50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,98621d8a-1493-4bb5-8a9b-02346c226d2d,1,,,3901232,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Lille,143,,0,,,,,,,,,,,,,,,,,"{'formation': 433, 'lineup': [{'player': {'id': 40484, 'name': 'Vincent Enyeama'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 40524, 'name': 'Franck Béria'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 18}, {'player': {'id': 23203, 'name': 'Stopilla Sunzu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 13}, {'player': {'id': 40523, 'name': 'Marko Baša'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 25}, {'player': {'id': 3446, 'name': 'Djibril Sidibé'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 19}, {'player': {'id': 11332, 'name': 'Ibrahim Amadou'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 6}, {'player': {'id': 3211, 'name': 'Florent Balmont'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 4}, {'player': {'id': 40697, 'name': 'Mounir Obbadi'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 8}, {'player': {'id': 3425, 'name': 'Morgan Amalfitano'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 31}, {'player': {'id': 3625, 'name': 'Sofiane Boufal'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 7}, {'player': {'id': 15996, 'name': 'Éderzito António Macedo Lopes'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 39}]}",Lille,143,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,d3d0fcb4-4f7c-440d-a3d1-50a1f4aec9d0,2,,,3901232,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Lille,143,,0,,,,,,,,,,,,,,,,,"{'formation': 433, 'lineup': [{'player': {'id': 3432, 'name': 'Alexandre Letellier'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 30}, {'player': {'id': 3203, 'name': 'Yoann Andreu'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 21}, {'player': {'id': 5219, 'name': 'Romain Saïss'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 28}, {'player': {'id': 3549, 'name': 'Romain Thomas'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 24}, {'player': {'id': 4906, 'name': 'Arnold Bouka Moutou'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 3}, {'player': {'id': 7230, 'name': 'Grégory Bourillon'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 6}, {'player': {'id': 5676, 'name': ""Cheikh N''Doye""}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 17}, {'player': {'id': 3185, 'name': 'Thomas Mangani'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 5}, {'player': {'id': 4441, 'name': 'Billy Ketkeophomphone'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 14}, {'player': {'id': 3111, 'name': 'Gilles Sunu'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 10}, {'player': {'id': 7337, 'name': 'Mohamed Lamine Yattara'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]}",Angers,145,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,7d1e021b-189c-460b-8253-05e4bb20f18c,3,,,3901232,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Lille,143,['d7369985-4754-42be-ba85-7a7876573590'],0,,,,,,,,,,,,,,,,,,Angers,145,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,d7369985-4754-42be-ba85-7a7876573590,4,,,3901232,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Lille,143,['7d1e021b-189c-460b-8253-05e4bb20f18c'],0,,,,,,,,,,,,,,,,,,Lille,143,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,87e1c67a-b0d1-4ec5-8dfe-58751455d4f9,2083,,,3901232,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,92,Angers,145,['f8417b86-5c41-4a43-bfc3-1bacb8447024'],0,,,,,,,,,,,,,,,,,,Lille,143,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,f8417b86-5c41-4a43-bfc3-1bacb8447024,2084,,,3901232,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,92,Angers,145,['87e1c67a-b0d1-4ec5-8dfe-58751455d4f9'],0,,,,,,,,,,,,,,,,,,Angers,145,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,,0.975888,,,,,,,,,,,,9c54edc6-bd52-4c6a-89e7-f3aa0ebc12d3,5,,"[60.0, 40.0]",3901232,0,,,,,-1.8788491,,Right Foot,,,,"[59.3, 37.8]",Ground Pass,,2.3086793,,,,,Mounir Obbadi,40697.0,,,,,Kick Off,1,From Kick Off,Éderzito António Macedo Lopes,15996.0,Center Forward,2,Lille,143,['97406657-c63f-4907-9441-5fa5bd3ab94a'],1,,,,,,,,,,,,,,,,,,Lille,143,00:00:01.038,Pass,
,,,,,,,,,,,,,,,,,,,1.34924,,,,,,,,,,,,1a3b0edb-717e-4641-808b-ae59fb2d1f0e,8,,"[59.6, 38.3]",3901232,0,,,,,2.427502,,Left Foot,,,,"[49.1, 47.4]",Ground Pass,,13.894604,,,,,Florent Balmont,3211.0,,,,,,1,From Kick Off,Mounir Obbadi,40697.0,Left Center Midfield,2,Lille,143,['bf28957a-f924-4d04-ac0f-65b8b5cdb8ef'],2,,,,,,,,,,,,,,,,,,Lille,143,00:00:02.334,Pass,
,,,,,,,,,,,,,,,,,,,0.605303,,,,,,,,,,,,9b5fd446-8d3a-464e-b109-7eaa516f4304,11,,"[49.5, 47.6]",3901232,0,,,,,-1.8669115,,Right Foot,,,,"[44.1, 29.9]",Ground Pass,,18.505405,,,,,Ibrahim Amadou,11332.0,,,,,,1,From Kick Off,Florent Balmont,3211.0,Right Center Midfield,2,Lille,143,['d6ae1931-6e38-4766-875b-e226c7502e08'],3,,,,,,,,,,,,,,,,,,Lille,143,00:00:03.875,Pass,
,,,,,,,,,,,,,,,,,,,1.239998,,,,,,,,,,,,9495b983-ac52-4fa7-910c-ce47538151f3,14,,"[43.6, 28.1]",3901232,0,,,,,-1.6573377,,Right Foot,,,,"[41.7, 6.2]",Ground Pass,,21.982265,,,,,Djibril Sidibé,3446.0,,,,,,1,From Kick Off,Ibrahim Amadou,11332.0,Center Defensive Midfield,2,Lille,143,['fbc53573-fa4e-41c3-8629-7db67c00ec62'],6,,,,,,,,,,,,,,,,,,Lille,143,00:00:06.450,Pass,
,,,,,,,,,,,,,,,,,,,1.372339,,,,,,,,,,,,d276279b-178a-43f8-a040-2d4f16716a8c,17,,"[44.1, 5.0]",3901232,0,,,,,2.4810476,,Right Foot,,,,"[30.2, 15.8]",Ground Pass,,17.602556,,,,,Marko Baša,40523.0,,,,,,1,From Kick Off,Djibril Sidibé,3446.0,Left Back,2,Lille,143,['1e8c0c97-4ba7-4d32-9c03-377ca4344b27'],8,,,,,,,,,,,,,,,,,,Lille,143,00:00:08.208,Pass,
,,,,,,,,,,,,,,,,,,,1.8584,,,,,,,,,,,,05ac093c-e9d4-4374-a9b2-a133eb7e9a3c,20,,"[28.8, 18.4]",3901232,0,,,,,1.183637,,Right Foot,,,,"[42.5, 52.0]",Ground Pass,,36.28567,,,,,Florent Balmont,3211.0,,,,,,1,From Kick Off,Marko Baša,40523.0,Left Center Back,2,Lille,143,['6bfe680e-5954-4b8f-bcb6-28fe058b8275'],10,,,,,,,,,,,,,,,,,,Lille,143,00:00:10.935,Pass,
,,,,,,,,,,,,,,,,,,,1.120074,,,,,,,,,,,,d5c32894-3fd2-4c48-83ae-e603a07ed87f,24,,"[62.0, 65.0]",3901232,0,,,,,-0.112565614,,Right Foot,,,,"[85.0, 62.4]",Ground Pass,,23.14649,,,Incomplete,,Éderzito António Macedo Lopes,15996.0,,,,,,1,From Kick Off,Florent Balmont,3211.0,Right Center Midfield,2,Lille,143,"['5c50f059-0a61-4a36-afa4-a62a904eb13c', 'c9080629-0a7e-40d1-a4e9-6394c8da8f3e']",16,,,,,,,,,,,,,,,,,,Lille,143,00:00:16.882,Pass,
,,,,,,,,,,,,,,,,,,,0.246579,,,,,,,,,,,,13fd6ec4-288c-4c22-9567-19b09a832e82,29,,"[29.8, 6.9]",3901232,0,,,,,0.058755822,,Left Foot,,,,"[33.2, 7.1]",Low Pass,,3.4058774,,,Incomplete,,Mohamed Lamine Yattara,7337.0,,,,,,1,Regular Play,Arnold Bouka Moutou,4906.0,Left Back,3,Angers,145,"['5f8f1f89-62b8-40e1-a316-21cb8127fe38', '86207dec-1de3-4dc6-9a2a-113d22f0ed7e', 'cd397f80-37ab-4bf0-90dd-3993f5c6bd76']",19,,,,,,,,,,,,,,,,,,Angers,145,00:00:19.085,Pass,True
,,,,,,,,,,,,,,,,,,,1.589972,,,,,,,,,,,,e45135f3-48e4-4d6a-a1d7-2719f25d506a,32,,"[26.5, 0.1]",3901232,0,,,,,2.3603096,,,,,,"[14.3, 12.2]",Low Pass,,17.18284,,,,,Romain Thomas,3549.0,,,,,Throw-in,1,From Throw In,Arnold Bouka Moutou,4906.0,Left Back,4,Angers,145,['c9cbdabe-2dd2-47c3-ac71-7983da56d257'],26,,,,,,,,,,,,,,,,,,Angers,145,00:00:26.385,Pass,
,,,,,,,,,,,,,,,,,,,1.84259,,,,,,,,,,,,93e548c6-5c2f-42ef-b01f-2b6f9a3348f1,35,,"[10.3, 26.7]",3901232,0,,,,,1.3051928,,Right Foot,,,,"[17.4, 52.8]",Ground Pass,,27.048475,,,,,Romain Saïss,5219.0,,,,,,1,From Throw In,Romain Thomas,3549.0,Left Center Back,4,Angers,145,['a541bc11-f45c-4d9b-8257-195e1c896333'],29,,,,,,,,,,,,,,,,,,Angers,145,00:00:29.875,Pass,
,,,,,,,,,,,,,,,,,,,1.350943,,,,,,,,,,,,cba4c573-ab34-44db-9328-299098c60637,38,,"[21.0, 58.4]",3901232,0,,,,,1.1652488,,Left Foot,,,,"[28.9, 76.8]",Ground Pass,,20.024235,,,,,Yoann Andreu,3203.0,,,,,,1,From Throw In,Romain Saïss,5219.0,Right Center Back,4,Angers,145,['f9f963e6-0afe-4fe8-a0fa-3eb0c6322102'],33,,,,,,,,,,,,,,,,,,Angers,145,00:00:33.078,Pass,
,,,,,,,,,,,,,,,,,,,1.24,,,,,,,,,,,,b388dfd4-cc90-40d0-bc87-c3b0a0b932e3,41,,"[28.5, 75.8]",3901232,0,,,,,-2.6370323,,Right Foot,,,,"[15.1, 68.4]",Ground Pass,,15.307514,,,,,Romain Saïss,5219.0,,,,,,1,From Throw In,Yoann Andreu,3203.0,Right Back,4,Angers,145,['47873503-2112-4b08-9a6e-e7f77e5539cd'],35,,,,,,,,,,,,,,,,,,Angers,145,00:00:35.849,Pass,
,,,,,,,,,,,,,,,,,,,0.716249,,,,,,,,,,,,e552c806-40ea-45eb-a756-e5ef8ce5542b,44,,"[15.0, 67.0]",3901232,0,,,,,-0.76688176,,Left Foot,,,,"[26.0, 56.4]",Ground Pass,,15.276125,,,,,Grégory Bourillon,7230.0,,,,,,1,From Throw In,Romain Saïss,5219.0,Right Center Back,4,Angers,145,['6788c1f6-4ed6-4319-88a4-50491eccbf00'],37,,,,,,,,,,,,,,,,,,Angers,145,00:00:37.977,Pass,
,,,,,,,,,,,,,,,,,,,3.434307,,,,,,,,,,,,263f9522-2a17-462b-900b-d8b608586af2,47,,"[26.3, 57.3]",3901232,0,,,,,0.38141587,,Right Foot,,,,"[64.2, 72.5]",High Pass,,40.834423,,,Incomplete,,Billy Ketkeophomphone,4441.0,,,,,,1,From Throw In,Grégory Bourillon,7230.0,Center Defensive Midfield,4,Angers,145,"['57c4c744-87a3-45fe-b072-6d17b7a5e66d', '83422057-a73e-48e7-b5d3-811c1661641c']",39,,,,,,,,,,,,,,,,,,Angers,145,00:00:39.887,Pass,
,,,,,,,,,,,,,,,,,,,2.385722,,,,,,,,,,,,1e2c7dc6-42de-4b60-a786-846a181af082,52,,"[49.6, 5.4]",3901232,0,,,,,2.590848,,Right Foot,,,,"[31.2, 16.7]",Ground Pass,,21.592823,,,,,Marko Baša,40523.0,,,,,,1,Regular Play,Djibril Sidibé,3446.0,Left Back,5,Lille,143,['d70a1727-d17d-43f1-843d-2275acade0af'],44,,,,,,,,,,,,,,,,,,Lille,143,00:00:44.662,Pass,
,,,,,,,,,,,,,,,,,,,1.307625,,,,,,,,,,,,3c7b04b5-0223-4c57-aeee-94f223c40e98,55,,"[28.5, 21.4]",3901232,0,,,,,-0.39386863,,Right Foot,,,,"[36.2, 18.2]",Ground Pass,,8.338465,,,,,Ibrahim Amadou,11332.0,,,,,,1,Regular Play,Marko Baša,40523.0,Left Center Back,5,Lille,143,['1321a56c-7fcb-48b4-9d4a-ac9266d42ddc'],49,,,,,,,,,,,,,,,,,,Lille,143,00:00:49.407,Pass,
,,,,,,,,,,,,,,,,,,,1.2104,,,,,,,,,,,,677b7c1d-4446-423c-8dbb-a4c4ee75bc98,58,,"[36.4, 19.4]",3901232,0,,,,,-0.40379408,,Right Foot,,,,"[47.4, 14.7]",Ground Pass,,11.962023,,,,,Mounir Obbadi,40697.0,,,,,,1,Regular Play,Ibrahim Amadou,11332.0,Center Defensive Midfield,5,Lille,143,['61143ff7-cb5c-4f26-9281-69c6fad8e8f8'],51,,,,,,,,,,,,,,,,,,Lille,143,00:00:51.868,Pass,
,,,,,,,,,,,,,,,,,,,0.98633,,,,,,,,,,,,20d5548b-bcba-48ce-a4dc-8f45107e6160,62,,"[44.6, 10.7]",3901232,0,,,,,-1.5434059,,Right Foot,,,,"[44.8, 3.4]",Ground Pass,,7.302739,,,,,Djibril Sidibé,3446.0,,,,,,1,Regular Play,Mounir Obbadi,40697.0,Left Center Midfield,5,Lille,143,['51255ec7-71ec-4259-bfff-37541e033ad6'],54,,,,,,,,,,,,,,,,,,Lille,143,00:00:54.895,Pass,
,,,,,,,,,,,,,,,,,,,1.738373,,,,,,,,,,,,1763ddf3-8594-4c9a-8127-a948177180d7,65,,"[42.9, 2.4]",3901232,0,,,,,2.6625617,,Right Foot,,,,"[30.0, 9.1]",Ground Pass,,14.536161,,,,,Ibrahim Amadou,11332.0,,,,,,1,Regular Play,Djibril Sidibé,3446.0,Left Back,5,Lille,143,['27995d1e-8862-439a-8381-03d976fbee72'],57,,,,,,,,,,,,,,,,,,Lille,143,00:00:57.294,Pass,
,,,,,,,,,,,,,,,,,,,1.76649,,,,,,,,,,,,d37791d5-7cc6-4165-8ae1-c6ab6990c038,68,,"[28.0, 11.8]",3901232,1,,,,,1.5557975,,Right Foot,,,,"[28.3, 31.8]",Ground Pass,,20.00225,,,,,Marko Baša,40523.0,,,,,,1,Regular Play,Ibrahim Amadou,11332.0,Center Defensive Midfield,5,Lille,143,['fc7fa9ab-cb1b-4d99-93db-3556d17e653d'],0,,,,,,,,,,,,,,,,,,Lille,143,00:01:00.659,Pass,
,,,,,,,,,,,,,,,,,,,1.345627,,,,,,,,,,,,69c0043d-ce7f-41bc-840a-a11a02ba34a3,71,,"[29.1, 34.0]",3901232,1,,,,,0.9600704,,Right Foot,,,,"[34.7, 42.0]",Ground Pass,,9.7652445,,,,,Florent Balmont,3211.0,,,,,,1,Regular Play,Marko Baša,40523.0,Left Center Back,5,Lille,143,['68c6ffd1-fd37-496c-8536-3e08a5fc2be0'],2,,,,,,,,,,,,,,,,,,Lille,143,00:01:02.903,Pass,
,,,,,,,,,,,,,,,,,,,1.456571,,,,,,,,,,,,8996d336-1e95-4160-98e7-20f3bd775cff,75,,"[41.2, 42.1]",3901232,1,,,,,-1.9462215,,Right Foot,,,,"[34.5, 25.1]",Ground Pass,,18.272657,,,,,Marko Baša,40523.0,,,,,,1,Regular Play,Florent Balmont,3211.0,Right Center Midfield,5,Lille,143,"['78543a27-d8bf-44d8-bc0c-657a4cda2727', 'b2e3c1c6-fb43-4a3e-bb39-c3489836e6b4']",5,,,,,,,,,,,,,,,,,,Lille,143,00:01:05.552,Pass,True
,,,,,,,,,,,,,,,,,,,1.366957,,,,,,,,,,,,7b11bbed-314b-4418-b6e7-97cdd7ba0b84,78,,"[43.1, 21.3]",3901232,1,,,,,-1.3117906,,Right Foot,,,,"[46.2, 9.6]",Ground Pass,,12.103719,,,,,Ibrahim Amadou,11332.0,,,,,,1,Regular Play,Marko Baša,40523.0,Left Center Back,5,Lille,143,['479c8f70-1b07-462c-a26b-f0ce6e0d17fb'],9,,,,,,,,,,,,,,,,,,Lille,143,00:01:09.266,Pass,
,,,,,,,,,,,,,,,,,,,0.657289,,,,,,,,,,,,8ced05a1-06d1-4c35-8328-84db61ead8ca,82,,"[56.5, 15.3]",3901232,1,,,,,0.710271,,Right Foot,,,,"[61.5, 19.6]",Ground Pass,,6.5946946,,,,,Sofiane Boufal,3625.0,,,,,,1,Regular Play,Ibrahim Amadou,11332.0,Center Defensive Midfield,5,Lille,143,['f8f02384-f679-4d2e-a12e-20b469ce6e9a'],12,,,,,,,,,,,,,,,,,,Lille,143,00:01:12.067,Pass,
,,,,,,,,,,,,,,,,,,,0.790047,,,,,,,,,,,,b5614070-569b-4a44-b4e6-2a0f2130bd90,88,,"[57.0, 19.1]",3901232,1,,,,,2.9241552,,Right Foot,,,,"[48.4, 21.0]",Ground Pass,,8.807384,,,,,Marko Baša,40523.0,,,,,Free Kick,1,From Free Kick,Ibrahim Amadou,11332.0,Center Defensive Midfield,6,Lille,143,['a80b74f3-a78c-4a82-8009-ec73943ac9dc'],24,,,,,,,,,,,,,,,,,,Lille,143,00:01:24.367,Pass,
,,,,,,,,,,,,,,,,,,,1.231501,,,,,,,,,,,,ea24db29-7331-4d38-b14b-4740359f00a0,91,,"[50.3, 27.2]",3901232,1,,,,,1.6561738,,Left Foot,,,,"[48.4, 49.4]",Ground Pass,,22.281158,,,,,Florent Balmont,3211.0,,,,,,1,From Free Kick,Marko Baša,40523.0,Left Center Back,6,Lille,143,['89b9f2dd-5156-4cf3-b063-8772fd6713c6'],28,,,,,,,,,,,,,,,,,,Lille,143,00:01:28.790,Pass,
,,,,,,,,,,,,,,,,,,,2.991788,,,,,,,,,,,,bed79f53-123f-423c-baec-fefd4b8a1891,94,,"[49.6, 52.3]",3901232,1,,,,,0.54501265,,Right Foot,,,,"[94.3, 79.4]",High Pass,,52.27332,,,Out,,Djibril Sidibé,3446.0,,,,,,1,From Free Kick,Florent Balmont,3211.0,Right Center Midfield,6,Lille,143,['58a3ea6a-a326-4cc0-8a07-3a0b5713d47b'],31,,,,,,,,,,,,,,,,,,Lille,143,00:01:31.285,Pass,
,,,,,,,,,,,,,,,,,,,2.400472,,,,,,,,,,,,f910239c-8980-45d8-b681-82679c311577,96,,"[31.3, 0.1]",3901232,1,,,,,0.32175055,,,,,,"[58.3, 9.1]",High Pass,,28.460499,,,,,Mohamed Lamine Yattara,7337.0,,,,,Throw-in,1,From Throw In,Arnold Bouka Moutou,4906.0,Left Back,7,Angers,145,['6608928c-0173-4662-ae5e-d8827a13fc84'],42,,,,,,,,,,,,,,,,,,Angers,145,00:01:42.390,Pass,
,,,,,,,,,,,,,,,,,,,0.827305,,,,,,,,,,,,ab03e21c-1adb-409c-af51-3bfaea39668a,100,,"[57.1, 7.1]",3901232,1,,,,,2.6909313,,Right Foot,,,,"[54.0, 8.6]",Ground Pass,,3.443835,,,Incomplete,,Arnold Bouka Moutou,4906.0,,,,,,1,From Throw In,Mohamed Lamine Yattara,7337.0,Center Forward,7,Angers,145,"['4eaa1b40-2142-4fda-93d0-0b7d6b5e3a68', '8f7edd59-005c-4ab0-9781-dfd30068c9b3', 'bdfc87a3-8b15-4fb4-806f-b66d722a6c84']",46,,,,,,,,,,,,,,,,,,Angers,145,00:01:46.016,Pass,True
,,,,,,,,,,,,,,,,,,,1.877886,,,,,,,,,,,,177a09c5-1b06-4188-a02e-3dd66efa516e,103,,"[57.5, 0.1]",3901232,2,,,,,0.32061806,,,,,,"[84.0, 8.9]",High Pass,,27.92293,,,Incomplete,,Mohamed Lamine Yattara,7337.0,,,,,Throw-in,1,From Throw In,Arnold Bouka Moutou,4906.0,Left Back,8,Angers,145,"['4be2fe48-fd02-4b69-a5b8-0c372be5af22', 'dbf17566-01b2-488f-884b-09528c0767ef']",1,,,,,,,,,,,,,,,,,,Angers,145,00:02:01.448,Pass,
,,,,,,,,,,,,,,,,,,,1.174741,,,,,,,,,,,,4be2fe48-fd02-4b69-a5b8-0c372be5af22,105,,"[36.1, 71.2]",3901232,2,,,,,0.22679885,,Head,,,,"[49.1, 74.2]",High Pass,,13.341664,,,,,Morgan Amalfitano,3425.0,,,,,Recovery,1,From Throw In,Stopilla Sunzu,23203.0,Right Center Back,8,Angers,145,"['177a09c5-1b06-4188-a02e-3dd66efa516e', '4d192b0b-6255-4c14-999e-1b22bd2282c6']",3,,,,,,,,,,,,,,,,,,Lille,143,00:02:03.325,Pass,
,,,,,,,,,,,,,,,,,,,0.546956,,,,,,,,,,,,890a5c60-0c7f-46da-8ccd-36b0c9ea28f7,109,,"[70.3, 0.1]",3901232,2,,,,,2.0429182,,,,,,"[65.5, 9.5]",Low Pass,,10.55462,,,,,Grégory Bourillon,7230.0,,,,,Throw-in,1,From Throw In,Arnold Bouka Moutou,4906.0,Left Back,9,Angers,145,['0b6106a5-cd83-4b84-8717-31a686c465be'],11,,,,,,,,,,,,,,,,,,Angers,145,00:02:11.033,Pass,
,,,,,,,,,,,,,,,,,,,2.052332,,,,,,,,,,,,26bf0157-91d0-4850-ac60-d97aef741c81,111,,"[64.6, 10.3]",3901232,2,,,,,0.09031963,,Left Foot,,,,"[91.1, 12.7]",High Pass,,26.608458,,,Incomplete,,Mohamed Lamine Yattara,7337.0,,,,,,1,From Throw In,Grégory Bourillon,7230.0,Center Defensive Midfield,9,Angers,145,"['0619420b-c901-47d1-8e53-1650848afd96', '19cc06e6-fd68-446a-8119-d9e0c78bc8d8']",11,,,,,,,,,,,,,,,,,,Angers,145,00:02:11.580,Pass,
,,,,,,,,,,,,,,,,,,,1.162852,,,,,,,,,,,,19cc06e6-fd68-446a-8119-d9e0c78bc8d8,114,,"[29.0, 67.4]",3901232,2,,,,True,0.7171812,,,,,,"[37.6, 74.9]",High Pass,,11.410959,,,Incomplete,,Morgan Amalfitano,3425.0,,,,,Interception,1,From Throw In,Stopilla Sunzu,23203.0,Right Center Back,9,Angers,145,"['1fccff00-7042-45be-ba65-4afeee3f2388', '252267ef-bbbe-4265-b9ab-39b04c946d71', '26bf0157-91d0-4850-ac60-d97aef741c81', 'eb34bd80-0906-4bab-967a-233faea93d4c']",13,,,,,,,,,,,,,,,,,,Lille,143,00:02:13.632,Pass,True
,,,,,,,,,,,,,,,,,,,2.29134,,,,,,,,,,,,374b1f71-b26b-4495-b116-07d0fccf87ed,117,,"[37.1, 75.6]",3901232,2,,,,,-0.5880026,,Head,,,,"[46.7, 69.2]",High Pass,,11.537765,,,,,Florent Balmont,3211.0,,,,,Recovery,1,Regular Play,Morgan Amalfitano,3425.0,Right Wing,10,Lille,143,['94b42aef-1664-4acc-855a-631677be9b9d'],16,,,,,,,,,,,,,,,,,,Lille,143,00:02:16.363,Pass,
,,,,,,,,,,,,,,,,,,,0.479999,,,,,,,,,,,,96e229ea-895b-4795-8a8a-63ca54d38da7,121,,"[48.1, 69.6]",3901232,2,,,,,-0.053282853,,Right Foot,,,,"[55.6, 69.2]",Ground Pass,,7.510659,,,,,Éderzito António Macedo Lopes,15996.0,,,,,,1,Regular Play,Florent Balmont,3211.0,Right Center Midfield,10,Lille,143,['faa29bef-1eef-4109-bbc4-f431e75957d1'],18,,,,,,,,,,,,,,,,,,Lille,143,00:02:18.694,Pass,
,,,,,,,,,,,,,,,,,,,1.825281,,,,,,,,,,,,f5b65c21-d9c1-44c2-818b-98954570150f,125,,"[55.1, 69.4]",3901232,2,,,,,-2.2231271,,Right Foot,,,,"[49.6, 62.2]",Ground Pass,,9.060353,True,,Incomplete,,Florent Balmont,3211.0,,,,,,1,Regular Play,Éderzito António Macedo Lopes,15996.0,Center Forward,10,Lille,143,"['2d42ae3f-3c32-485d-b222-88034cddd306', '88bde0e9-c2a5-46d5-a40e-15243af3515f', 'a9b2b623-4457-456b-8ac2-a60cd684f9e5']",19,,,,,,,,,,,,,,,,,,Lille,143,00:02:19.298,Pass,True
,,,,,,,,,,,,,,,,,,,0.697488,,,,,,,,,,,,5edb84fd-7824-4a1e-b4c4-bf88967e489b,130,,"[70.0, 20.5]",3901232,2,,,,,-3.0916343,,Right Foot,,,,"[66.0, 20.3]",Ground Pass,,4.004997,,,,,Romain Thomas,3549.0,,,,,,1,Regular Play,Grégory Bourillon,7230.0,Center Defensive Midfield,10,Lille,143,"['87a3f7af-9b1f-48d6-9b35-d4fec863c608', 'ec1b7133-0b86-4f76-b819-795146b907e9']",22,,,,,,,,,,,,,,,,,,Angers,145,00:02:22.037,Pass,True
,,,,,,,,,,,,,,,,,,,1.574669,,,,,,,,,,,,e90a0736-6bda-49d0-a0f2-2d9ec8316fb4,134,,"[69.1, 19.6]",3901232,2,,,,,-1.4801364,,Left Foot,,,,"[69.8, 11.9]",Ground Pass,,7.731753,,,Incomplete,,Billy Ketkeophomphone,4441.0,,,,,,1,Regular Play,Romain Thomas,3549.0,Left Center Back,10,Lille,143,"['2b736ea7-9464-4e49-b294-3e510a3cac0a', '75d9b715-af5f-4e02-847c-3da39c652e60', 'e4df93e4-7170-4596-a178-d8f16e6bd2a5']",22,,,,,,,,,,,,,,,,,,Angers,145,00:02:22.815,Pass,True
