50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.347708,,,,,,,,,,,,9eb4eef2-c11c-4703-980d-ffe5fa8dc3ba,18,,,"[49.7, 20.7]",3901169,0,,,,,2.0782013,,Right Foot,,,"[34.3, 48.4]",,Ground Pass,,31.69306,,,Rolando Jorge Pires da Fonseca,19813.0,,,,,,,1,From Kick Off,Lassana Diarra,3181.0,Left Defensive Midfield,2,Marseille,147,['7874a782-cc81-4dda-af95-860b7d7c05ca'],9,,,,,,,,,,,,,,,,,,Marseille,147,00:00:09.965,Pass,
,,,,,,,,,,,,,,,,0.839578,,,,,,,,,,,,9f762209-1dca-4483-8883-cb8084b1c42c,21,,,"[42.6, 47.8]",3901169,0,,,,,0.986051,,Left Foot,,,"[47.3, 54.9]",,Ground Pass,,8.514693,,,Mauricio Aníbal Isla Isla,18874.0,,,,,,,1,From Kick Off,Rolando Jorge Pires da Fonseca,19813.0,Right Center Back,2,Marseille,147,['9185d8b9-0914-475e-a50d-201caa74c747'],14,,,,,,,,,,,,,,,,,,Marseille,147,00:00:14.180,Pass,
,,,,,,,,,,,,,,,,2.362875,,,,,,,,,,,,24f6cfbb-5cb3-4e3b-9bab-4d85a06fcf3b,24,,,"[45.9, 55.6]",3901169,0,,,,,-2.9232743,,Right Foot,,,"[15.7, 48.9]",,Ground Pass,,30.934286,,,Steve Mandanda,3543.0,,,,,,,1,From Kick Off,Mauricio Aníbal Isla Isla,18874.0,Right Defensive Midfield,2,Marseille,147,['e8aa7106-86ca-41e7-92e7-0158249ea88b'],15,,,,,,,,,,,,,,,,,,Marseille,147,00:00:15.926,Pass,
,,,,,,,,,,,,,,,,1.081343,,,,,,,,,,,,baf1567e-0ddf-4efb-ac71-d5eb135c0d8d,27,,,"[15.7, 48.9]",3901169,0,,,,,0.6857295,,Right Foot,,,"[32.2, 62.4]",,Ground Pass,,21.319006,,,Mauricio Aníbal Isla Isla,18874.0,,,,,,,1,From Kick Off,Steve Mandanda,3543.0,Goalkeeper,2,Marseille,147,['e4bdd294-62c5-47ee-b559-ad369ab42710'],18,,,,,,,,,,,,,,,,,,Marseille,147,00:00:18.550,Pass,
,,,,,,,,,,,,,,,,2.629334,,,,,,,,,,,,d893a0d5-1b37-4703-813b-175ca4ec605c,36,,,"[19.2, 72.2]",3901169,0,,,,,-0.015188705,,Right Foot,,,"[58.7, 71.6]",,High Pass,,39.50456,,,Rémy Cabella,3420.0,,,,,,,1,From Kick Off,Mauricio Aníbal Isla Isla,18874.0,Right Defensive Midfield,2,Marseille,147,"['0c5610e4-96b0-4705-887a-35346c219ec8', 'ec7af1d2-9668-4dfa-bd0b-e8f269d07054']",25,,,,,,,,,,,,,,,,,,Marseille,147,00:00:25.068,Pass,True
,,,,,,,,,,,,,,,,2.159464,,,,,,,,,,,,f3851e5e-cc03-431f-8105-2a56405c039b,39,,,"[58.7, 71.6]",3901169,0,,,,,-2.7536926,,Right Foot,,,"[49.4, 67.8]",,Ground Pass,,10.046392,Incomplete,,Mauricio Aníbal Isla Isla,18874.0,,,,,,,1,From Kick Off,Rémy Cabella,3420.0,Right Wing,2,Marseille,147,"['518c82ed-f33b-4768-82d0-36b9702bcd49', '90cfe565-9eab-48e6-8875-11047c02d2ea', 'db66ed22-9463-4602-9ec5-e2898f33daa4']",27,,,,,,,,,,,,,,,,,,Marseille,147,00:00:27.697,Pass,True
,,,,,,,,,,,,,,,,0.721738,,,,,,,,,,,,8b913f59-8cdb-4086-8054-b6f716f2a600,48,,,"[52.2, 71.5]",3901169,0,,,,,0.34247297,,Right Foot,,,"[63.7, 75.6]",,Ground Pass,,12.209013,,,Javier Manquillo Gaitán,3075.0,,,,,,,1,From Kick Off,Rémy Cabella,3420.0,Right Wing,2,Marseille,147,['448e03ed-5c8a-4247-b18b-01a8b3d4503e'],37,,,,,,,,,,,,,,,,,,Marseille,147,00:00:37.839,Pass,
,,,,,,,,,,,,,,,,0.103862,,,,,,,,,,,,85897082-b02f-472e-bf2d-7286ec491f72,52,,,"[64.3, 76.4]",3901169,0,,,,,-1.1441689,,Right Foot,,,"[64.8, 75.3]",,Ground Pass,,1.2083046,Incomplete,,Steven Fletcher,9554.0,,,,,,,1,From Kick Off,Javier Manquillo Gaitán,3075.0,Right Back,2,Marseille,147,"['06044e67-dfad-484c-980b-d06660791d9f', '5274419b-4287-4dc1-943c-b46e425fdada', '9933d89b-f889-452f-99f6-c0f271ce288c']",39,,,,,,,,,,,,,,,,,,Marseille,147,00:00:39.226,Pass,True
,,,,,,,,,,,,,,,,1.951236,,,,,,,,,,,,e674ac79-9bfb-4d07-9136-c99fdc41b0fc,55,,,"[62.6, 80.0]",3901169,1,,,,,-0.18980557,,,,,"[82.9, 76.1]",,High Pass,,20.671236,,,Rémy Cabella,3420.0,,,,,,Throw-in,1,From Throw In,Javier Manquillo Gaitán,3075.0,Right Back,3,Marseille,147,['bf9127fe-aa16-48dc-8ed1-942762da7d9f'],4,,,,,,,,,,,,,,,,,,Marseille,147,00:01:04.240,Pass,
,,,,,,,,,,,,,,,,1.938237,,,,,,,,,,,,0ee50cc7-251a-4245-baa7-c12401d1cfd2,62,,,"[36.4, 0.1]",3901169,1,,,,,0.22527678,,,,,"[65.2, 6.7]",,High Pass,,29.546574,,,Wissam Ben Yedder,6723.0,,,,,,Throw-in,1,From Throw In,Jacques François Moubandje,3024.0,Left Back,4,Toulouse,130,['5be8eddf-06b8-44dc-b87d-e2806b1e2ec8'],9,,,,,,,,,,,,,,,,,,Toulouse,130,00:01:09.802,Pass,
,,,,,,,,,,,,,,,,1.138253,,,,,,,,,,,,a7debc4a-2732-4a70-b90a-9995386d99ec,65,,,"[65.2, 6.7]",3901169,1,,,,True,-0.35940397,,,,,"[82.5, 0.2]",,High Pass,,18.4808,Out,,,,,,,,,,1,From Throw In,Wissam Ben Yedder,6723.0,Center Forward,4,Toulouse,130,['9bbbc0d0-752d-4ed2-abb9-05aac8fc8260'],11,,,,,,,,,,,,,,,,,,Toulouse,130,00:01:11.740,Pass,True
,,,,,,,,,,,,,,,,1.181312,,,,,,,,,,,,8bcbc350-e471-4675-8a3b-97c6305e6fe0,66,,,"[38.3, 80.0]",3901169,1,,,,,-0.2670938,,,,,"[58.4, 74.5]",,Low Pass,,20.838905,,,Rémy Cabella,3420.0,,,,,,Throw-in,1,From Throw In,Javier Manquillo Gaitán,3075.0,Right Back,5,Marseille,147,['fc53580f-e476-4455-acb7-da40c43f5654'],21,,,,,,,,,,,,,,,,,,Marseille,147,00:01:21.712,Pass,
,,,,,,,,,,,,,,,,0.665993,,,,,,,,,,,,0e8b9d79-aa71-404c-9bf6-140670ff7826,70,,,"[58.4, 74.5]",3901169,1,,,,,-3.0367157,,Left Foot,,,"[50.8, 73.7]",,Ground Pass,,7.641989,,,Javier Manquillo Gaitán,3075.0,,,,,,,1,From Throw In,Rémy Cabella,3420.0,Right Wing,5,Marseille,147,"['2b10ffd1-eb7a-49f5-be9d-2b57e61fff5e', 'bcb53da7-7581-4176-9b31-28c0a1127f91']",23,,,,,,,,,,,,,,,,,,Marseille,147,00:01:23.681,Pass,True
,,,,,,,,,,,,,,,,0.47666,,,,,,,,,,,,556aa4f5-607d-4f2e-900e-8340a1fe1ff1,73,,,"[50.5, 73.7]",3901169,1,,,,,-0.53439546,,Right Foot,,,"[55.4, 70.8]",,Ground Pass,,5.6938562,,,Rémy Cabella,3420.0,,,,,,,1,From Throw In,Javier Manquillo Gaitán,3075.0,Right Back,5,Marseille,147,['c1da95ee-726f-43d7-9527-08ff37add39e'],25,,,,,,,,,,,,,,,,,,Marseille,147,00:01:25.214,Pass,
,,,,,,,,,,,,,,,,0.797847,,,,,,,,,,,,1513823c-6dbb-4dcd-8a79-0fb71f2e604d,79,,,"[69.6, 7.4]",3901169,1,,,,,2.2675385,,Right Foot,,,"[65.5, 12.3]",,Ground Pass,,6.3890533,,,Alexis Blin,3036.0,,,,,,Recovery,1,Regular Play,Martin Braithwaite Christensen,4447.0,Left Wing,6,Toulouse,130,['ac1c1206-ae45-4acc-9921-597a2898a31c'],26,,,,,,,,,,,,,,,,,,Toulouse,130,00:01:26.840,Pass,
,,,,,,,,,,,,,,,,0.534532,,,,,,,,,,,,5c9cbeb4-7c86-46de-b95f-dd9e08b76c4b,83,,,"[65.5, 12.3]",3901169,1,,,,,1.047518,,Right Foot,,,"[68.5, 17.5]",,Ground Pass,,6.0033326,,,Étienne Didot,3189.0,,,,,,,1,Regular Play,Alexis Blin,3036.0,Center Defensive Midfield,6,Toulouse,130,['0c5ae6c5-cce8-4e62-97a1-24d1bc5f8407'],27,,,,,,,,,,,,,,,,,,Toulouse,130,00:01:27.935,Pass,
,,,,,,,,,,,,,,,,1.566342,,,,,,,,,,,,01c4c0db-e5cd-4d6e-9250-37540f55c491,86,,,"[67.4, 20.7]",3901169,1,,,,,1.1113241,,Right Foot,,,"[76.9, 39.9]",,Ground Pass,,21.421719,,,Jean-Daniel Akpa Akpro,31174.0,,,,,,,1,Regular Play,Étienne Didot,3189.0,Left Center Midfield,6,Toulouse,130,['68880b1b-bd0b-42eb-8c89-7e2f66b91c5b'],29,,,,,,,,,,,,,,,,,,Toulouse,130,00:01:29.428,Pass,
,,,,,,,,,,,,,,,,1.044167,,,,,,,,,,,,248137c6-4866-430a-915c-e5028da52363,89,,,"[81.0, 41.0]",3901169,1,,,,,0.22303097,,Right Foot,,,"[90.7, 43.2]",,Ground Pass,,9.946356,Pass Offside,,Wissam Ben Yedder,6723.0,,,,Through Ball,True,,1,Regular Play,Jean-Daniel Akpa Akpro,31174.0,Right Wing,6,Toulouse,130,['2c3bc979-468f-46df-a19a-85dd2a02ee24'],31,,,,,,,,,,,,,,,,,,Toulouse,130,00:01:31.765,Pass,
,,,,,,,,,,,,,,,,2.863685,,,,,,,,,,,,62bd9ebf-25c5-44c7-9379-d017c53cdf96,91,,,"[28.9, 36.9]",3901169,1,,,,,0.24870999,,Right Foot,,,"[73.0, 48.1]",,High Pass,,45.5,Incomplete,,Michy Batshuayi Tunga,3457.0,,,,,,Free Kick,1,From Free Kick,Steve Mandanda,3543.0,Goalkeeper,7,Marseille,147,"['5479561f-c01f-49da-8725-461ecc65bfa9', '6f1b9d24-8c80-4caf-83ff-50c8e0368b8d']",45,,,,,,,,,,,,,,,,,,Marseille,147,00:01:45.579,Pass,
,,,,,,,,,,,,,,,,1.831191,,,,,,,,,,,,5479561f-c01f-49da-8725-461ecc65bfa9,93,,,"[47.1, 32.0]",3901169,1,,,,,0.8740541,,Head,,,"[55.3, 41.8]",,High Pass,,12.778107,,,Tongo Hamed Doumbia,16522.0,,,,,,Recovery,1,Regular Play,Marcel Tisserand,8677.0,Left Center Back,8,Toulouse,130,"['62bd9ebf-25c5-44c7-9379-d017c53cdf96', 'f42cc633-b9f6-40ee-a25f-c5b23c9a7cd8']",48,,,,,,,,,,,,,,,,,,Toulouse,130,00:01:48.443,Pass,
,,,,,,,,,,,,,,,,1.605166,,,,,,,,,,,,cbc03c27-4d23-42bd-bb21-951842e01bf1,100,,,"[58.0, 27.5]",3901169,1,,,,,-2.1934671,,Right Foot,,,"[49.6, 15.8]",,Ground Pass,,14.403125,,,Jacques François Moubandje,3024.0,,,,,,,1,Regular Play,Tongo Hamed Doumbia,16522.0,Right Center Midfield,8,Toulouse,130,['dd87e0a1-2e0a-4442-a4e5-f8efea2bf2e1'],53,,,,,,,,,,,,,,,,,,Toulouse,130,00:01:53.816,Pass,
,,,,,,,,,,,,,,,,0.02297,,,,,,,,,,,,28039645-39b8-44e4-b6a0-1c7416f41620,104,,,"[47.9, 5.5]",3901169,1,,,,,0.348771,,Left Foot,,,"[51.2, 6.7]",,Low Pass,,3.51141,Incomplete,,Étienne Didot,3189.0,,,,,,,1,Regular Play,Jacques François Moubandje,3024.0,Left Back,8,Toulouse,130,"['3c5e81be-63fd-47d7-a0ae-ad7208ff2050', '4bace96a-f15c-4c48-9185-557cbc71115e', 'f6949d22-6bd8-4e3f-bf48-1b2bb70f3fbd']",56,,,,,,,,,,,,,,,,,,Toulouse,130,00:01:56.912,Pass,True
,,,,,,,,,,,,,,,,1.559701,,,,,,,,,,,,b855267d-71e8-4cda-b28b-302f94fdbed8,107,,,"[57.2, 0.1]",3901169,2,,,,,0.9322213,,,,,"[69.3, 16.4]",,High Pass,,20.300247,,,Martin Braithwaite Christensen,4447.0,,,,,,Throw-in,1,From Throw In,Jacques François Moubandje,3024.0,Left Back,9,Toulouse,130,['5613aee3-59a9-4a35-ba55-01df805a66a0'],9,,,,,,,,,,,,,,,,,,Toulouse,130,00:02:09.204,Pass,
,,,,,,,,,,,,,,,,0.882069,,,,,,,,,,,,cf5734f1-62e8-4d99-9a8a-420bb0d42c6c,110,,,"[69.3, 16.4]",3901169,2,,,,,2.2473824,,Left Foot,,,"[58.7, 29.6]",,Ground Pass,,16.929264,,,Tongo Hamed Doumbia,16522.0,,,,,,,1,From Throw In,Martin Braithwaite Christensen,4447.0,Left Wing,9,Toulouse,130,['ef74da6f-c6f6-479f-bad5-605af1ecca95'],10,,,,,,,,,,,,,,,,,,Toulouse,130,00:02:10.913,Pass,
,,,,,,,,,,,,,,,,1.538809,,,,,,,,,,,,448e83e3-e5cc-49ae-bebf-67b09955caa2,113,,,"[62.2, 36.7]",3901169,2,,,,,1.7761917,,Right Foot,,,"[57.7, 58.3]",,Ground Pass,,22.06377,,,Wergiton do Rosário Calmon,3030.0,,,,,,,1,From Throw In,Tongo Hamed Doumbia,16522.0,Right Center Midfield,9,Toulouse,130,['c3b49618-8f7f-4723-8515-9cbcd56505ab'],13,,,,,,,,,,,,,,,,,,Toulouse,130,00:02:13.987,Pass,
,,,,,,,,,,,,,,,,0.802061,,,,,,,,,,,,b81b265b-2662-46ce-9b06-36d5dc96f269,120,,,"[74.2, 80.0]",3901169,2,,,,,-0.561025,,,,,"[89.0, 70.7]",,Low Pass,,17.479416,,,Wissam Ben Yedder,6723.0,,,,,,Throw-in,1,From Throw In,Wergiton do Rosário Calmon,3030.0,Right Back,10,Toulouse,130,['4d30911b-d0e5-4fac-afb0-0b30ffb2530a'],29,,,,,,,,,,,,,,,,,,Toulouse,130,00:02:29.862,Pass,
,,,,,,,,,,,,,,,,1.686114,,,,,,,,,,,,f1a7a6a4-749b-414c-b4b3-a58c7296d5db,124,,,"[89.0, 70.1]",3901169,2,,,,,0.26438114,,Right Foot,,,"[107.1, 75.0]",,Ground Pass,,18.751534,,,Wergiton do Rosário Calmon,3030.0,,,,,,,1,From Throw In,Wissam Ben Yedder,6723.0,Center Forward,10,Toulouse,130,['2931b20b-794d-4bca-afef-d4617c108a61'],33,,,,,,,,,,,,,,,,,,Toulouse,130,00:02:33.325,Pass,
,,,,,,,,,,,,,,,,1.411757,,,,,,,,,,,,969470d0-5e6b-48c2-85d1-d377115b5ded,127,,,"[106.9, 74.9]",3901169,2,,,,,-1.7150575,732e245f-97ae-4f8a-82e2-65ab655a7e81,Right Foot,True,,"[102.6, 45.3]",,Ground Pass,,29.9107,,,Étienne Didot,3189.0,True,,,,,,1,From Throw In,Wergiton do Rosário Calmon,3030.0,Right Back,10,Toulouse,130,['86c3591e-8fd7-49db-bf67-ec74aea43352'],35,,,,,,,,,,,,,,,,,,Toulouse,130,00:02:35.153,Pass,
,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,a88603de-eeaf-4277-85f2-1e50146f3089,131,,,"[6.0, 36.0]",3901169,3,,True,,,0.3293622,,Right Foot,,,"[68.9, 57.5]",,Ground Pass,,66.473,Incomplete,,,,,,,,,Goal Kick,1,From Goal Kick,Steve Mandanda,3543.0,Goalkeeper,11,Marseille,147,['03aa22b4-3c25-4fd1-8bbb-7405d50df16f'],1,,,,,,,,,,,,,,,,,,Marseille,147,00:03:01.012,Pass,
,,,,,,,,,,,,,,,,0.720645,,,,,,,,,,,,d385a207-8e0b-4208-a3b8-53a0a94d106f,136,,,"[43.2, 55.6]",3901169,3,,,,,0.33233216,,Right Foot,,,"[54.5, 59.5]",,Ground Pass,,11.954079,,,Rémy Cabella,3420.0,,,,,,,1,From Goal Kick,Rolando Jorge Pires da Fonseca,19813.0,Right Center Back,11,Marseille,147,['14b1edfa-79ea-49a3-9c61-8feed96fabaa'],4,,,,,,,,,,,,,,,,,,Marseille,147,00:03:04.651,Pass,
,,,,,,,,,,,,,,,,3.016334,,,,,,,,,,,,72f311d3-a0a9-49c5-8d08-1de4c82223ef,148,,,"[71.8, 21.0]",3901169,3,,,,,0.06959253,,Right Foot,,,"[109.1, 23.6]",,High Pass,,37.390507,,,Wissam Ben Yedder,6723.0,,,,,,Free Kick,1,From Free Kick,Étienne Didot,3189.0,Left Center Midfield,12,Toulouse,130,['0244912e-553b-47b5-97bd-27d298c888b0'],17,,,,,,,,,,,,,,,,,,Toulouse,130,00:03:17.695,Pass,
,,,,,,,,,,,,,,,,1.032751,,,,,,,,,,,,e82f87e5-0e7a-455b-8a4e-6acb83321f51,152,,,"[117.1, 19.6]",3901169,3,,,,,1.5240468,,Left Foot,True,,"[117.9, 36.7]",,High Pass,,17.118704,Incomplete,,Jean-Daniel Akpa Akpro,31174.0,,,,,,,1,From Free Kick,Wissam Ben Yedder,6723.0,Center Forward,12,Toulouse,130,"['9383794d-79cb-4280-b8c5-906c2c1fe5fd', 'e2fbcb5a-11db-4cce-90ed-b4161aceadcf', 'e35eb13e-3343-49fa-8f44-d9d51a972839']",23,,,,,,,,,,,,,,,,,,Toulouse,130,00:03:23.607,Pass,True
