50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,2.21474,,,,,,,,,,,,,5d73626a-9f91-48fb-8345-399156473ee1,2259,,"[32.6, 22.9]",3901174,57,,,,,0.9680098,,Head,,,"[44.3, 39.9]",,High Pass,,20.637102,Incomplete,,Thomas Lemar,3245.0,,,,,,Recovery,2,From Corner,Wallace Fortuna dos Santos,8277.0,Left Center Back,136,Stade de Reims,156,"['1dd4b3bd-f609-4495-a33e-3aeeab382570', '8c593ead-3ba7-4f1d-b28b-5429e1dd28ba', 'bba52d47-5194-4f45-91ab-bb8d8a5fc6ca']",21,,,,,,,,,,,,,,,,,,AS Monaco,129,00:12:21.613,Pass,
,,,,,,,,,,,,,,,,,,,1.279999,,,,,,,,,,,,,ef6f5ea9-61a0-4eba-bae2-b3e912ef37c8,2268,,"[44.3, 31.9]",3901174,57,,,,,-2.0344439,,Right Foot,,,"[39.3, 21.9]",,Ground Pass,,11.18034,,,Elderson Uwa Echiejile,27558.0,,,,,,,2,Regular Play,Jérémy Toulalan,3406.0,Right Defensive Midfield,137,AS Monaco,129,['52337f18-ee57-4e06-8f84-b49819917bff'],26,,,,,,,,,,,,,,,,,,AS Monaco,129,00:12:26.324,Pass,
,,,,,,,,,,,,,,,,,,,1.719997,,,,,,,,,,,,,e022373e-627a-4c81-8123-f68db21766cf,2271,,"[39.3, 18.4]",3901174,57,,,,,-0.48421025,,Left Foot,,,"[70.1, 2.2]",,Ground Pass,,34.800575,,,Hélder Wander Sousa Azevedo Costa,9931.0,,,,,,,2,Regular Play,Elderson Uwa Echiejile,27558.0,Left Back,137,AS Monaco,129,['d5cd49a6-68ae-451d-b8c5-c69423c69d6b'],28,,,,,,,,,,,,,,,,,,AS Monaco,129,00:12:28.284,Pass,
,,,,,,,,,,,,,,,,,,,1.479997,,,,,,,,,,,,,eb85e935-f362-4a0e-bbd3-1b5dbeaf20a8,2274,,"[84.8, 2.2]",3901174,57,,,,,1.4164057,,Left Foot,,,"[89.5, 32.4]",,Ground Pass,,30.56354,,,Bernardo Mota Veiga de Carvalho e Silva,3193.0,,,,,,,2,Regular Play,Hélder Wander Sousa Azevedo Costa,9931.0,Left Wing,137,AS Monaco,129,['a09e26bb-5a41-4f9d-983b-640ab78b75fb'],31,,,,,,,,,,,,,,,,,,AS Monaco,129,00:12:31.364,Pass,
,,,,,,,,,,,,,,,,,,,1.439999,,,,,,,,,,,,,e1ce7ba2-bfbb-46c1-8bf1-163990e12cad,2284,,"[87.5, 24.7]",3901174,57,,,,,-1.3289856,,Left Foot,,,"[93.0, 2.4]",,Ground Pass,,22.968239,,,Hélder Wander Sousa Azevedo Costa,9931.0,,,,,,,2,Regular Play,Bernardo Mota Veiga de Carvalho e Silva,3193.0,Right Wing,137,AS Monaco,129,"['23ea026e-a264-4448-a741-084b62e43d26', '25ac371d-4e9a-4556-bba5-9031460db918', '406aa2d3-3c75-43cd-82c7-069dbc475a85']",35,,,,,,,,,,,,,,,,,,AS Monaco,129,00:12:35.124,Pass,True
,,,,,,,,,,,,,,,,,,,0.800293,,,,,,,,,,,,,4cddceb3-3578-49d7-9e88-63f67f2f8e98,2287,,"[100.5, 5.7]",3901174,57,,,,,1.1741859,,Left Foot,,,"[110.3, 29.1]",,Low Pass,,25.369272,Incomplete,,Thomas Lemar,3245.0,,,,,,,2,Regular Play,Hélder Wander Sousa Azevedo Costa,9931.0,Left Wing,137,AS Monaco,129,"['0a879abc-1879-4925-92f1-1d908e9b7afb', 'd1f939fa-deb2-4f5b-8669-fc96c754f6f9']",38,,,,,,,,,,,,,,,,,,AS Monaco,129,00:12:38.684,Pass,
,,,,,,,,,,,,,,,,,,,1.055105,,,,,,,,,,,,,6edeb7e4-3c09-4e1a-bec7-ee64cd751e56,2297,,"[50.8, 68.5]",3901174,57,,,,,-0.4346702,,Right Foot,,,"[67.6, 60.7]",,Ground Pass,,18.522419,,,Thievy Guivane Bifouma Koulossa,26775.0,,,,,,,2,Regular Play,Gaëtan Charbonnier,7635.0,Center Attacking Midfield,138,Stade de Reims,156,['9eaa4664-2227-4632-b243-ee4630465d48'],49,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:12:49.213,Pass,
,,,,,,,,,,,,,,,,,,,1.324508,,,,,,,,,,,,,756a1119-50e3-40e5-9bdf-604e3b40746a,2301,,"[68.3, 60.2]",3901174,57,,,,,-2.3561945,,Right Foot,,,"[61.8, 53.7]",,Ground Pass,,9.192389,Incomplete,,Gaëtan Charbonnier,7635.0,,,,,,,2,Regular Play,Thievy Guivane Bifouma Koulossa,26775.0,Center Forward,138,Stade de Reims,156,"['6a525e2b-3d3d-41e0-b2a6-fba3bfb5d84f', '85ec9ea4-8a7d-42e2-ac02-43797669a2c7', 'e8cdf053-def6-46cf-91f5-f7180c88bc51']",50,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:12:50.748,Pass,True
,,,,,,,,,,,,,,,,,,,1.927736,,,,,,,,,,,,,5f60f3f1-bc9b-41ef-9c13-92003b1e2544,2307,,"[49.3, 56.0]",3901174,57,,,,,-1.773404,,Right Foot,,,"[44.0, 30.2]",,Ground Pass,,26.338755,,,Abdelhamid El Kaoutari,23329.0,,,,,,,2,Regular Play,Antoine Conte,131849.0,Right Center Back,138,Stade de Reims,156,['a588fa69-4445-484a-90af-c71246cc3014'],55,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:12:55.049,Pass,
,,,,,,,,,,,,,,,,,,,1.768645,,,,,,,,,,,,,abd666f9-44ec-4d0b-8225-72e99fb0612a,2312,,"[55.1, 32.3]",3901174,57,,,,,0.5157848,,Left Foot,,,"[87.2, 50.5]",,High Pass,,36.900543,Incomplete,,Aly Ndom,7369.0,,,,,,,2,Regular Play,Abdelhamid El Kaoutari,23329.0,Left Back,138,Stade de Reims,156,"['07c28146-72f3-4310-b5dd-caed26471e3f', '29cab45b-fec7-4803-a5b1-4d475671cd27', 'd47eb735-89bf-40ac-bd00-323f88245980']",58,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:12:58.993,Pass,True
,,,,,,,,,,,,,,,,,,,1.319998,,,,,,,,,,,,,d47eb735-89bf-40ac-bd00-323f88245980,2314,,"[32.9, 29.6]",3901174,58,,,,,1.4913181,,Head,,,"[33.8, 40.9]",,Low Pass,,11.335784,,,Wallace Fortuna dos Santos,8277.0,,,,,,Recovery,2,Regular Play,Ricardo Alberto Silveira de Carvalho,10805.0,Right Center Back,139,AS Monaco,129,"['92ce1a63-158a-4031-9777-6b74db9bf540', 'abd666f9-44ec-4d0b-8225-72e99fb0612a']",0,,,,,,,,,,,,,,,,,,AS Monaco,129,00:13:00.762,Pass,
,,,,,,,,,,,,,,,,,,,0.999997,,,,,,,,,,,,,1654e262-33fb-432a-a2a4-dd44c3e601cb,2318,,"[31.4, 46.6]",3901174,58,,,,,1.2969543,,Right Foot,,,"[36.4, 64.4]",,Ground Pass,,18.488916,,,Fábio Henrique Tavares,3247.0,,,,,,,2,Regular Play,Wallace Fortuna dos Santos,8277.0,Left Center Back,139,AS Monaco,129,['970a7a41-24bd-4ac8-8392-e030d918b1fd'],3,,,,,,,,,,,,,,,,,,AS Monaco,129,00:13:03.111,Pass,
,,,,,,,,,,,,,,,,,,,3.159996,,,,,,,,,,,,,9036e1ec-b889-41ce-ae67-ba94ee12cb75,2321,,"[34.9, 63.9]",3901174,58,,,,,-2.5210018,,Right Foot,,,"[7.2, 44.1]",,Ground Pass,,34.048935,,,Danijel Subašić,3444.0,,,,,,,2,Regular Play,Fábio Henrique Tavares,3247.0,Right Back,139,AS Monaco,129,['977cdb43-870a-4502-8804-184baa5a5b63'],4,,,,,,,,,,,,,,,,,,AS Monaco,129,00:13:04.591,Pass,
,,,,,,,,,,,,,,,,,,,1.399997,,,,,,,,,,,,,366ff9ce-dd87-4890-bb4a-f5f53eb94696,2324,,"[12.1, 44.4]",3901174,58,,,,,-0.4601327,,Right Foot,,,"[34.9, 33.1]",,Ground Pass,,25.446611,,,Jérémy Toulalan,3406.0,,,,,,,2,Regular Play,Danijel Subašić,3444.0,Goalkeeper,139,AS Monaco,129,['11feaef5-9391-4fad-97d7-5fe3670ff9b5'],9,,,,,,,,,,,,,,,,,,AS Monaco,129,00:13:09.991,Pass,
,,,,,,,,,,,,,,,,,,,1.159997,,,,,,,,,,,,,f2f05a4f-e034-4aed-8d2b-23e5197cf85c,2327,,"[35.6, 33.9]",3901174,58,,,,,0.8120585,,Right Foot,,,"[42.9, 41.6]",,Ground Pass,,10.610373,,,João Filipe Iria Santos Moutinho,3168.0,,,,,,,2,Regular Play,Jérémy Toulalan,3406.0,Right Defensive Midfield,139,AS Monaco,129,['53107ae9-8279-43fa-a1ae-efc2254e541a'],14,,,,,,,,,,,,,,,,,,AS Monaco,129,00:13:14.831,Pass,
,,,,,,,,,,,,,,,,,,,1.239996,,,,,,,,,,,,,e4b6d9b9-cfa0-490f-a579-5d940406720d,2330,,"[41.4, 42.4]",3901174,58,,,,,0.74140143,,Right Foot,,,"[58.0, 57.6]",,Ground Pass,,22.507776,,,Thomas Lemar,3245.0,,,,,,,2,Regular Play,João Filipe Iria Santos Moutinho,3168.0,Left Defensive Midfield,139,AS Monaco,129,['93be81a3-6173-4951-b991-8f1044a46b11'],17,,,,,,,,,,,,,,,,,,AS Monaco,129,00:13:17.771,Pass,
,,,,,,,,,,,,,,,,,,,0.242448,,,,,,,,,,,,,7d92b4cb-73d7-4c83-aab1-ce2740efc4c0,2334,,"[56.0, 59.1]",3901174,58,,,,,-2.5461829,,Left Foot,,,"[49.8, 54.9]",,Ground Pass,,7.488658,Incomplete,,João Filipe Iria Santos Moutinho,3168.0,,,,,,,2,Regular Play,Thomas Lemar,3245.0,Center Attacking Midfield,139,AS Monaco,129,"['25417f42-c5d9-4968-b628-39e1563fc511', 'c815953f-f212-4bc5-8a1a-61d5d98fa8c6']",20,,,,,,,,,,,,,,,,,,AS Monaco,129,00:13:20.411,Pass,
,,,,,,,,,,,,,,,,,,,0.837583,,,,,,,,,,,,,9a51c8c3-c07f-4a01-8675-32ce62680295,2339,,"[73.2, 20.7]",3901174,58,,,,,1.146235,,Left Foot,,,"[79.8, 35.3]",,Ground Pass,,16.022484,,,Thievy Guivane Bifouma Koulossa,26775.0,,,,,,,2,Regular Play,Diego Rigonato Rodrigues,7363.0,Left Wing,139,AS Monaco,129,['4dc29a6d-357b-4bc4-b06c-1cb60a9b4f64'],22,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:13:22.436,Pass,
,,,,,,,,,,,,,,,,,,,0.27715,,,,,,,,,,,,,2317d529-f36b-4662-b4bd-495adffd02dd,2342,,"[83.0, 35.8]",3901174,58,,,,,0.09966865,,Right Foot,,,"[88.0, 36.3]",,Ground Pass,,5.0249376,Incomplete,,Diego Rigonato Rodrigues,7363.0,,,,Through Ball,True,,2,Regular Play,Thievy Guivane Bifouma Koulossa,26775.0,Center Forward,139,AS Monaco,129,"['2124bd8a-13c9-4dc8-ba7a-175237e05fe7', '5214df9c-1fc4-41d9-9e20-f9308c42bf9b']",25,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:13:25.248,Pass,
,,,,,,,,,,,,,,,,,,,2.359998,,,,,,,,,,,,,09e5d79c-7898-4293-bd37-d563572df408,2347,,"[12.3, 45.8]",3901174,58,,True,,,-0.967747,,Keeper Arm,,,"[23.8, 29.1]",,Ground Pass,,20.276587,,,Ricardo Alberto Silveira de Carvalho,10805.0,,,,,,,2,From Keeper,Danijel Subašić,3444.0,Goalkeeper,140,AS Monaco,129,['9539bc86-5b09-4443-80f5-9282a670e338'],41,,,,,,,,,,,,,,,,,,AS Monaco,129,00:13:41.126,Pass,
,,,,,,,,,,,,,,,,,,,1.759997,,,,,,,,,,,,,c38957d7-8124-4993-b17e-ded565c7afb3,2349,,"[26.1, 26.9]",3901174,58,,,,,-1.1649871,,Right Foot,,,"[37.4, 0.6]",,Ground Pass,,28.624815,,,Elderson Uwa Echiejile,27558.0,,,,,,,2,From Keeper,Ricardo Alberto Silveira de Carvalho,10805.0,Right Center Back,140,AS Monaco,129,['5e409338-a07f-42d6-ba95-6932660126ae'],45,,,,,,,,,,,,,,,,,,AS Monaco,129,00:13:45.127,Pass,
,,,,,,,,,,,,,,,,,,,1.159998,,,,,,,,,,,,,877e3ec6-39ec-495d-a4a5-879688fea7f5,2352,,"[44.1, 0.4]",3901174,58,,,,,1.886412,,Left Foot,,,"[40.9, 10.2]",,Ground Pass,,10.309219,,,Jérémy Toulalan,3406.0,,,,,,,2,From Keeper,Elderson Uwa Echiejile,27558.0,Left Back,140,AS Monaco,129,['adf7ec40-ccc3-4e46-afff-98806d951824'],49,,,,,,,,,,,,,,,,,,AS Monaco,129,00:13:49.487,Pass,
,,,,,,,,,,,,,,,,,,,1.679997,,,,,,,,,,,,,05e9a606-8555-4931-8e5c-99ea3d5aab1f,2354,,"[40.8, 10.1]",3901174,58,,,,,2.9933379,,Right Foot,,,"[25.4, 12.4]",,Ground Pass,,15.570806,,,Ricardo Alberto Silveira de Carvalho,10805.0,,,,,,,2,From Keeper,Jérémy Toulalan,3406.0,Right Defensive Midfield,140,AS Monaco,129,['f8bd17cb-f0a6-481c-9461-9f4df6866f13'],50,,,,,,,,,,,,,,,,,,AS Monaco,129,00:13:50.647,Pass,
,,,,,,,,,,,,,,,,,,,2.879994,,,,,,,,,,,,,6fbe95ff-f12b-4bcd-bd87-1fc981941c3f,2357,,"[25.4, 16.9]",3901174,58,,,,,1.2042209,,Right Foot,,,"[46.9, 72.9]",,High Pass,,59.985416,,,Fábio Henrique Tavares,3247.0,,,True,,,,2,From Keeper,Ricardo Alberto Silveira de Carvalho,10805.0,Right Center Back,140,AS Monaco,129,['72c2e711-736f-4288-ab6b-e2ffea91b2b5'],55,,,,,,,,,,,,,,,,,,AS Monaco,129,00:13:55.247,Pass,
,,,,,,,,,,,,,,,,,,,2.458686,,,,,,,,,,,,,cfd2178e-9cb8-4f28-a2d0-2dc208eb1d6d,2359,,"[47.6, 72.9]",3901174,58,,,,,-0.9137214,,Left Foot,,,"[61.1, 55.4]",,High Pass,,22.102036,Incomplete,,Thomas Lemar,3245.0,,,,,,,2,From Keeper,Fábio Henrique Tavares,3247.0,Right Back,140,AS Monaco,129,"['6e4cf886-3028-46bf-90b4-74fed02edf2b', 'a3b6d6b4-31f4-496f-ba25-3c27e7afbee6']",58,,,,,,,,,,,,,,,,,,AS Monaco,129,00:13:58.127,Pass,
,,,,,,,,,,,,,,,,,,,1.135488,,,,,,,,,,,,,b6fb5566-b416-4c12-8d7c-01d850d16f98,2364,,"[58.6, 25.3]",3901174,59,,,,,-1.9607142,,Right Foot,,,"[52.6, 10.7]",,High Pass,,15.784802,,,Abdelhamid El Kaoutari,23329.0,,,,,,,2,Regular Play,Jaba Kankava,46801.0,Left Defensive Midfield,141,Stade de Reims,156,"['771b8062-a377-482d-9aed-a1f5f1b4775b', 'fb3ea624-a975-41a2-b97d-2a412ac2b0bf']",1,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:14:01.087,Pass,True
,,,,,,,,,,,,,,,,,,,1.075105,,,,,,,,,,,,,cb0a443c-e9b6-4723-a8c1-0f3c8491467e,2367,,"[52.6, 10.7]",3901174,59,,,,,2.5660229,,Left Foot,,,"[39.5, 19.2]",,Ground Pass,,15.616017,,,Aïssa Mandi,6648.0,,,,,,,2,Regular Play,Abdelhamid El Kaoutari,23329.0,Left Back,141,Stade de Reims,156,['741387d9-6b64-4aeb-baaa-d0e38d43859c'],2,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:14:02.969,Pass,
,,,,,,,,,,,,,,,,,,,0.982876,,,,,,,,,,,,,69385e8f-016e-4f5b-a16b-c96bca59e3e7,2370,,"[33.6, 24.0]",3901174,59,,,,,1.621386,,Right Foot,,,"[32.4, 47.7]",,Ground Pass,,23.73036,,,Antoine Conte,131849.0,,,,,,,2,Regular Play,Aïssa Mandi,6648.0,Left Center Back,141,Stade de Reims,156,['d6af73b1-e8ea-4578-9541-b67074fb3c64'],7,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:14:07.196,Pass,
,,,,,,,,,,,,,,,,,,,1.065926,,,,,,,,,,,,,80c84b8b-3454-4fc6-ad8f-044bf03c1acf,2373,,"[32.6, 47.9]",3901174,59,,,,,-1.6408569,,Right Foot,,,"[31.8, 36.5]",,Ground Pass,,11.428036,,,Aïssa Mandi,6648.0,,,,,,,2,Regular Play,Antoine Conte,131849.0,Right Center Back,141,Stade de Reims,156,['c0e9ec0b-f68f-463a-baf1-ba39c5e77600'],9,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:14:09.020,Pass,
,,,,,,,,,,,,,,,,,,,1.796496,,,,,,,,,,,,,c0d1df8a-004c-4228-b895-10fbffff813a,2376,,"[31.9, 35.7]",3901174,59,,,,,-0.36816767,,Right Foot,,,"[65.6, 22.7]",,Low Pass,,36.12049,,,Gaëtan Charbonnier,7635.0,,,,,,,2,Regular Play,Aïssa Mandi,6648.0,Left Center Back,141,Stade de Reims,156,['bed2f699-4a4d-480f-aaf9-f0911213fe3f'],10,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:14:10.914,Pass,
,,,,,,,,,,,,,,,,,,,1.787026,,,,,,,,,,,,,468f25b1-1c7f-4553-82ee-d26a45d94a01,2379,,"[68.3, 23.8]",3901174,59,,,,,-0.6831914,,Right Foot,,,"[85.5, 9.8]",,Ground Pass,,22.177465,,,Thievy Guivane Bifouma Koulossa,26775.0,,,,,,,2,Regular Play,Gaëtan Charbonnier,7635.0,Center Attacking Midfield,141,Stade de Reims,156,['47556230-5bca-48b5-8528-6d3c6fbac63b'],14,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:14:14.809,Pass,
,,,,,,,,,,,,,,,,,,,0.885559,,,,,,,,,,,,,0b38b34d-7ffe-4c55-bde0-08890236fe1a,2383,,"[101.5, 16.3]",3901174,59,,,,,2.0159276,,Left Foot,,,"[96.3, 27.2]",,Ground Pass,,12.076838,,,Gaëtan Charbonnier,7635.0,,,,,,,2,Regular Play,Thievy Guivane Bifouma Koulossa,26775.0,Center Forward,141,Stade de Reims,156,"['8ed279df-eff6-4952-9aa3-25aa91098674', 'ff28c7c0-76f0-4be3-b5f9-ecc46969883f']",21,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:14:21.336,Pass,True
,,,,,,,,,,,,,,,,,,,1.399998,,,,,,,,,,,,,f742a103-3d50-4d70-871b-362eacf6e3eb,2390,,"[26.9, 46.3]",3901174,59,,,,,-0.2944976,,Right Foot,,,"[48.0, 39.9]",,Ground Pass,,22.049263,,,Vágner Silva de Souza,18953.0,,,,,,,2,Regular Play,Jérémy Toulalan,3406.0,Right Defensive Midfield,141,Stade de Reims,156,['fa94c388-5d3e-4031-9ee6-7dbb29215ed8'],25,,,,,,,,,,,,,,,,,,AS Monaco,129,00:14:25.937,Pass,
,,,,,,,,,,,,,,,,,,,1.170916,,,,,,,,,,,,,834278ed-bea6-4a40-b53f-97bab7cd42f9,2393,,"[48.6, 41.1]",3901174,59,,,,,-1.350882,,Left Foot,,,"[50.5, 32.6]",,Ground Pass,,8.7097645,Incomplete,,Hélder Wander Sousa Azevedo Costa,9931.0,,,,,,,2,Regular Play,Vágner Silva de Souza,18953.0,Center Forward,141,Stade de Reims,156,"['cb915020-eac8-4b71-9364-799c31239c70', 'ce89c4dd-a32c-4691-b327-8f284e58b212', 'd802d8f3-7472-49b2-946c-6616dba39984']",27,,,,,,,,,,,,,,,,,,AS Monaco,129,00:14:27.337,Pass,True
,,,,,,,,,,,,,,,,,,,0.6256,,,,,,,,,,,,,d802d8f3-7472-49b2-946c-6616dba39984,2396,,"[69.6, 47.5]",3901174,59,,,,,-1.2341216,,Left Foot,,,"[71.0, 43.5]",,Ground Pass,,4.237924,,,Aïssa Mandi,6648.0,,,,,,Recovery,2,Regular Play,Antoine Conte,131849.0,Right Center Back,141,Stade de Reims,156,"['1988db75-e731-4c90-a57f-b106cea55e3e', '834278ed-bea6-4a40-b53f-97bab7cd42f9', 'aa7b5222-a4b0-49c8-883f-19a4f1afddf3']",28,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:14:28.508,Pass,True
,,,,,,,,,,,,,,,,,,,1.159816,,,,,,,,,,,,,93590c00-5cdd-43ab-886c-307e0ab3c17d,2399,,"[71.0, 43.5]",3901174,59,,,,,1.3996477,,Right Foot,,,"[73.8, 59.7]",,Ground Pass,,16.440195,,,Hamari Traoré,3248.0,,,,,,,2,Regular Play,Aïssa Mandi,6648.0,Left Center Back,141,Stade de Reims,156,['4d5a621c-7ffc-4067-a70f-996a3c7afae6'],29,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:14:29.800,Pass,
,,,,,,,,,,,,,,,,,,,1.16151,,,,,,,,,,,,,7bfc42a7-ae9d-4b81-9272-67af1a8ee8fd,2403,,"[95.5, 66.4]",3901174,59,,,,,1.18429,,Right Foot,,,"[99.0, 75.0]",,Ground Pass,,9.284934,,,Nicolas de Roussel de Préville,4383.0,,,,,,,2,Regular Play,Hamari Traoré,3248.0,Right Back,141,Stade de Reims,156,"['3125f219-61b2-47c8-bd65-44b8334a2bb8', 'ca707db2-7b94-4990-a9ee-37d3e8db5e26']",34,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:14:34.261,Pass,True
,,,,,,,,,,,,,,,,,,,1.036988,,,,,,,,,,,,,0257a895-1dfc-4c01-9772-1c7e3fcfb30e,2406,,"[101.2, 75.0]",3901174,59,,,,,-1.7106187,,Right Foot,,,"[99.3, 61.5]",,Ground Pass,,13.633048,,,Aly Ndom,7369.0,,,,,,,2,Regular Play,Nicolas de Roussel de Préville,4383.0,Right Wing,141,Stade de Reims,156,['2486eeff-3403-45f0-8aa0-787703ea19da'],36,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:14:36.778,Pass,
,,,,,,,,,,,,,,,,,,,4.116119,,,,,,,,,,,,,26b99bc4-8300-4c68-8a90-584755811561,2412,,"[2.9, 14.4]",3901174,59,,,,,-0.006119875,,Left Foot,,,"[84.6, 13.9]",,High Pass,,81.70153,Incomplete,,Vágner Silva de Souza,18953.0,,,,,,,2,Regular Play,Wallace Fortuna dos Santos,8277.0,Left Center Back,141,Stade de Reims,156,"['2b6a5534-0500-46a5-8a53-bc31122a372c', '60d02693-c524-487a-bb14-d26ac9c6bf55']",42,,,,,,,,,,,,,,,,,,AS Monaco,129,00:14:42.971,Pass,
,,,,,,,,,,,,,,,,,,,1.402521,,,,,,,,,,,,,2e2dd248-2705-46aa-a8ea-2eba4f04333d,2416,,"[46.1, 61.5]",3901174,59,,,,,-0.97658265,,Left Foot,,,"[56.1, 46.7]",,Ground Pass,,17.86169,,,Jaba Kankava,46801.0,,,,,,,2,Regular Play,Antoine Conte,131849.0,Right Center Back,141,Stade de Reims,156,['9fddabdf-c50c-43d3-85c9-959e3f290203'],49,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:14:49.344,Pass,
,,,,,,,,,,,,,,,,,,,1.841243,,,,,,,,,,,,,d77137bc-e163-4e47-9718-abb424cd4d7a,2419,,"[64.1, 41.5]",3901174,59,,,,,-0.9006025,,Right Foot,,,"[89.7, 9.2]",,High Pass,,41.214684,,,Thievy Guivane Bifouma Koulossa,26775.0,,,,,,,2,Regular Play,Jaba Kankava,46801.0,Left Defensive Midfield,141,Stade de Reims,156,['145f1e8c-9ef5-4832-b32a-1c01b91a2c5d'],52,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:14:52.645,Pass,
,,,,,,,,,,,,,,,,,,,0.182345,,,,,,,,,,,,,78652ee1-ec95-468b-b2c7-f39be7189217,2430,,"[117.0, 24.2]",3901174,60,,,,,1.8981966,,Left Foot,,,"[115.2, 29.5]",,Low Pass,,5.5973206,Incomplete,,,,,,,,,,2,Regular Play,Thievy Guivane Bifouma Koulossa,26775.0,Center Forward,141,Stade de Reims,156,"['0aa4a6e3-60b3-4039-93c5-ec6b4b1f9949', '7203fb1c-8b51-4fc6-9b4a-54956abae29d']",4,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:15:04.542,Pass,True
,,,,,,,,,,,,,,,,,,,1.244161,,,,,,,,,,,,,1f5c5242-8dbc-47b9-af17-ba8d4c89bcc4,2441,,"[112.3, 21.7]",3901174,60,,,,,-2.024875,,Left Foot,,,"[108.2, 13.3]",,Ground Pass,,9.347192,,,Abdelhamid El Kaoutari,23329.0,,,,,,,2,Regular Play,Thievy Guivane Bifouma Koulossa,26775.0,Center Forward,141,Stade de Reims,156,"['1568b3b8-fec3-4188-9a52-6aad23d4f658', '5198eb7a-a4cc-481a-8d18-6995d63a4e01']",11,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:15:11.685,Pass,True
,,,,,,,,,,,,,,,,,,,2.011596,,,,,,,,,,,,,971a2525-190e-4517-8b77-12a6e7dfdb94,2444,,"[112.3, 13.7]",3901174,60,,,,,1.5219846,,Left Foot,True,,"[114.0, 48.5]",,High Pass,,34.8415,Incomplete,,Hamari Traoré,3248.0,,,,,,,2,Regular Play,Abdelhamid El Kaoutari,23329.0,Left Back,141,Stade de Reims,156,"['83c4e189-5924-4bf2-84cd-24bc23fbf3d0', 'f48662e8-027f-4534-9e28-fac4e6f42277']",15,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:15:15.257,Pass,
,,,,,,,,,,,,,,,,,,,1.222718,,,,,,,,,,,,,e1685f6f-28d9-4e6c-9ed4-cb60559469b2,2451,,"[117.0, 73.2]",3901174,60,,,,,-1.7681919,6855f562-aada-42f9-b401-67aee9fa1bee,Right Foot,True,,"[111.2, 44.2]",,High Pass,,29.574314,,,Diego Rigonato Rodrigues,7363.0,True,,,,,,2,Regular Play,Nicolas de Roussel de Préville,4383.0,Right Wing,141,Stade de Reims,156,"['ae72db98-f530-43a3-8cc2-4510c955fba0', 'd92ec63f-a520-4810-8dfa-237844c7c9c5']",24,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:15:24.819,Pass,True
