50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.443664,,,,,,,,,,,,,a5577d9d-dd0f-4689-8aa9-55afea86d931,17,,,"[51.7, 27.4]",3829416,0,,,,,-1.2720009,,Right Foot,,,"[59.0, 3.7]",,Ground Pass,,24.79879,,,,Olivier Boscagli,7323.0,,,,,,,1,From Kick Off,Jean Michaël Seri,3359.0,Left Center Midfield,2,OGC Nice,136,['127d88ac-f775-4d95-9959-ee9b46c0fc1c'],9,,,,,,,,,,,,,,,,,,,OGC Nice,136,00:00:09.185,Pass,
,,,,,,,,,,,,,,,,0.955932,,,,,,,,,,,,,c65feaac-9790-4497-a892-1a399f672f9c,20,,,"[59.0, 3.7]",3829416,0,,,,,1.6789004,,Left Foot,,,"[57.6, 16.6]",,Ground Pass,,12.975746,,Incomplete,,Jean Michaël Seri,3359.0,,,,,,,1,From Kick Off,Olivier Boscagli,7323.0,Left Back,2,OGC Nice,136,"['5133a792-49b9-49fb-8cd1-d0d1272816dd', '802bd097-a275-4b86-861a-f61ec41e0963']",10,,,,,,,,,,,,,,,,,,,OGC Nice,136,00:00:10.637,Pass,
,,,,,,,,,,True,,,,,,2.682134,,,,,,,,,,,,,802bd097-a275-4b86-861a-f61ec41e0963,22,,,"[62.5, 63.5]",3829416,0,,,,,2.4691863,,Right Foot,,,"[46.8, 76.0]",,Ground Pass,,20.068382,,,,Fábio Henrique Tavares,3247.0,,,,,,Interception,1,Regular Play,João Filipe Iria Santos Moutinho,3168.0,Center Attacking Midfield,3,AS Monaco,129,"['bc0ca812-dcca-48f3-8d77-99267f7ce6f1', 'c65feaac-9790-4497-a892-1a399f672f9c']",11,,,,,,,,,,,,,,,,,,,AS Monaco,129,00:00:11.593,Pass,
,,,,,,,,,,,,,,,,1.049424,,,,,,,,,,,,,9a835850-8801-417b-bab9-2c66dd36b542,24,,,"[46.8, 76.2]",3829416,0,,,,,-0.36889976,,Right Foot,,,"[66.2, 68.7]",,High Pass,,20.799278,,,,João Filipe Iria Santos Moutinho,3168.0,,,,,,,1,Regular Play,Fábio Henrique Tavares,3247.0,Right Back,3,AS Monaco,129,['9d6371a2-120b-405e-a74f-5c508e6257ab'],14,,,,,,,,,,,,,,,,,,,AS Monaco,129,00:00:14.275,Pass,
,,,,,,,,,,,,,,,,0.611308,,,,,,,,,,,,,2f5a3254-24f4-4e6b-a309-fb6e733c1df4,31,,,"[33.3, 8.1]",3829416,0,,,,,-0.90975314,,Left Foot,,,"[36.1, 4.5]",,Ground Pass,,4.560702,,,,Olivier Boscagli,7323.0,,,,,,,1,Regular Play,Maxime Le Marchand,3229.0,Left Center Back,4,OGC Nice,136,"['b1b8171a-581f-4d4e-b124-6bbad7e48fcd', 'cd404709-87de-481f-992a-43668ed38c78']",20,,,,,,,,,,,,,,,,,,,OGC Nice,136,00:00:20.366,Pass,True
,,,,,,,,,,,,,,,,0.933552,,,,,,,,,,,,,41f624ba-502c-408e-bc3b-0e03400a01af,35,,,"[43.0, 5.9]",3829416,0,,,,,1.0675219,,Left Foot,,,"[47.9, 14.8]",,Ground Pass,,10.159724,,,,Jean Michaël Seri,3359.0,,,,,,,1,Regular Play,Olivier Boscagli,7323.0,Left Back,4,OGC Nice,136,"['cd54eb89-df4f-480c-9949-07ae70e581f5', 'ea9673d6-803a-41bd-ba85-99fa819e5860']",23,,,,,,,,,,,,,,,,,,,OGC Nice,136,00:00:23.141,Pass,True
,,,,,,,,,,,,,,,,1.05157,,,,,,,,,,,,,2abc572c-f76e-4692-980a-3256a242a6ea,39,,,"[47.2, 3.3]",3829416,0,,,,,2.857125,,Right Foot,,,"[30.1, 8.3]",,Ground Pass,,17.816004,,,,Maxime Le Marchand,3229.0,,,,,,,1,Regular Play,Jean Michaël Seri,3359.0,Left Center Midfield,4,OGC Nice,136,['7fb5a7a6-646d-43f8-804e-f80ebf69a105'],26,,,,,,,,,,,,,,,,,,,OGC Nice,136,00:00:26.992,Pass,
,,,,,,,,,,,,,,,,1.010026,,,,,,,,,,,,,a3b46737-1b66-4be6-a017-737f44323149,42,,,"[32.8, 9.2]",3829416,0,,,,,1.5393602,,Left Foot,,,"[33.3, 25.1]",,Ground Pass,,15.90786,,,,Nampalys Mendy,4506.0,,,,,,,1,Regular Play,Maxime Le Marchand,3229.0,Left Center Back,4,OGC Nice,136,['7f0feac9-acc7-461f-8d7b-9fc8759277b3'],29,,,,,,,,,,,,,,,,,,,OGC Nice,136,00:00:29.471,Pass,
,,,,,,,,,,,,,,,,1.073318,,,,,,,,,,,,,e5efde22-f264-4ed2-b128-a092a9160ad8,46,,,"[26.8, 30.5]",3829416,0,,,,,-1.7348264,,Right Foot,,,"[24.4, 16.0]",,Ground Pass,,14.697279,,,,Maxime Le Marchand,3229.0,,,,,,,1,Regular Play,Nampalys Mendy,4506.0,Center Defensive Midfield,4,OGC Nice,136,['28d8214b-8de4-4c0f-be57-f94726093903'],33,,,,,,,,,,,,,,,,,,,OGC Nice,136,00:00:33.290,Pass,
,,,,,,,,,,,,,,,,0.976216,,,,,,,,,,,,,4bdefcf6-4101-4683-a6a4-9aa896066d6c,49,,,"[32.5, 5.7]",3829416,0,,,,,0.5247958,,Left Foot,,,"[43.9, 12.3]",,Ground Pass,,13.172699,,,,Jean Michaël Seri,3359.0,,,,,,,1,Regular Play,Maxime Le Marchand,3229.0,Left Center Back,4,OGC Nice,136,['bdc4dbb8-95f1-42dd-b849-4cf386163e75'],39,,,,,,,,,,,,,,,,,,,OGC Nice,136,00:00:39.581,Pass,
,,,,,,,,,,,,,,,,1.440898,,,,,,,,,,,,,f740f3fd-9889-4b63-b991-6b3859d18d5e,52,,,"[43.9, 12.3]",3829416,0,,,,,-2.649107,,Right Foot,,,"[35.7, 7.9]",,Ground Pass,,9.305912,,,,Maxime Le Marchand,3229.0,,,,,,,1,Regular Play,Jean Michaël Seri,3359.0,Left Center Midfield,4,OGC Nice,136,['204d7afe-792f-4e74-b2b7-2841af21dadb'],40,,,,,,,,,,,,,,,,,,,OGC Nice,136,00:00:40.583,Pass,
,,,,,,,,,,,,,,,,1.070985,,,,,,,,,,,,,c9aa0d89-740f-48d2-82e5-e5de704870d9,55,,,"[32.9, 10.8]",3829416,0,,,,,0.97566116,,Left Foot,,,"[43.8, 26.9]",,Ground Pass,,19.442736,,,,Vincent Koziello,4264.0,,,,,,,1,Regular Play,Maxime Le Marchand,3229.0,Left Center Back,4,OGC Nice,136,['bbebef3c-610e-4abf-bed8-2be5d09b3c28'],43,,,,,,,,,,,,,,,,,,,OGC Nice,136,00:00:43.099,Pass,
,,,,,,,,,,,,,,,,0.839438,,,,,,,,,,,,,9f4735c2-4c2a-43d9-bf8d-f88d1f3eb2a6,58,,,"[45.0, 30.0]",3829416,0,,,,,-0.4981167,,Right Foot,,,"[50.7, 26.9]",,Ground Pass,,6.4884515,,,,Jean Michaël Seri,3359.0,,,,,,,1,Regular Play,Vincent Koziello,4264.0,Right Center Midfield,4,OGC Nice,136,['de24cb7f-24c3-4388-9b66-378037147e35'],44,,,,,,,,,,,,,,,,,,,OGC Nice,136,00:00:44.903,Pass,
,,,,,,,,,,,,,,,,0.87855,,,,,,,,,,,,,a618fa14-b944-4235-89d7-016a205621ee,61,,,"[52.9, 28.1]",3829416,0,,,,,0.6171914,,Right Foot,,,"[65.3, 36.9]",,Ground Pass,,15.205262,,,,Valère Germain,3210.0,,,,,,,1,Regular Play,Jean Michaël Seri,3359.0,Left Center Midfield,4,OGC Nice,136,['deb78803-5c35-47d4-9af9-5386ab6064b4'],46,,,,,,,,,,,,,,,,,,,OGC Nice,136,00:00:46.614,Pass,
,,,,,,,,,,,,,,,,1.158885,,,,,,,,,,,,,1b7d37e7-6833-4ee8-a740-36b5e06f374f,64,,,"[65.3, 37.4]",3829416,0,,,,,1.25353,,Right Foot,,,"[69.7, 50.8]",,Ground Pass,,14.1039,,Incomplete,,Hatem Ben Arfa,16462.0,,,,,,,1,Regular Play,Valère Germain,3210.0,Right Center Forward,4,OGC Nice,136,"['86596d70-4ba2-492f-a30b-29594ed31d86', 'fe78394c-62f7-40e3-a88a-87ad7fb045ae']",47,,,,,,,,,,,,,,,,,,,OGC Nice,136,00:00:47.532,Pass,
,,,,,,,,,,,,,,,,1.888249,,,,,,,,,,,,,9007967c-7b7e-41ea-bf92-55c87903099b,69,,,"[65.2, 40.6]",3829416,0,,,,,-1.2160907,,Left Foot,,,"[68.2, 32.5]",,Low Pass,,8.637708,,,,Ivan Ricardo Neves Abreu Cavaleiro,18243.0,,,,,,Recovery,1,Regular Play,Anthony Martial,20039.0,Center Forward,5,AS Monaco,129,"['6e7d94d2-d460-4ba7-a42a-6e4a387418a9', 'f26243bd-9be1-4aed-a2d4-708ec2021814']",51,,,,,,,,,,,,,,,,,,,AS Monaco,129,00:00:51.596,Pass,True
,,,,,,,,,,,,,,,,1.157075,,,,,,,,,,,,,95137485-5e7e-4a32-95aa-084dceb97ba6,73,,,"[73.1, 23.0]",3829416,0,,,,,-1.7987243,,Right Foot,,,"[68.6, 3.6]",,Ground Pass,,19.91507,,,,Layvin Kurzawa,4326.0,,,,,,,1,Regular Play,Ivan Ricardo Neves Abreu Cavaleiro,18243.0,Left Wing,5,AS Monaco,129,"['b44fbc53-29ca-4277-a430-39bcb3b9dc6e', 'f3cf1ffa-ead3-49e1-875d-83a06f55e9e3']",55,,,,,,,,,,,,,,,,,,,AS Monaco,129,00:00:55.099,Pass,True
,,,,,,,,,,,,,,,,1.557009,,,,,,,,,,,,,c08b2ce7-d005-48c4-8509-1961573d7365,76,,,"[65.1, 3.1]",3829416,0,,,,,2.748142,,Right Foot,,,"[49.2, 9.7]",,Ground Pass,,17.2154,,,,Ricardo Alberto Silveira de Carvalho,10805.0,,,,,,,1,Regular Play,Layvin Kurzawa,4326.0,Left Back,5,AS Monaco,129,['a581f7a8-9378-4228-b3ea-42eb9ed66ec1'],58,,,,,,,,,,,,,,,,,,,AS Monaco,129,00:00:58.024,Pass,
,,,,,,,,,,,,,,,,2.15455,,,,,,,,,,,,,c517b9b3-a4b7-44ab-a644-644eeef96a80,79,,,"[44.7, 14.1]",3829416,1,,,,,1.7801478,,Right Foot,,,"[37.2, 49.4]",,Ground Pass,,36.087948,,,,Andrea Raggi,3374.0,,,,,,,1,Regular Play,Ricardo Alberto Silveira de Carvalho,10805.0,Left Center Back,5,AS Monaco,129,['6145a1ba-696b-424a-b1b0-5c00fa652605'],1,,,,,,,,,,,,,,,,,,,AS Monaco,129,00:01:01.124,Pass,
,,,,,,,,,,,,,,,,2.096483,,,,,,,,,,,,,c41bf7e3-bf2e-40ad-ba08-502d1260bfa7,81,,,"[37.2, 49.4]",3829416,1,,,,,-1.0186434,,Right Foot,,,"[44.1, 38.2]",,Ground Pass,,13.154847,,,,Jérémy Toulalan,3406.0,,,,,,,1,Regular Play,Andrea Raggi,3374.0,Right Center Back,5,AS Monaco,129,['2487eec5-8eca-4bd9-9866-1fde7a18428b'],3,,,,,,,,,,,,,,,,,,,AS Monaco,129,00:01:03.279,Pass,
,,,,,,,,,,,,,,,,1.488411,,,,,,,,,,,,,b4825914-aec2-4d2a-bf9b-2b6a4d5bd064,84,,,"[48.6, 38.6]",3829416,1,,,,,-1.3920033,,Right Foot,,,"[51.6, 22.0]",,Ground Pass,,16.868906,,,,Mario Pašalić,11603.0,,,,,,,1,Regular Play,Jérémy Toulalan,3406.0,Right Defensive Midfield,5,AS Monaco,129,['2a18a530-b7db-43c7-a43c-b1aec6e0e0d9'],6,,,,,,,,,,,,,,,,,,,AS Monaco,129,00:01:06.759,Pass,
,,,,,,,,,,,,,,,,1.603796,,,,,,,,,,,,,eed830af-91aa-4da0-8791-5a67d2e1a64e,87,,,"[61.4, 17.7]",3829416,1,,,,,-0.44663832,,Right Foot,,,"[94.6, 1.8]",,High Pass,,36.811005,,,,Layvin Kurzawa,4326.0,,,,,,,1,Regular Play,Mario Pašalić,11603.0,Left Defensive Midfield,5,AS Monaco,129,['bc7f07d7-6fda-4cf2-8688-cc40f4f62862'],10,,,,,,,,,,,,,,,,,,,AS Monaco,129,00:01:10.035,Pass,
,,,,,,,,,,,,,,,,0.877845,,,,,,,,,,,,,bd532fe3-1a5a-491e-abe9-cd319b1e541f,90,,,"[114.7, 2.2]",3829416,1,,,,,2.243375,,Left Foot,,,"[105.7, 13.5]",,Ground Pass,,14.446107,,,,Ivan Ricardo Neves Abreu Cavaleiro,18243.0,,,,,,,1,Regular Play,Layvin Kurzawa,4326.0,Left Back,5,AS Monaco,129,['1f5a1d38-d8e1-49df-a137-094e62bc9e50'],14,,,,,,,,,,,,,,,,,,,AS Monaco,129,00:01:14.480,Pass,
,,,,,,,,,,,,,,,,0.422956,,,,,,,,,,,,,604ccf9d-08e3-4670-848d-cc2d6cc13b99,99,,,"[109.5, 21.5]",3829416,1,,,,,1.2899586,,Right Foot,True,,"[112.5, 31.9]",,Low Pass,,10.824047,,Incomplete,,Nabil Dirar,5727.0,,,,,,,1,Regular Play,Ivan Ricardo Neves Abreu Cavaleiro,18243.0,Left Wing,5,AS Monaco,129,"['60ba9c2f-6b04-429c-8c0c-570217aa768d', '75fb9d2f-3ac2-42bd-8fd7-39481c837d2d']",18,,,,,,,,,,,,,,,,,,,AS Monaco,129,00:01:18.146,Pass,
,,,,,,,,,,,,,,,,1.031545,,,,,,,,,,,,,520332be-97a9-4f18-aeb9-08aaf5aaf4e6,102,,,"[120.0, 0.1]",3829416,1,,,,,1.7877231,,Right Foot,,,"[113.3, 30.5]",,Low Pass,True,31.129568,,Incomplete,,,,,,,Inswinging,,Corner,1,From Corner,João Filipe Iria Santos Moutinho,3168.0,Center Attacking Midfield,6,AS Monaco,129,['67937431-a971-42a6-b78c-4c86eb9bffce'],51,,,,,,,,,,,,,,,,,,,AS Monaco,129,00:01:51.081,Pass,
,,,,,,,,,,,,,,,,2.128926,,,,,,,,,,,,,18609079-833f-422b-acad-b2fe293a82d2,104,,,"[84.0, 16.6]",3829416,1,,,,,-0.19739556,,Left Foot,,,"[96.5, 14.1]",,Ground Pass,,12.747549,,,,Nabil Dirar,5727.0,,,,,,Recovery,1,From Corner,Mario Pašalić,11603.0,Left Defensive Midfield,6,AS Monaco,129,['20b85bf8-58be-40e6-8b4a-57c0fd6201f9'],54,,,,,,,,,,,,,,,,,,,AS Monaco,129,00:01:54.696,Pass,
,,,,,,,,,,,,,,,,0.70161,,,,,,,,,,,,,67b74a78-3cb7-46e3-a90d-3dd877657787,107,,,"[96.6, 13.5]",3829416,1,,,,,-1.0316347,,Right Foot,,,"[103.6, 1.8]",,Ground Pass,,13.634149,,,,João Filipe Iria Santos Moutinho,3168.0,,,,,,,1,From Corner,Nabil Dirar,5727.0,Right Wing,6,AS Monaco,129,['36e69b80-90bd-41ee-99b6-72b70df3ba6e'],56,,,,,,,,,,,,,,,,,,,AS Monaco,129,00:01:56.959,Pass,
,,,,,,,,,,,,,,,,2.075405,,,,,,,,,,,,,121627de-de9e-4d0a-864d-82e03a5887a3,110,,,"[101.0, 3.0]",3829416,1,,,,,1.2490457,,Right Foot,True,,"[114.1, 42.3]",,High Pass,,41.42584,,Incomplete,,Andrea Raggi,3374.0,,,,,,,1,From Corner,João Filipe Iria Santos Moutinho,3168.0,Center Attacking Midfield,6,AS Monaco,129,"['629a1141-0c65-452f-89ab-2544559a7a99', 'c0df7ca1-3ef2-4a00-9ce2-cac654ddbb66']",59,,,,,,,,,,,,,,,,,,,AS Monaco,129,00:01:59.040,Pass,
,,,,,,,,,,,,,,,,3.081398,,,,,,,,,,,,,9010158f-c5c0-4160-a4af-75a0a801aced,114,,,"[8.6, 38.3]",3829416,2,,,,,-0.8358603,,Keeper Arm,,,"[36.8, 7.1]",,Low Pass,,42.055676,,,,Alassane Pléa,3230.0,,,,,,,1,From Keeper,Simon Pouplin,42427.0,Goalkeeper,7,OGC Nice,136,['74c5c1ee-8f97-474d-9467-87145be98255'],2,,,,,,,,,,,,,,,,,,,OGC Nice,136,00:02:02.887,Pass,
,,,,,,,,,,,,,,,,0.941899,,,,,,,,,,,,,8bdd4dc0-e51a-4e1a-bf40-cae30695e89e,117,,,"[82.7, 20.9]",3829416,2,,,,,1.4653686,,Right Foot,,,"[84.7, 39.8]",,Ground Pass,,19.005526,,,,Hatem Ben Arfa,16462.0,,,,,,,1,From Keeper,Alassane Pléa,3230.0,Left Center Forward,7,OGC Nice,136,['21d97e4a-b10c-4617-a18b-e8e9082fa967'],12,,,,,,,,,,,,,,,,,,,OGC Nice,136,00:02:12.721,Pass,
,,,,,,,,,,,,,,,,0.200489,,,,,,,,,,,,,94b5c3b2-61ab-4300-9cbd-6a78fd1d5d21,122,,,"[90.8, 27.2]",3829416,2,,,,,-1.3567356,,Left Foot,,,"[91.3, 24.9]",,Ground Pass,,2.3537204,,Incomplete,,Jean Michaël Seri,3359.0,,,,,,,1,From Keeper,Hatem Ben Arfa,16462.0,Center Attacking Midfield,7,OGC Nice,136,"['7b470ec3-1a51-4f6b-95d5-291f413849ca', 'f98d6293-602a-4d3e-b814-95bb3cc2bc8a', 'fb2a0346-d340-4cb9-8123-12b1d3bb009d']",16,,,,,,,,,,,,,,,,,,,OGC Nice,136,00:02:16.256,Pass,True
