50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,1.64217,,,,,,,,,,3f0e685e-d726-4f87-90ed-99c90383afa9,15,,"[15.2, 0.1]",3901200,0,,,,,0.03612885,,,,,,"[40.1, 1.0]",,High Pass,,24.91626,,Incomplete,,Wissam Ben Yedder,6723.0,,,,,,Throw-in,1,From Throw In,Jacques François Moubandje,3024.0,Left Back,3,Toulouse,130,"['6cf5803d-9b87-4619-9f58-ab8f37c23638', 'd7b3a4d7-a671-4e3d-a5de-9036f918b3ba']",25,,,,,,,,,,,,,,,,Toulouse,130,00:00:25.258,Pass,
,,,,,,,,,,,,,,,,,,,1.320834,,,,,,,,,,6cf5803d-9b87-4619-9f58-ab8f37c23638,17,,"[80.0, 79.1]",3901200,0,,,,,-0.22879885,,Head,,,,"[94.6, 75.7]",,Low Pass,,14.990664,,,,Ronny Rodelin,2955.0,,,,,,Interception,1,From Throw In,Dennis Appiah,22111.0,Right Back,3,Toulouse,130,"['3f0e685e-d726-4f87-90ed-99c90383afa9', '7f25c94f-1021-4dc6-a0f3-7a479786631d']",26,,,,,,,,,,,,,,,,Caen,140,00:00:26.900,Pass,
,,,,,,,,,,,,,,,,,,,1.59843,,,,,,,,,,8bd2f56f-140e-4f5c-bd10-8cd3c9aa359d,24,,"[14.4, 19.0]",3901200,0,,,,,2.1300068,,Right Foot,,,,"[5.2, 33.7]",,Ground Pass,,17.341568,,,,Alban Lafont,2981.0,,,,,,,1,From Throw In,Alexis Blin,3036.0,Left Defensive Midfield,3,Toulouse,130,['dd7c6c76-7f6c-497f-9d4f-f45392f9d981'],30,,,,,,,,,,,,,,,,Toulouse,130,00:00:30.630,Pass,
,,,,,,,,,,,,,,,,,,,3.802652,,,,,,,,,,739f30a9-e091-48ec-88df-e6d262408b66,28,,"[7.1, 32.2]",3901200,0,,,,,-0.4442116,,Right Foot,,,,"[63.2, 5.5]",,High Pass,,62.129704,,Incomplete,,Martin Braithwaite Christensen,4447.0,,,,,,,1,From Throw In,Alban Lafont,2981.0,Goalkeeper,3,Toulouse,130,"['1659167f-8634-4479-b754-823d96f5a9ad', '1b2d1f73-506a-4a4e-8161-5e3dd40d1886', 'a2dc944c-59be-489a-96e7-5440e2d8040e']",32,,,,,,,,,,,,,,,,Toulouse,130,00:00:32.302,Pass,True
,,,,,,,,,,,,,,,,,,,0.61552,,,,,,,,,,1b2d1f73-506a-4a4e-8161-5e3dd40d1886,31,,"[56.9, 74.6]",3901200,0,,,,True,-0.7060199,,,,,,"[66.4, 66.5]",,Low Pass,,12.48439,,,,Ismaël Tiémoko Diomandé,3797.0,,,,,,Recovery,1,From Throw In,Dennis Appiah,22111.0,Right Back,3,Toulouse,130,"['186bdc56-39cb-4f66-a06d-c56a3db228bc', '30f11c28-6dff-4f49-a305-d40a04707b92', '739f30a9-e091-48ec-88df-e6d262408b66']",36,,,,,,,,,,,,,,,,Caen,140,00:00:36.105,Pass,True
,,,,,,,,,,,,,,,,,,,0.715149,,,,,,,,,,a892b570-b4c9-4553-8eab-e0626a91c69c,42,,"[66.4, 77.6]",3901200,0,,,,,-1.2252407,,Right Foot,,,,"[69.1, 70.1]",,Ground Pass,,7.971198,,,,Jonathan Delaplace,2979.0,,,,,,,1,From Throw In,Dennis Appiah,22111.0,Right Back,3,Toulouse,130,['fe79e800-c04a-4ce0-be47-928c4ceb3ad5'],40,,,,,,,,,,,,,,,,Caen,140,00:00:40.501,Pass,
,,,,,,,,,,,,,,,,,,,1.402346,,,,,,,,,,781a7f84-e938-4169-b35b-ca4e9483f723,46,,"[70.6, 70.5]",3901200,0,,,,,0.7853982,,Left Foot,,,,"[77.7, 77.6]",,Ground Pass,,10.040916,,Incomplete,,Dennis Appiah,22111.0,,,,,,,1,From Throw In,Jonathan Delaplace,2979.0,Left Center Midfield,3,Toulouse,130,"['8363113f-b313-4919-a014-8d7ff84ea9c7', 'dc33b420-bab4-4592-9530-8a5c4146d2d6']",41,,,,,,,,,,,,,,,,Caen,140,00:00:41.715,Pass,
,,,,,,,,,,,,,,,,,,,1.912654,,,,,,,,,,dc33b420-bab4-4592-9530-8a5c4146d2d6,48,,"[42.4, 2.5]",3901200,0,,,,,0.12107785,,Left Foot,,,,"[68.7, 5.7]",,High Pass,,26.493961,,Incomplete,,Wissam Ben Yedder,6723.0,,,,,,Recovery,1,From Throw In,Jacques François Moubandje,3024.0,Left Back,3,Toulouse,130,"['3e6ee388-ae8c-474e-a5cf-d06a9c794adb', '781a7f84-e938-4169-b35b-ca4e9483f723', 'a6591e8f-58c2-4943-b424-569b620a59ac']",43,,,,,,,,,,,,,,,,Toulouse,130,00:00:43.118,Pass,
,,,,,,,,,,,,,,,,,,,1.083467,,,,,,,,,,3e6ee388-ae8c-474e-a5cf-d06a9c794adb,50,,"[51.4, 74.4]",3901200,0,,,,,-0.030033885,,Right Foot,,,,"[74.7, 73.7]",,Low Pass,,23.310513,,Incomplete,,,,,,,,,Recovery,1,From Throw In,Alaeddine Yahia,7444.0,Right Center Back,3,Toulouse,130,"['dc33b420-bab4-4592-9530-8a5c4146d2d6', 'e12b5e7c-f496-4559-9e52-4467d68c7b73']",45,,,,,,,,,,,,,,,,Caen,140,00:00:45.030,Pass,
,,,,,,,,,,,,,,,,,,,0.729597,,,,,,,,,,6b955ffe-6ca0-4525-b41e-b20270223c20,53,,"[38.8, 18.8]",3901200,0,,,,True,1.1801893,,,,,,"[40.9, 23.9]",,Low Pass,,5.515433,,,,Tongo Hamed Doumbia,16522.0,,,,,,Recovery,1,From Throw In,Alexis Blin,3036.0,Left Defensive Midfield,3,Toulouse,130,"['12287bb7-766d-48cc-b5ab-5a313b1bee1d', '6a0d1052-472f-4f03-9bd8-9ffab0050f60']",50,,,,,,,,,,,,,,,,Toulouse,130,00:00:50.174,Pass,True
,,,,,,,,,,,,,,,,,,,0.859,,,,,,,,,,1fd56ae9-9a78-42ea-ad91-79c0c12fda55,56,,"[41.1, 23.7]",3901200,0,,,,,-2.55359,,Left Foot,,,,"[37.5, 21.3]",,Ground Pass,,4.3266616,,,,Marcel Tisserand,8677.0,,,,,,,1,From Throw In,Tongo Hamed Doumbia,16522.0,Right Defensive Midfield,3,Toulouse,130,['363a1b1f-662d-402d-8bc2-ea610e900947'],51,,,,,,,,,,,,,,,,Toulouse,130,00:00:51.108,Pass,
,,,,,,,,,,,,,,,,,,,1.207302,,,,,,,,,,5558e4b9-55af-409b-81f6-3afb7bdb8140,60,,"[37.5, 18.5]",3901200,0,,,,,-1.2003039,,Right Foot,,,,"[42.2, 6.4]",,Ground Pass,,12.980755,,,,Jacques François Moubandje,3024.0,,,,,,,1,From Throw In,Marcel Tisserand,8677.0,Left Center Back,3,Toulouse,130,"['3e13759d-9130-4953-9a86-cda6cc3e6da1', '6e68000b-76ac-4f49-86c9-2bbe79c9cad0']",52,,,,,,,,,,,,,,,,Toulouse,130,00:00:52.812,Pass,True
,,,,,,,,,,,,,,,,,,,1.137521,,,,,,,,,,54b5d270-b2a1-4d3f-b2c6-dc04d3e2a647,68,,"[48.6, 7.4]",3901200,0,,,,,-0.121352,,Left Foot,,,,"[73.2, 4.4]",,High Pass,,24.782251,,Incomplete,,Martin Braithwaite Christensen,4447.0,,,,,,,1,From Throw In,Jacques François Moubandje,3024.0,Left Back,3,Toulouse,130,"['16105a65-6dc0-4b39-926b-dab64d294e3d', 'c39d296b-b001-4b74-b11e-dd283ad78086', 'cde58467-aa3d-4a03-8cc6-567dc21c1202']",56,,,,,,,,,,,,,,,,Toulouse,130,00:00:56.896,Pass,True
,,,,,,,,,,,,,,,,,,,1.363872,,,,,,,,,,c39d296b-b001-4b74-b11e-dd283ad78086,70,,"[46.9, 75.7]",3901200,0,,,,,0.19829403,,Right Foot,,,,"[68.3, 80.0]",,Low Pass,,21.827734,,Out,,Ronny Rodelin,2955.0,,,,,,Recovery,1,From Throw In,Dennis Appiah,22111.0,Right Back,3,Toulouse,130,"['03bf4706-e890-4348-8e0a-9de3977124d6', '54b5d270-b2a1-4d3f-b2c6-dc04d3e2a647']",58,,,,,,,,,,,,,,,,Caen,140,00:00:58.034,Pass,
,,,,,,,,,,,,,,,,,,,1.51282,,,,,,,,,,5af453f7-907b-497f-a2ea-49598ad27f06,72,,"[56.3, 0.1]",3901200,1,,,,,0.13519958,,,,,,"[83.5, 3.8]",,High Pass,,27.4505,,Incomplete,,Wissam Ben Yedder,6723.0,,,,,,Throw-in,1,From Throw In,Jacques François Moubandje,3024.0,Left Back,4,Toulouse,130,"['13ba7b5f-0164-433d-aa82-553cd6834b47', '8e63a903-5db6-472b-89ab-1fc5d7adc38e']",10,,,,,,,,,,,,,,,,Toulouse,130,00:01:10.111,Pass,
,,,,,,,,,,,,,,,,,,,1.253699,,,,,,,,,,8e63a903-5db6-472b-89ab-1fc5d7adc38e,74,,"[36.6, 76.3]",3901200,1,,,,,-0.15264933,,Head,,,,"[56.1, 73.3]",,High Pass,,19.72942,,Incomplete,,,,,,,,,Recovery,1,From Throw In,Dennis Appiah,22111.0,Right Back,4,Toulouse,130,"['5af453f7-907b-497f-a2ea-49598ad27f06', '6b6dd8f8-9f45-413b-9b1d-7ce4cdcd7ce6']",11,,,,,,,,,,,,,,,,Caen,140,00:01:11.624,Pass,
,,,,,,,,,,,,,,,,,,,1.761565,,,,,,,,,,6b6dd8f8-9f45-413b-9b1d-7ce4cdcd7ce6,75,,"[64.0, 6.8]",3901200,1,,,,,2.8530054,,Head,,,,"[57.6, 8.7]",,High Pass,,6.676077,,Incomplete,,Marcel Tisserand,8677.0,,,,,,Recovery,1,From Throw In,Alexis Blin,3036.0,Left Defensive Midfield,4,Toulouse,130,"['8e63a903-5db6-472b-89ab-1fc5d7adc38e', 'de97883e-731a-4b72-8f1f-465b86dea8c9', 'f61f124d-cd18-45a5-abdc-a72efe3e0265']",12,,,,,,,,,,,,,,,,Toulouse,130,00:01:12.878,Pass,
,,,,,,,,,,,,,,,,,,,1.41821,,,,,,,,,,c5ca2dbe-e6a6-497c-a4bc-30d7aafd5d31,83,,"[58.4, 64.6]",3901200,1,,,,,-1.9408553,,Left Foot,,,,"[53.9, 53.0]",,Ground Pass,,12.442266,,,,Julien Féret,2959.0,,,,,,Recovery,1,From Throw In,Ismaël Tiémoko Diomandé,3797.0,Right Defensive Midfield,4,Toulouse,130,['07385c8a-4bb4-4416-9a2f-280e9f407eed'],17,,,,,,,,,,,,,,,,Caen,140,00:01:17.570,Pass,
,,,,,,,,,,,,,,,,,,,1.385818,,,,,,,,,,652f21e9-bdec-463c-ad02-e8f00340ee13,87,,"[54.8, 53.4]",3901200,1,,,,,-0.95658743,,Right Foot,,,,"[67.0, 36.1]",,Ground Pass,,21.16908,,Incomplete,,Hervé Bazile,2991.0,,,,,,,1,From Throw In,Julien Féret,2959.0,Center Attacking Midfield,4,Toulouse,130,"['53175ab3-2e31-4ef3-b42c-be5a3f980296', '6cc3bf2e-a079-4eb7-a174-f7c58cefff5c']",19,,,,,,,,,,,,,,,,Caen,140,00:01:19.005,Pass,
,,,,,,,,,,,,,,,,,,,0.718308,,,,,,,,,,ecc21ee4-cda8-4d92-aee2-ec42e2ab3994,91,,"[57.2, 45.7]",3901200,1,,,,,-1.0481455,,Right Foot,,,,"[62.5, 36.5]",,Ground Pass,,10.617438,,,,Tongo Hamed Doumbia,16522.0,,,,,,,1,From Throw In,Steeve Yago,3035.0,Right Back,4,Toulouse,130,['48186295-6d5d-4c24-921a-01f20ad3aaa1'],21,,,,,,,,,,,,,,,,Toulouse,130,00:01:21.633,Pass,
,,,,,,,,,,,,,,,,,,,0.800586,,,,,,,,,,61c246d2-88f9-4ff9-a6bf-6424dc0287eb,94,,"[58.7, 36.9]",3901200,1,,,,,1.8830684,,Right Foot,,,,"[54.6, 49.6]",,Ground Pass,,13.345411,,,,Steeve Yago,3035.0,,,,,,,1,From Throw In,Tongo Hamed Doumbia,16522.0,Right Defensive Midfield,4,Toulouse,130,['f6300180-bb3a-40e3-9584-9e462b7d668f'],23,,,,,,,,,,,,,,,,Toulouse,130,00:01:23.444,Pass,
,,,,,,,,,,,,,,,,,,,1.374796,,,,,,,,,,7bd410e7-9872-4c30-9ea6-90dbff913046,98,,"[58.0, 77.4]",3901200,1,,,,,-1.6378335,,Right Foot,,,,"[56.1, 49.1]",,Ground Pass,,28.363708,,,,Alexis Blin,3036.0,,,,,,,1,From Throw In,Steeve Yago,3035.0,Right Back,4,Toulouse,130,['13999d5a-cc33-4fe6-b70c-997226c60721'],29,,,,,,,,,,,,,,,,Toulouse,130,00:01:29.481,Pass,
,,,,,,,,,,,,,,,,,,,1.324603,,,,,,,,,,6577fb78-a11e-492b-9259-d329a94e0bf1,101,,"[57.0, 50.2]",3901200,1,,,,,0.12083698,,Right Foot,,,,"[85.0, 53.6]",,High Pass,,28.205673,,Incomplete,,Wissam Ben Yedder,6723.0,,,,,,,1,From Throw In,Alexis Blin,3036.0,Left Defensive Midfield,4,Toulouse,130,"['57742a9d-bfc4-4489-abcf-5d9dd2fe4c4d', 'a8787257-d8a0-4f7d-a156-d055cec4a2f3']",30,,,,,,,,,,,,,,,,Toulouse,130,00:01:30.925,Pass,
,,,,,,,,,,,,,,,,,,,0.960849,,,,,,,,,,a8787257-d8a0-4f7d-a156-d055cec4a2f3,103,,"[35.1, 26.5]",3901200,1,,,,,-0.10438115,,Head,,,,"[45.6, 25.4]",,Low Pass,,10.557462,,,,Ismaël Tiémoko Diomandé,3797.0,,,,,,Recovery,1,From Throw In,Damien Da Silva,4386.0,Left Center Back,4,Toulouse,130,"['6577fb78-a11e-492b-9259-d329a94e0bf1', 'b9b01b4f-ae11-4781-b6e4-3c7ee9c0f868']",32,,,,,,,,,,,,,,,,Caen,140,00:01:32.249,Pass,
,,,,,,,,,,,,,,,,,,,3.800273,,,,,,,,,,28f47533-f053-4f08-9681-f8ce3b642190,106,,"[43.9, 25.0]",3901200,1,,,,,0.47887486,,Right Foot,,,,"[83.0, 45.3]",,High Pass,,44.055645,,Incomplete,,Andy Delort,3038.0,,,,,,,1,From Throw In,Ismaël Tiémoko Diomandé,3797.0,Right Defensive Midfield,4,Toulouse,130,"['1761f0da-aafb-4620-9d69-e8eda0e125ee', 'b1e7bf19-5804-4c99-849b-4bd1e4318fa7']",33,,,,,,,,,,,,,,,,Caen,140,00:01:33.932,Pass,
,,,,,,,,,,,,,,,,,,,1.464233,,,,,,,,,,1761f0da-aafb-4620-9d69-e8eda0e125ee,108,,"[37.1, 34.8]",3901200,1,,,,,2.949197,,Right Foot,,,,"[21.7, 37.8]",,Ground Pass,,15.6894865,,,,Alban Lafont,2981.0,,,,,,Recovery,1,From Throw In,Marcel Tisserand,8677.0,Left Center Back,4,Toulouse,130,"['28f47533-f053-4f08-9681-f8ce3b642190', 'cff60288-ea65-460b-bcdf-a3f7cdd371f1']",37,,,,,,,,,,,,,,,,Toulouse,130,00:01:37.733,Pass,
,,,,,,,,,,,,,,,,,,,1.205853,,,,,,,,,,b80082b7-6637-4f4a-88a1-24847239cd14,111,,"[21.7, 37.8]",3901200,1,,,,,-0.7544802,,Right Foot,,,,"[31.7, 28.4]",,Ground Pass,,13.724431,,,,Marcel Tisserand,8677.0,,,,,,,1,From Throw In,Alban Lafont,2981.0,Goalkeeper,4,Toulouse,130,['7db658b9-e302-4c11-a24c-f64afe3d906d'],40,,,,,,,,,,,,,,,,Toulouse,130,00:01:40.213,Pass,
,,,,,,,,,,,,,,,,,,,1.350433,,,,,,,,,,e3a5b342-81cb-415f-9a3d-7a805512e36e,114,,"[34.1, 31.4]",3901200,1,,,,,1.5093982,,Right Foot,,,,"[35.6, 55.8]",,Ground Pass,,24.446064,,,,Issa Diop,4349.0,,,,,,,1,From Throw In,Marcel Tisserand,8677.0,Left Center Back,4,Toulouse,130,['7de7788b-f495-488f-ba2d-6806aa91c6b7'],42,,,,,,,,,,,,,,,,Toulouse,130,00:01:42.651,Pass,
,,,,,,,,,,,,,,,,,,,2.688187,,,,,,,,,,926af36f-2a31-4014-a018-d54a93759816,117,,"[51.4, 58.5]",3901200,1,,,,,-0.1357343,,Right Foot,,,,"[94.6, 52.6]",,High Pass,,43.601032,,Incomplete,,Wissam Ben Yedder,6723.0,,,,,,,1,From Throw In,Issa Diop,4349.0,Right Center Back,4,Toulouse,130,"['0e451638-99e8-4048-9bea-81baa7d78045', '5dfc34d3-3f80-4d97-9cb3-4bff9f1c3a59']",48,,,,,,,,,,,,,,,,Toulouse,130,00:01:48.616,Pass,
,,,,,,,,,,,,,,,,,,,0.967988,,,,,,,,,,407e7280-06e1-47f2-b144-ecae6abafa30,121,,"[106.8, 80.0]",3901200,1,,True,,,-1.7126933,,,,,,"[104.9, 66.7]",,Low Pass,,13.435029,,,,Étienne Didot,3189.0,,,,,,Throw-in,1,From Throw In,Adrien Regattin,16418.0,Right Wing,5,Toulouse,130,['49f8fba7-c68c-4270-b524-5b7511c77079'],58,,,,,,,,,,,,,,,,Toulouse,130,00:01:58.102,Pass,
,,,,,,,,,,,,,,,,,,,0.470452,,,,,,,,,,10fc96b5-905b-41fc-96d0-569f5f778fdb,123,,"[103.2, 64.5]",3901200,1,,,,,-0.5536813,,Right Foot,,,,"[108.7, 61.1]",,Ground Pass,,6.4660654,,,,Wissam Ben Yedder,6723.0,,,,,,,1,From Throw In,Étienne Didot,3189.0,Center Attacking Midfield,5,Toulouse,130,['f636f833-07b7-419c-b10f-fb4c82195c0e'],59,,,,,,,,,,,,,,,,Toulouse,130,00:01:59.083,Pass,
,,,,,,,,,,,,,,,,,,,2.271192,,,,,,,,,,b38a6d40-a2f7-43e4-9d8c-41f4bac7281f,130,,"[13.7, 19.2]",3901200,2,,,,,-0.30816904,,Right Foot,,,,"[49.2, 7.9]",,Ground Pass,,37.255066,,,,Andy Delort,3038.0,,,,,,,1,From Throw In,Damien Da Silva,4386.0,Left Center Back,5,Toulouse,130,['f36c8bb3-4698-46f0-aaf1-e54b10c3161f'],3,,,,,,,,,,,,,,,,Caen,140,00:02:03.287,Pass,
