50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_success_in_play,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,2.492074,,,,,,,,,,,,b03ad300-bbe6-4345-8b82-90389649a3e9,16,,"[39.6, 21.3]",3900550,0,,,,0.07239236,,Left Foot,,,"[92.0, 25.1]",,High Pass,,52.537605,,Incomplete,,Giovanni-Guy Yann Sio,3018.0,,,,,,1,From Kick Off,Sylvain Armand,40699.0,Left Center Back,2,Rennes,134,"['0e19eea2-cffa-4a93-8748-e9bbb9ec969a', '729a6ea1-081d-4402-9b5a-93e2081809a7']",13,,,,,,,,,,,,,,,,,Rennes,134,00:00:13.200,Pass,
,,,,,,,,,,,,,,,,,1.76289,,,,,,,,,,,,8926b849-20ed-4866-9df4-c3849cf4c0f4,25,,"[82.3, 0.1]",3900550,0,,,,2.2537506,,,,,"[72.7, 11.9]",,Low Pass,,15.211838,,,,Benjamin André,2990.0,,,,,Throw-in,1,From Throw In,Cheikh M''Bengue,3424.0,Left Back,3,Rennes,134,['fd31e7c1-e419-445f-b7c6-cb700a3a65c9'],24,,,,,,,,,,,,,,,,,Rennes,134,00:00:24.742,Pass,
,,,,,,,,,,,,,,,,,1.041652,,,,,,,,,,,,d499de04-54f9-428f-afb2-368e42dc74b2,28,,"[73.8, 14.0]",3900550,0,,,,0.23008615,,Right Foot,,,"[96.0, 19.2]",,Ground Pass,,22.800877,,Incomplete,,Ousmane Dembélé,5477.0,,,,,,1,From Throw In,Benjamin André,2990.0,Left Defensive Midfield,3,Rennes,134,"['468df34e-8c81-4bca-8b13-fce6ab8db61a', 'dbe45fd1-2693-43fd-9de6-4e0b2b34d0df']",27,,,,,,,,,,,,,,,,,Rennes,134,00:00:27.666,Pass,
,,,,,,,,,,,,,,,,,1.081481,,,,,,,,,,,,8cd5d0b8-96c8-4a8e-a21e-91a363d50a14,32,,"[25.2, 62.0]",3900550,0,,,,0.9450045,,Right Foot,,,"[33.8, 73.9]",,Ground Pass,,14.682302,,,,Ronny Rodelin,2955.0,,,,,,1,Regular Play,Dennis Appiah,22111.0,Right Back,4,Caen,140,['52df7544-3fd9-4829-aa95-9a7097e85788'],30,,,,,,,,,,,,,,,,,Caen,140,00:00:30.203,Pass,
,,,,,,,,,,,,,,,,,1.362618,,,,,,,,,,,,734c9511-7e9d-4235-a9b4-881647286470,35,,"[33.8, 73.9]",3900550,0,,,,-0.23171684,,Left Foot,,,"[51.6, 69.7]",,Low Pass,,18.288794,,,,Andy Delort,3038.0,,,,,,1,Regular Play,Ronny Rodelin,2955.0,Right Wing,4,Caen,140,['e9753bf7-f516-47a8-bb34-d4857698b049'],31,,,,,,,,,,,,,,,,,Caen,140,00:00:31.802,Pass,
,,,,,,,,,,,,,,,,,1.582508,,,,,,,,,,,,98d02170-f934-49db-bd4b-f9eb599bbf41,37,,"[51.6, 69.7]",3900550,0,,,,-1.6968844,,Right Foot,,,"[49.8, 55.5]",,High Pass,,14.31363,,Incomplete,,Jonathan Delaplace,2979.0,,,,,,1,Regular Play,Andy Delort,3038.0,Center Forward,4,Caen,140,"['0f9fa251-1425-4261-99b0-61712bc77dc3', '6e8ffe01-666d-492e-a178-113f528a0d92']",33,,,,,,,,,,,,,,,,,Caen,140,00:00:33.164,Pass,
,,,,,,,,,,,,,,,,,1.097218,,,,,,,,,,,,6e8ffe01-666d-492e-a178-113f528a0d92,39,,"[70.3, 24.6]",3900550,0,,,,-0.9229849,,Other,,,"[73.1, 20.9]",,Low Pass,,4.6400433,,,,Benjamin André,2990.0,,,,,Recovery,1,Regular Play,Juan Fernando Quintero Paniagua,5692.0,Center Attacking Midfield,4,Caen,140,"['92e11aff-09dc-4b10-8db0-3ca12b7c0270', '98d02170-f934-49db-bd4b-f9eb599bbf41']",34,,,,,,,,,,,,,,,,,Rennes,134,00:00:34.747,Pass,
,,,,,,,,,,,,,,,,,1.036592,,,,,,,,,,,,8487b85c-65b8-4694-a6d0-f0d2f0de3b06,46,,"[42.6, 59.9]",3900550,0,,,,-0.9707461,,Right Foot,,,"[53.0, 44.7]",,Ground Pass,,18.417383,,,,Julien Féret,2959.0,,,,,Recovery,1,Regular Play,Ronny Rodelin,2955.0,Right Wing,4,Caen,140,['4ca9d5df-6f5b-4f5c-8288-ea2700ad9ba0'],37,,,,,,,,,,,,,,,,,Caen,140,00:00:37.828,Pass,
,,,,,,,,,,,,,,,,,2.322776,,,,,,,,,,,,56f609b1-aba6-43f8-9e0b-aa15532948bb,49,,"[64.7, 32.8]",3900550,0,,,,-1.2841389,,Right Foot,,,"[72.6, 6.0]",,Ground Pass,,27.940115,,,,Vincent Bessat,2992.0,,,,,,1,Regular Play,Julien Féret,2959.0,Left Center Midfield,4,Caen,140,['8ec0d5b2-7cf2-4280-9b7f-0d9156b55b56'],41,,,,,,,,,,,,,,,,,Caen,140,00:00:41.459,Pass,
,,,,,,,,,,,,,,,,,1.149654,,,,,,,,,,,,b0e5b681-3985-4d99-b627-74b74b9cf9c2,52,,"[81.0, 4.0]",3900550,0,,,,2.629203,,Left Foot,,,"[71.4, 9.4]",,Ground Pass,,11.014536,,,,Julien Féret,2959.0,,,,,,1,Regular Play,Vincent Bessat,2992.0,Left Wing,4,Caen,140,['ff398462-cff2-41c3-820d-6c211b1f1719'],46,,,,,,,,,,,,,,,,,Caen,140,00:00:46.520,Pass,
,,,,,,,,,,,,,,,,,1.494628,,,,,,,,,,,,e087e044-3d6f-40e3-9461-cd0822a7aa79,55,,"[71.0, 9.8]",3900550,0,,,,-2.9542723,,Right Foot,,,"[55.7, 6.9]",,Ground Pass,,15.572412,,,,Damien Da Silva,4386.0,,,,,,1,Regular Play,Julien Féret,2959.0,Left Center Midfield,4,Caen,140,['e6e0a500-2eca-4b31-820a-48692ada358d'],47,,,,,,,,,,,,,,,,,Caen,140,00:00:47.799,Pass,
,,,,,,,,,,,,,,,,,0.697596,,,,,,,,,,,,e17a2e88-6e0e-43b4-9a08-d40cc46c0e29,57,,"[55.7, 6.9]",3900550,0,,,,0.4376312,,Right Foot,,,"[66.6, 12.0]",,Ground Pass,,12.034118,,,,Julien Féret,2959.0,,,,,,1,Regular Play,Damien Da Silva,4386.0,Left Center Back,4,Caen,140,['b5a3e0c5-6183-4309-b370-1a44017cc64a'],49,,,,,,,,,,,,,,,,,Caen,140,00:00:49.293,Pass,
,,,,,,,,,,,,,,,,,1.485813,,,,,,,,,,,,95ea01c9-4970-4112-afd4-09a5fe44daab,59,,"[66.6, 12.0]",3900550,0,,,,1.0802494,,Right Foot,,,"[76.0, 29.6]",,Ground Pass,,19.952944,,Incomplete,,Jonathan Delaplace,2979.0,,,,,,1,Regular Play,Julien Féret,2959.0,Left Center Midfield,4,Caen,140,"['2ee39337-9d8e-408a-9e7e-d9ade415e110', 'd6a465b1-6a46-4e97-838f-717d7d7a8ddb']",49,,,,,,,,,,,,,,,,,Caen,140,00:00:49.991,Pass,
,,,,,,,,,,,,,,,,,2.162934,,,,,,,,,,,,4b5afd25-eb8a-417f-8f19-f0f964c4cca8,63,,"[46.0, 46.7]",3900550,0,,,,0.3659207,,Right Foot,,,"[88.8, 63.1]",,High Pass,,45.834484,,Incomplete,,Juan Fernando Quintero Paniagua,5692.0,,,,,,1,Regular Play,Benjamin André,2990.0,Left Defensive Midfield,4,Caen,140,"['c838a661-7590-4025-9400-62f848e5054c', 'e8122307-6cae-46ff-bb46-8944ecffd160']",52,,,,,,,,,,,,,,,,,Rennes,134,00:00:52.956,Pass,
,,,,,,,,,,,,,,,,,1.576777,,,,,,,,,,,,e8122307-6cae-46ff-bb46-8944ecffd160,65,,"[31.3, 17.0]",3900550,0,,,,0.44344833,,Head,,,"[39.3, 20.8]",,High Pass,,8.856636,,,,Julien Féret,2959.0,,,,,Recovery,1,Regular Play,Damien Da Silva,4386.0,Left Center Back,4,Caen,140,"['4b5afd25-eb8a-417f-8f19-f0f964c4cca8', 'fbedd328-9ce0-491f-9c38-9f354cd30874']",55,,,,,,,,,,,,,,,,,Caen,140,00:00:55.119,Pass,
,,,,,,,,,,,,,,,,,1.292634,,,,,,,,,,,,d2459097-b414-4401-935a-7503f72d5bfa,67,,"[38.9, 20.3]",3900550,0,,,,-2.826273,,Right Foot,,,"[20.2, 14.2]",,Low Pass,,19.669773,,,,Damien Da Silva,4386.0,,,,,,1,Regular Play,Julien Féret,2959.0,Left Center Midfield,4,Caen,140,['dd14b78c-1b58-4fb4-8ab8-a46130526fed'],56,,,,,,,,,,,,,,,,,Caen,140,00:00:56.696,Pass,
,,,,,,,,,,,,,,,,,1.201028,,,,,,,,,,,,ae095a4d-2830-4b4a-aa46-686e2834667b,70,,"[20.2, 14.2]",3900550,0,,,,0.79891086,,Right Foot,,,"[34.8, 29.2]",,Ground Pass,,20.932272,,,,Nicolas Seube,40698.0,,,,,,1,Regular Play,Damien Da Silva,4386.0,Left Center Back,4,Caen,140,['6d2e144b-f05c-4067-ba9d-fd40e9ec6b90'],59,,,,,,,,,,,,,,,,,Caen,140,00:00:59.336,Pass,
,,,,,,,,,,,,,,,,,4.746561,,,,,,,,,,,,dcb1c1c2-49de-48c0-bc10-8a25238e7a19,73,,"[44.6, 35.7]",3900550,1,,,,-0.2483968,,Left Foot,,,"[106.5, 20.0]",,Low Pass,,63.860004,,,,Andy Delort,3038.0,,,,,,1,Regular Play,Nicolas Seube,40698.0,Center Defensive Midfield,4,Caen,140,['891eadb6-1278-4373-882d-875f6ca4b483'],2,,,,,,,,,,,,,,,,,Caen,140,00:01:02.472,Pass,
,,,,,,,,,,,,,,,,,1.054761,,,,,,,,,,,,4e69dff5-312e-40b4-9238-4ea2978235be,79,,"[110.7, 0.1]",3900550,1,,,,2.7311268,,,,,"[99.9, 4.8]",,Low Pass,,11.77837,,,,Emmanuel Imorou,4474.0,,,,,Throw-in,1,From Throw In,Vincent Bessat,2992.0,Left Wing,5,Caen,140,['8b417386-f4b9-4cf0-8fd1-029974506f4c'],15,,,,,,,,,,,,,,,,,Caen,140,00:01:15.285,Pass,
,,,,,,,,,,,,,,,,,0.763254,,,,,,,,,,,,45345f2c-f132-45e8-9285-6b1c627dffd9,82,,"[100.0, 4.0]",3900550,1,,,,0.16514868,,Left Foot,,,"[107.2, 5.2]",,Low Pass,,7.299315,,,,Vincent Bessat,2992.0,,,,,,1,From Throw In,Emmanuel Imorou,4474.0,Left Back,5,Caen,140,"['3399a1f1-bcb8-4f83-8ee0-95d46a87605c', '4c066cb7-a3a8-4458-8cec-72dde348cd7b']",16,,,,,,,,,,,,,,,,,Caen,140,00:01:16.340,Pass,True
,,,,,,,,,,,,,,,,,0.899121,,,,,,,,,,,,18c6e22a-413c-4414-afe3-4af38fe283b9,85,,"[106.9, 5.9]",3900550,1,,,,3.1246452,,Left Foot,,,"[101.0, 6.0]",,Ground Pass,,5.9008474,,,,Emmanuel Imorou,4474.0,,,,,,1,From Throw In,Vincent Bessat,2992.0,Left Wing,5,Caen,140,"['16acd730-7d12-4b7c-85ff-9f727d318ace', '1a3a1461-7e83-4a64-a08a-85e7b73b49ef']",17,,,,,,,,,,,,,,,,,Caen,140,00:01:17.103,Pass,True
,,,,,,,,,,,,,,,,,1.956987,,,,,,,,,,,,c7f9fa48-f81e-403b-b709-634f57e0d90d,88,,"[84.6, 11.5]",3900550,1,,,,-3.0648208,,Left Foot,,,"[56.0, 9.3]",,Ground Pass,,28.68449,,,,Damien Da Silva,4386.0,,,,,,1,From Throw In,Emmanuel Imorou,4474.0,Left Back,5,Caen,140,['d3861748-5404-4a85-901c-da01a298a600'],24,,,,,,,,,,,,,,,,,Caen,140,00:01:24.021,Pass,
,,,,,,,,,,,,,,,,,2.165912,,,,,,,,,,,,d97b58d7-3047-4f41-a409-0e4b47fc940e,91,,"[55.6, 9.3]",3900550,1,,,,1.9157516,,Right Foot,,,"[45.0, 38.8]",,Ground Pass,,31.346611,,,,Syam Ben Youssef,5656.0,,,,,,1,From Throw In,Damien Da Silva,4386.0,Left Center Back,5,Caen,140,['c1cbea8e-2ec9-4ec0-a598-f73ce7780fd7'],25,,,,,,,,,,,,,,,,,Caen,140,00:01:25.998,Pass,
,,,,,,,,,,,,,,,,,1.599461,,,,,,,,,,,,8e60888c-6ee3-4065-a652-8a1ef0104ba4,94,,"[43.2, 43.8]",3900550,1,,,,-0.013985102,,Right Foot,,,"[57.5, 43.6]",,Ground Pass,,14.301398,,,,Nicolas Seube,40698.0,,,,,,1,From Throw In,Syam Ben Youssef,5656.0,Right Center Back,5,Caen,140,['ed9b9cea-27b6-45f3-b960-7cc7960f2dcb'],28,,,,,,,,,,,,,,,,,Caen,140,00:01:28.603,Pass,
,,,,,,,,,,,,,,,,,1.004394,,,,,,,,,,,,d8eb3457-dfa8-432b-ab4e-37b117c51543,97,,"[65.3, 64.7]",3900550,1,,,,0.3577461,,Right Foot,,,"[76.0, 68.7]",,Ground Pass,,11.423222,,,,Ronny Rodelin,2955.0,,,,,,1,From Throw In,Nicolas Seube,40698.0,Center Defensive Midfield,5,Caen,140,['e1197d48-5d78-4da8-be9f-86f2e03467a0'],35,,,,,,,,,,,,,,,,,Caen,140,00:01:35.583,Pass,
,,,,,,,,,,,,,,,,,1.909845,,,,,,,,,,,,e61b4b9f-9385-4172-8720-6f118bb89eea,100,,"[76.0, 68.7]",3900550,1,,,,-2.9903405,,Right Foot,,,"[49.1, 64.6]",,High Pass,,27.210659,,,,Syam Ben Youssef,5656.0,,,,,,1,From Throw In,Ronny Rodelin,2955.0,Right Wing,5,Caen,140,['201edec6-43fa-4ecd-809d-60709d91030c'],36,,,,,,,,,,,,,,,,,Caen,140,00:01:36.668,Pass,
,,,,,,,,,,,,,,,,,1.972034,,,,,,,,,,,,5b2d236c-fe5b-48b5-af4e-783a8035539d,103,,"[39.1, 65.3]",3900550,1,,,,-2.4851053,,Right Foot,,,"[14.7, 46.5]",,Ground Pass,,30.802597,,,,Rémy Vercoutre,2963.0,,,,,,1,From Throw In,Syam Ben Youssef,5656.0,Right Center Back,5,Caen,140,['eb32411f-82ef-4b4c-a715-c68817664c13'],41,,,,,,,,,,,,,,,,,Caen,140,00:01:41.253,Pass,
,,,,,,,,,,,,,,,,,2.965695,,,,,,,,,,,,cb0d6ff2-bae1-4d2f-9ce9-86b0da29176f,106,,"[24.8, 48.4]",3900550,1,,,,0.07778635,,Right Foot,,,"[85.1, 53.1]",,High Pass,,60.48289,,Incomplete,,Andy Delort,3038.0,,,,,,1,From Throw In,Rémy Vercoutre,2963.0,Goalkeeper,5,Caen,140,"['3f62cff4-31dd-4843-9571-645997b94f4c', '82111e4d-5a92-4825-8274-cceb72599687']",50,,,,,,,,,,,,,,,,,Caen,140,00:01:50.143,Pass,
,,,,,,,,,,,,,,,,,1.307511,,,,,,,,,,,,82111e4d-5a92-4825-8274-cceb72599687,109,,"[35.0, 27.0]",3900550,1,,,True,-0.9513699,,,,,"[43.2, 15.5]",,High Pass,,14.124093,,Incomplete,,Ousmane Dembélé,5477.0,,,,,Recovery,1,From Throw In,Benjamin André,2990.0,Left Defensive Midfield,5,Caen,140,"['37c91fbe-2f1c-497b-90f4-3564b860e24e', '41552e3e-95bd-4f35-829c-ca62e340afa6', 'cb0d6ff2-bae1-4d2f-9ce9-86b0da29176f', 'e320bac7-8fcc-4012-b2db-7ce2cf0e9067']",53,,,,,,,,,,,,,,,,,Rennes,134,00:01:53.109,Pass,True
,,,,,,,,,,,,,,,,,1.532625,,,,,,,,,,,,3b85d8e5-f5dd-4858-aed3-666a33f85c06,114,,"[78.4, 64.2]",3900550,1,,,,1.2449973,,Left Foot,,,"[83.4, 79.0]",,Low Pass,,15.621779,,,,Ronny Rodelin,2955.0,,,,,,1,From Throw In,Jonathan Delaplace,2979.0,Right Center Midfield,5,Caen,140,"['4fb0e736-ad64-4ede-b3ee-e9ce5369267f', '5a83508a-c09c-43f7-806f-e59fe35f9a8b']",55,,,,,,,,,,,,,,,,,Caen,140,00:01:55.073,Pass,True
,,,,,,,,,,,,,,,,,1.437938,,,,,,,,,,,,82e5a659-ed0c-4080-b8be-4eda4d05d71d,117,,"[91.3, 76.7]",3900550,1,,,,-1.1961404,,Right Foot,True,,"[106.4, 38.3]",,High Pass,,41.26221,,,,Andy Delort,3038.0,,,,,,1,From Throw In,Ronny Rodelin,2955.0,Right Wing,5,Caen,140,['1b13f2e3-f7a7-443b-97b5-52857cb0754d'],58,,,,,,,,,,,,,,,,,Caen,140,00:01:58.377,Pass,
,,,,,,,,,,,,,,,,,0.822976,,,,,,,,,,,,1ccaabae-262e-475c-982c-5a6e1ebe3b33,124,,"[80.0, 44.4]",3900550,2,,,,0.6706965,,Right Foot,,,"[92.1, 54.0]",,Ground Pass,,15.445711,,,,Ronny Rodelin,2955.0,,,,,Recovery,1,From Throw In,Julien Féret,2959.0,Left Center Midfield,5,Caen,140,['2ccad54f-abc8-46f0-a0e4-81ae8264f05e'],4,,,,,,,,,,,,,,,,,Caen,140,00:02:04.878,Pass,
,,,,,,,,,,,,,,,,,1.79521,,,,,,,,,,,,97a9a665-a74b-4e39-9002-bd3d55b34318,126,,"[92.1, 54.0]",3900550,2,,,,0.5663297,,No Touch,,,"[108.3, 64.3]",,Ground Pass,,19.197136,True,,,Dennis Appiah,22111.0,,,,,,1,From Throw In,Ronny Rodelin,2955.0,Right Wing,5,Caen,140,['8261cf67-0b7c-4db2-b51e-c07c7a06a976'],5,,,,,,,,,,,,,,,,,Caen,140,00:02:05.701,Pass,
,,,,,,,,,,,,,,,,,0.031577,,,,,,,,,,,,9cef40af-6672-430c-b0d9-ff013c04506f,128,,"[108.3, 64.3]",3900550,2,,,,-1.235472,,Right Foot,,,"[110.6, 57.7]",,Ground Pass,,6.9892774,,Incomplete,,Andy Delort,3038.0,,,,,,1,From Throw In,Dennis Appiah,22111.0,Right Back,5,Caen,140,"['68b3a18c-d33b-4106-ac21-7c7bcec2e2b8', 'b447c154-23e7-4729-bf4f-da14f51a673d']",7,,,,,,,,,,,,,,,,,Caen,140,00:02:07.496,Pass,
