50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,1.048286,,,,,,,,,,,,,,9d5f32b4-42be-4b64-a7cc-cc7a0bd36c46,17,,,"[49.9, 63.4]",3901259,0,,,,,1.5966526,,Right Foot,,,,"[49.6, 75.0]",,Ground Pass,,11.603879,,,,,Lossémy Karaboué,7301.0,,,,,,,1,From Kick Off,Benjamin Nivet,3002.0,Right Center Midfield,2,Troyes,133,['fb85f9bd-9739-4d44-82ea-a3a52fd6cffd'],7,,,,,,,,,,,,,,,,,,Troyes,133,00:00:07.332,Pass,
,,,,,,,,,,,,,,,,,,,0.616646,,,,,,,,,,,,,,169f73e2-9547-4f8e-9c5b-a6f30bd38d2e,20,,,"[49.6, 76.7]",3901259,0,,,,,0.07216363,,Right Foot,,,,"[57.9, 77.3]",,Ground Pass,,8.321658,,,,,Karim Azamoum,2969.0,,,,,,,1,From Kick Off,Lossémy Karaboué,7301.0,Right Back,2,Troyes,133,['b8f77d7f-b5af-467e-8e13-b937ee35a479'],9,,,,,,,,,,,,,,,,,,Troyes,133,00:00:09.117,Pass,
,,,,,,,,,,,,,,,,,,,0.604717,,,,,,,,,,,,,,38ea8ccf-69c2-4473-98ff-757e95c0e1f7,24,,,"[52.9, 77.0]",3901259,0,,,,,-2.285888,,Right Foot,,,,"[49.6, 73.2]",,Ground Pass,,5.0328918,,,,,Lossémy Karaboué,7301.0,,,,,,,1,From Kick Off,Karim Azamoum,2969.0,Right Midfield,2,Troyes,133,"['8ea82578-7e7c-43d7-aef8-f6f423e6df74', '8f731909-4cdd-44ff-825b-c32093281fd1']",10,,,,,,,,,,,,,,,,,,Troyes,133,00:00:10.798,Pass,True
,,,,,,,,,,,,,,,,,,,0.521665,,,,,,,,,,,,,,53b2368f-747a-4228-87da-dc451f8faeb2,31,,,"[60.0, 80.0]",3901259,0,,,,,-1.2209407,,,,,,"[62.7, 72.6]",,Low Pass,,7.877182,,,,,Benjamin Nivet,3002.0,,,,,,Throw-in,1,From Throw In,Lossémy Karaboué,7301.0,Right Back,3,Troyes,133,['a5f92361-0712-46b3-8aa1-4053c99c44aa'],19,,,,,,,,,,,,,,,,,,Troyes,133,00:00:19.652,Pass,
,,,,,,,,,,,,,,,,,,,3.326295,,,,,,,,,,,,,,f3d41aeb-bb67-43d9-9748-f54fa299d8f9,41,,,"[54.4, 27.1]",3901259,0,,,,,1.8477303,,Right Foot,,,,"[43.4, 65.8]",,Ground Pass,,40.23295,,,,,Brice Dja Djédjé,7857.0,,,,,,,1,Regular Play,Lassana Diarra,3181.0,Left Defensive Midfield,4,Marseille,147,"['59a6db17-5d0b-4817-ab47-a3e576d2c61e', 'b35bfc34-7028-46aa-b522-b58a984b899c']",25,,,,,,,,,,,,,,,,,,Marseille,147,00:00:25.403,Pass,True
,,,,,,,,,,,,,,,,,,,0.877042,,,,,,,,,,,,,,91810660-21e2-43f4-ad7d-e04d8d76f50e,44,,,"[43.2, 74.1]",3901259,0,,,,,-1.4858946,,Right Foot,,,,"[44.8, 55.3]",,Ground Pass,,18.867962,,,,,Mauricio Aníbal Isla Isla,18874.0,,,,,,,1,Regular Play,Brice Dja Djédjé,7857.0,Right Back,4,Marseille,147,['6823b7fc-f6bf-4ca6-be3b-2dc467bcd468'],30,,,,,,,,,,,,,,,,,,Marseille,147,00:00:30.156,Pass,
,,,,,,,,,,,,,,,,,,,0.923514,,,,,,,,,,,,,,4bd7b9f3-f811-481d-9295-27f16e13807b,47,,,"[44.6, 59.1]",3901259,0,,,,,0.23346838,,Right Foot,,,,"[61.0, 63.0]",,Ground Pass,,16.857342,,,,,Florian Thauvin,3254.0,,,,,,,1,Regular Play,Mauricio Aníbal Isla Isla,18874.0,Right Defensive Midfield,4,Marseille,147,['8ed5e17d-f619-4bc2-88cb-8ad226119a66'],31,,,,,,,,,,,,,,,,,,Marseille,147,00:00:31.047,Pass,
,,,,,,,,,,,,,,,,,,,1.275867,,,,,,,,,,,,,,233b0315-7da5-4ff7-b7ba-f137c8380323,50,,,"[59.3, 60.9]",3901259,0,,,,,-2.1875975,,Left Foot,,,,"[55.4, 55.4]",,Ground Pass,,6.742403,,,,,Mauricio Aníbal Isla Isla,18874.0,,,,,,,1,Regular Play,Florian Thauvin,3254.0,Right Wing,4,Marseille,147,"['b2d71484-1b23-4d9c-aa25-721f39d36202', 'da2bac0b-369e-42c4-ada6-508727bb4dd4']",31,,,,,,,,,,,,,,,,,,Marseille,147,00:00:31.970,Pass,True
,,,,,,,,,,,,,,,,,,,0.508656,,,,,,,,,,,,,,399f9557-18db-4b7c-9242-202bf2731a33,54,,,"[55.0, 54.7]",3901259,0,,,,,-0.31779802,,Right Foot,,,,"[62.6, 52.2]",,Ground Pass,,8.000625,,,Incomplete,,Steven Fletcher,9554.0,,,,,,,1,Regular Play,Mauricio Aníbal Isla Isla,18874.0,Right Defensive Midfield,4,Marseille,147,"['9d54fd3f-4274-4b53-b195-653680fc88e4', 'b0b458c8-d469-4d9d-a884-7ab60aa1a22a', 'e70e9d56-ce88-4af6-bbdb-05ab574d3d61']",33,,,,,,,,,,,,,,,,,,Marseille,147,00:00:33.319,Pass,True
,,,,,,,,,,,,,,,,,,,0.834385,,,,,,,,,,,,,,2f81ebc5-e2a2-458f-866d-1f12263f533c,64,,,"[48.3, 25.9]",3901259,0,,,,,-1.5966526,,Right Foot,,,,"[48.0, 14.3]",,Ground Pass,,11.603879,,,,,Charles Traoré,4390.0,,,,,,,1,Regular Play,Matthieu Saunier,13730.0,Left Center Back,5,Troyes,133,"['2195f8b7-b1d3-45fc-ade4-7674db103ab7', '606edd72-003f-4acb-b878-b42e28af2351']",36,,,,,,,,,,,,,,,,,,Troyes,133,00:00:36.315,Pass,True
,,,,,,,,,,,,,,,,,,,1.79819,,,,,,,,,,,,,,a09d53e1-c977-497c-822f-77c8ffb43128,67,,,"[48.7, 10.2]",3901259,0,,,,,0.15536426,,Left Foot,,,,"[81.9, 15.4]",,High Pass,,33.604763,,,Incomplete,,Benjamin Nivet,3002.0,,,,,,,1,Regular Play,Charles Traoré,4390.0,Left Back,5,Troyes,133,"['659b7af0-6a6f-4e88-b311-438f72021bee', '6e091dac-9439-4938-8177-c5b5dc0e49e1']",38,,,,,,,,,,,,,,,,,,Troyes,133,00:00:38.047,Pass,
,,,,,,,,,,,,,,,,,,,1.864444,,,,,,,,,,,,,,6e091dac-9439-4938-8177-c5b5dc0e49e1,69,,,"[38.2, 64.7]",3901259,0,,,,,-1.6830673,,Head,,,,"[35.9, 44.3]",,High Pass,,20.529247,,,,,Karim Rekik,8572.0,,,,,,Recovery,1,Regular Play,Rolando Jorge Pires da Fonseca,19813.0,Right Center Back,6,Marseille,147,"['30386802-a944-4a0b-bf04-8a19536e7bf0', 'a09d53e1-c977-497c-822f-77c8ffb43128']",39,,,,,,,,,,,,,,,,,,Marseille,147,00:00:39.845,Pass,
,,,,,,,,,,,,,,,,,,,1.503469,,,,,,,,,,,,,,b451b6ac-98ca-46a5-98a0-548ac63f77a0,72,,,"[24.9, 38.6]",3901259,0,,,,,-0.5191461,,Left Foot,,,,"[38.2, 31.0]",,Ground Pass,,15.31829,,,,,Lassana Diarra,3181.0,,,,,,,1,Regular Play,Karim Rekik,8572.0,Left Center Back,6,Marseille,147,['82f74133-2c34-4e9c-bf80-e976b9029d85'],44,,,,,,,,,,,,,,,,,,Marseille,147,00:00:44.973,Pass,
,,,,,,,,,,,,,,,,,,,2.43584,,,,,,,,,,,,,,8597bfd4-3e09-49fc-8e5a-269a0af46fc0,75,,,"[39.0, 32.4]",3901259,0,,,,,-0.72121143,,Right Foot,,,,"[74.6, 1.1]",,High Pass,,47.403057,,,,,Romain Alessandrini,15296.0,,,,,,,1,Regular Play,Lassana Diarra,3181.0,Left Defensive Midfield,6,Marseille,147,['c148326e-59f6-4df1-9972-6ea08ae3eb5e'],49,,,,,,,,,,,,,,,,,,Marseille,147,00:00:49.907,Pass,
,,,,,,,,,,,,,,,,,,,1.136334,,,,,,,,,,,,,,dc635d2b-b03b-4f93-be33-c0e6b5c3df29,77,,,"[74.8, 1.3]",3901259,0,,,,,0.5191461,,Head,,,,"[85.3, 7.3]",,High Pass,,12.093387,,,,,Rémy Cabella,3420.0,,,,,,,1,Regular Play,Romain Alessandrini,15296.0,Left Wing,6,Marseille,147,['b84e9d9e-4fbe-48b2-bd8e-1cf6cacca120'],52,,,,,,,,,,,,,,,,,,Marseille,147,00:00:52.343,Pass,
,,,,,,,,,,,,,,,,,,,1.504078,,,,,,,,,,,,,,be57a724-935b-4ad5-a62e-1c5458c51148,79,,,"[85.4, 7.6]",3901259,0,,,,,-2.4306834,,Right Foot,,,,"[81.8, 4.5]",,Ground Pass,,4.7507896,,,,,Romain Alessandrini,15296.0,,,,,,,1,Regular Play,Rémy Cabella,3420.0,Center Attacking Midfield,6,Marseille,147,['a404a7d7-93a6-4128-a4cb-4ba9d1f877b0'],53,,,,,,,,,,,,,,,,,,Marseille,147,00:00:53.479,Pass,
,,,,,,,,,,,,,,,,,,,1.24899,,,,,,,,,,,,,,7e1142a4-d344-46f0-94d3-0e9ce550c4af,87,,,"[80.8, 10.0]",3901259,1,,,,,2.7461843,,Right Foot,,,,"[69.3, 14.8]",,Ground Pass,,12.461541,,,,,Lassana Diarra,3181.0,,,,,,,1,Regular Play,Rémy Cabella,3420.0,Center Attacking Midfield,6,Marseille,147,"['c940ef4f-c9a3-49fd-9f22-90ba718865cf', 'f9115d02-c7a9-4d68-be0a-ffc611f38fcb']",1,,,,,,,,,,,,,,,,,,Marseille,147,00:01:01.035,Pass,True
,,,,,,,,,,,,,,,,,,,0.139367,,,,,,,,,,,,,,cdbfdfe1-105d-4430-a01a-f1a01cad0cb5,91,,,"[70.1, 17.1]",3901259,1,,,,,0.7140907,,Right Foot,,,,"[71.6, 18.4]",,Ground Pass,,1.9849433,,,Incomplete,,Florian Thauvin,3254.0,,,,,,,1,Regular Play,Lassana Diarra,3181.0,Left Defensive Midfield,6,Marseille,147,"['4bfe6f68-de75-4535-93ce-83f1b6f564b8', '53218612-24c2-4fbb-8473-529fb784589b', 'ebe6362d-48b0-4d3a-b776-ae0a673ddde4']",2,,,,,,,,,,,,,,,,,,Marseille,147,00:01:02.741,Pass,True
,,,,,,,,,,,,,,,,,,,1.020642,,,,,,,,,,,,,,91f53a41-d17b-40e9-80c2-704f0db14c40,96,,,"[55.7, 35.2]",3901259,1,,,,,1.4824195,,Right Foot,,,,"[56.4, 43.1]",,Ground Pass,,7.930952,,,,,Mauricio Aníbal Isla Isla,18874.0,,,,,,,1,Regular Play,Karim Rekik,8572.0,Left Center Back,6,Marseille,147,['3179c58b-436b-4d19-bd00-c49f4c6b4b47'],6,,,,,,,,,,,,,,,,,,Marseille,147,00:01:06.388,Pass,
,,,,,,,,,,,,,,,,,,,0.821773,,,,,,,,,,,,,,f2d49a92-1cc8-4c28-848c-cf2d32f43567,99,,,"[59.5, 48.6]",3901259,1,,,,,0.2010675,,Right Foot,,,,"[75.2, 51.8]",,Ground Pass,,16.022797,,,,,Florian Thauvin,3254.0,,,,,,,1,Regular Play,Mauricio Aníbal Isla Isla,18874.0,Right Defensive Midfield,6,Marseille,147,['f8318962-5512-42a0-b36a-267d6a2076c7'],8,,,,,,,,,,,,,,,,,,Marseille,147,00:01:08.621,Pass,
,,,,,,,,,,,,,,,,,,,0.901744,,,,,,,,,,,,,,95af1536-a251-456c-ac49-5c8f5f93be23,102,,,"[76.6, 51.4]",3901259,1,,,,,-0.39408788,,Left Foot,,,,"[86.7, 47.2]",,Ground Pass,,10.938464,,,Incomplete,,Javier Manquillo Gaitán,3075.0,,,,,,,1,Regular Play,Florian Thauvin,3254.0,Right Wing,6,Marseille,147,"['2c3c3af1-2748-459d-b1b1-029d58101c24', 'af7d16fb-081c-4fee-80c5-0471fda37944']",10,,,,,,,,,,,,,,,,,,Marseille,147,00:01:10.500,Pass,
,,,,,,,,,,,,,,,,,,,0.760274,,,,,,,,,,,,,,fd0f8af6-e108-45ee-bbf4-1a367dfd035f,108,,,"[39.3, 35.6]",3901259,1,,,,,1.0280458,,Left Foot,,,,"[43.1, 41.9]",,Ground Pass,,7.3573093,,,,,Benjamin Nivet,3002.0,,,,,,,1,Regular Play,Matthieu Saunier,13730.0,Left Center Back,6,Marseille,147,['7d2562b0-8a76-4ee5-b499-305b071e1434'],12,,,,,,,,,,,,,,,,,,Troyes,133,00:01:12.839,Pass,
,,,,,,,,,,,,,,,,,,,4.350134,,,,,,,,,,,,,,e2994570-3fe0-43a7-a4c6-f08ad59516c1,111,,,"[43.5, 41.8]",3901259,1,,,,,-0.7591651,,Right Foot,,,,"[78.7, 8.4]",,Low Pass,,48.52422,,,Incomplete,,Jessy Pi,7415.0,,,,,,,1,Regular Play,Benjamin Nivet,3002.0,Right Center Midfield,6,Marseille,147,"['d79b8634-0c68-4c5e-9532-9e9636bf9495', 'e090acf9-8126-46e6-8e0c-be37fbcfb794']",13,,,,,,,,,,,,,,,,,,Troyes,133,00:01:13.732,Pass,
,,,,,,,,,,,,,,,,,,,2.802788,,,,,,,,,,,,,,e090acf9-8126-46e6-8e0c-be37fbcfb794,113,,,"[41.4, 71.7]",3901259,1,,,,,-2.4829247,,Left Foot,,,,"[12.2, 49.1]",,Ground Pass,,36.924248,,,,,Yohann Pelé,4432.0,,,,,,Recovery,1,Regular Play,Rolando Jorge Pires da Fonseca,19813.0,Right Center Back,6,Marseille,147,"['d8103e3a-96d4-4331-9aaf-0a9f473202b8', 'e2994570-3fe0-43a7-a4c6-f08ad59516c1']",18,,,,,,,,,,,,,,,,,,Marseille,147,00:01:18.082,Pass,
,,,,,,,,,,,,,,,,,,,2.025961,,,,,,,,,,,,,,5cdfe242-f55c-4501-b93f-f270083c7b3f,115,,,"[12.2, 49.0]",3901259,1,,True,,,-0.9610829,,Right Foot,,,,"[26.1, 29.1]",,Ground Pass,,24.273853,,,,,Karim Rekik,8572.0,,,,,,,1,Regular Play,Yohann Pelé,4432.0,Goalkeeper,6,Marseille,147,['87dfdee0-6f16-4188-869c-e52146ada2e0'],20,,,,,,,,,,,,,,,,,,Marseille,147,00:01:20.885,Pass,
,,,,,,,,,,,,,,,,,,,1.716197,,,,,,,,,,,,,,94a267fb-b9c0-4bd5-94f4-ef0cbf6d160e,117,,,"[41.0, 23.9]",3901259,1,,,,,1.5350972,,Right Foot,,,,"[42.0, 51.9]",,Ground Pass,,28.01785,,,,,Mauricio Aníbal Isla Isla,18874.0,,,,,,,1,Regular Play,Karim Rekik,8572.0,Left Center Back,6,Marseille,147,['e5aca9c1-70b9-453e-b135-3543c3714845'],27,,,,,,,,,,,,,,,,,,Marseille,147,00:01:27.457,Pass,
,,,,,,,,,,,,,,,,,,,1.858861,,,,,,,,,,,,,,aa426b0e-b637-4fcd-8892-703f0918e1fb,120,,,"[54.0, 54.0]",3901259,1,,,,,0.38105014,,Right Foot,,,,"[85.7, 66.7]",,High Pass,,34.149376,,,Unknown,,Javier Manquillo Gaitán,3075.0,,,,,,,1,Regular Play,Mauricio Aníbal Isla Isla,18874.0,Right Defensive Midfield,6,Marseille,147,['68253059-ea55-4408-af2f-e6cb5c854e84'],33,,,,,,,,,,,,,,,,,,Marseille,147,00:01:33.228,Pass,
,,,,,,,,,,,,,,,,,,,1.270417,,,,,,,,,,,,,,7f48b610-5846-4867-8baa-36dd0af8f693,125,,,"[78.0, 69.0]",3901259,2,,True,,,0.45634848,,Left Foot,,,,"[83.5, 71.7]",,Ground Pass,,6.1269894,,,,,Rémy Cabella,3420.0,,,,,,Free Kick,1,From Free Kick,Rolando Jorge Pires da Fonseca,19813.0,Right Center Back,7,Marseille,147,['80a67282-c242-4536-8793-a36a3eb545f8'],7,,,,,,,,,,,,,,,,,,Marseille,147,00:02:07.993,Pass,
,,,,,,,,,,,,,,,,,,,2.198193,,,,,,,,,,,,,,560cd446-2df5-4083-bcb0-b15fa1374b5e,127,,,"[89.2, 64.7]",3901259,2,,,,,-0.16964976,,Right Foot,,,,"[110.8, 61.0]",,Ground Pass,,21.914606,,,,,Florian Thauvin,3254.0,,,,,,,1,From Free Kick,Rémy Cabella,3420.0,Center Attacking Midfield,7,Marseille,147,['b9fed039-a14f-42e6-bda8-6fe3b797f68a'],10,,,,,,,,,,,,,,,,,,Marseille,147,00:02:10.882,Pass,
,,,,,,,,,,,,,,,,,,,1.861787,,,,,,,,,,,,,,375feb3f-e2b5-4d61-92d4-54d0bd68f60d,130,,,"[113.5, 57.7]",3901259,2,,,,,-1.4106413,,Right Foot,True,,,"[117.7, 31.7]",,High Pass,,26.337046,,,Incomplete,,Steven Fletcher,9554.0,,,,,,,1,From Free Kick,Florian Thauvin,3254.0,Right Wing,7,Marseille,147,"['a127f165-ea15-4e4d-88da-64320391bf55', 'ca42e16e-ae00-4366-95a7-fe356916ad31']",13,,,,,,,,,,,,,,,,,,Marseille,147,00:02:13.335,Pass,
,,,,,,,,,,,,,,,,,,,1.200376,,,,,,,,,,,,,,8793711c-064d-4e73-b053-c9b5dc3c2714,134,,,"[120.0, 0.1]",3901259,2,,,,,1.7185783,,Left Foot,,,,"[115.4, 31.0]",,High Pass,,31.240519,,,Incomplete,True,,,,,,Outswinging,,Corner,1,From Corner,Romain Alessandrini,15296.0,Left Wing,8,Marseille,147,['93216ccf-99b0-4e45-890f-e39841f4c7cf'],45,,,,,,,,,,,,,,,,,,Marseille,147,00:02:45.400,Pass,
