50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_lost_out,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,2.131242,,,,,,,,,,,,,,,9bf4710d-0c0a-4a02-8fb7-344354c0dbfb,17,,"[50.6, 48.4]",3900598,0,,,,-1.6781981,,Right Foot,,,,"[46.6, 11.3]",,High Pass,,37.31501,,,,Fábio Alexandre da Silva Coentrão,19047.0,,,,,,,1,From Kick Off,Fábio Henrique Tavares,3247.0,Right Defensive Midfield,2,AS Monaco,129,['a3777ed7-d55d-4dd7-aeaa-656ab527b865'],15,,,,,,,,,,,,,,,,,,AS Monaco,129,00:00:15.635,Pass,
,,,,,,,,,,,,,,,,1.457339,,,,,,,,,,,,,,,50579934-473f-4dba-8bc3-462f2ff1805d,20,,"[49.1, 6.3]",3900598,0,,,,1.6190348,,Left Foot,,,,"[48.4, 20.8]",,Ground Pass,,14.516887,,,,Tiemoué Bakayoko,3955.0,,,,,,,1,From Kick Off,Fábio Alexandre da Silva Coentrão,19047.0,Left Back,2,AS Monaco,129,['18eb68bb-2a91-4627-86d2-9f81ce143c20'],19,,,,,,,,,,,,,,,,,,AS Monaco,129,00:00:19.882,Pass,
,,,,,,,,,,,,,,,,1.622491,,,,,,,,,,,,,,,d594100c-2a7a-4c1a-bbe1-0f938bb3dda7,22,,"[48.2, 21.5]",3900598,0,,,,-2.7600844,,Right Foot,,,,"[31.0, 14.6]",,Ground Pass,,18.532404,,,,Wallace Fortuna dos Santos,8277.0,,,,,,,1,From Kick Off,Tiemoué Bakayoko,3955.0,Left Defensive Midfield,2,AS Monaco,129,['7764afe4-6d08-48c3-a69a-1ed487dfd690'],21,,,,,,,,,,,,,,,,,,AS Monaco,129,00:00:21.340,Pass,
,,,,,,,,,,,,,,,,2.226795,,,,,,,,,,,,,,,054da279-3776-49d8-bc08-9833a1e77f44,25,,"[31.9, 12.0]",3900598,0,,,,1.64589,,Left Foot,,,,"[29.5, 43.9]",,Ground Pass,,31.990154,,,,Ricardo Alberto Silveira de Carvalho,10805.0,,,,,,,1,From Kick Off,Wallace Fortuna dos Santos,8277.0,Left Center Back,2,AS Monaco,129,"['ce6ac1bb-a881-44ed-8f87-211aaec03b4d', 'e0d16e46-01be-47c6-8872-5895f6801583']",22,,,,,,,,,,,,,,,,,,AS Monaco,129,00:00:22.962,Pass,True
,,,,,,,,,,,,,,,,1.750504,,,,,,,,,,,,,,,3aa57513-348f-4c80-982a-2e01eb486928,28,,"[31.0, 46.8]",3900598,0,,,,1.3076552,,Right Foot,,,,"[37.6, 71.3]",,Ground Pass,,25.373411,,,,Andrea Raggi,3374.0,,,,,,,1,From Kick Off,Ricardo Alberto Silveira de Carvalho,10805.0,Right Center Back,2,AS Monaco,129,['fcefc3a2-1f98-4862-9681-4914703bbc20'],26,,,,,,,,,,,,,,,,,,AS Monaco,129,00:00:26.556,Pass,
,,,,,,,,,,,,,,,,5.912239,,,,,,,,,,,,,,,4ae1fd19-cbc3-4628-848d-47293e2c6b81,31,,"[39.7, 72.5]",3900598,0,,,,0.0012453294,,Right Foot,,,,"[120.0, 72.6]",,High Pass,,80.300064,,Out,,Bernardo Mota Veiga de Carvalho e Silva,3193.0,,,,,,,1,From Kick Off,Andrea Raggi,3374.0,Right Back,2,AS Monaco,129,['ed0bb866-9d3c-4dad-bd96-ca6b1bf637d2'],29,,,,,,,,,,,,,,,,,,AS Monaco,129,00:00:29.749,Pass,
,,,,,,,,,,,,,,,,2.007132,,,,,,,,,,,,,,,2948a079-84cf-493a-9a71-673541e1c362,33,,"[6.0, 44.0]",3900598,1,,,,-0.08178438,,Right Foot,,,,"[54.8, 40.0]",,High Pass,,48.96366,,Incomplete,,Wissam Ben Yedder,6723.0,,,,,,Goal Kick,1,From Goal Kick,Alban Lafont,2981.0,Goalkeeper,3,Toulouse,130,"['2258e4d7-5808-483a-87aa-d5474482bf5d', '88fad9ed-95e0-41e2-91a5-018919de277f']",0,,,,,,,,,,,,,,,,,,Toulouse,130,00:01:00.928,Pass,
,,,,,,,,,,,,,,,,0.675559,,,,,,,,,,,,,,,b7ac9ff3-3339-4f3a-b7b5-a7ff5c98ec28,37,,"[65.3, 40.4]",3900598,1,,,,-0.7853982,,Left Foot,,,,"[72.6, 33.1]",,Ground Pass,,10.323759,,,,João Filipe Iria Santos Moutinho,3168.0,,,,,,,1,From Goal Kick,Bernardo Mota Veiga de Carvalho e Silva,3193.0,Right Wing,3,Toulouse,130,['a243367c-4dba-4030-bc22-27685ecb9cef'],4,,,,,,,,,,,,,,,,,,AS Monaco,129,00:01:04.046,Pass,
,,,,,,,,,,,,,,,,0.989785,,,,,,,,,,,,,,,e4248f87-cbaa-4d9c-834c-61e0885fe88d,39,,"[72.4, 33.5]",3900598,1,,,,-2.1209621,,Right Foot,,,,"[67.8, 26.0]",,Ground Pass,,8.798295,,Incomplete,,Bernardo Mota Veiga de Carvalho e Silva,3193.0,,,,,,,1,From Goal Kick,João Filipe Iria Santos Moutinho,3168.0,Center Attacking Midfield,3,Toulouse,130,"['3a84e3d2-c4a8-4c4a-b648-4b4eb3d67899', 'de2fc653-0c20-4e40-a37b-c04d23b4649b']",4,,,,,,,,,,,,,,,,,,AS Monaco,129,00:01:04.722,Pass,
,,,,,,,,,,,,,,,,1.585349,,,,,,,,,,,,,,,7db60533-cdca-42c7-9442-f25ca859a7b2,45,,"[48.0, 48.0]",3900598,1,,,,-1.9449401,,Right Foot,,,,"[41.6, 31.7]",,Ground Pass,,17.511425,,,,Marcel Tisserand,8677.0,,,,,,,1,From Goal Kick,Óscar Guido Trejo,11540.0,Right Attacking Midfield,3,Toulouse,130,"['35204da1-e6db-4dd7-b238-20266a917e52', 'dfef4c59-febb-4383-bfa9-5b51087c6f03']",7,,,,,,,,,,,,,,,,,,Toulouse,130,00:01:07.369,Pass,True
,,,,,,,,,,,,,,,,1.613433,,,,,,,,,,,,,,,5cf94fe6-fe6a-40a6-ad52-55f388df20bd,48,,"[41.4, 31.7]",3900598,1,,,,-1.5506985,,Right Foot,,,,"[41.8, 11.8]",,Ground Pass,,19.90402,,,,Jacques François Moubandje,3024.0,,,,,,,1,From Goal Kick,Marcel Tisserand,8677.0,Left Center Back,3,Toulouse,130,['64370343-c22b-4caa-8c82-c790a40b0def'],8,,,,,,,,,,,,,,,,,,Toulouse,130,00:01:08.968,Pass,
,,,,,,,,,,,,,,,,0.893704,,,,,,,,,,,,,,,ce1fd115-105e-49ec-ad6c-817975402eee,51,,"[54.9, 5.2]",3900598,1,,,,0.87436455,,Left Foot,,,,"[64.6, 16.8]",,Ground Pass,,15.121178,,,,Martin Braithwaite Christensen,4447.0,,,,,,,1,From Goal Kick,Jacques François Moubandje,3024.0,Left Wing Back,3,Toulouse,130,['99b4d9fa-f4ff-417d-8f43-63868f642c67'],15,,,,,,,,,,,,,,,,,,Toulouse,130,00:01:15.450,Pass,
,,,,,,,,,,,,,,,,2.611488,,,,,,,,,,,,,,,f5b70708-ba2d-4bda-98d2-0e884688f864,55,,"[65.2, 32.2]",3900598,1,,,,1.6276456,,Right Foot,,,,"[63.1, 69.1]",,Ground Pass,,36.95971,,,,Uroš Spajić,16430.0,,,,,,,1,From Goal Kick,Martin Braithwaite Christensen,4447.0,Left Attacking Midfield,3,Toulouse,130,['566ecbcc-267e-4afc-a9b7-e5b90c5a0ac9'],18,,,,,,,,,,,,,,,,,,Toulouse,130,00:01:18.180,Pass,
,,,,,,,,,,,,,,,,1.555754,,,,,,,,,,,,,,,3dc37370-29c4-4faf-93db-312ee5610caa,58,,"[63.6, 66.0]",3900598,1,,,,0.3951479,,Right Foot,,,,"[83.5, 74.3]",,Ground Pass,,21.56154,,,,Wergiton do Rosário Calmon,3030.0,,,,,,,1,From Goal Kick,Uroš Spajić,16430.0,Right Center Back,3,Toulouse,130,['cc083152-2c43-444e-bf5e-3a5167e5453e'],20,,,,,,,,,,,,,,,,,,Toulouse,130,00:01:20.823,Pass,
,,,,,,,,,,,,,,,,0.984998,,,,,,,,,,,,,,,da09fe1f-e4c4-4221-8927-47cfd921904b,61,,"[85.6, 75.9]",3900598,1,,,,-1.1103538,,Right Foot,,,,"[91.8, 63.4]",,Ground Pass,,13.9531355,,,,Óscar Guido Trejo,11540.0,,,,,,,1,From Goal Kick,Wergiton do Rosário Calmon,3030.0,Right Wing Back,3,Toulouse,130,['42a3939e-5c83-4239-88eb-ef0521f4608b'],23,,,,,,,,,,,,,,,,,,Toulouse,130,00:01:23.222,Pass,
,,,,,,,,,,,,,,,,0.961273,,,,,,,,,,,,,,,e342bc22-a48d-436e-af47-fd78abac1147,68,,"[19.4, 3.3]",3900598,1,,,,1.2908465,,Right Foot,,,,"[21.7, 11.3]",,Ground Pass,,8.324061,,,,Fábio Alexandre da Silva Coentrão,19047.0,,,,,,,1,Regular Play,Thomas Lemar,3245.0,Left Wing,4,AS Monaco,129,['cdcf5e10-5ed5-48bd-a346-63fb25f893af'],28,,,,,,,,,,,,,,,,,,AS Monaco,129,00:01:28.201,Pass,
,,,,,,,,,,,,,,,,0.557776,,,,,,,,,,,,,,,df6cfc37-8d02-4425-a7c5-38633ae30077,73,,"[23.2, 12.2]",3900598,1,,,,-0.4804058,,Left Foot,,,,"[30.3, 8.5]",,Ground Pass,,8.0062475,,,,Tiemoué Bakayoko,3955.0,,,,,,,1,Regular Play,Fábio Alexandre da Silva Coentrão,19047.0,Left Back,4,AS Monaco,129,"['5e4a8e99-ea9c-49a0-b06d-05123348034a', '67d5e5a9-9967-4fcd-856a-1f0c3b6c3015', '8e0bfc82-8e96-4f5c-8362-53f7c2b883a8']",29,,,,,,,,,,,,,,,,,,AS Monaco,129,00:01:29.222,Pass,True
,,,,,,,,,,,,,,,,0.960472,,,,,,,,,,,,,,,bac961d2-db4c-438c-9a74-43eaa2a2c854,76,,"[27.2, 10.3]",3900598,1,,,,1.598567,,Right Foot,,,,"[26.7, 28.3]",,Ground Pass,,18.006943,,,,Fábio Henrique Tavares,3247.0,,,,,,,1,Regular Play,Tiemoué Bakayoko,3955.0,Left Defensive Midfield,4,AS Monaco,129,['62696d00-2d2a-4b5c-b0c0-6690949e4623'],32,,,,,,,,,,,,,,,,,,AS Monaco,129,00:01:32.123,Pass,
,,,,,,,,,,,,,,,,2.416109,,,,,,,,,,,,,,,0fc1b35c-1582-4a80-ad2d-8601a1ea8eb1,79,,"[33.6, 38.7]",3900598,1,,,,1.209239,,Left Foot,,,,"[44.0, 66.2]",,Ground Pass,,29.40085,,,,Andrea Raggi,3374.0,,,,,,,1,Regular Play,Fábio Henrique Tavares,3247.0,Right Defensive Midfield,4,AS Monaco,129,['e8a82ffb-261d-4d3b-9c39-24ff6187f143'],35,,,,,,,,,,,,,,,,,,AS Monaco,129,00:01:35.536,Pass,
,,,,,,,,,,,,,,,,4.140721,,,,,,,,,,,,,,,ab77d629-7ce4-4b91-8bc7-5f8913c5e699,82,,"[54.8, 67.4]",3900598,1,,,,0.1821683,,Right Foot,,,,"[104.2, 76.5]",,Ground Pass,,50.231167,,,,Bernardo Mota Veiga de Carvalho e Silva,3193.0,,,,,,,1,Regular Play,Andrea Raggi,3374.0,Right Back,4,AS Monaco,129,['2298e050-29f6-417f-81a5-6002e0c8893a'],39,,,,,,,,,,,,,,,,,,AS Monaco,129,00:01:39.434,Pass,
,,,,,,,,,,,,,,,,1.419624,,,,,,,,,,,,,,,31c3115f-573d-4b3a-9926-c58eb1edf6cd,85,,"[108.3, 76.8]",3900598,1,,,,3.1415927,,Left Foot,,,,"[96.0, 76.8]",,Ground Pass,,12.3,,,,Andrea Raggi,3374.0,,,,,,,1,Regular Play,Bernardo Mota Veiga de Carvalho e Silva,3193.0,Right Wing,4,AS Monaco,129,['20068ae9-1592-465c-9343-a54d604c1731'],45,,,,,,,,,,,,,,,,,,AS Monaco,129,00:01:45.185,Pass,
,,,,,,,,,,,,,,,,2.121508,,,,,,,,,,,,,,,7d099bab-a516-4d40-9b35-7083941292b2,87,,"[97.9, 77.0]",3900598,1,,,,-1.3756912,,Right Foot,True,,,"[106.2, 35.0]",,High Pass,,42.812263,,Incomplete,,Lacina Traoré,3553.0,,,True,,,,1,Regular Play,Andrea Raggi,3374.0,Right Back,4,AS Monaco,129,"['2eac45fa-8f9e-42d3-ac0e-fdb72cb6524a', '79fcc0a5-edcc-4a49-a6cd-11d31a86f7d2']",46,,,,,,,,,,,,,,,,,,AS Monaco,129,00:01:46.604,Pass,
,,,,,,,,,,,,,,,,1.829189,,,,,,,,,,,,,,,79fcc0a5-edcc-4a49-a6cd-11d31a86f7d2,89,,"[13.9, 45.1]",3900598,1,,,,-1.0997001,,Head,,,,"[24.8, 23.7]",,High Pass,,24.016037,,,,Jean-Daniel Akpa Akpro,31174.0,,,,,,Recovery,1,Regular Play,Tongo Hamed Doumbia,16522.0,Right Defensive Midfield,5,Toulouse,130,"['3da375cd-c9d0-49a3-91cf-5b70e04a7f0f', '7d099bab-a516-4d40-9b35-7083941292b2']",48,,,,,,,,,,,,,,,,,,Toulouse,130,00:01:48.726,Pass,
,,,,,,,,,,,,,,,,1.086345,,,,,,,,,,,,,,,91287a43-e9bf-4694-8651-9390290751e6,96,,"[33.3, 25.1]",3900598,1,,,,-0.3143706,,Right Foot,,,,"[49.6, 19.8]",,Ground Pass,,17.14001,,,,Martin Braithwaite Christensen,4447.0,,,,,,,1,Regular Play,Jean-Daniel Akpa Akpro,31174.0,Left Defensive Midfield,5,Toulouse,130,"['374d15d2-e1fa-46a0-ae2e-089628ce5fcc', '942853ec-3d85-4c23-8ad2-398f5655865d']",52,,,,,,,,,,,,,,,,,,Toulouse,130,00:01:52.898,Pass,True
,,,,,,,,,,,,,,,,1.748931,,,,,,,,,,,,,,,a6a3b4e7-eac2-43a8-8743-872015ea232c,99,,"[48.7, 22.7]",3900598,1,,,,0.23309468,,Right Foot,,,,"[62.6, 26.0]",,Ground Pass,,14.286357,,,,Jean-Daniel Akpa Akpro,31174.0,,,,,,,1,Regular Play,Martin Braithwaite Christensen,4447.0,Left Attacking Midfield,5,Toulouse,130,['d975d234-ffd8-4904-81f1-c211945a8db4'],54,,,,,,,,,,,,,,,,,,Toulouse,130,00:01:54.819,Pass,
,,,,,,,,,,,,,,,,2.49441,,,,,,,,,,,,,,,2c4dc371-3deb-4346-ba6f-81f2ee4869ea,107,,"[95.0, 4.0]",3900598,2,,,,0.2551824,,Right Foot,,,,"[115.7, 9.4]",,Ground Pass,,21.392756,,,,Jacques François Moubandje,3024.0,,,,,,,1,Regular Play,Jean-Daniel Akpa Akpro,31174.0,Left Defensive Midfield,5,Toulouse,130,['743375ad-e2b4-4eda-8ca8-03dfb02f43bd'],3,,,,,,,,,,,,,,,,,,Toulouse,130,00:02:03.140,Pass,
,,,,,,,,,,,,,,,,1.90612,,,,,,,,,,,,,,,283dcd26-3f5a-47fc-a61d-5440e5279c58,113,,"[7.0, 44.1]",3900598,2,,,,1.0865861,,Left Foot,,,,"[15.1, 59.5]",,Ground Pass,,17.400288,,,,Ricardo Alberto Silveira de Carvalho,10805.0,,,,,,Goal Kick,1,From Goal Kick,Danijel Subašić,3444.0,Goalkeeper,6,AS Monaco,129,['ad415264-f384-4d20-8a90-e8553d9b2ec2'],21,,,,,,,,,,,,,,,,,,AS Monaco,129,00:02:21.343,Pass,
,,,,,,,,,,,,,,,,1.390295,,,,,,,,,,,,,,,89eb3081-7dc3-4063-abdf-4b84f72bbeeb,116,,"[15.1, 64.7]",3900598,2,,,,0.59929246,,Right Foot,,,,"[29.3, 74.4]",,Ground Pass,,17.196802,,,,Andrea Raggi,3374.0,,,,,,,1,From Goal Kick,Ricardo Alberto Silveira de Carvalho,10805.0,Right Center Back,6,AS Monaco,129,['0dc185bc-64ed-49e1-a0a5-31ea8bcb09b0'],24,,,,,,,,,,,,,,,,,,AS Monaco,129,00:02:24.791,Pass,
,,,,,,,,,,,,,,,,1.190119,,,,,,,,,,,,,,,6fd28622-5e49-4069-a00d-f717e9277621,119,,"[30.9, 74.4]",3900598,2,,,,-2.581083,,Right Foot,,,,"[21.5, 68.5]",,Ground Pass,,11.098198,,,,Ricardo Alberto Silveira de Carvalho,10805.0,,,,,,,1,From Goal Kick,Andrea Raggi,3374.0,Right Back,6,AS Monaco,129,['30709b20-ded4-4114-9f02-fbcdc059985d'],27,,,,,,,,,,,,,,,,,,AS Monaco,129,00:02:27.350,Pass,
,,,,,,,,,,,,,,,,1.744384,,,,,,,,,,,,,,,1f99a77e-8252-4b83-b075-80d7f338460d,122,,"[21.2, 63.5]",3900598,2,,,,-1.5469913,,Right Foot,,,,"[22.0, 29.9]",,Ground Pass,,33.609524,,,,Wallace Fortuna dos Santos,8277.0,,,,,,,1,From Goal Kick,Ricardo Alberto Silveira de Carvalho,10805.0,Right Center Back,6,AS Monaco,129,['30ed97a9-fa96-4b88-a0b2-6827f3f6f88d'],29,,,,,,,,,,,,,,,,,,AS Monaco,129,00:02:29.502,Pass,
,,,,,,,,,,,,,,,,1.826274,,,,,,,,,,,,,,,35ed751b-8586-4ad1-b6f6-8cbdb869a3e6,125,,"[21.2, 26.0]",3900598,2,,,,-0.952792,,Left Foot,,,,"[36.2, 4.9]",,Ground Pass,,25.888414,,,,Fábio Alexandre da Silva Coentrão,19047.0,,,,,,,1,From Goal Kick,Wallace Fortuna dos Santos,8277.0,Left Center Back,6,AS Monaco,129,['49c81e53-1abe-40c6-901c-68b409c4ef32'],32,,,,,,,,,,,,,,,,,,AS Monaco,129,00:02:32.629,Pass,
