ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,1.261881,,,,,,,,,,,,,c0028207-71f6-4bd6-872c-95e5b1cf7629,15,,"[65.4, 65.4]",3900584,0,,,,,2.6940727,,Left Foot,,,"[45.4, 75.0]",,Ground Pass,,22.184679,,,,,Vitorino Hilton da Silva,3674.0,,,,,,1,Regular Play,William Jean Rémy,4669.0,Left Defensive Midfield,4,Montpellier,139,['f2177ab5-adc3-427f-8919-2b1ede5b8415'],17,,,,,,,,,,,,,,,,,,Montpellier,139,00:00:17.997,Pass,
,,,,,,,,,,,,,,3.807789,,,,,,,,,,,,,2ac7291d-0650-4ee4-bde6-7104efa7aec3,18,,"[42.4, 63.3]",3900584,0,,,,,-1.3554386,,Left Foot,,,"[54.3, 8.9]",,Low Pass,,55.686356,,,,,Ramy Bensebaini,3191.0,,True,,,,1,Regular Play,Vitorino Hilton da Silva,3674.0,Right Center Back,4,Montpellier,139,['3810cfa4-2da4-4cc3-967d-d9ec286fa610'],20,,,,,,,,,,,,,,,,,,Montpellier,139,00:00:20.788,Pass,
,,,,,,,,,,,,,,0.193508,,,,,,,,,,,,,ee711e4b-084f-4515-96e1-b88021b37777,21,,"[62.4, 10.5]",3900584,0,,,,,0.49394137,,Left Foot,,,"[65.0, 11.9]",,Low Pass,,2.9529645,,,Incomplete,,Ryad Boudebouz,6661.0,,,,,,1,Regular Play,Ramy Bensebaini,3191.0,Left Back,4,Montpellier,139,"['a66597bc-b638-4e55-a883-f477e44e9e6e', 'ce918bb1-0c62-4315-8acd-354331d067fb']",25,,,,,,,,,,,,,,,,,,Montpellier,139,00:00:25.974,Pass,
,,,,,,,,,,,,,,2.148958,,,,,,,,,,,,,1e5c4a1b-3432-472d-ba04-1a55e6cff4e1,33,,"[50.7, 58.4]",3900584,0,,,,,0.96069205,,Right Foot,,,"[65.8, 80.0]",,Ground Pass,,26.354696,,,Out,,Floyd Ayité,15689.0,,,,,,1,Regular Play,Yannick Cahuzac,4350.0,Center Defensive Midfield,4,Montpellier,139,['08a57d5b-0506-4588-b4a5-ff1a0dedc294'],31,,,,,,,,,,,,,,,,,,Bastia,2736,00:00:31.818,Pass,
,,,,,,,,,,,,,,1.074264,,,,,,,,,,,,,01471653-4ff2-4970-a5e8-a422820cf84b,35,,"[51.5, 0.1]",3900584,0,,,,,0.6407837,,,,,"[63.3, 8.9]",,High Pass,,14.720055,,,,,Jonas Martin,2950.0,,,,,Throw-in,1,From Throw In,Ramy Bensebaini,3191.0,Left Back,5,Montpellier,139,['0e674834-2fd4-464c-8867-412973e25b4a'],43,,,,,,,,,,,,,,,,,,Montpellier,139,00:00:43.298,Pass,
,,,,,,,,,,,,,,1.627856,,,,,,,,,,,,,2bfb7da5-1eda-4e93-8068-ac358781c352,37,,"[63.3, 8.9]",3900584,0,,,,,-0.707025,,Right Foot,,,"[73.6, 0.1]",,High Pass,,13.547324,,,Out,,Ryad Boudebouz,6661.0,,,,,,1,From Throw In,Jonas Martin,2950.0,Center Attacking Midfield,5,Montpellier,139,['ec3fc64b-050b-4dbe-a116-d4eec2f1a3ed'],44,,,,,,,,,,,,,,,,,,Montpellier,139,00:00:44.373,Pass,
,,,,,,,,,,,,,,1.21101,,,,,,,,,,,,,42d476f6-5350-47bb-826a-33b892bfa20a,39,,"[55.8, 80.0]",3900584,0,,,,,-0.24497867,,,,,"[71.4, 76.1]",,High Pass,,16.080112,,,,,Floyd Ayité,15689.0,,,,,Throw-in,1,From Throw In,Alexander Djiku,2989.0,Right Back,6,Bastia,2736,['0797af33-c010-4d40-81f0-7229df67aec0'],57,,,,,,,,,,,,,,,,,,Bastia,2736,00:00:57.115,Pass,
,,,,,,,,,,,,,,1.632132,,,,,,,,,,,,,e38e2149-23a8-41da-a369-4c2090203034,42,,"[72.1, 76.1]",3900584,0,,,,,0.0,,Head,,,"[84.7, 76.1]",,High Pass,,12.6,,,Incomplete,,Evaeverson Lemos da Silva Brandão,401541.0,,,,,,1,From Throw In,Floyd Ayité,15689.0,Right Wing,6,Bastia,2736,"['4fb808c7-800b-443e-be9d-5535474f988f', '6ddecaee-9d82-4f7d-b066-b4c488d75b7b', 'acee0f89-f427-49ef-9f3f-5e24d304b1dd']",58,,,,,,,,,,,,,,,,,,Bastia,2736,00:00:58.406,Pass,True
,,,,,,,,,,,,,,1.376009,,,,,,,,,,,,,6fbe259a-b004-461b-b223-a7cbbce0c355,46,,"[36.4, 13.5]",3900584,1,,,,,2.5956938,,Right Foot,,,"[25.7, 20.0]",,Ground Pass,,12.519585,,,,,Vitorino Hilton da Silva,3674.0,,,,,Recovery,1,Regular Play,William Jean Rémy,4669.0,Left Defensive Midfield,7,Montpellier,139,"['94a27a07-bfc4-4fe6-bd1b-327e99b65f86', 'a7949818-a175-43ea-a80d-5e6f4e5e0c54']",1,,,,,,,,,,,,,,,,,,Montpellier,139,00:01:01.113,Pass,True
,,,,,,,,,,,,,,3.299386,,,,,,,,,,,,,b4be011f-9d28-4410-a83e-93cffda25e13,50,,"[24.3, 25.2]",3900584,1,,,,,0.7247539,,Right Foot,,,"[67.1, 63.1]",,High Pass,,57.16861,,,Incomplete,,Souleymane Camara,3679.0,,,,,,1,Regular Play,Vitorino Hilton da Silva,3674.0,Right Center Back,7,Montpellier,139,"['28e7e612-322d-4700-8ca7-a2ffbfacc8aa', '59207f8b-96b5-4dc6-94d9-6beaedd10844', '7e55f39a-82be-404a-be5e-2c75127a8276']",3,,,,,,,,,,,,,,,,,,Montpellier,139,00:01:03.979,Pass,True
,,,,,,,,,,,,,,2.933541,,,,,,,,,,,,,59207f8b-96b5-4dc6-94d9-6beaedd10844,52,,"[53.0, 17.0]",3900584,1,,,,,-0.549318,,Head,,,"[79.3, 0.9]",,High Pass,,30.836666,,,Out,,Julian Palmieri,4508.0,,,,,Recovery,1,Regular Play,Florian Marange,40528.0,Left Back,7,Montpellier,139,"['733029d6-88c1-4397-b6f1-09ce7e02402e', 'b4be011f-9d28-4410-a83e-93cffda25e13']",7,,,,,,,,,,,,,,,,,,Bastia,2736,00:01:07.279,Pass,
,,,,,,,,,,,,,,1.372558,,,,,,,,,,,,,ff4491fd-dad6-4737-84f0-169e72623870,55,,"[50.3, 80.0]",3900584,1,,,,,-0.4176097,,,,,"[65.4, 73.3]",,High Pass,,16.519686,,,,,Souleymane Camara,3679.0,,,,,Throw-in,1,From Throw In,Mathieu Deplagne,2975.0,Right Back,8,Montpellier,139,['4a600a4c-7715-408f-870d-46799230478b'],22,,,,,,,,,,,,,,,,,,Montpellier,139,00:01:22.108,Pass,
,,,,,,,,,,,,,,0.820935,,,,,,,,,,,,,97870ffb-1918-404f-a06b-9dd2286940c2,59,,"[65.7, 73.1]",3900584,1,,,,,-1.4638237,,Right Foot,,,"[67.3, 58.2]",,Ground Pass,,14.98566,,,,,Jonas Martin,2950.0,,,,,,1,From Throw In,Souleymane Camara,3679.0,Right Wing,8,Montpellier,139,['9d3e5bfc-6e26-45cc-a9db-28abb8bc14d5'],24,,,,,,,,,,,,,,,,,,Montpellier,139,00:01:24.716,Pass,
,,,,,,,,,,,,,,1.107927,,,,,,,,,,,,,7d653719-2640-4349-8d50-1e7814e3ed90,64,,"[56.1, 62.2]",3900584,1,,,,,0.47335604,,Left Foot,,,"[64.3, 66.4]",,Ground Pass,,9.213035,,,Incomplete,,Souleymane Camara,3679.0,,,,,,1,From Throw In,Jonas Martin,2950.0,Center Attacking Midfield,8,Montpellier,139,"['6a1cac44-8207-4b88-9b20-860937f7e50f', 'ec928cf3-67d9-4678-81cb-2234e06223e3']",28,,,,,,,,,,,,,,,,,,Montpellier,139,00:01:28.585,Pass,
,,,,,,,,,,,,,,1.186569,,,,,,,,,,,,,2b2674e5-ecd0-4eeb-8d69-dceaabffde7b,68,,"[55.8, 22.1]",3900584,1,,,,,3.119374,,Left Foot,,,"[42.3, 22.4]",,Ground Pass,,13.503333,,,,,François Modesto,401194.0,,,,,Recovery,1,Regular Play,Axel Ngando,29875.0,Right Center Midfield,9,Bastia,2736,['44429a23-4ca5-43d6-a3f1-cefa876d5b37'],30,,,,,,,,,,,,,,,,,,Bastia,2736,00:01:30.938,Pass,
,,,,,,,,,,,,,,2.120473,,,,,,,,,,,,,0406d750-3583-46af-bea2-ff9ca94735a1,71,,"[27.9, 25.8]",3900584,1,,,,,1.5978168,,Right Foot,,,"[27.2, 51.7]",,Ground Pass,,25.909458,,,,,Sébastien Squillaci,26481.0,,,,,,1,Regular Play,François Modesto,401194.0,Left Center Back,9,Bastia,2736,['7c0d231b-7ed3-43b7-8d07-e5d548a9064e'],35,,,,,,,,,,,,,,,,,,Bastia,2736,00:01:35.187,Pass,
,,,,,,,,,,,,,,1.536899,,,,,,,,,,,,,e52684a4-65f1-462e-8104-661a2150a15f,74,,"[27.2, 51.7]",3900584,1,,,,,-0.68052125,,Right Foot,,,"[35.6, 44.9]",,Ground Pass,,10.8074045,,,,,Yannick Cahuzac,4350.0,,,,,,1,Regular Play,Sébastien Squillaci,26481.0,Right Center Back,9,Bastia,2736,['f2b463da-664e-4626-b9d9-5f88c01d1b4c'],37,,,,,,,,,,,,,,,,,,Bastia,2736,00:01:37.889,Pass,
,,,,,,,,,,,,,,1.599999,,,,,,,,,,,,,4110802c-f7da-4acc-94b6-4abd510eb3de,77,,"[35.6, 44.9]",3900584,1,,,,,1.9305034,,Right Foot,,,"[31.2, 56.6]",,Ground Pass,,12.5,,,,,Sébastien Squillaci,26481.0,,,,,,1,Regular Play,Yannick Cahuzac,4350.0,Center Defensive Midfield,9,Bastia,2736,['c22ca8f4-a992-4372-b84d-67069a1d6cdd'],41,,,,,,,,,,,,,,,,,,Bastia,2736,00:01:41.230,Pass,
,,,,,,,,,,,,,,1.313501,,,,,,,,,,,,,acecaa5e-c975-49d3-a986-2c717d89591c,80,,"[31.2, 56.6]",3900584,1,,,,,-1.6563016,,Right Foot,,,"[30.0, 42.6]",,Ground Pass,,14.051334,,,,,Yannick Cahuzac,4350.0,,,,,,1,Regular Play,Sébastien Squillaci,26481.0,Right Center Back,9,Bastia,2736,['e6a6b82e-68e7-4e01-9ae1-32ba40b67a17'],43,,,,,,,,,,,,,,,,,,Bastia,2736,00:01:43.937,Pass,
,,,,,,,,,,,,,,1.149525,,,,,,,,,,,,,4605f5d7-82cd-4f5e-8c03-4af00cb9fc88,83,,"[34.6, 37.9]",3900584,1,,,,,-0.8258745,,Right Foot,,,"[50.0, 21.2]",,Ground Pass,,22.716734,,,,,Julian Palmieri,4508.0,,,,,,1,Regular Play,Yannick Cahuzac,4350.0,Center Defensive Midfield,9,Bastia,2736,['9205849a-682b-45c1-8f76-1ea175137695'],46,,,,,,,,,,,,,,,,,,Bastia,2736,00:01:46.723,Pass,
,,,,,,,,,,,,,,0.639907,,,,,,,,,,,,,336ac7ca-f16f-4a30-9e1b-582f4e8adb72,86,,"[55.4, 18.2]",3900584,1,,,,,1.6748962,,Left Foot,,,"[54.7, 24.9]",,Ground Pass,,6.736468,,,,,Seko Fofana,7791.0,,,,,,1,Regular Play,Julian Palmieri,4508.0,Left Wing,9,Bastia,2736,['8ab6d2d8-eafd-4519-82a6-2e5a3d70f36f'],50,,,,,,,,,,,,,,,,,,Bastia,2736,00:01:50.544,Pass,
,,,,,,,,,,,,,,1.503744,,,,,,,,,,,,,36e6e2a9-55e5-45f8-9f5d-7104751e517a,89,,"[54.7, 24.9]",3900584,1,,,,,-0.8488965,,Left Foot,,,"[70.9, 6.5]",,High Pass,,24.5153,,,,,Florian Marange,40528.0,,,,,,1,Regular Play,Seko Fofana,7791.0,Left Center Midfield,9,Bastia,2736,['fa351680-6291-4924-a261-22da4be222e3'],51,,,,,,,,,,,,,,,,,,Bastia,2736,00:01:51.288,Pass,
,,,,,,,,,,,,,,1.402642,,,,,,,,,,,,,3fad50cc-7287-44ce-88fe-68c364204d47,92,,"[70.9, 6.5]",3900584,1,,,,,0.5415676,,Left Foot,,,"[83.7, 14.2]",,Ground Pass,,14.937536,,,,,Julian Palmieri,4508.0,,,,,,1,Regular Play,Florian Marange,40528.0,Left Back,9,Bastia,2736,['b69d101a-b830-4dbd-8bc1-e1e79b0e0bb2'],52,,,,,,,,,,,,,,,,,,Bastia,2736,00:01:52.872,Pass,
,,,,,,,,,,,,,,1.247512,,,,,,,,,,,,,98f7bf26-2c4a-4c46-af1f-f349fa0be504,99,,"[6.3, 75.7]",3900584,2,,,,,-1.5707964,,Left Foot,,,"[6.3, 64.3]",,Ground Pass,,11.4,,,,,Vitorino Hilton da Silva,3674.0,,,,,,1,Regular Play,Mathieu Deplagne,2975.0,Right Back,10,Montpellier,139,['a567072b-3d30-44f6-a1c4-dfe2af7e9292'],3,,,,,,,,,,,,,,,,,,Montpellier,139,00:02:03.614,Pass,
,,,,,,,,,,,,,,2.053624,,,,,,,,,,,,,8ce8f4b9-9d72-46a1-b881-26a197a24bec,103,,"[8.7, 60.3]",3900584,2,,,,,-0.7477086,,Left Foot,,,"[43.1, 28.4]",,Low Pass,,46.914497,,,,,Rodrigue Casimir Ninga,3020.0,,,,,,1,Regular Play,Vitorino Hilton da Silva,3674.0,Right Center Back,10,Montpellier,139,"['2cebec81-2a15-4ab8-9ab0-551fa31479d4', '610ec6c6-9cff-4b91-9745-a22351d34a11']",6,,,,,,,,,,,,,,,,,,Montpellier,139,00:02:06.193,Pass,True
,,,,,,,,,,,,,,2.17425,,,,,,,,,,,,,cc8ba90c-00d2-46ef-88c2-210d93f42df1,109,,"[73.7, 51.7]",3900584,2,,,,,-0.7756424,,Right Foot,,,"[94.4, 31.4]",,High Pass,,28.992758,,,Unknown,,Florian Marange,40528.0,,,,,,1,Regular Play,Alexander Djiku,2989.0,Right Back,11,Bastia,2736,['49079d08-7896-4235-a917-48fe5c2d0a66'],9,,,,,,,,,,,,,,,,,,Bastia,2736,00:02:09.546,Pass,
,,,,,,,,,,,,,,2.580485,,,,,,,,,,,,,018d4b60-c3ef-4493-963f-6916ceeaeff8,113,,"[32.4, 46.6]",3900584,2,,,,,0.17912912,,Right Foot,,,"[81.0, 55.4]",,High Pass,,49.39028,,,Incomplete,,Ryad Boudebouz,6661.0,,,,,Free Kick,1,From Free Kick,Vitorino Hilton da Silva,3674.0,Right Center Back,12,Montpellier,139,"['0c20fdb2-cf66-4cf8-a9b6-4679bc030f74', 'c4b245ed-fe5a-4f01-b5ea-578c11950b7b']",35,,,,,,,,,,,,,,,,,,Montpellier,139,00:02:35.453,Pass,
,,,,,,,,,,,,,,1.970573,,,,,,,,,,,,,0c20fdb2-cf66-4cf8-a9b6-4679bc030f74,115,,"[39.1, 24.7]",3900584,2,,,,,-0.38366592,,Head,,,"[50.0, 20.3]",,High Pass,,11.754574,,,,,Julian Palmieri,4508.0,,,,,Recovery,1,From Free Kick,François Modesto,401194.0,Left Center Back,12,Montpellier,139,"['018d4b60-c3ef-4493-963f-6916ceeaeff8', '30a9c979-8192-4b91-93cd-c04dbdf841e2']",38,,,,,,,,,,,,,,,,,,Bastia,2736,00:02:38.034,Pass,
,,,,,,,,,,,,,,1.193685,,,,,,,,,,,,,1be6ce46-3851-46b0-843d-fc46a61a276a,117,,"[50.0, 20.3]",3900584,2,,,,,1.7840009,,Head,,,"[47.9, 30.0]",,High Pass,,9.924717,,,Incomplete,,Seko Fofana,7791.0,,,,,,1,From Free Kick,Julian Palmieri,4508.0,Left Wing,12,Montpellier,139,"['c1376bc1-33cc-4114-99be-a598e27b2e27', 'e231d504-8fcb-459a-a8c1-52980a11af87']",40,,,,,,,,,,,,,,,,,,Bastia,2736,00:02:40.085,Pass,
,,,,,,,,,,,,,,1.016356,,,,,,,,,,,,,e231d504-8fcb-459a-a8c1-52980a11af87,119,,"[72.2, 50.1]",3900584,2,,,,,1.4100336,,Right Foot,,,"[73.4, 57.5]",,Low Pass,,7.496666,,,,,Ryad Boudebouz,6661.0,,,,,Recovery,1,From Free Kick,Jonas Martin,2950.0,Center Attacking Midfield,12,Montpellier,139,"['1be6ce46-3851-46b0-843d-fc46a61a276a', 'd5b534e2-0ac7-4d99-9e5a-3b4d02bda7c5']",41,,,,,,,,,,,,,,,,,,Montpellier,139,00:02:41.278,Pass,
,,,,,,,,,,,,,,2.232443,,,,,,,,,,,,,e5ec53fe-6a3f-49c8-b94a-98106d340971,126,,"[75.4, 55.4]",3900584,3,,,,,-0.60631806,,Left Foot,,,"[109.0, 32.1]",,High Pass,,40.888264,,,Incomplete,,Rodrigue Casimir Ninga,3020.0,,,,,Free Kick,1,From Free Kick,Ryad Boudebouz,6661.0,Center Forward,13,Montpellier,139,"['2754f20e-6946-4950-9c58-6d0aca048a3a', '7e67e0c0-5f04-47de-80a5-ea9e655fcaae']",11,,,,,,,,,,,,,,,,,,Montpellier,139,00:03:11.238,Pass,
,,,,,,,,,,,,,,1.234428,,,,,,,,,,,,,3e819493-86c4-4153-96e7-7a3fd801563a,129,,"[120.0, 0.1]",3900584,3,,,,,1.7258924,,Left Foot,,,"[115.2, 30.8]",,High Pass,,31.072979,,,Incomplete,True,Daniel Congré,3011.0,,,Outswinging,,Corner,1,From Corner,Ryad Boudebouz,6661.0,Center Forward,14,Montpellier,139,"['3ec13cb2-52c9-4405-9b47-7dd82f3bb760', 'eceefd5e-7ed6-411b-9c9e-ad4c946afa46']",39,,,,,,,,,,,,,,,,,,Montpellier,139,00:03:39.044,Pass,
,,,,,,,,,,,,,,2.111134,,,,,,,,,,,,,5514ba06-6a74-413f-bfca-d11ee6887fb5,132,,"[97.8, 19.8]",3900584,3,,,,,-0.89378005,,Head,,,"[106.4, 9.1]",,High Pass,,13.727709,,,Incomplete,,Ryad Boudebouz,6661.0,,,,,Recovery,1,From Corner,Ramy Bensebaini,3191.0,Left Back,14,Montpellier,139,"['45702a79-0cf3-48bb-8dac-8728a0ca4c10', '99ad170b-f8bb-4765-9f17-93363b25a180']",42,,,,,,,,,,,,,,,,,,Montpellier,139,00:03:42.026,Pass,
