50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,dba0d07f-6ebc-45ab-8e44-3095d6175eca,1,,,,3901216,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Paris Saint-Germain,131,,0,,,,,,,,,,,,,,,,,"{'formation': 433, 'lineup': [{'player': {'id': 7469, 'name': 'Salvatore Sirigu'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 30}, {'player': {'id': 20048, 'name': 'Gregory van der Wiel'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 23}, {'player': {'id': 4372, 'name': 'Marcos Aoás Corrêa'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 5}, {'player': {'id': 2999, 'name': 'Presnel Kimpembe'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 3}, {'player': {'id': 4326, 'name': 'Layvin Kurzawa'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 20}, {'player': {'id': 8515, 'name': 'Benjamin Stambouli'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 4}, {'player': {'id': 2995, 'name': 'Ángel Fabián Di María Hernández'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 11}, {'player': {'id': 4375, 'name': 'Blaise Matuidi'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 14}, {'player': {'id': 3745, 'name': 'Lucas Rodrigues Moura da Silva'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 7}, {'player': {'id': 4319, 'name': 'Edinson Roberto Cavani Gómez'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 9}, {'player': {'id': 3672, 'name': 'Zlatan Ibrahimović'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 10}]}",Paris Saint-Germain,131,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,8776f180-f613-4316-98d2-8307ab2aea03,2,,,,3901216,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Paris Saint-Germain,131,,0,,,,,,,,,,,,,,,,,"{'formation': 343, 'lineup': [{'player': {'id': 2963, 'name': 'Rémy Vercoutre'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 7444, 'name': 'Alaeddine Yahia'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 5}, {'player': {'id': 7344, 'name': 'Jordan Adéoti'}, 'position': {'id': 4, 'name': 'Center Back'}, 'jersey_number': 18}, {'player': {'id': 40698, 'name': 'Nicolas Seube'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 2}, {'player': {'id': 22111, 'name': 'Dennis Appiah'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'jersey_number': 12}, {'player': {'id': 2992, 'name': 'Vincent Bessat'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'jersey_number': 11}, {'player': {'id': 2979, 'name': 'Jonathan Delaplace'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 6}, {'player': {'id': 40701, 'name': 'Jordan Leborgne'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 19}, {'player': {'id': 2955, 'name': 'Ronny Rodelin'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 23}, {'player': {'id': 106683, 'name': 'Saïdi Ntibazonkiza'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 10}, {'player': {'id': 4539, 'name': 'Michaël Jordan Nkololo'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 8}]}",Caen,140,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,87c253cc-a84e-43f6-a8c9-e77e7ecdb923,3,,,,3901216,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Paris Saint-Germain,131,['eb2a27f2-7105-4280-b4fd-c9fea3114b74'],0,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,eb2a27f2-7105-4280-b4fd-c9fea3114b74,4,,,,3901216,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Paris Saint-Germain,131,['87c253cc-a84e-43f6-a8c9-e77e7ecdb923'],0,,,,,,,,,,,,,,,,,,Caen,140,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,b2c9ea99-94d5-479d-bd1f-3189a36104b4,1972,,,,3901216,45,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,105,Paris Saint-Germain,131,['ed9dafcb-a392-4081-81fb-2d878088c523'],0,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,ed9dafcb-a392-4081-81fb-2d878088c523,1973,,,,3901216,45,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,105,Paris Saint-Germain,131,['b2c9ea99-94d5-479d-bd1f-3189a36104b4'],0,,,,,,,,,,,,,,,,,,Caen,140,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,0.472044,,,,,,,,,,,,f5d9a0dd-655a-47e0-a555-0a6efa1b14b3,5,,,"[60.0, 40.0]",3901216,0,,,,1.2490457,,Right Foot,,,"[60.2, 40.6]",,Ground Pass,,0.6324555,,,,,Zlatan Ibrahimović,3672.0,,,,,Kick Off,1,From Kick Off,Edinson Roberto Cavani Gómez,4319.0,Left Wing,2,Paris Saint-Germain,131,['eddecc6c-09cf-4868-8160-86b253fbb4ef'],0,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:00.375,Pass,
,,,,,,,,,,,,,,,1.166979,,,,,,,,,,,,2f15f4a3-a36b-4d30-b62a-aa2e2990be28,8,,,"[61.3, 41.2]",3901216,0,,,,-3.0074039,,Right Foot,,,"[41.3, 38.5]",,Ground Pass,,20.181427,,,,,Benjamin Stambouli,8515.0,,,,,,1,From Kick Off,Zlatan Ibrahimović,3672.0,Center Forward,2,Paris Saint-Germain,131,['bcc49191-be6d-4f65-9ad1-3d0ba2a1527c'],0,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:00.997,Pass,
,,,,,,,,,,,,,,,1.345018,,,,,,,,,,,,7abe5be8-529a-458c-9264-b873473d8522,11,,,"[41.9, 38.5]",3901216,0,,,,1.4909663,,Left Foot,,,"[43.3, 56.0]",,Ground Pass,,17.55591,,,,,Ángel Fabián Di María Hernández,2995.0,,,,,,1,From Kick Off,Benjamin Stambouli,8515.0,Center Defensive Midfield,2,Paris Saint-Germain,131,['dfc248cf-30f2-48f8-816a-77a4f36c4cf3'],3,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:03.174,Pass,
,,,,,,,,,,,,,,,1.055601,,,,,,,,,,,,4b27308d-6bb9-4aef-8718-100992a47822,15,,,"[47.6, 51.3]",3901216,0,,,,-1.6303588,,Left Foot,,,"[46.3, 29.5]",,Ground Pass,,21.838728,,,,,Blaise Matuidi,4375.0,,,,,,1,From Kick Off,Ángel Fabián Di María Hernández,2995.0,Right Center Midfield,2,Paris Saint-Germain,131,['3047eca3-98f1-4ac5-bcd8-ff7bc3e152d5'],7,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:07.559,Pass,
,,,,,,,,,,,,,,,0.959744,,,,,,,,,,,,abebf8a3-70ee-4eb0-afc0-40e9624898b3,18,,,"[44.1, 29.5]",3901216,0,,,,-0.27829966,,Left Foot,,,"[56.7, 25.9]",,Ground Pass,,13.1041975,,,,,Edinson Roberto Cavani Gómez,4319.0,,,,,,1,From Kick Off,Blaise Matuidi,4375.0,Left Center Midfield,2,Paris Saint-Germain,131,['352d145a-52fc-4cb7-a777-1f664bdff84f'],9,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:09.166,Pass,
,,,,,,,,,,,,,,,3.434839,,,,,,,,,,,,3b3747ff-48ab-4166-a88e-ce62deff9537,20,,,"[56.7, 25.8]",3901216,0,,,,-3.0797822,,Right Foot,,,"[26.0, 23.9]",,Ground Pass,,30.75874,,,,,Presnel Kimpembe,2999.0,,,,,,1,From Kick Off,Edinson Roberto Cavani Gómez,4319.0,Left Wing,2,Paris Saint-Germain,131,['3b4b8244-27c6-415f-8212-232169f7c56d'],10,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:10.126,Pass,
,,,,,,,,,,,,,,,1.800856,,,,,,,,,,,,92d25130-ac1c-490d-bc46-1141e7fac536,22,,,"[26.2, 24.1]",3901216,0,,,,1.5001744,,Right Foot,,,"[28.4, 55.2]",,Ground Pass,,31.177717,,,,,Marcos Aoás Corrêa,4372.0,,,,,,1,From Kick Off,Presnel Kimpembe,2999.0,Left Center Back,2,Paris Saint-Germain,131,['e551376d-4ede-4035-a0ca-ae8625c9a4fd'],13,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:13.560,Pass,
,,,,,,,,,,,,,,,1.26136,,,,,,,,,,,,29440138-5349-4145-ba43-5455cf540e77,25,,,"[38.0, 56.8]",3901216,0,,,,1.1387409,,Right Foot,,,"[46.3, 74.8]",,Ground Pass,,19.821453,,,,,Gregory van der Wiel,20048.0,,,,,,1,From Kick Off,Marcos Aoás Corrêa,4372.0,Right Center Back,2,Paris Saint-Germain,131,['c0ee88cf-0bb3-4bfa-8f6d-7a706e9dff5a'],18,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:18.793,Pass,
,,,,,,,,,,,,,,,1.335703,,,,,,,,,,,,5b4e9447-ce63-4b12-b1ed-c32720a09e8b,28,,,"[46.3, 74.8]",3901216,0,,,,-2.3459558,,Right Foot,,,"[31.8, 60.0]",,Ground Pass,,20.719315,,,,,Marcos Aoás Corrêa,4372.0,,,,,,1,From Kick Off,Gregory van der Wiel,20048.0,Right Back,2,Paris Saint-Germain,131,['272b4f7d-a099-4cc8-b085-a634a6c51959'],20,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:20.785,Pass,
,,,,,,,,,,,,,,,2.121657,,,,,,,,,,,,86ebce30-3333-4cf8-a594-d4c8b919a368,31,,,"[32.8, 58.6]",3901216,0,,,,-1.6105307,,Right Foot,,,"[31.5, 25.9]",,Ground Pass,,32.72583,,,,,Presnel Kimpembe,2999.0,,,,,,1,From Kick Off,Marcos Aoás Corrêa,4372.0,Right Center Back,2,Paris Saint-Germain,131,['0aeb3b07-4b43-42e8-a3ff-ea2a46ab7412'],23,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:23.850,Pass,
,,,,,,,,,,,,,,,2.190151,,,,,,,,,,,,5a0c62c0-c818-49a2-8c7b-8f4d0b54d4e9,34,,,"[31.5, 25.9]",3901216,0,,,,1.6513236,,Left Foot,,,"[29.2, 54.4]",,Ground Pass,,28.592657,,,,,Marcos Aoás Corrêa,4372.0,,,,,,1,From Kick Off,Presnel Kimpembe,2999.0,Left Center Back,2,Paris Saint-Germain,131,['57365cd8-8dfc-475c-a302-f80a816148be'],26,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:26.751,Pass,
,,,,,,,,,,,,,,,2.158381,,,,,,,,,,,,91898a47-ec33-45ec-8ac3-a2f8b32bb437,37,,,"[29.2, 53.8]",3901216,0,,,,-2.5771427,,Right Foot,,,"[9.3, 41.2]",,Ground Pass,,23.553556,,,,,Salvatore Sirigu,7469.0,,,,,,1,From Kick Off,Marcos Aoás Corrêa,4372.0,Right Center Back,2,Paris Saint-Germain,131,['12a07dba-aaf3-4956-a803-3eb581fe10c3'],29,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:29.156,Pass,
,,,,,,,,,,,,,,,1.86459,,,,,,,,,,,,e42ec7a7-7994-4195-8bd6-7395ee602dfb,40,,,"[9.3, 41.2]",3901216,0,,,,-1.5328997,,Right Foot,,,"[10.1, 20.1]",,Ground Pass,,21.11516,,,,,Presnel Kimpembe,2999.0,,,,,,1,From Kick Off,Salvatore Sirigu,7469.0,Goalkeeper,2,Paris Saint-Germain,131,['a411b163-4bd6-45c6-a681-43b545b86ef3'],33,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:33.218,Pass,
,,,,,,,,,,,,,,,1.8061,,,,,,,,,,,,de82de4f-4cd7-4310-8e79-9af5804c37c3,43,,,"[11.0, 17.3]",3901216,0,,,,1.8697038,,Left Foot,,,"[5.7, 34.5]",,Ground Pass,,17.998055,,,,,Salvatore Sirigu,7469.0,,,,,,1,From Kick Off,Presnel Kimpembe,2999.0,Left Center Back,2,Paris Saint-Germain,131,['78edf304-ff57-4bc3-85b0-ffa9707f36e2'],36,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:36.552,Pass,
,,,,,,,,,,,,,,,2.033917,,,,,,,,,,,,75389bc4-2250-4445-8cac-bc5562e24842,46,,,"[5.7, 34.5]",3901216,0,,,,1.361655,,Right Foot,,,"[10.9, 59.0]",,Ground Pass,,25.045757,,,,,Marcos Aoás Corrêa,4372.0,,,,,,1,From Kick Off,Salvatore Sirigu,7469.0,Goalkeeper,2,Paris Saint-Germain,131,['a37029c0-d294-4686-8532-a158642c7ab7'],39,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:39.785,Pass,
,,,,,,,,,,,,,,,2.308489,,,,,,,,,,,,fe32db50-23f6-4b1b-99b3-56642302760f,50,,,"[12.5, 67.2]",3901216,0,,,,0.1746722,,Right Foot,,,"[49.9, 73.8]",,High Pass,,37.97789,,,,,Lucas Rodrigues Moura da Silva,3745.0,,,,,,1,From Kick Off,Marcos Aoás Corrêa,4372.0,Right Center Back,2,Paris Saint-Germain,131,['ec3744e6-acda-4ae3-aafc-34ea531357e6'],43,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:43.364,Pass,
,,,,,,,,,,,,,,,0.426139,,,,,,,,,,,,efff2b3d-7c80-4ab8-bbac-7b364e142be2,59,,,"[73.6, 26.9]",3901216,0,,,,1.0062269,,Right Foot,,,"[75.5, 29.9]",,Ground Pass,,3.5510561,,,Incomplete,,,,,,,,,1,From Kick Off,Jonathan Delaplace,2979.0,Right Defensive Midfield,2,Paris Saint-Germain,131,"['2262dbc5-8028-4e06-a344-84e51589d9bd', '86456883-bf33-4af7-9ce3-8dda3219011e']",52,,,,,,,,,,,,,,,,,,Caen,140,00:00:52.415,Pass,True
,,,,,,,,,,,,,,,0.962287,,,,,,,,,,,,cb37aadd-d8aa-4374-b513-b35f745aa795,63,,,"[40.5, 36.5]",3901216,0,,,,-1.2472177,,Left Foot,,,"[46.0, 20.1]",,Ground Pass,,17.297688,,,,,Edinson Roberto Cavani Gómez,4319.0,,,,,,1,From Kick Off,Blaise Matuidi,4375.0,Left Center Midfield,2,Paris Saint-Germain,131,['30a5276d-8af3-4cf2-96fa-2ce6a54eb0b3'],55,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:55.614,Pass,
,,,,,,,,,,,,,,,1.327922,,,,,,,,,,,,e9e79b45-2775-46c9-b08f-e846952a4283,65,,,"[46.0, 20.3]",3901216,0,,,,-2.985998,,Right Foot,,,"[35.8, 18.7]",,Ground Pass,,10.324728,,,,,Layvin Kurzawa,4326.0,,,,,,1,From Kick Off,Edinson Roberto Cavani Gómez,4319.0,Left Wing,2,Paris Saint-Germain,131,['82079cc5-819d-46a7-abbf-665282e27992'],56,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:56.577,Pass,
,,,,,,,,,,,,,,,1.04454,,,,,,,,,,,,ff5bdb5a-8be1-4016-b7cb-dcc0a329d73b,68,,,"[36.7, 18.7]",3901216,0,,,,0.045682482,,Left Foot,,,"[54.2, 19.5]",,Ground Pass,,17.518276,,,Incomplete,,Blaise Matuidi,4375.0,,,,,,1,From Kick Off,Layvin Kurzawa,4326.0,Left Back,2,Paris Saint-Germain,131,"['130c1ba9-710e-430d-8f4c-5794b5dfdd54', 'e09bf5ab-575d-4099-9f95-65135f8433c6']",58,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:58.662,Pass,
,,,,,,,,,,,,,,,1.068198,,,,,,,,,,,,6846413e-3254-4a0d-a72b-0bb8d9c9d067,72,,,"[66.8, 67.4]",3901216,1,,,,-0.051237166,,Right Foot,,,"[78.5, 66.8]",,Ground Pass,,11.715375,,,Incomplete,,Michaël Jordan Nkololo,4539.0,,,,,,1,From Kick Off,Jonathan Delaplace,2979.0,Right Defensive Midfield,2,Paris Saint-Germain,131,"['4ae83514-de14-4020-ad94-ace2cb88f445', '534bca5b-ca70-4fc5-8a73-6e0da5d9b5af']",0,,,,,,,,,,,,,,,,,,Caen,140,00:01:00.744,Pass,
,,,,,,,,,,,,,,,0.986059,,,,,,,,,,,,24326ce9-fc1a-456d-9a38-5bf9dde939ce,76,,,"[45.7, 12.7]",3901216,1,,,,0.0,,Left Foot,,,"[51.7, 12.7]",,Ground Pass,,6.0,,,,,Blaise Matuidi,4375.0,,,,,Recovery,1,From Kick Off,Benjamin Stambouli,8515.0,Center Defensive Midfield,2,Paris Saint-Germain,131,"['45937889-45e1-47d3-ba4f-e6de51f9f765', 'f6831336-c94d-4090-be9f-38dbb92f19bf']",2,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:02.673,Pass,True
,,,,,,,,,,,,,,,0.954467,,,,,,,,,,,,6783dd91-5128-4b31-b4c4-8a4344781853,78,,,"[51.7, 12.7]",3901216,1,,,,-1.4259838,,Left Foot,,,"[53.1, 3.1]",,Ground Pass,,9.701547,,,Incomplete,,Edinson Roberto Cavani Gómez,4319.0,,,,,,1,From Kick Off,Blaise Matuidi,4375.0,Left Center Midfield,2,Paris Saint-Germain,131,"['318d318d-1f13-4ba5-a47c-536e2165be63', 'b833d4f2-5294-4dc0-8266-27f880f3adb2']",3,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:03.659,Pass,
,,,,,,,,,,,,,,,1.026491,,,,,,,,,,,,044b0194-3de8-4aa0-bcee-c4e54d8c505c,81,,,"[53.1, 8.6]",3901216,1,,,,-2.020556,,Left Foot,,,"[50.3, 2.8]",,Ground Pass,,6.440497,,,,,Layvin Kurzawa,4326.0,,,,,Recovery,1,From Kick Off,Blaise Matuidi,4375.0,Left Center Midfield,2,Paris Saint-Germain,131,['7cdef35d-138c-4158-a8aa-2e9795fb185a'],5,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:05.694,Pass,
,,,,,,,,,,,,,,,0.986354,,,,,,,,,,,,bfb9a5f3-b494-4890-9403-a1c2a4ef335e,84,,,"[50.3, 2.8]",3901216,1,,,,2.2348425,,Left Foot,,,"[44.9, 9.7]",,Ground Pass,,8.761849,,,,,Benjamin Stambouli,8515.0,,,,,,1,From Kick Off,Layvin Kurzawa,4326.0,Left Back,2,Paris Saint-Germain,131,['0d187abc-878c-4d39-962a-968a7658d74d'],6,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:06.840,Pass,
,,,,,,,,,,,,,,,1.463064,,,,,,,,,,,,9cadf4cf-aeaf-42af-b945-12394518f145,87,,,"[44.9, 10.5]",3901216,1,,,,2.4596488,,Left Foot,,,"[34.8, 18.7]",,Ground Pass,,13.009612,,,,,Presnel Kimpembe,2999.0,,,,,,1,From Kick Off,Benjamin Stambouli,8515.0,Center Defensive Midfield,2,Paris Saint-Germain,131,['dba52a15-d312-4a74-afcc-4be858e1e16e'],8,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:08.752,Pass,
,,,,,,,,,,,,,,,2.076582,,,,,,,,,,,,bb060c60-e6d4-47e0-a67d-fa8ea5e2cdbc,90,,,"[34.8, 18.7]",3901216,1,,,,1.5813966,,Left Foot,,,"[34.5, 47.0]",,Ground Pass,,28.30159,,,,,Marcos Aoás Corrêa,4372.0,,,,,,1,From Kick Off,Presnel Kimpembe,2999.0,Left Center Back,2,Paris Saint-Germain,131,['ff84c337-960b-4c79-9271-3bf1851701b0'],10,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:10.354,Pass,
,,,,,,,,,,,,,,,2.527666,,,,,,,,,,,,99c2d195-50c6-4559-930f-8afaad4d374d,93,,,"[34.5, 47.0]",3901216,1,,,,0.13576216,,Right Foot,,,"[91.6, 54.8]",,High Pass,,57.630287,,,Incomplete,,Lucas Rodrigues Moura da Silva,3745.0,,,Through Ball,True,,1,From Kick Off,Marcos Aoás Corrêa,4372.0,Right Center Back,2,Paris Saint-Germain,131,"['500fff68-73b8-42e2-b2e0-a122cf0087d6', 'b05670cf-4dea-4717-8b08-ad8d2482ea2c']",15,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:15.269,Pass,
,,,,,,,,,,,,,,,1.719345,,,,,,,,,,,,b05670cf-4dea-4717-8b08-ad8d2482ea2c,95,,,"[28.5, 25.3]",3901216,1,,,,-1.2490457,,Head,,,"[31.7, 15.7]",,Low Pass,,10.119288,,,,,Vincent Bessat,2992.0,,,,,Interception,1,Regular Play,Nicolas Seube,40698.0,Left Center Back,3,Caen,140,"['658427a8-027e-4b9e-ab28-0bf546f349c6', '99c2d195-50c6-4559-930f-8afaad4d374d']",17,,,,,,,,,,,,,,,,,,Caen,140,00:01:17.797,Pass,
,,,,,,,,,,,,,,,1.448675,,,,,,,,,,,,8393eade-4998-4e68-bd5d-c91602701edd,99,,,"[31.7, 12.7]",3901216,1,,,,-0.10006627,,Left Foot,,,"[56.6, 10.2]",,High Pass,,25.025187,,,,,Saïdi Ntibazonkiza,106683.0,,,,,,1,Regular Play,Vincent Bessat,2992.0,Left Wing Back,3,Caen,140,"['1dd036e6-2706-4daa-8fd5-08283f3034af', 'd73b3f54-b879-41c9-8381-cb6ee139efc8']",20,,,,,,,,,,,,,,,,,,Caen,140,00:01:20.770,Pass,True
,,,,,,,,,,,,,,,2.596321,,,,,,,,,,,,14f8fcef-c2a9-49b4-b8f5-a50997dbd1ee,105,,,"[67.0, 0.1]",3901216,1,True,,,0.20727992,,,,,"[90.3, 5.0]",,High Pass,,23.809662,,,,,Michaël Jordan Nkololo,4539.0,,,,,Throw-in,1,From Throw In,Vincent Bessat,2992.0,Left Wing Back,4,Caen,140,['1af57e9a-57ec-4ae2-aeab-c564eb4cf635'],36,,,,,,,,,,,,,,,,,,Caen,140,00:01:36.525,Pass,
,,,,,,,,,,,,,,,1.575066,,,,,,,,,,,,79f78454-d596-4805-9753-e1bbdfabdcc5,108,,,"[28.8, 80.0]",3901216,1,,,,-2.36743,,,,,"[19.8, 71.2]",,Low Pass,,12.587296,,,,,Marcos Aoás Corrêa,4372.0,,,,,Throw-in,1,From Throw In,Gregory van der Wiel,20048.0,Right Back,5,Paris Saint-Germain,131,['961fabcc-c8e4-428c-866f-e088eb496216'],46,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:46.228,Pass,
,,,,,,,,,,,,,,,1.723689,,,,,,,,,,,,d980e1e5-65bb-4f72-8932-289cf76702d5,111,,,"[19.8, 71.2]",3901216,1,,,,-1.7333368,,Right Foot,,,"[14.7, 40.1]",,Ground Pass,,31.515392,,,,,Presnel Kimpembe,2999.0,,,,,,1,From Throw In,Marcos Aoás Corrêa,4372.0,Right Center Back,5,Paris Saint-Germain,131,['9b013259-8591-4c2b-b44a-1aecfa698d40'],49,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:49.334,Pass,
,,,,,,,,,,,,,,,2.355494,,,,,,,,,,,,fa61bc77-f493-42c6-a974-01ef70c82340,114,,,"[14.7, 40.1]",3901216,1,,,,-1.2133156,,Left Foot,,,"[27.4, 6.1]",,Ground Pass,,36.29449,,,,,Layvin Kurzawa,4326.0,,,,,,1,From Throw In,Presnel Kimpembe,2999.0,Left Center Back,5,Paris Saint-Germain,131,['a31f1723-ceaf-4f9d-a4c9-1606a8e52e0b'],52,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:52.118,Pass,
,,,,,,,,,,,,,,,1.473192,,,,,,,,,,,,a16aa55a-4e74-40dd-80d4-2a85347aace8,117,,,"[44.0, 3.7]",3901216,1,,,,2.7267783,,Left Foot,,,"[22.2, 13.3]",,Ground Pass,,23.82016,,,,,Presnel Kimpembe,2999.0,,,,,,1,From Throw In,Layvin Kurzawa,4326.0,Left Back,5,Paris Saint-Germain,131,['509ace73-6907-443b-aa0b-38ba8593f349'],56,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:56.480,Pass,
,,,,,,,,,,,,,,,2.204117,,,,,,,,,,,,4628378e-67e6-4a23-8e18-a8691d905d6d,120,,,"[16.2, 12.4]",3901216,1,,,,2.0165532,,Left Foot,,,"[6.5, 32.7]",,Ground Pass,,22.498444,,,,,Salvatore Sirigu,7469.0,,,,,,1,From Throw In,Presnel Kimpembe,2999.0,Left Center Back,5,Paris Saint-Germain,131,['6ae24eea-cb99-4e0e-bb77-5244793caf0f'],59,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:59.041,Pass,
,,,,,,,,,,,,,,,1.784386,,,,,,,,,,,,84a3f068-c44d-4f08-8113-1a5cac0ad09a,123,,,"[6.5, 32.9]",3901216,2,,,,-1.4330602,,Right Foot,,,"[9.3, 12.7]",,Ground Pass,,20.393137,,,,,Presnel Kimpembe,2999.0,,,,,,1,From Throw In,Salvatore Sirigu,7469.0,Goalkeeper,5,Paris Saint-Germain,131,['271c181f-3e63-4531-ac90-8a9773940e62'],2,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:02:02.320,Pass,
,,,,,,,,,,,,,,,2.183319,,,,,,,,,,,,9f6183d2-b3ee-4277-8d7d-c3a082e88b0a,126,,,"[18.0, 8.9]",3901216,2,,,,-0.22814733,,Left Foot,,,"[55.9, 0.1]",,High Pass,,38.908226,,,Out,,Edinson Roberto Cavani Gómez,4319.0,,,,,,1,From Throw In,Presnel Kimpembe,2999.0,Left Center Back,5,Paris Saint-Germain,131,['6155cf45-5ca4-4175-9f79-5e89f2540d24'],6,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:02:06.523,Pass,
