50_50,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,74888f13-bce4-417c-a06c-2d7f770721ff,1,,,3829417,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Troyes,133,,0,,,,,,,,,,,,,,,,"{'formation': 4231, 'lineup': [{'player': {'id': 7193, 'name': 'Paul Bernardoni'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 40}, {'player': {'id': 3364, 'name': 'Jonathan Martins-Pereira'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 6}, {'player': {'id': 7685, 'name': 'Mory Koné'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 22}, {'player': {'id': 13730, 'name': 'Matthieu Saunier'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 5}, {'player': {'id': 7301, 'name': 'Lossémy Karaboué'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 24}, {'player': {'id': 7415, 'name': 'Jessy Pi'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 25}, {'player': {'id': 7488, 'name': 'Thomas Ayasse'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 4}, {'player': {'id': 401470, 'name': 'Fabien Camus'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 23}, {'player': {'id': 3002, 'name': 'Benjamin Nivet'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 10}, {'player': {'id': 7376, 'name': 'Yoann Court'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 7}, {'player': {'id': 3010, 'name': 'Corentin Jean'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 27}]}",Troyes,133,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,7008f77c-ea03-4f3a-9c36-18a7e6a76ae7,2,,,3829417,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Troyes,133,,0,,,,,,,,,,,,,,,,"{'formation': 433, 'lineup': [{'player': {'id': 7515, 'name': 'Jules Goda'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 30}, {'player': {'id': 4352, 'name': 'Issiaga Sylla'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 3}, {'player': {'id': 7428, 'name': 'Alexandre Coeff'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 29}, {'player': {'id': 3207, 'name': 'Pablo Jean Antoine Martínez'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 21}, {'player': {'id': 31911, 'name': 'Damjan Đoković'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 23}, {'player': {'id': 401507, 'name': 'Jérôme Le Moigne'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 8}, {'player': {'id': 401509, 'name': 'David Ducourtioux'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 6}, {'player': {'id': 7389, 'name': 'Amos Youga'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 18}, {'player': {'id': 10616, 'name': 'Mohamed Larbi'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 10}, {'player': {'id': 7721, 'name': 'John Tshibumbu'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 24}, {'player': {'id': 401506, 'name': 'Grégory Pujol'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 28}]}",Gazélec Ajaccio,160,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,4fab021a-2c78-41c7-94e7-d377a6a72d00,3,,,3829417,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Troyes,133,['ee4f779a-6067-49cf-9719-6e3270823a04'],0,,,,,,,,,,,,,,,,,Troyes,133,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,ee4f779a-6067-49cf-9719-6e3270823a04,4,,,3829417,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Troyes,133,['4fab021a-2c78-41c7-94e7-d377a6a72d00'],0,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,f0c11ae8-c319-47ed-b7d8-5be660b74a4a,1780,,,3829417,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,,,,97,Troyes,133,['57ed49b1-e6b7-4060-a976-e3b9776d7993'],0,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,57ed49b1-e6b7-4060-a976-e3b9776d7993,1781,,,3829417,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,,,,97,Troyes,133,['f0c11ae8-c319-47ed-b7d8-5be660b74a4a'],0,,,,,,,,,,,,,,,,,Troyes,133,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,0.557698,,,,,,,,,,,,,,b064ac62-6c82-41d0-a606-ad6ab60967d4,5,,"[61.0, 40.1]",3829417,0,,True,,,-2.976444,,Right Foot,,,,"[60.4, 40.0]",Ground Pass,,0.60827625,,,Benjamin Nivet,3002.0,,,,,,Kick Off,1,From Kick Off,Corentin Jean,3010.0,Center Forward,2,Troyes,133,['b2737425-80c9-4361-86c3-eef6ba096628'],0,,,,,,,,,,,,,,,,,Troyes,133,00:00:00.699,Pass,
,,,,,,,,,,,,,,,2.26261,,,,,,,,,,,,,,6f0bdf78-8e2f-4a98-b273-bc3543a673fc,7,,"[62.7, 37.6]",3829417,0,,,,,-2.2631881,,Right Foot,,,,"[41.8, 12.4]",Ground Pass,,32.73912,,,Lossémy Karaboué,7301.0,,,,,,,1,From Kick Off,Benjamin Nivet,3002.0,Center Attacking Midfield,2,Troyes,133,['28dd04d0-66db-46d5-81cb-bbadd2e12b9e'],2,,,,,,,,,,,,,,,,,Troyes,133,00:00:02.830,Pass,
,,,,,,,,,,,,,,,1.400949,,,,,,,,,,,,,,479c7de0-f866-447f-a280-afa3ec5c1826,10,,"[41.8, 12.4]",3829417,0,,,,,2.0246403,,Right Foot,,,,"[33.8, 28.8]",Ground Pass,,18.247192,,,Matthieu Saunier,13730.0,,,,,,,1,From Kick Off,Lossémy Karaboué,7301.0,Left Back,2,Troyes,133,['dbba3596-d8dd-487a-a2f2-b5e4fb5b65e1'],5,,,,,,,,,,,,,,,,,Troyes,133,00:00:05.401,Pass,
,,,,,,,,,,,,,,,1.679055,,,,,,,,,,,,,,8895e70f-8e41-4542-9c00-248623d23289,13,,"[31.7, 28.2]",3829417,0,,,,,-1.1422583,,Right Foot,,,,"[40.7, 8.5]",Ground Pass,,21.658485,,,Lossémy Karaboué,7301.0,,,,,,,1,From Kick Off,Matthieu Saunier,13730.0,Left Center Back,2,Troyes,133,['7bb5e3e6-f96c-47a5-8b17-13d34bfd31e4'],9,,,,,,,,,,,,,,,,,Troyes,133,00:00:09.464,Pass,
,,,,,,,,,,,,,,,1.368327,,,,,,,,,,,,,,6a04908e-e02f-40a8-9a7c-f8b2dabeabe3,16,,"[42.0, 8.5]",3829417,0,,,,,0.97658265,,Right Foot,,,,"[49.5, 19.6]",Ground Pass,,13.396268,,,Thomas Ayasse,7488.0,,,,,,,1,From Kick Off,Lossémy Karaboué,7301.0,Left Back,2,Troyes,133,['3d66eb81-7d53-484c-ad80-3df4eea6cc77'],11,,,,,,,,,,,,,,,,,Troyes,133,00:00:11.548,Pass,
,,,,,,,,,,,,,,,1.148851,,,,,,,,,,,,,,b9ef6d62-fdfa-4adb-b981-130047c3a841,19,,"[49.5, 19.6]",3829417,0,,,,,-1.6886685,,Right Foot,,,,"[47.7, 4.4]",Ground Pass,,15.306208,,,Lossémy Karaboué,7301.0,,,,,,,1,From Kick Off,Thomas Ayasse,7488.0,Left Defensive Midfield,2,Troyes,133,['bbe553e1-3df7-4a4c-a2a8-ae3c1709f6f5'],12,,,,,,,,,,,,,,,,,Troyes,133,00:00:12.996,Pass,
,,,,,,,,,,,,,,,1.171678,,,,,,,,,,,,,,28bfb554-73eb-4885-b952-82f2ee0a8e14,22,,"[47.7, 4.4]",3829417,0,,,,,-0.11848996,,Right Foot,,,,"[56.1, 3.4]",Ground Pass,,8.459314,,,Yoann Court,7376.0,,,,,,,1,From Kick Off,Lossémy Karaboué,7301.0,Left Back,2,Troyes,133,['a413fa6c-94f0-4f42-9eae-214b614d5f6d'],14,,,,,,,,,,,,,,,,,Troyes,133,00:00:14.807,Pass,
,,,,,,,,,,,,,,,1.745238,,,,,,,,,,,,,,e1930cad-e388-40c2-aaa1-58e48b199494,25,,"[53.9, 4.9]",3829417,0,,,,,2.5758913,,Left Foot,,,,"[28.7, 20.9]",Ground Pass,,29.850292,,,Matthieu Saunier,13730.0,,,,,,,1,From Kick Off,Yoann Court,7376.0,Left Wing,2,Troyes,133,['62282cfe-5359-4dd7-b935-1083fde90fee'],16,,,,,,,,,,,,,,,,,Troyes,133,00:00:16.512,Pass,
,,,,,,,,,,,,,,,4.570415,,,,,,,,,,,,,,66f04f2c-67e8-4fea-8992-cf975d8cb974,28,,"[38.5, 40.8]",3829417,0,,,,,0.47234303,,Right Foot,,,,"[107.2, 75.9]",High Pass,,77.14726,,,Jonathan Martins-Pereira,3364.0,,,,,,,1,From Kick Off,Matthieu Saunier,13730.0,Left Center Back,2,Troyes,133,['83501917-c950-4f0a-9081-a55b96abb41f'],26,,,,,,,,,,,,,,,,,Troyes,133,00:00:26.649,Pass,
,,,,,,,,,,,,,,,1.049605,,,,,,,,,,,,,,4466c072-3dd5-4eb9-af93-919639da98bd,30,,"[107.4, 72.9]",3829417,0,,,,,-1.2399136,,Right Foot,,,,"[111.9, 59.8]",Low Pass,,13.851354,,,Fabien Camus,401470.0,,,,,,,1,From Kick Off,Jonathan Martins-Pereira,3364.0,Right Back,2,Troyes,133,['b2726473-398d-4814-b31b-c869bef4efd7'],31,,,,,,,,,,,,,,,,,Troyes,133,00:00:31.219,Pass,
,,,,,,,,,,,,,,,1.075795,,,,,,,,,,,,,,bfb5589e-fff8-4ed5-a67a-9eec0590a35b,34,,"[116.2, 60.5]",3829417,0,,,,,-1.4262421,,Right Foot,True,,,"[118.5, 44.7]",Ground Pass,,15.966528,Incomplete,,Corentin Jean,3010.0,,,,,,,1,From Kick Off,Fabien Camus,401470.0,Right Wing,2,Troyes,133,"['b1537401-fda5-4325-89ce-f1722991fa33', 'dc8daaf6-3510-4e19-8f5b-0b6fcf29dd53', 'f29c2be2-709e-4739-9474-6ac7858c5a5f']",32,,,,,,,,,,,,,,,,,Troyes,133,00:00:32.377,Pass,True
,,,,,,,,,,,,,,,1.592104,,,,,,,,,,,,,,25cfff46-9d5b-487d-bc95-e8396446bd9f,38,,"[9.0, 38.2]",3829417,0,,,,,0.21336864,,Keeper Arm,,,,"[33.0, 43.4]",Low Pass,,24.556873,,,David Ducourtioux,401509.0,,,,,,,1,Regular Play,Jules Goda,7515.0,Goalkeeper,3,Gazélec Ajaccio,160,['e49a68f6-6c51-4173-bb4f-3d1d157f255e'],35,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:00:35.520,Pass,
