50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,2.082186,,,,,,,,,,,,9659e403-0387-409d-8903-fdc821493020,14,,,"[44.6, 3.9]",3829511,0,,,,,-0.018865686,,Right Foot,,,"[55.2, 3.7]",Low Pass,,10.601887,,,,Jérôme Roussillon,3676.0,,,,,,1,From Throw In,Daniel Congré,3011.0,Left Center Back,3,Montpellier,139,['c538baa5-e7e2-4f76-884d-ed29b64a11b6'],15,,,,,,,,,,,,,,,,,Montpellier,139,00:00:15.866,Pass,
,,,,,,,,,,,,,,,,,,,1.075145,,,,,,,,,,,,a4a81117-71b5-4811-a3e0-af8b794807a5,21,,,"[48.3, 0.1]",3829511,0,,,,,0.33502412,,,,,"[61.8, 4.8]",Low Pass,,14.294754,,,,Jonas Martin,2950.0,,,,,Throw-in,1,From Throw In,Jérôme Roussillon,3676.0,Left Back,4,Montpellier,139,['d532a318-4eb0-4978-81ee-44a5c966cba3'],32,,,,,,,,,,,,,,,,,Montpellier,139,00:00:32.940,Pass,
,,,,,,,,,,,,,,,,,,,0.629109,,,,,,,,,,,,67a73c47-b104-4731-bf91-22cacb036d92,31,,,"[73.1, 3.0]",3829511,0,,,,,0.39787436,,Right Foot,,,"[80.0, 5.9]",Ground Pass,,7.484651,,,,Jean Carlos Francisco Deza Sánchez,34976.0,,,,,,1,From Throw In,Jonas Martin,2950.0,Left Wing,4,Montpellier,139,"['391011d3-9186-44be-aaba-93bf00f1f252', 'c1ab5997-7179-4d04-ad86-e9c754749e73']",36,,,,,,,,,,,,,,,,,Montpellier,139,00:00:36.921,Pass,True
,,,,,,,,,,,,,,,,,,,0.79103,,,,,,,,,,,,29b2f982-4caf-498a-83e3-da6ec18ea7e0,35,,,"[80.4, 6.5]",3829511,0,,,,,1.6977692,,Right Foot,,,"[79.8, 11.2]",Ground Pass,,4.738143,,,,Jonas Martin,2950.0,,,,,,1,From Throw In,Jean Carlos Francisco Deza Sánchez,34976.0,Center Forward,4,Montpellier,139,"['1e3c2d59-bafb-4031-899f-ee2ca09b2a60', '863c33dd-df52-4724-9618-ea1b3adfc362']",38,,,,,,,,,,,,,,,,,Montpellier,139,00:00:38.336,Pass,True
,,,,,,,,,,,,,,,,,,,1.100729,,,,,,,,,,,,d9a1f10e-086a-4d53-9891-abca13f8ea6d,43,,,"[27.9, 66.3]",3829511,0,,,,,0.075152315,,Right Foot,,,"[70.4, 69.5]",Low Pass,,42.6203,,Incomplete,,,,,,,,Recovery,1,From Throw In,Pablo Nascimento Castro,4542.0,Left Center Back,4,Montpellier,139,"['22c13b56-4ebe-4438-9a61-fda62ea3b05b', '358d971b-4e2f-4684-b974-437d1406dfc5']",40,,,,,,,,,,,,,,,,,Bordeaux,146,00:00:40.431,Pass,True
,,,,,,,,,,,,,,,,,,,1.468239,,,,,,,,,,,,ec7da462-5447-4aff-88b6-a3ac1d76c74a,46,,,"[51.3, 13.8]",3829511,0,,,,,1.2740406,,Right Foot,,,"[55.0, 25.9]",Ground Pass,,12.653063,,Incomplete,,Joris Marveaux,7590.0,,,,,,1,From Throw In,Daniel Congré,3011.0,Left Center Back,4,Montpellier,139,"['31f53da6-bd64-478b-9bbc-06bd9bcfd7b2', 'b4a84092-58b5-4c2b-84ae-31343a229684']",43,,,,,,,,,,,,,,,,,Montpellier,139,00:00:43.106,Pass,
,,,,,,,,,,,,,,,,,,,1.283151,,,,,,,,,,,,ab795679-ebf1-44ac-9c57-c392ca727afd,56,,,"[81.7, 50.7]",3829511,0,,,,,-0.79280543,,Right Foot,,,"[88.4, 43.9]",Ground Pass,,9.546204,,,,Jussiê Ferreira Vieira,401489.0,,,,,Recovery,1,Regular Play,Wahbi Khazri,3196.0,Center Attacking Midfield,5,Bordeaux,146,['8a7e5aed-274d-44c1-92c6-63af5619f7de'],49,,,,,,,,,,,,,,,,,Bordeaux,146,00:00:49.107,Pass,
,,,,,,,,,,,,,,,,,,,0.464334,,,,,,,,,,,,ad2b9e25-d331-4074-914d-fedbc9863df3,59,,,"[87.2, 43.0]",3829511,0,,,,,0.86217004,,Right Foot,,,"[90.2, 46.5]",Ground Pass,,4.609772,,Incomplete,,Wahbi Khazri,3196.0,,,,,,1,Regular Play,Jussiê Ferreira Vieira,401489.0,Center Forward,5,Bordeaux,146,"['38d94483-88d6-4f2b-be37-36c3949c00b6', '494b39ff-e3ee-4956-9910-b2267002a4a1', '6ba4f9a5-0102-4d14-9de8-39916ed32a2e']",50,,,,,,,,,,,,,,,,,Bordeaux,146,00:00:50.390,Pass,True
,,,,,,,,,,,,,,,,,,,1.041641,,,,,,,,,,,,0db8b577-95ef-4b40-8312-8899938dc359,63,,,"[36.3, 23.7]",3829511,0,,,,,-0.6867434,,Right Foot,,,"[52.4, 10.5]",Ground Pass,,20.819462,,,,Jonas Martin,2950.0,,,,,,1,Regular Play,William Jean Rémy,4669.0,Right Defensive Midfield,6,Montpellier,139,['125b2821-43b6-4c9f-90a5-a683b10ab5f5'],52,,,,,,,,,,,,,,,,,Montpellier,139,00:00:52.948,Pass,
,,,,,,,,,,,,,,,,,,,1.192886,,,,,,,,,,,,162a9f79-bd4b-4fe2-9ce0-d3944fd70f21,66,,,"[50.0, 12.1]",3829511,0,,,,,-3.0466409,,Right Foot,,,"[35.3, 10.7]",Ground Pass,,14.766516,,,,Jérôme Roussillon,3676.0,,,,,,1,Regular Play,Jonas Martin,2950.0,Left Wing,6,Montpellier,139,['537bd54f-0e05-4d69-b33d-d8aa838f4d60'],54,,,,,,,,,,,,,,,,,Montpellier,139,00:00:54.858,Pass,
,,,,,,,,,,,,,,,,,,,1.644427,,,,,,,,,,,,5ec83e2a-d093-467f-b8c6-8b095fa1f807,69,,,"[39.9, 8.5]",3829511,0,,,,,-0.8245938,,Right Foot,,,"[44.8, 3.2]",Ground Pass,,7.218033,,,,Jonas Martin,2950.0,,,,,,1,Regular Play,Jérôme Roussillon,3676.0,Left Back,6,Montpellier,139,['14c30c24-0a98-4145-9614-e9cba771d528'],57,,,,,,,,,,,,,,,,,Montpellier,139,00:00:57.878,Pass,
,,,,,,,,,,,,,,,,,,,1.180987,,,,,,,,,,,,1d5cf68b-0bdc-433e-ae68-4aa8ea596628,71,,,"[44.8, 3.2]",3829511,0,,,,,2.5687404,,Right Foot,,,"[24.8, 16.1]",Ground Pass,,23.79937,,,,Daniel Congré,3011.0,,,,,,1,Regular Play,Jonas Martin,2950.0,Left Wing,6,Montpellier,139,['5b5f6768-47fa-4f75-a595-b5c3e966bffc'],59,,,,,,,,,,,,,,,,,Montpellier,139,00:00:59.522,Pass,
,,,,,,,,,,,,,,,,,,,2.226552,,,,,,,,,,,,a92a1d2d-af5b-41e0-bbc3-331fe913802b,74,,,"[34.5, 22.1]",3829511,1,,,,,0.88554054,,Right Foot,,,"[62.7, 56.6]",High Pass,,44.558838,,,,Paul Lasne,3682.0,,,,,,1,Regular Play,Daniel Congré,3011.0,Left Center Back,6,Montpellier,139,['08bf52ff-126d-45ce-8d0d-201bc1759c33'],3,,,,,,,,,,,,,,,,,Montpellier,139,00:01:03.766,Pass,
,,,,,,,,,,,,,,,,,,,0.891226,,,,,,,,,,,,29d39753-934c-40ab-9924-1eadfefa4e36,76,,,"[64.0, 56.4]",3829511,1,,,,,-0.63245183,,Head,,,"[78.6, 45.7]",High Pass,,18.101105,,Incomplete,,Jean Carlos Francisco Deza Sánchez,34976.0,,,,,,1,Regular Play,Paul Lasne,3682.0,Right Wing,6,Montpellier,139,"['838ffbc1-eaf2-4d42-a4b6-0f5dbf8a7e66', 'b5fd04f6-1729-42b2-9c2f-15e1b46b5312']",6,,,,,,,,,,,,,,,,,Montpellier,139,00:01:06.328,Pass,
,,,,,,,,,,,,,,,,,,,1.639314,,,,,,,,,,,,838ffbc1-eaf2-4d42-a4b6-0f5dbf8a7e66,78,,,"[41.5, 34.4]",3829511,1,,,,,-0.98782724,,Head,,,"[50.6, 20.6]",High Pass,,16.530275,,,,Henri Saivet,5110.0,,,,,Recovery,1,Regular Play,Ludovic Lamine Sané,8385.0,Right Center Back,7,Bordeaux,146,"['29d39753-934c-40ab-9924-1eadfefa4e36', 'd48cdb17-8eef-40e5-b046-5e1b555fa6db']",7,,,,,,,,,,,,,,,,,Bordeaux,146,00:01:07.220,Pass,
,,,,,,,,,,,,,,,,,,,2.718021,,,,,,,,,,,,40176db8-4e0e-4b81-b77d-bc5792fabd2d,82,,,"[45.7, 21.4]",3829511,1,,,,,1.8628159,,Left Foot,,,"[35.9, 54.0]",Ground Pass,,34.041153,,,,Frédéric Guilbert,2946.0,,,,,,1,Regular Play,Henri Saivet,5110.0,Left Defensive Midfield,7,Bordeaux,146,['8ed51cc3-5551-47af-9a69-8787608e0970'],10,,,,,,,,,,,,,,,,,Bordeaux,146,00:01:10.967,Pass,
,,,,,,,,,,,,,,,,,,,0.979808,,,,,,,,,,,,22faccea-348b-473d-9d5b-2a17b62c349e,85,,,"[37.2, 56.4]",3829511,1,,,,,0.061148163,,Right Foot,,,"[47.0, 57.0]",Ground Pass,,9.81835,,,,Jaroslav Plašil,3150.0,,,,,,1,Regular Play,Frédéric Guilbert,2946.0,Right Back,7,Bordeaux,146,['d5402146-dc5d-4f3d-87f9-0f8c6e45b43d'],15,,,,,,,,,,,,,,,,,Bordeaux,146,00:01:15.422,Pass,
,,,,,,,,,,,,,,,,,,,1.18119,,,,,,,,,,,,666b9d66-f4b9-40b3-9673-b51066c18a8e,88,,,"[47.4, 58.0]",3829511,1,,,,,0.9017533,,Right Foot,,,"[57.6, 70.9]",Ground Pass,,16.445364,,,,Adam Ounas,10448.0,,,,,,1,Regular Play,Jaroslav Plašil,3150.0,Right Defensive Midfield,7,Bordeaux,146,['0c0634db-c7a4-4ace-a3e9-997da97df9d5'],17,,,,,,,,,,,,,,,,,Bordeaux,146,00:01:17.021,Pass,
,,,,,,,,,,,,,,,,,,,1.01594,,,,,,,,,,,,6ffe8c8d-605f-4c66-a111-3e670c562f1b,92,,,"[56.9, 65.8]",3829511,1,,,,,-1.5198201,,Left Foot,,,"[57.4, 56.0]",Ground Pass,,9.812747,,,,Jaroslav Plašil,3150.0,,,,,,1,Regular Play,Adam Ounas,10448.0,Right Wing,7,Bordeaux,146,['ba80ba05-5b22-46cc-845a-453173af6754'],20,,,,,,,,,,,,,,,,,Bordeaux,146,00:01:20.105,Pass,
,,,,,,,,,,,,,,,,,,,0.894207,,,,,,,,,,,,ca0f30ba-9bf5-408d-b32a-ccc14ff86062,95,,,"[56.5, 55.8]",3829511,1,,,,,-2.961739,,Right Foot,,,"[52.1, 55.0]",Ground Pass,,4.472136,,,,Adam Ounas,10448.0,,,,,,1,Regular Play,Jaroslav Plašil,3150.0,Right Defensive Midfield,7,Bordeaux,146,['8d201e64-3975-4798-bd31-56c88f702354'],21,,,,,,,,,,,,,,,,,Bordeaux,146,00:01:21.184,Pass,
,,,,,,,,,,,,,,,,,,,1.267414,,,,,,,,,,,,150d793e-10f3-47e3-86f6-f5f07cf35421,98,,,"[48.6, 53.2]",3829511,1,,,,,-1.293671,,Left Foot,,,"[55.0, 30.7]",Ground Pass,,23.39252,,Incomplete,,Nicolas Pallois,3256.0,,,,,,1,Regular Play,Adam Ounas,10448.0,Right Wing,7,Bordeaux,146,"['6e1ac366-3190-4c57-a17b-50f5a26fb755', '9bd0777b-ebee-4981-92a1-d92d1a830d9a']",22,,,,,,,,,,,,,,,,,Bordeaux,146,00:01:22.414,Pass,
,,,,,,,,,,,,,,,,,,,1.333153,,,,,,,,,,,,7b4a8fbe-aaa1-488a-9b10-6aee34e8a47f,107,,,"[7.8, 6.6]",3829511,1,,,,,0.8012698,,Left Foot,,,"[20.2, 19.4]",Ground Pass,,17.821335,,,,Henri Saivet,5110.0,,,,,,1,Regular Play,Nicolas Pallois,3256.0,Left Back,7,Bordeaux,146,['02f2be9f-4954-41d5-af57-4cb5bde8ff0b'],35,,,,,,,,,,,,,,,,,Bordeaux,146,00:01:35.936,Pass,
,,,,,,,,,,,,,,,,,,,2.76198,,,,,,,,,,,,5243c9d1-db56-4ecb-89c0-6260ab020456,111,,,"[25.5, 27.9]",3829511,1,,,,,1.338851,,Right Foot,,,"[33.2, 60.5]",Ground Pass,,33.497013,,,,Frédéric Guilbert,2946.0,,,,,,1,Regular Play,Henri Saivet,5110.0,Left Defensive Midfield,7,Bordeaux,146,['16ff7378-c79e-4c60-a44d-48a5da956c62'],40,,,,,,,,,,,,,,,,,Bordeaux,146,00:01:40.490,Pass,
,,,,,,,,,,,,,,,,,,,1.368364,,,,,,,,,,,,56583cf9-4304-4545-8149-8b6915f52672,114,,,"[38.8, 64.9]",3829511,1,,,,,0.28318447,,Right Foot,,,"[57.7, 70.4]",Ground Pass,,19.684004,,,,Wahbi Khazri,3196.0,,,,,,1,Regular Play,Frédéric Guilbert,2946.0,Right Back,7,Bordeaux,146,['841ffa3a-b205-45ec-9efb-368a340a272a'],44,,,,,,,,,,,,,,,,,Bordeaux,146,00:01:44.065,Pass,
,,,,,,,,,,,,,,,,,,,0.644927,,,,,,,,,,,,441d9efc-2ccc-4d8a-920a-dc32fc15a4c4,116,,,"[57.9, 69.8]",3829511,1,,,,,-1.9355311,,Right Foot,,,"[55.8, 64.3]",Ground Pass,,5.8872743,,,,Frédéric Guilbert,2946.0,,,,,,1,Regular Play,Wahbi Khazri,3196.0,Center Attacking Midfield,7,Bordeaux,146,['f23ed61d-1aa3-44ec-8697-fc83a85b95dd'],45,,,,,,,,,,,,,,,,,Bordeaux,146,00:01:45.433,Pass,
,,,,,,,,,,,,,,,,,,,3.009655,,,,,,,,,,,,b8d38117-77fd-43e6-97cf-f5e64c8a6879,120,,,"[69.6, 61.1]",3829511,1,,,,,0.3307362,,Left Foot,,,"[92.9, 69.1]",Ground Pass,,24.635138,,,,Wahbi Khazri,3196.0,,,,,,1,Regular Play,Frédéric Guilbert,2946.0,Right Back,7,Bordeaux,146,['ccff69fc-899c-44a1-95ab-447f1f3302b2'],47,,,,,,,,,,,,,,,,,Bordeaux,146,00:01:47.821,Pass,
,,,,,,,,,,,,,,,,,,,0.88344,,,,,,,,,,,,12633dd2-64d2-44ea-b6bd-90fbb9cd2a47,123,,,"[97.7, 74.4]",3829511,1,,,,,-1.9062446,,Right Foot,,,"[93.9, 63.5]",Ground Pass,,11.543396,,,,Frédéric Guilbert,2946.0,,,,,,1,Regular Play,Wahbi Khazri,3196.0,Center Attacking Midfield,7,Bordeaux,146,['597933b2-2ddb-4906-af67-8eb19749af0d'],53,,,,,,,,,,,,,,,,,Bordeaux,146,00:01:53.634,Pass,
,,,,,,,,,,,,,,,,,,,1.690073,,,,,,,,,,,,e5d5ca28-4334-44d3-9bbe-10c9ea01feb6,127,,,"[93.3, 62.7]",3829511,1,,,,,-1.6352232,e7df6165-2710-4ffc-8774-a51c9d2c4042,Right Foot,,,"[92.9, 56.5]",Ground Pass,,6.2128897,,,,Adam Ounas,10448.0,True,,,,,1,Regular Play,Frédéric Guilbert,2946.0,Right Back,7,Bordeaux,146,"['8ec0cf70-3af0-4226-89e1-0f2b7bd6c373', 'f2717d70-2852-4ded-9428-848d5e2f86e3']",54,,,,,,,,,,,,,,,,,Bordeaux,146,00:01:54.580,Pass,True
,,,,,,,,,,,,,,,,,,,1.979994,,,,,,,,,,,,79aa7e37-8e0b-47ce-af9f-11d1cc219901,135,,,"[99.5, 30.3]",3829511,1,,,,True,1.9396324,,,,,"[88.6, 58.5]",High Pass,,30.23326,,Incomplete,,Adam Ounas,10448.0,,,,,Recovery,1,Regular Play,Nicolas Maurice-Belay,42430.0,Left Wing,7,Bordeaux,146,"['46bb6aa1-2fe6-4762-92a2-804f6e445cb0', '634604f5-8add-44c9-a196-f3d3acba94b5', 'bb8c4e22-7d9d-4065-a619-75471bffb960']",59,,,,,,,,,,,,,,,,,Bordeaux,146,00:01:59.200,Pass,True
,,,,,,,,,,,,,,,,,,,1.072028,,,,,,,,,,,,bb8c4e22-7d9d-4065-a619-75471bffb960,137,,,"[31.5, 21.6]",3829511,2,,,,,-0.6452193,,Head,,,"[40.8, 14.6]",Low Pass,,11.6400175,,,,Ryad Boudebouz,6661.0,,,,,Recovery,1,Regular Play,Joris Marveaux,7590.0,Left Defensive Midfield,8,Montpellier,139,"['578cc90f-e330-4202-a6ff-1d8b9856641b', '79aa7e37-8e0b-47ce-af9f-11d1cc219901']",1,,,,,,,,,,,,,,,,,Montpellier,139,00:02:01.180,Pass,
,,,,,,,,,,,,,,,,,,,0.831727,,,,,,,,,,,,3799cb26-75f4-4efc-b6d9-8060cab2bc8c,140,,,"[41.2, 14.8]",3829511,2,,,,,-2.5790946,,Left Foot,,,"[36.6, 11.9]",High Pass,,5.4378304,,,,Jonas Martin,2950.0,,,,,,1,Regular Play,Ryad Boudebouz,6661.0,Center Attacking Midfield,8,Montpellier,139,['d934438d-b745-4916-8315-d40d62a19397'],2,,,,,,,,,,,,,,,,,Montpellier,139,00:02:02.451,Pass,
,,,,,,,,,,,,,,,,,,,1.886423,,,,,,,,,,,,17110a4e-062f-47ec-9edd-f0e1382b4220,143,,,"[36.6, 11.9]",3829511,2,,,,,0.27639368,,Right Foot,,,"[57.4, 17.8]",High Pass,,21.620592,,Incomplete,,Jean Carlos Francisco Deza Sánchez,34976.0,,,,,,1,Regular Play,Jonas Martin,2950.0,Left Wing,8,Montpellier,139,"['4dc87479-d55b-4dff-933a-de5471d57c34', '6296273e-693a-4d94-83cb-014ea1373f00']",3,,,,,,,,,,,,,,,,,Montpellier,139,00:02:03.793,Pass,
