bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.556841,,,,,,,,,,,,,,,07360370-0d63-4a7f-b794-5924801d18c0,2002,,"[82.6, 23.9]",3901230,54,,,,,-2.8137321,,Right Foot,,,,"[67.9, 18.9]",,Ground Pass,,15.527073,,,,,Jérôme Le Moigne,401507.0,,,,,,2,Regular Play,Mohamed Larbi,10616.0,Center Attacking Midfield,128,Gazélec Ajaccio,160,"['7da6a5d2-b9bc-4b65-b26d-41e808e16dc8', 'b07f42ab-b4e6-48c1-b687-9ea63acc519d', 'fe6f1aca-034e-479f-a757-44f1274994c8']",16,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:09:16.934,Pass,True
,,,,,,,,,,,,,,,,1.479794,,,,,,,,,,,,,,,2c8d2d54-27d5-47a0-9f88-321d58bc7e77,2005,,"[67.9, 19.1]",3901230,54,,,,,-3.0699208,,Right Foot,,,,"[48.4, 17.7]",,Ground Pass,,19.550192,,,,,Pablo Jean Antoine Martínez,3207.0,,,,,,2,Regular Play,Jérôme Le Moigne,401507.0,Center Defensive Midfield,128,Gazélec Ajaccio,160,['77a9ab3f-14a2-435a-8288-fd97faeae216'],18,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:09:18.608,Pass,
,,,,,,,,,,,,,,,,2.166318,,,,,,,,,,,,,,,bb6e7e88-95ce-41bf-bc25-f7326566f253,2009,,"[52.4, 20.9]",3901230,54,,,,,2.3521128,,Left Foot,,,,"[40.2, 33.2]",,Ground Pass,,17.32426,,,,,Abdou Kader Mangane,2953.0,,,,,,2,Regular Play,Pablo Jean Antoine Martínez,3207.0,Left Center Back,128,Gazélec Ajaccio,160,"['76e1cff5-a9e4-4a90-82d1-d17c0dcfbabe', 'a09bef25-6741-49bb-8def-9eadc692de67']",22,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:09:22.811,Pass,True
,,,,,,,,,,,,,,,,2.696405,,,,,,,,,,,,,,,8c7b0f01-8cb1-4f69-9672-4aea1fdf6227,2011,,"[39.8, 34.0]",3901230,54,,,,,-3.0412118,,Right Foot,,,,"[12.0, 31.2]",,Ground Pass,,27.94065,,,,,Clément Maury,401508.0,,,,,,2,Regular Play,Abdou Kader Mangane,2953.0,Right Center Back,128,Gazélec Ajaccio,160,['36d91324-985e-4a9c-8915-a5d502c1a16a'],24,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:09:24.977,Pass,
,,,,,,,,,,,,,,,,3.624756,,,,,,,,,,,,,,,55d9efc8-6cb3-42ef-824e-35b53562d366,2013,,"[12.0, 30.8]",3901230,54,,,,,0.42480227,,Left Foot,,,,"[78.1, 60.7]",,High Pass,,72.54805,,,Unknown,,Khalid Boutaïb,5726.0,,,,,,2,Regular Play,Clément Maury,401508.0,Goalkeeper,128,Gazélec Ajaccio,160,['9ca54a32-3df6-4e6a-b0f6-0ddfb85e3685'],27,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:09:27.673,Pass,
,,,,,,,,,,,,,,,,2.281327,,,,,,,,,,,,,,,a283b704-eaf0-41f7-ab37-0b2b36fbb9a8,2017,,"[42.2, 12.2]",3901230,54,,True,,,1.6700066,,Left Foot,,,,"[37.9, 55.4]",,Ground Pass,,43.41348,,,,,Alexander Djiku,2989.0,,True,,,Free Kick,2,From Free Kick,Mathieu Peybernes,23850.0,Left Center Back,129,Bastia,2736,['82f79dc2-8c02-4c89-a511-937ba8d658ff'],46,,,,,,,,,,,,,,,,,Bastia,2736,00:09:46.068,Pass,
,,,,,,,,,,,,,,,,2.585739,,,,,,,,,,,,,,,bf3b9337-383f-435c-8c59-362187e9cf30,2019,,"[65.9, 64.4]",3901230,54,,,,,-0.23489836,,Right Foot,,,,"[101.0, 56.0]",,High Pass,,36.091133,,,Incomplete,,Floyd Ayité,15689.0,,,,,,2,From Free Kick,Alexander Djiku,2989.0,Right Center Back,129,Bastia,2736,"['a535325f-7d5b-47fc-99ea-043530b6a06a', 'c76f005f-24b3-4da4-8975-68a4b212760d']",53,,,,,,,,,,,,,,,,,Bastia,2736,00:09:53.308,Pass,
,,,,,,,,,,,,,,,,0.431793,,,,,,,,,,,,,,,c76f005f-24b3-4da4-8975-68a4b212760d,2021,,"[19.1, 24.1]",3901230,54,,,,,-0.97538644,,Head,,,,"[23.3, 17.9]",,Low Pass,,7.488658,,,Incomplete,,Issiaga Sylla,4352.0,,,,,Recovery,2,From Free Kick,Pablo Jean Antoine Martínez,3207.0,Left Center Back,129,Bastia,2736,"['23f870df-e406-4a3c-98b5-9d8d9aa2cf86', '82f8eff5-2004-4f74-b934-1aca36b56c1d', 'bf3b9337-383f-435c-8c59-362187e9cf30']",55,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:09:55.894,Pass,
,,,,,,,,,,,,,,,,1.93948,,,,,,,,,,,,,,,13ffa899-adbb-4d3c-9c22-f6b38f19e60a,2025,,"[106.4, 67.2]",3901230,54,,,,,-1.5516293,,Right Foot,True,,,"[107.0, 35.9]",,High Pass,,31.30575,,,Incomplete,,Evaeverson Lemos da Silva Brandão,401541.0,,,,,,2,From Free Kick,Floyd Ayité,15689.0,Right Center Forward,129,Bastia,2736,"['69180def-64bc-4da1-9b66-d479ba081d75', 'c19d8bf5-559b-4e86-891d-aa6f149d820a']",57,,,,,,,,,,,,,,,,,Bastia,2736,00:09:57.483,Pass,
,,,,,,,,,,,,,,,,3.796346,,,,,,,,,,,,,,,74d4e413-c308-4314-b2fd-bf69f91d3ebf,2032,,"[19.7, 29.2]",3901230,55,,,,,0.27593607,,Left Foot,,,,"[86.8, 48.2]",,High Pass,,69.73815,,,Incomplete,,Grégory Pujol,401506.0,,,,,,2,From Free Kick,Clément Maury,401508.0,Goalkeeper,129,Bastia,2736,"['d63fc4fc-0f2b-4297-9b23-3eeedbb3fb91', 'e322f1ee-44cc-4ad3-bba7-3ed24979263e']",13,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:10:13.979,Pass,
,,,,,,,,,,,,,,,,2.793565,,,,,,,,,,,,,,,f5c17d68-fdd4-4bad-a213-bc712782e15a,2039,,"[11.2, 39.5]",3901230,55,,,,,1.8167933,,Right Foot,,,,"[5.4, 62.6]",,Ground Pass,,23.81701,,,,,Alexander Djiku,2989.0,,,,,,2,From Free Kick,Sébastien Squillaci,26481.0,Center Back,129,Bastia,2736,['499b6f8d-3169-412d-8b23-a13ab16410f7'],22,,,,,,,,,,,,,,,,,Bastia,2736,00:10:22.009,Pass,
,,,,,,,,,,,,,,,,1.884212,,,,,,,,,,,,,,,830ef0cf-92f2-4ad8-b565-b8baf28a00a1,2042,,"[5.6, 65.0]",3901230,55,,,,,0.46565562,,Right Foot,,,,"[25.5, 75.0]",,Ground Pass,,22.271282,,,,,Gilles Cioni,40517.0,,,,,,2,From Free Kick,Alexander Djiku,2989.0,Right Center Back,129,Bastia,2736,"['00366725-5b9f-4546-a8f4-fe140b0e9c19', '83e6a793-2fd9-4f8a-8fbe-2fc1296f511e']",24,,,,,,,,,,,,,,,,,Bastia,2736,00:10:24.802,Pass,True
,,,,,,,,,,,,,,,,4.156078,,,,,,,,,,,,,,,d5523bd5-91ec-477d-ada9-873e52631d6a,2047,,"[22.1, 73.6]",3901230,55,,,,,-0.15464875,,Right Foot,,,,"[74.7, 65.4]",,High Pass,,53.235325,,,,,Floyd Ayité,15689.0,,,,,,2,From Free Kick,Gilles Cioni,40517.0,Right Wing Back,129,Bastia,2736,['ac7f2757-8a89-490a-ac30-9bb52cccf67e'],27,,,,,,,,,,,,,,,,,Bastia,2736,00:10:27.591,Pass,
,,,,,,,,,,,,,,,,0.166806,,,,,,,,,,,,,,,2f64cd88-cec7-43f9-aca4-ff4c1495b3d0,2057,,"[110.5, 57.0]",3901230,55,,,,,-1.2145767,,Right Foot,,,,"[112.1, 52.7]",,Low Pass,,4.588028,,,Incomplete,,,,,,,,,2,From Free Kick,Floyd Ayité,15689.0,Right Center Forward,129,Bastia,2736,"['53ca99b3-da35-48e9-b583-1507f71f076d', '699e4d66-e485-4fff-be83-4c8bb1140afc']",37,,,,,,,,,,,,,,,,,Bastia,2736,00:10:37.216,Pass,True
,,,,,,,,,,,,,,,,3.198497,,,,,,,,,,,,,,,985685e5-fff5-4081-9a37-e9ec9c849f24,2066,,"[22.7, 6.1]",3901230,55,,,,,0.9391057,,Left Foot,,,,"[64.7, 63.5]",,High Pass,,71.12496,,,,,Khalid Boutaïb,5726.0,,True,,,,2,Regular Play,Issiaga Sylla,4352.0,Left Back,130,Gazélec Ajaccio,160,['48c6d52d-8c06-4bc9-a058-f74144203006'],51,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:10:51.166,Pass,
,,,,,,,,,,,,,,,,2.443354,,,,,,,,,,,,,,,6e39be2f-dbec-43bb-9081-70f1fcfb2d73,2068,,"[66.5, 63.1]",3901230,55,,,,,-0.19827352,,Head,,,,"[88.4, 58.7]",,High Pass,,22.337637,,,,,Louis Poggi,310534.0,,,,,,2,Regular Play,Khalid Boutaïb,5726.0,Left Center Forward,130,Gazélec Ajaccio,160,['ef22112d-d1d7-46fe-8bfd-283c3188cd98'],54,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:10:54.365,Pass,
,,,,,,,,,,,,,,,,1.967018,,,,,,,,,,,,,,,b4a36864-fbce-43ee-b02a-cfb4a58b39f4,2074,,"[21.9, 24.6]",3901230,55,,,,,-0.44053033,,Right Foot,,,,"[35.9, 18.0]",,Ground Pass,,15.477726,,,,,Julian Palmieri,4508.0,,,,,Recovery,2,Regular Play,Sébastien Squillaci,26481.0,Center Back,131,Bastia,2736,['24e64e61-346f-4646-bbd9-1e6786d67695'],57,,,,,,,,,,,,,,,,,Bastia,2736,00:10:57.939,Pass,
,,,,,,,,,,,,,,,,1.262186,,,,,,,,,,,,,,,81e62f36-8211-4eb5-b08a-52c1f451d9af,2077,,"[34.1, 15.2]",3901230,56,,,,,0.3659695,,Left Foot,,,,"[50.8, 21.6]",,Ground Pass,,17.88435,,,,,Axel Ngando,29875.0,,,,,,2,Regular Play,Julian Palmieri,4508.0,Left Wing Back,131,Bastia,2736,['1df49564-5726-4078-99ef-7cf4fcd845ba'],1,,,,,,,,,,,,,,,,,Bastia,2736,00:11:01.189,Pass,
,,,,,,,,,,,,,,,,0.406894,,,,,,,,,,,,,,,7dbaa5d0-621b-4fd5-ad28-83284195eb46,2081,,"[63.7, 18.2]",3901230,56,,,,,-0.2730087,,Left Foot,,,,"[73.7, 15.4]",,Ground Pass,,10.384604,,,Incomplete,,Evaeverson Lemos da Silva Brandão,401541.0,,,,,,2,Regular Play,Axel Ngando,29875.0,Left Center Midfield,131,Bastia,2736,"['ad485a4d-d80e-47a4-8b7a-694be1766299', 'ff836b35-e7b1-447b-a427-b0f53a45338a']",4,,,,,,,,,,,,,,,,,Bastia,2736,00:11:04.995,Pass,
,,,,,,,,,,,,,,,,1.759541,,,,,,,,,,,,,,,ce1c4371-e4ab-4455-91cf-3539aba86bab,2090,,"[41.2, 0.1]",3901230,56,,,,,0.1792402,,,,,,"[69.9, 5.3]",,High Pass,,29.167276,,,,,Evaeverson Lemos da Silva Brandão,401541.0,,,,,Throw-in,2,From Throw In,Mathieu Peybernes,23850.0,Left Center Back,132,Bastia,2736,['74b6eb01-8c58-4d20-8912-1ce5e95addd2'],22,,,,,,,,,,,,,,,,,Bastia,2736,00:11:22.968,Pass,
,,,,,,,,,,,,,,,,0.963808,,,,,,,,,,,,,,,d6e668f5-29bf-4177-8f21-176d87280ac1,2100,,"[55.4, 72.5]",3901230,56,,,,,-0.35344023,,Right Foot,,,,"[65.7, 68.7]",,Ground Pass,,10.978616,,,,,Mohamed Larbi,10616.0,,,,,,2,Regular Play,Khalid Boutaïb,5726.0,Left Center Forward,133,Gazélec Ajaccio,160,"['82a1e3b3-8b33-4ae4-9278-cc0e11af1268', 'e463acaf-7524-4a96-bddf-a980bcb06ca0']",26,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:11:26.813,Pass,True
,,,,,,,,,,,,,,,,1.694617,,,,,,,,,,,,,,,59016ee9-9f23-4e42-8c34-4ad544b1308b,2104,,"[65.3, 69.1]",3901230,56,,,,,-2.216134,,Right Foot,,,,"[52.2, 51.7]",,Ground Pass,,21.780037,,,,,David Ducourtioux,401509.0,,,,,,2,Regular Play,Mohamed Larbi,10616.0,Center Attacking Midfield,133,Gazélec Ajaccio,160,"['47491c85-27c0-4ce4-89d1-18294ef53b54', 'ea22764e-1ac4-4604-b9b1-90d7bb1283bb']",28,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:11:28.334,Pass,True
,,,,,,,,,,,,,,,,0.629642,,,,,,,,,,,,,,,feda02f2-78bd-4e93-ac0f-7e38ab7d0120,2107,,"[52.0, 52.3]",3901230,56,,,,,1.7506498,,Right Foot,,,,"[49.6, 65.5]",,Ground Pass,,13.416408,,,,,Jérôme Le Moigne,401507.0,,,,,,2,Regular Play,David Ducourtioux,401509.0,Left Center Midfield,133,Gazélec Ajaccio,160,"['1e812b74-ac84-4d15-a102-3e99d2029107', '3c432dd3-a2ac-4983-babc-37a908e2dc2a']",30,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:11:30.029,Pass,True
,,,,,,,,,,,,,,,,1.448357,,,,,,,,,,,,,,,9051d72a-ddcf-4be0-9e4c-18709303c9c5,2110,,"[49.2, 64.9]",3901230,56,,,,,-2.485897,,Right Foot,,,,"[34.9, 53.9]",,Ground Pass,,18.041342,,,,,Pablo Jean Antoine Martínez,3207.0,,,,,,2,Regular Play,Jérôme Le Moigne,401507.0,Center Defensive Midfield,133,Gazélec Ajaccio,160,['1f1ca23c-5f86-4eac-a1cb-4b2a361a9fa8'],30,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:11:30.665,Pass,
,,,,,,,,,,,,,,,,2.430503,,,,,,,,,,,,,,,71970c45-059a-4615-9edd-36d0b636dabc,2113,,"[34.1, 51.3]",3901230,56,,,,,-2.327811,,Right Foot,,,,"[18.7, 35.0]",,Ground Pass,,22.424316,,,,,Clément Maury,401508.0,,,,,,2,Regular Play,Pablo Jean Antoine Martínez,3207.0,Left Center Back,133,Gazélec Ajaccio,160,['05320c07-bd9d-4405-acf3-6e66fec98b23'],34,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:11:34.643,Pass,
,,,,,,,,,,,,,,,,2.480333,,,,,,,,,,,,,,,5aea8c00-fc7c-4e48-a5de-530bfec56274,2115,,"[18.7, 35.0]",3901230,56,,,,,-0.45815316,,Left Foot,,,,"[33.3, 27.8]",,Ground Pass,,16.27882,,,,,Pablo Jean Antoine Martínez,3207.0,,,,,,2,Regular Play,Clément Maury,401508.0,Goalkeeper,133,Gazélec Ajaccio,160,['5a211568-29a8-42c1-b910-4873edd6164c'],37,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:11:37.073,Pass,
,,,,,,,,,,,,,,,,1.753274,,,,,,,,,,,,,,,0beab1f2-a21f-48da-9e9a-441f3a2b3fb9,2117,,"[33.9, 28.8]",3901230,56,,,,,-1.9848523,,Left Foot,,,,"[24.1, 6.5]",,Ground Pass,,24.358366,,,,,Issiaga Sylla,4352.0,,,,,,2,Regular Play,Pablo Jean Antoine Martínez,3207.0,Left Center Back,133,Gazélec Ajaccio,160,['e4fb3f1b-4267-46cd-84e0-07a38aa06b35'],39,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:11:39.554,Pass,
,,,,,,,,,,,,,,,,2.026146,,,,,,,,,,,,,,,ed2a84a4-54ec-42bc-8774-e436518cf64b,2120,,"[25.1, 5.3]",3901230,56,,,,,2.2042222,,Left Foot,,,,"[11.0, 24.5]",,Ground Pass,,23.821209,,,,,Clément Maury,401508.0,,,,,,2,Regular Play,Issiaga Sylla,4352.0,Left Back,133,Gazélec Ajaccio,160,['d332690b-10fd-4d35-9a10-eea5eb3ba746'],42,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:11:42.845,Pass,
,,,,,,,,,,,,,,,,2.339063,,,,,,,,,,,,,,,b00c00d9-b478-4666-a81c-6c13e18b1daa,2124,,"[11.8, 21.7]",3901230,56,,,,,-0.36049086,,Left Foot,,,,"[69.1, 0.1]",,High Pass,,61.23602,,,Out,,Grégory Pujol,401506.0,,,,,,2,Regular Play,Clément Maury,401508.0,Goalkeeper,133,Gazélec Ajaccio,160,['cd78cbe1-e29e-465e-8f5b-9c37f820f7c0'],48,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:11:48.026,Pass,
,,,,,,,,,,,,,,,,1.068899,,,,,,,,,,,,,,,76d189a5-7fbd-42c2-85b4-97f66967e104,2127,,"[63.7, 80.0]",3901230,57,,,,,-1.2827408,,,,,,"[68.5, 63.8]",,Low Pass,,16.896152,,,,,Yannick Cahuzac,4350.0,,,,,Throw-in,2,From Throw In,Gilles Cioni,40517.0,Right Wing Back,134,Bastia,2736,['7febd8c0-691c-42e7-89be-c64393061ba1'],21,,,,,,,,,,,,,,,,,Bastia,2736,00:12:21.853,Pass,
,,,,,,,,,,,,,,,,1.260632,,,,,,,,,,,,,,,c8e4bef9-3f57-4b46-85e9-ebd97a6e6ea5,2129,,"[68.5, 63.4]",3901230,57,,,,,1.648763,,Other,,,,"[67.5, 76.2]",,Low Pass,,12.839003,,,,,Gilles Cioni,40517.0,,,,,,2,From Throw In,Yannick Cahuzac,4350.0,Right Center Midfield,134,Bastia,2736,['b0a52990-847e-42c0-83dd-8e21701ecc1e'],22,,,,,,,,,,,,,,,,,Bastia,2736,00:12:22.922,Pass,
,,,,,,,,,,,,,,,,1.156241,,,,,,,,,,,,,,,606979b1-5b49-4fc1-83e0-7ab7848ad7ab,2132,,"[67.5, 76.2]",3901230,57,,,,,-0.9139372,,Right Foot,,,,"[80.3, 59.6]",,Ground Pass,,20.96187,,,,,Floyd Ayité,15689.0,,,,,,2,From Throw In,Gilles Cioni,40517.0,Right Wing Back,134,Bastia,2736,['adbddea8-18b6-43c9-916c-dedf872411c1'],24,,,,,,,,,,,,,,,,,Bastia,2736,00:12:24.911,Pass,
,,,,,,,,,,,,,,,,0.88539,,,,,,,,,,,,,,,5f7807c7-5236-49fd-bfd9-80a1d555bb32,2140,,"[38.2, 18.7]",3901230,57,,,,,-2.1870933,,Left Foot,,,,"[33.1, 11.5]",,Ground Pass,,8.823265,,,Incomplete,,Issiaga Sylla,4352.0,,,,,,2,From Throw In,Pablo Jean Antoine Martínez,3207.0,Left Center Back,134,Bastia,2736,"['0580b06a-d11b-4b5f-93f4-bd970b33c7db', 'aac4c4a1-6572-45ca-bfb0-3a46bb221e85', 'f2c6cc24-547e-4571-86eb-1ef04a754a58']",27,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:12:27.611,Pass,True
,,,,,,,,,,,,,,,,2.024096,,,,,,,,,,,,,,,9cbaa17c-66aa-4307-a391-e13b1ee7cee4,2144,,"[83.5, 55.4]",3901230,57,,,,,-1.6588037,,Right Foot,,,,"[79.3, 7.8]",,Ground Pass,,47.784935,,,,,Julian Palmieri,4508.0,,True,,,,2,From Throw In,Yannick Cahuzac,4350.0,Right Center Midfield,134,Bastia,2736,['5cf14717-2122-4f2e-8577-b5df80e62c7d'],30,,,,,,,,,,,,,,,,,Bastia,2736,00:12:30.851,Pass,
,,,,,,,,,,,,,,,,0.851688,,,,,,,,,,,,,,,16517ec6-1b9c-4fec-b3e4-4e387a642a25,2147,,"[79.5, 8.8]",3901230,57,,,,,1.2539718,,Left Foot,,,,"[83.5, 21.0]",,Ground Pass,,12.839003,,,,,Gaël Danic,7349.0,,,,,,2,From Throw In,Julian Palmieri,4508.0,Left Wing Back,134,Bastia,2736,['245e3bf5-fa08-43f1-a0d1-a6a6021989b7'],33,,,,,,,,,,,,,,,,,Bastia,2736,00:12:33.848,Pass,
,,,,,,,,,,,,,,,,0.340454,,,,,,,,,,,,,,,df18622f-f16a-45d9-b437-4f3ae24f4cf5,2150,,"[85.6, 19.6]",3901230,57,,,,,1.2090671,,Left Foot,,,,"[88.4, 27.0]",,Low Pass,,7.9120164,,,Incomplete,,,,,,,,,2,From Throw In,Gaël Danic,7349.0,Left Center Midfield,134,Bastia,2736,['073708be-0082-4fd2-881c-4987cb8ea618'],37,,,,,,,,,,,,,,,,,Bastia,2736,00:12:37.924,Pass,
,,,,,,,,,,,,,,,,1.189384,,,,,,,,,,,,,,,edea0cb8-b695-48e9-91b6-260d09696b0b,2153,,"[90.6, 34.3]",3901230,57,,,,,-2.9020097,,Head,,,,"[77.5, 31.1]",,Low Pass,,13.485177,,,,,Gaël Danic,7349.0,,,,,Recovery,2,From Throw In,Yannick Cahuzac,4350.0,Right Center Midfield,134,Bastia,2736,['546da64b-073b-4b0b-9cdf-d9c8db8dcf9b'],40,,,,,,,,,,,,,,,,,Bastia,2736,00:12:40.420,Pass,
,,,,,,,,,,,,,,,,1.623339,,,,,,,,,,,,,,,0777b1ac-b1ef-4190-81d1-0146174a5959,2156,,"[77.3, 26.6]",3901230,57,,,,,0.6233696,,Left Foot,,,,"[89.4, 35.3]",,High Pass,,14.90302,,,,,Yannick Cahuzac,4350.0,,,,,,2,From Throw In,Gaël Danic,7349.0,Left Center Midfield,134,Bastia,2736,['11d4e110-eb29-4ecd-b5e2-6d59649c96e0'],41,,,,,,,,,,,,,,,,,Bastia,2736,00:12:41.609,Pass,
,,,,,,,,,,,,,,,,1.280438,,,,,,,,,,,,,,,5a291082-c5d5-46fe-b189-d4ddd2525747,2165,,"[107.0, 68.2]",3901230,57,,,,,-2.2507052,,Right Foot,,,,"[99.4, 58.8]",,Ground Pass,,12.088011,,,,,Floyd Ayité,15689.0,,,,,Recovery,2,From Throw In,Gilles Cioni,40517.0,Right Wing Back,134,Bastia,2736,['1919c3db-d9b6-449e-874a-94cedc86e2df'],51,,,,,,,,,,,,,,,,,Bastia,2736,00:12:51.558,Pass,
,,,,,,,,,,,,,,,,1.838833,,,,,,,,,,,,,,,1aa62637-76d1-4992-ad4a-829ec5b1eb07,2168,,"[98.8, 58.8]",3901230,57,,,,,-1.3821287,6d72f0b8-7af2-463a-875b-d29f23f69893,Right Foot,,,,"[104.7, 27.9]",,High Pass,,31.458227,,,,,Gaël Danic,7349.0,True,,,,,2,From Throw In,Floyd Ayité,15689.0,Right Center Forward,134,Bastia,2736,['90d1f095-3ed0-43fc-b0df-325337de7a12'],55,,,,,,,,,,,,,,,,,Bastia,2736,00:12:55.569,Pass,
,,,,,,,,,,,,,,,,1.806218,,,,,,,,,,,,,,,53c80bcd-1992-4585-ac00-11129c35be28,2174,,"[10.6, 30.6]",3901230,58,,,,,-0.20444266,,Right Foot,,,,"[65.1, 19.3]",,High Pass,,55.65914,,,Incomplete,,Grégory Pujol,401506.0,,,,,,2,From Throw In,David Ducourtioux,401509.0,Left Center Midfield,134,Bastia,2736,"['770412a8-3e93-4cd4-80d5-e94bd7f1b7c0', 'd5da560e-ef03-46e8-a2bb-11f7da2778a0']",3,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:13:03.137,Pass,
,,,,,,,,,,,,,,,,1.01647,,,,,,,,,,,,,,,d5da560e-ef03-46e8-a2bb-11f7da2778a0,2176,,"[55.0, 60.8]",3901230,58,,,,,-0.77559453,,Head,,,,"[65.3, 50.7]",,High Pass,,14.425672,,,,,Mehdi Mostefa Sbaa,10522.0,,,,,Recovery,2,From Throw In,Alexander Djiku,2989.0,Right Center Back,134,Bastia,2736,"['3a4d7e60-c3c5-40b4-b10b-8812aba26c33', '53c80bcd-1992-4585-ac00-11129c35be28']",4,,,,,,,,,,,,,,,,,Bastia,2736,00:13:04.944,Pass,
,,,,,,,,,,,,,,,,1.970012,,,,,,,,,,,,,,,17338d44-0ff3-419f-ada8-ddf09ab01fda,2178,,"[64.5, 50.5]",3901230,58,,,,,-2.9109533,,Head,,,,"[39.8, 44.7]",,High Pass,,25.371836,,,,,Sébastien Squillaci,26481.0,,,,,,2,From Throw In,Mehdi Mostefa Sbaa,10522.0,Center Defensive Midfield,134,Bastia,2736,['f4fa5e23-6689-489a-b07e-d1a501234885'],5,,,,,,,,,,,,,,,,,Bastia,2736,00:13:05.960,Pass,
,,,,,,,,,,,,,,,,2.884086,,,,,,,,,,,,,,,a9b8d910-2716-473e-b8c6-c788b5d087f7,2181,,"[42.8, 32.7]",3901230,58,,,,,-1.2675241,,Right Foot,,,,"[52.0, 3.3]",,Ground Pass,,30.805843,,,,,Julian Palmieri,4508.0,,,,,,2,From Throw In,Sébastien Squillaci,26481.0,Center Back,134,Bastia,2736,['bee30d5c-dbde-4c06-bc9d-7f1876dbe3cb'],13,,,,,,,,,,,,,,,,,Bastia,2736,00:13:13.178,Pass,
,,,,,,,,,,,,,,,,0.86666,,,,,,,,,,,,,,,8b8a38d4-4b46-41c1-b48c-b57234400b4e,2184,,"[58.2, 2.9]",3901230,58,,,,,0.72097135,,Left Foot,,,,"[68.1, 11.6]",,Ground Pass,,13.179529,,,,,Gaël Danic,7349.0,,,,,,2,From Throw In,Julian Palmieri,4508.0,Left Wing Back,134,Bastia,2736,['c6d99f60-d79d-4168-86b0-f1554c6eb90e'],17,,,,,,,,,,,,,,,,,Bastia,2736,00:13:17.564,Pass,
,,,,,,,,,,,,,,,,1.798129,,,,,,,,,,,,,,,b735272b-677b-48b3-8c29-0801686cce1f,2188,,"[66.7, 12.2]",3901230,58,,,,,-2.971312,,Left Foot,,,,"[44.6, 8.4]",,Ground Pass,,22.424316,,,,,Mathieu Peybernes,23850.0,,,,,,2,From Throw In,Gaël Danic,7349.0,Left Center Midfield,134,Bastia,2736,"['8b9fe08b-452e-456b-b55a-70bf2dc31471', 'd4db76c4-9a5b-40d1-a5b3-d0bb26bf6e60']",18,,,,,,,,,,,,,,,,,Bastia,2736,00:13:18.470,Pass,True
,,,,,,,,,,,,,,,,2.169028,,,,,,,,,,,,,,,f76eea4a-5ced-4268-b8bb-3380466ed277,2191,,"[47.4, 21.6]",3901230,58,,,,,-0.75633657,,Right Foot,,,,"[65.1, 4.9]",,Ground Pass,,24.33475,,,,,Gaël Danic,7349.0,,,,,,2,From Throw In,Mathieu Peybernes,23850.0,Left Center Back,134,Bastia,2736,['08939b2c-a097-4f62-9efd-b7e726b58086'],23,,,,,,,,,,,,,,,,,Bastia,2736,00:13:23.065,Pass,
