50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,080e2d32-0ffe-4d2c-af27-f5eb9e7c2207,1,,,3900596,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Guingamp,142,,0,,,,,,,,,,,,,,,,"{'formation': 442, 'lineup': [{'player': {'id': 3322, 'name': 'Jonas Lössl'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 3364, 'name': 'Jonathan Martins-Pereira'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 22}, {'player': {'id': 2936, 'name': 'Christophe Kerbrat'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 29}, {'player': {'id': 3124, 'name': 'Jérémy Sorbon'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 15}, {'player': {'id': 30182, 'name': 'Dorian Lévêque'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 7}, {'player': {'id': 3121, 'name': 'Moustapha Elhadji Diallo'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 5}, {'player': {'id': 401512, 'name': 'Lionel Mathis'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 18}, {'player': {'id': 3122, 'name': 'Yannis Salibur'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 19}, {'player': {'id': 3301, 'name': 'Nicolas Benezet'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 10}, {'player': {'id': 20027, 'name': 'Mevlüt Erdinç'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 28}, {'player': {'id': 3213, 'name': 'Jimmy Briand'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 23}]}",Guingamp,142,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,043cd96f-9589-4e0b-b050-13f0c8874026,2,,,3900596,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Guingamp,142,,0,,,,,,,,,,,,,,,,"{'formation': 3421, 'lineup': [{'player': {'id': 7282, 'name': 'Jean-Louis Leca'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 16}, {'player': {'id': 401194, 'name': 'François Modesto'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 20}, {'player': {'id': 26481, 'name': 'Sébastien Squillaci'}, 'position': {'id': 4, 'name': 'Center Back'}, 'jersey_number': 5}, {'player': {'id': 23850, 'name': 'Mathieu Peybernes'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 17}, {'player': {'id': 2989, 'name': 'Alexander Djiku'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'jersey_number': 23}, {'player': {'id': 40528, 'name': 'Florian Marange'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'jersey_number': 28}, {'player': {'id': 4350, 'name': 'Yannick Cahuzac'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 18}, {'player': {'id': 29875, 'name': 'Axel Ngando'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 19}, {'player': {'id': 7349, 'name': 'Gaël Danic'}, 'position': {'id': 18, 'name': 'Right Attacking Midfield'}, 'jersey_number': 8}, {'player': {'id': 4508, 'name': 'Julian Palmieri'}, 'position': {'id': 20, 'name': 'Left Attacking Midfield'}, 'jersey_number': 15}, {'player': {'id': 15689, 'name': 'Floyd Ayité'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 7}]}",Bastia,2736,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,978ed521-8de4-46c0-bd9e-f9e9e2d9f202,3,,,3900596,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Guingamp,142,['f85be3f2-3786-4fa7-bf90-8a216ff69fd0'],0,,,,,,,,,,,,,,,,,Guingamp,142,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,f85be3f2-3786-4fa7-bf90-8a216ff69fd0,4,,,3900596,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Guingamp,142,['978ed521-8de4-46c0-bd9e-f9e9e2d9f202'],0,,,,,,,,,,,,,,,,,Bastia,2736,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,9df4f8d6-7e71-4425-a7c1-3697410a0e92,1611,,,3900596,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,,,,93,Guingamp,142,['895b2f7b-193b-4c11-846a-98db044f1119'],0,,,,,,,,,,,,,,,,,Guingamp,142,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,895b2f7b-193b-4c11-846a-98db044f1119,1612,,,3900596,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,,,,93,Guingamp,142,['9df4f8d6-7e71-4425-a7c1-3697410a0e92'],0,,,,,,,,,,,,,,,,,Bastia,2736,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.6345,,,,,,,,,,,,,,,5409fd01-26b2-4f96-b44b-f6c02f29eb2d,5,,"[61.0, 40.1]",3900596,0,,,,,1.9756881,,Right Foot,,,,"[60.1, 42.2]",Ground Pass,,2.2847319,,,,Yannick Cahuzac,4350.0,,,,,Kick Off,1,From Kick Off,Floyd Ayité,15689.0,Center Forward,2,Bastia,2736,['b604cb57-d754-406a-a949-57194c6d5602'],0,,,,,,,,,,,,,,,,,Bastia,2736,00:00:00.560,Pass,
,,,,,,,,,,,,,,,,1.349099,,,,,,,,,,,,,,,29bae9bc-516b-4878-8d95-48ff0bccd9cb,8,,"[60.1, 41.0]",3900596,0,,,,,2.9786663,,Right Foot,,,,"[45.5, 43.4]",Ground Pass,,14.795945,,,,François Modesto,401194.0,,,,,,1,From Kick Off,Yannick Cahuzac,4350.0,Right Defensive Midfield,2,Bastia,2736,['d6a0ea64-2af6-4305-804a-a5360ef065d9'],1,,,,,,,,,,,,,,,,,Bastia,2736,00:00:01.863,Pass,
,,,,,,,,,,,,,,,,1.8793,,,,,,,,,,,,,,,ee581411-9f18-4a88-8ca9-ecf11b33cd85,11,,"[45.5, 43.4]",3900596,0,,,,,-0.96290606,,Right Foot,,,,"[68.6, 10.2]",High Pass,,40.445644,,,,Julian Palmieri,4508.0,,,,,,1,From Kick Off,François Modesto,401194.0,Right Center Back,2,Bastia,2736,['f8b049a5-1071-45df-8157-c17a02119e8c'],3,,,,,,,,,,,,,,,,,Bastia,2736,00:00:03.251,Pass,
,,,,,,,,,,,,,,,,2.610295,,,,,,,,,,,,,,,9396bff5-dc8a-4ab0-93f3-3e5a020e0b95,13,,"[68.6, 10.2]",3900596,0,,,,,0.36397895,,Head,,,,"[83.3, 15.8]",High Pass,,15.730543,,,Unknown,Floyd Ayité,15689.0,,,,,,1,From Kick Off,Julian Palmieri,4508.0,Left Attacking Midfield,2,Bastia,2736,['6c9c7b1c-3ded-4c37-a1d5-85e6d33b1016'],5,,,,,,,,,,,,,,,,,Bastia,2736,00:00:05.131,Pass,
,,,,,,,,,,,,,,,,2.1096,,,,,,,,,,,,,,,59c950c1-e5ef-4d91-8067-6afbd9ce7d11,17,,"[35.7, 65.5]",3900596,0,,,,,-2.2389402,,Right Foot,,,,"[18.1, 43.2]",Ground Pass,,28.408625,,,,Jonas Lössl,3322.0,,,,,Free Kick,1,From Free Kick,Christophe Kerbrat,2936.0,Right Center Back,3,Guingamp,142,['3bdd9549-09a5-4c85-aca2-e802be7ea1e3'],20,,,,,,,,,,,,,,,,,Guingamp,142,00:00:20.464,Pass,
,,,,,,,,,,,,,,,,1.768368,,,,,,,,,,,,,,,5f38baf1-3499-4dcd-8689-af161db82367,20,,"[18.1, 43.2]",3900596,0,,,,,-1.2367681,,Right Foot,,,,"[25.7, 21.3]",Ground Pass,,23.181242,,,,Jérémy Sorbon,3124.0,,,,,,1,From Free Kick,Jonas Lössl,3322.0,Goalkeeper,3,Guingamp,142,['ee98f74d-f4fd-49ee-9439-8d77ef9ad3d1'],22,,,,,,,,,,,,,,,,,Guingamp,142,00:00:22.613,Pass,
,,,,,,,,,,,,,,,,1.750693,,,,,,,,,,,,,,,e3eb320c-d11a-45ea-a491-bf2ac534db38,23,,"[28.9, 19.8]",3900596,0,,,,,-0.7534941,,Right Foot,,,,"[48.3, 1.6]",Ground Pass,,26.600752,,,,Dorian Lévêque,30182.0,,,,,,1,From Free Kick,Jérémy Sorbon,3124.0,Left Center Back,3,Guingamp,142,['a7ee8f18-c378-45a1-97ba-08d9585cfbc1'],25,,,,,,,,,,,,,,,,,Guingamp,142,00:00:25.127,Pass,
,,,,,,,,,,,,,,,,1.227657,,,,,,,,,,,,,,,38d6ddd1-b0c4-4fb6-a85d-39ae4bfcd7e4,26,,"[44.8, 1.3]",3900596,0,,,,,2.4179714,,Left Foot,,,,"[34.5, 10.4]",Ground Pass,,13.74409,,,,Jérémy Sorbon,3124.0,,,,,,1,From Free Kick,Dorian Lévêque,30182.0,Left Back,3,Guingamp,142,['1ba4ea36-a61f-40a8-a1d9-3a85cf419c3a'],28,,,,,,,,,,,,,,,,,Guingamp,142,00:00:28.084,Pass,
,,,,,,,,,,,,,,,,2.13401,,,,,,,,,,,,,,,b31caf38-4818-478d-b496-b4ad73bdff81,29,,"[36.0, 17.4]",3900596,0,,,,,1.5618145,,Right Foot,,,,"[36.3, 50.8]",Ground Pass,,33.40135,,,,Christophe Kerbrat,2936.0,,,,,,1,From Free Kick,Jérémy Sorbon,3124.0,Left Center Back,3,Guingamp,142,['ef234f8c-3d97-45eb-938c-f75d48f9be82'],31,,,,,,,,,,,,,,,,,Guingamp,142,00:00:31.737,Pass,
,,,,,,,,,,,,,,,,1.797249,,,,,,,,,,,,,,,78543bb2-e477-466e-ae55-40891881af05,32,,"[43.7, 53.8]",3900596,0,,,,,-1.7431312,,Right Foot,,,,"[38.6, 24.5]",Ground Pass,,29.740545,,,,Jérémy Sorbon,3124.0,,,,,,1,From Free Kick,Christophe Kerbrat,2936.0,Right Center Back,3,Guingamp,142,['747f1196-753b-44ae-b372-c4adaa4ec50f'],36,,,,,,,,,,,,,,,,,Guingamp,142,00:00:36.256,Pass,
,,,,,,,,,,,,,,,,1.571686,,,,,,,,,,,,,,,4b52125a-8e5f-4f2d-b522-38bfe16cd290,35,,"[40.4, 27.7]",3900596,0,,,,,1.2659934,,Right Foot,,,,"[48.8, 54.4]",Low Pass,,27.990177,,,Incomplete,Jonathan Martins-Pereira,3364.0,,,,,,1,From Free Kick,Jérémy Sorbon,3124.0,Left Center Back,3,Guingamp,142,"['8154b423-2cd1-429c-93a5-67469231da4c', '9349ab03-94f4-444f-ab7d-16a38e78f05b']",41,,,,,,,,,,,,,,,,,Guingamp,142,00:00:41.222,Pass,
,,,,,,,,,,,,,,,,0.696499,,,,,,,,,,,,,,,1785c00b-bc97-4b24-b2ee-b50d1519d114,43,,"[70.4, 12.3]",3900596,0,,,,,1.5203341,,Right Foot,,,,"[70.9, 22.2]",Ground Pass,,9.912619,,,,Axel Ngando,29875.0,,,,,,1,Regular Play,Julian Palmieri,4508.0,Left Attacking Midfield,4,Bastia,2736,['553b2e8d-3487-430c-9fae-7758eebc90a5'],45,,,,,,,,,,,,,,,,,Bastia,2736,00:00:45.475,Pass,
,,,,,,,,,,,,,,,,1.3248,,,,,,,,,,,,,,,022d756e-ca0c-49ec-aa8c-149373d1119d,46,,"[89.1, 21.9]",3900596,0,,,,,1.0657412,,Left Foot,,,,"[100.6, 42.7]",Low Pass,,23.767414,,,,Floyd Ayité,15689.0,,,,,,1,Regular Play,Axel Ngando,29875.0,Left Defensive Midfield,4,Bastia,2736,['3567ad9b-204f-4eda-8d1f-05810724f265'],48,,,,,,,,,,,,,,,,,Bastia,2736,00:00:48.416,Pass,
,,,,,,,,,,,,,,,,1.9427,,,,,,,,,,,,,,,5310ade5-5705-48de-ab6f-df0193d5c1bb,51,,"[100.6, 30.5]",3900596,0,,,,,-1.2770758,,Left Foot,,,,"[105.5, 14.3]",Ground Pass,,16.924833,,,,Florian Marange,40528.0,,,,,,1,Regular Play,Floyd Ayité,15689.0,Center Forward,4,Bastia,2736,['ebe167fb-7ba4-482b-8f39-b56ee934d1d4'],53,,,,,,,,,,,,,,,,,Bastia,2736,00:00:53.209,Pass,
,,,,,,,,,,,,,,,,1.675494,,,,,,,,,,,,,,,1c6017e9-67fe-4d4f-bae2-432ac008c03e,53,,"[105.5, 14.3]",3900596,0,,,,,1.4522327,,Left Foot,True,,,"[109.3, 46.2]",High Pass,,32.125534,,,Incomplete,,,,,,,,1,Regular Play,Florian Marange,40528.0,Left Wing Back,4,Bastia,2736,['7612f15f-261c-4729-bc2d-37403491bab0'],55,,,,,,,,,,,,,,,,,Bastia,2736,00:00:55.151,Pass,
,,,,,,,,,,,,,,,,1.832151,,,,,,,,,,,,,,,a894ea47-ffdd-4211-a56a-310e2542aafa,57,,"[17.2, 34.4]",3900596,1,,True,,,-0.9048271,,Right Foot,,,,"[27.1, 21.8]",Ground Pass,,16.024044,,,,Jérémy Sorbon,3124.0,,,,,Free Kick,1,From Free Kick,Jonas Lössl,3322.0,Goalkeeper,5,Guingamp,142,['c349b556-413d-4e09-b15b-b614a5b82b90'],14,,,,,,,,,,,,,,,,,Guingamp,142,00:01:14.818,Pass,
