50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.58807,,,,,,,,,,,,,,,49dff647-e8c1-419e-bcb9-54da88a768bd,2015,,"[91.8, 7.2]",3901243,46,,,,,2.83354,,Right Foot,,,,"[83.0, 10.0]",,Low Pass,,9.234717,,,François Kamano,3405.0,,,,,,2,From Throw In,Floyd Ayité,15689.0,Center Forward,116,Bastia,2736,"['cba362cd-8851-4d6e-9175-d5475bb4e09e', 'f4e48896-2e3a-4796-bfb9-5b6b350efc8c']",47,,,,,,,,,,,,,,,,,Bastia,2736,00:01:47.025,Pass,True
,,,,,,,,,,,,,,,,0.981986,,,,,,,,,,,,,,,bd9a4575-be9c-471d-b6cf-060253f3d178,2018,,"[83.0, 10.0]",3901243,46,,,,,-2.5249445,,Right Foot,,,,"[75.1, 4.4]",,Ground Pass,,9.683491,,,Julian Palmieri,4508.0,,,,,,2,From Throw In,François Kamano,3405.0,Left Wing,116,Bastia,2736,['d32c1283-f411-49bc-b0d2-0c869b5a7c1b'],48,,,,,,,,,,,,,,,,,Bastia,2736,00:01:48.193,Pass,
,,,,,,,,,,,,,,,,1.759106,,,,,,,,,,,,,,,69f31c2c-1031-47b7-9e2b-e1524d3566e1,2022,,"[74.5, 4.9]",3901243,46,,,,,-2.962094,,Left Foot,,,,"[49.7, 0.4]",,Ground Pass,,25.20496,Out,,François Modesto,401194.0,,,,,,2,From Throw In,Julian Palmieri,4508.0,Left Back,116,Bastia,2736,"['11d51243-cca0-470b-bf0d-704f8e217427', 'a7a46587-a91b-4b92-9c40-c0c8c21d2b99']",50,,,,,,,,,,,,,,,,,Bastia,2736,00:01:50.027,Pass,True
,,,,,,,,,,,,,,,,1.02712,,,,,,,,,,,,,,,a3030c1e-b540-4129-a5c4-07ab56b7373a,2024,,"[69.4, 80.0]",3901243,47,,,,,-0.55284125,,,,,,"[78.8, 74.2]",,Low Pass,,11.045361,,,Billy Ketkeophomphone,4441.0,,,,,Throw-in,2,From Throw In,Gaël Angoula,401482.0,Right Back,117,Angers,145,['8bc9b377-ad64-48ef-aedc-382c4c6c8535'],1,,,,,,,,,,,,,,,,,Angers,145,00:02:01.876,Pass,
,,,,,,,,,,,,,,,,0.973444,,,,,,,,,,,,,,,6e4b90f1-ea5c-4565-9ac8-0144923e668c,2028,,"[77.9, 73.1]",3901243,47,,,,,-2.373142,,Left Foot,,,,"[65.9, 61.5]",,Ground Pass,,16.690117,Incomplete,,,,,,,,,2,From Throw In,Billy Ketkeophomphone,4441.0,Center Forward,117,Angers,145,"['1bcde242-f63d-447f-bc81-b83835aa1ba9', '96c04de7-525c-49f6-a2b2-d803548ac661']",4,,,,,,,,,,,,,,,,,Angers,145,00:02:04.195,Pass,True
,,,,,,,,,,,,,,,,1.87427,,,,,,,,,,,,,,,6f54c77b-ded7-42a7-8a14-14932220d2f0,2035,,"[62.3, 53.6]",3901243,47,,,,,-2.616797,,Right Foot,,,,"[49.0, 45.9]",,Ground Pass,,15.368149,,,Romain Thomas,3549.0,,,,,Recovery,2,From Throw In,Thomas Mangani,3185.0,Left Center Midfield,117,Angers,145,"['28def93f-026e-4b2a-9fd3-2ad7cccdfbfc', '584a6b30-201d-46ef-b360-db55e9f16888']",6,,,,,,,,,,,,,,,,,Angers,145,00:02:06.640,Pass,True
,,,,,,,,,,,,,,,,2.271297,,,,,,,,,,,,,,,0b7b1d09-973d-48b9-b47a-15052dfd250f,2039,,"[49.0, 45.9]",3901243,47,,,,,-1.5221456,,Left Foot,,,,"[50.3, 19.2]",,Ground Pass,,26.731628,,,Arnold Bouka Moutou,4906.0,,,,,,2,From Throw In,Romain Thomas,3549.0,Left Center Back,117,Angers,145,"['021a9421-f3f8-43b4-84d2-d299b22da1b2', 'd811d92e-8a98-4ba8-8395-1590ea987c1c']",8,,,,,,,,,,,,,,,,,Angers,145,00:02:08.666,Pass,True
,,,,,,,,,,,,,,,,1.427062,,,,,,,,,,,,,,,7b28a358-534d-4a37-9e6d-f30ccf635d29,2042,,"[51.0, 19.2]",3901243,47,,,,,-0.7434647,,Left Foot,,,,"[65.9, 5.5]",,Ground Pass,,20.241047,,,Gilles Sunu,3111.0,,,,,,2,From Throw In,Arnold Bouka Moutou,4906.0,Left Back,117,Angers,145,['44d967fa-67dc-4d3f-944d-e1e084ad29e9'],11,,,,,,,,,,,,,,,,,Angers,145,00:02:11.062,Pass,
,,,,,,,,,,,,,,,,0.754774,,,,,,,,,,,,,,,5aa1f71f-c33e-4a22-b17f-235f86dfefa3,2045,,"[65.7, 3.8]",3901243,47,,,,,3.050933,,Right Foot,,,,"[51.4, 5.1]",,Ground Pass,,14.35897,,,Arnold Bouka Moutou,4906.0,,,,,,2,From Throw In,Gilles Sunu,3111.0,Left Wing,117,Angers,145,['dff260be-2384-4391-a342-56bbe1714ae0'],12,,,,,,,,,,,,,,,,,Angers,145,00:02:12.558,Pass,
,,,,,,,,,,,,,,,,0.9667,,,,,,,,,,,,,,,befcfe11-0741-4013-a4c7-ccfff0879547,2048,,"[51.4, 5.1]",3901243,47,,,,,1.4415213,,Left Foot,,,,"[52.7, 15.1]",,Ground Pass,,10.084146,,,Thomas Mangani,3185.0,,,,,,2,From Throw In,Arnold Bouka Moutou,4906.0,Left Back,117,Angers,145,['afefc37d-bc12-4011-894a-fb8ed619f77a'],15,,,,,,,,,,,,,,,,,Angers,145,00:02:15.320,Pass,
,,,,,,,,,,,,,,,,1.79182,,,,,,,,,,,,,,,d0494bf0-67fe-42ce-9f88-4890797e3d12,2050,,"[52.7, 15.1]",3901243,47,,,,,3.010481,,Left Foot,,,,"[34.5, 17.5]",,Ground Pass,,18.35756,,,Romain Thomas,3549.0,,,,,,2,From Throw In,Thomas Mangani,3185.0,Left Center Midfield,117,Angers,145,['5ab47fd5-6a64-4fe8-b4fa-ac813e3ea5b6'],16,,,,,,,,,,,,,,,,,Angers,145,00:02:16.287,Pass,
,,,,,,,,,,,,,,,,1.329228,,,,,,,,,,,,,,,a5975c0f-0328-47e6-8877-c04e1f92d1a0,2053,,"[34.1, 16.8]",3901243,47,,,,,-0.44908553,,Left Foot,,,,"[42.4, 12.8]",,Ground Pass,,9.213577,,,Grégory Bourillon,7230.0,,,,,,2,From Throw In,Romain Thomas,3549.0,Left Center Back,117,Angers,145,['3e84a2fb-061f-4015-8888-89f9ca4adc37'],18,,,,,,,,,,,,,,,,,Angers,145,00:02:18.864,Pass,
,,,,,,,,,,,,,,,,0.600711,,,,,,,,,,,,,,,7e2f7e01-ebaa-4446-a3e8-cc5181717a82,2056,,"[49.3, 4.0]",3901243,47,,,,,0.15101534,,Left Foot,,,,"[67.7, 6.8]",,Low Pass,,18.611824,,,Gilles Sunu,3111.0,,,,,,2,From Throw In,Grégory Bourillon,7230.0,Center Defensive Midfield,117,Angers,145,['92ab44ac-8c85-43a9-9740-19385cb23186'],23,,,,,,,,,,,,,,,,,Angers,145,00:02:23.094,Pass,
,,,,,,,,,,,,,,,,0.946237,,,,,,,,,,,,,,,118c34c0-1a7d-4d07-a999-e57b348dbfab,2059,,"[67.7, 6.6]",3901243,47,,,,,-1.0666304,,Right Foot,,,,"[70.9, 0.8]",,Ground Pass,,6.624198,,,Arnold Bouka Moutou,4906.0,,,,,,2,From Throw In,Gilles Sunu,3111.0,Left Wing,117,Angers,145,['13778e7f-85b1-4c53-ba45-c8ccf6b687ab'],23,,,,,,,,,,,,,,,,,Angers,145,00:02:23.798,Pass,
,,,,,,,,,,,,,,,,1.420637,,,,,,,,,,,,,,,50f31055-e3bc-4d17-a70b-9401812430da,2068,,"[91.2, 2.9]",3901243,48,,,,,1.0609893,,Right Foot,True,,,"[108.7, 34.2]",,High Pass,,35.860004,Incomplete,,,,,,,,Free Kick,2,From Free Kick,Billy Ketkeophomphone,4441.0,Center Forward,118,Angers,145,['221a0470-1bf0-43ae-b2a0-17f0fea5a3b3'],6,,,,,,,,,,,,,,,,,Angers,145,00:03:06.981,Pass,
,,,,,,,,,,,,,,,,1.288457,,,,,,,,,,,,,,,a1da4366-fa60-460e-88d6-44c497aa4fe1,2077,,"[91.8, 76.7]",3901243,48,,,,,-2.5428088,,Right Foot,,,,"[83.3, 70.9]",,Ground Pass,,10.290287,,,Pierrick Capelle,3071.0,,,,,,2,From Free Kick,Ismaël Traoré,3045.0,Right Center Back,118,Angers,145,"['3777c1bf-6936-48e5-9bd1-16bc04256368', 'c8b7787b-5877-4bd0-9a99-594525b17056']",14,,,,,,,,,,,,,,,,,Angers,145,00:03:14.538,Pass,True
,,,,,,,,,,,,,,,,1.883134,,,,,,,,,,,,,,,8505f15c-44e0-442b-9836-00eafef26713,2081,,"[79.6, 69.5]",3901243,48,,,,,-0.6845073,,Left Foot,,,,"[101.9, 51.3]",,High Pass,,28.784197,,,Gilles Sunu,3111.0,,,,,,2,From Free Kick,Pierrick Capelle,3071.0,Right Wing,118,Angers,145,"['2c9fd331-bf01-4ed0-82fb-4b38ab323ee6', 'aba67b2d-282e-471f-bb3c-5c5990c0b9c1']",17,,,,,,,,,,,,,,,,,Angers,145,00:03:17.193,Pass,True
,,,,,,,,,,,,,,,,0.951942,,,,,,,,,,,,,,,9f1f41b6-54a8-4038-bbb9-5e89f78a6b2a,2083,,"[102.3, 51.3]",3901243,48,,,,True,-2.3811893,,,,,,"[98.2, 47.4]",,High Pass,,5.658622,Incomplete,,,,,,,,,2,From Free Kick,Gilles Sunu,3111.0,Left Wing,118,Angers,145,"['132ce087-e2eb-45b7-a1ca-90ef11e18ed0', '2bc60117-0805-4507-bb93-6c259e75c0cc']",19,,,,,,,,,,,,,,,,,Angers,145,00:03:19.121,Pass,True
,,,,,,,,,,,,,,,,1.157418,,,,,,,,,,,,,,,eac56285-1455-42d4-b487-feaabe8c6ae3,2086,,"[104.4, 80.0]",3901243,48,,True,,,-2.4155307,,,,,,"[93.7, 70.5]",,Low Pass,,14.308739,,,Pierrick Capelle,3071.0,,,,,Throw-in,2,From Throw In,Gaël Angoula,401482.0,Right Back,119,Angers,145,['ec784b8e-89da-4428-8b7f-0ed9f6bf0702'],25,,,,,,,,,,,,,,,,,Angers,145,00:03:25.900,Pass,
,,,,,,,,,,,,,,,,2.035776,,,,,,,,,,,,,,,d6a547d4-4b79-4efc-b5f3-e5fc0fdf5a91,2102,,"[107.2, 46.6]",3901243,49,,,,,-2.067765,,Head,,,,"[100.8, 34.8]",,High Pass,,13.42386,Incomplete,,Billy Ketkeophomphone,4441.0,,,,,Recovery,2,Other,Pierrick Capelle,3071.0,Right Wing,120,Angers,145,"['9392b8af-334c-468e-9e60-c414214a1730', 'bfe03a06-5e18-4fb8-923c-6fe764d197ca']",34,,,,,,,,,,,,,,,,,Angers,145,00:04:34.143,Pass,
,,,,,,,,,,,,,,,,1.912725,,,,,,,,,,,,,,,bfe03a06-5e18-4fb8-923c-6fe764d197ca,2105,,"[19.3, 45.3]",3901243,49,,,,True,1.6357934,,,,,,"[18.2, 62.2]",,High Pass,,16.93576,,,Gaël Danic,7349.0,,,,,Recovery,2,Other,Mehdi Mostefa Sbaa,10522.0,Left Defensive Midfield,120,Angers,145,"['0ba34ce5-6d1b-42fa-aa08-aa8c443cb75e', '72c1da56-8fae-4719-9fb2-4823850d6d6c', 'd6a547d4-4b79-4efc-b5f3-e5fc0fdf5a91']",36,,,,,,,,,,,,,,,,,Bastia,2736,00:04:36.179,Pass,True
,,,,,,,,,,,,,,,,1.791212,,,,,,,,,,,,,,,a9e6fe91-aece-475a-b5cf-4035f770321a,2109,,"[17.8, 64.3]",3901243,49,,,,,0.62307596,,Right Foot,,,,"[34.5, 76.3]",,Ground Pass,,20.56429,Incomplete,,Yannick Cahuzac,4350.0,,,,,,2,Other,Gaël Danic,7349.0,Right Wing,120,Angers,145,"['37dea6dc-59aa-46e5-be1f-555a996c65d5', '5cb32e03-7ada-4102-b99b-bbd2528f77fa', 'b0bd0854-3f49-4966-b24d-dcb6d490f3fe']",38,,,,,,,,,,,,,,,,,Bastia,2736,00:04:38.517,Pass,True
,,,,,,,,,,,,,,,,2.643615,,,,,,,,,,,,,,,b8a58de9-a5d0-4f17-92fd-5267a2856cc9,2114,,"[74.1, 6.6]",3901243,49,,,,,1.8390266,,Left Foot,,,,"[64.7, 40.8]",,Ground Pass,,35.468296,,,Ismaël Traoré,3045.0,,,,,,2,Other,Arnold Bouka Moutou,4906.0,Left Back,120,Angers,145,"['7702ae2c-8894-4fa2-9efa-23404bf27120', 'd5cc01bb-67c4-4a78-b565-c00283c18fb5']",43,,,,,,,,,,,,,,,,,Angers,145,00:04:43.951,Pass,True
,,,,,,,,,,,,,,,,4.019048,,,,,,,,,,,,,,,5c564216-3fdd-4723-a73f-22675c00bd76,2117,,"[68.1, 41.0]",3901243,49,,,,,-0.74326855,,Right Foot,,,,"[112.6, 0.1]",,High Pass,,60.440548,Out,,,,,True,,,,2,Other,Ismaël Traoré,3045.0,Right Center Back,120,Angers,145,,47,,,,,,,,,,,,,,,,,Angers,145,00:04:47.742,Pass,
,,,,,,,,,,,,,,,,1.199999,,,,,,,,,,,,,,,0cb332be-4dd4-46da-92d2-e86a369ae7ba,2118,,"[9.2, 80.0]",3901243,50,,True,,,-0.7313967,,,,,,"[13.1, 76.5]",,Low Pass,,5.240229,,,Yannick Cahuzac,4350.0,,,,,Throw-in,2,From Throw In,Alexander Djiku,2989.0,Right Back,121,Bastia,2736,['41e4ed9d-5401-407b-813c-951ccab5df6b'],4,,,,,,,,,,,,,,,,,Bastia,2736,00:05:04.673,Pass,
,,,,,,,,,,,,,,,,0.929633,,,,,,,,,,,,,,,7c46323c-3747-466e-b719-7865dd9d556b,2120,,"[13.1, 76.5]",3901243,50,,True,,,2.7547169,,Right Foot,,,,"[7.7, 78.7]",,Ground Pass,,5.8309517,,,Alexander Djiku,2989.0,,,,,,2,From Throw In,Yannick Cahuzac,4350.0,Right Defensive Midfield,121,Bastia,2736,['554487dd-35a9-45dd-8a19-74ec419ba379'],5,,,,,,,,,,,,,,,,,Bastia,2736,00:05:05.873,Pass,
,,,,,,,,,,,,,,,,3.107961,,,,,,,,,,,,,,,35f15a69-671a-40b8-83e8-551eb4fae5a5,2122,,"[7.7, 76.1]",3901243,50,,True,,,-0.0042283046,,Right Foot,,,,"[55.0, 75.9]",,High Pass,,47.300423,Incomplete,,Floyd Ayité,15689.0,,,,,,2,From Throw In,Alexander Djiku,2989.0,Right Back,121,Bastia,2736,"['d1b1c392-3acb-4424-b90f-7fde6ad85f03', 'e8b360e8-3b50-49f6-85a7-0608f36aa1cf']",6,,,,,,,,,,,,,,,,,Bastia,2736,00:05:06.948,Pass,
,,,,,,,,,,,,,,,,1.481406,,,,,,,,,,,,,,,d1b1c392-3acb-4424-b90f-7fde6ad85f03,2125,,"[65.1, 4.2]",3901243,50,,,,True,0.0914112,,,,,,"[77.1, 5.3]",,Low Pass,,12.050311,,,Thomas Mangani,3185.0,,,,,Recovery,2,Regular Play,Romain Thomas,3549.0,Left Center Back,122,Angers,145,"['35f15a69-671a-40b8-83e8-551eb4fae5a5', '954a5214-9c6a-4545-b43c-25b21fee02a5', 'a40cfb3e-19d8-4005-970d-fde0c823d41c']",10,,,,,,,,,,,,,,,,,Angers,145,00:05:10.056,Pass,True
,,,,,,,,,,,,,,,,1.580967,,,,,,,,,,,,,,,a4ab8198-c66a-4e41-9a80-a818c3a4b2ff,2129,,"[70.9, 14.7]",3901243,50,,,,,2.4366655,,Left Foot,,,,"[50.8, 31.8]",,Ground Pass,,26.38977,,,Ismaël Traoré,3045.0,,,,,,2,Regular Play,Thomas Mangani,3185.0,Left Center Midfield,122,Angers,145,"['74f38580-311b-4e6c-b066-2e09e4f43e12', 'ddf9cd81-114d-44d0-b000-0b161fa622c4']",13,,,,,,,,,,,,,,,,,Angers,145,00:05:13.805,Pass,True
,,,,,,,,,,,,,,,,2.649169,,,,,,,,,,,,,,,d54febef-9ed4-4e25-847d-f737133158d2,2132,,"[54.0, 39.3]",3901243,50,,,,,1.1782687,,Right Foot,,,,"[67.0, 70.7]",,Ground Pass,,33.984703,,,Gaël Angoula,401482.0,,,,,,2,Regular Play,Ismaël Traoré,3045.0,Right Center Back,122,Angers,145,['6bd97460-88ce-4cec-81de-3b53a2b7c876'],16,,,,,,,,,,,,,,,,,Angers,145,00:05:16.926,Pass,
,,,,,,,,,,,,,,,,1.143543,,,,,,,,,,,,,,,038df418-41cb-406d-a508-ae797ce597f5,2135,,"[67.9, 71.2]",3901243,50,,,,,0.03634762,,Right Foot,,,,"[89.9, 72.0]",,Ground Pass,,22.01454,,,Pierrick Capelle,3071.0,,,,,,2,Regular Play,Gaël Angoula,401482.0,Right Back,122,Angers,145,['d66d82e8-7bfe-493c-8908-4e1e5878f94c'],19,,,,,,,,,,,,,,,,,Angers,145,00:05:19.810,Pass,
,,,,,,,,,,,,,,,,0.909705,,,,,,,,,,,,,,,69443182-d4d9-49b1-b8ab-fc28a546c5ac,2139,,"[85.6, 73.9]",3901243,50,,,,,-2.1717134,,Left Foot,,,,"[77.1, 61.5]",,Ground Pass,,15.033629,,,Cheikh N''Doye,5676.0,,,,,,2,Regular Play,Pierrick Capelle,3071.0,Right Wing,122,Angers,145,"['99d6e679-c5cf-46d4-8fd0-98688fdd23b3', 'd5457177-3cf0-4faa-a810-cb4b85c0de9a']",22,,,,,,,,,,,,,,,,,Angers,145,00:05:22.042,Pass,True
,,,,,,,,,,,,,,,,3.049042,,,,,,,,,,,,,,,dee24f54-f32c-4561-a55b-ab8c40fad3df,2142,,"[77.1, 61.5]",3901243,50,,,,,2.7985687,,Right Foot,,,,"[43.5, 73.5]",,Ground Pass,,35.678566,,,Ismaël Traoré,3045.0,,,,,,2,Regular Play,Cheikh N''Doye,5676.0,Right Center Midfield,122,Angers,145,"['85adfb13-c0a7-4686-84ee-0488d9c435fd', 'e78b0484-eaa5-46f9-9fe5-a7bcc55e33aa']",22,,,,,,,,,,,,,,,,,Angers,145,00:05:22.952,Pass,True
,,,,,,,,,,,,,,,,1.246154,,,,,,,,,,,,,,,69cb6455-3e79-4ec6-9624-c81ec5ec22e2,2145,,"[42.4, 72.7]",3901243,50,,,,,0.10513851,,Right Foot,,,,"[62.3, 74.8]",,Ground Pass,,20.010498,,,Pierrick Capelle,3071.0,,,,,,2,Regular Play,Ismaël Traoré,3045.0,Right Center Back,122,Angers,145,['c6a9bcc5-716f-4801-91ca-72913985f438'],27,,,,,,,,,,,,,,,,,Angers,145,00:05:27.221,Pass,
,,,,,,,,,,,,,,,,0.85773,,,,,,,,,,,,,,,725f6c74-d9c3-4331-b55b-31569ba9efef,2148,,"[63.2, 74.6]",3901243,50,,,,,-1.3236198,,Left Foot,,,,"[65.9, 63.9]",,Ground Pass,,11.035398,,,Thomas Mangani,3185.0,,,,,,2,Regular Play,Pierrick Capelle,3071.0,Right Wing,122,Angers,145,['503dabc2-aa67-40bb-abbb-f62cf16cedd0'],29,,,,,,,,,,,,,,,,,Angers,145,00:05:29.013,Pass,
,,,,,,,,,,,,,,,,1.030191,,,,,,,,,,,,,,,8ace82ec-99e1-4d28-aa90-3ad64a70984a,2151,,"[68.3, 65.6]",3901243,50,,,,,-0.21109334,,Left Foot,,,,"[78.1, 63.5]",,Ground Pass,,10.022474,,,Pierrick Capelle,3071.0,,,,,,2,Regular Play,Thomas Mangani,3185.0,Left Center Midfield,122,Angers,145,['52a4aaf9-22bd-4ef7-87d2-dd3baab63f02'],31,,,,,,,,,,,,,,,,,Angers,145,00:05:31.134,Pass,
,,,,,,,,,,,,,,,,1.922324,,,,,,,,,,,,,,,562b7f56-4003-45a8-bbe7-eeac37a1c424,2154,,"[79.4, 61.5]",3901243,50,,,,,-0.97579104,,Left Foot,,,,"[90.5, 45.1]",,Ground Pass,,19.803282,Incomplete,,Cheikh N''Doye,5676.0,,,,,,2,Regular Play,Pierrick Capelle,3071.0,Right Wing,122,Angers,145,"['006499f2-3f72-423c-b4ac-7a325d8ecc95', 'ca2902f6-bdfe-42d5-a678-a04d685a834d']",32,,,,,,,,,,,,,,,,,Angers,145,00:05:32.223,Pass,
,,,,,,,,,,,,,,,,1.014931,,,,,,,,,,,,,,,ca2902f6-bdfe-42d5-a678-a04d685a834d,2157,,"[29.6, 35.0]",3901243,50,,,,,0.38633722,,Right Foot,,,,"[35.5, 37.4]",,Ground Pass,,6.369458,Incomplete,,Yannick Cahuzac,4350.0,,,,,Recovery,2,Regular Play,Sébastien Squillaci,26481.0,Right Center Back,122,Angers,145,"['50abe039-8d88-4664-98cd-72e1bdbda916', '562b7f56-4003-45a8-bbe7-eeac37a1c424', '98bf5afb-4bf4-45d6-9036-abd6b2963437', 'f1192e5d-f6fa-47f1-a7f2-56454287db44']",34,,,,,,,,,,,,,,,,,Bastia,2736,00:05:34.146,Pass,True
,,,,,,,,,,,,,,,,2.530459,,,,,,,,,,,,,,,4c0edf24-818c-4d9b-838c-cd3d3a3586e8,2164,,"[55.0, 22.4]",3901243,50,,,,,-0.5187734,,Left Foot,,,,"[83.9, 5.9]",,Ground Pass,,33.278522,,,Gilles Sunu,3111.0,,,,,,2,Regular Play,Romain Thomas,3549.0,Left Center Back,122,Angers,145,['300e52bd-1ef9-4ed0-8625-e3a1339d5d67'],39,,,,,,,,,,,,,,,,,Angers,145,00:05:39.772,Pass,
,,,,,,,,,,,,,,,,0.396008,,,,,,,,,,,,,,,45062d7e-6bcd-4f8f-906e-f6cab21e9e00,2168,,"[88.6, 15.5]",3901243,50,,,,,1.8894509,,Right Foot,,,,"[85.4, 25.2]",,Ground Pass,,10.214206,,,Thomas Mangani,3185.0,,,,,,2,Regular Play,Gilles Sunu,3111.0,Left Wing,122,Angers,145,"['59461d98-b081-43ab-9da9-40563b1633ad', 'd44be756-e924-4de4-a9f1-dc44ddd0558a']",44,,,,,,,,,,,,,,,,,Angers,145,00:05:44.480,Pass,True
,,,,,,,,,,,,,,,,1.420836,,,,,,,,,,,,,,,a157cd7d-5c0f-4c95-b4cf-24c857924440,2170,,"[85.0, 23.9]",3901243,50,,,,,0.044274844,2d661bf2-b912-41b6-89ad-3424dc4eccd9,Left Foot,,,,"[100.8, 24.6]",,Ground Pass,,15.815498,,,Gilles Sunu,3111.0,True,,,,,2,Regular Play,Thomas Mangani,3185.0,Left Center Midfield,122,Angers,145,['b60654f2-5cba-4843-b5de-4abf7cc542a8'],44,,,,,,,,,,,,,,,,,Angers,145,00:05:44.876,Pass,
,,,,,,,,,,,,,,,,3.245799,,,,,,,,,,,,,,,ac3cdf67-c51f-4850-b73d-236605b3b53c,2174,,"[7.0, 36.1]",3901243,51,,,,,-0.52205676,,Right Foot,,,,"[66.1, 2.1]",,High Pass,,68.18218,Out,,,,,,,,Goal Kick,2,From Goal Kick,Jean-Louis Leca,7282.0,Goalkeeper,123,Bastia,2736,,13,,,,,,,,,,,,,,,,,Bastia,2736,00:06:13.084,Pass,
,,,,,,,,,,,,,,,,1.686381,,,,,,,,,,,,,,,53452426-72d5-41c6-a0f2-eb75e950ca1e,2175,,"[55.5, 80.0]",3901243,51,,,,,-0.1867738,,,,,,"[80.9, 75.2]",,High Pass,,25.849566,,,Cheikh N''Doye,5676.0,,,,,Throw-in,2,From Throw In,Gaël Angoula,401482.0,Right Back,124,Angers,145,['fbdfaf13-18df-431a-8a6a-66b8b59a4d7d'],28,,,,,,,,,,,,,,,,,Angers,145,00:06:28.563,Pass,
,,,,,,,,,,,,,,,,1.333518,,,,,,,,,,,,,,,48601202-07ca-4d10-b1cd-1149c1e1e7d6,2178,,"[80.9, 75.2]",3901243,51,,,,True,-1.3130252,,,,,,"[86.7, 53.2]",,High Pass,,22.751703,,,Billy Ketkeophomphone,4441.0,,,,,,2,From Throw In,Cheikh N''Doye,5676.0,Right Center Midfield,124,Angers,145,"['9525f63f-5d35-43a6-b447-69728ec3791d', 'bb3011f0-91ac-49b9-93e9-ebc8930dd972']",30,,,,,,,,,,,,,,,,,Angers,145,00:06:30.249,Pass,True
,,,,,,,,,,,,,,,,2.809254,,,,,,,,,,,,,,,f8c54974-aac1-4d1d-80a1-7888c5bd2ef8,2183,,"[30.2, 37.0]",3901243,51,,,,,2.8943744,,Left Foot,,,,"[9.2, 42.3]",,Ground Pass,,21.658485,,,Jean-Louis Leca,7282.0,,,,,Recovery,2,From Throw In,Sébastien Squillaci,26481.0,Right Center Back,124,Angers,145,['072d1f2e-f96e-4fcd-b759-95716376b17e'],34,,,,,,,,,,,,,,,,,Bastia,2736,00:06:34.013,Pass,
,,,,,,,,,,,,,,,,3.224676,,,,,,,,,,,,,,,68b32026-7411-4936-9877-85549633363e,2185,,"[9.2, 42.3]",3901243,51,,,,,-0.55633,,Right Foot,,,,"[68.7, 5.3]",,High Pass,,70.06604,Incomplete,,Floyd Ayité,15689.0,,,,,,2,From Throw In,Jean-Louis Leca,7282.0,Goalkeeper,124,Angers,145,"['2222bece-66c6-40fe-838b-3025713c03dc', 'cd00f38b-42fd-41fb-8c0e-ee540509602d']",36,,,,,,,,,,,,,,,,,Bastia,2736,00:06:36.822,Pass,
,,,,,,,,,,True,,,,,,2.106735,,,,,,,,,,,,,,,2222bece-66c6-40fe-838b-3025713c03dc,2187,,"[51.4, 74.8]",3901243,51,,,,,-2.1553466,,Head,,,,"[38.1, 54.7]",,High Pass,,24.101868,,,Ismaël Traoré,3045.0,,,,,Interception,2,From Throw In,Gaël Angoula,401482.0,Right Back,124,Angers,145,"['4fb51070-eae4-4ddc-9e97-e88b6b05748e', '68b32026-7411-4936-9877-85549633363e']",40,,,,,,,,,,,,,,,,,Angers,145,00:06:40.046,Pass,
,,,,,,,,,,,,,,,,1.214913,,,,,,,,,,,,,,,bd5f1ca3-1c28-47ee-986b-6ce54f26b79c,2190,,"[38.1, 54.7]",3901243,51,,,,,-0.85316753,,Left Foot,,,,"[48.4, 42.9]",,Ground Pass,,15.663013,,,Thomas Mangani,3185.0,,,,,,2,From Throw In,Ismaël Traoré,3045.0,Right Center Back,124,Angers,145,['acd6da1b-e2b8-495a-9211-3bd6d240e9c4'],44,,,,,,,,,,,,,,,,,Angers,145,00:06:44.160,Pass,
