ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.83005,,,,,,,,,,,,,e50a8d11-b401-4b93-b55f-3ccef643fbaf,3027,,,"[33.7, 63.0]",3829448,84,,,,,-0.38050637,,Right Foot,,,"[42.7, 59.4]",,Ground Pass,,9.693296,,,,,Alexi Peuget,95699.0,,,,,,2,Regular Play,Aïssa Mandi,6648.0,Right Center Back,144,Stade de Reims,156,['cfa5921c-0d70-42cf-b0e2-4be398acf4d8'],23,,,,,,,,,,,,,,,,,Stade de Reims,156,00:39:23.217,Pass,
,,,,,,,,,,,,,,,,2.877152,,,,,,,,,,,,,4fd53e64-2bdf-4d38-9662-b098a4d7ecf5,3029,,,"[42.7, 59.4]",3829448,84,,,,,0.8776727,,Right Foot,,,"[57.9, 77.7]",,Ground Pass,,23.789284,,,,,Frédéric Bulot,7817.0,,,,,,2,Regular Play,Alexi Peuget,95699.0,Center Defensive Midfield,144,Stade de Reims,156,['120f59da-2890-4dd7-a065-ef6ad561353a'],24,,,,,,,,,,,,,,,,,Stade de Reims,156,00:39:24.047,Pass,
,,,,,,,,,,,,,,,,1.146715,,,,,,,,,,,,,44c6b11e-1d6c-43ed-ac0e-10035bbda5c1,3033,,,"[52.9, 71.1]",3829448,84,,,,,-1.2651734,,Left Foot,,,"[58.8, 52.4]",,Ground Pass,,19.608671,,,,,Alexi Peuget,95699.0,,,,,,2,Regular Play,Frédéric Bulot,7817.0,Right Midfield,144,Stade de Reims,156,"['0c8c2d18-6fc8-41d7-b061-e75059e0746f', 'e3b32266-afa2-4612-bfb9-316c429cb771']",30,,,,,,,,,,,,,,,,,Stade de Reims,156,00:39:30.325,Pass,True
,,,,,,,,,,,,,,,,3.92198,,,,,,,,,,,,,cd19474b-374f-47a5-be21-e9f8e2ca51ed,3036,,,"[65.5, 53.6]",3829448,84,,,,,0.33341184,,Right Foot,,,"[106.5, 67.8]",,Ground Pass,,43.3894,,,,,Theoson Jordan Siebatcheu,7375.0,,,,,,2,Regular Play,Alexi Peuget,95699.0,Center Defensive Midfield,144,Stade de Reims,156,['cc6d22e3-5045-45cb-98c5-46e4cd8dc97f'],32,,,,,,,,,,,,,,,,,Stade de Reims,156,00:39:32.507,Pass,
,,,,,,,,,,,,,,,,1.579056,,,,,,,,,,,,,a2a761b2-d366-41eb-8a4a-2045254c5a03,3039,,,"[112.0, 68.3]",3829448,84,,,,,-1.588036,65b5da0e-6b83-431b-8564-1bb44b755ce8,Right Foot,True,,"[111.5, 39.3]",True,Ground Pass,,29.00431,,,,,Atila Turan,30291.0,,,,,,2,Regular Play,Theoson Jordan Siebatcheu,7375.0,Center Forward,144,Stade de Reims,156,['0c53860f-226c-4a89-8e9a-b21b35db7a41'],36,,,,,,,,,,,,,,,,,Stade de Reims,156,00:39:36.938,Pass,
,,,,,,,,,,,,,,,,0.342234,,,,,,,,,,,,,c5d035d2-17f2-4ffd-a0f2-256a5a9d579b,3043,,,"[60.0, 40.0]",3829448,85,,,,,1.6539376,,Right Foot,,,"[59.9, 41.2]",,Ground Pass,,1.2041595,,,,,Benjamin Moukandjo Bilé,33178.0,,,,,Kick Off,2,From Kick Off,Benjamin Jeannot,3552.0,Left Defensive Midfield,145,Lorient,165,['686842d5-20f8-4aa3-ad9e-46f810b0a2e3'],34,,,,,,,,,,,,,,,,,Lorient,165,00:40:34.033,Pass,
,,,,,,,,,,,,,,,,0.743198,,,,,,,,,,,,,eedb7e15-f8cd-4005-8bc4-6afd1461222c,3046,,,"[59.9, 41.2]",3829448,85,,,,,-2.556715,,Right Foot,,,"[52.5, 36.3]",,Ground Pass,,8.875246,,,,,Rafidine Abdullah,24646.0,,,,,,2,From Kick Off,Benjamin Moukandjo Bilé,33178.0,Center Forward,145,Lorient,165,['7dfd801e-5022-4698-8f15-9ae14d9c2749'],34,,,,,,,,,,,,,,,,,Lorient,165,00:40:34.857,Pass,
,,,,,,,,,,,,,,,,1.645671,,,,,,,,,,,,,8d1db70d-6efc-4de6-93e1-80a360195be0,3049,,,"[52.5, 36.3]",3829448,85,,,,,1.3975507,,Right Foot,,,"[54.6, 48.3]",,Ground Pass,,12.182364,,,,,Didier Ndong Ibrahim,22587.0,,,,,,2,From Kick Off,Rafidine Abdullah,24646.0,Center Attacking Midfield,145,Lorient,165,['e9d20a06-37ec-455d-970d-327ef097e4d1'],35,,,,,,,,,,,,,,,,,Lorient,165,00:40:35.887,Pass,
,,,,,,,,,,,,,,,,1.790309,,,,,,,,,,,,,06cc4232-5df2-469c-9a14-cde8fb6bd480,3052,,,"[55.0, 50.5]",3829448,85,,,,,2.1367638,,Left Foot,,,"[44.2, 67.5]",,Ground Pass,,20.140507,,,,,Lamine Gassama,6335.0,,,,,,2,From Kick Off,Didier Ndong Ibrahim,22587.0,Right Defensive Midfield,145,Lorient,165,['e08a4d60-7e7d-41db-90c5-44e2cc8c2400'],37,,,,,,,,,,,,,,,,,Lorient,165,00:40:37.863,Pass,
,,,,,,,,,,,,,,,,0.927101,,,,,,,,,,,,,05da751d-5e04-4ca3-9880-d776057a4bf0,3055,,,"[44.2, 67.5]",3829448,85,,,,,1.1583859,,Right Foot,,,"[47.0, 73.9]",,Ground Pass,,6.9856997,,,,,Moryké Fofana,30315.0,,,,,,2,From Kick Off,Lamine Gassama,6335.0,Right Back,145,Lorient,165,['851cbf16-bd98-46c1-8c30-dd83c7a54b3c'],40,,,,,,,,,,,,,,,,,Lorient,165,00:40:40.553,Pass,
,,,,,,,,,,,,,,,,1.815418,,,,,,,,,,,,,5d83bcb0-7c68-4b06-befd-1ec144c041d0,3058,,,"[48.7, 74.1]",3829448,85,,,,,-1.8699143,,Right Foot,,,"[41.7, 51.4]",,Ground Pass,,23.75479,,,,,Lamine Koné,13286.0,,,,,,2,From Kick Off,Moryké Fofana,30315.0,Right Wing,145,Lorient,165,['6a1b3ea9-ca27-4135-bb0e-cc62b7102c6e'],43,,,,,,,,,,,,,,,,,Lorient,165,00:40:43.970,Pass,
,,,,,,,,,,,,,,,,2.036159,,,,,,,,,,,,,b2646d01-0600-479c-9925-b41044529577,3061,,,"[45.4, 46.9]",3829448,85,,,,,-1.5022345,,Right Foot,,,"[47.0, 23.6]",,Ground Pass,,23.354872,,,,,Wesley Lautoa,3769.0,,,,,,2,From Kick Off,Lamine Koné,13286.0,Right Center Back,145,Lorient,165,['65a18f03-7b08-4493-a692-7563fe276b81'],46,,,,,,,,,,,,,,,,,Lorient,165,00:40:46.516,Pass,
,,,,,,,,,,,,,,,,1.452292,,,,,,,,,,,,,b3080a50-e856-4aee-9950-f1c90730d86c,3064,,,"[57.6, 22.0]",3829448,85,,,,,-0.92288995,,Right Foot,,,"[71.3, 3.9]",,Ground Pass,,22.70022,,,,,Raphaël Adelino José Guerreiro,5209.0,,,,,,2,From Kick Off,Wesley Lautoa,3769.0,Left Center Back,145,Lorient,165,['ed8c6394-07b3-44af-a414-bdca96b7034d'],50,,,,,,,,,,,,,,,,,Lorient,165,00:40:50.568,Pass,
,,,,,,,,,,,,,,,,0.963995,,,,,,,,,,,,,743a5e48-d381-46f9-b1f3-78f3978861ed,3067,,,"[71.3, 3.9]",3829448,85,,,,,2.6068122,,Left Foot,,,"[55.6, 13.2]",,Ground Pass,,18.24774,,,,,Wesley Lautoa,3769.0,,,,,,2,From Kick Off,Raphaël Adelino José Guerreiro,5209.0,Left Wing,145,Lorient,165,['cacc5b40-017b-4fa9-ab34-a3af349878d9'],53,,,,,,,,,,,,,,,,,Lorient,165,00:40:53.237,Pass,
,,,,,,,,,,,,,,,,2.147691,,,,,,,,,,,,,7197aa12-1d57-4389-bd82-eb6346b0d98c,3070,,,"[55.8, 15.2]",3829448,85,,,,,1.8126767,,Left Foot,,,"[48.3, 45.6]",,Ground Pass,,31.311499,,,,,Lamine Koné,13286.0,,,,,,2,From Kick Off,Wesley Lautoa,3769.0,Left Center Back,145,Lorient,165,['01bbf4a5-925d-4b2d-8b94-c980c38bb5ad'],55,,,,,,,,,,,,,,,,,Lorient,165,00:40:55.260,Pass,
,,,,,,,,,,,,,,,,1.703896,,,,,,,,,,,,,ccb41cc1-84d1-48a9-baec-1833a179e360,3073,,,"[50.3, 47.4]",3829448,85,,,,,1.2929859,,Right Foot,,,"[58.0, 74.4]",,Ground Pass,,28.076502,,,,,Lamine Gassama,6335.0,,,,,,2,From Kick Off,Lamine Koné,13286.0,Right Center Back,145,Lorient,165,['a379ba00-774d-4283-b930-8df85ade3e8f'],58,,,,,,,,,,,,,,,,,Lorient,165,00:40:58.699,Pass,
,,,,,,,,,,,,,,,,1.048304,,,,,,,,,,,,,3aa0280f-bb5c-45dd-a311-5646658f556f,3080,,,"[55.8, 64.2]",3829448,86,,,,,0.6837093,,Right Foot,,,"[66.6, 73.0]",,Ground Pass,,13.93126,,,,,Didier Ndong Ibrahim,22587.0,,,,,,2,From Kick Off,Lamine Gassama,6335.0,Right Back,145,Lorient,165,['6832e22f-ab22-4867-b44b-3f241f30e402'],8,,,,,,,,,,,,,,,,,Lorient,165,00:41:08.457,Pass,
,,,,,,,,,,,,,,,,1.310259,,,,,,,,,,,,,e9f97c2d-36c3-4331-873e-3b0c0a3029d6,3084,,,"[62.2, 59.1]",3829448,86,,,,,-1.7837347,,Left Foot,,,"[56.6, 33.2]",,Ground Pass,,26.498491,,,,,Rafidine Abdullah,24646.0,,,,,,2,From Kick Off,Didier Ndong Ibrahim,22587.0,Right Defensive Midfield,145,Lorient,165,['6a987cf6-3815-4e6d-a71a-bbe87e81eb70'],12,,,,,,,,,,,,,,,,,Lorient,165,00:41:12.301,Pass,
,,,,,,,,,,,,,,,,2.054836,,,,,,,,,,,,,d88d4092-5e6d-4d27-947e-58191367d397,3087,,,"[74.1, 18.1]",3829448,86,,,,,-1.0903906,,Right Foot,,,"[81.5, 3.9]",,Ground Pass,,16.012495,,,,,Vincent Le Goff,7199.0,,,,,,2,From Kick Off,Rafidine Abdullah,24646.0,Center Attacking Midfield,145,Lorient,165,['fe3b26ab-0d80-4137-a275-1d1bef3538b4'],16,,,,,,,,,,,,,,,,,Lorient,165,00:41:16.484,Pass,
,,,,,,,,,,,,,,,,1.118973,,,,,,,,,,,,,07df25f0-f061-4f74-ac3b-5a1659f92f2b,3090,,,"[81.7, 3.7]",3829448,86,,,,,2.008306,,Left Foot,,,"[78.8, 9.9]",,Ground Pass,,6.844706,,,,,Rafidine Abdullah,24646.0,,,,,,2,From Kick Off,Vincent Le Goff,7199.0,Left Back,145,Lorient,165,['cf886f3b-f24c-4a52-9601-3e8b2f1f0e1c'],19,,,,,,,,,,,,,,,,,Lorient,165,00:41:19.779,Pass,
,,,,,,,,,,,,,,,,2.14758,,,,,,,,,,,,,6abf2f29-0210-4977-bc83-70a4ce54c355,3093,,,"[80.9, 11.2]",3829448,86,,,,,-0.1448125,,Right Foot,,,"[114.5, 6.3]",,High Pass,,33.955414,,,,,Vincent Le Goff,7199.0,,,,,,2,From Kick Off,Rafidine Abdullah,24646.0,Center Attacking Midfield,145,Lorient,165,['ebec2053-7050-4b2f-a861-1e9431db5a98'],22,,,,,,,,,,,,,,,,,Lorient,165,00:41:22.021,Pass,
,,,,,,,,,,,,,,,,3.287502,,,,,,,,,,,,,f9b04836-34f0-4c53-8872-b66dfb1fdb48,3097,,,"[7.0, 44.1]",3829448,86,,,,,0.3789451,,Right Foot,,,"[73.3, 70.5]",,High Pass,,71.36281,,,,,Theoson Jordan Siebatcheu,7375.0,,,,,Goal Kick,2,From Goal Kick,Johny Placide,3980.0,Goalkeeper,146,Stade de Reims,156,['cda23e6a-93b1-452a-ad06-7061c4836064'],52,,,,,,,,,,,,,,,,,Stade de Reims,156,00:41:52.458,Pass,
,,,,,,,,,,,,,,,,1.053464,,,,,,,,,,,,,9c24bd8e-71d1-4a8b-b128-4dca91bb9f03,3100,,,"[73.3, 70.5]",3829448,86,,,,True,0.5123895,,,,,"[81.3, 75.0]",,High Pass,,9.17878,,,Incomplete,,Frédéric Bulot,7817.0,,,,,,2,From Goal Kick,Theoson Jordan Siebatcheu,7375.0,Center Forward,146,Stade de Reims,156,"['9c6c3a46-1562-4660-9a44-73b39acf61f0', 'a08c277b-77b1-4b03-a540-ce81d9b9674f', 'e25ac4c7-ed93-44f3-8113-14a82c01ea1b']",55,,,,,,,,,,,,,,,,,Stade de Reims,156,00:41:55.746,Pass,True
,,,,,,,,,,,,,,,,1.593607,,,,,,,,,,,,,97912177-3c55-44ad-ab9b-b0eea77638e6,3105,,,"[40.1, 5.7]",3829448,86,,,,,1.8251644,,Left Foot,,,"[37.5, 15.7]",,Ground Pass,,10.332473,,,,,Lamine Koné,13286.0,,,,,,2,Regular Play,Vincent Le Goff,7199.0,Left Back,147,Lorient,165,"['c76d4a58-3211-4083-903e-36100ba1d699', 'efedf680-07d9-4c64-8ef1-746d91515626']",57,,,,,,,,,,,,,,,,,Lorient,165,00:41:57.354,Pass,True
,,,,,,,,,,,,,,,,2.561887,,,,,,,,,,,,,f8dfb12d-0ed2-4c89-99b0-4d50c47500dd,3108,,,"[37.5, 15.7]",3829448,86,,,,,2.50757,,Right Foot,,,"[10.3, 35.7]",,Ground Pass,,33.761517,,,,,Florent Chaigneau,401467.0,,,,,,2,Regular Play,Lamine Koné,13286.0,Right Center Back,147,Lorient,165,['5c8f55bd-36fe-4c83-9799-d591de0ddacb'],59,,,,,,,,,,,,,,,,,Lorient,165,00:41:59.438,Pass,
,,,,,,,,,,,,,,,,1.40758,,,,,,,,,,,,,63e2955b-17f2-40f8-a0fe-43cf3b8c1023,3111,,,"[15.4, 40.5]",3829448,87,,,,,-0.3277385,,Right Foot,,,"[25.4, 37.1]",,Ground Pass,,10.562197,,,,,Lamine Koné,13286.0,,,,,,2,Regular Play,Florent Chaigneau,401467.0,Goalkeeper,147,Lorient,165,['9be651b3-a305-4b0a-b8f1-55e6891aa089'],3,,,,,,,,,,,,,,,,,Lorient,165,00:42:03.759,Pass,
,,,,,,,,,,,,,,,,1.569726,,,,,,,,,,,,,71dbc5c2-bc8f-4772-a2f2-597dc699723d,3114,,,"[28.7, 37.9]",3829448,87,,,,,-0.97413594,,Right Foot,,,"[39.5, 22.0]",,Ground Pass,,19.221083,,,,,Wesley Lautoa,3769.0,,,,,,2,Regular Play,Lamine Koné,13286.0,Right Center Back,147,Lorient,165,['4252009b-4539-41a2-aa15-81df77c854fc'],6,,,,,,,,,,,,,,,,,Lorient,165,00:42:06.624,Pass,
,,,,,,,,,,,,,,,,1.597372,,,,,,,,,,,,,d7165980-c1e0-4b2c-b881-7e1c405aa50f,3117,,,"[42.3, 19.2]",3829448,87,,,,,-1.0485567,,Left Foot,,,"[50.3, 5.3]",,Ground Pass,,16.037767,,,,,Vincent Le Goff,7199.0,,,,,,2,Regular Play,Wesley Lautoa,3769.0,Left Center Back,147,Lorient,165,['9849b7ff-98dc-4af9-9ddd-19e15e3b855c'],9,,,,,,,,,,,,,,,,,Lorient,165,00:42:09.861,Pass,
,,,,,,,,,,,,,,,,0.850939,,,,,,,,,,,,,8b841131-8b16-4e40-90d2-7a5c05dc7a1f,3120,,,"[64.6, 6.7]",3829448,87,,,,,0.7727406,,Left Foot,,,"[72.6, 14.5]",,Ground Pass,,11.1731825,,,,,Benjamin Jeannot,3552.0,,,,,,2,Regular Play,Vincent Le Goff,7199.0,Left Back,147,Lorient,165,['0355400d-78dc-4d54-8ed4-7cc7d5f176de'],14,,,,,,,,,,,,,,,,,Lorient,165,00:42:14.117,Pass,
,,,,,,,,,,,,,,,,1.137859,,,,,,,,,,,,,e489ec02-8d71-4ba4-b1a5-f00f07beda2a,3123,,,"[72.6, 14.5]",3829448,87,,,,,-2.3876307,,Right Foot,,,"[64.4, 6.8]",,Ground Pass,,11.248555,,,,,Vincent Le Goff,7199.0,,,,,,2,Regular Play,Benjamin Jeannot,3552.0,Left Defensive Midfield,147,Lorient,165,['5ed29aa4-6b0e-4f66-801d-b1706524bf5d'],15,,,,,,,,,,,,,,,,,Lorient,165,00:42:15.053,Pass,
,,,,,,,,,,,,,,,,2.841449,,,,,,,,,,,,,7197faab-420d-4acd-9df2-552b014852da,3126,,,"[65.2, 7.5]",3829448,87,,,,,1.04911,,Left Foot,,,"[94.4, 58.3]",,High Pass,,58.594196,,,Incomplete,,Moryké Fofana,30315.0,,True,,,,2,Regular Play,Vincent Le Goff,7199.0,Left Back,147,Lorient,165,"['8775b673-4b2a-484c-a2f8-fb29875153c8', '9b54c0d5-6457-43b2-8ec4-a9d1a0956533']",17,,,,,,,,,,,,,,,,,Lorient,165,00:42:17.400,Pass,
,,,,,,,,,,,True,,,,,2.50947,,,,,,,,,,,,,8775b673-4b2a-484c-a2f8-fb29875153c8,3128,,,"[25.7, 21.8]",3829448,87,,,,,2.8012993,,Head,,,"[4.8, 29.2]",,Low Pass,,22.171377,,,,,Johny Placide,3980.0,,,,,Interception,2,Regular Play,Franck Signorino,40521.0,Left Back,148,Stade de Reims,156,"['7197faab-420d-4acd-9df2-552b014852da', '8c925f40-0f79-4b75-8431-9300e5cf5ea4']",20,,,,,,,,,,,,,,,,,Stade de Reims,156,00:42:20.241,Pass,
,,,,,,,,,,,,,,,,3.534021,,,,,,,,,,,,,c98b8545-1758-4aef-b3b6-e0484ead17d7,3132,,,"[17.3, 54.8]",3829448,87,,True,,,0.0027472458,,Right Foot,,,"[90.1, 55.0]",,High Pass,,72.80028,,,,,Theoson Jordan Siebatcheu,7375.0,,,,,,2,Regular Play,Johny Placide,3980.0,Goalkeeper,148,Stade de Reims,156,['1d2d986f-6456-43a5-a45b-c08ce09505d6'],41,,,,,,,,,,,,,,,,,Stade de Reims,156,00:42:41.725,Pass,
,,,,,,,,,,,,,,,,2.784061,,,,,,,,,,,,,bc8f477f-95b4-4ab7-911a-36387d5eb2a2,3135,,,"[90.2, 55.2]",3829448,87,,,,True,-0.58702415,,,,,"[113.8, 39.5]",,High Pass,,28.345194,,,Incomplete,,Frédéric Bulot,7817.0,,,,,,2,Regular Play,Theoson Jordan Siebatcheu,7375.0,Center Forward,148,Stade de Reims,156,"['36524083-bdaf-4bdf-ab43-859af5363941', '816037b8-562a-434c-9d39-62ba826be43b', 'f62cd8c1-ca86-4258-8f3f-61831d3bdda6']",45,,,,,,,,,,,,,,,,,Stade de Reims,156,00:42:45.259,Pass,True
,,,,,,,,,,,,,,,,1.740613,,,,,,,,,,,,,776affb3-7181-481c-bb83-068e1d791bb9,3139,,,"[9.5, 40.6]",3829448,87,,,,,0.9591993,,Keeper Arm,,,"[20.3, 56.0]",,Ground Pass,,18.809572,,,,,Lamine Gassama,6335.0,,,,,,2,Regular Play,Florent Chaigneau,401467.0,Goalkeeper,148,Stade de Reims,156,['2099a126-1225-47fc-b7fa-3d0b0444279d'],49,,,,,,,,,,,,,,,,,Lorient,165,00:42:49.074,Pass,
,,,,,,,,,,,,,,,,2.046883,,,,,,,,,,,,,7cb0f7c6-ba5a-4613-9fd5-5e0eb8b8268b,3142,,,"[28.3, 62.2]",3829448,87,,,,,0.13389723,,Right Foot,,,"[72.1, 68.1]",,High Pass,,44.195587,,,Incomplete,,Benjamin Moukandjo Bilé,33178.0,,,,,,2,Regular Play,Lamine Gassama,6335.0,Right Back,148,Stade de Reims,156,"['0e6a3687-5397-4a05-9379-3288297ffe05', '57fef4cf-715e-43bd-8904-0422eb838333']",55,,,,,,,,,,,,,,,,,Lorient,165,00:42:55.078,Pass,
,,,,,,,,,,,,,,,,1.794141,,,,,,,,,,,,,5f24918d-0093-4db5-a4c4-e5cbe6f5b91a,3155,,,"[49.7, 62.0]",3829448,88,,True,,,-1.9646144,,Right Foot,,,"[40.6, 40.1]",,Ground Pass,,23.715395,,,,,Wesley Lautoa,3769.0,,,,,Free Kick,2,From Free Kick,Didier Ndong Ibrahim,22587.0,Right Defensive Midfield,149,Lorient,165,['d7a7be6b-a91d-4bad-a498-da492326b7cf'],16,,,,,,,,,,,,,,,,,Lorient,165,00:43:16.457,Pass,
,,,,,,,,,,,,,,,,1.378831,,,,,,,,,,,,,b6e0024c-069e-4f59-bd52-2a9875727f36,3157,,,"[41.2, 37.9]",3829448,88,,,,,-0.3148778,,Right Foot,,,"[58.7, 32.2]",,Ground Pass,,18.40489,,,,,Rafidine Abdullah,24646.0,,,,,,2,From Free Kick,Wesley Lautoa,3769.0,Left Center Back,149,Lorient,165,['f9c0a2d4-0f9e-49d7-9550-5f0fef29c9b0'],18,,,,,,,,,,,,,,,,,Lorient,165,00:43:18.917,Pass,
,,,,,,,,,,,,,,,,1.718661,,,,,,,,,,,,,806117ab-041d-4049-a87f-61d40608b043,3160,,,"[63.8, 26.9]",3829448,88,,,,,-1.2033422,,Right Foot,,,"[73.0, 3.0]",,Ground Pass,,25.609568,,,,,Raphaël Adelino José Guerreiro,5209.0,,,,,,2,From Free Kick,Rafidine Abdullah,24646.0,Center Attacking Midfield,149,Lorient,165,['97e5b468-db26-4077-ae27-0bb71e5d39cc'],21,,,,,,,,,,,,,,,,,Lorient,165,00:43:21.405,Pass,
,,,,,,,,,,,,,,,,1.223592,,,,,,,,,,,,,15631555-1b74-4dd6-8fb7-283ea8176b4a,3163,,,"[90.4, 6.8]",3829448,88,,,,,1.1039791,,Left Foot,True,,"[103.1, 32.0]",,Low Pass,,28.21932,,,Incomplete,,Benjamin Jeannot,3552.0,,,,,,2,From Free Kick,Raphaël Adelino José Guerreiro,5209.0,Left Wing,149,Lorient,165,"['55256a3d-b767-44af-8ece-2fd1c9daa83d', 'f6534396-cf0b-480d-b25b-c4035d741378']",25,,,,,,,,,,,,,,,,,Lorient,165,00:43:25.036,Pass,
,,,,,,,,,,,,,,,,0.971937,,,,,,,,,,,,,5f995093-819a-4f20-aa1e-e48750917de4,3170,,,"[67.5, 47.9]",3829448,88,,,,,-2.9184792,,Left Foot,,,"[55.6, 45.2]",,Ground Pass,,12.202458,,,,,Lamine Koné,13286.0,,,,,,2,From Free Kick,Didier Ndong Ibrahim,22587.0,Right Defensive Midfield,149,Lorient,165,"['83357608-038b-42d6-8d42-ccd3d697ede6', 'c9561b57-2d7a-437e-b8f2-ddfe2b70f5fe']",31,,,,,,,,,,,,,,,,,Lorient,165,00:43:31.513,Pass,True
,,,,,,,,,,,,,,,,1.352905,,,,,,,,,,,,,7510bb94-abb9-4509-b8c3-14b4911cbc93,3173,,,"[55.6, 45.2]",3829448,88,,,,,1.3430018,,Right Foot,,,"[60.7, 67.2]",,Ground Pass,,22.5834,,,,,Lamine Gassama,6335.0,,,,,,2,From Free Kick,Lamine Koné,13286.0,Right Center Back,149,Lorient,165,['7cf9f49a-a85f-42c4-a83a-16323dffbdac'],32,,,,,,,,,,,,,,,,,Lorient,165,00:43:32.823,Pass,
,,,,,,,,,,,,,,,,3.612245,,,,,,,,,,,,,18f82f03-1bcb-4b7e-bc5d-1b86e62c23c5,3176,,,"[61.9, 68.1]",3829448,88,,,,,-0.20932342,,Right Foot,,,"[119.8, 55.8]",,High Pass,,59.19206,,,Out,,Benjamin Jeannot,3552.0,,,,,,2,From Free Kick,Lamine Gassama,6335.0,Right Back,149,Lorient,165,['2022a664-7e86-4bea-9de4-3c3c118bed08'],35,,,,,,,,,,,,,,,,,Lorient,165,00:43:35.254,Pass,
,,,,,,,,,,,,,,,,3.658695,,,,,,,,,,,,,4c241ca6-ab6f-4e09-a992-5fe96150c7bd,3178,,,"[7.0, 36.1]",3829448,89,,,,,0.04304204,,Right Foot,,,"[81.3, 39.3]",,High Pass,,74.36888,,,Incomplete,,,,,,,,Goal Kick,2,From Goal Kick,Johny Placide,3980.0,Goalkeeper,150,Stade de Reims,156,['550091d2-19bd-44f2-97e6-e30d44826a51'],3,,,,,,,,,,,,,,,,,Stade de Reims,156,00:44:03.371,Pass,
,,,,,,,,,,,,,,,,0.628083,,,,,,,,,,,,,550091d2-19bd-44f2-97e6-e30d44826a51,3179,,,"[38.8, 40.8]",3829448,89,,,,,0.08228799,,Head,,,"[48.5, 41.6]",,Low Pass,,9.732934,,,,,Rafidine Abdullah,24646.0,,,,,Recovery,2,Regular Play,Wesley Lautoa,3769.0,Left Center Back,151,Lorient,165,"['2e7e97b9-0266-4895-8089-fbe54e5e2706', '4c241ca6-ab6f-4e09-a992-5fe96150c7bd']",7,,,,,,,,,,,,,,,,,Lorient,165,00:44:07.030,Pass,
,,,,,,,,,,,,,,,,0.633971,,,,,,,,,,,,,821eb32a-0770-4dd8-86cf-453fb532571a,3183,,,"[51.1, 43.8]",3829448,89,,,,,0.8500561,,Left Foot,,,"[57.6, 51.2]",,Ground Pass,,9.849365,,,,,Benjamin Moukandjo Bilé,33178.0,,,,,,2,Regular Play,Rafidine Abdullah,24646.0,Center Attacking Midfield,151,Lorient,165,"['4147d560-26bf-4cc9-ad4f-692f2df32be6', '6c8a274c-fc34-4e7e-aba6-cc9761cb4046']",9,,,,,,,,,,,,,,,,,Lorient,165,00:44:09.288,Pass,True
,,,,,,,,,,,,,,,,0.937817,,,,,,,,,,,,,f8091774-1a06-44c9-b727-aba23963f68d,3187,,,"[65.5, 72.1]",3829448,89,,,,,0.23060593,,Right Foot,,,"[77.0, 74.8]",,Ground Pass,,11.812705,,,,,Moryké Fofana,30315.0,,,,,,2,Regular Play,Benjamin Moukandjo Bilé,33178.0,Center Forward,151,Lorient,165,"['24d1c58a-94fc-4e26-8047-446e9c797863', '9b4a2a78-1cff-4e68-96c6-6ca1104e82d2']",13,,,,,,,,,,,,,,,,,Lorient,165,00:44:13.285,Pass,True
,,,,,,,,,,,,,,,,0.92292,,,,,,,,,,,,,3d2d4d37-51d5-48dc-a051-4150f8085218,3193,,,"[87.6, 68.6]",3829448,90,,,,,-0.89308804,,Left Foot,True,,"[104.1, 48.1]",,High Pass,,26.315395,,,Incomplete,,,,,,,,Free Kick,2,From Free Kick,Raphaël Adelino José Guerreiro,5209.0,Left Wing,152,Lorient,165,['0e592e16-5def-4b93-b12c-b8839211e459'],8,,,,,,,,,,,,,,,,,Lorient,165,00:45:08.435,Pass,
