50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,2.369102,,,,,,,,,,,,,,,e53d1581-c1f6-44f9-8945-eb2f753a51e5,17,,,"[59.2, 72.5]",3901262,0,,,,-1.1751068,,Head,,,"[65.8, 56.7]",High Pass,,17.123083,,Incomplete,,Diego Alejandro Rolan Silva,6739.0,,,,,,1,From Kick Off,Jaroslav Plašil,3150.0,Right Center Midfield,2,Bordeaux,146,"['18bada47-3488-4935-abdd-9a6f6ed362b4', 'b306a5b8-df9e-439c-ac76-706f32ab614a']",7,,,,,,,,,,,,,,,,Bordeaux,146,00:00:07.388,Pass,
,,,,,,,,,,,,,,,,,,,0.631709,,,,,,,,,,,,,,,18bada47-3488-4935-abdd-9a6f6ed362b4,19,,,"[54.3, 23.4]",3901262,0,,,,-0.2234766,,Right Foot,,,"[67.5, 20.4]",High Pass,,13.536617,,Incomplete,,Andy Delort,3038.0,,,,,Recovery,1,From Kick Off,Nicolas Seube,40698.0,Center Defensive Midfield,2,Bordeaux,146,"['5466243b-6c51-4777-bd80-087797d45dfa', 'e53d1581-c1f6-44f9-8945-eb2f753a51e5', 'ee309bea-d156-472a-bb75-57b443d8f82a']",9,,,,,,,,,,,,,,,,Caen,140,00:00:09.757,Pass,
,,,,,,,,,,,,,,,,,,,3.005048,,,,,,,,,,,,,,,3b8fc005-565e-413f-8a6d-2d5a09c04beb,25,,,"[91.5, 19.8]",3901262,0,,,,0.042080406,,Head,,,"[120.0, 21.0]",Low Pass,,28.525251,,Out,,Andy Delort,3038.0,,,,,Recovery,1,From Kick Off,Julien Féret,2959.0,Left Center Midfield,2,Bordeaux,146,['80770c09-43dc-4c81-b30f-2d134ba44823'],16,,,,,,,,,,,,,,,,Caen,140,00:00:16.239,Pass,
,,,,,,,,,,,,,,,,,,,4.586581,,,,,,,,,,,,,,,cd897de6-727b-4302-ad66-9f502243b028,28,,,"[7.0, 44.1]",3901262,0,,,,-0.23214738,,Left Foot,,,"[86.1, 25.4]",High Pass,,81.28038,,,,Cheick Tidiane Diabaté,7130.0,,,,,Goal Kick,1,From Goal Kick,Jérôme Prior,4509.0,Goalkeeper,3,Bordeaux,146,['b5d52b98-570a-40e0-8785-a43df417a923'],44,,,,,,,,,,,,,,,,Bordeaux,146,00:00:44.298,Pass,
,,,,,,,,,,,,,,,,,,,0.954537,,,,,,,,,,,,,,,536a3010-eac7-49dd-bb42-92c298ff321f,32,,,"[90.4, 25.1]",3901262,0,,,,1.6858923,,Right Foot,,,"[88.4, 42.4]",Ground Pass,,17.415224,,,,Diego Alejandro Rolan Silva,6739.0,,,,,,1,From Goal Kick,Cheick Tidiane Diabaté,7130.0,Center Forward,3,Bordeaux,146,"['cc1893ac-1232-4bac-a662-bdc19d01db5c', 'eb52b889-e3c8-45c5-a22d-b11620dd4dc1']",49,,,,,,,,,,,,,,,,Bordeaux,146,00:00:49.672,Pass,True
,,,,,,,,,,,,,,,,,,,0.993243,,,,,,,,,,,,,,,86d32bf1-4ebd-408a-af97-7caf1e842cc2,35,,,"[88.4, 42.4]",3901262,0,,,,2.1028728,,Right Foot,,,"[81.1, 54.8]",Ground Pass,,14.389232,,,,Jaroslav Plašil,3150.0,,,,,,1,From Goal Kick,Diego Alejandro Rolan Silva,6739.0,Right Wing,3,Bordeaux,146,['6f323652-9168-4fbd-8595-df30f04735b0'],51,,,,,,,,,,,,,,,,Bordeaux,146,00:00:51.174,Pass,
,,,,,,,,,,,,,,,,,,,1.52302,,,,,,,,,,,,,,,4cc97fa5-f31d-4fe2-8be1-3723b6d3eec4,37,,,"[81.1, 54.8]",3901262,0,,,,2.4424,,Left Foot,,,"[67.9, 65.9]",Ground Pass,,17.246738,,,,Frédéric Guilbert,2946.0,,,,,,1,From Goal Kick,Jaroslav Plašil,3150.0,Right Center Midfield,3,Bordeaux,146,['ee1d5e30-aa2e-428c-bd21-3760857392d3'],52,,,,,,,,,,,,,,,,Bordeaux,146,00:00:52.168,Pass,
,,,,,,,,,,,,,,,,,,,2.920646,,,,,,,,,,,,,,,a45f2b50-a6f2-4f3a-85e3-7da522859b26,40,,,"[78.3, 71.8]",3901262,0,,,,0.5458483,,Right Foot,,,"[91.8, 80.0]",Ground Pass,,15.795253,,Out,,Jaroslav Plašil,3150.0,,,,,,1,From Goal Kick,Frédéric Guilbert,2946.0,Right Back,3,Bordeaux,146,['aacd1e3b-6415-4809-9e8d-dd9e868c2c75'],54,,,,,,,,,,,,,,,,Bordeaux,146,00:00:54.732,Pass,
,,,,,,,,,,,,,,,,,,,1.766858,,,,,,,,,,,,,,,755ee9bc-50a1-408a-8842-2f2874da63ee,42,,,"[29.7, 0.1]",3901262,1,,,,0.17342272,,,,,"[43.4, 2.5]",High Pass,,13.90863,,Incomplete,,Julien Féret,2959.0,,,,,Throw-in,1,From Throw In,Vincent Bessat,2992.0,Left Back,4,Caen,140,"['4fcba31d-ef10-4ae6-b959-524685faefb3', '57c224c9-16f7-47d9-b2b5-9de633be203e']",3,,,,,,,,,,,,,,,,Caen,140,00:01:03.360,Pass,
,,,,,,,,,,,,,,,,,,,0.666263,,,,,,,,,,,,,,,50200282-6ee5-49a8-a39e-520b72dab897,46,,,"[73.3, 76.0]",3901262,1,,,,-2.6135182,,Right Foot,,,"[70.9, 74.6]",Ground Pass,,2.7784889,,,,Ludovic Lamine Sané,8385.0,,,,,,1,Regular Play,Frédéric Guilbert,2946.0,Right Back,5,Bordeaux,146,['fe61a668-311b-4bb2-a74f-94cb19972b6c'],6,,,,,,,,,,,,,,,,Bordeaux,146,00:01:06.474,Pass,
,,,,,,,,,,,,,,,,,,,1.501679,,,,,,,,,,,,,,,34d880da-70fa-42f5-99c7-03031d1af499,49,,,"[70.9, 71.8]",3901262,1,,,,-2.1242914,,Right Foot,,,"[57.8, 50.6]",Ground Pass,,24.920876,,,,Nicolas Pallois,3256.0,,,,,,1,Regular Play,Ludovic Lamine Sané,8385.0,Center Defensive Midfield,5,Bordeaux,146,['09040db0-fd26-4851-b705-255dec53a545'],8,,,,,,,,,,,,,,,,Bordeaux,146,00:01:08.180,Pass,
,,,,,,,,,,,,,,,,,,,2.352536,,,,,,,,,,,,,,,5329924b-d428-49f7-b181-002ad0ce137e,52,,,"[62.8, 42.8]",3901262,1,,,,-1.1219939,,Left Foot,,,"[81.1, 4.8]",High Pass,,42.176888,,Unknown,,Diego Armando Valentin Contento,4628.0,,,,,,1,Regular Play,Nicolas Pallois,3256.0,Left Center Back,5,Bordeaux,146,['99517414-1ba8-47c0-a82b-e357a6894a39'],11,,,,,,,,,,,,,,,,Bordeaux,146,00:01:11.730,Pass,
,,,,,,,,,,,,,,,,,,,2.61465,,,,,,,,,,,,,,,a4a61b65-d411-4ee9-a345-b7f45c5e89e2,56,,,"[81.1, 4.8]",3901262,1,,,,0.83740604,,Right Foot,,,"[115.7, 43.2]",High Pass,,51.688683,,Incomplete,,,,,,,,Free Kick,1,From Free Kick,Valentín Vada,3356.0,Left Center Midfield,6,Bordeaux,146,['a1ba9654-e667-4b9d-a62f-41cbdc3beb73'],43,,,,,,,,,,,,,,,,Bordeaux,146,00:01:43.117,Pass,
,,,,,,,,,,,,,,,,,,,3.376878,,,,,,,,,,,,,,,5d7ee278-92ab-469e-b1dc-3dc1bb9ae57c,59,,,"[7.6, 35.9]",3901262,2,,,,-0.17349572,,Right Foot,,,"[65.8, 25.7]",High Pass,,59.087055,,,,Nicolas Seube,40698.0,,,,,Free Kick,1,From Free Kick,Rémy Vercoutre,2963.0,Goalkeeper,7,Caen,140,['588759c5-1553-4fd9-85f5-663ce5372e87'],11,,,,,,,,,,,,,,,,Caen,140,00:02:11.385,Pass,
,,,,,,,,,,,,,,,,,,,1.463194,,,,,,,,,,,,,,,717a6a31-4735-4995-ad0d-cf3745df1a2a,62,,,"[65.8, 25.7]",3901262,2,,,True,1.2068174,,,,,"[70.6, 38.3]",High Pass,,13.483323,,,,Jeff Louis,7726.0,,,,,,1,From Free Kick,Nicolas Seube,40698.0,Center Defensive Midfield,7,Caen,140,"['1c25f7d6-6f37-45eb-88da-f9a9a3dc1586', '44765938-46df-4255-bbd4-ad85f6893c3f']",14,,,,,,,,,,,,,,,,Caen,140,00:02:14.860,Pass,True
,,,,,,,,,,,,,,,,,,,1.4576,,,,,,,,,,,,,,,8c8ff75c-279a-4111-bc86-93dbcc41299b,72,,,"[120.0, 0.1]",3901262,3,,,,1.8628159,8f8c6a4d-ff81-4b34-a170-e3cb9208ac83,Left Foot,,,"[110.2, 32.7]",High Pass,,34.041153,,,True,Ronny Rodelin,2955.0,True,,Outswinging,,Corner,1,From Corner,Vincent Bessat,2992.0,Left Back,9,Caen,140,['9a190c26-3679-4541-b49b-5fe6cd92b279'],35,,,,,,,,,,,,,,,,Caen,140,00:03:35.692,Pass,
,,,,,,,,,,,,,,,,,,,2.788273,,,,,,,,,,,,,,,6345b2c3-9c63-4072-bd9d-0fa84ad9a34f,76,,,"[7.0, 36.1]",3901262,4,,,,-0.2615277,,Left Foot,,,"[60.8, 21.7]",High Pass,,55.693806,,Incomplete,,Diego Armando Valentin Contento,4628.0,,,,,Goal Kick,1,From Goal Kick,Jérôme Prior,4509.0,Goalkeeper,10,Bordeaux,146,"['3532928e-88cb-4154-889d-98b03f7b5e48', 'cf7124c8-91ec-4604-944b-09b32b47d279']",0,,,,,,,,,,,,,,,,Bordeaux,146,00:04:00.554,Pass,
,,,,,,,,,,,,,,,,,,,1.057332,,,,,,,,,,,,,,,cf7124c8-91ec-4604-944b-09b32b47d279,79,,,"[59.3, 58.4]",3901262,4,,,True,-0.059252594,,,,,"[71.1, 57.7]",Low Pass,,11.8207445,,,,Andy Delort,3038.0,,,,,Recovery,1,Regular Play,Jeff Louis,7726.0,Right Midfield,11,Caen,140,"['15b9dc6f-5ca0-4407-9a6c-9c793ab568cd', '6345b2c3-9c63-4072-bd9d-0fa84ad9a34f', '81aaf64f-73e2-447b-bb48-645852d76ff6']",3,,,,,,,,,,,,,,,,Caen,140,00:04:03.342,Pass,True
,,,,,,,,,,,,,,,,,,,1.191626,,,,,,,,,,,,,,,420212ab-8909-46ad-a132-d57148f6fc0b,83,,,"[71.1, 57.7]",3901262,4,,,,2.0142446,,Right Foot,,,"[65.4, 69.7]",Ground Pass,,13.284954,,,,Nicolas Seube,40698.0,,,,,,1,Regular Play,Andy Delort,3038.0,Center Forward,11,Caen,140,"['26cdfd52-56a7-421f-8bd6-776ae069632d', 'cd94e5f5-2760-43d5-ad8c-9124fefa0818']",5,,,,,,,,,,,,,,,,Caen,140,00:04:05.612,Pass,True
,,,,,,,,,,,,,,,,,,,0.438945,,,,,,,,,,,,,,,357afa27-b92e-4ed7-aebf-365bc5ec3917,86,,,"[74.9, 76.9]",3901262,4,,,,0.08145204,,Right Foot,,,"[89.6, 78.1]",Ground Pass,,14.7488985,,,,Dennis Appiah,22111.0,,,,,,1,Regular Play,Nicolas Seube,40698.0,Center Defensive Midfield,11,Caen,140,['9f8e0a7c-48ec-426b-bb41-f353b3a8c0c1'],9,,,,,,,,,,,,,,,,Caen,140,00:04:09.327,Pass,
,,,,,,,,,,,,,,,,,,,0.236978,,,,,,,,,,,,,,,9e5f0763-a01f-4f8e-982c-f2de359b5607,90,,,"[89.6, 77.3]",3901262,4,,,,-1.0303768,,Right Foot,,,"[90.2, 76.3]",Ground Pass,,1.1661904,,Incomplete,,Jonathan Delaplace,2979.0,,,,,,1,Regular Play,Dennis Appiah,22111.0,Right Back,11,Caen,140,"['0b39d9b6-2dbd-4153-aaa6-bbbdb1f564e8', 'c789a3fa-c659-4b50-9959-c1535f7ed38a', 'f7b29e0a-2dbd-49d8-8a36-3211452d4479']",10,,,,,,,,,,,,,,,,Caen,140,00:04:10.242,Pass,True
,,,,,,,,,,,,,,,,,,,0.75637,,,,,,,,,,,,,,,fef3bc62-9377-4a13-bb30-a987de581dfb,95,,,"[33.4, 2.9]",3901262,4,,,,0.21501487,,Left Foot,,,"[42.1, 4.8]",Ground Pass,,8.905055,,Incomplete,,Valentín Vada,3356.0,,,,,,1,Regular Play,Diego Armando Valentin Contento,4628.0,Left Back,11,Caen,140,"['75068cbb-f91a-4e12-a424-fac4c0cb9c56', 'e8ea5379-20f6-4057-918b-41817a7b0158']",11,,,,,,,,,,,,,,,,Bordeaux,146,00:04:11.778,Pass,
,,,,,,,,,,,,,,,,,,,1.046641,,,,,,,,,,,,,,,abed984e-ad22-44c7-8d31-0a203176d65e,102,,,"[66.8, 80.0]",3901262,4,,,,-0.63274884,,,,,"[81.8, 69.0]",High Pass,,18.601076,,,,Jeff Louis,7726.0,,,,,Throw-in,1,From Throw In,Dennis Appiah,22111.0,Right Back,12,Caen,140,['e3560119-dadb-4cfa-979b-cb00e569bac1'],26,,,,,,,,,,,,,,,,Caen,140,00:04:26.148,Pass,
,,,,,,,,,,,,,,,,,,,1.248969,,,,,,,,,,,,,,,bdd42ed8-bfb8-4d60-a2c1-7886e91b8185,109,,,"[41.8, 8.6]",3901262,4,,,,0.9937974,,Left Foot,,,"[52.8, 25.5]",High Pass,,20.164574,,,,Jaroslav Plašil,3150.0,,,,,,1,Regular Play,Malcom Filipe Silva de Oliveira,3109.0,Left Wing,13,Bordeaux,146,['b97c6eea-f28c-4be0-aac2-5d9ed634af16'],29,,,,,,,,,,,,,,,,Bordeaux,146,00:04:29.342,Pass,
,,,,,,,,,,,,,,,,,,,1.264021,,,,,,,,,,,,,,,370569d9-6524-42d7-98ba-78b1145d9487,111,,,"[52.8, 25.5]",3901262,4,,,,0.042398818,,Head,,,"[69.3, 26.2]",High Pass,,16.514841,,,,Cheick Tidiane Diabaté,7130.0,,,,,,1,Regular Play,Jaroslav Plašil,3150.0,Right Center Midfield,13,Bordeaux,146,['8978aa94-cd75-42dc-bd38-5202ca8c2e1e'],30,,,,,,,,,,,,,,,,Bordeaux,146,00:04:30.590,Pass,
,,,,,,,,,,,,,,,,,,,1.058951,,,,,,,,,,,,,,,985d3697-6222-4f2b-bbc8-a668cb1f479b,115,,,"[67.6, 26.8]",3901262,4,,,,1.6548086,,Right Foot,,,"[66.8, 36.3]",Low Pass,,9.533625,,,,Diego Alejandro Rolan Silva,6739.0,,,,,,1,Regular Play,Cheick Tidiane Diabaté,7130.0,Center Forward,13,Bordeaux,146,['24c990a0-49cb-43c4-996a-1a7d8cabfe59'],32,,,,,,,,,,,,,,,,Bordeaux,146,00:04:32.713,Pass,
,,,,,,,,,,,,,,,,,,,0.292071,,,,,,,,,,,,,,,54a2afda-180d-4038-ad9a-19cccb79001c,119,,,"[65.7, 37.3]",3901262,4,,,,1.8301281,,Right Foot,,,"[64.4, 42.2]",Low Pass,,5.0695167,,,,Jaroslav Plašil,3150.0,,,,,,1,Regular Play,Diego Alejandro Rolan Silva,6739.0,Right Wing,13,Bordeaux,146,"['5c31d800-1e1a-4483-9eee-2d105f082fc8', 'c3b05fbb-8016-420c-9a4f-1cb4645a862b']",34,,,,,,,,,,,,,,,,Bordeaux,146,00:04:34.626,Pass,True
,,,,,,,,,,,,,,,,,,,1.005353,,,,,,,,,,,,,,,178ccf8b-c2de-40da-92cd-62708bc6085d,123,,,"[61.3, 25.0]",3901262,4,,,,0.5077367,,Right Foot,,,"[74.6, 32.4]",Ground Pass,,15.220053,,Incomplete,,Andy Delort,3038.0,,,,,Recovery,1,Regular Play,Ronny Rodelin,2955.0,Left Midfield,13,Bordeaux,146,"['84a54447-0d26-487c-86f7-1db99f7f07b2', '984442ff-0ce0-46bc-bfdf-10861634638a', 'b20ff683-82c8-49cf-ab37-c2da4307570a']",36,,,,,,,,,,,,,,,,Caen,140,00:04:36.358,Pass,True
,,,,,,,,,,,,,,,,,,,0.625259,,,,,,,,,,,,,,,54387ce7-3a53-4ad2-994a-365265c50fe6,128,,,"[43.5, 54.0]",3901262,4,,,,-0.43436727,,Right Foot,,,"[53.2, 49.5]",Ground Pass,,10.692988,,,,Ludovic Lamine Sané,8385.0,,,,,,1,Regular Play,Pablo Nascimento Castro,4542.0,Right Center Back,13,Bordeaux,146,['c5c14e34-925b-4032-bc62-92add19b72be'],39,,,,,,,,,,,,,,,,Bordeaux,146,00:04:39.003,Pass,
,,,,,,,,,,,,,,,,,,,1.286444,,,,,,,,,,,,,,,dc7e8475-ede0-4580-aea4-c9e2aee36407,131,,,"[53.2, 49.5]",3901262,4,,,,-2.9697506,,Right Foot,,,"[41.1, 47.4]",Ground Pass,,12.280879,,,,Nicolas Pallois,3256.0,,,,,,1,Regular Play,Ludovic Lamine Sané,8385.0,Center Defensive Midfield,13,Bordeaux,146,['7f285635-5d97-43da-b75e-acf07910b1c7'],40,,,,,,,,,,,,,,,,Bordeaux,146,00:04:40.188,Pass,
,,,,,,,,,,,,,,,,,,,1.481686,,,,,,,,,,,,,,,b77db970-e863-4bd6-9442-7c1be06b0f45,134,,,"[39.0, 40.0]",3901262,4,,,,-1.5834539,,Left Foot,,,"[38.7, 16.3]",Ground Pass,,23.701899,,,,Diego Armando Valentin Contento,4628.0,,,,,,1,Regular Play,Nicolas Pallois,3256.0,Left Center Back,13,Bordeaux,146,['ec92f08d-b9b6-4a13-a79b-f0489ae41502'],43,,,,,,,,,,,,,,,,Bordeaux,146,00:04:43.009,Pass,
