50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,1.65063,,,,,,,,,,,,,,d9496565-85ce-4d15-97e7-7139abb3e6f0,17,,"[28.5, 25.3]",3829517,0,,,,1.8521887,,Left Foot,,,"[21.1, 50.9]",,Ground Pass,,26.648077,,,Roderic Filippi,7808.0,,,,,,1,From Kick Off,Jérémie Bréchet,7603.0,Left Center Back,2,Gazélec Ajaccio,160,['df2f7c9e-39a4-485f-8c37-a2ba9ff9e14a'],13,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:00:13.488,Pass,
,,,,,,,,,,,,,,,1.526974,,,,,,,,,,,,,,af31aafb-494a-4566-ac67-83dfd6edb82b,20,,"[23.9, 54.2]",3829517,0,,,,1.0738928,,Right Foot,,,"[34.8, 74.3]",,Ground Pass,,22.865257,,,Alexandre Coeff,7428.0,,,,,,1,From Kick Off,Roderic Filippi,7808.0,Right Center Back,2,Gazélec Ajaccio,160,['d7f5f144-a40f-4000-acf9-c67379cf729c'],16,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:00:16.425,Pass,
,,,,,,,,,,,,,,,1.450061,,,,,,,,,,,,,,aecdbe5f-1bac-433d-a847-e9f3654a0aa6,23,,"[33.5, 75.5]",3829517,0,,,,-2.6911023,,Right Foot,,,"[18.2, 68.1]",,Ground Pass,,16.995588,,,Roderic Filippi,7808.0,,,,,,1,From Kick Off,Alexandre Coeff,7428.0,Right Back,2,Gazélec Ajaccio,160,['ad0171c1-a7bc-4e7d-9969-bfd7a5d63314'],18,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:00:18.887,Pass,
,,,,,,,,,,,,,,,1.82367,,,,,,,,,,,,,,559f8a24-302e-4cdf-bcc5-d904cfbd8a9a,26,,"[21.1, 61.0]",3829517,0,,,,-1.8618098,,Right Foot,,,"[14.9, 40.3]",,Ground Pass,,21.608562,,,Clément Maury,401508.0,,,,,,1,From Kick Off,Roderic Filippi,7808.0,Right Center Back,2,Gazélec Ajaccio,160,['61f30f72-a616-40ee-baa8-1389f118ae32'],22,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:00:22.425,Pass,
,,,,,,,,,,,,,,,5.28149,,,,,,,,,,,,,,bbeca336-580e-4293-8b12-94f2a58e902c,29,,"[27.5, 34.3]",3829517,0,,,,0.26513836,51c7fc9c-e64f-4636-aede-d9afad4a7b10,Left Foot,,,"[111.1, 57.0]",True,High Pass,,86.627075,,,Grégory Pujol,401506.0,,,,,,1,From Kick Off,Clément Maury,401508.0,Goalkeeper,2,Gazélec Ajaccio,160,['6af39b59-acfd-4ed9-91f8-fc9cc696506a'],27,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:00:27.982,Pass,
,,,,,,,,,,,,,,,1.706729,,,,,,,,,,,,,,e0b9732e-f189-45ef-b79f-0ae438d9a475,34,,"[61.0, 40.1]",3829517,1,True,,,1.9674067,,Right Foot,,,"[51.2, 63.5]",,Ground Pass,,25.369272,,,Jérémy Pied,4270.0,,,,,Kick Off,1,From Kick Off,Valère Germain,3210.0,Left Center Forward,3,OGC Nice,136,['bd569c62-b9bd-49cf-8d0c-e4ef29ba6406'],15,,,,,,,,,,,,,,,,,OGC Nice,136,00:01:15.376,Pass,
,,,,,,,,,,,,,,,1.374121,,,,,,,,,,,,,,c5cbdbd8-0c4a-46a3-a35b-9c8239e7a41a,36,,"[56.6, 77.6]",3829517,1,,,,-0.6258169,,Right Foot,,,"[78.6, 61.7]",,Ground Pass,,27.144245,,,Wallyson Teixeira Mallmann,134561.0,,,,,,1,From Kick Off,Jérémy Pied,4270.0,Right Back,3,OGC Nice,136,['b872b206-aae7-40e1-8217-91c675f28e7e'],19,,,,,,,,,,,,,,,,,OGC Nice,136,00:01:19.591,Pass,
,,,,,,,,,,,,,,,2.416549,,,,,,,,,,,,,,c2c3fb59-5b01-40e5-9388-b2fb3eee5b46,49,,"[91.3, 52.6]",3829517,1,,,,-1.4981276,0b226909-51a3-441c-b241-079e40d40639,Left Foot,,,"[93.2, 26.5]",,Ground Pass,,26.169065,,,Jean Michaël Seri,3359.0,True,,,,,1,From Kick Off,Wallyson Teixeira Mallmann,134561.0,Center Attacking Midfield,3,OGC Nice,136,['270f2925-ae8a-483c-a249-154b69fdb617'],25,,,,,,,,,,,,,,,,,OGC Nice,136,00:01:25.186,Pass,
,,,,,,,,,,,,,,,3.406973,,,,,,,,,,,,,,4e2e94a0-080c-43a7-abbd-48d221fa728d,54,,"[6.0, 44.0]",3829517,1,,,,0.26123416,,Left Foot,,,"[65.1, 59.8]",,High Pass,,61.175568,,,Amos Youga,7389.0,,,,,Goal Kick,1,From Goal Kick,Clément Maury,401508.0,Goalkeeper,4,Gazélec Ajaccio,160,['7b824813-b137-4560-b08c-b01eca7b46d8'],51,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:01:51.288,Pass,
,,,,,,,,,,,,,,,1.284711,,,,,,,,,,,,,,e9044480-ca4e-4aa2-8979-0d37831df085,57,,"[65.1, 59.8]",3829517,1,,,True,-0.011049274,,,,,"[83.2, 59.6]",,High Pass,,18.101105,,Incomplete,Grégory Pujol,401506.0,,,,,,1,From Goal Kick,Amos Youga,7389.0,Right Center Midfield,4,Gazélec Ajaccio,160,"['30949d3d-f3e6-46d7-b6f5-c74ae4e3a617', '30c1d4f6-f797-4d04-bce0-1e599fc6f0e2', '4db820d4-b2fd-4c94-9556-8d313043381c']",54,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:01:54.695,Pass,True
,,,,,,,,,,,,,,,1.949456,,,,,,,,,,,,,,30949d3d-f3e6-46d7-b6f5-c74ae4e3a617,59,,"[36.9, 20.5]",3829517,1,,,,-0.093634024,,Left Foot,,,"[76.3, 16.8]",,High Pass,,39.57335,,Incomplete,Valère Germain,3210.0,,,,,Recovery,1,From Goal Kick,Ricardo Domingos Barbosa Pereira,6352.0,Left Back,4,Gazélec Ajaccio,160,"['24e85719-467c-4e0b-b6b1-d0b5b1937913', '57a62ffb-3b84-4837-a80e-a2955f2e5ef8', 'e9044480-ca4e-4aa2-8979-0d37831df085']",55,,,,,,,,,,,,,,,,,OGC Nice,136,00:01:55.980,Pass,
,,,,,,,,,,,,,,,0.878723,,,,,,,,,,,,,,3b132372-ad96-4d81-a226-c495d27d7e64,64,,"[76.7, 14.3]",3829517,1,,,,-2.4269423,,Right Foot,,,"[69.9, 8.4]",,Ground Pass,,9.002777,,,Jean Michaël Seri,3359.0,,,,,Recovery,1,Regular Play,Valère Germain,3210.0,Left Center Forward,5,OGC Nice,136,"['0241f83c-69f1-4cd3-94bb-6c757627691b', '8d8688e6-854f-4178-b987-db089729c166']",59,,,,,,,,,,,,,,,,,OGC Nice,136,00:01:59.895,Pass,True
,,,,,,,,,,,,,,,1.335402,,,,,,,,,,,,,,4dc5c1f7-1272-48dd-8b9a-25cdd0dbe0fb,68,,"[62.6, 5.2]",3829517,2,,,,1.693979,,Right Foot,,,"[60.0, 26.2]",,Low Pass,,21.16034,,,Vincent Koziello,4264.0,,,,,,1,Regular Play,Jean Michaël Seri,3359.0,Left Center Midfield,5,OGC Nice,136,"['5c134de4-55c7-465f-8984-d412e9a93ed9', 'a6d8650f-e3a5-447b-843e-246d6391f224']",2,,,,,,,,,,,,,,,,,OGC Nice,136,00:02:02.573,Pass,True
,,,,,,,,,,,,,,,1.379725,,,,,,,,,,,,,,fc6b8fbd-48fa-423d-8cc2-12bbebdafbff,72,,"[60.8, 25.9]",3829517,2,,,,1.4406462,,Right Foot,,,"[63.3, 45.0]",,Ground Pass,,19.262918,,,Hatem Ben Arfa,16462.0,,,,,,1,Regular Play,Vincent Koziello,4264.0,Right Center Midfield,5,OGC Nice,136,['4f0d3541-2da0-4054-9de9-d0f3493c596c'],4,,,,,,,,,,,,,,,,,OGC Nice,136,00:02:04.231,Pass,
,,,,,,,,,,,,,,,2.091667,,,,,,,,,,,,,,cfb2306a-d6f6-4506-b483-1c74cf50f186,75,,"[88.5, 54.8]",3829517,2,,,,0.578406,,Left Foot,,,"[100.6, 62.7]",,Ground Pass,,14.450605,,,Jérémy Pied,4270.0,,,,,,1,Regular Play,Hatem Ben Arfa,16462.0,Right Center Forward,5,OGC Nice,136,['98111484-ebb7-454f-9e01-fbc76da44d88'],8,,,,,,,,,,,,,,,,,OGC Nice,136,00:02:08.499,Pass,
,,,,,,,,,,,,,,,0.102864,,,,,,,,,,,,,,2d8ed6e7-c6e1-4186-bfae-2ec7582200df,79,,"[110.5, 61.7]",3829517,2,,,,-1.19029,,Right Foot,,,"[111.3, 59.7]",,Ground Pass,,2.1540658,,Incomplete,Valère Germain,3210.0,,,,,,1,Regular Play,Jérémy Pied,4270.0,Right Back,5,OGC Nice,136,"['719d51dc-3f17-4b84-a372-00b9198dc87f', '88675c97-5b93-436e-a6b1-e2bb17d2e663', 'f2614080-4749-496c-8a20-ba2801b120f5']",11,,,,,,,,,,,,,,,,,OGC Nice,136,00:02:11.641,Pass,True
,,,,,,,,,,,,,,,1.421673,,,,,,,,,,,,,,63960060-2756-4eba-87af-3c8fbfb85e18,82,,"[112.1, 80.0]",3829517,2,,,,-1.3258177,,,,,"[117.1, 60.0]",,High Pass,,20.615528,,,Hatem Ben Arfa,16462.0,,,,,Throw-in,1,From Throw In,Jérémy Pied,4270.0,Right Back,6,OGC Nice,136,['b4dbdd7f-e260-4ef1-a204-e0b411f8656a'],20,,,,,,,,,,,,,,,,,OGC Nice,136,00:02:20.917,Pass,
,,,,,,,,,,,,,,,1.255293,,,,,,,,,,,,,,5c906e2d-eea8-46e1-9d3d-a82085150bb6,86,,"[117.7, 60.9]",3829517,2,,,,1.9174937,,Left Foot,,,"[112.1, 76.4]",,Ground Pass,,16.480595,,,Jérémy Pied,4270.0,,,,,,1,From Throw In,Hatem Ben Arfa,16462.0,Right Center Forward,6,OGC Nice,136,['e462d950-76cc-420c-a3fd-a8516a131667'],22,,,,,,,,,,,,,,,,,OGC Nice,136,00:02:22.558,Pass,
,,,,,,,,,,,,,,,1.871257,,,,,,,,,,,,,,05fb3d14-0a99-4eab-850c-0640cc9c77d2,90,,"[111.3, 73.6]",3829517,2,,,,-1.3561114,,Left Foot,True,,"[117.1, 47.0]",,Ground Pass,,27.224989,,Incomplete,Valère Germain,3210.0,,,,,,1,From Throw In,Jérémy Pied,4270.0,Right Back,6,OGC Nice,136,"['193e2ea2-5582-4e71-bd71-93956ed96efc', 'fd462348-a968-4a9d-8b09-0c4cc6cf807e']",26,,,,,,,,,,,,,,,,,OGC Nice,136,00:02:26.391,Pass,
,,,,,,,,,,,,,,,3.326544,,,,,,,,,,,,,,3ec69c56-4b2c-46e8-a4ea-1b0e70ae3c98,94,,"[22.7, 32.4]",3829517,2,,,,0.4780188,,Left Foot,,,"[75.2, 59.6]",,High Pass,,59.127743,,,Grégory Pujol,401506.0,,,,,,1,From Throw In,Clément Maury,401508.0,Goalkeeper,6,OGC Nice,136,['69d69a9f-0819-4400-adc4-6a5da800566c'],42,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:02:42.239,Pass,
,,,,,,,,,,,,,,,1.19304,,,,,,,,,,,,,,33d7e9b0-1681-4a6b-8b2f-61c25cc0641d,97,,"[75.2, 59.6]",3829517,2,,,True,-0.43713868,,,,,"[85.9, 54.6]",,High Pass,,11.810589,,Incomplete,Mohamed Larbi,10616.0,,,,,,1,From Throw In,Grégory Pujol,401506.0,Right Center Forward,6,OGC Nice,136,"['b904eaa3-17f0-405e-8743-f18f5b97fdb1', 'ba06d23f-d7d5-40c8-8f78-d0599803dd51', 'c808d196-6625-4e90-9221-6cb059b7c4aa']",45,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:02:45.565,Pass,True
,,,,,,,,,,,,,,,0.060091,,,,,,,,,,,,,,ba06d23f-d7d5-40c8-8f78-d0599803dd51,99,,"[34.2, 25.5]",3829517,2,,,,-0.26060238,,Left Foot,,,"[35.7, 25.1]",,Ground Pass,,1.5524175,,Incomplete,Jean Michaël Seri,3359.0,,,,,Recovery,1,From Throw In,Olivier Boscagli,7323.0,Left Center Back,6,OGC Nice,136,"['3190d1f7-913e-49e1-96ea-1f2e7a970f86', '33d7e9b0-1681-4a6b-8b2f-61c25cc0641d', '797c961f-d3b0-4d23-bdae-f0128afb67c1']",46,,,,,,,,,,,,,,,,,OGC Nice,136,00:02:46.759,Pass,
,,,,,,,,,,,,,,,1.437693,,,,,,,,,,,,,,501049de-6fd2-4b84-9ab0-3bda981d88a9,102,,"[35.5, 27.9]",3829517,2,,,,0.42066336,,Right Foot,,,"[43.1, 31.3]",,High Pass,,8.325863,,,Jean Michaël Seri,3359.0,,,,,Recovery,1,From Throw In,Nampalys Mendy,4506.0,Center Defensive Midfield,6,OGC Nice,136,['22fc63f0-95fb-4351-aff4-38ed16128f1d'],48,,,,,,,,,,,,,,,,,OGC Nice,136,00:02:48.376,Pass,
,,,,,,,,,,,,,,,0.719175,,,,,,,,,,,,,,8b7b1f08-c6f9-440e-93ed-3a7d56cf952c,108,,"[43.2, 34.5]",3829517,3,True,,,1.5259546,,Right Foot,,,"[43.9, 50.1]",,Ground Pass,,15.615697,,,Nampalys Mendy,4506.0,,,,,Free Kick,1,From Free Kick,Olivier Boscagli,7323.0,Left Center Back,7,OGC Nice,136,['49f07f93-6636-4caf-b189-169b4607f08a'],9,,,,,,,,,,,,,,,,,OGC Nice,136,00:03:09.876,Pass,
,,,,,,,,,,,,,,,1.873555,,,,,,,,,,,,,,456818a2-b2a3-4ce3-a0f8-22011ecf47b4,110,,"[49.4, 51.5]",3829517,3,,,,1.0695724,,Right Foot,,,"[63.7, 77.6]",,Ground Pass,,29.760712,,,Jérémy Pied,4270.0,,,,,,1,From Free Kick,Nampalys Mendy,4506.0,Center Defensive Midfield,7,OGC Nice,136,['a4d05728-1d54-4b66-b588-d61e910a443c'],11,,,,,,,,,,,,,,,,,OGC Nice,136,00:03:11.294,Pass,
,,,,,,,,,,,,,,,3.897294,,,,,,,,,,,,,,db9dfa68-419f-49f6-85e2-7f672b57181c,114,,"[64.7, 78.8]",3829517,3,,,,-3.094804,,Right Foot,,,"[34.8, 77.4]",,Ground Pass,,29.932758,,,Mathieu Bodmer,4373.0,,,,,,1,From Free Kick,Jérémy Pied,4270.0,Right Back,7,OGC Nice,136,['f6268263-42e9-4f57-aa4d-f5fe6bf0ca52'],16,,,,,,,,,,,,,,,,,OGC Nice,136,00:03:16.047,Pass,
,,,,,,,,,,,,,,,2.492176,,,,,,,,,,,,,,c02160e5-e561-4e38-bd88-a6aecb78283e,117,,"[34.1, 74.6]",3829517,3,,,,-1.691162,,Right Foot,,,"[28.5, 28.3]",,Ground Pass,,46.637432,,,Olivier Boscagli,7323.0,,True,,,,1,From Free Kick,Mathieu Bodmer,4373.0,Right Center Back,7,OGC Nice,136,['4c67e9b0-9e54-407d-9d0a-c7a02a906296'],21,,,,,,,,,,,,,,,,,OGC Nice,136,00:03:21.429,Pass,
,,,,,,,,,,,,,,,0.93526,,,,,,,,,,,,,,82817f70-36cb-4e00-b4e2-d693af3f487e,120,,"[34.4, 27.9]",3829517,3,,,,1.1682969,,Left Foot,,,"[38.7, 38.0]",,Ground Pass,,10.977249,,,Nampalys Mendy,4506.0,,,,,,1,From Free Kick,Olivier Boscagli,7323.0,Left Center Back,7,OGC Nice,136,['0f7d9fe0-e36d-49ba-933e-b673dbd51fc5'],25,,,,,,,,,,,,,,,,,OGC Nice,136,00:03:25.464,Pass,
,,,,,,,,,,,,,,,2.235195,,,,,,,,,,,,,,9f861534-248c-41d1-99c9-5e93ca1ada3c,123,,"[38.5, 37.2]",3829517,3,,,,-1.5910364,,Right Foot,,,"[38.0, 12.5]",,Ground Pass,,24.705061,,,Jean Michaël Seri,3359.0,,,,,,1,From Free Kick,Nampalys Mendy,4506.0,Center Defensive Midfield,7,OGC Nice,136,['c84c03b6-af0d-4b65-a492-5900c465e50b'],27,,,,,,,,,,,,,,,,,OGC Nice,136,00:03:27.003,Pass,
,,,,,,,,,,,,,,,1.760499,,,,,,,,,,,,,,bd8cc434-eefc-48bb-8cbc-20527e2c47e6,126,,"[42.5, 11.8]",3829517,3,,,,-0.010790948,,Right Foot,,,"[70.3, 11.5]",,Ground Pass,,27.801619,,,Ricardo Domingos Barbosa Pereira,6352.0,,,,,,1,From Free Kick,Jean Michaël Seri,3359.0,Left Center Midfield,7,OGC Nice,136,['3f37f422-8d1d-42d8-aee5-5f5a4aee74db'],29,,,,,,,,,,,,,,,,,OGC Nice,136,00:03:29.666,Pass,
,,,,,,,,,,,,,,,0.958455,,,,,,,,,,,,,,48f06730-542c-47b9-bfbe-31d6cacaab99,129,,"[70.3, 9.7]",3829517,3,,,,2.5812328,,Right Foot,,,"[65.2, 12.9]",,Ground Pass,,6.0207973,,,Wallyson Teixeira Mallmann,134561.0,,,,,,1,From Free Kick,Ricardo Domingos Barbosa Pereira,6352.0,Left Back,7,OGC Nice,136,['68fda44b-0a0c-4154-bb3f-a68081aa115c'],31,,,,,,,,,,,,,,,,,OGC Nice,136,00:03:31.816,Pass,
,,,,,,,,,,,,,,,1.50488,,,,,,,,,,,,,,0ed1f00b-b0a7-4ced-bdf1-d3b5b05eb828,132,,"[69.9, 12.2]",3829517,3,,,,-0.68990403,,Left Foot,,,"[84.2, 0.4]",,Ground Pass,,18.539957,,Out,Ricardo Domingos Barbosa Pereira,6352.0,,,,,,1,From Free Kick,Wallyson Teixeira Mallmann,134561.0,Center Attacking Midfield,7,OGC Nice,136,['f13adfcf-815d-4cfd-8c8f-8a736dcf6049'],33,,,,,,,,,,,,,,,,,OGC Nice,136,00:03:33.511,Pass,
