50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,1.129214,,,,,,,,,,5df7423e-cd32-473d-8dae-f3587c1f4af8,16,,"[11.7, 0.1]",3900515,0,,,,,2.2522757,,,,,"[4.4, 9.1]",,Low Pass,,11.588356,,,,Ricardo Alberto Silveira de Carvalho,10805.0,,,,,Throw-in,1,From Throw In,Fábio Alexandre da Silva Coentrão,19047.0,Left Back,3,AS Monaco,129,['0582c2f5-1176-4ed1-83c4-ffb8e4aef181'],15,,,,,,,,,,,,,,,,,AS Monaco,129,00:00:15.247,Pass,
,,,,,,,,,,,,,,,1.708848,,,,,,,,,,42a1516d-c742-4453-91f4-8dd1c4e383b5,19,,"[4.4, 9.8]",3900515,0,,,,,-0.050437953,,Right Foot,,,"[46.0, 7.7]",,High Pass,,41.65297,,,,Hélder Wander Sousa Azevedo Costa,9931.0,,,,,,1,From Throw In,Ricardo Alberto Silveira de Carvalho,10805.0,Left Center Back,3,AS Monaco,129,['2f6f1f91-45d2-424f-b001-92455a15fd07'],18,,,,,,,,,,,,,,,,,AS Monaco,129,00:00:18.022,Pass,
,,,,,,,,,,,,,,,2.144137,,,,,,,,,,b2577bc1-b2fc-48f6-b654-c9f2223265b5,22,,"[46.3, 7.3]",3900515,0,,,,,0.8991902,,Left Foot,,,"[55.6, 19.0]",,High Pass,,14.945903,,,,João Filipe Iria Santos Moutinho,3168.0,,,,,,1,From Throw In,Hélder Wander Sousa Azevedo Costa,9931.0,Left Wing,3,AS Monaco,129,"['24e05b29-dcb1-4b81-9eec-1ceaad358a2c', 'ecc979ac-52e5-4630-99e1-b5241b67e2c3']",19,,,,,,,,,,,,,,,,,AS Monaco,129,00:00:19.731,Pass,True
,,,,,,,,,,,,,,,3.170312,,,,,,,,,,0884e48a-4ee5-4834-a4d1-69a3f998825d,28,,"[56.5, 73.9]",3900515,0,,,,,-0.10890678,,Right Foot,,,"[100.4, 69.1]",,High Pass,,44.161636,,Incomplete,,Jules Iloki,3151.0,,,,,,1,From Throw In,Léo Dubois,3144.0,Right Back,3,AS Monaco,129,"['98f458df-1a97-4f63-94ba-bbbc370be06b', 'a58d373f-e272-4416-9673-a04102455e51']",25,,,,,,,,,,,,,,,,,Nantes,144,00:00:25.057,Pass,
,,,,,,,,,,,,,,,1.846193,,,,,,,,,,5a8403ae-9a6a-4f91-a74d-e2a865a65eb7,32,,"[14.5, 11.7]",3900515,0,,,,,2.0596488,,Right Foot,,,"[2.0, 35.2]",,Ground Pass,,26.617662,,,,Danijel Subašić,3444.0,,,,,,1,From Throw In,Ricardo Alberto Silveira de Carvalho,10805.0,Left Center Back,3,AS Monaco,129,['47b52c49-a60f-4de6-9a72-089ec751724e'],29,,,,,,,,,,,,,,,,,AS Monaco,129,00:00:29.163,Pass,
,,,,,,,,,,,,,,,2.915598,,,,,,,,,,674c5d20-b7c8-4702-9664-4c71f7e3d588,35,,"[5.3, 42.6]",3900515,0,,,,,0.5642861,,Right Foot,,,"[55.7, 74.5]",,High Pass,,59.647045,,Incomplete,,Guido Marcelo Carrillo,3246.0,,,,,,1,From Throw In,Danijel Subašić,3444.0,Goalkeeper,3,AS Monaco,129,"['74026bb2-935a-4263-86af-dafa43bb6395', 'fcf9aa63-cc62-45a1-a242-73ec9e4a88a4']",32,,,,,,,,,,,,,,,,,AS Monaco,129,00:00:32.796,Pass,
,,,,,,,,,,,,,,,1.967841,,,,,,,,,,8dbba863-b34e-4030-bb30-d2708d2d58c1,38,,"[43.6, 80.0]",3900515,0,,,,,-0.20365852,,,,,"[71.2, 74.3]",,High Pass,,28.182442,,,,Guido Marcelo Carrillo,3246.0,,,,,Throw-in,1,From Throw In,Almamy Touré,3204.0,Right Back,4,AS Monaco,129,['ae50bced-c4aa-4ddc-9fad-8fd51d4eb7d8'],43,,,,,,,,,,,,,,,,,AS Monaco,129,00:00:43.559,Pass,
,,,,,,,,,,,,,,,0.700808,,,,,,,,,,004b4cfb-5979-4dee-8ea9-75714ecb1223,40,,"[70.5, 73.5]",3900515,0,,,,True,-1.6885289,,,,,"[69.4, 64.2]",,Low Pass,,9.364828,,Incomplete,,Bernardo Mota Veiga de Carvalho e Silva,3193.0,,,,,,1,From Throw In,Guido Marcelo Carrillo,3246.0,Center Forward,4,AS Monaco,129,"['8e3c204f-9e7c-4f1d-ab7a-be8464a782b1', '9c900920-0a04-43a2-b823-6b2f45815ac2', 'feff2d03-f001-45e7-a98c-79eb709cc11c']",45,,,,,,,,,,,,,,,,,AS Monaco,129,00:00:45.526,Pass,True
,,,,,,,,,,,,,,,1.859305,,,,,,,,,,32e50dd6-d302-4c3b-b514-bce84ccd4cc9,45,,"[52.4, 24.3]",3900515,0,,,,,2.3164427,,Left Foot,,,"[35.5, 42.6]",,Ground Pass,,24.909838,,,,Léo Dubois,3144.0,,,,,,1,Regular Play,Abdoulaye Touré,3138.0,Left Defensive Midfield,5,Nantes,144,['ae23e169-40d8-4900-802c-33b7b651474b'],48,,,,,,,,,,,,,,,,,Nantes,144,00:00:48.278,Pass,
,,,,,,,,,,,,,,,1.406109,,,,,,,,,,f27caef2-a742-4e93-961d-50f3fe025056,48,,"[37.6, 42.2]",3900515,0,,,,,-1.9756881,,Right Foot,,,"[33.1, 31.7]",,Ground Pass,,11.423659,,,,Lévy Koffi Djidji,3174.0,,,,,,1,Regular Play,Léo Dubois,3144.0,Right Back,5,Nantes,144,['aed7b01a-438d-4160-afe0-a344c444e86a'],52,,,,,,,,,,,,,,,,,Nantes,144,00:00:52.061,Pass,
,,,,,,,,,,,,,,,2.439093,,,,,,,,,,41715efd-09f0-4710-ae24-612383545132,51,,"[41.7, 33.9]",3900515,0,,,,,-0.13725312,,Right Foot,,,"[77.9, 28.9]",,High Pass,,36.54367,,Incomplete,,Kolbeinn Sigþórsson,6284.0,,,,,,1,Regular Play,Lévy Koffi Djidji,3174.0,Right Center Back,5,Nantes,144,"['0be9813b-4ad3-442f-b9b6-41a39041570e', 'b051642b-90ab-4065-8edf-cbdcfea0acde']",55,,,,,,,,,,,,,,,,,Nantes,144,00:00:55.754,Pass,
,,,,,,,,,,,,,,,1.988016,,,,,,,,,,0be9813b-4ad3-442f-b9b6-41a39041570e,53,,"[42.2, 51.2]",3900515,0,,,,True,-1.82812,,,,,"[41.7, 49.3]",,Low Pass,,1.9646883,,Incomplete,,,,,,,,Recovery,1,Regular Play,Andrea Raggi,3374.0,Right Center Back,5,Nantes,144,"['41715efd-09f0-4710-ae24-612383545132', 'b138a8ce-9907-4b89-89ec-cd321ef6f39d', 'c75cfa29-ea14-4289-a421-99d306842557']",58,,,,,,,,,,,,,,,,,AS Monaco,129,00:00:58.193,Pass,True
,,,,,,,,,,,,,,,2.079709,,,,,,,,,,fda22608-6f7f-4883-a2a7-27b860105060,58,,"[83.3, 47.0]",3900515,1,,,,,0.9041995,,Right Foot,,,"[99.9, 68.1]",,Ground Pass,,26.84716,,,,Jules Iloki,3151.0,,,,,,1,Regular Play,Kolbeinn Sigþórsson,6284.0,Center Forward,5,Nantes,144,"['a8458b32-5a23-4487-876b-3ac0b1d18a85', 'bf2bf38a-8635-4263-b173-56ddceee3ba9']",1,,,,,,,,,,,,,,,,,Nantes,144,00:01:01.790,Pass,True
,,,,,,,,,,,,,,,0.271089,,,,,,,,,,d10d6970-9edb-4ce3-9785-3b0965358f47,61,,"[105.4, 72.7]",3900515,1,,,,,-1.3734008,,Right Foot,,,"[106.6, 66.7]",,Low Pass,,6.1188235,,Incomplete,,,,,,,,,1,Regular Play,Jules Iloki,3151.0,Right Wing,5,Nantes,144,['40e090c8-9062-4646-b854-4a7cc320b715'],5,,,,,,,,,,,,,,,,,Nantes,144,00:01:05.153,Pass,
,,,,,,,,,,,,,,,0.836648,,,,,,,,,,dcf0552c-2d9e-4422-9bb0-a1f43cac7dea,66,,"[8.0, 11.5]",3900515,1,,,,,1.3068326,,Right Foot,,,"[9.0, 15.2]",,Ground Pass,,3.8327537,,,,Fábio Alexandre da Silva Coentrão,19047.0,,,,,,1,Regular Play,Andrea Raggi,3374.0,Right Center Back,6,AS Monaco,129,"['20e4d1c7-3a32-4ca4-bb5c-419f75db5fb6', 'd7d77d05-b74a-422c-b9e8-e339daa487e8']",9,,,,,,,,,,,,,,,,,AS Monaco,129,00:01:09.265,Pass,True
,,,,,,,,,,,,,,,2.24972,,,,,,,,,,cc9206e6-e7cc-4351-94ef-1fab5ed32a64,69,,"[9.2, 15.2]",3900515,1,,,,,0.16871054,,Left Foot,,,"[45.6, 21.4]",,High Pass,,36.924248,,,,Guido Marcelo Carrillo,3246.0,,,,,,1,Regular Play,Fábio Alexandre da Silva Coentrão,19047.0,Left Back,6,AS Monaco,129,['d8f0a44c-d523-48ee-9f83-dd3068992c01'],10,,,,,,,,,,,,,,,,,AS Monaco,129,00:01:10.779,Pass,
,,,,,,,,,,,,,,,1.649592,,,,,,,,,,7a1ba642-52b7-44f5-9b9a-4d6ec52486da,73,,"[45.6, 20.7]",3900515,1,,,,,1.6991196,,Right Foot,,,"[43.2, 39.3]",,High Pass,,18.7542,,,,Mario Pašalić,11603.0,,,,,,1,Regular Play,Guido Marcelo Carrillo,3246.0,Center Forward,6,AS Monaco,129,"['6230f690-d12a-42ce-8781-3a1f988e015d', '97f46736-cf78-4b72-85a2-8f7d1feb8138']",13,,,,,,,,,,,,,,,,,AS Monaco,129,00:01:13.316,Pass,True
,,,,,,,,,,,,,,,1.400054,,,,,,,,,,677befb5-26d7-411b-9b45-acb6eb0b5b3a,81,,"[81.0, 59.7]",3900515,1,,,,,0.77633494,,Right Foot,,,"[97.7, 76.1]",,Ground Pass,,23.406197,,,,Jules Iloki,3151.0,,,,,,1,Regular Play,Birama Touré,7350.0,Right Defensive Midfield,7,Nantes,144,['be578fcc-496a-4707-ab8b-a7a043685c50'],19,,,,,,,,,,,,,,,,,Nantes,144,00:01:19.983,Pass,
,,,,,,,,,,,,,,,1.587203,,,,,,,,,,f3178a16-22da-4c6e-b836-38604d489388,84,,"[95.3, 62.9]",3900515,1,,,,,-0.49980754,,Right Foot,,,"[110.5, 54.6]",,Ground Pass,,17.318487,,,,Yacine Bammou,3319.0,,,,,,1,Regular Play,Jules Iloki,3151.0,Right Wing,7,Nantes,144,['6a721978-7935-4772-9fe9-e35bde155201'],24,,,,,,,,,,,,,,,,,Nantes,144,00:01:24.487,Pass,
,,,,,,,,,,,,,,,1.449231,,,,,,,,,,9687713a-1cf8-40e4-b028-a059d40ff2fb,88,,"[110.2, 63.5]",3900515,1,,,,,1.8902375,,Right Foot,,,"[105.9, 76.5]",,Ground Pass,,13.6926985,,,,Abdoulaye Touré,3138.0,,,,,,1,Regular Play,Yacine Bammou,3319.0,Center Attacking Midfield,7,Nantes,144,['8753883d-395c-42b3-8e42-136973352eb7'],27,,,,,,,,,,,,,,,,,Nantes,144,00:01:27.146,Pass,
,,,,,,,,,,,,,,,4.713829,,,,,,,,,,0f1876f6-0a87-4e71-8a9f-2b378b2ef68c,92,,"[109.1, 75.9]",3900515,1,,,,,-1.8258103,,Right Foot,True,,"[90.2, 3.4]",,High Pass,,74.92303,,,,Youssouf Sabaly,3404.0,,True,,,,1,Regular Play,Abdoulaye Touré,3138.0,Left Defensive Midfield,7,Nantes,144,['3db67a40-c7ff-41d9-b32d-fdd9b4cfe07e'],28,,,,,,,,,,,,,,,,,Nantes,144,00:01:28.663,Pass,
,,,,,,,,,,,,,,,1.008333,,,,,,,,,,aacc7ed5-dc85-433c-b93c-4992610c0c67,96,,"[77.9, 6.1]",3900515,1,,,,,2.1362803,,Right Foot,,,"[71.3, 16.5]",,Ground Pass,,12.317468,,,,Birama Touré,7350.0,,,,,,1,Regular Play,Youssouf Sabaly,3404.0,Left Back,7,Nantes,144,"['53ef4920-f08e-49d0-af86-6ba37afe13a8', 'c2823bf9-93bc-40d8-a603-18d12d535915']",36,,,,,,,,,,,,,,,,,Nantes,144,00:01:36.007,Pass,True
,,,,,,,,,,,,,,,0.951027,,,,,,,,,,935587c9-168b-477d-8338-fe314e55adda,100,,"[71.7, 10.0]",3900515,1,,,,,-0.41590235,,Left Foot,,,"[83.7, 4.7]",,Ground Pass,,13.118308,,,,Wilfried Moimbé,4249.0,,,,,,1,Regular Play,Birama Touré,7350.0,Right Defensive Midfield,7,Nantes,144,"['397af3f6-2f5a-47a2-ab0f-df4f5e83f421', '6985754f-1f93-468c-b213-3b4767879875']",38,,,,,,,,,,,,,,,,,Nantes,144,00:01:38.670,Pass,True
,,,,,,,,,,,,,,,1.120023,,,,,,,,,,4b917f3d-018c-42fa-aed5-7d882ceddf6c,103,,"[84.8, 4.7]",3900515,1,,,,,0.88991106,,Left Foot,,,"[91.2, 12.6]",,Low Pass,,10.167104,,,,Youssouf Sabaly,3404.0,,,,,,1,Regular Play,Wilfried Moimbé,4249.0,Left Wing,7,Nantes,144,['2aec5422-7868-47db-986e-92aca381e8f9'],39,,,,,,,,,,,,,,,,,Nantes,144,00:01:39.701,Pass,
,,,,,,,,,,,,,,,1.5308,,,,,,,,,,6176ed5c-21dc-47c9-b134-b0c39190714e,113,,"[112.8, 5.8]",3900515,1,,,,,1.4195787,,Left Foot,True,,"[117.6, 37.3]",,Ground Pass,,31.863615,,Incomplete,,Kolbeinn Sigþórsson,6284.0,,,,,,1,Regular Play,Wilfried Moimbé,4249.0,Left Wing,7,Nantes,144,"['58a67ca2-a2be-4747-a8a0-f458ddf45bf0', '6202e088-bc09-4653-a9e3-6392c06d39cf', '9c1e2521-e9b8-41f4-98b3-8b7c1cabd0b0']",45,,,,,,,,,,,,,,,,,Nantes,144,00:01:45.842,Pass,True
,,,,,,,,,,,,,,,2.177087,,,,,,,,,,f5954c17-ddfb-47b0-9621-14dcb83e2ab4,116,,"[3.9, 39.9]",3900515,1,,True,,,0.7297528,,Keeper Arm,,,"[23.8, 57.7]",,Ground Pass,,26.699251,,,,Andrea Raggi,3374.0,,,,,,1,Regular Play,Danijel Subašić,3444.0,Goalkeeper,8,AS Monaco,129,['9e5459a5-6d6f-4738-a091-e0c57795ef47'],56,,,,,,,,,,,,,,,,,AS Monaco,129,00:01:56.289,Pass,
,,,,,,,,,,,,,,,2.190273,,,,,,,,,,f1ba62e8-f5bb-4496-bd7a-c26458bee460,118,,"[24.1, 57.8]",3900515,2,,True,,,1.0728111,,Right Foot,,,"[35.3, 78.4]",,Ground Pass,,23.447815,,,,Almamy Touré,3204.0,,,,,,1,Regular Play,Andrea Raggi,3374.0,Right Center Back,8,AS Monaco,129,['ca41f3fa-5386-48c0-93a8-e505bd8d9237'],2,,,,,,,,,,,,,,,,,AS Monaco,129,00:02:02.209,Pass,
,,,,,,,,,,,,,,,0.92171,,,,,,,,,,b2b59110-8f0d-427a-8173-49ce510eea7f,120,,"[40.9, 77.0]",3900515,2,,,,,-0.658806,,Right Foot,,,"[53.3, 67.4]",,Ground Pass,,15.681837,,,,Mario Pašalić,11603.0,,,,,,1,Regular Play,Almamy Touré,3204.0,Right Back,8,AS Monaco,129,['9a96df8c-fe41-46a7-a75c-982282ee1dd5'],5,,,,,,,,,,,,,,,,,AS Monaco,129,00:02:05.407,Pass,
,,,,,,,,,,,,,,,1.436421,,,,,,,,,,0410b737-96f4-4845-892d-edcffb269ced,123,,"[54.6, 67.1]",3900515,2,,,,,-2.9441972,,Left Foot,,,"[31.6, 62.5]",,Ground Pass,,23.45549,,,,Andrea Raggi,3374.0,,,,,,1,Regular Play,Mario Pašalić,11603.0,Right Center Midfield,8,AS Monaco,129,['0f83ea1c-1f3a-4e92-b588-4efead5e4f83'],6,,,,,,,,,,,,,,,,,AS Monaco,129,00:02:06.430,Pass,
,,,,,,,,,,,,,,,1.436742,,,,,,,,,,f078bb82-f3b9-4148-ad50-19230df24be6,126,,"[31.7, 61.9]",3900515,2,,,,,-1.447765,,Right Foot,,,"[34.0, 43.3]",,Ground Pass,,18.741665,,,,Ricardo Alberto Silveira de Carvalho,10805.0,,,,,,1,Regular Play,Andrea Raggi,3374.0,Right Center Back,8,AS Monaco,129,['ff019b9e-9d4b-4b89-9de2-0a876af72c67'],9,,,,,,,,,,,,,,,,,AS Monaco,129,00:02:09.512,Pass,
,,,,,,,,,,,,,,,1.353004,,,,,,,,,,d8e57d06-fd86-4f13-a038-d5df322e852f,129,,"[36.1, 37.3]",3900515,2,,,,,-1.175316,,Right Foot,,,"[44.7, 16.7]",,Ground Pass,,22.323082,,,,Fábio Alexandre da Silva Coentrão,19047.0,,,,,,1,Regular Play,Ricardo Alberto Silveira de Carvalho,10805.0,Left Center Back,8,AS Monaco,129,['8c59627b-7ac9-4893-845e-b13530cc24cf'],11,,,,,,,,,,,,,,,,,AS Monaco,129,00:02:11.823,Pass,
,,,,,,,,,,,,,,,2.056712,,,,,,,,,,07fd7e0d-b575-4680-b227-073ce2f99ed4,132,,"[57.0, 14.9]",3900515,2,,,,,-0.5927949,,Right Foot,,,"[71.4, 5.2]",,Ground Pass,,17.362316,,,,João Filipe Iria Santos Moutinho,3168.0,,,,,,1,Regular Play,Fábio Alexandre da Silva Coentrão,19047.0,Left Back,8,AS Monaco,129,['efc8c301-2e9f-41f9-9529-ec4f182309fd'],16,,,,,,,,,,,,,,,,,AS Monaco,129,00:02:16.063,Pass,
,,,,,,,,,,,,,,,0.856136,,,,,,,,,,f2daa77a-a2dc-48c9-acf3-20ae3029fd38,135,,"[77.0, 7.3]",3900515,2,,,,,0.23958303,,Left Foot,,,"[90.1, 10.5]",,Ground Pass,,13.485177,,,,Hélder Wander Sousa Azevedo Costa,9931.0,,,,,,1,Regular Play,João Filipe Iria Santos Moutinho,3168.0,Left Center Midfield,8,AS Monaco,129,['38ea4ada-45e6-4b5b-b32b-90858fc21a8e'],19,,,,,,,,,,,,,,,,,AS Monaco,129,00:02:19.323,Pass,
