50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.795618,,,,,,,,,6e9be9f0-ced3-42cd-8159-dd0acce633d0,17,,"[29.0, 40.0]",3900504,0,,,,,1.5453781,,Right Foot,,,"[29.6, 63.6]",,Ground Pass,,23.607626,,,,,Oswaldo Augusto Vizcarrondo Araújo,3004.0,,,,,,1,From Kick Off,Lorik Agim Cana,10936.0,Left Center Back,2,Nantes,144,['70cca81e-69e8-4b6a-ab4d-2cd562156304'],8,,,,,,,,,,,,,,,,,Nantes,144,00:00:08.001,Pass,
,,,,,,,,,,,,,,,,,,2.828106,,,,,,,,,b4762023-e11a-44f2-9e68-54630da03a0b,20,,"[37.4, 63.0]",3900504,0,,,,,-0.691541,,Right Foot,,,"[77.5, 29.8]",,High Pass,,52.060062,,,,,Kolbeinn Sigþórsson,6284.0,,,,,,1,From Kick Off,Oswaldo Augusto Vizcarrondo Araújo,3004.0,Right Center Back,2,Nantes,144,['c2067ddd-b4be-4a32-8fb1-708ae2202019'],12,,,,,,,,,,,,,,,,,Nantes,144,00:00:12.060,Pass,
,,,,,,,,,,,,,,,,,,2.664771,,,,,,,,,7d20796a-22a4-4dd1-ace4-f133edeb7daf,23,,"[72.0, 25.5]",3900504,0,,,,,-0.8999389,,Right Foot,,,"[87.0, 6.6]",,Low Pass,,24.129028,,,,,Johan Audel,401477.0,,,,,,1,From Kick Off,Kolbeinn Sigþórsson,6284.0,Center Forward,2,Nantes,144,['98c95d62-f768-4fe7-8a69-f7a0a690610a'],17,,,,,,,,,,,,,,,,,Nantes,144,00:00:17.584,Pass,
,,,,,,,,,,,,,,,,,,0.988557,,,,,,,,,895c55af-b7b7-44be-bc91-719d5eee5f82,27,,"[20.0, 80.0]",3900504,0,,,,,-0.27927053,,,,,"[33.6, 76.1]",,Low Pass,,14.148145,,,,,Rodrigue Casimir Ninga,3020.0,,,,,Throw-in,1,From Throw In,Mamadou N''Diaye,40700.0,Right Back,3,Montpellier,139,['6e823231-cc2a-4dd3-b6b2-afe27c1f7ae3'],35,,,,,,,,,,,,,,,,,Montpellier,139,00:00:35.172,Pass,
,,,,,,,,,,,,,,,,,,2.862779,,,,,,,,,1bdfb702-5e59-4beb-af27-7cea2a049670,30,,"[34.2, 75.5]",3900504,0,,,,,3.0765505,,Right Foot,,,"[8.1, 77.2]",,High Pass,,26.155306,,,,,Mamadou N''Diaye,40700.0,,,,,,1,From Throw In,Rodrigue Casimir Ninga,3020.0,Right Wing,3,Montpellier,139,"['07b53007-bc70-4a45-9ef3-4762acc29ab7', 'a71be252-b930-40cf-b7eb-498017d433a4']",36,,,,,,,,,,,,,,,,,Montpellier,139,00:00:36.160,Pass,True
,,,,,,,,,,,,,,,,,,1.129584,,,,,,,,,eaeeda01-6a7c-4c3d-97e3-2561a61406e3,33,,"[8.1, 77.2]",3900504,0,,,,,-1.7053174,,Left Foot,,,"[6.3, 63.9]",,Ground Pass,,13.421252,,,,,Vitorino Hilton da Silva,3674.0,,,,,,1,From Throw In,Mamadou N''Diaye,40700.0,Right Back,3,Montpellier,139,['e235f53c-428a-4ef7-9911-d4483ff5522c'],39,,,,,,,,,,,,,,,,,Montpellier,139,00:00:39.080,Pass,
,,,,,,,,,,,,,,,,,,2.267539,,,,,,,,,bffafbd8-732b-4134-812a-87a806109440,35,,"[6.3, 63.9]",3900504,0,,,,,0.11180335,,Right Foot,,,"[44.6, 68.2]",,High Pass,,38.540627,,,Incomplete,,,,,,,,,1,From Throw In,Vitorino Hilton da Silva,3674.0,Right Center Back,3,Montpellier,139,['8cf21d98-2473-4fa0-8d70-ed2fa903fe1c'],40,,,,,,,,,,,,,,,,,Montpellier,139,00:00:40.209,Pass,
,,,,,,,,,,,,,,,,,,3.117243,,,,,,,,,8cf21d98-2473-4fa0-8d70-ed2fa903fe1c,36,,"[75.5, 11.9]",3900504,0,,,,,2.142573,,Head,,,"[60.7, 34.9]",,Low Pass,,27.35032,,,,,Oswaldo Augusto Vizcarrondo Araújo,3004.0,,,,,Recovery,1,Regular Play,Wilfried Moimbé,4249.0,Left Back,4,Nantes,144,"['4f850ecc-2b48-4f26-ad87-f4893489843d', 'bffafbd8-732b-4134-812a-87a806109440']",42,,,,,,,,,,,,,,,,,Nantes,144,00:00:42.477,Pass,
,,,,,,,,,,,,,,,,,,1.608172,,,,,,,,,03d89355-251c-4a09-b090-d7e7880aabea,39,,"[54.6, 48.2]",3900504,0,,,,,1.370211,,Right Foot,,,"[59.5, 72.3]",,Ground Pass,,24.593088,,,,,Youssouf Sabaly,3404.0,,,,,,1,Regular Play,Oswaldo Augusto Vizcarrondo Araújo,3004.0,Right Center Back,4,Nantes,144,['527ebabc-83be-4384-8ab7-b0bbb506a3ec'],47,,,,,,,,,,,,,,,,,Nantes,144,00:00:47.492,Pass,
,,,,,,,,,,,,,,,,,,1.046351,,,,,,,,,79f63a4c-e18c-4483-8b7f-0e595de5a76c,42,,"[59.5, 72.6]",3900504,0,,,,,-0.6938672,,Right Foot,,,"[70.8, 63.2]",,Ground Pass,,14.698639,,,,,Jules Iloki,3151.0,,,,,,1,Regular Play,Youssouf Sabaly,3404.0,Right Back,4,Nantes,144,['8c27638b-dd34-4ce1-a4ff-88586bc17b95'],49,,,,,,,,,,,,,,,,,Nantes,144,00:00:49.140,Pass,
,,,,,,,,,,,,,,,,,,2.021202,,,,,,,,,db6c3dd6-468c-4fc2-8c4d-683d849cca09,49,,"[83.3, 75.1]",3900504,1,,,,,-1.0702528,,Right Foot,,,"[102.5, 40.0]",,High Pass,,40.008125,,,Incomplete,,,,,,,,Free Kick,1,From Free Kick,Adrien Thomasson,3375.0,Left Defensive Midfield,5,Nantes,144,['44b52648-1a3f-41a0-89d5-9ff775e9a409'],24,,,,,,,,,,,,,,,,,Nantes,144,00:01:24.188,Pass,
,,,,,,,,,,,,,,,,,,1.762156,,,,,,,,,2c27aa8e-5ff7-4e29-bfde-c1d9e6f7d795,53,,"[76.7, 51.9]",3900504,1,,,,,0.6938434,,Right Foot,,,"[98.7, 70.2]",,High Pass,,28.616255,,,Pass Offside,,Jules Iloki,3151.0,,,,,,1,From Free Kick,Birama Touré,7350.0,Right Defensive Midfield,5,Nantes,144,['e7fd95bd-240c-46ce-a2f2-948e540aa870'],30,,,,,,,,,,,,,,,,,Nantes,144,00:01:30.231,Pass,
,,,,,,,,,,,,,,,,,,3.205571,,,,,,,,,9d359b35-edda-4afc-8da1-dbe78e47ce2c,55,,"[18.8, 15.4]",3900504,2,,,,,0.11921423,,Right Foot,,,"[73.9, 22.0]",,High Pass,,55.493874,,,,,Souleymane Camara,3679.0,,,,,Free Kick,1,From Free Kick,Laurent Pionnier,40645.0,Goalkeeper,6,Montpellier,139,['cc29c9b7-4105-4b8a-8395-71b017ef635c'],5,,,,,,,,,,,,,,,,,Montpellier,139,00:02:05.005,Pass,
,,,,,,,,,,,,,,,,,,1.527708,,,,,,,,,503fa03d-0e73-45e7-a33c-861e5a503de6,57,,"[73.9, 22.0]",3900504,2,,,,True,-0.18196468,,,,,"[86.4, 19.7]",,High Pass,,12.709839,,,Incomplete,,Jérôme Roussillon,3676.0,,,,,,1,From Free Kick,Souleymane Camara,3679.0,Center Forward,6,Montpellier,139,"['36980375-15d4-4e9f-95ca-2468a727b82a', 'b504e5bd-0e34-48eb-aaa8-74309998e5cd', 'f6a1d575-5142-41b7-8d58-aa6978ff2e69']",8,,,,,,,,,,,,,,,,,Montpellier,139,00:02:08.210,Pass,True
,,,,,,,,,,,,,,,,,,1.571648,,,,,,,,,36980375-15d4-4e9f-95ca-2468a727b82a,61,,"[33.7, 60.4]",3900504,2,,,,True,0.6778014,,,,,"[49.6, 73.2]",,High Pass,,20.412006,,,,,Jules Iloki,3151.0,,,,,Recovery,1,Regular Play,Oswaldo Augusto Vizcarrondo Araújo,3004.0,Right Center Back,7,Nantes,144,"['44f9b480-8550-4b85-bf6e-9b956d2c6c43', '503fa03d-0e73-45e7-a33c-861e5a503de6', '93a24ca0-248e-41d1-9336-490b5d08f200']",9,,,,,,,,,,,,,,,,,Nantes,144,00:02:09.738,Pass,True
,,,,,,,,,,,,,,,,,,0.742684,,,,,,,,,6cc5e633-1ada-4b41-b3bb-7683c307a0cc,63,,"[49.6, 73.5]",3900504,2,,,,,-2.2508943,,Right Foot,,,"[44.1, 66.7]",,Low Pass,,8.745856,,,,,Adrien Thomasson,3375.0,,,,,,1,Regular Play,Jules Iloki,3151.0,Right Wing,7,Nantes,144,['78329889-26f0-4fd9-ad23-d6e6a19f5d1f'],11,,,,,,,,,,,,,,,,,Nantes,144,00:02:11.309,Pass,
,,,,,,,,,,,,,,,,,,1.290914,,,,,,,,,00a835a5-ce65-4e60-a5a4-54dd1d584e49,71,,"[52.8, 21.8]",3900504,2,,,,,-1.181699,,Right Foot,,,"[56.9, 11.8]",,Low Pass,,10.807867,,,,,Ramy Bensebaini,3191.0,,,,,Recovery,1,Regular Play,Daniel Congré,3011.0,Left Center Back,8,Montpellier,139,['2c5cf330-6509-494c-88dd-f961392c328f'],16,,,,,,,,,,,,,,,,,Montpellier,139,00:02:16.743,Pass,
,,,,,,,,,,,,,,,,,,3.461359,,,,,,,,,df8c0c24-a102-4826-b40f-963684d074d2,74,,"[57.1, 12.4]",3900504,2,,,,,0.90530217,,Left Foot,,,"[71.7, 31.0]",,High Pass,,23.645718,,,,,Ryad Boudebouz,6661.0,,,,,,1,Regular Play,Ramy Bensebaini,3191.0,Left Back,8,Montpellier,139,['43e9021e-7c0c-4d11-b453-0e48d7781c39'],18,,,,,,,,,,,,,,,,,Montpellier,139,00:02:18.034,Pass,
,,,,,,,,,,,,,,,,,,0.239997,,,,,,,,,c6710344-bec0-4f24-a220-52a126f23b9e,81,,"[46.8, 49.1]",3900504,2,,,,,-0.7316864,,Left Foot,,,"[51.7, 44.7]",,Ground Pass,,6.5855904,,,,,Johan Audel,401477.0,,,,,,1,Regular Play,Birama Touré,7350.0,Right Defensive Midfield,9,Nantes,144,['2d94dafe-16ee-4d78-9cc0-7b97db86dd58'],24,,,,,,,,,,,,,,,,,Nantes,144,00:02:24.248,Pass,
,,,,,,,,,,,,,,,,,,1.713178,,,,,,,,,bbfff521-862a-4831-9397-6f605bdfbeb8,84,,"[47.0, 49.3]",3900504,2,,,,,1.4263548,,Right Foot,,,"[47.8, 54.8]",,Ground Pass,,5.557877,,,,,Adrien Thomasson,3375.0,,,,,Recovery,1,Regular Play,Birama Touré,7350.0,Right Defensive Midfield,9,Nantes,144,['14e3d8e6-92d3-49c0-b135-e14e712fb5f2'],25,,,,,,,,,,,,,,,,,Nantes,144,00:02:25.074,Pass,
,,,,,,,,,,,,,,,,,,0.084992,,,,,,,,,912ee53d-57a2-419f-8414-edabbd59c8a5,88,,"[54.6, 61.6]",3900504,2,,,,,0.41012734,,Right Foot,,,"[56.9, 62.6]",,Ground Pass,,2.5079873,,,Incomplete,,Yacine Bammou,3319.0,,,,,,1,Regular Play,Adrien Thomasson,3375.0,Left Defensive Midfield,9,Nantes,144,"['3e1dcdbb-d8d7-44ff-aaef-64f3a8ddee15', 'c11accd7-5a66-4d12-8403-b5f9d0452cba', 'f01db199-cc0a-4906-91dd-856a31fb43ad']",28,,,,,,,,,,,,,,,,,Nantes,144,00:02:28.931,Pass,True
,,,,,,,,,,,,,,,,,,1.308961,,,,,,,,,310df558-66bd-4d6e-86be-b6e3254d52f3,93,,"[63.8, 58.1]",3900504,2,,,,,-2.0311866,,Right Foot,,,"[57.7, 45.8]",,Ground Pass,,13.72953,,,,,Johan Audel,401477.0,,,,,,1,Regular Play,Adrien Thomasson,3375.0,Left Defensive Midfield,9,Nantes,144,['5c038432-74d3-44ad-bcdb-53f0391f831a'],30,,,,,,,,,,,,,,,,,Nantes,144,00:02:30.578,Pass,
,,,,,,,,,,,,,,,,,,1.186271,,,,,,,,,3a6b2aee-3244-4871-b06e-8f5d6a397d08,96,,"[54.8, 47.9]",3900504,2,,,,,2.5792255,,Left Foot,,,"[42.9, 55.4]",,Ground Pass,,14.066272,,,,,Oswaldo Augusto Vizcarrondo Araújo,3004.0,,,,,,1,Regular Play,Johan Audel,401477.0,Left Wing,9,Nantes,144,['29cc2849-9d43-4f91-b98a-4e421fe9b6e0'],32,,,,,,,,,,,,,,,,,Nantes,144,00:02:32.792,Pass,
,,,,,,,,,,,,,,,,,,1.657662,,,,,,,,,c78d733d-1586-4864-a299-2df7eb1cb344,99,,"[42.9, 55.4]",3900504,2,,,,,1.0145453,,Right Foot,,,"[57.2, 78.4]",,Ground Pass,,27.083021,,,,,Youssouf Sabaly,3404.0,,,,,,1,Regular Play,Oswaldo Augusto Vizcarrondo Araújo,3004.0,Right Center Back,9,Nantes,144,['84c68a98-edb9-48d5-ba1e-9aebc3f87fb3'],34,,,,,,,,,,,,,,,,,Nantes,144,00:02:34.795,Pass,
,,,,,,,,,,,,,,,,,,3.513576,,,,,,,,,441c09c2-896d-4c6e-9df4-b8b95f281947,102,,"[64.2, 78.4]",3900504,2,,,,,-0.064968675,,Right Foot,,,"[105.7, 75.7]",,Low Pass,,41.587738,,,,,Jules Iloki,3151.0,,,,,,1,Regular Play,Youssouf Sabaly,3404.0,Right Back,9,Nantes,144,['e005824d-2b29-4259-b8e5-c6106383db2a'],39,,,,,,,,,,,,,,,,,Nantes,144,00:02:39.003,Pass,
,,,,,,,,,,,,,,,,,,1.796422,,,,,,,,,2b77c3ea-154e-461e-8c73-bc97f93a1a58,104,,"[106.3, 75.7]",3900504,2,,,,,-1.2269906,,Right Foot,True,,"[117.9, 43.3]",,High Pass,,34.41395,,,Incomplete,,,,,,,,,1,Regular Play,Jules Iloki,3151.0,Right Wing,9,Nantes,144,['14f388a8-8a1b-42ab-bb8f-19ef00eaf046'],42,,,,,,,,,,,,,,,,,Nantes,144,00:02:42.516,Pass,
,,,,,,,,,,,,,,,,,,3.094759,,,,,,,,,287da76e-7d77-487a-9d87-8c1cc14a9357,107,,"[16.7, 54.3]",3900504,2,,,,,0.11290074,,Right Foot,,,"[70.5, 60.4]",,High Pass,,54.144714,,,,,Rodrigue Casimir Ninga,3020.0,,,,,,1,From Keeper,Laurent Pionnier,40645.0,Goalkeeper,10,Montpellier,139,['f2e39116-c8d1-486b-bd85-d2510ae0f7d6'],52,,,,,,,,,,,,,,,,,Montpellier,139,00:02:52.958,Pass,
,,,,,,,,,,,,,,,,,,2.030047,,,,,,,,,f6659f04-afe0-4770-ac49-ac8598387df8,109,,"[70.5, 60.4]",3900504,2,,,,,0.26349506,,Head,,,"[92.0, 66.2]",,Low Pass,,22.268587,,,Incomplete,,Souleymane Camara,3679.0,,,,,,1,From Keeper,Rodrigue Casimir Ninga,3020.0,Right Wing,10,Montpellier,139,"['c633de81-4106-42cd-a438-94d9d87801b6', 'd8a7f64f-8b14-47d4-910b-e83b50ea29b3']",56,,,,,,,,,,,,,,,,,Montpellier,139,00:02:56.052,Pass,
,,,,,,,,,,,,,,,,,,2.78684,,,,,,,,,89c4d92a-a84c-426d-af1c-31c95fcb59cc,113,,"[20.3, 16.0]",3900504,2,,,,,1.9215243,,Right Foot,,,"[9.8, 44.7]",,Ground Pass,,30.560432,,,,,Rémy Riou,25377.0,,,,,,1,Regular Play,Lorik Agim Cana,10936.0,Left Center Back,11,Nantes,144,['b915510e-1250-4aeb-b081-1c4c688dc0c5'],59,,,,,,,,,,,,,,,,,Nantes,144,00:02:59.514,Pass,
,,,,,,,,,,,,,,,,,,3.319681,,,,,,,,,6c7cb672-9342-4a9d-9596-f03726bbc171,116,,"[9.8, 44.7]",3900504,3,,,,,-0.4785085,,Right Foot,,,"[65.9, 15.6]",,High Pass,,63.19826,,,,,Johan Audel,401477.0,,,,,,1,Regular Play,Rémy Riou,25377.0,Goalkeeper,11,Nantes,144,['e666b880-0402-4169-b1a5-0edd3c4dd2a7'],2,,,,,,,,,,,,,,,,,Nantes,144,00:03:02.341,Pass,
,,,,,,,,,,,,,,,,,,1.778347,,,,,,,,,f9cb8e63-2494-483a-b3fe-e9af83c47e4e,118,,"[66.1, 15.6]",3900504,3,,,,,1.3020933,,Head,,,"[71.8, 36.3]",,High Pass,,21.470446,,,Incomplete,,Kolbeinn Sigþórsson,6284.0,,,,,,1,Regular Play,Johan Audel,401477.0,Left Wing,11,Nantes,144,"['bee391ac-536a-4a1e-907e-d57d6955dd3c', 'f2b5daa0-41ed-49ce-a9ef-725d3c4bb655']",5,,,,,,,,,,,,,,,,,Nantes,144,00:03:05.661,Pass,
,,,,,,,,,,,,,,,,,,1.534431,,,,,,,,,f2b5daa0-41ed-49ce-a9ef-725d3c4bb655,120,,"[48.3, 43.8]",3900504,3,,,,,0.14707835,,Head,,,"[69.9, 47.0]",,High Pass,,21.83575,,,Incomplete,,,,,,,,Recovery,1,Regular Play,Daniel Congré,3011.0,Left Center Back,11,Nantes,144,"['530462fc-dbdd-4df8-a61f-4ab3df78162b', 'f9cb8e63-2494-483a-b3fe-e9af83c47e4e']",7,,,,,,,,,,,,,,,,,Montpellier,139,00:03:07.439,Pass,
,,,,,,,,,,,,,,,,,,1.243925,,,,,,,,,e3d2cdcb-bdfd-4151-8cb6-790e5d337a4f,123,,"[56.3, 42.7]",3900504,3,,,,,-1.549371,,Right Foot,,,"[56.6, 28.7]",,High Pass,,14.003214,,,,,Yacine Bammou,3319.0,,,,,,1,Regular Play,Birama Touré,7350.0,Right Defensive Midfield,11,Nantes,144,['53428f10-a603-439a-88a6-cc2c290c27de'],10,,,,,,,,,,,,,,,,,Nantes,144,00:03:10.143,Pass,
,,,,,,,,,,,,,,,,,,1.825886,,,,,,,,,a090dc38-d046-4334-b468-c5e74c01b2a4,126,,"[51.3, 31.4]",3900504,3,,,,,2.0666332,,Right Foot,,,"[39.4, 53.4]",,Ground Pass,,25.012197,,,,,Oswaldo Augusto Vizcarrondo Araújo,3004.0,,,,,,1,Regular Play,Yacine Bammou,3319.0,Center Attacking Midfield,11,Nantes,144,['26589153-f2e7-423e-b447-75cb2ffaeca7'],14,,,,,,,,,,,,,,,,,Nantes,144,00:03:14.206,Pass,
