50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.730791,,,,,,,,,,,,,4a13abf3-ebe2-4d8e-ae7a-7e459d6d0817,15,,"[55.2, 76.3]",3901225,0,,,,,-0.13381098,,Head,,,,"[70.8, 74.2]",,High Pass,,15.740711,,Incomplete,,Jordan Ferri,3118.0,,,,,,Recovery,1,From Throw In,Mapou Yanga-Mbiwa,4463.0,Right Center Back,3,Toulouse,130,"['42eea43e-e6f0-40df-ade8-f0f06d01bfb6', '913245b3-1de5-4789-acfc-3018b7d1fb29', 'de7468a1-0d1f-45bd-baf1-769c97934b5e']",20,,,,,,,,,,,,,,,,,Lyon,137,00:00:20.819,Pass,
,,,,,,,,,,,,,,,,,,1.919988,,,,,,,,,,,,,913245b3-1de5-4789-acfc-3018b7d1fb29,18,,"[49.3, 5.9]",3901225,0,,,,True,-0.3261558,,,,,,"[56.1, 3.6]",,High Pass,,7.17844,,,,Martin Braithwaite Christensen,4447.0,,,,,,Recovery,1,From Throw In,Étienne Didot,3189.0,Left Defensive Midfield,3,Toulouse,130,"['2b6f34df-4cb5-410b-a58a-2b3f3b132f1d', '4a13abf3-ebe2-4d8e-ae7a-7e459d6d0817', 'aa69b78b-4ad4-4e04-8d5a-7f78913b6480']",22,,,,,,,,,,,,,,,,,Toulouse,130,00:00:22.549,Pass,True
,,,,,,,,,,,,,,,,,,1.079981,,,,,,,,,,,,,8f4ee12e-e47d-4b17-84d6-e88fb46686c4,21,,"[55.5, 2.5]",3901225,0,,,,True,1.4640607,,,,,,"[56.1, 8.1]",,High Pass,,5.632051,,,,Tongo Hamed Doumbia,16522.0,,,,,,,1,From Throw In,Martin Braithwaite Christensen,4447.0,Left Wing,3,Toulouse,130,"['4571472c-be4c-44be-9f0f-57f50ab0498c', 'd7c0004c-fd71-4e6a-a4e4-5459a511c09e']",24,,,,,,,,,,,,,,,,,Toulouse,130,00:00:24.469,Pass,True
,,,,,,,,,,,,,,,,,,0.719997,,,,,,,,,,,,,80922810-a91e-44aa-ae5a-cd5b51d0fbfa,26,,"[55.9, 12.3]",3901225,0,,,,,-1.6247978,,Right Foot,,,,"[55.5, 4.9]",,Low Pass,,7.410803,,,,Martin Braithwaite Christensen,4447.0,,,,,,,1,From Throw In,Tongo Hamed Doumbia,16522.0,Center Attacking Midfield,3,Toulouse,130,"['02be8d2d-8216-4435-b72a-bd3c5395a30b', '2e3d4dfe-b771-4fa2-99fb-ba5e91d5e6b7']",26,,,,,,,,,,,,,,,,,Toulouse,130,00:00:26.349,Pass,True
,,,,,,,,,,,,,,,,,,0.913848,,,,,,,,,,,,,805f7a16-168d-4a7a-a7cf-4fd459938bbc,29,,"[56.1, 5.5]",3901225,0,,,,,2.3086114,,Right Foot,,,,"[50.1, 12.1]",,Ground Pass,,8.9196415,,Incomplete,,Alexis Blin,3036.0,,,,,,,1,From Throw In,Martin Braithwaite Christensen,4447.0,Left Wing,3,Toulouse,130,"['7d423ab6-75d1-4d35-99ef-bcfb526862c9', '8fc2c9d8-3f0a-4aa1-8242-eb45c0416f6d']",27,,,,,,,,,,,,,,,,,Toulouse,130,00:00:27.669,Pass,
,,,,,,,,,,,,,,,,,,0.287144,,,,,,,,,,,,,cc2e29d6-ef39-42da-b16a-cfebf95bf456,35,,"[39.4, 9.8]",3901225,0,,,,,-0.16910122,,Right Foot,,,,"[43.5, 9.1]",,Ground Pass,,4.159327,,Incomplete,,Étienne Didot,3189.0,,,,,,Recovery,1,From Throw In,Marcel Tisserand,8677.0,Left Center Back,3,Toulouse,130,"['69c7e149-0626-45b6-8e67-ef8773f983db', '934c959f-9b07-44a9-9fe7-f5076d41261a']",30,,,,,,,,,,,,,,,,,Toulouse,130,00:00:30.172,Pass,
,,,,,,,,,,,,,,,,,,1.119996,,,,,,,,,,,,,be805760-166c-4bff-bf49-838cc890bb8a,41,,"[52.0, 9.8]",3901225,0,,,,,0.82739025,,Right Foot,,,,"[63.4, 22.2]",,Ground Pass,,16.84399,,,,Tongo Hamed Doumbia,16522.0,,,,,,,1,From Throw In,Marcel Tisserand,8677.0,Left Center Back,3,Toulouse,130,['fba069a6-b4c6-4d7e-afa7-7dd0c958d825'],33,,,,,,,,,,,,,,,,,Toulouse,130,00:00:33.500,Pass,
,,,,,,,,,,,,,,,,,,0.679997,,,,,,,,,,,,,769d77c8-96f0-4c40-9e30-e03a3ab05c70,44,,"[64.0, 23.2]",3901225,0,,,,,-0.67851096,,Right Foot,,,,"[76.9, 12.8]",,Ground Pass,,16.570154,,,,Marcel Tisserand,8677.0,,,,,,,1,From Throw In,Tongo Hamed Doumbia,16522.0,Center Attacking Midfield,3,Toulouse,130,['27b027e6-0e8c-4d28-9d61-668d26fe8480'],35,,,,,,,,,,,,,,,,,Toulouse,130,00:00:35.660,Pass,
,,,,,,,,,,,,,,,,,,2.58606,,,,,,,,,,,,,25a95ebe-2242-49e6-a2f9-a2f286942ad3,47,,"[86.0, 15.1]",3901225,0,,,,,0.8151377,,Right Foot,True,,,"[107.2, 37.6]",,Ground Pass,,30.914236,,Incomplete,,Wissam Ben Yedder,6723.0,,,,,,,1,From Throw In,Marcel Tisserand,8677.0,Left Center Back,3,Toulouse,130,"['3d123c9a-3a4e-45d2-8039-8f190346391e', 'f813bd11-2317-48c2-b210-b4596e1b23e7']",38,,,,,,,,,,,,,,,,,Toulouse,130,00:00:38.100,Pass,
,,,,,,,,,,,,,,,,,,1.599183,,,,,,,,,,,,,2cf46aac-52ff-46aa-bcf1-492e9720cc15,50,,"[11.0, 47.0]",3901225,0,,True,,,0.42336714,,Keeper Arm,,,,"[27.2, 54.3]",,Ground Pass,,17.768793,,,,Corentin Tolisso,5480.0,,,,,,,1,Regular Play,Anthony Lopes,2947.0,Goalkeeper,4,Lyon,137,['1ba36660-3feb-4571-ba7b-7793706caec1'],41,,,,,,,,,,,,,,,,,Lyon,137,00:00:41.284,Pass,
,,,,,,,,,,,,,,,,,,1.055055,,,,,,,,,,,,,a9f8ba6b-bdfa-41a1-9740-268686a010c8,53,,"[34.3, 25.2]",3901225,0,,,,,-3.070845,,Left Foot,,,,"[21.6, 24.3]",,Ground Pass,,12.73185,,,,Jérémy Morel,2983.0,,,,,,,1,Regular Play,Corentin Tolisso,5480.0,Left Center Midfield,4,Lyon,137,"['182e492a-e6fd-40c8-8468-8dd98d51d291', 'af813756-aec5-40b6-bdc6-1f2ba49a7852']",43,,,,,,,,,,,,,,,,,Lyon,137,00:00:43.718,Pass,True
,,,,,,,,,,,,,,,,,,4.014223,,,,,,,,,,,,,53af7312-22c0-4175-9038-bc35660f2ce7,60,,"[100.6, 66.2]",3901225,0,,,,,-1.3166214,,Right Foot,True,,,"[113.2, 17.7]",,High Pass,,50.109978,,Incomplete,,Martin Braithwaite Christensen,4447.0,,,True,,,,1,Regular Play,Adrien Regattin,16418.0,Right Wing,5,Toulouse,130,"['d89ecb06-68c6-4c6d-983d-031d4d086eba', 'da9dfe50-fd9d-4a9e-9c85-9c95fb9db3df']",47,,,,,,,,,,,,,,,,,Toulouse,130,00:00:47.898,Pass,
,,,,,,,,,,,,,,,,,,1.759995,,,,,,,,,,,,,24b266cf-5cf0-4e54-ad51-822f16e894d5,65,,"[84.8, 8.5]",3901225,0,,,,True,2.0253808,,,,,,"[78.3, 21.8]",,Low Pass,,14.803378,,,,Alexis Blin,3036.0,,,,,,Recovery,1,Regular Play,Étienne Didot,3189.0,Left Defensive Midfield,5,Toulouse,130,"['54df239e-cec5-4f11-92ce-36d213a2bc47', '73770631-717b-48a2-b40a-6f230bcaa870']",53,,,,,,,,,,,,,,,,,Toulouse,130,00:00:53.784,Pass,True
,,,,,,,,,,,,,,,,,,1.799999,,,,,,,,,,,,,d6d84e09-8e9e-49c7-b174-d3e2ffff2e19,68,,"[78.6, 35.2]",3901225,0,,,,,2.8713157,,Left Foot,,,,"[55.5, 41.6]",,Ground Pass,,23.97019,,,,Issa Diop,4349.0,,,,,,,1,Regular Play,Alexis Blin,3036.0,Right Defensive Midfield,5,Toulouse,130,['90139192-824f-49b2-9d2b-536f0f4cb1fc'],57,,,,,,,,,,,,,,,,,Toulouse,130,00:00:57.205,Pass,
,,,,,,,,,,,,,,,,,,4.230807,,,,,,,,,,,,,9a4cfae6-ca55-49c2-a1f0-c973bd576e48,71,,"[59.1, 40.6]",3901225,1,,,,,0.158143,,Right Foot,,,,"[112.4, 49.1]",,High Pass,,53.97351,,Incomplete,,Wissam Ben Yedder,6723.0,,,,,,,1,Regular Play,Issa Diop,4349.0,Right Center Back,5,Toulouse,130,"['95543bfe-6373-42a1-8966-b71b6b021e0e', 'aad2b664-0af1-4ed5-8dcd-9ea71fa21709']",0,,,,,,,,,,,,,,,,,Toulouse,130,00:01:00.005,Pass,
,,,,,,,,,,,,,,,,,,0.04349,,,,,,,,,,,,,dd99d407-edbf-4d44-b9a0-07538ade7bf8,74,,"[9.5, 33.1]",3901225,1,,True,,,-1.1978086,,Right Foot,,,,"[17.6, 12.4]",,Ground Pass,,22.228361,,,,Mapou Yanga-Mbiwa,4463.0,,,,,,,1,Regular Play,Anthony Lopes,2947.0,Goalkeeper,6,Lyon,137,['abae5fe0-7ed7-4ccd-a6f8-d55b61e29dba'],15,,,,,,,,,,,,,,,,,Lyon,137,00:01:15.436,Pass,
,,,,,,,,,,,,,,,,,,1.315401,,,,,,,,,,,,,0f7012ce-049a-4ff5-aece-b6c8faae4d7b,76,,"[23.1, 22.4]",3901225,1,,True,,,-1.1507179,,Right Foot,,,,"[29.8, 7.4]",,Ground Pass,,16.42833,,,,Samuel Yves Umtiti,5492.0,,,,,,,1,Regular Play,Mapou Yanga-Mbiwa,4463.0,Right Center Back,6,Lyon,137,['72ed9cc3-4d14-41f9-a801-bd7d891c7f28'],15,,,,,,,,,,,,,,,,,Lyon,137,00:01:15.754,Pass,
,,,,,,,,,,,,,,,,,,1.014354,,,,,,,,,,,,,50cbf794-d007-4c14-ad9f-fd04b45506dd,78,,"[56.1, 11.7]",3901225,1,,,,,0.7815959,,Left Foot,,,,"[69.3, 24.8]",,Ground Pass,,18.597042,,,,Alexandre Lacazette,3451.0,,,,,,,1,Regular Play,Samuel Yves Umtiti,5492.0,Left Center Back,6,Lyon,137,['c0b94ad3-32d6-419b-95e3-c19279e1e670'],22,,,,,,,,,,,,,,,,,Lyon,137,00:01:22.661,Pass,
,,,,,,,,,,,,,,,,,,1.079999,,,,,,,,,,,,,3048896e-cbb8-4042-b9c4-87835238fa0c,86,,"[51.0, 53.8]",3901225,1,,,,,-2.4103286,,Right Foot,,,,"[40.3, 44.2]",,Ground Pass,,14.375326,,,,Issa Diop,4349.0,,,,,,,1,Regular Play,Alexis Blin,3036.0,Right Defensive Midfield,6,Lyon,137,['a6acb676-b95b-4bc4-812a-0765a8967b88'],26,,,,,,,,,,,,,,,,,Toulouse,130,00:01:26.258,Pass,
,,,,,,,,,,,,,,,,,,1.64281,,,,,,,,,,,,,72b1d1d9-897b-4912-8293-155e1a51bd38,89,,"[42.6, 46.3]",3901225,1,,,,,-0.3332443,,Right Foot,,,,"[76.4, 34.6]",,Low Pass,,35.767723,,Incomplete,,Martin Braithwaite Christensen,4447.0,,,,,,,1,Regular Play,Issa Diop,4349.0,Right Center Back,6,Lyon,137,"['2a8006bc-2af1-42c8-840e-d03883e4de7d', '9837ee0e-aa62-43b8-8e1b-c8f5a41b635e']",28,,,,,,,,,,,,,,,,,Toulouse,130,00:01:28.618,Pass,
,,,,,,,,,,,,,,,,,,2.163773,,,,,,,,,,,,,74553413-fa30-4521-ba97-edeb5e69e050,93,,"[43.9, 48.3]",3901225,1,,,,,1.3019137,,Left Foot,,,,"[50.1, 70.8]",,Ground Pass,,23.338594,,,,Rafael Pereira da Silva,3156.0,,,,,,,1,Regular Play,Mapou Yanga-Mbiwa,4463.0,Right Center Back,6,Lyon,137,['4a21d08a-9903-43b0-a060-f49641c5f434'],31,,,,,,,,,,,,,,,,,Lyon,137,00:01:31.400,Pass,
,,,,,,,,,,,,,,,,,,0.816771,,,,,,,,,,,,,c90e96a0-d5fb-45f9-87a1-e16d5915f6d8,96,,"[48.4, 65.0]",3901225,1,,,,,0.8499848,,Right Foot,,,,"[57.8, 75.7]",,Ground Pass,,14.242542,,,,Rachid Ghezzal,3372.0,,,,,,,1,Regular Play,Rafael Pereira da Silva,3156.0,Right Back,6,Lyon,137,['e9d98994-a6aa-41b8-ace1-cab791404d7b'],35,,,,,,,,,,,,,,,,,Lyon,137,00:01:35.891,Pass,
,,,,,,,,,,,,,,,,,,0.712243,,,,,,,,,,,,,cc026b66-2147-4e7c-aaf9-72e820e77ae4,99,,"[56.5, 75.0]",3901225,1,,,,,-2.1910458,,Left Foot,,,,"[53.5, 70.8]",,Ground Pass,,5.161395,,,,Rafael Pereira da Silva,3156.0,,,,,,,1,Regular Play,Rachid Ghezzal,3372.0,Right Wing,6,Lyon,137,['f900cb7d-5b47-45ab-9242-e1f334cd9b5e'],37,,,,,,,,,,,,,,,,,Lyon,137,00:01:37.346,Pass,
,,,,,,,,,,,,,,,,,,1.392367,,,,,,,,,,,,,397fdb0c-6e15-4fa7-9dd4-fd1eb78d0ca3,102,,"[51.6, 70.1]",3901225,1,,,,,-2.9310207,,Right Foot,,,,"[38.5, 67.3]",,Ground Pass,,13.395895,,,,Mapou Yanga-Mbiwa,4463.0,,,,,,,1,Regular Play,Rafael Pereira da Silva,3156.0,Right Back,6,Lyon,137,['076ca1c0-c83c-4c5b-86a6-3031ed5013ee'],38,,,,,,,,,,,,,,,,,Lyon,137,00:01:38.947,Pass,
,,,,,,,,,,,,,,,,,,2.062967,,,,,,,,,,,,,75462d74-132b-4867-8185-a2c6b29f901d,105,,"[35.3, 66.0]",3901225,1,,,,,-2.1748748,,Right Foot,,,,"[15.7, 37.6]",,Ground Pass,,34.50681,,,,Anthony Lopes,2947.0,,,,,,,1,Regular Play,Mapou Yanga-Mbiwa,4463.0,Right Center Back,6,Lyon,137,['7a9f4387-e536-488a-aa25-9bd037a10000'],41,,,,,,,,,,,,,,,,,Lyon,137,00:01:41.884,Pass,
,,,,,,,,,,,,,,,,,,1.402716,,,,,,,,,,,,,99eec4d6-94de-4504-b486-050219372ce7,108,,"[16.5, 36.1]",3901225,1,,,,,-0.91862494,,Left Foot,,,,"[29.1, 19.6]",,Ground Pass,,20.76078,,,,Samuel Yves Umtiti,5492.0,,,,,,,1,Regular Play,Anthony Lopes,2947.0,Goalkeeper,6,Lyon,137,['25ff43f3-85a3-4656-991d-ed2e7d299a0f'],44,,,,,,,,,,,,,,,,,Lyon,137,00:01:44.025,Pass,
,,,,,,,,,,,,,,,,,,0.612926,,,,,,,,,,,,,0e916ca2-1195-4ca3-aaf6-52529edbe421,111,,"[56.9, 19.4]",3901225,1,,,,,0.124354996,,Left Foot,,,,"[72.1, 21.3]",,Ground Pass,,15.31829,,,,Alexandre Lacazette,3451.0,,,,,,,1,Regular Play,Samuel Yves Umtiti,5492.0,Left Center Back,6,Lyon,137,['ebbf7386-7077-4d9b-82b2-19b1b3bdcc81'],52,,,,,,,,,,,,,,,,,Lyon,137,00:01:52.598,Pass,
,,,,,,,,,,,,,,,,,,1.461546,,,,,,,,,,,,,6d3536ff-2457-4ab5-bca9-c9967e2c4907,114,,"[72.1, 20.3]",3901225,1,,,,,1.0113574,,Right Foot,,,,"[78.8, 31.0]",,Ground Pass,,12.624579,,,,Mathieu Valbuena,18868.0,,,,,,,1,Regular Play,Alexandre Lacazette,3451.0,Center Forward,6,Lyon,137,"['52b2bc29-116e-478b-bda6-f307114e45dc', 'fd2b4799-b83d-4f9a-b7fc-c489d68893bf']",53,,,,,,,,,,,,,,,,,Lyon,137,00:01:53.211,Pass,True
,,,,,,,,,,,,,,,,,,1.373184,,,,,,,,,,,,,f9f860dd-102e-44da-a7f8-36c0c80a2ea0,118,,"[83.5, 24.1]",3901225,1,,,,,-1.3971251,,Left Foot,,,,"[86.5, 7.0]",,Ground Pass,,17.361164,,,,Corentin Tolisso,5480.0,,,,,,,1,Regular Play,Mathieu Valbuena,18868.0,Left Wing,6,Lyon,137,"['43e1984d-8d6e-417c-aee1-cfa321284cd8', '6570c056-6d00-496c-918c-2941539a08ca']",55,,,,,,,,,,,,,,,,,Lyon,137,00:01:55.753,Pass,True
,,,,,,,,,,,,,,,,,,0.942156,,,,,,,,,,,,,ca44d70c-660c-481d-8315-04d941778dad,121,,"[86.0, 6.8]",3901225,1,,,,,-0.051678084,,Right Foot,,,,"[97.6, 6.2]",,Ground Pass,,11.615507,,,,Mathieu Valbuena,18868.0,,,,,,,1,Regular Play,Corentin Tolisso,5480.0,Left Center Midfield,6,Lyon,137,['dd7c08f7-f89c-41de-988b-584f0c35c3f4'],58,,,,,,,,,,,,,,,,,Lyon,137,00:01:58.130,Pass,
,,,,,,,,,,,,,,,,,,2.039483,,,,,,,,,,,,,da4b8970-5832-4a27-a489-5c11784b06a3,129,,"[96.3, 0.1]",3901225,2,,True,,,2.409821,,,,,,"[69.8, 23.9]",,Low Pass,,35.618675,,,,Corentin Tolisso,5480.0,,,,,,Throw-in,1,From Throw In,Jérémy Morel,2983.0,Left Back,7,Lyon,137,['4be002d6-6a59-4792-a896-0c352d36b02b'],20,,,,,,,,,,,,,,,,,Lyon,137,00:02:20.984,Pass,
