50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,2.912778,,,,,,,,,,,,,a38d1649-fa87-43c2-94ad-113654fbbd78,17,,"[66.1, 41.9]",3900552,0,,,,0.33102387,,Left Foot,,"[104.8, 55.2]",,High Pass,,40.92163,Incomplete,,Nicolas Benezet,3301.0,,,,,Recovery,1,From Kick Off,Ludovic Blas,3235.0,Left Defensive Midfield,2,Guingamp,142,"['22605798-35b8-4d7f-bcc3-fbf70bab9bed', '8aa6361e-9ceb-481c-a680-78f07ce78ec2', 'c1eba3b9-6cee-441c-ab8f-70248cb6b791']",9,,,,,,,,,,,,,,,,,,Guingamp,142,00:00:09.327,Pass,
,,,,,,,,,,,,,,,,,,,,1.320664,,,,,,,,,,,,,772d9b77-a61b-43b1-b0ce-9d1c024b4af4,22,,"[7.7, 4.0]",3900552,0,,,,0.15591483,,Left Foot,,"[37.6, 8.7]",,High Pass,,30.267143,Incomplete,,Bryan Dabo,3421.0,,,,,,1,Regular Play,Jérôme Roussillon,3676.0,Left Back,3,Montpellier,139,"['35d526ab-452a-4854-af17-b5ecd59c1307', 'e44264a6-b2e3-411d-8605-30e7a80ff245', 'e93360c9-9920-4cf7-9048-0f1931be28a2']",17,,,,,,,,,,,,,,,,,,Montpellier,139,00:00:17.968,Pass,True
,,,,,,,,,,,,,,,,,,,,2.487938,,,,,,,,,,,,,16e68570-f383-4654-bb6e-3e1d2382db42,25,,"[29.9, 0.1]",3900552,0,,,,2.5333307,,,,"[10.8, 13.4]",,Low Pass,,23.27445,,,Daniel Congré,3011.0,,,,,Throw-in,1,From Throw In,Jérôme Roussillon,3676.0,Left Back,4,Montpellier,139,['285daad6-c5c9-4f9c-8d43-c2c8a03f204d'],30,,,,,,,,,,,,,,,,,,Montpellier,139,00:00:30.960,Pass,
,,,,,,,,,,,,,,,,,,,,2.453907,,,,,,,,,,,,,ebf53ad3-f3ba-4e8e-83e8-98319cac270d,28,,"[13.3, 21.5]",3900552,0,,,,1.3361429,,Right Foot,,"[20.4, 51.2]",,Ground Pass,,30.536863,,,Vitorino Hilton da Silva,3674.0,,,,,,1,From Throw In,Daniel Congré,3011.0,Left Center Back,4,Montpellier,139,['349914cb-75ec-44a3-b720-58ffb8dee2ca'],35,,,,,,,,,,,,,,,,,,Montpellier,139,00:00:35.568,Pass,
,,,,,,,,,,,,,,,,,,,,1.931697,,,,,,,,,,,,,da16737d-3109-4d81-b226-0a77e4bb00d7,31,,"[23.8, 52.8]",3900552,0,,,,0.85591304,,Right Foot,,"[36.3, 67.2]",,Ground Pass,,19.06856,,,Mathieu Deplagne,2975.0,,,,,,1,From Throw In,Vitorino Hilton da Silva,3674.0,Right Center Back,4,Montpellier,139,['128a386a-216e-49dc-8669-2c1ca60760a0'],38,,,,,,,,,,,,,,,,,,Montpellier,139,00:00:38.596,Pass,
,,,,,,,,,,,,,,,,,,,,1.110655,,,,,,,,,,,,,7aa4102e-b0c9-4a34-af91-566d20d79f5e,34,,"[38.8, 69.1]",3900552,0,,,,0.560232,,Right Foot,,"[49.8, 76.0]",,Ground Pass,,12.984991,,,Ryad Boudebouz,6661.0,,,,,,1,From Throw In,Mathieu Deplagne,2975.0,Right Back,4,Montpellier,139,['976d3ad6-a7e4-4404-87da-bc71c620b485'],41,,,,,,,,,,,,,,,,,,Montpellier,139,00:00:41.180,Pass,
,,,,,,,,,,,,,,,,,,,,2.781891,,,,,,,,,,,,,afdd9ab6-c69e-4e00-ae61-69e79b77ff65,37,,"[41.7, 66.9]",3900552,0,,,,-1.779308,,Left Foot,,"[33.3, 27.2]",,Ground Pass,,40.578934,,,Daniel Congré,3011.0,,,,,,1,From Throw In,Ryad Boudebouz,6661.0,Right Center Forward,4,Montpellier,139,['6d678497-8dfc-413e-82f6-7477aa8442ae'],43,,,,,,,,,,,,,,,,,,Montpellier,139,00:00:43.973,Pass,
,,,,,,,,,,,,,,,,,,,,2.025396,,,,,,,,,,,,,05765b65-fd2c-42da-80b6-c28796e896d2,40,,"[48.4, 16.0]",3900552,0,,,,2.1957362,,Left Foot,,"[33.9, 36.1]",,Ground Pass,,24.78427,,,Vitorino Hilton da Silva,3674.0,,,,,,1,From Throw In,Daniel Congré,3011.0,Left Center Back,4,Montpellier,139,['462ee457-df3b-4dad-9484-0e544670d728'],50,,,,,,,,,,,,,,,,,,Montpellier,139,00:00:50.407,Pass,
,,,,,,,,,,,,,,,,,,,,2.182878,,,,,,,,,,,,,27b570be-a88c-4783-82bd-8a54681a02dd,43,,"[34.6, 38.0]",3900552,0,,,,1.0792967,,Right Foot,,"[49.0, 64.9]",,Ground Pass,,30.5118,,,Mathieu Deplagne,2975.0,,,,,,1,From Throw In,Vitorino Hilton da Silva,3674.0,Right Center Back,4,Montpellier,139,['40dd155b-6caa-4478-a7b3-f82d5364a2bd'],53,,,,,,,,,,,,,,,,,,Montpellier,139,00:00:53.770,Pass,
,,,,,,,,,,,,,,,,,,,,1.013185,,,,,,,,,,,,,8ae31336-37d4-4bd9-870d-191dd48d221f,46,,"[48.2, 66.2]",3900552,0,,,,0.48132253,,Right Foot,,"[63.9, 74.4]",,Ground Pass,,17.712425,,,Ryad Boudebouz,6661.0,,,,,,1,From Throw In,Mathieu Deplagne,2975.0,Right Back,4,Montpellier,139,['bb372ca5-757a-494b-a124-407666e8eb89'],56,,,,,,,,,,,,,,,,,,Montpellier,139,00:00:56.436,Pass,
,,,,,,,,,,,,,,,,,,,,0.204012,,,,,,,,,,,,,0ba91dba-a25d-468c-8a4b-ca2f409e7727,48,,"[63.3, 74.6]",3900552,0,,,,-0.7022569,,Left Foot,,"[64.6, 73.5]",,Ground Pass,,1.7029387,Incomplete,,Rodrigue Casimir Ninga,3020.0,,,,,,1,From Throw In,Ryad Boudebouz,6661.0,Right Center Forward,4,Montpellier,139,"['7e442337-1975-4781-9bf7-54f37e3eb968', 'd1bcda9e-d0d9-488b-8fa4-db9c36b6bd3a']",57,,,,,,,,,,,,,,,,,,Montpellier,139,00:00:57.449,Pass,
,,,,,,,,,,,,,,,,,,,,1.831553,,,,,,,,,,,,,0850d645-0dba-4f9a-80ac-abd90c0afc84,51,,"[83.0, 80.0]",3900552,1,,,,-0.26947266,,,,"[104.0, 74.2]",,High Pass,,21.786234,,,Rodrigue Casimir Ninga,3020.0,,,,,Throw-in,1,From Throw In,Mathieu Deplagne,2975.0,Right Back,5,Montpellier,139,['c260c5f3-bafc-4c05-8410-8777e953764f'],9,,,,,,,,,,,,,,,,,,Montpellier,139,00:01:09.070,Pass,
,,,,,,,,,,,,,,,,,,,,0.213771,,,,,,,,,,,,,bcff7d16-9412-444e-9e97-eac809f12efb,58,,"[17.8, 11.9]",3900552,1,,,,0.30704573,,Left Foot,,"[21.9, 13.2]",,Ground Pass,,4.3011627,,,Ludovic Blas,3235.0,,,,,Recovery,1,From Throw In,Reynald Lemaître,401513.0,Left Back,5,Montpellier,139,"['5c9b1b21-7de8-46c7-a130-aaad7b5feba1', '60afb7ae-03b0-4107-ac76-14ce006ede11']",13,,,,,,,,,,,,,,,,,,Guingamp,142,00:01:13.890,Pass,True
,,,,,,,,,,,,,,,,,,,,0.386742,,,,,,,,,,,,,77ae4cc4-679c-42c4-b08f-33bc40e8a166,67,,"[90.3, 58.7]",3900552,1,,,,-0.23974311,,Right Foot,,"[94.8, 57.6]",,Ground Pass,,4.632494,,,Ryad Boudebouz,6661.0,,,,,Recovery,1,From Throw In,Morgan Sanson,3546.0,Left Defensive Midfield,5,Montpellier,139,['b5554efb-4cdf-4270-8537-d6ecf4a17cea'],17,,,,,,,,,,,,,,,,,,Montpellier,139,00:01:17.741,Pass,
,,,,,,,,,,,,,,,,,,,,1.370592,,,,,,,,,,,,,23f9587c-48c5-4400-a247-de55a015dd00,69,,"[94.8, 57.6]",3900552,1,,,,-1.2793396,,Left Foot,,"[96.3, 52.6]",,Ground Pass,,5.2201533,,,Morgan Sanson,3546.0,,,,,,1,From Throw In,Ryad Boudebouz,6661.0,Right Center Forward,5,Montpellier,139,['bc6be049-dd16-4a7b-a66d-45b0d883fb4d'],18,,,,,,,,,,,,,,,,,,Montpellier,139,00:01:18.128,Pass,
,,,,,,,,,,,,,,,,,,,,0.597793,,,,,,,,,,,,,25a2b5b1-7499-4353-9cbb-8f30c0f60785,76,,"[100.4, 57.7]",3900552,1,,,,-1.0035454,,Right Foot,,"[108.3, 45.3]",,High Pass,,14.702721,Incomplete,,Mustapha Yatabaré,30255.0,,,,,,1,From Throw In,Rodrigue Casimir Ninga,3020.0,Left Midfield,5,Montpellier,139,"['849623de-8a73-4320-bcab-059a50036068', 'ecd17185-af9b-497c-b1aa-34d0dbd84faf']",22,,,,,,,,,,,,,,,,,,Montpellier,139,00:01:22.504,Pass,
,,,,,,,,,,,,,,,,,,,,2.001423,,,,,,,,,,,,,2f98bd82-0c80-4700-ae5e-246d99940f37,79,,"[110.7, 80.0]",3900552,1,,,,-1.3988036,,,,"[114.4, 58.7]",,High Pass,,21.618973,,,Mustapha Yatabaré,30255.0,,,,,Throw-in,1,From Throw In,Mathieu Deplagne,2975.0,Right Back,6,Montpellier,139,['b93fc84a-1257-4ca5-96af-634c46e2d58d'],36,,,,,,,,,,,,,,,,,,Montpellier,139,00:01:36.956,Pass,
,,,,,,,,,,,,,,,,,,,,0.918546,,,,,,,,,,,,,8dae6355-3be6-4ab8-80a8-53d4812a8e1b,83,,"[115.7, 57.3]",3900552,1,,,,-1.1886797,,Right Foot,True,"[120.0, 46.6]",,High Pass,,11.531695,Out,,,,,,,,,1,From Throw In,Mustapha Yatabaré,30255.0,Left Center Forward,6,Montpellier,139,['ebbc1d20-c565-433b-9498-2189d4260fb9'],39,,,,,,,,,,,,,,,,,,Montpellier,139,00:01:39.686,Pass,True
,,,,,,,,,,,,,,,,,,,,2.549247,,,,,,,,,,,,,8ec7ede8-41aa-4870-92ed-30a3af6a2f73,84,,"[7.0, 36.1]",3900552,2,,,,-0.29986402,,Right Foot,,"[63.6, 18.6]",,High Pass,,59.24365,,,Ludovic Blas,3235.0,,,,,Goal Kick,1,From Goal Kick,Jonas Lössl,3322.0,Goalkeeper,7,Guingamp,142,['0c5c93fb-10ba-4d21-8787-a2f9ca7714a9'],4,,,,,,,,,,,,,,,,,,Guingamp,142,00:02:04.234,Pass,
,,,,,,,,,,,,,,,,,,,,2.691108,,,,,,,,,,,,,aabf847b-ca58-44dd-8ac4-0d954ccfb11b,87,,"[63.6, 18.6]",3900552,2,,,True,2.2160928,,,,"[56.9, 27.5]",,High Pass,,11.1400175,Incomplete,,Julien Cardy,401525.0,,,,,,1,From Goal Kick,Ludovic Blas,3235.0,Left Defensive Midfield,7,Guingamp,142,"['389299ea-5128-460a-953b-0bbd5cd5a5a2', '6c2b6a6a-0748-4bb8-b9f9-f6dd7f4a1fee', 'f381e2bc-a983-473c-8efe-f55774b76528']",6,,,,,,,,,,,,,,,,,,Guingamp,142,00:02:06.823,Pass,True
,,,,,,,,,,,,,,,,,,,,1.55188,,,,,,,,,,,,,389299ea-5128-460a-953b-0bbd5cd5a5a2,89,,"[63.2, 52.6]",3900552,2,,,True,1.1564914,,,,"[70.5, 69.2]",,Low Pass,,18.134222,Incomplete,,Ryad Boudebouz,6661.0,,,,,Recovery,1,From Goal Kick,Mustapha Yatabaré,30255.0,Left Center Forward,7,Guingamp,142,"['0c2bbda5-7f2d-4908-821c-b057a3e9c53f', '970b1dba-582f-4b52-9515-6b7a20b72ce9', 'aabf847b-ca58-44dd-8ac4-0d954ccfb11b', 'f8d0ae22-4dab-4168-8738-e894b24dccc3']",9,,,,,,,,,,,,,,,,,,Montpellier,139,00:02:09.514,Pass,True
,,,,,,,,,,,,,,,,,,,,1.919255,,,,,,,,,,,,,970b1dba-582f-4b52-9515-6b7a20b72ce9,92,,"[49.6, 10.9]",3900552,2,,,,0.60358983,,Left Foot,,"[78.9, 31.1]",,High Pass,,35.58834,Incomplete,,Sloan Privat,4799.0,,,,,Recovery,1,From Goal Kick,Reynald Lemaître,401513.0,Left Back,7,Guingamp,142,"['389299ea-5128-460a-953b-0bbd5cd5a5a2', '3d7377b5-2d0f-448d-b1f2-40336721ec0d', '6cac1498-7277-4d96-8ce0-8efdce32b3eb']",11,,,,,,,,,,,,,,,,,,Guingamp,142,00:02:11.066,Pass,
,,,,,,,,,,,,,,,,,,,,1.773467,,,,,,,,,,,,,6cac1498-7277-4d96-8ce0-8efdce32b3eb,95,,"[41.2, 49.0]",3900552,2,,,,0.4622332,,Right Foot,,"[69.5, 63.1]",,High Pass,,31.618032,Incomplete,,Rodrigue Casimir Ninga,3020.0,,,,,Recovery,1,From Goal Kick,Daniel Congré,3011.0,Left Center Back,7,Guingamp,142,"['25504081-d11e-4552-8c7d-f2efe5656b1c', '65a665ac-5fdb-4c6f-a35a-ebe1e36bbe0f', '70d893ef-7ba1-41e4-8aba-162cf9e79b88', '970b1dba-582f-4b52-9515-6b7a20b72ce9']",12,,,,,,,,,,,,,,,,,,Montpellier,139,00:02:12.986,Pass,True
,,,,,,,,,,,,,,,,,,,,2.554953,,,,,,,,,,,,,25504081-d11e-4552-8c7d-f2efe5656b1c,97,,"[50.6, 17.0]",3900552,2,,,,-0.52965564,,Head,,"[78.1, 0.9]",,High Pass,,31.866283,Out,,Sloan Privat,4799.0,,,,,Recovery,1,From Goal Kick,Reynald Lemaître,401513.0,Left Back,7,Guingamp,142,"['6cac1498-7277-4d96-8ce0-8efdce32b3eb', 'b035a0cc-0657-47ac-8320-5445f0de304a']",14,,,,,,,,,,,,,,,,,,Guingamp,142,00:02:14.759,Pass,
,,,,,,,,,,,,,,,,,,,,0.53081,,,,,,,,,,,,,fb9b4cee-5a49-43b1-abb2-4150aa04e401,99,,"[42.2, 80.0]",3900552,2,,,,-0.8630858,,,,"[49.9, 71.0]",,Low Pass,,11.844408,,,Morgan Sanson,3546.0,,,,,Throw-in,1,From Throw In,Mathieu Deplagne,2975.0,Right Back,8,Montpellier,139,['6272a899-e6eb-4667-8f10-4a316ee480c2'],22,,,,,,,,,,,,,,,,,,Montpellier,139,00:02:22.886,Pass,
,,,,,,,,,,,,,,,,,,,,0.608854,,,,,,,,,,,,,13742eed-572d-4c99-9414-78613d5b3caf,107,,"[70.8, 7.4]",3900552,2,,,,-0.040793683,,Left Foot,,"[75.7, 7.2]",,Low Pass,,4.90408,Unknown,,Nicolas Benezet,3301.0,,,,,,1,From Throw In,Thibault Giresse,4434.0,Left Midfield,8,Montpellier,139,"['74c83967-7d1d-49fd-aad6-fdb0929db6a1', 'c5e45904-c9dd-4e4b-a8d5-610137417934']",25,,,,,,,,,,,,,,,,,,Guingamp,142,00:02:25.479,Pass,True
,,,,,,,,,,,,,,,,,,,,1.771516,,,,,,,,,,,,,ab86cdd8-422a-4449-a14f-3d6c496d673e,112,,"[77.9, 7.9]",3900552,2,,,,0.81601924,,Right Foot,,"[104.8, 36.5]",,High Pass,,39.262833,Incomplete,,Reynald Lemaître,401513.0,,,,,Free Kick,1,From Free Kick,Nicolas Benezet,3301.0,Right Center Forward,9,Guingamp,142,"['acfc37f2-4d24-4a2c-a306-a8c603454bb3', 'f88ff99e-4667-4ae1-9c1b-bd5ccb9c7f3e']",54,,,,,,,,,,,,,,,,,,Guingamp,142,00:02:54.818,Pass,
,,,,,,,,,,,,,,,,,,,,0.99105,,,,,,,,,,,,,2d6eab52-bdc7-4db8-b854-61cf3048864d,118,,"[29.3, 40.5]",3900552,2,,,,0.7464568,,Right Foot,,"[41.3, 51.6]",,Ground Pass,,16.34656,Incomplete,,Rodrigue Casimir Ninga,3020.0,,,,,,1,From Free Kick,Morgan Sanson,3546.0,Left Defensive Midfield,9,Guingamp,142,"['28bc8d07-112c-4499-8eb8-6abc9ce05f7d', '52e45920-e440-432a-ae0f-f5553b0c07c2', 'cca198ca-dd06-4637-a3bd-e6971f08429e']",58,,,,,,,,,,,,,,,,,,Montpellier,139,00:02:58.823,Pass,True
,,,,,,,,,,,,,,,,,,,,0.713065,,,,,,,,,,,,,28bc8d07-112c-4499-8eb8-6abc9ce05f7d,120,,"[78.8, 28.5]",3900552,2,,,,-0.69287956,,Right Foot,,"[84.1, 24.1]",,Ground Pass,,6.8883963,Incomplete,,Thibault Giresse,4434.0,,,,,Recovery,1,From Free Kick,Nicolas Benezet,3301.0,Right Center Forward,9,Guingamp,142,"['007cd318-f6a9-47e0-8f20-58d07a986dc9', '2d6eab52-bdc7-4db8-b854-61cf3048864d', '89161a2a-1d16-43df-bdc0-07fab282270a']",59,,,,,,,,,,,,,,,,,,Guingamp,142,00:02:59.814,Pass,
,,,,,,,,,,,,,,,,,,,,2.087905,,,,,,,,,,,,,59129637-7e7b-4ff6-8d66-23e40885fb46,128,,"[75.7, 13.9]",3900552,3,,,,0.7309648,,Right Foot,,"[108.6, 43.4]",,High Pass,,44.18891,Pass Offside,,Reynald Lemaître,401513.0,,,,,Free Kick,1,From Free Kick,Nicolas Benezet,3301.0,Right Center Forward,10,Guingamp,142,['5c5bb41e-5cc0-4a01-a960-951066fdc8a6'],38,,,,,,,,,,,,,,,,,,Guingamp,142,00:03:38.362,Pass,
,,,,,,,,,,,,,,,,,,,,1.31289,,,,,,,,,,,,,cd9fe4dc-95c9-4ca9-8e94-e61745f12a0e,130,,"[15.2, 39.2]",3900552,4,True,,,-0.5731476,,Right Foot,,"[40.3, 23.0]",,Ground Pass,,29.873901,,,Jonas Martin,2950.0,,,,,Free Kick,1,From Free Kick,Laurent Pionnier,40645.0,Goalkeeper,11,Montpellier,139,['a28341a2-17a1-44d3-8ed8-bb34953b89e4'],1,,,,,,,,,,,,,,,,,,Montpellier,139,00:04:01.395,Pass,
