50_50,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,0.827995,,,,,,,,,,,,,d0b25cc9-7021-4816-901a-1196f9325833,20,,"[33.3, 63.9]",3900588,0,,,,,-0.4274643,,Right Foot,,,,"[42.3, 59.8]",,Low Pass,,9.889894,,,,,Fábio Henrique Tavares,3247.0,,,,,Recovery,1,From Counter,Andrea Raggi,3374.0,Right Back,3,AS Monaco,129,['40c83d9f-9454-4061-8f92-c3736ca25e96'],9,,,,,,,,,,,,,,,AS Monaco,129,00:00:09.645,Pass,
,,,,,,,,,,,,,,,0.761824,,,,,,,,,,,,,5ed44b12-98e8-4510-bef0-e4cc338c0ae6,23,,"[45.1, 60.1]",3900588,0,,,,,-0.19291931,,Right Foot,,,,"[66.6, 55.9]",,Ground Pass,,21.906391,,,,,Guido Marcelo Carrillo,3246.0,,,,,,1,From Counter,Fábio Henrique Tavares,3247.0,Right Defensive Midfield,3,AS Monaco,129,['3ae6916b-c594-4c9a-b781-42dc632fdea3'],12,,,,,,,,,,,,,,,AS Monaco,129,00:00:12.793,Pass,
,,,,,,,,,,,,,,,1.463027,,,,,,,,,,,,,28781704-c7d5-48bb-ad6d-fc96a302a258,25,,"[68.3, 56.3]",3900588,0,,,,,-0.83620185,,Right Foot,,,,"[76.7, 47.0]",,Ground Pass,,12.53196,,,Incomplete,,João Filipe Iria Santos Moutinho,3168.0,,,,,,1,From Counter,Guido Marcelo Carrillo,3246.0,Center Forward,3,AS Monaco,129,"['3667517a-2c1f-48a8-adef-be0b3c56ed93', '4fb63512-a205-492e-a9bf-d3402d65506c']",13,,,,,,,,,,,,,,,AS Monaco,129,00:00:13.555,Pass,
,,,,,,,,,,,,,,,1.746722,,,,,,,,,,,,,ec4d375a-eafa-423c-b008-8a3312019be4,29,,"[38.2, 40.8]",3900588,0,,,,,3.0113437,,Left Foot,,,,"[6.9, 44.9]",,Ground Pass,,31.567389,,,,,Benjamin Lecomte,3008.0,,,,,,1,Regular Play,Lamine Koné,13286.0,Right Center Back,4,Lorient,165,['7bd3708f-2704-4f12-8689-2cdd87cb7b8a'],16,,,,,,,,,,,,,,,Lorient,165,00:00:16.337,Pass,
,,,,,,,,,,,,,,,3.048303,,,,,,,,,,,,,40c1747d-1abe-43c9-9122-007836902156,32,,"[7.9, 29.5]",3900588,0,,,,,-0.14035825,,Left Foot,,,,"[71.6, 20.5]",,High Pass,,64.33265,,,,,Benjamin Jeannot,3552.0,,,,,,1,Regular Play,Benjamin Lecomte,3008.0,Goalkeeper,4,Lorient,165,['439eab13-e2d2-4ed5-a54c-dd545b3d5aee'],21,,,,,,,,,,,,,,,Lorient,165,00:00:21.118,Pass,
,,,,,,,,,,,,,,,2.175759,,,,,,,,,,,,,949c5e6b-6174-4531-a3fc-f79ef2cfcd46,34,,"[70.9, 21.0]",3900588,0,,,,True,0.92989486,,,,,,"[84.7, 39.5]",,Low Pass,,23.080078,,,Incomplete,,,,,,,,,1,Regular Play,Benjamin Jeannot,3552.0,Center Forward,4,Lorient,165,"['200d9c6b-480f-42b4-8846-2f9ddd957854', '3a9586ea-08d8-4372-b3ec-e113dca5356f']",24,,,,,,,,,,,,,,,Lorient,165,00:00:24.263,Pass,True
,,,,,,,,,,,,,,,0.674123,,,,,,,,,,,,,1eb53d08-71ed-4620-9ab6-6d0bd2d489af,38,,"[38.1, 36.7]",3900588,0,,,,,0.1916485,,Left Foot,,,,"[44.8, 38.0]",,Ground Pass,,6.824954,,,,,Tiemoué Bakayoko,3955.0,,,,,,1,Regular Play,Wallace Fortuna dos Santos,8277.0,Left Center Back,5,AS Monaco,129,['02d94396-3643-4de9-9a58-fc6f59dcdf8d'],27,,,,,,,,,,,,,,,AS Monaco,129,00:00:27.433,Pass,
,,,,,,,,,,,,,,,2.20069,,,,,,,,,,,,,eabc05e1-9854-4c48-9234-518ab72a791c,40,,"[44.1, 34.2]",3900588,0,,,,,-2.3046937,,Right Foot,,,,"[34.9, 24.0]",,Ground Pass,,13.736084,,,,,Wallace Fortuna dos Santos,8277.0,,,,,,1,Regular Play,Tiemoué Bakayoko,3955.0,Left Defensive Midfield,5,AS Monaco,129,['9206980b-106d-44b3-b791-7dec3f2a84fa'],28,,,,,,,,,,,,,,,AS Monaco,129,00:00:28.107,Pass,
,,,,,,,,,,,,,,,1.811154,,,,,,,,,,,,,edf8d55e-7acc-40c4-a002-1a765782e12a,43,,"[35.4, 22.5]",3900588,0,,,,,2.0344439,,Right Foot,,,,"[26.1, 41.1]",,Ground Pass,,20.795433,,,,,Jérémy Toulalan,3406.0,,,,,,1,Regular Play,Wallace Fortuna dos Santos,8277.0,Left Center Back,5,AS Monaco,129,['820aed20-7472-4951-aef0-e5ad8f9f0beb'],32,,,,,,,,,,,,,,,AS Monaco,129,00:00:32.044,Pass,
,,,,,,,,,,,,,,,1.489792,,,,,,,,,,,,,995174b5-996e-44df-8a43-a31e91817acd,46,,"[29.3, 44.2]",3900588,0,,,,,1.3105623,,Right Foot,,,,"[33.8, 61.1]",,Ground Pass,,17.488853,,,,,Andrea Raggi,3374.0,,,,,,1,Regular Play,Jérémy Toulalan,3406.0,Right Center Back,5,AS Monaco,129,['5bd8940a-23f9-42e3-83a1-e7a760e4a3fd'],34,,,,,,,,,,,,,,,AS Monaco,129,00:00:34.615,Pass,
,,,,,,,,,,,,,,,2.45557,,,,,,,,,,,,,049e74f7-8aab-4212-b490-37503c06fd49,49,,"[36.2, 66.0]",3900588,0,,,,,-0.42969543,,Right Foot,,,,"[87.7, 42.4]",,High Pass,,56.64989,,,,,Guido Marcelo Carrillo,3246.0,,,,,,1,Regular Play,Andrea Raggi,3374.0,Right Back,5,AS Monaco,129,['e01b3059-cb99-4a40-a7c6-61662e4306fa'],38,,,,,,,,,,,,,,,AS Monaco,129,00:00:38.214,Pass,
,,,,,,,,,,,,,,,1.915266,,,,,,,,,,,,,2ef06910-a8d8-4ccd-b288-2b9a32c28863,52,,"[87.7, 42.4]",3900588,0,,,,True,0.3109983,,,,,,"[98.9, 46.0]",,High Pass,,11.764353,,,Incomplete,,,,,,,,,1,Regular Play,Guido Marcelo Carrillo,3246.0,Center Forward,5,AS Monaco,129,"['2a8bfc53-4341-464c-9d51-5eb47f55adb7', 'eaf170d1-999f-4601-8bad-9e12104e041c']",40,,,,,,,,,,,,,,,AS Monaco,129,00:00:40.670,Pass,True
,,,,,,,,,,,,,,,2.516805,,,,,,,,,,,,,2a8bfc53-4341-464c-9d51-5eb47f55adb7,53,,"[21.2, 34.1]",3900588,0,,,,,-0.61035913,,Head,,,,"[39.5, 21.3]",,High Pass,,22.332264,,,Incomplete,,Yann Jouffre,3102.0,,,,,Recovery,1,Regular Play,Lamine Koné,13286.0,Right Center Back,5,AS Monaco,129,"['2ef06910-a8d8-4ccd-b288-2b9a32c28863', '566dc8aa-ccbb-4885-ac62-1c59b0bd8c52', 'e73a8796-8f80-49ba-8ed4-f90b0317dd41']",42,,,,,,,,,,,,,,,Lorient,165,00:00:42.585,Pass,
,,,,,,,,,,,,,,,2.524006,,,,,,,,,,,,,0dc18cc3-4896-48f5-b469-3d896e36914d,57,,"[81.4, 59.3]",3900588,0,,,,,-0.14461444,,Right Foot,,,,"[91.7, 57.8]",,High Pass,,10.40865,,,,,Guido Marcelo Carrillo,3246.0,,,,,Recovery,1,Regular Play,Fábio Henrique Tavares,3247.0,Right Defensive Midfield,5,AS Monaco,129,"['b991bd00-5c71-4ed3-acbf-5949097e6149', 'd702f11f-c940-4a32-8739-6222f3ac6105']",45,,,,,,,,,,,,,,,AS Monaco,129,00:00:45.902,Pass,True
,,,,,,,,,,,,,,,2.401858,,,,,,,,,,,,,659591d6-e7af-4819-8f21-2032a699d0da,59,,"[99.6, 59.8]",3900588,0,,,,,2.135832,,Head,,,,"[89.9, 75.1]",,High Pass,,18.11574,,,,,Nabil Dirar,5727.0,,,,,,1,Regular Play,Guido Marcelo Carrillo,3246.0,Center Forward,5,AS Monaco,129,['f85bc602-7ff5-4b6e-b42e-3c27f0dd4773'],48,,,,,,,,,,,,,,,AS Monaco,129,00:00:48.426,Pass,
,,,,,,,,,,,,,,,1.233551,,,,,,,,,,,,,b22bed15-23d9-44cf-b3fd-df5e3b657a24,63,,"[90.2, 75.3]",3900588,0,,,,,-2.9916475,,Left Foot,,,,"[76.3, 73.2]",,Ground Pass,,14.057738,,,,,Andrea Raggi,3374.0,,,,,,1,Regular Play,Nabil Dirar,5727.0,Right Wing,5,AS Monaco,129,"['7bbb0299-87ac-405e-b746-7b9616e1726c', 'dccf44bd-9d11-45b2-a05a-7347a970ef2d']",51,,,,,,,,,,,,,,,AS Monaco,129,00:00:51.899,Pass,True
,,,,,,,,,,,,,,,1.367065,,,,,,,,,,,,,08bc1beb-5b3e-4f16-b12b-45799f0eb246,66,,"[76.3, 73.2]",3900588,0,,,,,0.10994446,,Right Foot,,,,"[91.7, 74.9]",,High Pass,,15.493547,,,,,Nabil Dirar,5727.0,,,,,,1,Regular Play,Andrea Raggi,3374.0,Right Back,5,AS Monaco,129,['0b7546d8-95c6-483c-b221-e073e396f251'],53,,,,,,,,,,,,,,,AS Monaco,129,00:00:53.872,Pass,
,,,,,,,,,,,,,,,1.54801,,,,,,,,,,,,,ba928171-159a-4512-b46b-9bb8f9bb869e,69,,"[88.8, 76.0]",3900588,0,,,,,-0.23210384,,Right Foot,,,,"[105.3, 72.1]",,Low Pass,,16.954645,,,Incomplete,,João Filipe Iria Santos Moutinho,3168.0,,,,,,1,Regular Play,Nabil Dirar,5727.0,Right Wing,5,AS Monaco,129,"['97f482b6-fa8d-45ab-851f-53084da1dc66', 'ac1f5b2b-a4f6-4244-9fd6-b826e552d21e']",56,,,,,,,,,,,,,,,AS Monaco,129,00:00:56.203,Pass,
,,,,,,,,,,,,,,,1.714513,,,,,,,,,,,,,28d6cb19-891a-4b61-9767-3c1a6bbecb3e,72,,"[120.0, 80.0]",3900588,1,,,,,-1.6977146,,Left Foot,,,,"[115.1, 41.6]",,High Pass,True,38.71137,,,Incomplete,,,,,,Inswinging,,Corner,1,From Corner,Thomas Lemar,3245.0,Left Wing,6,AS Monaco,129,['eb2da3bd-adc3-4816-871a-96bdabceb322'],19,,,,,,,,,,,,,,,AS Monaco,129,00:01:19.993,Pass,
,,,,,,,,,,,,,,,2.274749,,,,,,,,,,,,,644a21c9-5ffd-415a-bc83-683c07b83e9a,76,,"[14.3, 37.2]",3900588,1,,,,,0.6841258,,Keeper Arm,,,,"[51.7, 67.7]",,High Pass,,48.25982,,,,,Yann Jouffre,3102.0,,,,,,1,Regular Play,Benjamin Lecomte,3008.0,Goalkeeper,7,Lorient,165,['5f420dd4-547a-4dc8-a459-52fafae0c1da'],27,,,,,,,,,,,,,,,Lorient,165,00:01:27.514,Pass,
,,,,,,,,,,,,,,,1.425601,,,,,,,,,,,,,52a7401e-ba87-4383-827c-1ab96dac9421,80,,"[55.8, 68.6]",3900588,1,,,,,-0.957589,,Left Foot,,,,"[69.1, 49.7]",,Ground Pass,,23.110603,,,,,Didier Ndong Ibrahim,22587.0,,,,,,1,Regular Play,Yann Jouffre,3102.0,Right Midfield,7,Lorient,165,['fa30a031-6394-4a80-a19a-cb8fc897043f'],32,,,,,,,,,,,,,,,Lorient,165,00:01:32.627,Pass,
,,,,,,,,,,,,,,,1.260096,,,,,,,,,,,,,986edbdf-fa89-458b-ae58-a48ad84a3d09,88,,"[33.6, 35.8]",3900588,1,,,,,-1.3063079,,Right Foot,,,,"[37.5, 21.4]",,Ground Pass,,14.91878,,,,,Nabil Dirar,5727.0,,,,,,1,Regular Play,Fábio Henrique Tavares,3247.0,Right Defensive Midfield,8,AS Monaco,129,['e5408ccb-0315-4403-b84c-a16b15f7ee07'],36,,,,,,,,,,,,,,,AS Monaco,129,00:01:36.964,Pass,
,,,,,,,,,,,,,,,2.31324,,,,,,,,,,,,,f408ea2a-34eb-454d-b23b-4825c1abc070,92,,"[34.3, 23.0]",3900588,1,,,,,2.8062682,,Right Foot,,,,"[7.9, 32.2]",,Ground Pass,,27.95711,,,,,Danijel Subašić,3444.0,,,,,,1,Regular Play,Nabil Dirar,5727.0,Right Wing,8,AS Monaco,129,['0efbbfe5-bece-406f-9a18-fd2a47babe33'],39,,,,,,,,,,,,,,,AS Monaco,129,00:01:39.340,Pass,
,,,,,,,,,,,,,,,2.372302,,,,,,,,,,,,,842e23a5-2e68-4789-89e2-d7db1740c262,94,,"[6.4, 39.4]",3900588,1,,,,,-0.7149754,,Right Foot,,,,"[45.1, 5.8]",,High Pass,,51.250854,,,,,Fábio Alexandre da Silva Coentrão,19047.0,,,,,,1,Regular Play,Danijel Subašić,3444.0,Goalkeeper,8,AS Monaco,129,['0d707c2b-4f4b-4f99-a7fe-343b761b1881'],41,,,,,,,,,,,,,,,AS Monaco,129,00:01:41.653,Pass,
,,,,,,,,,,,,,,,1.363947,,,,,,,,,,,,,ed867225-b5d9-4afe-8f5c-6e4ed0f99e8c,97,,"[47.1, 2.9]",3900588,1,,,,,-0.32536066,,Left Foot,,,,"[55.4, 0.1]",,Ground Pass,,8.759566,,,,,Thomas Lemar,3245.0,,,,,,1,Regular Play,Fábio Alexandre da Silva Coentrão,19047.0,Left Back,8,AS Monaco,129,['7bed0be0-97e0-466f-9665-1bfdf21930be'],46,,,,,,,,,,,,,,,AS Monaco,129,00:01:46.579,Pass,
,,,,,,,,,,,,,,,4.726593,,,,,,,,,,,,,6e5f43ec-bc5f-44ab-bab7-046812800b9e,100,,"[63.6, 2.4]",3900588,1,,,,,0.036442194,,Left Foot,,,,"[102.0, 3.8]",,Ground Pass,,38.425514,,,,,Fábio Alexandre da Silva Coentrão,19047.0,,,,,,1,Regular Play,Thomas Lemar,3245.0,Left Wing,8,AS Monaco,129,['67a593c9-fb95-404b-aef1-d09ad78b1e5f'],49,,,,,,,,,,,,,,,AS Monaco,129,00:01:49.559,Pass,
,,,,,,,,,,,,,,,0.918847,,,,,,,,,,,,,d994770d-4f17-4fbc-b310-93121a4a4fdb,108,,"[6.9, 64.9]",3900588,1,,,,,-1.8076451,,Right Foot,,,,"[4.1, 53.3]",,Ground Pass,,11.933147,,,,,Lamine Koné,13286.0,,,,,,1,Regular Play,Lamine Gassama,6335.0,Right Back,9,Lorient,165,"['b8d2554f-dab7-486c-9fc9-68c20637619e', 'f3500211-507c-4b65-86ff-dcc428db8669']",59,,,,,,,,,,,,,,,Lorient,165,00:01:59.701,Pass,True
,,,,,,,,,,,,,,,3.893683,,,,,,,,,,,,,08724150-38a0-4a3c-bd46-2def8dc5873b,111,,"[4.1, 55.4]",3900588,2,,,,,0.55651695,,Right Foot,,,,"[43.0, 79.6]",,High Pass,,45.81321,,,,,Yann Jouffre,3102.0,,,,,,1,Regular Play,Lamine Koné,13286.0,Right Center Back,9,Lorient,165,['1669958b-8fff-4330-9751-c5596b4c2755'],0,,,,,,,,,,,,,,,Lorient,165,00:02:00.660,Pass,
,,,,,,,,,,,,,,,0.156573,,,,,,,,,,,,,0f2930a7-ec27-45e4-9801-2d7ccc91fb95,115,,"[64.0, 77.7]",3900588,2,,,,,-2.158799,,Right Foot,,,,"[62.8, 75.9]",,High Pass,,2.1633308,,,Incomplete,,Benjamin Jeannot,3552.0,,,,,,1,Regular Play,Yann Jouffre,3102.0,Right Midfield,9,Lorient,165,"['2ad1a6bb-b543-4cd1-8552-8f6b79d44242', '61c6ef48-1c25-4822-a1c2-acd6cf797cbd', 'a3b8713c-ad11-4a10-b3da-51b30a88188d']",5,,,,,,,,,,,,,,,Lorient,165,00:02:05.336,Pass,True
,,,,,,,,,,,,,,,0.835699,,,,,,,,,,,,,da89247b-e912-4f2e-b54f-f31fb95a2574,120,,"[60.6, 80.0]",3900588,2,,True,,,-2.0848598,,,,,,"[55.8, 71.5]",,High Pass,,9.76166,,,,,Yann Jouffre,3102.0,,,,,Throw-in,1,From Throw In,Lamine Gassama,6335.0,Right Back,10,Lorient,165,['a0fd826c-1b14-4ce3-92c5-23a1ea9e4546'],15,,,,,,,,,,,,,,,Lorient,165,00:02:15.955,Pass,
,,,,,,,,,,,,,,,2.53236,,,,,,,,,,,,,af144879-1b58-44b3-8740-498dbdee61c8,124,,"[10.1, 36.0]",3900588,2,,,,,1.3460852,,Keeper Arm,,,,"[14.1, 53.5]",,Ground Pass,,17.951323,,,,,Jérémy Toulalan,3406.0,,,,,,1,Regular Play,Danijel Subašić,3444.0,Goalkeeper,11,AS Monaco,129,['390f27d2-5217-4718-9dcd-a3c5b653e5c6'],23,,,,,,,,,,,,,,,AS Monaco,129,00:02:23.732,Pass,
,,,,,,,,,,,,,,,1.455023,,,,,,,,,,,,,2c066546-9848-4dd2-8e86-4fdf5ddf386b,127,,"[15.6, 54.4]",3900588,2,,,,,1.0314131,,Right Foot,,,,"[24.1, 68.6]",,Ground Pass,,16.549622,,,,,Andrea Raggi,3374.0,,,,,,1,Regular Play,Jérémy Toulalan,3406.0,Right Center Back,11,AS Monaco,129,['709d2b06-b506-4820-9618-c93b9225b9b7'],26,,,,,,,,,,,,,,,AS Monaco,129,00:02:26.502,Pass,
,,,,,,,,,,,,,,,1.775242,,,,,,,,,,,,,561501bc-9702-42e9-b79a-24471e35833f,130,,"[27.9, 73.2]",3900588,2,,,,,-1.7795736,,Right Foot,,,,"[25.4, 61.4]",,Ground Pass,,12.061924,,,,,Jérémy Toulalan,3406.0,,,,,,1,Regular Play,Andrea Raggi,3374.0,Right Back,11,AS Monaco,129,['bc73f072-9bfe-4571-812e-8a05e239725a'],30,,,,,,,,,,,,,,,AS Monaco,129,00:02:30.078,Pass,
,,,,,,,,,,,,,,,2.228517,,,,,,,,,,,,,a040d118-a9bd-460a-a5d0-456ff105acbc,133,,"[26.9, 60.4]",3900588,2,,,,,-1.3586192,,Right Foot,,,,"[36.4, 16.3]",,Ground Pass,,45.11164,,,,,Tiemoué Bakayoko,3955.0,,True,,,,1,Regular Play,Jérémy Toulalan,3406.0,Right Center Back,11,AS Monaco,129,['c6b39d4b-19c8-4950-9633-23633878e24e'],35,,,,,,,,,,,,,,,AS Monaco,129,00:02:35.465,Pass,
