50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,2eb80116-67bf-4f50-a0b4-3e7748d89d0c,1,,,3901184,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Marseille,147,,0,,,,,,,,,,,,,,,,,"{'formation': 4231, 'lineup': [{'player': {'id': 3543, 'name': 'Steve Mandanda'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 30}, {'player': {'id': 7857, 'name': 'Brice Dja Djédjé'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 26}, {'player': {'id': 7472, 'name': ""Nicolas Alexis Julio N'Koulou Ndoubena""}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 3}, {'player': {'id': 19813, 'name': 'Rolando Jorge Pires da Fonseca'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 6}, {'player': {'id': 3075, 'name': 'Javier Manquillo Gaitán'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 2}, {'player': {'id': 18874, 'name': 'Mauricio Aníbal Isla Isla'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 18}, {'player': {'id': 3181, 'name': 'Lassana Diarra'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 10}, {'player': {'id': 3254, 'name': 'Florian Thauvin'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 24}, {'player': {'id': 3420, 'name': 'Rémy Cabella'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 13}, {'player': {'id': 3639, 'name': 'Georges-Kévin Nkoudou Mbida'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 14}, {'player': {'id': 3457, 'name': 'Michy Batshuayi Tunga'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 22}]}",Marseille,147,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,b4455990-324d-426f-a7ac-3bd5afa87df3,2,,,3901184,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Marseille,147,,0,,,,,,,,,,,,,,,,,"{'formation': 442, 'lineup': [{'player': {'id': 3354, 'name': 'Benoît Guy Robert Costil'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 4475, 'name': 'Romain Danzé'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 29}, {'player': {'id': 3022, 'name': 'Fallou Diagne'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 14}, {'player': {'id': 40699, 'name': 'Sylvain Armand'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 22}, {'player': {'id': 2985, 'name': 'Ludovic Baal'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 24}, {'player': {'id': 8672, 'name': 'Gélson da Conceição Tavares Fernandes'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 6}, {'player': {'id': 2990, 'name': 'Benjamin André'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 21}, {'player': {'id': 5667, 'name': 'Kamil Grosicki'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 10}, {'player': {'id': 4602, 'name': 'Yoann Gourcuff'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 28}, {'player': {'id': 5477, 'name': 'Ousmane Dembélé'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 23}, {'player': {'id': 3018, 'name': 'Giovanni-Guy Yann Sio'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 13}]}",Rennes,134,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,4d21be70-3296-4fe3-93e4-58dd2ac3fba3,3,,,3901184,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Marseille,147,['3618c6c7-c9cb-4661-b738-7827b19abd65'],0,,,,,,,,,,,,,,,,,,Rennes,134,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,3618c6c7-c9cb-4661-b738-7827b19abd65,4,,,3901184,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Marseille,147,['4d21be70-3296-4fe3-93e4-58dd2ac3fba3'],0,,,,,,,,,,,,,,,,,,Marseille,147,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,7ca147d6-380a-4856-a0c4-6138e430b31e,2083,,,3901184,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,,,,104,Marseille,147,['08908f75-d16c-4137-abfd-12339e8ae501'],0,,,,,,,,,,,,,,,,,,Rennes,134,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,08908f75-d16c-4137-abfd-12339e8ae501,2084,,,3901184,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,,,,104,Marseille,147,['7ca147d6-380a-4856-a0c4-6138e430b31e'],0,,,,,,,,,,,,,,,,,,Marseille,147,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,,,0.337071,,,,,,,,,,,,,e56acfee-bb27-46db-b479-0b15ff74e63a,5,,"[61.0, 40.1]",3901184,0,,True,,,-2.485897,,Right Foot,,,,"[59.7, 39.1]",,Ground Pass,,1.6401219,,,,Ousmane Dembélé,5477.0,,,,,,Kick Off,1,From Kick Off,Gélson da Conceição Tavares Fernandes,8672.0,Right Defensive Midfield,2,Rennes,134,['70812d9b-a1e5-4494-b232-5c80f95b77cd'],0,,,,,,,,,,,,,,,,,,Rennes,134,00:00:00.337,Pass,
,,,,,,,,,,,,,,,,,,,,0.758385,,,,,,,,,,,,,11b00a64-bdf3-41d0-aeed-3929622d7901,7,,"[59.9, 41.2]",3901184,0,,,,,3.0750246,,Right Foot,,,,"[53.9, 41.6]",,Ground Pass,,6.0133185,,,,Benjamin André,2990.0,,,,,,,1,From Kick Off,Ousmane Dembélé,5477.0,Right Center Forward,2,Rennes,134,['7b7ad825-106a-4794-9632-fed5cf8f72f6'],0,,,,,,,,,,,,,,,,,,Rennes,134,00:00:00.977,Pass,
,,,,,,,,,,,,,,,,,,,,0.240707,,,,,,,,,,,,,6e5693d2-3ee4-4a54-bcc2-5ad743ee79af,11,,"[51.9, 45.3]",3901184,0,,,,,1.080839,,Right Foot,,,,"[53.5, 48.3]",,High Pass,,3.4,,Incomplete,,,,,,,,,,1,From Kick Off,Benjamin André,2990.0,Left Defensive Midfield,2,Rennes,134,"['02571cea-2c98-42a8-bfea-67da6cf22f23', '33bec9a8-01f3-4467-a534-a9cabdce8e17']",2,,,,,,,,,,,,,,,,,,Rennes,134,00:00:02.995,Pass,True
,,,,,,,,,,,,,,,,,,,,1.141345,,,,,,,,,,,,,b8e85d36-9c6e-4737-a73a-b115ae9fc1e9,15,,"[68.4, 8.6]",3901184,0,,,,,1.790203,,Right Foot,,,,"[62.0, 37.3]",,Ground Pass,,29.404932,,,,Mauricio Aníbal Isla Isla,18874.0,,,,,,,1,Regular Play,Georges-Kévin Nkoudou Mbida,3639.0,Left Wing,3,Marseille,147,['20f50c3d-d19a-4d9c-b75f-bf0ffcc64eef'],6,,,,,,,,,,,,,,,,,,Marseille,147,00:00:06.844,Pass,
