bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.63049,,,,,,,,,,,,,6497f027-8996-47a8-a294-ff53798966df,17,,"[25.1, 46.8]",3829520,0,,,,,-1.4975013,,Left Foot,,,,"[27.2, 18.2]",,Ground Pass,,28.676994,,Ricardo Alberto Silveira de Carvalho,10805.0,,,,,,1,From Kick Off,Andrea Raggi,3374.0,Right Center Back,2,AS Monaco,129,['e03581f0-c219-49c8-b7c6-78af5a1d5459'],10,,,,,,,,,,,,,,,,,,AS Monaco,129,00:00:10.360,Pass,
,,,,,,,,,,,,,,,,,1.779122,,,,,,,,,,,,,c2d70b03-7e23-4279-8565-06d2cdb1175a,20,,"[40.2, 16.8]",3829520,0,,,,,-0.90276027,,Right Foot,,,,"[50.3, 4.0]",,Ground Pass,,16.304907,,Elderson Uwa Echiejile,27558.0,,,,,,1,From Kick Off,Ricardo Alberto Silveira de Carvalho,10805.0,Left Center Back,2,AS Monaco,129,['1a4ba04c-b7b6-4fa1-b083-51d34dd58383'],14,,,,,,,,,,,,,,,,,,AS Monaco,129,00:00:14.444,Pass,
,,,,,,,,,,,,,,,,,2.012414,,,,,,,,,,,,,9ef169ec-62ad-4d7a-8886-338588c3490a,23,,"[50.6, 4.3]",3829520,0,,,,,-0.13773619,,Left Foot,,,,"[80.9, 0.1]",,High Pass,,30.589705,Out,Bernardo Mota Veiga de Carvalho e Silva,3193.0,,,,,,1,From Kick Off,Elderson Uwa Echiejile,27558.0,Left Back,2,AS Monaco,129,['bb5ce9b8-54ea-4e80-aa66-b83ccfcffd00'],17,,,,,,,,,,,,,,,,,,AS Monaco,129,00:00:17.387,Pass,
,,,,,,,,,,,,,,,,,1.479539,,,,,,,,,,,,,b790de09-1513-45b7-abda-b2a7594bfb80,25,,"[50.3, 80.0]",3829520,0,,,,,-0.33745608,,,,,,"[67.4, 74.0]",,Low Pass,,18.122086,,Frédéric Bulot,7817.0,,,,,Throw-in,1,From Throw In,Hamari Traoré,3248.0,Right Back,3,Stade de Reims,156,['a04a17be-4962-4d20-aea7-0559c7d230b4'],30,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:00:30.090,Pass,
,,,,,,,,,,,,,,,,,1.187573,,,,,,,,,,,,,af3ce03c-4801-4d9a-9626-5deffead995b,29,,"[66.0, 70.2]",3829520,0,,,,,-2.4344656,,Right Foot,,,,"[60.5, 65.5]",,Ground Pass,,7.2346387,,Nicolas de Roussel de Préville,4383.0,,,,,,1,From Throw In,Frédéric Bulot,7817.0,Center Attacking Midfield,3,Stade de Reims,156,"['13514753-d049-4dd4-bf5f-3419709b4ddd', 'd7755024-5f3d-4598-941c-49205916c799']",31,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:00:31.618,Pass,True
,,,,,,,,,,,,,,,,,1.164781,,,,,,,,,,,,,fc7de952-c395-4852-85d4-6e0173248e9d,32,,"[58.4, 66.4]",3829520,0,,,,,2.100043,,Right Foot,,,,"[52.2, 77.0]",,Ground Pass,,12.280066,,Hamari Traoré,3248.0,,,,,,1,From Throw In,Nicolas de Roussel de Préville,4383.0,Right Wing,3,Stade de Reims,156,['89258c6f-99d2-4cfe-9939-77779de3d4ee'],33,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:00:33.303,Pass,
,,,,,,,,,,,,,,,,,0.911678,,,,,,,,,,,,,32fb0940-dfd8-4c03-a8cf-b07731d07f1a,34,,"[51.1, 75.6]",3829520,0,,,,,0.12683228,,Right Foot,,,,"[66.0, 77.5]",,Ground Pass,,15.020653,,Grejohn Kyei,7367.0,,,,,,1,From Throw In,Hamari Traoré,3248.0,Right Back,3,Stade de Reims,156,['02957bbf-032c-4021-98bc-d231feab6bd0'],34,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:00:34.468,Pass,
,,,,,,,,,,,,,,,,,1.262916,,,,,,,,,,,,,25697761-0f3e-42d5-b739-078c4bbb54fd,37,,"[66.0, 77.0]",3829520,0,,,,,-1.7433742,,Left Foot,,,,"[64.1, 66.1]",,Ground Pass,,11.064357,Incomplete,Nicolas de Roussel de Préville,4383.0,,,,,,1,From Throw In,Grejohn Kyei,7367.0,Center Forward,3,Stade de Reims,156,"['5ddd8c82-005b-4339-920a-14be02ade153', 'a12f7697-8477-49de-a7a1-c5088a8be488']",36,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:00:36.426,Pass,
,,,,,,,,,,,,,,,,,0.855414,,,,,,,,,,,,,2a681383-e920-4086-bfca-95d35832a2fa,47,,"[65.7, 21.3]",3829520,0,,,,,1.7454685,,Right Foot,,,,"[62.7, 38.3]",,Ground Pass,,17.262676,,Mario Pašalić,11603.0,,,,,,1,Regular Play,Jérémy Toulalan,3406.0,Center Defensive Midfield,4,AS Monaco,129,"['2f4a7a50-cbb7-4950-aff7-74580b8efd25', 'f0359dd2-c518-4e40-ac81-9cd2db141e0b']",42,,,,,,,,,,,,,,,,,,AS Monaco,129,00:00:42.318,Pass,True
,,,,,,,,,,,,,,,,,1.729284,,,,,,,,,,,,,88e4a7be-12dc-4b2f-8143-b9ae675661b7,51,,"[61.5, 37.9]",3829520,0,,,,,2.9792902,,Right Foot,,,,"[44.4, 40.7]",,Ground Pass,,17.327723,,Andrea Raggi,3374.0,,,,,,1,Regular Play,Mario Pašalić,11603.0,Right Center Midfield,4,AS Monaco,129,"['55231408-68a3-456b-a18f-ca39e2782017', 'db6c2224-731b-49af-b061-5828684888ae']",43,,,,,,,,,,,,,,,,,,AS Monaco,129,00:00:43.954,Pass,True
,,,,,,,,,,,,,,,,,2.862377,,,,,,,,,,,,,a0d2d7c9-6c55-42db-ac86-7d130609d81a,54,,"[47.0, 44.9]",3829520,0,,,,,0.92790383,,Right Foot,,,,"[66.7, 71.2]",,Ground Pass,,32.860004,,Fábio Henrique Tavares,3247.0,,,,,,1,Regular Play,Andrea Raggi,3374.0,Right Center Back,4,AS Monaco,129,['f70b24e6-3394-490a-b858-aea7ca700138'],45,,,,,,,,,,,,,,,,,,AS Monaco,129,00:00:45.831,Pass,
,,,,,,,,,,,,,,,,,1.218262,,,,,,,,,,,,,a5577905-793e-4276-9e06-46123ff87ad0,57,,"[66.7, 71.2]",3829520,0,,,,,-2.0947156,,Right Foot,,,,"[56.3, 53.2]",,Ground Pass,,20.788458,,Jérémy Toulalan,3406.0,,,,,,1,Regular Play,Fábio Henrique Tavares,3247.0,Right Back,4,AS Monaco,129,['03537593-2ba4-40d7-aab6-8c757ce7ef30'],48,,,,,,,,,,,,,,,,,,AS Monaco,129,00:00:48.773,Pass,
,,,,,,,,,,,,,,,,,1.551521,,,,,,,,,,,,,c6ad37d5-459d-461d-9906-5ca4e0f4fd07,60,,"[64.6, 69.7]",3829520,0,,,,,-0.6257918,,Right Foot,,,,"[88.4, 52.5]",,Low Pass,,29.364605,,Guido Marcelo Carrillo,3246.0,,,,,,1,Regular Play,Jérémy Toulalan,3406.0,Center Defensive Midfield,4,AS Monaco,129,['8c205274-e857-4b29-84af-60767b5a1407'],54,,,,,,,,,,,,,,,,,,AS Monaco,129,00:00:54.050,Pass,
,,,,,,,,,,,,,,,,,1.497327,,,,,,,,,,,,,b7b16cf9-943a-491c-9018-176c4db7adc0,64,,"[85.6, 55.4]",3829520,0,,,,,1.4112446,,Right Foot,,,,"[88.4, 72.8]",,Ground Pass,,17.623848,,Nabil Dirar,5727.0,,,,,,1,Regular Play,Guido Marcelo Carrillo,3246.0,Center Forward,4,AS Monaco,129,"['2cbdec44-f67a-419a-8d1f-ed680e5f62ea', 'ced800a2-2c88-4cb3-afda-63861574b12a']",56,,,,,,,,,,,,,,,,,,AS Monaco,129,00:00:56.435,Pass,True
,,,,,,,,,,,,,,,,,1.390525,,,,,,,,,,,,,9af27a0f-48e1-473c-9660-3c65d6ae0ef3,67,,"[93.2, 72.6]",3829520,1,,,,,-1.0799885,,Right Foot,True,,,"[109.5, 42.1]",,High Pass,,34.582367,Incomplete,Guido Marcelo Carrillo,3246.0,,,,,,1,Regular Play,Nabil Dirar,5727.0,Right Wing,4,AS Monaco,129,"['562e3a57-74c8-4eb5-8004-2b9916fe6341', '798182e2-c3fa-40d4-81c9-61e9e955479e']",0,,,,,,,,,,,,,,,,,,AS Monaco,129,00:01:00.072,Pass,
,,,,,,,,,,,,,,,,,1.027384,,,,,,,,,,,,,64248085-b687-4ff3-b8c0-90587ab4aa35,75,,"[71.7, 35.7]",3829520,1,,,,,-0.3444004,,Left Foot,,,,"[80.9, 32.4]",,Ground Pass,,9.773945,,Bernardo Mota Veiga de Carvalho e Silva,3193.0,,,,,Recovery,1,Regular Play,Jérémy Toulalan,3406.0,Center Defensive Midfield,4,AS Monaco,129,"['5fe2cd62-4aa2-4c5b-9db3-48c9bbe7d232', '7c1e9d4f-e5db-4783-a1de-6819a51dd471']",8,,,,,,,,,,,,,,,,,,AS Monaco,129,00:01:08.060,Pass,True
,,,,,,,,,,,,,,,,,0.95607,,,,,,,,,,,,,b85cd723-9ec2-4219-9301-6737cc5b3eb3,82,,"[40.2, 44.8]",3829520,1,,,,,-1.8240621,,Right Foot,,,,"[38.0, 36.3]",,Ground Pass,,8.780091,,Antoine Devaux,7815.0,,,,,,1,Regular Play,Prince Oniangué,4545.0,Right Defensive Midfield,5,Stade de Reims,156,['218755d8-4846-4c88-b8b0-acdaa61415c7'],10,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:01:10.695,Pass,
,,,,,,,,,,,,,,,,,2.25127,,,,,,,,,,,,,a3d3feba-f5d0-4e08-9ba5-71a82df1a675,85,,"[38.3, 35.4]",3829520,1,,,,,0.9210583,,Right Foot,,,True,"[67.4, 73.7]",,High Pass,,48.100937,,Frédéric Bulot,7817.0,,,,,,1,Regular Play,Antoine Devaux,7815.0,Left Defensive Midfield,5,Stade de Reims,156,['3ab1332b-e446-4652-a199-d68b0eabf80f'],11,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:01:11.651,Pass,
,,,,,,,,,,,,,,,,,1.507455,,,,,,,,,,,,,d399677c-d894-47ea-8b95-e432dfd86201,88,,"[82.3, 70.7]",3829520,1,,,,,-0.27238694,,Left Foot,,,,"[100.2, 65.7]",,Ground Pass,,18.585209,,Nicolas de Roussel de Préville,4383.0,,,,,,1,Regular Play,Frédéric Bulot,7817.0,Center Attacking Midfield,5,Stade de Reims,156,['c86f5dec-3edf-4f74-90d9-566e04624da3'],18,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:01:18.082,Pass,
,,,,,,,,,,,,,,,,,1.174,,,,,,,,,,,,,ee0afb9d-c8f1-47f1-a788-0a2c2b394572,92,,"[104.3, 66.8]",3829520,1,,,,,2.4942005,,Right Foot,,,,"[100.2, 69.9]",,Ground Pass,,5.140039,,Frédéric Bulot,7817.0,,,,,,1,Regular Play,Nicolas de Roussel de Préville,4383.0,Right Wing,5,Stade de Reims,156,['e80feaa8-8efd-4622-a395-f905617dee6e'],19,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:01:19.894,Pass,
,,,,,,,,,,,,,,,,,0.902204,,,,,,,,,,,,,10d42854-9c96-452d-acf2-0989a7a3bc85,95,,"[96.9, 69.4]",3829520,1,,,,,-1.108615,388bdbbc-2c30-40ba-99c7-3167ced5b673,Right Foot,True,,,"[110.5, 42.1]",,High Pass,,30.5,,Grejohn Kyei,7367.0,True,,,,,1,Regular Play,Frédéric Bulot,7817.0,Center Attacking Midfield,5,Stade de Reims,156,['7fa970e2-44a5-4d8f-930c-de048f024a46'],24,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:01:24.035,Pass,
,,,,,,,,,,,,,,,,,3.258814,,,,,,,,,,,,,333ca20f-01be-421a-be29-c6909f8a73dd,100,,"[6.0, 36.0]",3829520,2,,,,,-0.32861543,,Right Foot,,,,"[71.4, 13.7]",,High Pass,,69.0974,,Guido Marcelo Carrillo,3246.0,,,,,Goal Kick,1,From Goal Kick,Danijel Subašić,3444.0,Goalkeeper,6,AS Monaco,129,['03fec4c5-4e56-429c-8994-19b159bd6f16'],1,,,,,,,,,,,,,,,,,,AS Monaco,129,00:02:01.188,Pass,
,,,,,,,,,,,,,,,,,1.679849,,,,,,,,,,,,,0a5e8f8b-2f90-40b5-b807-4d937bc89984,103,,"[68.6, 15.9]",3829520,2,,,,True,2.131306,,,,,,"[62.7, 25.3]",,High Pass,,11.098198,,Mario Pašalić,11603.0,,,,,,1,From Goal Kick,Guido Marcelo Carrillo,3246.0,Center Forward,6,AS Monaco,129,"['1b81941e-e2b3-47a1-8a77-5c8a1a11c087', 'be625bcc-1041-4c7f-812a-b0dbd16953eb']",4,,,,,,,,,,,,,,,,,,AS Monaco,129,00:02:04.487,Pass,True
,,,,,,,,,,,,,,,,,0.893834,,,,,,,,,,,,,46ea9502-fc3d-4714-bcef-0b64f2d34cc3,106,,"[64.6, 27.9]",3829520,2,,,,,-1.5707964,,Left Foot,,,,"[64.6, 19.9]",,Ground Pass,,8.0,,João Filipe Iria Santos Moutinho,3168.0,,,,,,1,From Goal Kick,Mario Pašalić,11603.0,Right Center Midfield,6,AS Monaco,129,['37eb7368-f39b-470d-a986-425cf473d6d9'],6,,,,,,,,,,,,,,,,,,AS Monaco,129,00:02:06.206,Pass,
,,,,,,,,,,,,,,,,,0.855844,,,,,,,,,,,,,1cc63827-7688-4d56-8ea7-a43343733f4c,109,,"[64.1, 27.4]",3829520,2,,,,,1.5545377,,Right Foot,,,,"[64.3, 39.7]",,Ground Pass,,12.301626,,Nabil Dirar,5727.0,,,,,,1,From Goal Kick,João Filipe Iria Santos Moutinho,3168.0,Left Center Midfield,6,AS Monaco,129,['31923034-c440-4a83-8611-3ff09490861f'],8,,,,,,,,,,,,,,,,,,AS Monaco,129,00:02:08.778,Pass,
,,,,,,,,,,,,,,,,,2.147213,,,,,,,,,,,,,9663044e-bfdf-406f-b77a-6f62d00985cb,113,,"[65.3, 44.2]",3829520,2,,,,,1.9195673,,Right Foot,,,,"[55.3, 71.7]",,Ground Pass,,29.26175,,Fábio Henrique Tavares,3247.0,,,,,,1,From Goal Kick,Nabil Dirar,5727.0,Right Wing,6,AS Monaco,129,"['009b6d37-264d-457d-8fef-823f8ed90e28', '2b856769-d7ba-4a21-bf2c-e4f886b10e1c']",11,,,,,,,,,,,,,,,,,,AS Monaco,129,00:02:11.351,Pass,True
,,,,,,,,,,,,,,,,,1.265084,,,,,,,,,,,,,20e33bca-a3e2-49a8-8863-6f94584d6818,116,,"[56.0, 70.9]",3829520,2,,,,,-2.566168,,Right Foot,,,,"[41.2, 61.3]",,Ground Pass,,17.640862,,Andrea Raggi,3374.0,,,,,,1,From Goal Kick,Fábio Henrique Tavares,3247.0,Right Back,6,AS Monaco,129,['4a0f6540-2828-495d-aba6-7507219f0c57'],14,,,,,,,,,,,,,,,,,,AS Monaco,129,00:02:14.576,Pass,
,,,,,,,,,,,,,,,,,1.775994,,,,,,,,,,,,,e95b2dbb-2607-4f7d-aeb5-59362c0feb17,119,,"[43.0, 62.7]",3829520,2,,,,,-1.6240792,,Right Foot,,,,"[40.6, 17.7]",,Ground Pass,,45.063953,,Ricardo Alberto Silveira de Carvalho,10805.0,,True,,,,1,From Goal Kick,Andrea Raggi,3374.0,Right Center Back,6,AS Monaco,129,['d42ce4df-53f0-4173-8b00-53f2be432f92'],16,,,,,,,,,,,,,,,,,,AS Monaco,129,00:02:16.980,Pass,
,,,,,,,,,,,,,,,,,1.50779,,,,,,,,,,,,,1acdd69f-f039-4641-9edb-84cfbfc0a87f,122,,"[43.3, 17.0]",3829520,2,,,,,-0.89155495,,Right Foot,,,,"[54.2, 3.5]",,Ground Pass,,17.35108,,Elderson Uwa Echiejile,27558.0,,,,,,1,From Goal Kick,Ricardo Alberto Silveira de Carvalho,10805.0,Left Center Back,6,AS Monaco,129,['0b62d392-29e9-4180-ba6e-9bc728b60442'],20,,,,,,,,,,,,,,,,,,AS Monaco,129,00:02:20.374,Pass,
,,,,,,,,,,,,,,,,,1.18289,,,,,,,,,,,,,79f30004-f4f3-4ace-bd02-c49193447807,125,,"[53.7, 4.2]",3829520,2,,,,,2.5172863,,Left Foot,,,,"[44.4, 10.9]",,Ground Pass,,11.462111,,Ricardo Alberto Silveira de Carvalho,10805.0,,,,,,1,From Goal Kick,Elderson Uwa Echiejile,27558.0,Left Back,6,AS Monaco,129,['67f79856-03f9-4c0e-8a0f-a8173a28fccc'],23,,,,,,,,,,,,,,,,,,AS Monaco,129,00:02:23.863,Pass,
,,,,,,,,,,,,,,,,,1.085408,,,,,,,,,,,,,e67ceff8-cd1b-4f53-ba11-cb674bff4995,128,,"[44.7, 14.7]",3829520,2,,,,,0.044841714,,Right Foot,,,,"[60.3, 15.4]",,Ground Pass,,15.615697,,João Filipe Iria Santos Moutinho,3168.0,,,,,,1,From Goal Kick,Ricardo Alberto Silveira de Carvalho,10805.0,Left Center Back,6,AS Monaco,129,['929c39a1-bf18-40a4-9f4d-01fadeb20909'],26,,,,,,,,,,,,,,,,,,AS Monaco,129,00:02:26.443,Pass,
,,,,,,,,,,,,,,,,,1.297098,,,,,,,,,,,,,55937d05-63ea-4875-a423-cd043695fe6e,132,,"[57.2, 18.7]",3829520,2,,,,,2.8364677,,Left Foot,,,,"[44.5, 22.7]",,Ground Pass,,13.315029,,Ricardo Alberto Silveira de Carvalho,10805.0,,,,,,1,From Goal Kick,João Filipe Iria Santos Moutinho,3168.0,Left Center Midfield,6,AS Monaco,129,"['24e136ec-ae98-47a5-8231-caac697acd26', 'a984fedb-78d3-4f54-9012-e7a5f3b7f5d5']",28,,,,,,,,,,,,,,,,,,AS Monaco,129,00:02:28.222,Pass,True
