50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,2.286665,,,,,,,,,,,ad2f3257-bbb8-4d97-b1bf-cdd9263f755d,17,,"[56.2, 67.0]",3900590,0,,,,-2.152536,,Left Foot,,,,"[41.6, 44.8]",Ground Pass,,26.57066,Incomplete,,Gélson da Conceição Tavares Fernandes,8672.0,,,,,,,1,From Kick Off,Giovanni-Guy Yann Sio,3018.0,Right Midfield,2,Rennes,134,"['4fd7c3cd-93d3-4f1a-81c0-b88d24857720', '68b72d2b-ca33-45ed-8edf-cd635990621a', 'c16fa408-aea6-4c2c-a6f8-8de8f74cac2e']",11,,,,,,,,,,,,,,,Rennes,134,00:00:11.724,Pass,True
,,,,,,,,,,,,,,,,,,1.572394,,,,,,,,,,,35ef155a-ea2e-441c-96e1-9575ed6a587c,21,,"[78.8, 34.8]",3900590,0,,,,1.1695676,,Right Foot,,,,"[87.2, 54.6]",Ground Pass,,21.508139,,,John Tshibumbu,7721.0,,,,,,,1,Regular Play,Mohamed Larbi,10616.0,Center Attacking Midfield,3,Gazélec Ajaccio,160,['57cf9a44-537e-49c8-946b-2877d6af3034'],14,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:00:14.920,Pass,
,,,,,,,,,,,,,,,,,,1.753727,,,,,,,,,,,16eaa07c-6dbc-4760-9cac-e4ebcfec8955,25,,"[86.3, 57.0]",3900590,0,,,,1.9370519,,Right Foot,,,,"[80.7, 71.6]",Ground Pass,,15.6371355,,,David Ducourtioux,401509.0,,,,,,,1,Regular Play,John Tshibumbu,7721.0,Right Center Forward,3,Gazélec Ajaccio,160,"['1665ba96-b4bb-424f-8021-db2db9264085', '28e970a6-60e9-4b3c-be0b-2baf5b3198a2']",17,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:00:17.100,Pass,True
,,,,,,,,,,,,,,,,,,2.546342,,,,,,,,,,,a9a334bd-82f5-4642-a1f7-3801591683ff,28,,"[89.2, 77.5]",3900590,0,,,,-0.99516934,,Right Foot,True,,,"[113.6, 39.9]",High Pass,,44.823208,Incomplete,,Jacques Zoua Daogari,401505.0,,,,,,,1,Regular Play,David Ducourtioux,401509.0,Right Center Midfield,3,Gazélec Ajaccio,160,"['2551bdc9-b53a-4f6b-b96c-a1a3ea79cbd9', 'ddd6573b-2009-4343-8b93-505dd4ed8696']",21,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:00:21.332,Pass,
,,,,,,,,,,,,,,,,,,3.162574,,,,,,,,,,,0f7c97ec-6382-4a98-b6fc-d3183cd652f3,32,,"[14.3, 50.9]",3900590,0,,,,0.044089057,,Right Foot,,,,"[75.5, 53.6]",High Pass,,61.25953,Incomplete,,Giovanni-Guy Yann Sio,3018.0,,,,,,,1,From Keeper,Benoît Guy Robert Costil,3354.0,Goalkeeper,4,Rennes,134,"['5ac364fb-070d-4acf-abdc-1b0766c8bbaf', 'd50acbd0-f97a-441e-91ba-dbd59726fa9a']",37,,,,,,,,,,,,,,,Rennes,134,00:00:37.718,Pass,
,,,,,,,,,,,,,,,,,,1.621988,,,,,,,,,,,d50acbd0-f97a-441e-91ba-dbd59726fa9a,34,,"[44.6, 26.5]",3900590,0,,,,0.06139814,,Head,,,,"[69.0, 28.0]",High Pass,,24.446064,Unknown,,Jacques Zoua Daogari,401505.0,,,,,,Recovery,1,From Keeper,Pablo Jean Antoine Martínez,3207.0,Left Back,4,Rennes,134,"['0f7c97ec-6382-4a98-b6fc-d3183cd652f3', 'c1a8b632-cd59-4503-b4d0-8df68d74d8df']",40,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:00:40.881,Pass,
,,,,,,,,,,,,,,,,,,4.096422,,,,,,,,,,,aa988a8c-287f-4795-b03b-2d143f2dbd27,40,,"[68.8, 27.8]",3900590,1,True,,,1.125755,,Right Foot,,,,"[92.6, 77.7]",High Pass,,55.28517,,,Alexandre Coeff,7428.0,,,True,,,Free Kick,1,From Free Kick,Damjan Đoković,31911.0,Left Center Midfield,5,Gazélec Ajaccio,160,['fee34867-57a6-49be-9dd3-091565b603d0'],35,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:01:35.572,Pass,
,,,,,,,,,,,,,,,,,,0.990489,,,,,,,,,,,3376e6c6-7d31-4aaa-9e7b-c6d5fc0858cc,43,,"[90.4, 77.0]",3900590,1,,,,-1.2566792,,Left Foot,,,,"[96.8, 57.3]",Ground Pass,,20.713522,,,Mohamed Larbi,10616.0,,,,,,,1,From Free Kick,Alexandre Coeff,7428.0,Right Back,5,Gazélec Ajaccio,160,"['19e49a31-bf27-4796-9d50-766e7f694cdb', '86e1b524-463f-4c5c-a4a6-74b57ca28cac']",40,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:01:40.849,Pass,True
,,,,,,,,,,,,,,,,,,0.123432,,,,,,,,,,,1e8d8695-7636-478b-8479-01e864c6c621,46,,"[96.8, 57.0]",3900590,1,,,,-0.9218008,,Right Foot,,,,"[99.0, 54.1]",Ground Pass,,3.640055,Incomplete,,,,,,,,,,1,From Free Kick,Mohamed Larbi,10616.0,Center Attacking Midfield,5,Gazélec Ajaccio,160,['ed282b95-9865-412f-a929-a3b9d8fc8d95'],41,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:01:41.879,Pass,
,,,,,,,,,,,,,,,,,,1.325954,,,,,,,,,,,9d44cc9d-7e83-4866-a8b1-dc322b1f56b5,48,,"[20.6, 5.8]",3900590,1,,,,0.63998824,,Right Foot,,,,"[34.3, 16.0]",Low Pass,,17.080105,,,Juan Fernando Quintero Paniagua,5692.0,,,,,,Recovery,1,Regular Play,Paul-Georges Ntep de Madiba,4900.0,Left Midfield,6,Rennes,134,['dd34f888-0e14-48f0-a994-211d1ffe1c69'],43,,,,,,,,,,,,,,,Rennes,134,00:01:43.154,Pass,
,,,,,,,,,,,,,,,,,,1.925415,,,,,,,,,,,881830fd-a934-4913-91a4-e5994b331f1d,52,,"[45.3, 21.0]",3900590,1,,,,1.2291209,,Left Foot,,,,"[57.0, 53.9]",High Pass,,34.918476,,,Giovanni-Guy Yann Sio,3018.0,,,,,,,1,Regular Play,Juan Fernando Quintero Paniagua,5692.0,Left Center Midfield,6,Rennes,134,"['6484692c-a141-4bcb-9b9f-c5da8006ae37', 'af450931-388e-4c09-9caa-3299af5c5530']",47,,,,,,,,,,,,,,,Rennes,134,00:01:47.210,Pass,True
,,,,,,,,,,,,,,,,,,0.709877,,,,,,,,,,,48675b80-5cc0-4b35-98f0-e7b5910eb354,55,,"[57.0, 51.6]",3900590,1,,,,-1.3979357,,Left Foot,,,,"[58.1, 45.3]",Ground Pass,,6.395311,,,Benjamin André,2990.0,,,,,,,1,Regular Play,Giovanni-Guy Yann Sio,3018.0,Right Midfield,6,Rennes,134,['57fc2c98-8edd-4876-8162-cad160cc547f'],49,,,,,,,,,,,,,,,Rennes,134,00:01:49.430,Pass,
,,,,,,,,,,,,,,,,,,2.229473,,,,,,,,,,,359dc945-6eba-421f-a193-d000c778a0c1,59,,"[62.8, 52.6]",3900590,1,,,,1.4392081,,Right Foot,,,,"[65.5, 73.0]",Ground Pass,,20.5779,,,Romain Danzé,4475.0,,,,,,,1,Regular Play,Benjamin André,2990.0,Right Center Midfield,6,Rennes,134,"['25eed925-2f5c-4e89-a2df-bc8525349827', 'd559ec44-d22e-48ee-b4ac-f6b133439f98']",51,,,,,,,,,,,,,,,Rennes,134,00:01:51.013,Pass,True
,,,,,,,,,,,,,,,,,,1.217423,,,,,,,,,,,95923fc6-7406-4387-aeaf-8d479373d459,65,,"[69.9, 80.0]",3900590,2,,,,-0.67583865,,,,,,"[81.0, 71.1]",Low Pass,,14.227438,,,Giovanni-Guy Yann Sio,3018.0,,,,,,Throw-in,1,From Throw In,Romain Danzé,4475.0,Right Back,7,Rennes,134,['baef3a24-1dde-484e-9fc8-d75c6b61e2f6'],3,,,,,,,,,,,,,,,Rennes,134,00:02:03.578,Pass,
,,,,,,,,,,,,,,,,,,0.91783,,,,,,,,,,,7f25acb3-5f0a-439b-9198-f97723811076,70,,"[77.6, 71.8]",3900590,2,,,,2.7478945,,Left Foot,,,,"[71.1, 74.5]",Low Pass,,7.038466,,,Romain Danzé,4475.0,,,,,,,1,From Throw In,Giovanni-Guy Yann Sio,3018.0,Right Midfield,7,Rennes,134,"['09ce6711-1df8-48f7-bc26-d4a2bb137765', '619ef2b6-9c0d-4966-ad50-fb20e7f9426f', '806bc616-a668-440a-89fc-6970c0da0920']",5,,,,,,,,,,,,,,,Rennes,134,00:02:05.404,Pass,True
,,,,,,,,,,,,,,,,,,2.846413,,,,,,,,,,,107340fc-1b1d-4304-bf4b-b80be08cd59d,72,,"[71.1, 74.5]",3900590,2,,,,-0.2947301,,Right Foot,,,,"[93.5, 67.7]",High Pass,,23.409399,Incomplete,,Ousmane Dembélé,5477.0,,,,,,,1,From Throw In,Romain Danzé,4475.0,Right Back,7,Rennes,134,"['37785f8f-4ca8-466c-9ea3-15c46aff8e96', '929183b5-0ed8-4622-94c0-90b24abff36a']",6,,,,,,,,,,,,,,,Rennes,134,00:02:06.322,Pass,
,,,,,,,,,,,,,,,,,,3.72842,,,,,,,,,,,929183b5-0ed8-4622-94c0-90b24abff36a,74,,"[26.6, 12.4]",3900590,2,,,,0.7268101,,Left Foot,,,,"[63.6, 45.3]",High Pass,,49.511715,Incomplete,,John Tshibumbu,7721.0,,,,,,Recovery,1,From Throw In,Jérémie Bréchet,7603.0,Left Center Back,7,Rennes,134,"['107340fc-1b1d-4304-bf4b-b80be08cd59d', '29f89cc2-9262-4d41-bd8e-e12b6177fe79', '5d316f02-73e3-47f7-8f61-1a3272120f93']",9,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:02:09.168,Pass,
,,,,,,,,,,,,,,,,,,1.455709,,,,,,,,,,,5d316f02-73e3-47f7-8f61-1a3272120f93,77,,"[56.5, 34.8]",3900590,2,,,True,-0.8473876,,,,,,"[63.3, 27.1]",High Pass,,10.272779,,,Paul-Georges Ntep de Madiba,4900.0,,,,,,Recovery,1,From Throw In,Cheikh M''Bengue,3424.0,Left Back,7,Rennes,134,"['1c05717d-ac83-4773-87f9-0ee12a6d5093', '929183b5-0ed8-4622-94c0-90b24abff36a', 'cb91318e-f676-45ce-a1fc-a7afa8a5643a']",12,,,,,,,,,,,,,,,Rennes,134,00:02:12.897,Pass,True
,,,,,,,,,,,,,,,,,,1.650092,,,,,,,,,,,7475ed2c-5d84-4aba-b166-c97fddf26a2a,79,,"[63.3, 27.1]",3900590,2,,,,-1.6961203,,Right Foot,,,,"[61.7, 14.4]",High Pass,,12.80039,,,Juan Fernando Quintero Paniagua,5692.0,,,,,,,1,From Throw In,Paul-Georges Ntep de Madiba,4900.0,Left Midfield,7,Rennes,134,['b7de1ce5-9565-482d-9781-26ab5ebc4a74'],14,,,,,,,,,,,,,,,Rennes,134,00:02:14.352,Pass,
,,,,,,,,,,,,,,,,,,1.047408,,,,,,,,,,,ffcbc3fd-48f9-4b26-8caa-1dacbb25476e,82,,"[78.2, 6.3]",3900590,2,,,,1.04911,,Left Foot,,,,"[85.5, 19.0]",Ground Pass,,14.648549,,,Ousmane Dembélé,5477.0,,,,,,,1,From Throw In,Juan Fernando Quintero Paniagua,5692.0,Left Center Midfield,7,Rennes,134,['8e33610b-a723-469b-b801-306b059d0c9c'],21,,,,,,,,,,,,,,,Rennes,134,00:02:21.217,Pass,
,,,,,,,,,,,,,,,,,,0.883251,,,,,,,,,,,12804a8a-8208-4863-8839-c1fbb5135a32,86,,"[79.4, 23.7]",3900590,2,,,,2.6861415,,Left Foot,,,,"[69.6, 28.5]",Ground Pass,,10.912378,,,Benjamin André,2990.0,,,,,,,1,From Throw In,Ousmane Dembélé,5477.0,Center Forward,7,Rennes,134,['48b70caf-e789-42d2-9a24-d346718b359d'],23,,,,,,,,,,,,,,,Rennes,134,00:02:23.482,Pass,
,,,,,,,,,,,,,,,,,,0.849717,,,,,,,,,,,76bb7874-bfc5-41f7-af8e-439c0daa6898,95,,"[78.7, 41.2]",3900590,2,True,,,1.1269201,50c5eabd-ffd7-4b59-b088-70b52c2d6550,Right Foot,,,,"[85.5, 55.5]",Ground Pass,,15.834456,,,Romain Danzé,4475.0,True,,,,,Free Kick,1,From Free Kick,Benjamin André,2990.0,Right Center Midfield,8,Rennes,134,['48a15fb7-5452-4bf5-9c01-5e642b51937c'],45,,,,,,,,,,,,,,,Rennes,134,00:02:45.055,Pass,
,,,,,,,,,,,,,,,,,,1.084704,,,,,,,,,,,d3c0a20d-e377-4690-91d9-79610eb77dd9,100,,"[120.0, 80.0]",3900590,3,True,,,-1.9228406,,Left Foot,,,,"[116.4, 70.2]",Ground Pass,,10.440307,,,Juan Fernando Quintero Paniagua,5692.0,,,,,,Corner,1,From Corner,Ousmane Dembélé,5477.0,Center Forward,9,Rennes,134,['670b5db0-654d-4258-8c82-0cfa94524acb'],7,,,,,,,,,,,,,,,Rennes,134,00:03:07.089,Pass,
,,,,,,,,,,,,,,,,,,1.829473,,,,,,,,,,,4e7c7ef4-6717-46ef-ae25-107ac0128659,105,,"[8.3, 19.9]",3900590,3,,,,-0.034174725,,Right Foot,,,,"[43.4, 18.7]",Low Pass,,35.120506,,,Jacques Zoua Daogari,401505.0,,,,,,,1,Regular Play,John Tshibumbu,7721.0,Right Center Forward,10,Gazélec Ajaccio,160,['d545c68a-2dc1-46e7-b5de-9795a03f7cf7'],12,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:03:12.963,Pass,
,,,,,,,,,,,,,,,,,,0.84893,,,,,,,,,,,d1c48f72-f917-4800-8bf8-f3eb62d85ffc,109,,"[29.1, 9.7]",3900590,3,,,,3.0951145,,Right Foot,,,,"[20.5, 10.1]",Ground Pass,,8.609298,,,David Ducourtioux,401509.0,,,,,,,1,Regular Play,Jacques Zoua Daogari,401505.0,Left Center Forward,10,Gazélec Ajaccio,160,"['0387a0cf-89c8-4b38-a796-72161f458de0', 'ee948d6a-6ec6-4858-a8dc-6e7c3beb4a4e']",18,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:03:18.716,Pass,True
,,,,,,,,,,,,,,,,,,0.683291,,,,,,,,,,,a55d8eb1-8e0f-4f06-8d0c-67a5a6752e85,112,,"[20.7, 10.1]",3900590,3,,,,0.09204685,,Right Foot,,,,"[40.2, 11.9]",Low Pass,,19.582901,Incomplete,,Mohamed Larbi,10616.0,,,,,,,1,Regular Play,David Ducourtioux,401509.0,Right Center Midfield,10,Gazélec Ajaccio,160,"['57c6ddd6-a180-4eab-9956-50e023d407b4', '59cb3947-8dac-48bf-aec5-e63d82a73c7f']",19,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:03:19.611,Pass,
,,,,,,,,,,,,,,,,,,1.157138,,,,,,,,,,,59cb3947-8dac-48bf-aec5-e63d82a73c7f,114,,"[79.9, 68.2]",3900590,3,,,,0.8379812,,Left Foot,,,,"[86.2, 75.2]",Low Pass,,9.417537,Incomplete,,Gélson da Conceição Tavares Fernandes,8672.0,,,,,,Recovery,1,Regular Play,Romain Danzé,4475.0,Right Back,10,Gazélec Ajaccio,160,"['2bfe78cf-9af4-4c51-8390-e59cadcf6283', 'a183da08-3891-4426-8090-7b8dca68d7a1', 'a55d8eb1-8e0f-4f06-8d0c-67a5a6752e85']",20,,,,,,,,,,,,,,,Rennes,134,00:03:20.294,Pass,
,,,,,,,,,,,,,,,,,,0.822811,,,,,,,,,,,69026a58-101b-4f74-8f9a-f2605830efd8,123,,"[37.1, 7.1]",3900590,3,,,,1.551191,,Right Foot,,,,"[37.3, 17.3]",Ground Pass,,10.201961,,,Damjan Đoković,31911.0,,,,,,,1,Regular Play,Jacques Zoua Daogari,401505.0,Left Center Forward,10,Gazélec Ajaccio,160,"['5f424967-ad5a-427e-a7a9-fff0cb08c532', 'ea4f6d4b-6271-4dfd-92cd-fa9c1509fde7']",22,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:03:22.621,Pass,True
,,,,,,,,,,,,,,,,,,0.818753,,,,,,,,,,,b6661b74-388b-41cc-8c09-d32182fc4676,126,,"[37.3, 17.3]",3900590,3,,,,0.2506177,,Left Foot,,,,"[49.8, 20.5]",Ground Pass,,12.9031,,,Mohamed Larbi,10616.0,,,,,,,1,Regular Play,Damjan Đoković,31911.0,Left Center Midfield,10,Gazélec Ajaccio,160,['5b61e0f4-c77d-42bc-a35b-c3e5c13a9bb5'],23,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:03:23.524,Pass,
,,,,,,,,,,,,,,,,,,1.626781,,,,,,,,,,,d9c0d396-0d47-42ec-86a5-9f9667ae560e,130,,"[49.5, 26.5]",3900590,3,,,,2.0791903,,Right Foot,,,,"[42.2, 39.6]",Ground Pass,,14.996666,,,David Ducourtioux,401509.0,,,,,,,1,Regular Play,Mohamed Larbi,10616.0,Center Attacking Midfield,10,Gazélec Ajaccio,160,"['34e5034e-d5c1-457d-a5e9-1b49d5d70cd1', '7d85fe8b-3d6a-46aa-b10c-d4002706d233']",24,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:03:24.962,Pass,True
,,,,,,,,,,,,,,,,,,2.378608,,,,,,,,,,,37f33148-32cc-4e85-a3f9-0723ace8b8f9,133,,"[53.6, 46.7]",3900590,3,,,,1.5102643,,Right Foot,,,,"[55.4, 76.4]",Ground Pass,,29.754496,,,Alexandre Coeff,7428.0,,,,,,,1,Regular Play,David Ducourtioux,401509.0,Right Center Midfield,10,Gazélec Ajaccio,160,['89ad1d1e-6516-4042-a75d-01c5119d9b1c'],28,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:03:28.651,Pass,
