50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_success_in_play,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.078735,,,,,,,,,,,,,,,67e2587d-7a8c-402f-9b74-f7219cad2766,17,,"[33.5, 24.5]",3900599,0,,,,,1.6037514,,Left Foot,,,,"[32.9, 42.7]",,Ground Pass,,18.209887,,,Moustapha Bayal Sall,401468.0,,,,,,,1,From Kick Off,Florentin Pogba,4802.0,Left Center Back,2,Saint-Étienne,135,['eb4e6874-b56f-4df0-badf-f8d32d24d62e'],11,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:00:11.308,Pass,
,,,,,,,,,,,,,,,,,2.298763,,,,,,,,,,,,,,,bf040132-c91b-4685-b6ff-25a8b022d1f5,20,,"[32.9, 42.7]",3900599,0,,,,,-0.9663045,,Right Foot,,,,"[56.8, 8.1]",,Ground Pass,,42.05199,,,Pierre-Yves Polomat,7347.0,,,,,,,1,From Kick Off,Moustapha Bayal Sall,401468.0,Center Back,2,Saint-Étienne,135,['3e751a5c-bf58-4b82-9789-e8816cc9fc24'],13,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:00:13.513,Pass,
,,,,,,,,,,,,,,,,,1.604361,,,,,,,,,,,,,,,fd4b5818-38dc-4d3c-8fa8-64173ce4f6f8,22,,"[56.8, 8.1]",3900599,0,,,,,1.2862188,,Left Foot,,,,"[61.1, 22.8]",,High Pass,,15.316005,,,Vincent Pajot,3414.0,,,,,,,1,From Kick Off,Pierre-Yves Polomat,7347.0,Left Wing Back,2,Saint-Étienne,135,['b2527fa9-1086-4dd0-99fd-73dd094118d5'],15,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:00:15.811,Pass,
,,,,,,,,,,,,,,,,,2.118516,,,,,,,,,,,,,,,b14a3762-fcb8-4a1a-9f3e-e9cd0aa5fd30,26,,"[64.5, 16.4]",3900599,0,,,,,-0.18394345,,Right Foot,,,,"[86.0, 12.4]",,High Pass,,21.868927,,Incomplete,Alexander Toft Søderlund,3423.0,,,,,,,1,From Kick Off,Vincent Pajot,3414.0,Left Defensive Midfield,2,Saint-Étienne,135,"['65dbba41-ac5f-4ca5-a399-f6f1c8d9b10b', 'c7007444-6628-42c7-ac72-028a60bf4f53', 'd724598c-4d67-4148-9a0a-3c378e805c46']",18,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:00:18.083,Pass,True
,,,,,,,,,,,,,,,,,2.262771,,,,,,,,,,,,,,,c7007444-6628-42c7-ac72-028a60bf4f53,29,,"[34.1, 67.7]",3900599,0,,,,,0.858186,,Right Foot,,,,"[43.0, 78.0]",,High Pass,,13.612494,,,Hamari Traoré,3248.0,,,,,,Recovery,1,Regular Play,Mickaël Tacalfred,7498.0,Right Center Back,3,Stade de Reims,156,"['b047a14d-92db-4f70-989f-55dfaf370f70', 'b14a3762-fcb8-4a1a-9f3e-e9cd0aa5fd30']",20,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:00:20.202,Pass,
,,,,,,,,,,,,,,,,,0.988558,,,,,,,,,,,,,,,e7405754-66eb-4b14-a503-a13fc9f05a0a,32,,"[42.6, 77.9]",3900599,0,,,,,-0.23645614,,Head,,,,"[50.9, 75.9]",,Low Pass,,8.537564,,Incomplete,Theoson Jordan Siebatcheu,7375.0,,,,,,,1,Regular Play,Hamari Traoré,3248.0,Right Wing Back,3,Stade de Reims,156,"['1656fda9-c01d-4648-a57d-963628f849b0', '38e8a650-37d0-4200-8358-5c3469be10fe', '93521237-fbeb-42ff-b2ff-7ba294207a39']",22,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:00:22.544,Pass,True
,,,,,,,,,,,,,,,,,1.383069,,,,,,,,,,,,,,,a39ac744-910a-4984-b7d3-f6b964a6d5a5,35,,"[50.3, 80.0]",3900599,0,,True,,,-0.25085232,,,,,,"[66.3, 75.9]",,High Pass,,16.51696,,,Theoson Jordan Siebatcheu,7375.0,,,,,,Throw-in,1,From Throw In,Hamari Traoré,3248.0,Right Wing Back,4,Stade de Reims,156,['a5255359-498a-4778-8250-d600d3c4b34b'],35,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:00:35.743,Pass,
,,,,,,,,,,,,,,,,,1.747431,,,,,,,,,,,,,,,4f9b8a21-c2c1-4ded-aff1-ce10a65ca748,37,,"[66.3, 75.9]",3900599,0,,,,,-0.9733955,,Head,,,,"[74.6, 63.7]",,Low Pass,,14.755677,,Incomplete,Gaëtan Charbonnier,7635.0,,,,,,,1,From Throw In,Theoson Jordan Siebatcheu,7375.0,Right Wing,4,Stade de Reims,156,"['5e31bca9-153c-4b16-8257-63269059f099', '67cfb7da-24ea-49af-bd08-0dde007fca7f']",37,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:00:37.126,Pass,
,,,,,,,,,,,,,,,,,1.071974,,,,,,,,,,,,,,,5e31bca9-153c-4b16-8257-63269059f099,39,,"[45.5, 16.4]",3900599,0,,,,,-2.1244776,,Head,,,,"[38.7, 5.4]",,Low Pass,,12.932131,,,Florentin Pogba,4802.0,,,,,,Recovery,1,Regular Play,Moustapha Bayal Sall,401468.0,Center Back,5,Saint-Étienne,135,"['4f9b8a21-c2c1-4ded-aff1-ce10a65ca748', '74a23174-68da-404d-9ad3-9aa7459ee41b']",38,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:00:38.873,Pass,
,,,,,,,,,,,,,,,,,2.163271,,,,,,,,,,,,,,,2a4395da-5ad6-4a2d-8230-3e138587e46f,41,,"[38.7, 5.4]",3900599,0,,,,,-0.4119695,,Left Foot,,,,"[50.6, 0.2]",,High Pass,,12.986531,,Out,Kévin Monnet-Paquet,4431.0,,,,,,,1,Regular Play,Florentin Pogba,4802.0,Left Center Back,5,Saint-Étienne,135,['84144da6-f154-42ec-b84a-d58a3151deb3'],39,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:00:39.945,Pass,
,,,,,,,,,,,,,,,,,2.323254,,,,,,,,,,,,,,,c72f2861-9050-4d63-b139-d88526353d70,43,,"[72.9, 80.0]",3900599,0,,,,,-0.23374318,,,,,,"[100.2, 73.5]",,High Pass,,28.063143,,Incomplete,Theoson Jordan Siebatcheu,7375.0,,,,,,Throw-in,1,From Throw In,Hamari Traoré,3248.0,Right Wing Back,6,Stade de Reims,156,"['1eaf6825-201f-4066-b42f-5c9eb5f3e03d', '34f98007-1161-4a19-94fb-bcb1aa1659e9']",51,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:00:51.426,Pass,
,,,,,,,,,,,,,,,,,1.554152,,,,,,,,,,,,,,,34f98007-1161-4a19-94fb-bcb1aa1659e9,45,,"[19.9, 6.6]",3900599,0,,,,,0.49710792,,Left Foot,,,,"[29.3, 11.7]",,High Pass,,10.694391,,,Vincent Pajot,3414.0,,,,,,Interception,1,From Counter,Pierre-Yves Polomat,7347.0,Left Wing Back,7,Saint-Étienne,135,"['419ba86b-23fc-4110-9aa3-0267150b6880', 'c72f2861-9050-4d63-b139-d88526353d70']",53,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:00:53.749,Pass,
,,,,,,,,,,,,,,,,,1.663091,,,,,,,,,,,,,,,99ab5658-71a5-4633-8590-c595317e6520,49,,"[31.4, 11.7]",3900599,0,,,,,0.15787901,,Right Foot,,,,"[51.5, 14.9]",,High Pass,,20.353132,,,Alexander Toft Søderlund,3423.0,,,,,,,1,From Counter,Vincent Pajot,3414.0,Left Defensive Midfield,7,Saint-Étienne,135,"['03decaa8-c274-4f92-9a77-12e11914d633', 'f559a302-911c-4729-9600-111501250234']",55,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:00:55.367,Pass,True
,,,,,,,,,,,,,,,,,1.910351,,,,,,,,,,,,,,,fafd94ae-00c3-4b06-b833-5a577ed2d2e0,54,,"[51.9, 16.0]",3900599,1,,True,,,1.7876351,,Right Foot,,,,"[41.7, 62.3]",,Ground Pass,,47.410233,,,Loïc Perrin,4263.0,,,True,,,Free Kick,1,From Free Kick,Vincent Pajot,3414.0,Left Defensive Midfield,8,Saint-Étienne,135,['5d84b801-bd88-48de-ab85-87adb4c86793'],7,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:01:07.281,Pass,
,,,,,,,,,,,,,,,,,1.513593,,,,,,,,,,,,,,,2a42d99b-56f4-48ac-aa26-1a4db50a701e,56,,"[41.7, 62.3]",3900599,1,,,,,0.5191461,,Right Foot,,,,"[63.4, 74.7]",,Ground Pass,,24.992998,,,Kévin Théophile-Catherine,3413.0,,,,,,,1,From Free Kick,Loïc Perrin,4263.0,Right Center Back,8,Saint-Étienne,135,['69021064-2d11-483b-a2c5-cc31fa33d4e3'],10,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:01:10.498,Pass,
,,,,,,,,,,,,,,,,,0.593485,,,,,,,,,,,,,,,4ef6b542-6436-43fc-a2b5-ea986eebd3ea,59,,"[63.4, 74.7]",3900599,1,,,,,-0.59091806,,Right Foot,,,,"[71.3, 69.4]",,Ground Pass,,9.513149,,Incomplete,Jean-Christophe Bahebeck,8469.0,,,,,,,1,From Free Kick,Kévin Théophile-Catherine,3413.0,Right Wing Back,8,Saint-Étienne,135,"['53e3a8d1-0ce0-4153-81e6-72ca7d085a96', 'bc1970f7-c9ad-455e-b8cc-edfb4aac66b5']",12,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:01:12.718,Pass,
,,,,,,,,,,,,,,,,,2.231647,,,,,,,,,,,,,,,4258db5b-c9b8-4c4c-b7d4-dbaa3d13e7c0,62,,"[82.2, 80.0]",3900599,1,,,,,-0.4999093,,,,,,"[107.1, 66.4]",,High Pass,,28.371994,,,Alexander Toft Søderlund,3423.0,,,,,,Throw-in,1,From Throw In,Kévin Théophile-Catherine,3413.0,Right Wing Back,9,Saint-Étienne,135,['83ce3e75-8d8f-4d7f-b1b5-365dd34e32f2'],21,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:01:21.712,Pass,
,,,,,,,,,,,,,,,,,0.64729,,,,,,,,,,,,,,,26d6a3ce-a5bb-48d3-a862-a7c56aa44da7,66,,"[115.5, 68.3]",3900599,1,,,,,2.6863132,,Right Foot,,,,"[105.9, 73.0]",,Ground Pass,,10.688779,,,Jean-Christophe Bahebeck,8469.0,,,,,,,1,From Throw In,Alexander Toft Søderlund,3423.0,Center Forward,9,Saint-Étienne,135,"['15830ed1-4ee7-49b5-a383-e06f6acb493b', '97749d72-a1bf-4be8-a7ce-20da7d67bad1']",26,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:01:26.487,Pass,True
,,,,,,,,,,,,,,,,,0.863499,,,,,,,,,,,,,,,853a7a35-c61f-4e88-9a4f-693e672eaa8a,69,,"[105.9, 73.0]",3900599,1,,,,,-1.5467046,,Right Foot,,,,"[106.3, 56.4]",,High Pass,,16.604818,,Incomplete,Fabien Lemoine,7200.0,,,,,,,1,From Throw In,Jean-Christophe Bahebeck,8469.0,Right Wing,9,Saint-Étienne,135,"['8ef27925-15b6-44a2-8a2e-de9ef8913dae', 'add6795a-a886-4ca2-9629-e414aa48a1b4']",27,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:01:27.175,Pass,
,,,,,,,,,,,,,,,,,1.602789,,,,,,,,,,,,,,,06045610-53aa-477a-887d-269cad4dee74,72,,"[111.1, 80.0]",3900599,1,,,,,-1.4041325,,,,,,"[114.7, 58.6]",,High Pass,,21.700691,,Incomplete,Alexander Toft Søderlund,3423.0,,,,,,Throw-in,1,From Throw In,Kévin Théophile-Catherine,3413.0,Right Wing Back,10,Saint-Étienne,135,"['071c3375-b6f9-45b6-b0a5-707736286fd9', '088e3456-d3e1-443f-9126-9c6638b4b7f8']",39,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:01:39.363,Pass,
,,,,,,,,,,,,,,,,,1.782674,,,,,,,,,,,,,,,a5d15cd6-6529-4e2d-96bb-2a42b29ed760,84,,"[53.1, 73.6]",3900599,1,,,,,-2.2084892,,Right Foot,,,,"[40.8, 57.0]",,Ground Pass,,20.660349,,,Loïc Perrin,4263.0,,,,,,,1,From Throw In,Moustapha Bayal Sall,401468.0,Center Back,10,Saint-Étienne,135,['87d3031f-a42f-4da7-9838-6df5029ed1f7'],52,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:01:52.095,Pass,
,,,,,,,,,,,,,,,,,2.039567,,,,,,,,,,,,,,,94528878-72d2-469e-9e6e-0f937d48db4e,87,,"[40.4, 46.3]",3900599,1,,,,,-1.2693205,,Right Foot,,,,"[49.2, 18.0]",,Ground Pass,,29.636633,,,Florentin Pogba,4802.0,,,,,,,1,From Throw In,Loïc Perrin,4263.0,Right Center Back,10,Saint-Étienne,135,['cb744ebb-7b37-49e6-93a8-2d796980025a'],56,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:01:56.693,Pass,
,,,,,,,,,,,,,,,,,1.422812,,,,,,,,,,,,,,,ef93a5e1-84d0-4220-8038-bd1909731087,89,,"[49.2, 18.0]",3900599,1,,,,,2.1329267,,Left Foot,,,,"[41.2, 30.7]",,Ground Pass,,15.009664,,,Moustapha Bayal Sall,401468.0,,,,,,,1,From Throw In,Florentin Pogba,4802.0,Left Center Back,10,Saint-Étienne,135,['a37ac809-e824-4ace-b309-c21f12b76650'],58,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:01:58.733,Pass,
,,,,,,,,,,,,,,,,,1.529031,,,,,,,,,,,,,,,c1b575de-1a31-4480-9c1f-67529ee8d9ce,92,,"[44.7, 30.3]",3900599,2,,,,,-1.1767085,,Right Foot,,,,"[53.1, 10.1]",,Ground Pass,,21.876928,,,Florentin Pogba,4802.0,,,,,,,1,From Throw In,Moustapha Bayal Sall,401468.0,Center Back,10,Saint-Étienne,135,['c4ad8049-0df2-492f-95bf-092946f2321b'],1,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:02:01.622,Pass,
,,,,,,,,,,,,,,,,,4.013118,,,,,,,,,,,,,,,db16750a-b925-4f49-97f5-3f3ef63449e6,95,,"[53.1, 10.1]",3900599,2,,,,,0.084996514,,Left Foot,,,,"[120.0, 15.8]",,High Pass,,67.14239,,Out,Kévin Monnet-Paquet,4431.0,,,,,,,1,From Throw In,Florentin Pogba,4802.0,Left Center Back,10,Saint-Étienne,135,['4c7b89ac-864f-4b7c-9537-698c7c6ccbf4'],4,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:02:04.503,Pass,
,,,,,,,,,,,,,,,,,3.57169,,,,,,,,,,,,,,,e1d493f4-98e9-4cea-8245-7f5952033258,97,,"[6.0, 44.0]",3900599,2,,,,,0.19800793,,Right Foot,,,,"[68.8, 56.6]",,High Pass,,64.051544,,Incomplete,Theoson Jordan Siebatcheu,7375.0,,,,,,Goal Kick,1,From Goal Kick,Johny Placide,3980.0,Goalkeeper,11,Stade de Reims,156,"['8fd76f6c-e9b5-475e-8c38-76bb801d1034', 'ab636c63-773f-4e94-b18f-ac6b09e3101b']",27,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:02:27.028,Pass,
,,,,,,,,,,,,,,,,,1.161636,,,,,,,,,,,,,,,8fd76f6c-e9b5-475e-8c38-76bb801d1034,100,,"[51.3, 23.5]",3900599,2,,,,True,0.47320145,,,,,,"[63.8, 29.9]",,Low Pass,,14.043148,,Incomplete,Alexander Toft Søderlund,3423.0,,,,,,Recovery,1,From Goal Kick,Vincent Pajot,3414.0,Left Defensive Midfield,11,Stade de Reims,156,"['126cf769-ec55-4802-9d50-cdfe5fc1a0da', '46f5ce67-d560-4ce3-a1ef-7d0b7d7bc533', '4e1f8059-a928-4873-8524-bec2d45fb69b', 'e1d493f4-98e9-4cea-8245-7f5952033258']",30,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:02:30.600,Pass,True
,,,,,,,,,,,,,,,,,2.006106,,,,,,,,,,,,,,,d1937c35-fa97-471a-a95e-172dcfce5413,105,,"[56.7, 46.3]",3900599,2,,,,,-1.6488686,,Right Foot,,,,"[54.4, 16.9]",,Low Pass,,29.489828,,,Franck Signorino,40521.0,,,,,,,1,From Goal Kick,Jaba Kankava,46801.0,Left Defensive Midfield,11,Stade de Reims,156,"['0ad17177-9260-4e44-a1d3-69d2a978f61e', 'cda0acf0-78ec-4af6-b974-0d988b917267']",32,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:02:32.640,Pass,True
,,,,,,,,,,,,,,,,,2.074863,,,,,,,,,,,,,,,171bfded-ba73-46c0-89c3-402453cd3420,108,,"[65.6, 11.8]",3900599,2,,,,,-0.2694356,,Left Foot,,,,"[89.5, 5.2]",,Ground Pass,,24.794556,,,Nicolas de Roussel de Préville,4383.0,,,,,,,1,From Goal Kick,Franck Signorino,40521.0,Left Wing Back,11,Stade de Reims,156,['ca419447-4422-478c-8c3a-95d540f1e443'],35,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:02:35.958,Pass,
,,,,,,,,,,,,,,,,,1.952835,,,,,,,,,,,,,,,2ea930cb-1832-41e7-a759-58eaf020bbf0,112,,"[94.7, 0.1]",3900599,2,,,,,2.8712065,,,,,,"[76.3, 5.2]",,Low Pass,,19.093716,,,Jaba Kankava,46801.0,,,,,,Throw-in,1,From Throw In,Franck Signorino,40521.0,Left Wing Back,12,Stade de Reims,156,['1dd82026-b355-47ee-bc85-0f41aaecdecc'],47,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:02:47.331,Pass,
