50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,ee62536a-2303-47d4-8c24-1645a0fe8926,1,,,3829427,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Troyes,133,,0,,,,,,,,,,,,,,,,,"{'formation': 4231, 'lineup': [{'player': {'id': 34953, 'name': 'Denis Petrić'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 30}, {'player': {'id': 3364, 'name': 'Jonathan Martins-Pereira'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 6}, {'player': {'id': 7685, 'name': 'Mory Koné'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 22}, {'player': {'id': 13730, 'name': 'Matthieu Saunier'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 5}, {'player': {'id': 18162, 'name': 'Chris Mavinga'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 3}, {'player': {'id': 7488, 'name': 'Thomas Ayasse'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 4}, {'player': {'id': 7415, 'name': 'Jessy Pi'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 25}, {'player': {'id': 2993, 'name': 'Stéphane Darbion'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 8}, {'player': {'id': 7301, 'name': 'Lossémy Karaboué'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 24}, {'player': {'id': 7376, 'name': 'Yoann Court'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 7}, {'player': {'id': 3010, 'name': 'Corentin Jean'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 27}]}",Troyes,133,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,2af622e9-b8d2-4a27-b199-5beb80fd2595,2,,,3829427,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Troyes,133,,0,,,,,,,,,,,,,,,,,"{'formation': 41212, 'lineup': [{'player': {'id': 5653, 'name': 'Mouez Hassen'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 401528, 'name': 'Mahamane El-Hadj Traoré'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 8}, {'player': {'id': 4443, 'name': 'Paul Baysse'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 4}, {'player': {'id': 3229, 'name': 'Maxime Le Marchand'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 20}, {'player': {'id': 41041, 'name': 'Jonathan Correia Da Fonseca'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 34}, {'player': {'id': 4506, 'name': 'Nampalys Mendy'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 22}, {'player': {'id': 4264, 'name': 'Vincent Koziello'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 26}, {'player': {'id': 3359, 'name': 'Jean Michaël Seri'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 6}, {'player': {'id': 16462, 'name': 'Hatem Ben Arfa'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 9}, {'player': {'id': 3210, 'name': 'Valère Germain'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 28}, {'player': {'id': 3230, 'name': 'Alassane Pléa'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 14}]}",OGC Nice,136,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,420d548e-0571-4883-9621-d78765717a99,3,,,3829427,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Troyes,133,['1f3ace93-dcaf-4631-94d0-6c0b2cfb513d'],0,,,,,,,,,,,,,,,,,,OGC Nice,136,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,1f3ace93-dcaf-4631-94d0-6c0b2cfb513d,4,,,3829427,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Troyes,133,['420d548e-0571-4883-9621-d78765717a99'],0,,,,,,,,,,,,,,,,,,Troyes,133,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,5fbc0275-283c-49b9-b83e-773102967298,1769,,,3829427,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,,,,84,Troyes,133,['196b5868-367a-4731-885f-0ab974303619'],0,,,,,,,,,,,,,,,,,,Troyes,133,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,196b5868-367a-4731-885f-0ab974303619,1770,,,3829427,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,,,,84,Troyes,133,['5fbc0275-283c-49b9-b83e-773102967298'],0,,,,,,,,,,,,,,,,,,OGC Nice,136,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,0.333092,,,,,,,,,,,,,,,,e2fc35f0-19f1-4075-b3fb-506b037a5db4,5,,"[61.0, 40.1]",3829427,0,,,,,1.4735432,,Right Foot,,,,"[61.4, 44.2]",,Ground Pass,,4.119466,,,,Corentin Jean,3010.0,,,,,Kick Off,1,From Kick Off,Lossémy Karaboué,7301.0,Center Attacking Midfield,2,Troyes,133,['f3a3796d-d81b-49ed-a147-f644893baf39'],0,,,,,,,,,,,,,,,,,,Troyes,133,00:00:00.890,Pass,
,,,,,,,,,,,,,,,,,,0.841649,,,,,,,,,,,,,,,,49bca301-298a-4099-8ec7-9ebbc7aef708,7,,"[61.2, 44.0]",3829427,0,,,,,-2.9810808,,Right Foot,,,,"[50.7, 42.3]",,Ground Pass,,10.636729,,,,Jessy Pi,7415.0,,,,,,1,From Kick Off,Corentin Jean,3010.0,Center Forward,2,Troyes,133,['7cd36a79-8977-4a1a-a7d9-f9d97024f645'],1,,,,,,,,,,,,,,,,,,Troyes,133,00:00:01.223,Pass,
,,,,,,,,,,,,,,,,,,2.013381,,,,,,,,,,,,,,,,0b583b94-3bce-40d3-8ac5-69fe5023b748,10,,"[46.9, 44.2]",3829427,0,,,,,1.7303127,,Right Foot,,,,"[41.8, 75.9]",,Ground Pass,,32.10763,,,,Jonathan Martins-Pereira,3364.0,,,,,,1,From Kick Off,Jessy Pi,7415.0,Left Defensive Midfield,2,Troyes,133,['0a037bc7-d310-4115-b012-c60a798b28e1'],3,,,,,,,,,,,,,,,,,,Troyes,133,00:00:03.196,Pass,
,,,,,,,,,,,,,,,,,,1.037846,,,,,,,,,,,,,,,,0629526e-0462-499c-96fd-f634d675d333,13,,"[41.8, 75.9]",3829427,0,,,,,-2.5644004,,Right Foot,,,,"[28.9, 67.5]",,Ground Pass,,15.39383,,,,Mory Koné,7685.0,,,,,,1,From Kick Off,Jonathan Martins-Pereira,3364.0,Right Back,2,Troyes,133,['7ed16520-f1c8-4d5d-ad49-e2154d7de605'],5,,,,,,,,,,,,,,,,,,Troyes,133,00:00:05.967,Pass,
