50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,1.884397,,,,,,,,,,,,,,711ec8ad-a00d-4ff1-9431-17117a81e4e8,19,,"[19.8, 25.4]",3900634,0,,,,,2.0795262,,Right Foot,,"[8.2, 46.2]",Ground Pass,,23.815962,,,,Vincent Enyeama,40484.0,,,,,,1,From Kick Off,Bakary Adama Soumaoro,3677.0,Left Center Back,2,Lille,143,['4a0c7bb5-ac51-4cbf-be86-ee0df4caf904'],10,,,,,,,,,,,,,,,,,,Lille,143,00:00:10.759,Pass,
,,,,,,,,,,,,,,,,,,,2.843425,,,,,,,,,,,,,,716ec738-bfc1-4cd7-b654-da3eeaf71342,23,,"[8.4, 50.5]",3900634,0,,,,,0.027953243,,Right Foot,,"[69.2, 52.2]",High Pass,,60.82376,,Incomplete,,,,,,,,,1,From Kick Off,Vincent Enyeama,40484.0,Goalkeeper,2,Lille,143,"['a946a01c-30c4-4f91-a9f7-2bf1a8f7a8e4', 'dcbcabe1-bcc1-43a2-a2c7-af71201a023e']",14,,,,,,,,,,,,,,,,,,Lille,143,00:00:14.348,Pass,True
,,,,,,,,,,,,,,,,,,,1.412629,,,,,,,,,,,,,,a946a01c-30c4-4f91-a9f7-2bf1a8f7a8e4,24,,"[50.9, 27.9]",3900634,0,,,,True,0.019997334,,,,"[70.9, 28.3]",Low Pass,,20.004,,Incomplete,,,,,,,,Recovery,1,From Kick Off,David Luiz Moreira Marinho,3956.0,Left Center Back,2,Lille,143,"['6c96f97a-4cad-47a0-beb3-e6f21b44e1dc', '6faee660-25a2-4722-abc8-d4c9b399b910', '716ec738-bfc1-4cd7-b654-da3eeaf71342']",17,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:17.191,Pass,True
,,,,,,,,,,,,,,,,,,,1.489545,,,,,,,,,,,,,,36b03aba-cd48-4b09-9f68-27e083a8ec06,29,,"[50.8, 49.4]",3900634,0,,,,,-2.4680254,,Right Foot,,"[40.4, 41.1]",Ground Pass,,13.306014,,,,Bakary Adama Soumaoro,3677.0,,,,,,1,From Kick Off,Florent Balmont,3211.0,Right Center Midfield,2,Lille,143,"['80045bde-0f4f-4439-b9da-4c1e22339356', 'c487f32a-4347-4e4f-85f5-452429817896']",19,,,,,,,,,,,,,,,,,,Lille,143,00:00:19.308,Pass,True
,,,,,,,,,,,,,,,,,,,0.730694,,,,,,,,,,,,,,8e92deb0-9581-4d66-91ec-47ade71c8d39,32,,"[41.0, 35.1]",3900634,0,,,,,-0.30092025,,Right Foot,,"[49.7, 32.4]",Ground Pass,,9.109336,,,,Rio Antonio Zoba Mavuba,40522.0,,,,,,1,From Kick Off,Bakary Adama Soumaoro,3677.0,Left Center Back,2,Lille,143,['8a4648bd-749a-406c-8ba6-051e626be0b7'],21,,,,,,,,,,,,,,,,,,Lille,143,00:00:21.925,Pass,
,,,,,,,,,,,,,,,,,,,0.583966,,,,,,,,,,,,,,f2bf4ecb-6319-4454-a60e-34f6c148c4c7,35,,"[49.7, 32.4]",3900634,0,,,,,2.0298357,,Right Foot,,"[45.4, 41.1]",Ground Pass,,9.7046385,,,,Ibrahim Amadou,11332.0,,,,,,1,From Kick Off,Rio Antonio Zoba Mavuba,40522.0,Left Center Midfield,2,Lille,143,['b240e752-c967-44e7-9ce5-e211825031d4'],22,,,,,,,,,,,,,,,,,,Lille,143,00:00:22.810,Pass,
,,,,,,,,,,,,,,,,,,,2.149984,,,,,,,,,,,,,,24588fc6-afb4-4bff-829b-720e9a5d0626,38,,"[40.6, 39.6]",3900634,0,,,,,-2.1025205,,Left Foot,,"[30.6, 22.6]",Ground Pass,,19.723083,,,,Bakary Adama Soumaoro,3677.0,,,,,,1,From Kick Off,Ibrahim Amadou,11332.0,Center Defensive Midfield,2,Lille,143,['29935e2e-e6b7-4230-919c-94015c772318'],25,,,,,,,,,,,,,,,,,,Lille,143,00:00:25.522,Pass,
,,,,,,,,,,,,,,,,,,,1.086967,,,,,,,,,,,,,,d516e6d4-0e51-4485-905c-0da711af7ff6,41,,"[33.5, 22.6]",3900634,0,,,,,0.8027877,,Right Foot,,"[44.8, 34.3]",Ground Pass,,16.265915,,,,Ibrahim Amadou,11332.0,,,,,,1,From Kick Off,Bakary Adama Soumaoro,3677.0,Left Center Back,2,Lille,143,['5a993470-6076-4899-b4d3-053feb48fb80'],29,,,,,,,,,,,,,,,,,,Lille,143,00:00:29.322,Pass,
,,,,,,,,,,,,,,,,,,,0.882308,,,,,,,,,,,,,,119cf471-4ec8-4963-a1d4-870f9e8de8dd,45,,"[45.9, 35.2]",3900634,0,,,,,0.7630377,,Right Foot,,"[61.9, 50.5]",Ground Pass,,22.137976,,,,Gadji Celi Carmen Junior Tallo,10330.0,,,,,,1,From Kick Off,Ibrahim Amadou,11332.0,Center Defensive Midfield,2,Lille,143,"['c99e8ebc-1bd6-4bf0-a648-43c8f2cbbafb', 'd81ba237-48d5-4b22-a315-79e8256632ac']",31,,,,,,,,,,,,,,,,,,Lille,143,00:00:31.747,Pass,True
,,,,,,,,,,,,,,,,,,,3.325394,,,,,,,,,,,,,,68efb0f7-e473-4757-8c9d-d84d84f676ee,48,,"[64.0, 43.1]",3900634,0,,,,,-0.2760308,,Right Foot,,"[110.6, 29.9]",High Pass,,48.43346,,Incomplete,,,,,,,,,1,From Kick Off,Gadji Celi Carmen Junior Tallo,10330.0,Left Wing,2,Lille,143,['9c81caad-c665-4697-996a-d387c8b13817'],35,,,,,,,,,,,,,,,,,,Lille,143,00:00:35.047,Pass,
,,,,,,,,,,,,,,,,,,,1.96,,,,,,,,,,,,,,5c8dc824-2da0-47d7-863e-be0f50a3abef,50,,"[8.6, 47.4]",3900634,0,,True,,,-1.0034654,,Keeper Arm,,"[22.3, 25.9]",Ground Pass,,25.493921,,,,David Luiz Moreira Marinho,3956.0,,,,,,1,Regular Play,Kevin Trapp,4440.0,Goalkeeper,3,Paris Saint-Germain,131,['72e06f1f-61d7-44a8-b1e0-ff3588d841a0'],39,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:39.972,Pass,
,,,,,,,,,,,,,,,,,,,1.599997,,,,,,,,,,,,,,6dcbdce5-f8ef-473b-a40f-793b622bdbbe,52,,"[32.7, 25.4]",3900634,0,,,,,1.6297995,,Left Foot,,"[31.3, 49.1]",Ground Pass,,23.741314,,,,Marcos Aoás Corrêa,4372.0,,,,,,1,Regular Play,David Luiz Moreira Marinho,3956.0,Left Center Back,3,Paris Saint-Germain,131,['9098bb01-88cf-45ea-b40c-fce91a06e841'],47,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:47.126,Pass,
,,,,,,,,,,,,,,,,,,,0.959997,,,,,,,,,,,,,,e5364f76-c5d7-4057-b01c-65a917a56418,55,,"[37.1, 49.2]",3900634,0,,,,,-0.8770327,,Right Foot,,"[45.5, 39.1]",Ground Pass,,13.13659,,,,Benjamin Stambouli,8515.0,,,,,,1,Regular Play,Marcos Aoás Corrêa,4372.0,Right Center Back,3,Paris Saint-Germain,131,['c4f736d7-775c-471d-ad51-4e0019b243a2'],52,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:52.486,Pass,
,,,,,,,,,,,,,,,,,,,1.999998,,,,,,,,,,,,,,510f26d2-b560-47e3-9d92-daa38d7de2a7,58,,"[44.8, 44.9]",3900634,0,,,,,-2.2655346,,Right Foot,,"[33.8, 31.7]",Ground Pass,,17.182549,,,,David Luiz Moreira Marinho,3956.0,,,,,,1,Regular Play,Benjamin Stambouli,8515.0,Center Defensive Midfield,3,Paris Saint-Germain,131,"['2eed96f8-fea9-4ea3-8f76-db670340a72c', 'b8e35d79-d4e9-48c4-a27d-182826a97934']",53,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:53.446,Pass,True
,,,,,,,,,,,,,,,,,,,1.581163,,,,,,,,,,,,,,b19578a4-9410-4028-b063-df7b99c700f6,60,,"[33.8, 31.7]",3900634,0,,,,,1.5890424,,Left Foot,,"[33.3, 59.1]",Ground Pass,,27.404562,,,,Marcos Aoás Corrêa,4372.0,,,,,,1,Regular Play,David Luiz Moreira Marinho,3956.0,Left Center Back,3,Paris Saint-Germain,131,['2bd920b1-810f-47a8-b318-8b8eac5b6666'],55,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:55.446,Pass,
,,,,,,,,,,,,,,,,,,,1.599999,,,,,,,,,,,,,,28457aad-3d03-4e49-934e-0ef5a80168c5,63,,"[45.2, 58.6]",3900634,1,,,,,-1.811192,,Right Foot,,"[38.9, 32.9]",Ground Pass,,26.460915,,,,David Luiz Moreira Marinho,3956.0,,,,,,1,Regular Play,Marcos Aoás Corrêa,4372.0,Right Center Back,3,Paris Saint-Germain,131,['ee990ae4-b325-4a4a-a21e-960d7346295e'],0,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:00.961,Pass,
,,,,,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,,bcf93baf-490d-4c87-8bcf-5bd676e31460,66,,"[43.2, 32.9]",3900634,1,,,,,1.4167747,,Right Foot,,"[46.6, 54.8]",Ground Pass,,22.162355,,,,Marcos Aoás Corrêa,4372.0,,,,,,1,Regular Play,David Luiz Moreira Marinho,3956.0,Left Center Back,3,Paris Saint-Germain,131,['af2dab07-d7f5-46ea-aff3-13cc0a63dc73'],6,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:06.281,Pass,
,,,,,,,,,,,,,,,,,,,1.107172,,,,,,,,,,,,,,a03ce7b9-89b9-4755-a16a-e8fb750376cb,70,,"[55.6, 56.9]",3900634,1,,,,,0.15922457,,Right Foot,,"[69.3, 59.1]",Ground Pass,,13.875518,,,,Javier Matías Pastore,4370.0,,,,,,1,Regular Play,Marcos Aoás Corrêa,4372.0,Right Center Back,3,Paris Saint-Germain,131,"['b7bf0f94-68ca-4dac-8332-3cc97ea389b1', 'e56b2940-5e6c-4c5f-94e1-3efc72bdde60']",9,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:09.961,Pass,True
,,,,,,,,,,,,,,,,,,,0.964016,,,,,,,,,,,,,,4311c38b-074f-4c64-ad0d-57fcd13cb2ab,74,,"[62.6, 64.5]",3900634,1,,,,,2.2425919,,Right Foot,,"[56.0, 72.8]",Ground Pass,,10.604244,,,,Marcos Aoás Corrêa,4372.0,,,,,,1,Regular Play,Javier Matías Pastore,4370.0,Right Center Midfield,3,Paris Saint-Germain,131,"['0fb3e938-af9d-44f2-b13f-baa30ec442ee', '2e6fa439-fbf4-4003-8b20-b0bfa0175dde']",12,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:12.588,Pass,True
,,,,,,,,,,,,,,,,,,,1.022152,,,,,,,,,,,,,,9dbb8fdc-1151-4d76-abb0-ec16cb19cd6e,77,,"[57.5, 72.9]",3900634,1,,,,,-0.34194982,,Right Foot,,"[69.3, 68.7]",Ground Pass,,12.525175,,,,Jean-Kévin Augustin,8510.0,,,,,,1,Regular Play,Marcos Aoás Corrêa,4372.0,Right Center Back,3,Paris Saint-Germain,131,['797993b0-d6ac-4b79-adcb-5dff14d427c8'],14,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:14.912,Pass,
,,,,,,,,,,,,,,,,,,,0.559204,,,,,,,,,,,,,,03742f5b-1a4f-461d-954a-f3a79604d439,79,,"[69.3, 68.7]",3900634,1,,,,,-2.5426815,,Right Foot,,"[63.0, 64.4]",Ground Pass,,7.6275816,,,,Javier Matías Pastore,4370.0,,,,,,1,Regular Play,Jean-Kévin Augustin,8510.0,Right Wing,3,Paris Saint-Germain,131,['1aabc4c1-cfb5-4f66-8594-258a3caec4bb'],15,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:15.934,Pass,
,,,,,,,,,,,,,,,,,,,0.763012,,,,,,,,,,,,,,d3412e32-0130-4868-8ad7-49f026a371f9,82,,"[63.0, 64.4]",3900634,1,,,,,1.4994888,,Right Foot,,"[64.0, 78.4]",Ground Pass,,14.035668,,,,Gregory van der Wiel,20048.0,,,,,,1,Regular Play,Javier Matías Pastore,4370.0,Right Center Midfield,3,Paris Saint-Germain,131,['f14b8349-eaa0-4706-8e82-26ca7727189a'],16,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:16.578,Pass,
,,,,,,,,,,,,,,,,,,,3.13245,,,,,,,,,,,,,,24a6ce2f-5e20-4b52-91b9-1506215b5a73,85,,"[64.0, 78.8]",3900634,1,,,,,-2.8950768,,Right Foot,,"[33.4, 71.1]",Ground Pass,,31.553923,,,,Marcos Aoás Corrêa,4372.0,,,,,,1,Regular Play,Gregory van der Wiel,20048.0,Right Back,3,Paris Saint-Germain,131,['5dab03f5-6ef4-49ea-a19f-01ec324bad74'],18,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:18.494,Pass,
,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,d8ce9737-5483-4c13-b295-06a796028cb8,87,,"[33.7, 71.1]",3900634,1,,,,,-2.0413883,,Left Foot,,"[19.1, 42.4]",Ground Pass,,32.200157,,,,Kevin Trapp,4440.0,,,,,,1,Regular Play,Marcos Aoás Corrêa,4372.0,Right Center Back,3,Paris Saint-Germain,131,['aa8e2ac8-2c2f-40cc-a325-37fbe770c5dc'],21,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:21.626,Pass,
,,,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,6954066e-1363-402c-aced-c28c458c9d0e,90,,"[20.4, 40.8]",3900634,1,,,,,-0.5438325,,Right Foot,,"[29.0, 35.6]",Ground Pass,,10.049875,,,,David Luiz Moreira Marinho,3956.0,,,,,,1,Regular Play,Kevin Trapp,4440.0,Goalkeeper,3,Paris Saint-Germain,131,['e7c0f5bc-5213-4d40-8884-8e5c0073c833'],25,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:25.226,Pass,
,,,,,,,,,,,,,,,,,,,2.4,,,,,,,,,,,,,,dd1c5ab5-4964-4af2-9fa8-6d3ba08be5b2,93,,"[30.2, 39.6]",3900634,1,,,,,1.0900431,,Right Foot,,"[43.5, 65.1]",Ground Pass,,28.760042,,,,Marcos Aoás Corrêa,4372.0,,,,,,1,Regular Play,David Luiz Moreira Marinho,3956.0,Left Center Back,3,Paris Saint-Germain,131,['5092c0be-9871-42e1-912d-9c737619d406'],27,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:27.466,Pass,
,,,,,,,,,,,,,,,,,,,0.858489,,,,,,,,,,,,,,867bdcaa-65a0-4f94-8cb1-436554865793,96,,"[51.4, 65.8]",3900634,1,,,,,-0.024994794,,Right Foot,,"[63.4, 65.5]",Ground Pass,,12.00375,,,,Jean-Kévin Augustin,8510.0,,,,,,1,Regular Play,Marcos Aoás Corrêa,4372.0,Right Center Back,3,Paris Saint-Germain,131,['a61b7c56-8d66-458d-bf35-135271b61cc7'],32,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:32.786,Pass,
,,,,,,,,,,,,,,,,,,,1.205807,,,,,,,,,,,,,,f69a8c51-4f34-4978-9e77-d941166ca772,99,,"[63.4, 65.5]",3900634,1,,,,,3.0744667,,Left Foot,,"[51.5, 66.3]",Ground Pass,,11.926861,,,,Marcos Aoás Corrêa,4372.0,,,,,,1,Regular Play,Jean-Kévin Augustin,8510.0,Right Wing,3,Paris Saint-Germain,131,['d82aa75e-a24b-48f6-b62c-50bcf97366a8'],34,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:34.605,Pass,
,,,,,,,,,,,,,,,,,,,1.2448,,,,,,,,,,,,,,0b67961e-e5ec-4582-902d-651d400c7ad4,102,,"[51.5, 66.3]",3900634,1,,,,,-0.6801979,,Right Foot,,"[69.3, 51.9]",Ground Pass,,22.895414,,,,Edinson Roberto Cavani Gómez,4319.0,,,,,,1,Regular Play,Marcos Aoás Corrêa,4372.0,Right Center Back,3,Paris Saint-Germain,131,['865dd883-a43c-4aad-acf0-ced8ac0782bd'],35,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:35.821,Pass,
,,,,,,,,,,,,,,,,,,,1.761035,,,,,,,,,,,,,,35ca421d-6f25-47ab-a8ff-2f8647dc2b8f,105,,"[69.0, 52.0]",3900634,1,,,,,0.8567056,,Right Foot,,"[75.5, 59.5]",High Pass,,9.924717,,,,Javier Matías Pastore,4370.0,,,,,,1,Regular Play,Edinson Roberto Cavani Gómez,4319.0,Center Forward,3,Paris Saint-Germain,131,"['1afd0a11-cf81-4cf8-8ea2-79898cf28d32', 'b492a740-c074-4aa0-9049-cfa04c783b12']",37,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:37.066,Pass,True
,,,,,,,,,,,,,,,,,,,1.755677,,,,,,,,,,,,,,82878846-268a-4487-97c9-70eaba75de82,107,,"[76.7, 58.9]",3900634,1,,,,,1.9938934,,Right Foot,,"[69.0, 76.0]",Low Pass,,18.753666,,,,Gregory van der Wiel,20048.0,,,,,,1,Regular Play,Javier Matías Pastore,4370.0,Right Center Midfield,3,Paris Saint-Germain,131,['cfd95759-aa64-489f-823a-e3040e5b0d8c'],38,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:38.827,Pass,
