50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.850262,,,,,,,,,,,,,eacdd30c-a0aa-479a-bf77-6ddf617806ac,17,,"[28.1, 20.3]",3900528,0,,,,,1.5330236,,Right Foot,,,,"[29.4, 54.7]",,Ground Pass,,34.424557,,,Cédric Yambéré,3779.0,,,,,,1,From Kick Off,Ludovic Lamine Sané,8385.0,Left Center Back,2,Bordeaux,146,['76a573c3-230c-4488-af70-004c7bc70d0a'],8,,,,,,,,,,,,,,,,,,Bordeaux,146,00:00:08.184,Pass,
,,,,,,,,,,,,,,,,,,2.128171,,,,,,,,,,,,,c09fb4b1-6b7f-47f3-bbad-a681496d2eba,20,,"[29.4, 54.7]",3900528,0,,,,,-1.6785643,,Right Foot,,,,"[25.7, 20.5]",,Ground Pass,,34.399563,,,Ludovic Lamine Sané,8385.0,,,,,,1,From Kick Off,Cédric Yambéré,3779.0,Right Center Back,2,Bordeaux,146,['a25ec370-45c0-4ae2-9196-5065d62ebefa'],11,,,,,,,,,,,,,,,,,,Bordeaux,146,00:00:11.066,Pass,
,,,,,,,,,,,,,,,,,,2.172739,,,,,,,,,,,,,413ca5d8-a114-467b-9bd9-b9c80a61c296,23,,"[33.2, 20.9]",3900528,0,,,,,1.7009752,,Right Foot,,,,"[28.5, 56.8]",,Ground Pass,,36.206352,,,Cédric Yambéré,3779.0,,,,,,1,From Kick Off,Ludovic Lamine Sané,8385.0,Left Center Back,2,Bordeaux,146,['951d8a23-f373-49c5-b23d-ce33d4502802'],17,,,,,,,,,,,,,,,,,,Bordeaux,146,00:00:17.667,Pass,
,,,,,,,,,,,,,,,,,,1.292706,,,,,,,,,,,,,bf02bdeb-d858-4a93-83f3-0c05122bec91,26,,"[37.1, 59.4]",3900528,0,,,,,-1.2687701,,Right Foot,,,,"[43.3, 39.5]",,Ground Pass,,20.843464,,,André Biyogo Poko,30338.0,,,,,,1,From Kick Off,Cédric Yambéré,3779.0,Right Center Back,2,Bordeaux,146,['060b3e37-e1b7-4993-92dd-3fa5c89c7046'],23,,,,,,,,,,,,,,,,,,Bordeaux,146,00:00:23.366,Pass,
,,,,,,,,,,,,,,,,,,1.146587,,,,,,,,,,,,,0576f799-7c21-4114-bc73-76278e2702f5,29,,"[43.7, 39.1]",3900528,0,,,,,-1.3783365,,Right Foot,,,,"[47.5, 19.6]",,Ground Pass,,19.866806,,,Clément Chantôme,7552.0,,,,,,1,From Kick Off,André Biyogo Poko,30338.0,Right Center Midfield,2,Bordeaux,146,['ac4d687b-6a99-4b6d-a6fb-3aa32dbe6ece'],26,,,,,,,,,,,,,,,,,,Bordeaux,146,00:00:26.484,Pass,
,,,,,,,,,,,,,,,,,,1.621836,,,,,,,,,,,,,4be12d6a-5a9a-4e55-a9c5-c85a49b19d80,33,,"[49.3, 9.8]",3900528,0,,,,,0.08024688,,Left Foot,,,,"[77.9, 12.1]",,High Pass,,28.692333,Incomplete,,Cheick Tidiane Diabaté,7130.0,,,,,,1,From Kick Off,Clément Chantôme,7552.0,Left Center Midfield,2,Bordeaux,146,"['13993fe3-5522-4a64-ac39-3ebd630eded9', 'c852e35b-36e5-46c6-a362-a7a7f6459f3b', 'f1a99b21-e0d2-48ab-b753-181072c24ffb']",31,,,,,,,,,,,,,,,,,,Bordeaux,146,00:00:31.116,Pass,True
,,,,,,,,,,,,,,,,,,0.643407,,,,,,,,,,,,,c852e35b-36e5-46c6-a362-a7a7f6459f3b,35,,"[42.2, 68.0]",3900528,0,,,,,1.2078706,,Head,,,,"[45.2, 75.9]",,Low Pass,,8.450444,,,Dennis Appiah,22111.0,,,,,Recovery,1,From Kick Off,Syam Ben Youssef,5656.0,Right Center Back,2,Bordeaux,146,"['4be12d6a-5a9a-4e55-a9c5-c85a49b19d80', 'f64481e8-d337-411f-b448-749d5ba958c0']",32,,,,,,,,,,,,,,,,,,Caen,140,00:00:32.738,Pass,
,,,,,,,,,,,,,,,,,,2.107798,,,,,,,,,,,,,76cae4c9-ba49-438d-99ab-2dbbaf67170a,37,,"[45.2, 75.9]",3900528,0,,,,,0.35382512,,Right Foot,,,,"[56.3, 80.0]",,High Pass,,11.833005,Out,,Ronny Rodelin,2955.0,,,,,,1,From Kick Off,Dennis Appiah,22111.0,Right Back,2,Bordeaux,146,['3743ee80-811d-4347-a634-39bddfed35c2'],33,,,,,,,,,,,,,,,,,,Caen,140,00:00:33.381,Pass,
,,,,,,,,,,,,,,,,,,0.860554,,,,,,,,,,,,,5c3fb98b-79a6-472d-b90a-8692fc9e6407,39,,"[70.6, 0.1]",3900528,0,,,,,2.2298863,,,,,,"[65.1, 7.2]",,Low Pass,,8.9810915,,,André Biyogo Poko,30338.0,,,,,Throw-in,1,From Throw In,Diego Armando Valentin Contento,4628.0,Left Back,3,Bordeaux,146,['40160ffe-200b-48fa-82be-d2c4592259d9'],44,,,,,,,,,,,,,,,,,,Bordeaux,146,00:00:44.853,Pass,
,,,,,,,,,,,,,,,,,,0.726045,,,,,,,,,,,,,d1f23a0e-b014-4339-8d79-a4d028b87a15,41,,"[64.4, 7.8]",3900528,0,,,,,-1.4903253,,Right Foot,,,,"[64.9, 1.6]",,Low Pass,,6.2201285,,,Diego Armando Valentin Contento,4628.0,,,,,,1,From Throw In,André Biyogo Poko,30338.0,Right Center Midfield,3,Bordeaux,146,['e92a5334-7f54-4f6c-b5e2-cec4aa41506d'],45,,,,,,,,,,,,,,,,,,Bordeaux,146,00:00:45.713,Pass,
,,,,,,,,,,,,,,,,,,0.953565,,,,,,,,,,,,,0c92a1ef-b9a1-43f3-b5e0-8accce9fce6e,44,,"[64.9, 1.6]",3900528,0,,,,,2.8414214,,Left Foot,,,,"[52.3, 5.5]",,Ground Pass,,13.189769,,,Ludovic Lamine Sané,8385.0,,,,,,1,From Throw In,Diego Armando Valentin Contento,4628.0,Left Back,3,Bordeaux,146,['a1197768-9a6e-468e-8519-562a6c0c9683'],46,,,,,,,,,,,,,,,,,,Bordeaux,146,00:00:46.620,Pass,
,,,,,,,,,,,,,,,,,,1.413306,,,,,,,,,,,,,5aa1f482-a2d6-4a16-b186-000a97ed5af3,47,,"[51.2, 8.3]",3900528,0,,,,,1.8144145,,Right Foot,,,,"[46.9, 25.6]",,Ground Pass,,17.826385,,,Cédric Yambéré,3779.0,,,,,,1,From Throw In,Ludovic Lamine Sané,8385.0,Left Center Back,3,Bordeaux,146,['99e44698-4292-48ff-9113-03e31c7bda92'],49,,,,,,,,,,,,,,,,,,Bordeaux,146,00:00:49.142,Pass,
,,,,,,,,,,,,,,,,,,1.329945,,,,,,,,,,,,,32ed8245-1975-468d-9bc4-74f0ff36fba0,50,,"[47.1, 32.7]",3900528,0,,,,,0.6651584,,Right Foot,,,,"[68.9, 49.8]",,Ground Pass,,27.706497,,,Wahbi Khazri,3196.0,,,,,,1,From Throw In,Cédric Yambéré,3779.0,Right Center Back,3,Bordeaux,146,['f15ada3a-8a78-4ccb-84cc-de133bba681e'],52,,,,,,,,,,,,,,,,,,Bordeaux,146,00:00:52.199,Pass,
,,,,,,,,,,,,,,,,,,1.313655,,,,,,,,,,,,,8c6d1eb2-0488-4833-bef4-7de4f5d1886d,56,,"[55.7, 40.6]",3900528,0,,,,,0.7287786,,Right Foot,,,,"[81.8, 63.9]",,High Pass,,34.98714,Incomplete,,Frédéric Guilbert,2946.0,,,,,Recovery,1,From Throw In,Henri Saivet,5110.0,Center Defensive Midfield,3,Bordeaux,146,"['741bf881-2a3d-4cfd-83c1-1b716f501a07', 'b44a2a80-0ae0-4731-aa05-07de18d13c8f']",55,,,,,,,,,,,,,,,,,,Bordeaux,146,00:00:55.735,Pass,
,,,,,,,,,,,,,,,,,,0.919468,,,,,,,,,,,,,b44a2a80-0ae0-4731-aa05-07de18d13c8f,58,,"[38.3, 16.2]",3900528,0,,,,,1.1950443,,Head,,,,"[42.6, 27.1]",,High Pass,,11.717508,,,Nicolas Seube,40698.0,,,,,Recovery,1,Regular Play,Julien Féret,2959.0,Left Center Midfield,4,Caen,140,"['5dbc54e9-32c1-47ae-b14c-9e62e9d48f42', '8c6d1eb2-0488-4833-bef4-7de4f5d1886d']",57,,,,,,,,,,,,,,,,,,Caen,140,00:00:57.049,Pass,
,,,,,,,,,,,,,,,,,,0.855324,,,,,,,,,,,,,c352db90-b805-4b2b-bc43-750c42691dc4,62,,"[40.3, 16.0]",3900528,1,,,,,-0.11195592,,Left Foot,,,,"[57.2, 14.1]",,Ground Pass,,17.00647,,,Julien Féret,2959.0,,,,,,1,Regular Play,Nicolas Seube,40698.0,Center Defensive Midfield,4,Caen,140,['d8338e21-8ed3-4bdd-8e7d-66a7f5afb764'],0,,,,,,,,,,,,,,,,,,Caen,140,00:01:00.285,Pass,
,,,,,,,,,,,,,,,,,,1.156863,,,,,,,,,,,,,e1401386-e9ac-4246-986c-7a6f77e788f3,65,,"[62.1, 13.4]",3900528,1,,,,,-0.43341923,,Right Foot,,,,"[80.9, 4.7]",,Ground Pass,,20.715454,,,Vincent Bessat,2992.0,,,,,,1,Regular Play,Julien Féret,2959.0,Left Center Midfield,4,Caen,140,['0745f514-0d4f-4cd5-9888-19f30aa579b6'],2,,,,,,,,,,,,,,,,,,Caen,140,00:01:02.555,Pass,
,,,,,,,,,,,,,,,,,,3.224718,,,,,,,,,,,,,ca56bec1-dbd5-4ce0-8053-1b5cad15e699,75,,"[8.6, 66.9]",3900528,1,,,,,0.083519116,,Right Foot,,,,"[74.3, 72.4]",,High Pass,,65.92981,Incomplete,,Cheick Tidiane Diabaté,7130.0,,,,,Free Kick,1,From Free Kick,Cédric Carrasso,40533.0,Goalkeeper,6,Bordeaux,146,"['3cf9bb7b-0998-47d8-883f-04567cd33c8a', 'a0fcdace-63d1-49f8-a2cb-726faa7d93a6']",37,,,,,,,,,,,,,,,,,,Bordeaux,146,00:01:37.684,Pass,
,,,,,,,,,,,,,,,,,,0.862531,,,,,,,,,,,,,1b695f1a-9aa0-4404-aa3c-1ed6dec67da2,80,,"[81.3, 63.5]",3900528,1,,,,,-0.9944211,,Right Foot,,,,"[86.5, 55.5]",,Ground Pass,,9.541489,,,Nicolas Maurice-Belay,42430.0,,,,,Recovery,1,From Free Kick,Wahbi Khazri,3196.0,Right Wing,6,Bordeaux,146,"['8a617d00-ae7f-42bb-8d9a-bc3accf9a747', '9dd8134d-ac15-424a-b2a2-a57ddae268e9']",42,,,,,,,,,,,,,,,,,,Bordeaux,146,00:01:42.771,Pass,True
,,,,,,,,,,,,,,,,,,2.767237,,,,,,,,,,,,,2842f023-a59a-4abb-a164-e42940fdbeb4,84,,"[84.6, 56.2]",3900528,1,,,,,0.5315492,,Left Foot,,,,"[109.6, 70.9]",,Low Pass,,29.001553,,,Wahbi Khazri,3196.0,,,,,,1,From Free Kick,Nicolas Maurice-Belay,42430.0,Left Wing,6,Bordeaux,146,['36d4d11e-e766-4a02-9fcd-9756e5abc3ff'],43,,,,,,,,,,,,,,,,,,Bordeaux,146,00:01:43.827,Pass,
,,,,,,,,,,,,,,,,,,1.130238,,,,,,,,,,,,,7476e9fa-3849-4352-82bd-0f2a8a07f360,87,,"[110.2, 70.9]",3900528,1,,,,,-2.3042932,,Right Foot,,,,"[102.9, 62.8]",,Ground Pass,,10.904128,,,Cheick Tidiane Diabaté,7130.0,,,,,,1,From Free Kick,Wahbi Khazri,3196.0,Right Wing,6,Bordeaux,146,['5b18c911-baa4-46a4-9686-c56934ddffe1'],48,,,,,,,,,,,,,,,,,,Bordeaux,146,00:01:48.300,Pass,
,,,,,,,,,,,,,,,,,,0.735766,,,,,,,,,,,,,db9cb4c2-10d5-4474-89de-a95147024905,90,,"[104.4, 63.5]",3900528,1,,,,,1.2924967,,Right Foot,,,,"[106.6, 71.2]",,Ground Pass,,8.008121,,,Wahbi Khazri,3196.0,,,,,,1,From Free Kick,Cheick Tidiane Diabaté,7130.0,Center Forward,6,Bordeaux,146,['3833c2ab-1228-4225-94ef-3541b7dc371d'],50,,,,,,,,,,,,,,,,,,Bordeaux,146,00:01:50.568,Pass,
,,,,,,,,,,,,,,,,,,1.323269,,,,,,,,,,,,,924cf08c-8250-4806-8052-ae6cdfe2fbe7,93,,"[106.6, 71.2]",3900528,1,,,,,-2.3379197,,Right Foot,,,,"[87.8, 51.7]",,Ground Pass,,27.086712,,,André Biyogo Poko,30338.0,,,,,,1,From Free Kick,Wahbi Khazri,3196.0,Right Wing,6,Bordeaux,146,['36b19215-17c6-4a3b-9499-98d1b47cb85a'],51,,,,,,,,,,,,,,,,,,Bordeaux,146,00:01:51.521,Pass,
,,,,,,,,,,,,,,,,,,0.733543,,,,,,,,,,,,,4b810a1b-1cf7-4b8b-a9c3-63f93402b8fd,97,,"[95.9, 51.1]",3900528,1,,,,,-1.0971988,,Left Foot,,,,"[100.0, 43.1]",,Ground Pass,,8.989438,,,Clément Chantôme,7552.0,,,,,,1,From Free Kick,André Biyogo Poko,30338.0,Right Center Midfield,6,Bordeaux,146,['39eb220f-eeb3-4dba-97cc-08d00c72d28f'],55,,,,,,,,,,,,,,,,,,Bordeaux,146,00:01:55.524,Pass,
,,,,,,,,,,,,,,,,,,0.825299,,,,,,,,,,,,,72c8393d-d6b0-47fe-920b-26457fa496c6,103,,"[24.0, 30.3]",3900528,1,,,,,-0.30288488,,Right Foot,,,,"[33.6, 27.3]",,Ground Pass,,10.057833,,,Julien Féret,2959.0,,,,,Recovery,1,From Free Kick,Nicolas Seube,40698.0,Center Defensive Midfield,6,Bordeaux,146,['bcca0d5c-a47c-4b3f-bfc8-7cf528d223a3'],58,,,,,,,,,,,,,,,,,,Caen,140,00:01:58.883,Pass,
,,,,,,,,,,,,,,,,,,1.304378,,,,,,,,,,,,,7fdbb5d7-d767-4601-a210-40e2ffee7e2b,111,,"[70.2, 58.8]",3900528,2,,,,,0.9896118,,Right Foot,,,,"[76.9, 69.0]",,Ground Pass,,12.203688,,,Wahbi Khazri,3196.0,,,,,,1,From Free Kick,Henri Saivet,5110.0,Center Defensive Midfield,6,Bordeaux,146,"['7a3e1aa7-62c8-4683-8582-34ca54f8cc8b', 'dd08810a-9482-4c22-a633-90d2e4345162']",3,,,,,,,,,,,,,,,,,,Bordeaux,146,00:02:03.560,Pass,True
,,,,,,,,,,,,,,,,,,2.285256,,,,,,,,,,,,,3c527df5-1cd2-479d-9a4e-3b4e2e440520,113,,"[76.9, 69.0]",3900528,2,,,,,0.39034507,,Right Foot,,,,"[96.1, 76.9]",,Ground Pass,,20.761744,,,Clément Chantôme,7552.0,,,,,,1,From Free Kick,Wahbi Khazri,3196.0,Right Wing,6,Bordeaux,146,['a933c780-6ac3-425e-b7ab-141bd2203c84'],4,,,,,,,,,,,,,,,,,,Bordeaux,146,00:02:04.864,Pass,
,,,,,,,,,,,,,,,,,,0.174835,,,,,,,,,,,,,9dde6216-1ead-4d62-a627-cc3dfcf31e58,117,,"[96.5, 76.5]",3900528,2,,,,,-1.1071488,,Right Foot,,,,"[97.8, 73.9]",,Ground Pass,,2.9068885,Incomplete,,Wahbi Khazri,3196.0,,,,,,1,From Free Kick,Clément Chantôme,7552.0,Left Center Midfield,6,Bordeaux,146,"['573b4125-5548-4a08-9e3a-181dd109f6ce', 'b30ec647-19af-4660-8742-e180e73bfc69', 'd50b2dc1-ed5e-4fe0-896f-323e7699f9c2']",7,,,,,,,,,,,,,,,,,,Bordeaux,146,00:02:07.241,Pass,True
,,,,,,,,,,,,,,,,,,1.10518,,,,,,,,,,,,,c3fd4e1d-61f6-48ac-9352-ccff8b3ac6b3,120,,"[101.7, 80.0]",3900528,2,,,,,-1.7467359,,,,,,"[98.5, 62.0]",,High Pass,,18.282232,,,Wahbi Khazri,3196.0,,,,,Throw-in,1,From Throw In,Clément Chantôme,7552.0,Left Center Midfield,7,Bordeaux,146,['2cf17425-36b2-424e-bfc2-3a84776c7d5a'],14,,,,,,,,,,,,,,,,,,Bordeaux,146,00:02:14.161,Pass,
,,,,,,,,,,,,,,,,,,0.296236,,,,,,,,,,,,,ea23de28-5f72-4100-8b04-2f40e0340b5f,123,,"[104.7, 63.7]",3900528,2,,,,,-1.3505476,,Right Foot,,,,"[106.2, 57.0]",,Low Pass,,6.8658576,Incomplete,,Cheick Tidiane Diabaté,7130.0,,,,,,1,From Throw In,Wahbi Khazri,3196.0,Right Wing,7,Bordeaux,146,"['4a95403f-3ad6-4737-8744-97c2fd97203e', 'f3e0a3ed-ef6d-4fd8-ad95-f33097a975b7']",16,,,,,,,,,,,,,,,,,,Bordeaux,146,00:02:16.912,Pass,
,,,,,,,,,,,,,,,,,,1.74499,,,,,,,,,,,,,6e49373e-2d97-4b81-be58-f0ed8a9d46b9,128,,"[94.8, 80.0]",3900528,2,,,,,-2.2419403,,,,,,"[78.6, 59.6]",,Low Pass,,26.049952,,,André Biyogo Poko,30338.0,,,,,Throw-in,1,From Throw In,Frédéric Guilbert,2946.0,Right Back,8,Bordeaux,146,['fce68869-88f2-49ea-b376-b830cc451c32'],25,,,,,,,,,,,,,,,,,,Bordeaux,146,00:02:25.040,Pass,
,,,,,,,,,,,,,,,,,,1.591589,,,,,,,,,,,,,6d121839-a6c3-4d93-af2f-5aa5550de568,131,,"[77.1, 58.1]",3900528,2,,,,,-2.1100097,,Right Foot,,,,"[62.5, 33.7]",,Ground Pass,,28.434486,,,Ludovic Lamine Sané,8385.0,,,,,,1,From Throw In,André Biyogo Poko,30338.0,Right Center Midfield,8,Bordeaux,146,['380b292a-0669-466e-a8be-e6223a8be4a5'],27,,,,,,,,,,,,,,,,,,Bordeaux,146,00:02:27.961,Pass,
