50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,0.924109,,,,,,,,,,,,,d9b4a972-4e45-493f-bfc7-b684243fe4e4,17,,"[101.9, 14.3]",3900534,0,,,,True,1.1770982,,,,,"[107.3, 27.3]",Low Pass,,14.076932,Unknown,,,,,,,,,,1,From Throw In,Evaeverson Lemos da Silva Brandão,401541.0,Left Center Forward,3,Bastia,2736,['d5b7ab4a-5da6-479d-a596-f278c3c90b98'],19,,,,,,,,,,,,,,,,,Bastia,2736,00:00:19.798,Pass,True
,,,,,,,,,,,,,,,4.522892,,,,,,,,,,,,,f70d54f8-7ee7-4e88-bc1e-1f7a5a16a732,20,,"[15.4, 47.7]",3900534,0,,,,,-0.16140416,,Right Foot,,,"[93.4, 35.0]",High Pass,,79.027145,Incomplete,,Enzo Crivelli,3184.0,,,,,,Free Kick,1,From Free Kick,Cédric Carrasso,40533.0,Goalkeeper,4,Bordeaux,146,"['27201689-2449-4fd0-bfd1-fc6004e63d68', '54da0ad4-57e4-45dd-901f-fb1625d34b76']",45,,,,,,,,,,,,,,,,,Bordeaux,146,00:00:45.414,Pass,
,,,,,,,,,,,,,,,1.838584,,,,,,,,,,,,,54da0ad4-57e4-45dd-901f-fb1625d34b76,22,,"[26.7, 45.1]",3900534,0,,,,,0.5921867,,Head,,,"[43.2, 56.2]",High Pass,,19.886175,Incomplete,,,,,,,,,Recovery,1,From Free Kick,Mathieu Peybernes,23850.0,Right Center Back,4,Bordeaux,146,"['237de3b5-6b41-4090-a4dd-695a4f758df5', 'f70d54f8-7ee7-4e88-bc1e-1f7a5a16a732']",49,,,,,,,,,,,,,,,,,Bastia,2736,00:00:49.936,Pass,
,,,,,,,,,,,,,,,2.500641,,,,,,,,,,,,,237de3b5-6b41-4090-a4dd-695a4f758df5,23,,"[76.9, 23.9]",3900534,0,,,,,-1.2847449,,Left Foot,,,"[83.9, 0.1]",Ground Pass,,24.808064,Out,,Nicolas Maurice-Belay,42430.0,,,,,,Recovery,1,From Free Kick,Jaroslav Plašil,3150.0,Left Defensive Midfield,4,Bordeaux,146,"['48c5e96b-e024-4614-b897-dc6331e180cd', '54da0ad4-57e4-45dd-901f-fb1625d34b76']",51,,,,,,,,,,,,,,,,,Bordeaux,146,00:00:51.775,Pass,
,,,,,,,,,,,,,,,1.203303,,,,,,,,,,,,,e5b50fde-9128-480b-83d6-6e8144c390f6,25,,"[38.9, 80.0]",3900534,0,,True,,,-2.6180797,,,,,"[26.6, 72.9]",Low Pass,,14.202112,,,Mathieu Peybernes,23850.0,,,,,,Throw-in,1,From Throw In,Yassine Jebbour,401491.0,Right Back,5,Bastia,2736,['0b4aca6e-a0f7-41f5-9443-831df3f4ac42'],58,,,,,,,,,,,,,,,,,Bastia,2736,00:00:58.397,Pass,
,,,,,,,,,,,,,,,1.295858,,,,,,,,,,,,,710044f1-1721-4704-af48-87d17a38d645,29,,"[31.4, 76.8]",3900534,1,,,,,0.12680598,,Right Foot,,,"[56.5, 80.0]",High Pass,,25.303162,Out,,,,,,,,,,1,From Throw In,Mathieu Peybernes,23850.0,Right Center Back,5,Bastia,2736,['134bd4fe-3910-4211-9cd2-71334c628197'],1,,,,,,,,,,,,,,,,,Bastia,2736,00:01:01.026,Pass,True
,,,,,,,,,,,,,,,0.952185,,,,,,,,,,,,,a17e8d2a-978f-4d77-b7fb-1a898993cb4d,30,,"[73.5, 0.1]",3900534,1,,,,,1.9169323,,,,,"[71.3, 6.2]",Low Pass,,6.484597,,,Jaroslav Plašil,3150.0,,,,,,Throw-in,1,From Throw In,Diego Armando Valentin Contento,4628.0,Left Back,6,Bordeaux,146,['0201f077-5a3b-4106-84b6-99d93779b79e'],7,,,,,,,,,,,,,,,,,Bordeaux,146,00:01:07.820,Pass,
,,,,,,,,,,,,,,,0.418522,,,,,,,,,,,,,7dee796f-7ae8-46b4-8091-19ba3787233e,33,,"[71.3, 6.2]",3900534,1,,,,,-0.9151007,,Right Foot,,,"[74.3, 2.3]",Ground Pass,,4.920366,,,Diego Armando Valentin Contento,4628.0,,,,,,,1,From Throw In,Jaroslav Plašil,3150.0,Left Defensive Midfield,6,Bordeaux,146,['4ad79e05-66b4-455a-9ffa-84412c83e844'],9,,,,,,,,,,,,,,,,,Bordeaux,146,00:01:09.443,Pass,
,,,,,,,,,,,,,,,0.512297,,,,,,,,,,,,,3dc7a983-dfae-4d7f-a767-c218cae63ec1,37,,"[74.5, 2.8]",3900534,1,,,,,2.695487,,Left Foot,,,"[69.9, 5.0]",Ground Pass,,5.0990195,,,Jaroslav Plašil,3150.0,,,,,,,1,From Throw In,Diego Armando Valentin Contento,4628.0,Left Back,6,Bordeaux,146,"['51d465ba-33ba-4f2f-b21d-947926194100', 'daf71af1-0877-4c80-87bd-a52c665be786']",10,,,,,,,,,,,,,,,,,Bordeaux,146,00:01:10.472,Pass,True
,,,,,,,,,,,,,,,1.510536,,,,,,,,,,,,,948be446-17b8-46fe-9b0e-82139b81889e,40,,"[69.4, 6.2]",3900534,1,,,,,-0.011493747,,Left Foot,,,"[86.8, 6.0]",Low Pass,,17.40115,,,Nicolas Maurice-Belay,42430.0,,,,,,,1,From Throw In,Jaroslav Plašil,3150.0,Left Defensive Midfield,6,Bordeaux,146,['b312c6e3-7522-463b-8b17-96807d121ee2'],11,,,,,,,,,,,,,,,,,Bordeaux,146,00:01:11.021,Pass,
,,,,,,,,,,,,,,,0.914387,,,,,,,,,,,,,0245cb3b-b5f8-4993-8dca-a20423ddbfa9,44,,"[87.0, 5.5]",3900534,1,,,,,2.8349164,,Left Foot,,,"[81.0, 7.4]",Ground Pass,,6.293648,,,Diego Armando Valentin Contento,4628.0,,,,,,,1,From Throw In,Nicolas Maurice-Belay,42430.0,Left Wing,6,Bordeaux,146,"['00fb6f28-2054-49e8-b732-f59192dd1a2e', 'cb0d8bff-9277-4c07-951a-837e96900ab4']",12,,,,,,,,,,,,,,,,,Bordeaux,146,00:01:12.546,Pass,True
,,,,,,,,,,,,,,,1.999803,,,,,,,,,,,,,36c56990-67d6-4b5a-b2f3-8fa7ba88533c,50,,"[86.7, 8.1]",3900534,1,,,,,0.75499606,,Right Foot,True,,"[115.5, 35.2]",High Pass,,39.545544,Incomplete,,Enzo Crivelli,3184.0,,,,,,Free Kick,1,From Free Kick,Henri Saivet,5110.0,Right Defensive Midfield,7,Bordeaux,146,"['3747a7cd-58f3-4029-a818-9081e60f3b7e', 'f68d0b06-b091-407d-9c99-905c7b0be99b']",52,,,,,,,,,,,,,,,,,Bordeaux,146,00:01:52.285,Pass,
,,,,,,,,,,,,,,,5.105313,,,,,,,,,,,,,3e5c5505-f9f4-45a2-9d19-2d3c9979ff0f,54,,"[16.0, 56.7]",3900534,1,,,,,-0.1466665,,Drop Kick,,,"[104.0, 43.7]",High Pass,,88.95505,Incomplete,,Evaeverson Lemos da Silva Brandão,401541.0,,,,,,,1,From Keeper,Jean-Louis Leca,7282.0,Goalkeeper,8,Bastia,2736,"['04d4f39a-b2c0-47a6-ba85-29dac8f248c8', 'dba40ba7-b244-4e4f-be82-dc16447dddef']",57,,,,,,,,,,,,,,,,,Bastia,2736,00:01:57.495,Pass,
,,,,,,,,,,,,,,,2.486347,,,,,,,,,,,,,fb611a93-3919-4865-9faf-28085dca0ed5,57,,"[12.8, 35.7]",3900534,2,,True,,,0.21313103,,Drop Kick,,,"[79.8, 50.2]",High Pass,,68.55108,Incomplete,,Enzo Crivelli,3184.0,,,,,,,1,Regular Play,Cédric Carrasso,40533.0,Goalkeeper,9,Bordeaux,146,"['2f4d9823-aba8-44e8-95cd-0e63bcf5a360', '8e6a2c3e-087f-4d85-8a10-6c7393948842']",11,,,,,,,,,,,,,,,,,Bordeaux,146,00:02:11.594,Pass,
,,,,,,,,,,,,,,,1.771194,,,,,,,,,,,,,8e6a2c3e-087f-4d85-8a10-6c7393948842,60,,"[40.3, 29.9]",3900534,2,,True,,True,-0.16697016,,,,,"[58.1, 26.9]",Low Pass,,18.051039,Incomplete,,,,,,,,,Recovery,1,Regular Play,François Modesto,401194.0,Left Center Back,9,Bordeaux,146,"['3a08ea06-2f8b-4416-a962-2bc006e47522', '60de1c1e-f5b8-420e-beb9-373d400e2835', 'fb611a93-3919-4865-9faf-28085dca0ed5']",14,,,,,,,,,,,,,,,,,Bastia,2736,00:02:14.080,Pass,True
,,,,,,,,,,,,,,,0.627764,,,,,,,,,,,,,60de1c1e-f5b8-420e-beb9-373d400e2835,62,,"[62.0, 53.2]",3900534,2,,,,,0.93283534,,Right Foot,,,"[66.3, 59.0]",Ground Pass,,7.220111,,,Enzo Crivelli,3184.0,,,,,,Recovery,1,Regular Play,Henri Saivet,5110.0,Right Defensive Midfield,9,Bordeaux,146,"['8e6a2c3e-087f-4d85-8a10-6c7393948842', '99409a7a-b4b2-4af1-bf6c-3974045a928b']",15,,,,,,,,,,,,,,,,,Bordeaux,146,00:02:15.852,Pass,
,,,,,,,,,,,,,,,0.662759,,,,,,,,,,,,,bcbb0e61-4d8c-4acd-8ecf-f1e6a93d3a62,64,,"[66.3, 59.0]",3900534,2,,,,,1.9960014,,Right Foot,,,"[61.5, 69.6]",Ground Pass,,11.63615,,,Frédéric Guilbert,2946.0,,,,,,,1,Regular Play,Enzo Crivelli,3184.0,Center Forward,9,Bordeaux,146,['c83fe2c1-bbed-4186-809e-780a68e9b74a'],16,,,,,,,,,,,,,,,,,Bordeaux,146,00:02:16.479,Pass,
,,,,,,,,,,,,,,,0.746838,,,,,,,,,,,,,8cce2480-3be8-4044-922e-242f9dc59231,66,,"[61.5, 69.6]",3900534,2,,,,,-0.2044212,,Right Foot,,,"[69.7, 67.9]",Ground Pass,,8.374366,,,Enzo Crivelli,3184.0,,,,,,,1,Regular Play,Frédéric Guilbert,2946.0,Right Back,9,Bordeaux,146,['75ceea86-e653-49d3-9bf3-a0260f6a3e17'],17,,,,,,,,,,,,,,,,,Bordeaux,146,00:02:17.142,Pass,
,,,,,,,,,,,,,,,0.754264,,,,,,,,,,,,,03943cec-bc92-4c42-b3f3-cf2708b09e62,69,,"[77.4, 69.1]",3900534,2,,,,,-0.348771,,Left Foot,,,"[88.4, 65.1]",Ground Pass,,11.7046995,,,Diego Alejandro Rolan Silva,6739.0,,,,,,,1,Regular Play,Enzo Crivelli,3184.0,Center Forward,9,Bordeaux,146,['79046572-28ff-417b-a12d-11cf53040250'],19,,,,,,,,,,,,,,,,,Bordeaux,146,00:02:19.238,Pass,
,,,,,,,,,,,,,,,2.278612,,,,,,,,,,,,,77208f4b-8bb0-4894-bb55-ff618cf9fd72,75,,"[18.9, 20.4]",3900534,2,,,,,0.07656959,,Left Foot,,,"[56.7, 23.3]",High Pass,,37.91108,Incomplete,,Evaeverson Lemos da Silva Brandão,401541.0,,,,,,Recovery,1,Regular Play,François Modesto,401194.0,Left Center Back,9,Bordeaux,146,"['0167c4fa-0b8c-4b09-9156-dea2e9ebf95c', '3a4e00a0-9712-4c67-b608-aa861cb763e2']",21,,,,,,,,,,,,,,,,,Bastia,2736,00:02:21.988,Pass,
,,,,,,,,,,,,,,,2.99895,,,,,,,,,,,,,3a4e00a0-9712-4c67-b608-aa861cb763e2,78,,"[63.4, 56.8]",3900534,2,,,,True,-1.3647242,,,,,"[67.1, 39.1]",High Pass,,18.082588,Incomplete,,Diego Armando Valentin Contento,4628.0,,,,,,Recovery,1,Regular Play,Clément Chantôme,7552.0,Right Center Back,9,Bordeaux,146,"['1227cc6c-b28f-4746-b504-2edb8e9d4aa8', '2baa8b66-27f7-4e4c-813b-44e2f101e20e', '77208f4b-8bb0-4894-bb55-ff618cf9fd72', '94838735-1713-42e7-926f-9119a718dd3f']",24,,,,,,,,,,,,,,,,,Bordeaux,146,00:02:24.266,Pass,True
,,,,,,,,,,,,,,,0.564617,,,,,,,,,,,,,94838735-1713-42e7-926f-9119a718dd3f,80,,"[53.0, 41.0]",3900534,2,,,,True,0.17759617,,,,,"[56.9, 41.7]",High Pass,,3.9623225,Incomplete,,Evaeverson Lemos da Silva Brandão,401541.0,,,,,,Recovery,1,Regular Play,Gaël Danic,7349.0,Right Midfield,9,Bordeaux,146,"['24b31b68-82a6-4b46-a61d-0829140ddae6', '3a4e00a0-9712-4c67-b608-aa861cb763e2', '7c6a7267-07eb-43b5-8dbd-721abba2d80d', 'f13ca1da-b929-4fce-a38f-3b4cc7b7d8eb']",27,,,,,,,,,,,,,,,,,Bastia,2736,00:02:27.265,Pass,True
,,,,,,,,,,,,,,,1.382986,,,,,,,,,,,,,7c6a7267-07eb-43b5-8dbd-721abba2d80d,84,,"[63.2, 38.4]",3900534,2,,,,True,-1.5707964,,,,,"[63.2, 25.4]",Low Pass,,13.0,,,Nicolas Maurice-Belay,42430.0,,,,,,Interception,1,Regular Play,Jaroslav Plašil,3150.0,Left Defensive Midfield,9,Bordeaux,146,"['3753b378-e174-4038-95e7-811e097cb67f', '7dbbd3d1-9434-4eec-b009-1721f4a7311f', '94838735-1713-42e7-926f-9119a718dd3f']",27,,,,,,,,,,,,,,,,,Bordeaux,146,00:02:27.830,Pass,True
,,,,,,,,,,,,,,,2.140322,,,,,,,,,,,,,e50986f4-4e65-447e-9add-0534fb13af90,87,,"[63.2, 25.4]",3900534,2,,,,,0.061148163,,Left Foot,,,"[87.7, 26.9]",High Pass,,24.545876,Incomplete,,Jussiê Ferreira Vieira,401489.0,,,,,,,1,Regular Play,Nicolas Maurice-Belay,42430.0,Left Wing,9,Bordeaux,146,"['0ab30bb5-7a1d-48ee-9f05-06e8486c3a40', 'd51abab2-ab55-439a-9680-2406ae44425a']",29,,,,,,,,,,,,,,,,,Bordeaux,146,00:02:29.269,Pass,
,,,,,,,,,,,,,,,1.318478,,,,,,,,,,,,,0ab30bb5-7a1d-48ee-9f05-06e8486c3a40,89,,"[32.4, 53.2]",3900534,2,,,,,1.5981867,,Head,,,"[32.2, 60.5]",High Pass,,7.302739,Incomplete,,,,,,,,,Recovery,1,Regular Play,Mathieu Peybernes,23850.0,Right Center Back,9,Bordeaux,146,"['713c25d0-b6c4-4554-98ff-c4131d0b5f20', 'e50986f4-4e65-447e-9add-0534fb13af90']",31,,,,,,,,,,,,,,,,,Bastia,2736,00:02:31.409,Pass,
,,,,,,,,,,,,,,,1.011943,,,,,,,,,,,,,c3c87712-7428-4fd2-abed-9ec0b295568e,93,,"[83.6, 4.2]",3900534,2,,,,,3.0429044,,Right Foot,,,"[73.5, 5.2]",Ground Pass,,10.1493845,,,Nicolas Maurice-Belay,42430.0,,,,,,,1,Regular Play,Jussiê Ferreira Vieira,401489.0,Center Attacking Midfield,9,Bordeaux,146,['09f49eb8-3f82-4139-8eb2-557370154141'],34,,,,,,,,,,,,,,,,,Bordeaux,146,00:02:34.845,Pass,
,,,,,,,,,,,,,,,0.920939,,,,,,,,,,,,,6d4c4c0b-7d10-4ff5-9942-f5bbfb636f7e,97,,"[78.8, 7.2]",3900534,2,,,,,3.068993,,Left Foot,,,"[73.3, 7.6]",Ground Pass,,5.5145264,,,Jussiê Ferreira Vieira,401489.0,,,,,,,1,Regular Play,Nicolas Maurice-Belay,42430.0,Left Wing,9,Bordeaux,146,"['b96d8303-c3cf-4207-a5d9-07b9b7471a87', 'd1b02ad6-a0a9-4780-8a0a-4f93db500e5c']",38,,,,,,,,,,,,,,,,,Bordeaux,146,00:02:38.371,Pass,True
,,,,,,,,,,,,,,,2.857486,,,,,,,,,,,,,21838336-2c66-4a0a-899b-03ade24c792b,101,,"[68.9, 13.6]",3900534,2,,,,,2.4503775,,Right Foot,,,"[52.1, 27.5]",Ground Pass,,21.804815,,,Cédric Yambéré,3779.0,,,,,,,1,Regular Play,Jussiê Ferreira Vieira,401489.0,Center Attacking Midfield,9,Bordeaux,146,['349b0a67-04c1-416f-9eab-bf3fbc4d1d6d'],40,,,,,,,,,,,,,,,,,Bordeaux,146,00:02:40.526,Pass,
,,,,,,,,,,,,,,,1.280728,,,,,,,,,,,,,d418c745-b557-497d-a003-36cc4455e4ec,104,,"[51.9, 27.6]",3900534,2,,,,,1.859977,,Right Foot,,,"[44.7, 51.8]",Ground Pass,,25.248365,,,Clément Chantôme,7552.0,,,,,,,1,Regular Play,Cédric Yambéré,3779.0,Left Center Back,9,Bordeaux,146,['9ee6f687-1dce-43d5-919b-540131812a59'],46,,,,,,,,,,,,,,,,,Bordeaux,146,00:02:46.631,Pass,
,,,,,,,,,,,,,,,1.443036,,,,,,,,,,,,,de68d24e-b28d-4dd0-bc25-85921f899340,107,,"[41.5, 59.7]",3900534,2,,,,,0.5794467,,Right Foot,,,"[63.2, 73.9]",Ground Pass,,25.933184,,,Frédéric Guilbert,2946.0,,,,,,,1,Regular Play,Clément Chantôme,7552.0,Right Center Back,9,Bordeaux,146,['b30df6d9-6025-4179-a7a7-fedded7d79ec'],49,,,,,,,,,,,,,,,,,Bordeaux,146,00:02:49.754,Pass,
,,,,,,,,,,,,,,,0.777699,,,,,,,,,,,,,42d2f8fb-385a-45df-a0a7-026e938b6d78,111,,"[62.2, 74.1]",3900534,2,,,,,-0.1013465,,Right Foot,,,"[74.0, 72.9]",Ground Pass,,11.86086,Incomplete,,Diego Alejandro Rolan Silva,6739.0,,,,,,,1,Regular Play,Frédéric Guilbert,2946.0,Right Back,9,Bordeaux,146,"['26be065b-0989-429e-9eba-28b08290e5cf', '64135e0d-4605-4acc-b645-d307bd4df415', '93f04a98-8f88-4d17-affe-de09aaf18730']",51,,,,,,,,,,,,,,,,,Bordeaux,146,00:02:51.682,Pass,True
,,,,,,,,,,,,,,,0.249698,,,,,,,,,,,,,64135e0d-4605-4acc-b645-d307bd4df415,113,,"[46.1, 7.2]",3900534,2,,,,,0.32175055,,Left Foot,,,"[48.2, 7.9]",Ground Pass,,2.2135944,Incomplete,,,,,,,,,Recovery,1,Regular Play,Florian Marange,40528.0,Left Back,9,Bordeaux,146,"['42d2f8fb-385a-45df-a0a7-026e938b6d78', 'e246a7c3-f47c-4695-b4f5-b20ede0d4110']",52,,,,,,,,,,,,,,,,,Bastia,2736,00:02:52.460,Pass,
