50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,2.794877,,,,,,,,,,,,,30d7743c-327a-48aa-804f-fab311d6dbae,31,,"[58.8, 34.3]",3900616,0,,,,,1.1161215,,Right Foot,,,,"[78.5, 74.6]",,Ground Pass,,44.85733,,,Gnaly Maxwell Cornet,3162.0,,True,,,,1,Regular Play,Corentin Tolisso,5480.0,Left Center Midfield,3,Lyon,137,['bfdef50c-5caa-43ed-bb9b-7ac7cde5e8fd'],27,,,,,,,,,,,,,,,,,,,Lyon,137,00:00:27.134,Pass,
,,,,,,,,,,,,,,,,,,,0.542074,,,,,,,,,,,,,fddb5fe3-e55f-4c3d-a9b9-1d0b413172fc,34,,"[77.9, 61.6]",3900616,0,,,,,-1.9333405,,Left Foot,,,,"[75.7, 55.8]",,Ground Pass,,6.203225,,,Clément Grenier,3361.0,,,,,,1,Regular Play,Gnaly Maxwell Cornet,3162.0,Right Wing,3,Lyon,137,['eb504be5-a7d6-4efa-86c3-fe48c4ee9e19'],32,,,,,,,,,,,,,,,,,,,Lyon,137,00:00:32.265,Pass,
,,,,,,,,,,,,,,,,,,,1.265118,,,,,,,,,,,,,b9936e9e-f43d-49e6-b2be-d94cd49f3cd4,37,,"[75.7, 55.8]",3900616,0,,,,,1.4389132,,Right Foot,,,,"[78.3, 75.4]",,Ground Pass,,19.771696,,,Christophe Jallet,4410.0,,,,,,1,Regular Play,Clément Grenier,3361.0,Right Center Midfield,3,Lyon,137,['eb609ff2-6c74-4a6d-870f-2c596b5bbd98'],32,,,,,,,,,,,,,,,,,,,Lyon,137,00:00:32.847,Pass,
,,,,,,,,,,,,,,,,,,,1.213717,,,,,,,,,,,,,42e468bf-27d3-4b6a-b564-47c676db20fc,40,,"[78.3, 75.4]",3900616,0,,,,,-2.1866663,,Right Foot,,,,"[69.1, 62.4]",,Ground Pass,,15.926079,,,Maxime Gonalons,6982.0,,,,,,1,Regular Play,Christophe Jallet,4410.0,Right Back,3,Lyon,137,['05fe6de3-6127-47dc-95b8-2d5705e5df5c'],34,,,,,,,,,,,,,,,,,,,Lyon,137,00:00:34.785,Pass,
,,,,,,,,,,,,,,,,,,,2.501727,,,,,,,,,,,,,ef649672-188b-4a9d-af37-ec8c6d3f8826,43,,"[69.1, 62.4]",3900616,0,,,,,-1.7766663,,Right Foot,,,,"[56.8, 3.5]",,Low Pass,,60.17059,,,Jérémy Morel,2983.0,,True,,,,1,Regular Play,Maxime Gonalons,6982.0,Center Defensive Midfield,3,Lyon,137,['af6f4afa-716a-44a6-80b8-539e25d8028b'],37,,,,,,,,,,,,,,,,,,,Lyon,137,00:00:37.702,Pass,
,,,,,,,,,,,,,,,,,,,1.545556,,,,,,,,,,,,,c0d038d5-8a89-4740-a083-ad293395a2e9,46,,"[56.8, 2.9]",3900616,0,,,,,2.6519768,,Left Foot,,,,"[41.6, 11.0]",,Ground Pass,,17.22353,,,Samuel Yves Umtiti,5492.0,,,,,,1,Regular Play,Jérémy Morel,2983.0,Left Back,3,Lyon,137,['eb9173e8-8e39-4a93-99eb-554dc7436bcf'],42,,,,,,,,,,,,,,,,,,,Lyon,137,00:00:42.929,Pass,
,,,,,,,,,,,,,,,,,,,0.832207,,,,,,,,,,,,,590f7787-925e-48bf-8c19-f4c293b282bd,49,,"[44.4, 8.2]",3900616,0,,,,,0.12380795,,Left Foot,,,,"[66.9, 11.0]",,Low Pass,,22.673553,,,Corentin Tolisso,5480.0,,,,,,1,Regular Play,Samuel Yves Umtiti,5492.0,Left Center Back,3,Lyon,137,['927d44ba-cf2c-4379-a7a5-10fbf9b7a2a8'],51,,,,,,,,,,,,,,,,,,,Lyon,137,00:00:51.481,Pass,
,,,,,,,,,,,,,,,,,,,0.510184,,,,,,,,,,,,,84195e72-1c58-438a-9746-090c921f108f,55,,"[57.2, 70.9]",3900616,0,,,,,-2.205823,,Left Foot,,,,"[54.4, 67.1]",,Ground Pass,,4.7201695,,,Clément Chantôme,7552.0,,,,,Recovery,1,Regular Play,Jaroslav Plašil,3150.0,Right Center Midfield,4,Bordeaux,146,['ff655e14-9a71-4677-a618-88597d20cfa5'],53,,,,,,,,,,,,,,,,,,,Bordeaux,146,00:00:53.931,Pass,
,,,,,,,,,,,,,,,,,,,0.985137,,,,,,,,,,,,,ed7d6968-4583-4a75-a842-78fbdc8906fb,58,,"[70.3, 71.3]",3900616,0,,,,,0.42112008,,Right Foot,,,,"[79.9, 75.6]",,Ground Pass,,10.519031,,,Jaroslav Plašil,3150.0,,,,,,1,Regular Play,Clément Chantôme,7552.0,Center Defensive Midfield,4,Bordeaux,146,['8069ff38-56bc-4154-a917-c1aa9d8b3e8a'],57,,,,,,,,,,,,,,,,,,,Bordeaux,146,00:00:57.393,Pass,
,,,,,,,,,,,,,,,,,,,0.184923,,,,,,,,,,,,,e2ac749c-a93c-41c3-8f5f-e9946b2c220e,61,,"[92.2, 75.6]",3900616,1,,,,,-0.59197086,,Right Foot,,,,"[98.0, 71.7]",,High Pass,,6.9892774,Incomplete,,Cheick Tidiane Diabaté,7130.0,,,,,,1,Regular Play,Jaroslav Plašil,3150.0,Right Center Midfield,4,Bordeaux,146,"['57384a45-a8e5-402c-ab7a-08aeac8bf78c', 'acca7907-f2fb-401b-999d-f10755cd12a3']",0,,,,,,,,,,,,,,,,,,,Bordeaux,146,00:01:00.583,Pass,
,,,,,,,,,,,,,,,,,,,2.518902,,,,,,,,,,,,,23f34f4d-02b9-43ee-b73a-055918422c83,65,,"[84.6, 80.0]",3900616,1,,,,,-2.9020302,,,,,,"[49.8, 71.5]",,Low Pass,,35.823036,,,Frédéric Guilbert,2946.0,,,,,Throw-in,1,From Throw In,Mathieu Debuchy,4428.0,Right Back,5,Bordeaux,146,['4699dd39-ce06-4915-bcb3-fb49f859fb5b'],35,,,,,,,,,,,,,,,,,,,Bordeaux,146,00:01:35.015,Pass,
,,,,,,,,,,,,,,,,,,,1.878182,,,,,,,,,,,,,a1c1012e-ad89-46fe-a249-ff46f01f7226,68,,"[49.0, 70.1]",3900616,1,,,,,-1.4917535,,Left Foot,,,,"[50.6, 49.9]",,Ground Pass,,20.263268,,,Cédric Yambéré,3779.0,,,,,,1,From Throw In,Frédéric Guilbert,2946.0,Right Center Back,5,Bordeaux,146,['1a7243ac-1f52-4099-9355-62affed44a89'],38,,,,,,,,,,,,,,,,,,,Bordeaux,146,00:01:38.260,Pass,
,,,,,,,,,,,,,,,,,,,2.666633,,,,,,,,,,,,,365e097f-94d7-48ca-8fd4-b1469fe22736,71,,"[47.2, 38.2]",3900616,1,,,,,-3.0371056,,Right Foot,,,,"[20.5, 35.4]",,Ground Pass,,26.846415,,,Paul Bernardoni,7193.0,,,,,,1,From Throw In,Cédric Yambéré,3779.0,Left Center Back,5,Bordeaux,146,['d6fac0b5-6a66-4032-8710-d5b8c5f38421'],40,,,,,,,,,,,,,,,,,,,Bordeaux,146,00:01:40.858,Pass,
,,,,,,,,,,,,,,,,,,,3.708349,,,,,,,,,,,,,22531bfb-40ea-4ee7-93b6-4d690b11cc02,73,,"[20.3, 35.4]",3900616,1,,,,,-0.2022825,,Left Foot,,,,"[83.2, 22.5]",,High Pass,,64.20919,Incomplete,,,,,,,,,1,From Throw In,Paul Bernardoni,7193.0,Goalkeeper,5,Bordeaux,146,['c1e44477-0bf5-4fe2-b92e-c0338d9a2350'],43,,,,,,,,,,,,,,,,,,,Bordeaux,146,00:01:43.524,Pass,
,,,,,,,,,,,,,,,,,,,0.585071,,,,,,,,,,,,,f57b42d3-b23d-4722-bc82-592f44baf408,76,,"[41.2, 65.2]",3900616,1,,,,,-1.2490457,,Left Foot,,,,"[43.8, 57.4]",,Low Pass,,8.221922,,,Clément Grenier,3361.0,,,,,,1,Regular Play,Christophe Jallet,4410.0,Right Back,6,Lyon,137,['2aad7e7f-855d-4f36-964e-5235996d0c41'],48,,,,,,,,,,,,,,,,,,,Lyon,137,00:01:48.006,Pass,
,,,,,,,,,,,,,,,,,,,1.49437,,,,,,,,,,,,,4d155ac3-2a09-42db-a2cf-61b43d8bb241,81,,"[44.8, 57.2]",3900616,1,,,,,-3.0693204,,Right Foot,,,,"[22.7, 55.6]",,Low Pass,,22.157843,,,Mapou Yanga-Mbiwa,4463.0,,,,,,1,Regular Play,Clément Grenier,3361.0,Right Center Midfield,6,Lyon,137,"['54f4fcc7-8889-4a23-9c33-1c760a9e91bf', '713b9343-e472-4bb6-96df-5a2dad5a1bcd']",48,,,,,,,,,,,,,,,,,,,Lyon,137,00:01:48.631,Pass,True
,,,,,,,,,,,,,,,,,,,1.988026,,,,,,,,,,,,,6a233db0-bdc1-4921-b178-9311e8b2bc40,84,,"[15.7, 58.4]",3900616,1,,,,,-1.964341,,Left Foot,,,,"[8.6, 41.3]",,Ground Pass,,18.5154,,,Anthony Lopes,2947.0,,,,,,1,Regular Play,Mapou Yanga-Mbiwa,4463.0,Right Center Back,6,Lyon,137,['446dced3-9f2d-4f24-8318-3b47351516d6'],52,,,,,,,,,,,,,,,,,,,Lyon,137,00:01:52.164,Pass,
,,,,,,,,,,,,,,,,,,,1.548867,,,,,,,,,,,,,4c6b8167-e452-410c-8e04-0cb2725d77c6,87,,"[8.4, 38.9]",3900616,1,,,,,-0.9364135,,Left Foot,,,,"[20.1, 23.0]",,Ground Pass,,19.74082,,,Samuel Yves Umtiti,5492.0,,,,,,1,Regular Play,Anthony Lopes,2947.0,Goalkeeper,6,Lyon,137,['0f285027-eefb-41eb-b218-010aef412df3'],54,,,,,,,,,,,,,,,,,,,Lyon,137,00:01:54.250,Pass,
,,,,,,,,,,,,,,,,,,,1.71912,,,,,,,,,,,,,7b6929d0-30e7-4133-bc77-e8be8842254e,90,,"[41.8, 6.7]",3900616,2,,,,,-0.04900705,,Left Foot,,,,"[78.5, 4.9]",,High Pass,,36.744114,Incomplete,,Mathieu Valbuena,18868.0,,,,,,1,Regular Play,Samuel Yves Umtiti,5492.0,Left Center Back,6,Lyon,137,"['8c1fdcd9-cdca-4e77-8dbc-3d57fb8b8631', 'ccee360a-97a0-4489-9402-1a8f5d9405c0']",0,,,,,,,,,,,,,,,,,,,Lyon,137,00:02:00.222,Pass,
,,,,,,,,,,,,,,,,,,,0.924414,,,,,,,,,,,,,ccee360a-97a0-4489-9402-1a8f5d9405c0,92,,"[41.6, 75.2]",3900616,2,,,,,-0.40656683,,Head,,,,"[48.8, 72.1]",,Low Pass,,7.839005,,,Adam Ounas,10448.0,,,,,Recovery,1,Regular Play,Mathieu Debuchy,4428.0,Right Back,7,Bordeaux,146,"['14f60132-e613-4aa8-a1d0-21e28608cf7d', '7b6929d0-30e7-4133-bc77-e8be8842254e']",1,,,,,,,,,,,,,,,,,,,Bordeaux,146,00:02:01.941,Pass,
,,,,,,,,,,,,,,,,,,,0.663857,,,,,,,,,,,,,86efb629-d830-4e96-a16f-1e740bf9ee24,96,,"[48.0, 66.7]",3900616,2,,,,,-1.0093026,,Left Foot,,,,"[55.8, 54.3]",,Ground Pass,,14.649232,,,Valentín Vada,3356.0,,,,,,1,Regular Play,Adam Ounas,10448.0,Right Wing,7,Bordeaux,146,['89a9ed12-028a-43a2-8025-d89d4b0c06c2'],4,,,,,,,,,,,,,,,,,,,Bordeaux,146,00:02:04.039,Pass,
,,,,,,,,,,,,,,,,,,,0.848014,,,,,,,,,,,,,fbb0350c-7a9b-42d2-ad6f-620c6052661a,99,,"[55.4, 54.7]",3900616,2,,,,,1.3143733,,Right Foot,,,,"[59.7, 71.1]",,Ground Pass,,16.954351,Incomplete,,Jaroslav Plašil,3150.0,,,,,,1,Regular Play,Valentín Vada,3356.0,Left Center Midfield,7,Bordeaux,146,"['2f94c985-a1b1-4d03-a1f9-0e29f909b121', '8eabadf2-79be-43c8-a494-c9c4bad77c2f', 'b50538b0-a1a4-4d0a-a3ca-6b3656d7f754']",4,,,,,,,,,,,,,,,,,,,Bordeaux,146,00:02:04.703,Pass,True
,,,,,,,,,,,,,,,,,,,0.734495,,,,,,,,,,,,,6b78bad2-c472-481e-92f7-e595b42e270f,105,,"[43.2, 1.3]",3900616,2,,,,,0.13800602,,Left Foot,,,,"[57.6, 3.3]",,Ground Pass,,14.538225,,,Mathieu Valbuena,18868.0,,,,,,1,Regular Play,Samuel Yves Umtiti,5492.0,Left Center Back,7,Bordeaux,146,['2f45c9d5-b79f-41c7-8f7b-8fa63874c3ab'],9,,,,,,,,,,,,,,,,,,,Lyon,137,00:02:09.690,Pass,
,,,,,,,,,,,,,,,,,,,0.124305,,,,,,,,,,,,,d3d02d3f-6ca0-476a-8a74-2394aa230557,114,,"[64.5, 58.7]",3900616,2,,,,,-1.8622531,,Right Foot,,,,"[63.9, 56.7]",,Low Pass,,2.0880613,Incomplete,,Cédric Yambéré,3779.0,,,,,,1,Regular Play,Jaroslav Plašil,3150.0,Right Center Midfield,7,Bordeaux,146,"['737abe31-b075-4e95-b8b1-baac46b7dc5b', '886a6660-890b-4531-b4c9-09e1e4973def', 'b8515250-6cc3-4fbb-9fe7-a98e4dfb30d3']",14,,,,,,,,,,,,,,,,,,,Bordeaux,146,00:02:14.621,Pass,True
,,,,,,,,,,,,,,,,,,,0.895961,,,,,,,,,,,,,f6a4d25b-95b6-44dc-94e3-daadcda15818,117,,"[35.7, 45.9]",3900616,2,,,,,-0.38718408,,Head,,,,"[46.0, 41.7]",,Low Pass,,11.123399,,,Clément Grenier,3361.0,,,,,Recovery,1,From Counter,Christophe Jallet,4410.0,Right Back,8,Lyon,137,['23ab9e31-35ce-4001-bd1c-51cb2a625486'],16,,,,,,,,,,,,,,,,,,,Lyon,137,00:02:16.556,Pass,
,,,,,,,,,,,,,,,,,,,1.689956,,,,,,,,,,,,,9147512b-f45f-4d6c-8135-ed3f20f4c3cd,123,,"[64.5, 53.7]",3900616,2,,True,,,-1.7126933,,Right Foot,,,,"[63.1, 43.9]",,Ground Pass,,9.899495,,,Maxime Gonalons,6982.0,,,,,Free Kick,1,From Free Kick,Christophe Jallet,4410.0,Right Back,9,Lyon,137,['46b69559-06d4-4981-9910-7fdd664c4836'],26,,,,,,,,,,,,,,,,,,,Lyon,137,00:02:26.461,Pass,
