ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_lost_in_play,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.037462,,,,,,,,,,,,,dbed549d-577c-4b5f-80e8-06f8cae57b58,16,,"[31.7, 57.7]",3829413,0,,,,-1.2843252,,Right Foot,,,"[35.5, 44.8]",,Ground Pass,,13.448049,,,,Adrien Rabiot,3026.0,,,,,,1,From Kick Off,Thiago Emiliano da Silva,3295.0,Right Center Back,2,Paris Saint-Germain,131,['bf40e9bf-7a28-4c4d-b4d7-4d5ccdb7eff6'],10,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:10.216,Pass,
,,,,,,,,,,,,,,,,,,1.542166,,,,,,,,,,,,,7d07e64e-8f50-40cb-8593-225fdf888720,18,,"[35.5, 44.8]",3829413,0,,,,1.6144843,,Left Foot,,,"[34.7, 63.1]",,Ground Pass,,18.317478,,,,Thiago Emiliano da Silva,3295.0,,,,,,1,From Kick Off,Adrien Rabiot,3026.0,Center Defensive Midfield,2,Paris Saint-Germain,131,['1caaf3e8-a662-4cb8-9300-5023ec8c3a9e'],11,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:11.253,Pass,
,,,,,,,,,,,,,,,,,,2.721969,,,,,,,,,,,,,d99d7ffb-c612-48c6-bc54-9c9bcbbecc21,21,,"[34.7, 60.3]",3829413,0,,,,-1.5926678,,Right Foot,,,"[34.0, 28.3]",,Ground Pass,,32.007656,,,,David Luiz Moreira Marinho,3956.0,,,,,,1,From Kick Off,Thiago Emiliano da Silva,3295.0,Right Center Back,2,Paris Saint-Germain,131,['c8ab1e38-ae9b-4c4f-9917-920bfaf01d3f'],14,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:14.223,Pass,
,,,,,,,,,,,,,,,,,,1.248056,,,,,,,,,,,,,567a6f6c-03f6-4edb-8fb3-eb0c00a452e2,24,,"[34.5, 24.5]",3829413,0,,,,-0.42040536,,Right Foot,,,"[43.0, 20.7]",,Ground Pass,,9.310746,,,,Blaise Matuidi,4375.0,,,,,,1,From Kick Off,David Luiz Moreira Marinho,3956.0,Left Center Back,2,Paris Saint-Germain,131,['f64fe505-2d33-4098-a1d0-b35db6f857b4'],17,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:17.478,Pass,
,,,,,,,,,,,,,,,,,,2.443749,,,,,,,,,,,,,6ba6b008-cc88-477e-978d-4ddcd5b903b6,27,,"[43.5, 19.6]",3829413,0,,,,1.61159,,Left Foot,,,"[42.1, 53.9]",,Ground Pass,,34.32856,,,,Marco Verratti,3166.0,,,,,,1,From Kick Off,Blaise Matuidi,4375.0,Left Center Midfield,2,Paris Saint-Germain,131,['1f6f17b4-32c7-4592-ac39-a463bb7796d0'],20,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:20.151,Pass,
,,,,,,,,,,,,,,,,,,1.132643,,,,,,,,,,,,,ec951ceb-0f38-4aaa-a748-0d6bb07785b2,30,,"[42.1, 53.9]",3829413,0,,,,-2.7921414,,Right Foot,,,"[30.3, 49.6]",,Ground Pass,,12.55906,,,,Thiago Emiliano da Silva,3295.0,,,,,,1,From Kick Off,Marco Verratti,3166.0,Right Center Midfield,2,Paris Saint-Germain,131,['b9a535b8-3f72-4e29-8dfe-a60efde9eb0a'],22,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:22.616,Pass,
,,,,,,,,,,,,,,,,,,2.453098,,,,,,,,,,,,,fef39b2f-5010-4ca9-9fb2-d90f41cbfabf,33,,"[34.8, 54.8]",3829413,0,,,,0.7217587,,Right Foot,,,"[56.5, 73.9]",,Ground Pass,,28.908476,,,,Serge Aurier,3481.0,,,,,,1,From Kick Off,Thiago Emiliano da Silva,3295.0,Right Center Back,2,Paris Saint-Germain,131,['389c94bd-8445-46f9-98f0-7a682834c1f0'],25,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:25.260,Pass,
,,,,,,,,,,,,,,,,,,1.065853,,,,,,,,,,,,,4bfcbe54-2c59-45db-bbe2-555eb03e565d,35,,"[55.5, 72.8]",3829413,0,,,,-2.809533,,Right Foot,,,"[43.9, 68.8]",,Ground Pass,,12.270289,,,,Marco Verratti,3166.0,,,,,,1,From Kick Off,Serge Aurier,3481.0,Right Back,2,Paris Saint-Germain,131,['eaead2da-f8ff-4f64-a146-ad9d2b1d9f7a'],27,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:27.713,Pass,
,,,,,,,,,,,,,,,,,,1.422713,,,,,,,,,,,,,bcf7fa65-cd83-44d1-a1ab-68ffab519736,38,,"[47.7, 68.1]",3829413,0,,,,1.4000611,,Right Foot,,,"[49.2, 76.8]",,Ground Pass,,8.828363,,,,Adrien Rabiot,3026.0,,,,,,1,From Kick Off,Marco Verratti,3166.0,Right Center Midfield,2,Paris Saint-Germain,131,['1b9ff9b4-1e3a-4212-a34f-75c35379a4a2'],32,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:32.852,Pass,
,,,,,,,,,,,,,,,,,,1.081443,,,,,,,,,,,,,7cd7a402-9e8c-4f20-ac3c-d7b0fe87b560,41,,"[50.1, 73.0]",3829413,0,,,,-0.95613337,,Left Foot,,,"[63.3, 54.3]",,Ground Pass,,22.889517,,,,Javier Matías Pastore,4370.0,,,,,,1,From Kick Off,Adrien Rabiot,3026.0,Center Defensive Midfield,2,Paris Saint-Germain,131,['1bf975c7-a71b-4d9a-8f70-cd9e8f7ca039'],35,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:35.193,Pass,
,,,,,,,,,,,,,,,,,,0.036785,,,,,,,,,,,,,04621fc3-5b1b-4d32-9f06-780dc83bd9d8,44,,"[63.6, 53.9]",3829413,0,,,,-1.815775,,Left Foot,,,"[63.1, 51.9]",,Ground Pass,,2.0615528,,Incomplete,,,,,,,,,1,From Kick Off,Javier Matías Pastore,4370.0,Right Wing,2,Paris Saint-Germain,131,['6567a792-b218-4b90-9dc6-f892e254f364'],36,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:36.734,Pass,
,,,,,,,,,,,,,,,,,,1.164194,,,,,,,,,,,,,6567a792-b218-4b90-9dc6-f892e254f364,45,,"[57.0, 28.2]",3829413,0,,,,-1.0804489,,Left Foot,,,"[64.1, 14.9]",,High Pass,,15.076471,,,,Éric Bauthéac,40486.0,,,,,Recovery,1,Regular Play,Florent Balmont,3211.0,Right Defensive Midfield,3,Lille,143,"['04621fc3-5b1b-4d32-9f06-780dc83bd9d8', 'd2a58807-4357-4972-9316-5fb6730956d5']",36,,,,,,,,,,,,,,,,,,Lille,143,00:00:36.771,Pass,
,,,,,,,,,,,,,,,,,,1.249522,,,,,,,,,,,,,13857d00-f6f7-42c5-a36c-be870414d102,49,,"[64.3, 15.6]",3829413,0,,,,1.6451272,,Other,,,"[63.6, 25.0]",,Low Pass,,9.426028,,,,Sofiane Boufal,3625.0,,,,,,1,Regular Play,Éric Bauthéac,40486.0,Left Midfield,3,Lille,143,"['66787836-ad5e-4908-bd3e-68189a576881', 'dacec3f4-ad26-4dbe-bfa2-934600e1cfd3']",38,,,,,,,,,,,,,,,,,,Lille,143,00:00:38.043,Pass,True
,,,,,,,,,,,,,,,,,,1.133602,,,,,,,,,,,,,7c38839f-2e70-468f-920b-0fc90284dc56,56,,"[70.5, 23.0]",3829413,0,,,,0.64136434,,Right Foot,,,"[78.0, 28.6]",,High Pass,,9.360022,,,,Serhou Guirassy,9102.0,,,,,Recovery,1,Regular Play,Sofiane Boufal,3625.0,Right Center Forward,3,Lille,143,['c6d3a41c-15b6-45e1-a112-c4a0f0df4460'],41,,,,,,,,,,,,,,,,,,Lille,143,00:00:41.559,Pass,
,,,,,,,,,,,,,,,,,,0.283595,,,,,,,,,,,,,8a452279-70be-4846-8181-3b8a62c32380,60,,"[78.7, 28.2]",3829413,0,,,,2.896614,,Right Foot,,,"[75.9, 28.9]",,Ground Pass,,2.886174,,Incomplete,,Florent Balmont,3211.0,,,,,,1,Regular Play,Serhou Guirassy,9102.0,Left Center Forward,3,Lille,143,"['022e774b-01a7-4d7d-88df-197da7ddd8ae', '2df418d6-aa6c-46ec-bd85-a1d23718de6d', '578070c6-a487-4503-ba2f-979212fe71ec']",42,,,,,,,,,,,,,,,,,,Lille,143,00:00:42.760,Pass,True
,,,,,,,,,,,,,,,,,,1.968229,,,,,,,,,,,,,8b574931-d3a7-4c69-8115-b41a45ba46d3,69,,"[35.2, 53.8]",3829413,0,,,,2.9846213,,Right Foot,,,"[21.3, 56.0]",,Ground Pass,,14.073024,,,,Thiago Emiliano da Silva,3295.0,,,,,,1,Regular Play,David Luiz Moreira Marinho,3956.0,Left Center Back,4,Paris Saint-Germain,131,['9a867cce-0506-4813-9939-ad4624bef07c'],45,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:45.773,Pass,
,,,,,,,,,,,,,,,,,,1.04705,,,,,,,,,,,,,e091c136-0927-491d-9d8c-5820fe19cf8b,72,,"[21.0, 59.5]",3829413,0,,,,1.463681,,Right Foot,,,"[22.0, 68.8]",,Ground Pass,,9.353609,,,,Serge Aurier,3481.0,,,,,,1,Regular Play,Thiago Emiliano da Silva,3295.0,Right Center Back,4,Paris Saint-Germain,131,['d944ae6d-f8a7-40d3-a4e8-a1bb63836b34'],48,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:48.193,Pass,
,,,,,,,,,,,,,,,,,,0.716747,,,,,,,,,,,,,5e884426-da79-4e95-9ce7-c1f1084ab3cb,75,,"[28.6, 72.8]",3829413,0,,,,-1.4627846,,Right Foot,,,"[29.5, 64.5]",,Ground Pass,,8.348653,,,,Marco Verratti,3166.0,,,,,,1,Regular Play,Serge Aurier,3481.0,Right Back,4,Paris Saint-Germain,131,['18333da6-fcb2-46b5-b34d-1aadfc04df0e'],50,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:50.351,Pass,
,,,,,,,,,,,,,,,,,,1.053732,,,,,,,,,,,,,68e2f85d-aa57-42fe-993b-b4621f0cb8ae,77,,"[29.5, 64.3]",3829413,0,,,,-2.8803742,,Right Foot,,,"[19.4, 61.6]",,Ground Pass,,10.454664,,,,Thiago Emiliano da Silva,3295.0,,,,,,1,Regular Play,Marco Verratti,3166.0,Right Center Midfield,4,Paris Saint-Germain,131,['3351609c-1fac-4eb6-b5fa-41c4bd372793'],51,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:51.067,Pass,
,,,,,,,,,,,,,,,,,,3.042579,,,,,,,,,,,,,9de8e326-7758-4de2-a89e-3acadb6e0d8d,80,,"[22.0, 60.3]",3829413,0,,,,-1.5835183,,Right Foot,,,"[21.5, 21.0]",,Ground Pass,,39.30318,,,,Maxwell Scherrer Cabelino Andrade,26613.0,,,,,,1,Regular Play,Thiago Emiliano da Silva,3295.0,Right Center Back,4,Paris Saint-Germain,131,['31799a79-ca99-4a5d-87f2-0f8d1c15330a'],53,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:53.989,Pass,
,,,,,,,,,,,,,,,,,,1.044579,,,,,,,,,,,,,e1f527c2-fa47-40ec-9217-168ee323294d,83,,"[24.6, 17.9]",3829413,0,,,,0.31656924,,Left Foot,,,"[36.2, 21.7]",,Ground Pass,,12.206555,,,,Blaise Matuidi,4375.0,,,,,,1,Regular Play,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,4,Paris Saint-Germain,131,['ca25cacb-07ad-4a8c-aef9-cba7a03dc5d4'],57,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:57.485,Pass,
,,,,,,,,,,,,,,,,,,1.573182,,,,,,,,,,,,,c5273a6d-6938-414d-a5d1-f68189a0cd97,85,,"[36.2, 21.7]",3829413,0,,,,2.5854263,,Left Foot,,,"[25.1, 28.6]",,Ground Pass,,13.069813,,,,David Luiz Moreira Marinho,3956.0,,,,,,1,Regular Play,Blaise Matuidi,4375.0,Left Center Midfield,4,Paris Saint-Germain,131,['2e3ac342-b184-4c2d-a7c3-986801917a15'],58,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:58.530,Pass,
,,,,,,,,,,,,,,,,,,1.938789,,,,,,,,,,,,,304d5eec-809c-4717-a05c-7c2b5e4cb47b,88,,"[35.7, 31.1]",3829413,1,,,,1.5954392,,Right Foot,,,"[35.0, 59.5]",,Ground Pass,,28.408625,,,,Thiago Emiliano da Silva,3295.0,,,,,,1,Regular Play,David Luiz Moreira Marinho,3956.0,Left Center Back,4,Paris Saint-Germain,131,['0b145c53-32f6-45c4-a041-e520547794ce'],5,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:05.103,Pass,
,,,,,,,,,,,,,,,,,,1.112782,,,,,,,,,,,,,60649ee2-39f7-409a-8ac6-02f231278ac1,91,,"[42.3, 58.8]",3829413,1,,,,-1.538756,,Right Foot,,,"[42.8, 43.2]",,Ground Pass,,15.60801,,,,Adrien Rabiot,3026.0,,,,,,1,Regular Play,Thiago Emiliano da Silva,3295.0,Right Center Back,4,Paris Saint-Germain,131,['85df2a7c-7a19-41a4-ba36-293151948018'],10,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:10.666,Pass,
,,,,,,,,,,,,,,,,,,2.259282,,,,,,,,,,,,,2d033e5c-0f69-441e-b79c-574802522752,94,,"[47.7, 30.7]",3829413,1,,,,-1.4791617,,Left Foot,,,"[49.4, 12.2]",,Ground Pass,,18.577944,,,,David Luiz Moreira Marinho,3956.0,,,,,,1,Regular Play,Adrien Rabiot,3026.0,Center Defensive Midfield,4,Paris Saint-Germain,131,['e387ef13-19ee-4cc3-aa8a-6b518b4e56fd'],13,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:13.770,Pass,
,,,,,,,,,,,,,,,,,,4.283652,,,,,,,,,,,,,70a5751c-6d7e-4369-9131-e1e50d9db7a1,97,,"[63.8, 15.6]",3829413,1,,,,-2.8906577,,Left Foot,,,"[28.3, 6.5]",,Ground Pass,,36.64778,,,,Adrien Rabiot,3026.0,,,,,,1,Regular Play,David Luiz Moreira Marinho,3956.0,Left Center Back,4,Paris Saint-Germain,131,['ec7ea14f-502a-4bcf-b58f-d765854ff618'],21,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:21.165,Pass,
,,,,,,,,,,,,,,,,,,1.255684,,,,,,,,,,,,,6b94f7e1-315c-4ae8-9a35-858d5d2891ec,100,,"[34.8, 12.4]",3829413,1,,,,0.7448798,,Left Foot,,,"[42.5, 19.5]",,Ground Pass,,10.473777,,,,David Luiz Moreira Marinho,3956.0,,,,,,1,Regular Play,Adrien Rabiot,3026.0,Center Defensive Midfield,4,Paris Saint-Germain,131,['6bcc7b6a-75ae-4b33-9069-bd08de037cc8'],29,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:29.689,Pass,
,,,,,,,,,,,,,,,,,,2.859028,,,,,,,,,,,,,5bf2fcaa-a8dc-404c-b0eb-84d0d1571689,103,,"[47.7, 24.5]",3829413,1,,,,0.38907865,,Right Foot,,,"[93.8, 43.4]",,High Pass,,49.82389,,,,Edinson Roberto Cavani Gómez,4319.0,,,,,,1,Regular Play,David Luiz Moreira Marinho,3956.0,Left Center Back,4,Paris Saint-Germain,131,['fcedf78e-d2e2-4d0b-8343-184b37f429c7'],32,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:32.717,Pass,
,,,,,,,,,,,,,,,,,,1.334245,,,,,,,,,,,,,4a1a5d9d-ef97-4638-b30b-3fb0f2cc114b,129,,"[85.1, 63.5]",3829413,1,,,,-0.5755937,,Right Foot,True,,"[107.6, 48.9]",,High Pass,,26.82182,,Incomplete,,Blaise Matuidi,4375.0,,,,,,1,Regular Play,Marco Verratti,3166.0,Right Center Midfield,4,Paris Saint-Germain,131,"['434277a9-55d9-4262-bc52-e4e4eaab5c5c', '764e21e1-a297-47bc-b6be-f7882facb40a']",48,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:48.424,Pass,
,,,,,,,,,,,,,,,,,,2.567759,,,,,,,,,,,,,17234385-f574-45b8-8628-40349b5dc2a7,132,,"[17.9, 5.5]",3829413,1,,,,0.87605804,,Head,,,"[28.9, 18.7]",,High Pass,,17.182549,,,,Serhou Guirassy,9102.0,,,,,Recovery,1,From Counter,Éric Bauthéac,40486.0,Left Midfield,5,Lille,143,['8bc9e094-3f1d-4e9d-ad3d-b8d1128b6a17'],51,,,,,,,,,,,,,,,,,,Lille,143,00:01:51.783,Pass,
,,,,,,,,,,,,,,,,,,1.432854,,,,,,,,,,,,,ddb98df1-e91b-4cab-82f8-e7541c7ddd0d,135,,"[28.9, 18.7]",3829413,1,,,,0.6368933,,Right Foot,,,"[36.2, 24.1]",,High Pass,,9.080198,,Unknown,,Florent Balmont,3211.0,,,,,,1,From Counter,Serhou Guirassy,9102.0,Left Center Forward,5,Lille,143,['e4917284-766b-4593-95e3-97814ab7f030'],54,,,,,,,,,,,,,,,,,,Lille,143,00:01:54.398,Pass,
,,,,,,,,,,,,,,,,,,1.65781,,,,,,,,,,,,,60ccb575-8a14-42a5-804f-66787fff6602,139,,"[84.1, 56.0]",3829413,2,,,,-0.5760128,,Right Foot,,,"[113.2, 37.1]",,High Pass,,34.69899,,Incomplete,,,,,,,,Free Kick,1,From Free Kick,Lucas Rodrigues Moura da Silva,3745.0,Left Wing,6,Paris Saint-Germain,131,['0008ece6-fb1b-469e-a1a7-7bf17040341e'],47,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:02:47.684,Pass,
