50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,2.793416,,,,,,,,,,,cd68897c-4fbb-470f-85a7-496f2ea88a42,18,,,"[42.5, 41.8]",3901173,0,,,,,0.5897488,,Right Foot,,"[82.1, 68.3]",,High Pass,,47.64882,Pass Offside,,Michy Batshuayi Tunga,3457.0,,,,,,,1,From Kick Off,Jacques-Alaixys Romao,10036.0,Left Defensive Midfield,2,Gazélec Ajaccio,160,"['4a24586e-3bd8-43b4-9654-0bad36ebe96a', 'f1d2b41e-8465-4eed-9760-796ff1c6d675']",9,,,,,,,,,,,,,,,,,Marseille,147,00:00:09.914,Pass,True
,,,,,,,,,,,,,,,,,,3.294451,,,,,,,,,,,83ef6604-8b2f-4cc9-9c5b-291f02664d63,20,,,"[38.4, 12.1]",3901173,0,,,,,0.41537276,,Left Foot,,"[100.3, 39.4]",,High Pass,,67.65279,,,John Tshibumbu,7721.0,,,,,,Free Kick,1,From Free Kick,Clément Maury,401508.0,Goalkeeper,3,Gazélec Ajaccio,160,['b8f867c1-47a3-45f5-8fa3-505f865915b0'],33,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:00:33.627,Pass,
,,,,,,,,,,,,,,,,,,2.69966,,,,,,,,,,,ff74462a-5061-478b-a2f1-e100fa44f0e2,23,,,"[100.0, 40.2]",3901173,0,,,,True,-0.75004315,,,,"[116.1, 25.2]",,Low Pass,,22.004772,Incomplete,,Jacques Zoua Daogari,401505.0,,,,,,,1,From Free Kick,John Tshibumbu,7721.0,Right Center Forward,3,Gazélec Ajaccio,160,"['57d90b89-e1a1-43fd-b753-65eb8d595dbf', '664df8ac-30b9-45ac-879f-c93d99f2360e', 'd5a668c6-b12b-44a0-a70d-cf4cef32a071']",36,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:00:36.962,Pass,True
,,,,,,,,,,,,,,,,,,2.768082,,,,,,,,,,,f6237d9e-ae11-41fd-a9f5-d0b0b3403e1e,27,,,"[16.3, 44.9]",3901173,0,,,,,-0.29230607,,Drop Kick,,"[81.1, 25.4]",,High Pass,,67.67045,,,Steven Fletcher,9554.0,,,,,,,1,Regular Play,Steve Mandanda,3543.0,Goalkeeper,4,Marseille,147,['402afa14-6ce1-4552-b450-ab9cbbfde4a9'],53,,,,,,,,,,,,,,,,,Marseille,147,00:00:53.082,Pass,
,,,,,,,,,,,,,,,,,,2.756465,,,,,,,,,,,fda1d0ce-0472-4467-9287-a25d0ad3200e,29,,,"[81.1, 25.4]",3901173,0,,,,,-0.532034,,Head,,"[109.3, 8.8]",,Low Pass,,32.72308,,,Georges-Kévin Nkoudou Mbida,3639.0,,,,,,,1,Regular Play,Steven Fletcher,9554.0,Center Attacking Midfield,4,Marseille,147,['2f3b25d3-6740-4b21-beb9-860b90b0e774'],55,,,,,,,,,,,,,,,,,Marseille,147,00:00:55.850,Pass,
,,,,,,,,,,,,,,,,,,1.386421,,,,,,,,,,,8c6cd4fd-5870-4578-8020-74fbb31c07c7,34,,,"[3.4, 80.0]",3901173,1,,,,,-0.3505674,,,,"[16.8, 75.1]",,High Pass,,14.267796,Incomplete,,John Tshibumbu,7721.0,,,,,,Throw-in,1,From Throw In,Issiaga Sylla,4352.0,Right Back,5,Gazélec Ajaccio,160,"['347f7eb6-a5f6-4d2a-88a0-792f4ee2e771', '9ba69c5c-da55-4f42-a851-cf3b0f52dd8a']",18,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:01:18.680,Pass,
,,,,,,,,,,,,,,,,,,0.760878,,,,,,,,,,,347f7eb6-a5f6-4d2a-88a0-792f4ee2e771,36,,,"[103.3, 5.0]",3901173,1,,,,,0.61320734,,Left Foot,,"[108.7, 8.8]",,Ground Pass,,6.6030297,,,Georges-Kévin Nkoudou Mbida,3639.0,,,,,,Recovery,1,Regular Play,Benjamin Mendy,3261.0,Left Back,6,Marseille,147,"['8c6cd4fd-5870-4578-8020-74fbb31c07c7', 'fa9ea470-13a9-4825-a724-58f429a3dac9']",20,,,,,,,,,,,,,,,,,Marseille,147,00:01:20.066,Pass,
,,,,,,,,,,,,,,,,,,1.325663,,,,,,,,,,,e0319cc9-5d06-4895-b889-0a8e1eb53b03,40,,,"[108.7, 8.8]",3901173,1,,,,,2.491722,,Right Foot,,"[96.2, 18.3]",,Ground Pass,,15.700318,,,Rémy Cabella,3420.0,,,,,,,1,Regular Play,Georges-Kévin Nkoudou Mbida,3639.0,Left Wing,6,Marseille,147,"['1ad6ff60-fbed-491e-b0fe-e85228f69c32', 'd29f393c-0f40-4f56-9e16-4f7b40ffa3d7']",21,,,,,,,,,,,,,,,,,Marseille,147,00:01:21.544,Pass,True
,,,,,,,,,,,,,,,,,,1.050618,,,,,,,,,,,c82f2497-a4ec-47a2-9291-ab7638ecad50,53,,,"[61.1, 16.7]",3901173,1,,,,,-0.5862389,,Left Foot,,"[74.2, 8.0]",,Ground Pass,,15.725775,,,Benjamin Mendy,3261.0,,,,,,,1,Regular Play,Karim Rekik,8572.0,Left Center Back,6,Marseille,147,['c0978728-f000-4de3-a4b4-c8f6bc1e917e'],28,,,,,,,,,,,,,,,,,Marseille,147,00:01:28.479,Pass,
,,,,,,,,,,,,,,,,,,1.221253,,,,,,,,,,,dfc01756-0ca7-4b78-b961-5892a5339244,57,,,"[75.1, 7.6]",3901173,1,,,,,-0.33109608,,Left Foot,,"[84.7, 4.3]",,Ground Pass,,10.151355,,,Georges-Kévin Nkoudou Mbida,3639.0,,,,,,,1,Regular Play,Benjamin Mendy,3261.0,Left Back,6,Marseille,147,"['32efb567-1475-4fb8-8390-3c9610231d6c', '760c39ca-a6e2-4469-9087-9bebe7cc656f']",29,,,,,,,,,,,,,,,,,Marseille,147,00:01:29.912,Pass,True
,,,,,,,,,,,,,,,,,,3.686121,,,,,,,,,,,15334ae8-be7c-4506-b669-44df48a7b69d,60,,,"[68.6, 9.3]",3901173,1,,,,,1.6446688,,Right Foot,,"[64.5, 64.7]",,High Pass,,55.551506,,,Javier Manquillo Gaitán,3075.0,,,True,,,,1,Regular Play,Georges-Kévin Nkoudou Mbida,3639.0,Left Wing,6,Marseille,147,['ffbbb25f-18ba-4b64-9796-1adbc8d2fb49'],33,,,,,,,,,,,,,,,,,Marseille,147,00:01:33.329,Pass,
,,,,,,,,,,,,,,,,,,1.791517,,,,,,,,,,,e238489b-05a4-4531-bd0a-fa4d2dc8dd1f,63,,,"[64.5, 64.7]",3901173,1,,,,,-2.2077615,,Right Foot,,"[55.4, 52.4]",,Ground Pass,,15.300326,,,Nicolas Alexis Julio N'Koulou Ndoubena,7472.0,,,,,,,1,Regular Play,Javier Manquillo Gaitán,3075.0,Right Back,6,Marseille,147,['76418102-6686-44c8-a146-09c035bb8d09'],37,,,,,,,,,,,,,,,,,Marseille,147,00:01:37.293,Pass,
,,,,,,,,,,,,,,,,,,1.83711,,,,,,,,,,,fdcf09cd-14e9-4bcb-bf86-56d2cd7cc61f,66,,,"[55.4, 52.4]",3901173,1,,,,,-2.1569939,,Right Foot,,"[46.9, 39.6]",,Ground Pass,,15.36522,,,Karim Rekik,8572.0,,,,,,,1,Regular Play,Nicolas Alexis Julio N'Koulou Ndoubena,7472.0,Right Center Back,6,Marseille,147,['4f73dae5-48f0-46d7-8df1-4c2b4b072ba5'],39,,,,,,,,,,,,,,,,,Marseille,147,00:01:39.580,Pass,
,,,,,,,,,,,,,,,,,,0.974302,,,,,,,,,,,e520fd08-6d24-4417-b11a-7a9df2874f5a,69,,,"[47.2, 39.7]",3901173,1,,,,,-0.43046477,,Right Foot,,"[57.0, 35.2]",,Ground Pass,,10.783784,,,Jacques-Alaixys Romao,10036.0,,,,,,,1,Regular Play,Karim Rekik,8572.0,Left Center Back,6,Marseille,147,['e06a4c50-6d2f-4d57-a4e1-d49041670921'],41,,,,,,,,,,,,,,,,,Marseille,147,00:01:41.719,Pass,
,,,,,,,,,,,,,,,,,,0.592768,,,,,,,,,,,b5a9ee9d-5c6a-48c5-9659-6d474d8f1fbd,72,,,"[57.0, 35.8]",3901173,1,,,,,2.9052196,,Right Foot,,"[43.3, 39.1]",,Ground Pass,,14.091842,,,Karim Rekik,8572.0,,,,,,,1,Regular Play,Jacques-Alaixys Romao,10036.0,Left Defensive Midfield,6,Marseille,147,['28d8a10e-3445-4b4a-bfb2-a85140a2f490'],42,,,,,,,,,,,,,,,,,Marseille,147,00:01:42.790,Pass,
,,,,,,,,,,,,,,,,,,1.018723,,,,,,,,,,,fb963f18-14a7-4f4f-8b63-bfe31fcaefd2,75,,,"[45.8, 38.5]",3901173,1,,,,,0.028428359,,Right Foot,,"[66.9, 39.1]",,Ground Pass,,21.108528,,,Steven Fletcher,9554.0,,,,,,,1,Regular Play,Karim Rekik,8572.0,Left Center Back,6,Marseille,147,['b2281f7c-3d3a-4924-93c1-22085de3cd8d'],45,,,,,,,,,,,,,,,,,Marseille,147,00:01:45.993,Pass,
,,,,,,,,,,,,,,,,,,1.252315,,,,,,,,,,,85d79b4a-c28c-4b81-a838-6e301bd87e6a,78,,,"[64.4, 37.2]",3901173,1,,,,,-1.0251412,,Left Foot,,"[71.2, 26.0]",,Ground Pass,,13.102672,,,Georges-Kévin Nkoudou Mbida,3639.0,,,,,,,1,Regular Play,Steven Fletcher,9554.0,Center Attacking Midfield,6,Marseille,147,['194d6b2e-5bf4-420a-a068-53724cbcb189'],49,,,,,,,,,,,,,,,,,Marseille,147,00:01:49.086,Pass,
,,,,,,,,,,,,,,,,,,1.861237,,,,,,,,,,,b2d5726e-b9d9-4e5a-a78d-568769681de0,84,,,"[66.4, 25.5]",3901173,2,,,,,1.4850694,,Right Foot,,"[68.6, 51.1]",,Ground Pass,,25.694357,,,Rémy Cabella,3420.0,,,,,,Free Kick,1,From Free Kick,Jacques-Alaixys Romao,10036.0,Left Defensive Midfield,7,Marseille,147,['07ea15f1-16c4-4b6a-aa06-ae1d7e35c0fb'],3,,,,,,,,,,,,,,,,,Marseille,147,00:02:03.706,Pass,
,,,,,,,,,,,,,,,,,,1.783232,,,,,,,,,,,31ad99c7-d50e-41bb-b59c-f2dcca1bd415,87,,,"[69.0, 53.5]",3901173,2,,,,,1.1325669,,Right Foot,,"[80.2, 77.4]",,Ground Pass,,26.394129,,,Javier Manquillo Gaitán,3075.0,,,,,,,1,From Free Kick,Rémy Cabella,3420.0,Right Wing,7,Marseille,147,['9cd58de9-20fb-4482-9054-71aac050ab31'],6,,,,,,,,,,,,,,,,,Marseille,147,00:02:06.531,Pass,
,,,,,,,,,,,,,,,,,,1.498333,,,,,,,,,,,9b737df4-3906-4497-a0a6-ef7525cec043,90,,,"[79.7, 75.4]",3901173,2,,,,,-2.0372372,,Right Foot,,"[65.3, 46.8]",,Ground Pass,,32.02062,,,Mauricio Aníbal Isla Isla,18874.0,,,,,,,1,From Free Kick,Javier Manquillo Gaitán,3075.0,Right Back,7,Marseille,147,['9d93411b-0c8d-41d2-8bba-c78d05441b01'],9,,,,,,,,,,,,,,,,,Marseille,147,00:02:09.703,Pass,
,,,,,,,,,,,,,,,,,,1.556454,,,,,,,,,,,6ab993cd-4b3f-4264-9969-07891f87d4b1,95,,,"[65.7, 43.2]",3901173,2,,,,,-1.8513331,,Right Foot,,"[60.6, 25.5]",,Ground Pass,,18.420097,,,Karim Rekik,8572.0,,,,,,,1,From Free Kick,Mauricio Aníbal Isla Isla,18874.0,Right Defensive Midfield,7,Marseille,147,['78468647-59a6-4bb6-8940-4b60140511ed'],13,,,,,,,,,,,,,,,,,Marseille,147,00:02:13.723,Pass,
,,,,,,,,,,,,,,,,,,1.339283,,,,,,,,,,,54bfbdf5-2f63-44e0-8400-cf6592ce9475,98,,,"[57.8, 24.4]",3901173,2,,,,,-0.9925734,,Left Foot,,"[70.2, 5.4]",,Ground Pass,,22.688322,,,Benjamin Mendy,3261.0,,,,,,,1,From Free Kick,Karim Rekik,8572.0,Left Center Back,7,Marseille,147,['8534a9cc-4c73-405c-979b-7058a6febda4'],15,,,,,,,,,,,,,,,,,Marseille,147,00:02:15.592,Pass,
,,,,,,,,,,,,,,,,,,0.241502,,,,,,,,,,,3ec24f4a-c330-4677-88c9-00a8c0fc4d94,102,,,"[88.0, 4.7]",3901173,2,,,,,1.5707964,,Left Foot,,"[88.0, 8.7]",,Ground Pass,,4.0,Incomplete,,Georges-Kévin Nkoudou Mbida,3639.0,,,,,,,1,From Free Kick,Benjamin Mendy,3261.0,Left Back,7,Marseille,147,"['930c1f0a-f784-4936-8031-7666a1d3931c', 'ce77163a-14c7-41b5-8b78-9dedccdb4533', 'ec46836c-7319-462a-a716-542e9bfe43d5']",20,,,,,,,,,,,,,,,,,Marseille,147,00:02:20.057,Pass,True
,,,,,,,,,,,,,,,,,,0.861769,,,,,,,,,,,260c0607-6f8d-42f4-b823-319b90fdfc6d,119,,,"[47.8, 72.1]",3901173,2,,,,,0.09545372,,Right Foot,,"[85.4, 75.7]",,Ground Pass,,37.771946,,,David Ducourtioux,401509.0,,,,,,Free Kick,1,From Free Kick,Issiaga Sylla,4352.0,Right Back,9,Gazélec Ajaccio,160,['548ba4d5-e50e-4de8-8d12-22b756f2c0f0'],41,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:02:41.550,Pass,
,,,,,,,,,,,,,,,,,,2.175655,,,,,,,,,,,485e8b50-c52d-41e1-9960-7082dfa33ecd,122,,,"[85.4, 75.7]",3901173,2,,,,,-1.2329798,,Right Foot,,"[99.1, 36.7]",,High Pass,,41.336304,Incomplete,,,,,,,,,,1,From Free Kick,David Ducourtioux,401509.0,Right Center Midfield,9,Gazélec Ajaccio,160,['7522d821-e325-4369-a5b8-6ccbe398d3e1'],42,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:02:42.500,Pass,
,,,,,,,,,,,,,,,,,,2.59032,,,,,,,,,,,7522d821-e325-4369-a5b8-6ccbe398d3e1,123,,,"[21.0, 43.4]",3901173,2,,,,,0.755467,,Head,,"[38.2, 59.6]",,High Pass,,23.627949,,,Rémy Cabella,3420.0,,,,,,Recovery,1,Regular Play,Nicolas Alexis Julio N'Koulou Ndoubena,7472.0,Right Center Back,10,Marseille,147,"['485e8b50-c52d-41e1-9960-7082dfa33ecd', '92862c5b-81b0-4e95-9385-938073bb06db']",44,,,,,,,,,,,,,,,,,Marseille,147,00:02:44.676,Pass,
,,,,,,,,,,,,,,,,,,1.007775,,,,,,,,,,,c8009134-d1a3-46ce-bab8-01a200024513,129,,,"[38.8, 70.3]",3901173,3,,,,,-1.7065417,,Right Foot,,"[36.0, 49.8]",,Ground Pass,,20.690336,,,Mauricio Aníbal Isla Isla,18874.0,,,,,,Free Kick,1,From Free Kick,Nicolas Alexis Julio N'Koulou Ndoubena,7472.0,Right Center Back,11,Marseille,147,['dd8f4f9f-175b-4bce-b773-a19fd84fddfc'],7,,,,,,,,,,,,,,,,,Marseille,147,00:03:07.323,Pass,
,,,,,,,,,,,,,,,,,,1.500289,,,,,,,,,,,0cb936d2-4fb5-4f78-92df-eedab3bfe8bf,132,,,"[37.0, 49.8]",3901173,3,,,,,-1.4596492,,Right Foot,,"[39.5, 27.4]",,Ground Pass,,22.539078,,,Karim Rekik,8572.0,,,,,,,1,From Free Kick,Mauricio Aníbal Isla Isla,18874.0,Right Defensive Midfield,11,Marseille,147,['ac600b67-cec9-4b98-a218-5e3a55e83108'],9,,,,,,,,,,,,,,,,,Marseille,147,00:03:09.400,Pass,
,,,,,,,,,,,,,,,,,,1.384859,,,,,,,,,,,79bac61a-3f68-4271-9c49-055605523d1d,135,,,"[39.5, 27.1]",3901173,3,,,,,-0.9734965,,Left Foot,,"[54.6, 4.9]",,Ground Pass,,26.84865,,,Benjamin Mendy,3261.0,,,,,,,1,From Free Kick,Karim Rekik,8572.0,Left Center Back,11,Marseille,147,['187b628d-4285-48ac-9601-15cca3cbed7e'],12,,,,,,,,,,,,,,,,,Marseille,147,00:03:12.134,Pass,
,,,,,,,,,,,,,,,,,,1.436433,,,,,,,,,,,2de7268c-4c55-43cf-9630-00ca331d21f6,138,,,"[54.6, 5.0]",3901173,3,,,,,2.3645277,,Left Foot,,"[42.5, 16.9]",,Ground Pass,,16.971151,,,Karim Rekik,8572.0,,,,,,,1,From Free Kick,Benjamin Mendy,3261.0,Left Back,11,Marseille,147,['ed8b28e6-7eb6-45d2-b877-6cb53aa5dea4'],13,,,,,,,,,,,,,,,,,Marseille,147,00:03:13.599,Pass,
,,,,,,,,,,,,,,,,,,1.287173,,,,,,,,,,,b5a4b2e3-3587-4342-b15f-f5ccfbdbb352,141,,,"[47.5, 18.6]",3901173,3,,,,,1.9212276,,Left Foot,,"[42.2, 33.1]",,Ground Pass,,15.438264,,,Mauricio Aníbal Isla Isla,18874.0,,,,,,,1,From Free Kick,Karim Rekik,8572.0,Left Center Back,11,Marseille,147,['06f634df-acf6-4bab-8572-baf6d6cd435d'],17,,,,,,,,,,,,,,,,,Marseille,147,00:03:17.169,Pass,
,,,,,,,,,,,,,,,,,,1.16108,,,,,,,,,,,e7b8e5ef-9db1-48d9-ae6b-f6bb69799bba,145,,,"[42.0, 33.7]",3901173,3,,,,,0.5549957,,Right Foot,,"[57.0, 43.0]",,Ground Pass,,17.649078,,,Rémy Cabella,3420.0,,,,,,,1,From Free Kick,Mauricio Aníbal Isla Isla,18874.0,Right Defensive Midfield,11,Marseille,147,"['0661fcb7-97eb-4be2-89bc-92368ad67a86', '87d524d3-fe99-4243-b649-31db0ac38182']",19,,,,,,,,,,,,,,,,,Marseille,147,00:03:19.240,Pass,True
