50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,6987c457-a898-4462-b2a1-bb8a4a79ea0a,1,,,3901220,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Bastia,2736,,0,,,,,,,,,,,,,,,,"{'formation': 4231, 'lineup': [{'player': {'id': 7282, 'name': 'Jean-Louis Leca'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 16}, {'player': {'id': 2989, 'name': 'Alexander Djiku'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 23}, {'player': {'id': 26481, 'name': 'Sébastien Squillaci'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 5}, {'player': {'id': 23850, 'name': 'Mathieu Peybernes'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 17}, {'player': {'id': 4508, 'name': 'Julian Palmieri'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 15}, {'player': {'id': 3433, 'name': 'Lassana Coulibaly'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 33}, {'player': {'id': 10522, 'name': 'Mehdi Mostefa Sbaa'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 14}, {'player': {'id': 3405, 'name': 'François Kamano'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 25}, {'player': {'id': 15689, 'name': 'Floyd Ayité'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 7}, {'player': {'id': 7349, 'name': 'Gaël Danic'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 8}, {'player': {'id': 401541, 'name': 'Evaeverson Lemos da Silva Brandão'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 11}]}",Bastia,2736,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,c9091f85-df9b-4608-8ea0-7905b8815d4e,2,,,3901220,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Bastia,2736,,0,,,,,,,,,,,,,,,,"{'formation': 433, 'lineup': [{'player': {'id': 4259, 'name': 'Stéphane Ruffier'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 16}, {'player': {'id': 3413, 'name': 'Kévin Théophile-Catherine'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 401468, 'name': 'Moustapha Bayal Sall'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 26}, {'player': {'id': 4263, 'name': 'Loïc Perrin'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 24}, {'player': {'id': 3047, 'name': 'Benoît Assou-Ekotto'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 32}, {'player': {'id': 7442, 'name': 'Jérémy Clément'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 6}, {'player': {'id': 7200, 'name': 'Fabien Lemoine'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 18}, {'player': {'id': 3200, 'name': 'Renaud Cohade'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 10}, {'player': {'id': 4431, 'name': 'Kévin Monnet-Paquet'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 22}, {'player': {'id': 4265, 'name': 'Oussama Tannane'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 4}, {'player': {'id': 3179, 'name': 'Nolan Roux'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]}",Saint-Étienne,135,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,37b3ddfc-b7dd-47b0-866c-01ae7b27061e,3,,,3901220,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Bastia,2736,['3313b7aa-8ffd-488e-a3e3-c02b5ffd2172'],0,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,3313b7aa-8ffd-488e-a3e3-c02b5ffd2172,4,,,3901220,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Bastia,2736,['37b3ddfc-b7dd-47b0-866c-01ae7b27061e'],0,,,,,,,,,,,,,,,,,Bastia,2736,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,4b4d8786-b80f-48b4-adbe-ca5178c9a267,1798,,,3901220,45,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,108,Bastia,2736,['10f37d66-f59e-4621-973a-e2c9be78c753'],0,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,10f37d66-f59e-4621-973a-e2c9be78c753,1799,,,3901220,45,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,108,Bastia,2736,['4b4d8786-b80f-48b4-adbe-ca5178c9a267'],0,,,,,,,,,,,,,,,,,Bastia,2736,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,0.339748,,,,,,,,,,,,,,,2bf13849-0a47-4d4a-a2be-acb60164622c,5,,"[60.0, 40.0]",3901220,0,,,,,-0.124354996,,Right Foot,,,"[60.8, 39.9]",,Ground Pass,0.8062258,,,,Renaud Cohade,3200.0,,,,,,Kick Off,1,From Kick Off,Nolan Roux,3179.0,Center Forward,2,Saint-Étienne,135,['45f3a6f5-e25d-4e72-a5d5-81c5224f2088'],0,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:00:00.287,Pass,
,,,,,,,,,,,,,,,,,0.799999,,,,,,,,,,,,,,,0c9b0289-4a1d-4665-8294-024896c90fec,8,,"[59.7, 39.0]",3901220,0,,,,,-3.0388627,,Right Foot,,,"[50.0, 38.0]",,Ground Pass,9.7514105,,,,Jérémy Clément,7442.0,,,,,,,1,From Kick Off,Renaud Cohade,3200.0,Left Center Midfield,2,Saint-Étienne,135,['c159903a-595f-4470-bb52-52c493713a1c'],0,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:00:00.774,Pass,
,,,,,,,,,,,,,,,,,1.265762,,,,,,,,,,,,,,,79c84b42-3c44-4a33-ac5c-4acac1641af1,11,,"[52.3, 39.5]",3901220,0,,,,,2.2798724,,Left Foot,,,"[36.6, 57.8]",,Ground Pass,24.111822,,,,Moustapha Bayal Sall,401468.0,,,,,,,1,From Kick Off,Jérémy Clément,7442.0,Center Defensive Midfield,2,Saint-Étienne,135,['2b5ac02e-a8c1-4462-9b6a-4f9671debc88'],3,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:00:03.206,Pass,
,,,,,,,,,,,,,,,,,0.904984,,,,,,,,,,,,,,,3bb1906a-f595-4876-a49a-c0e5741f2997,15,,"[35.3, 59.4]",3901220,0,,,,,0.22818293,,Right Foot,,,"[56.4, 64.3]",,Ground Pass,21.661486,,,,Fabien Lemoine,7200.0,,,,,,,1,From Kick Off,Moustapha Bayal Sall,401468.0,Right Center Back,2,Saint-Étienne,135,"['becb36d5-2023-4cd1-ac96-15b6e49a8a68', 'd41a0b18-c820-477f-9f89-2bfcc548af17']",5,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:00:05.596,Pass,True
,,,,,,,,,,,,,,,,,1.843039,,,,,,,,,,,,,,,460d3d3a-1985-4337-9041-a15ce5cba3bb,20,,"[66.1, 0.1]",3901220,0,,,,,0.26211983,,,,,"[86.6, 5.6]",,High Pass,21.224985,,,,Evaeverson Lemos da Silva Brandão,401541.0,,,,,,Throw-in,1,From Throw In,Julian Palmieri,4508.0,Left Back,3,Bastia,2736,['7b3e8d1c-45a1-4545-8e8f-808341d72f73'],22,,,,,,,,,,,,,,,,,Bastia,2736,00:00:22.241,Pass,
,,,,,,,,,,,,,,,,,1.886513,,,,,,,,,,,,,,,4ad450a1-5b3a-4aba-85ea-3483461a31bf,26,,"[41.2, 80.0]",3901220,0,,,,,-0.24095939,,,,,"[70.5, 72.8]",,High Pass,30.171675,,Incomplete,,Kévin Monnet-Paquet,4431.0,,,,,,Throw-in,1,From Throw In,Kévin Théophile-Catherine,3413.0,Right Back,4,Saint-Étienne,135,"['60769ded-cbd5-4850-8390-bd96d355daf8', '7d396d0e-a8ce-464d-bb6c-dd62edd1aba7']",37,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:00:37.853,Pass,
,,,,,,,,,,,,,,,,,1.229557,,,,,,,,,,,,,,,60769ded-cbd5-4850-8390-bd96d355daf8,28,,"[49.6, 7.3]",3901220,0,,,,,-0.32175055,,Head,,,"[58.0, 4.5]",,High Pass,8.854378,,Incomplete,,Gaël Danic,7349.0,,,,,,Recovery,1,From Throw In,Julian Palmieri,4508.0,Left Back,4,Saint-Étienne,135,"['4ad450a1-5b3a-4aba-85ea-3483461a31bf', 'a2a0e91d-a10d-45d5-89cc-319f9c2fdf1d', 'bb313dac-038a-4e6b-ae3e-d4941f3f80c9']",39,,,,,,,,,,,,,,,,,Bastia,2736,00:00:39.739,Pass,
,,,,,,,,,,,,,,,,,0.866733,,,,,,,,,,,,,,,a2a0e91d-a10d-45d5-89cc-319f9c2fdf1d,30,,"[62.1, 75.6]",3901220,0,,,,,-0.07485985,,Head,,,"[70.1, 75.0]",,High Pass,8.022469,,,,Kévin Monnet-Paquet,4431.0,,,,,,Interception,1,From Throw In,Fabien Lemoine,7200.0,Right Center Midfield,4,Saint-Étienne,135,"['60769ded-cbd5-4850-8390-bd96d355daf8', '692a4159-25f7-402e-af1d-9d5c3c9a5cf3']",40,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:00:40.969,Pass,
,,,,,,,,,,,,,,,,,2.827332,,,,,,,,,,,,,,,7dedcbbf-7ecf-4b31-a6b6-6874b0d7ac51,32,,"[70.1, 75.0]",3901220,0,,,,,-0.5771922,,Head,,,"[78.7, 69.4]",,High Pass,10.262553,,Incomplete,,Nolan Roux,3179.0,,,,,,,1,From Throw In,Kévin Monnet-Paquet,4431.0,Right Wing,4,Saint-Étienne,135,"['3c7f2b88-6cc0-4246-a854-3d240261550a', '4da501b9-99db-4514-b331-7dd941219b7d']",41,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:00:41.875,Pass,
,,,,,,,,,,,,,,,,,1.337235,,,,,,,,,,,,,,,3c7f2b88-6cc0-4246-a854-3d240261550a,35,,"[41.4, 10.7]",3901220,0,,,,,2.3270056,,Right Foot,,,"[28.1, 24.8]",,Ground Pass,19.382982,,,,Sébastien Squillaci,26481.0,,,,,,Recovery,1,Regular Play,Mehdi Mostefa Sbaa,10522.0,Left Defensive Midfield,5,Bastia,2736,"['7cb94eab-96a8-461a-8c6f-f2e616e158a6', '7dedcbbf-7ecf-4b31-a6b6-6874b0d7ac51', 'f6260f1c-d660-4178-97e3-b5f36307b683']",44,,,,,,,,,,,,,,,,,Bastia,2736,00:00:44.703,Pass,True
,,,,,,,,,,,,,,,,,1.895559,,,,,,,,,,,,,,,67798a86-1a5d-43c4-ab7a-ac6788d92ec8,39,,"[26.3, 29.1]",3901220,0,,,,,2.5118482,,Right Foot,,,"[7.5, 42.8]",,Ground Pass,23.262201,,,,Jean-Louis Leca,7282.0,,,,,,,1,Regular Play,Sébastien Squillaci,26481.0,Right Center Back,5,Bastia,2736,"['64260731-c4ad-4537-be49-1f80c01be4ec', '6cc87bbd-cdae-46a7-8aa0-327475401287']",47,,,,,,,,,,,,,,,,,Bastia,2736,00:00:47.172,Pass,True
,,,,,,,,,,,,,,,,,3.102581,,,,,,,,,,,,,,,b42c5c67-e5a3-4b13-9327-1620cdd4da3d,43,,"[7.5, 43.6]",3901220,0,,,,,-0.7522814,,Right Foot,,,"[49.6, 4.2]",,High Pass,57.66082,,,,Gaël Danic,7349.0,,,,,,,1,Regular Play,Jean-Louis Leca,7282.0,Goalkeeper,5,Bastia,2736,"['d2d515e9-3e6f-4d33-9dfa-fa0009c6519c', 'e64165ea-41af-441d-8e64-27df38e8e01f']",49,,,,,,,,,,,,,,,,,Bastia,2736,00:00:49.107,Pass,True
,,,,,,,,,,,,,,,,,1.164513,,,,,,,,,,,,,,,c97c9624-b276-4780-ab21-1181c9293249,45,,"[49.6, 4.2]",3901220,0,,,,,1.4333702,,Head,,,"[50.9, 13.6]",,High Pass,9.489468,,Incomplete,,,,,,,,,,1,Regular Play,Gaël Danic,7349.0,Left Wing,5,Bastia,2736,['a7fca401-d6db-43b7-85f6-0862c684e5c0'],52,,,,,,,,,,,,,,,,,Bastia,2736,00:00:52.210,Pass,
,,,,,,,,,,,,,,,,,1.199998,,,,,,,,,,,,,,,3d5bd7e3-2a93-40f1-be17-b6fc49771aaa,52,,"[63.3, 71.0]",3901220,0,,,,,-3.0791738,,Right Foot,,,"[48.9, 70.1]",,Ground Pass,14.428098,,,,Moustapha Bayal Sall,401468.0,,,,,,,1,Regular Play,Fabien Lemoine,7200.0,Right Center Midfield,5,Bastia,2736,['8ea7d066-e652-406f-9884-055cb629d3cb'],56,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:00:56.339,Pass,
,,,,,,,,,,,,,,,,,4.883066,,,,,,,,,,,,,,,9156d53b-de32-42ac-92d5-494e9da8fcd3,55,,"[52.8, 67.6]",3901220,1,,,,,0.11848996,,Right Foot,,,"[120.0, 75.6]",,High Pass,67.674515,,Out,,Nolan Roux,3179.0,,,,,,,1,Regular Play,Moustapha Bayal Sall,401468.0,Right Center Back,5,Bastia,2736,['c548f80f-228a-45b5-afa6-2df210df9396'],1,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:01:01.225,Pass,
,,,,,,,,,,,,,,,,,3.268334,,,,,,,,,,,,,,,3577728d-62a9-4393-bf98-6d46ec1fd020,57,,"[7.0, 36.1]",3901220,1,,,,,-0.19222765,,Right Foot,,,"[66.6, 24.5]",,High Pass,60.718365,,,,Evaeverson Lemos da Silva Brandão,401541.0,,,,,,Goal Kick,1,From Goal Kick,Jean-Louis Leca,7282.0,Goalkeeper,6,Bastia,2736,['aa50a832-0c67-4fbe-99ac-1fb2f341c162'],23,,,,,,,,,,,,,,,,,Bastia,2736,00:01:23.914,Pass,
,,,,,,,,,,,,,,,,,0.664417,,,,,,,,,,,,,,,56d14534-c69a-4491-8781-eeb0afdb4d5b,63,,"[46.9, 54.0]",3901220,1,,,,,-1.031451,,Right Foot,,,"[55.1, 40.3]",,Ground Pass,15.966528,,,,Renaud Cohade,3200.0,,,,,,,1,From Goal Kick,Jérémy Clément,7442.0,Center Defensive Midfield,6,Bastia,2736,['3ee01e64-93ce-41d9-8b77-b5a162ea3415'],29,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:01:29.220,Pass,
,,,,,,,,,,,,,,,,,3.386652,,,,,,,,,,,,,,,b7d4fbc9-aceb-42c5-bc29-d1ec1d5b8a2c,67,,"[56.0, 38.6]",3901220,1,,,,,-1.8236027,,Right Foot,,,"[49.8, 14.6]",,Ground Pass,24.7879,,Incomplete,,Benoît Assou-Ekotto,3047.0,,,,,,,1,From Goal Kick,Renaud Cohade,3200.0,Left Center Midfield,6,Bastia,2736,"['0a733062-7944-4b99-9e25-7589490eaa3c', '40117263-397d-4ec0-aa34-35388054a726', 'c03ef001-f49b-4860-a450-c11a5f559f61']",30,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:01:30.459,Pass,True
,,,,,,,,,,,,,,,,,1.343455,,,,,,,,,,,,,,,918969f8-0f37-40ca-9a5c-3d37d7400a47,76,,"[85.0, 65.7]",3901220,1,,,,,-1.1867522,,Right Foot,,,"[90.9, 51.1]",,Ground Pass,15.747064,,,,Floyd Ayité,15689.0,,,,,,,1,From Goal Kick,François Kamano,3405.0,Right Wing,6,Bastia,2736,['2b0600f1-b657-40a2-abfb-e5e3684f37f0'],39,,,,,,,,,,,,,,,,,Bastia,2736,00:01:39.874,Pass,
,,,,,,,,,,,,,,,,,1.688194,,,,,,,,,,,,,,,3b1a5bb0-a3b0-484c-b8d9-306d6ef2df97,80,,"[87.3, 54.7]",3901220,1,,,,,-2.6308885,,Right Foot,,,"[73.2, 46.8]",,Ground Pass,16.162302,,,,Mehdi Mostefa Sbaa,10522.0,,,,,,,1,From Goal Kick,Floyd Ayité,15689.0,Center Attacking Midfield,6,Bastia,2736,"['db3d76cd-bff9-4af8-927f-a745d9312ee8', 'f714b9d4-280d-4ffc-9b88-339374ff6977']",42,,,,,,,,,,,,,,,,,Bastia,2736,00:01:42.775,Pass,True
,,,,,,,,,,,,,,,,,2.13254,,,,,,,,,,,,,,,cb8b31e0-e7da-42f7-a0b5-c39de011c4e2,82,,"[73.2, 46.8]",3901220,1,,,,,-1.6086161,,Right Foot,,,"[71.8, 9.8]",,Low Pass,37.026478,,,,Julian Palmieri,4508.0,,,,,,,1,From Goal Kick,Mehdi Mostefa Sbaa,10522.0,Left Defensive Midfield,6,Bastia,2736,['cfd00af3-36c0-468b-9221-0f5592b39afd'],44,,,,,,,,,,,,,,,,,Bastia,2736,00:01:44.463,Pass,
,,,,,,,,,,,,,,,,,1.834594,,,,,,,,,,,,,,,27fc09d6-fc23-4012-894b-a3a1da22caa2,85,,"[77.7, 6.1]",3901220,1,,,,,1.9047414,,Left Foot,,,"[74.3, 15.9]",,Ground Pass,10.373042,,,,Gaël Danic,7349.0,,,,,,,1,From Goal Kick,Julian Palmieri,4508.0,Left Back,6,Bastia,2736,['d81f2950-7bde-417d-bed3-8a47f0b4483d'],48,,,,,,,,,,,,,,,,,Bastia,2736,00:01:48.021,Pass,
,,,,,,,,,,,,,,,,,0.827887,,,,,,,,,,,,,,,3c026fe8-fad3-4263-9dc6-98be2bafc6aa,88,,"[62.5, 7.0]",3901220,1,,,,,1.4640607,,Right Foot,,,"[64.6, 26.6]",,Low Pass,19.71218,,,,Mehdi Mostefa Sbaa,10522.0,,,,,,,1,From Goal Kick,Gaël Danic,7349.0,Left Wing,6,Bastia,2736,['62936cbb-940f-47e8-ade8-3c3b30d14704'],51,,,,,,,,,,,,,,,,,Bastia,2736,00:01:51.092,Pass,
,,,,,,,,,,,,,,,,,2.773489,,,,,,,,,,,,,,,35a860e9-0732-4600-9a62-0410837719ce,92,,"[63.2, 25.4]",3901220,1,,,,,2.30987,,Right Foot,,,"[41.6, 49.1]",,Low Pass,32.066338,,,,Sébastien Squillaci,26481.0,,,,,,,1,From Goal Kick,Mehdi Mostefa Sbaa,10522.0,Left Defensive Midfield,6,Bastia,2736,['f053b049-0443-4500-a058-8919217cbbbf'],53,,,,,,,,,,,,,,,,,Bastia,2736,00:01:53.032,Pass,
,,,,,,,,,,,,,,,,,1.221425,,,,,,,,,,,,,,,efd7554e-cea3-4381-aafe-f85a7c0680a4,94,,"[41.6, 49.1]",3901220,1,,,,,0.21273178,,Right Foot,,,"[54.1, 51.8]",,Ground Pass,12.788276,,,,Lassana Coulibaly,3433.0,,,,,,,1,From Goal Kick,Sébastien Squillaci,26481.0,Right Center Back,6,Bastia,2736,['90704a16-7ce6-4970-9e1e-b5d4c48dfd95'],55,,,,,,,,,,,,,,,,,Bastia,2736,00:01:55.805,Pass,
,,,,,,,,,,,,,,,,,0.791797,,,,,,,,,,,,,,,4161712a-235d-4b7d-822b-0eb31fa6834a,98,,"[61.1, 54.5]",3901220,2,,,,,-0.6669082,,Right Foot,,,"[70.5, 47.1]",,Ground Pass,11.963277,,,,Evaeverson Lemos da Silva Brandão,401541.0,,,,,,,1,From Goal Kick,Lassana Coulibaly,3433.0,Right Defensive Midfield,6,Bastia,2736,['2382861c-bf29-4af5-9597-cb8e3bc1087c'],2,,,,,,,,,,,,,,,,,Bastia,2736,00:02:02.678,Pass,
,,,,,,,,,,,,,,,,,0.887583,,,,,,,,,,,,,,,68ccdeac-63b2-4944-af8a-13bda3f584bc,107,,"[40.7, 43.5]",3901220,2,,,,,2.0450537,,Right Foot,,,"[33.0, 58.5]",,Ground Pass,16.8609,,,,Kévin Théophile-Catherine,3413.0,,,,,,,1,From Goal Kick,Fabien Lemoine,7200.0,Right Center Midfield,6,Bastia,2736,"['7ca3a818-deb9-405a-8e4f-ce429e903774', 'a109c8c0-2543-4dae-8558-f31c625a4e08']",6,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:02:06.686,Pass,True
,,,,,,,,,,,,,,,,,4.48421,,,,,,,,,,,,,,,4591c8e0-1c3b-477f-974f-d604dce0d40e,111,,"[37.1, 60.5]",3901220,2,,,,,-0.36117706,,Right Foot,,,"[109.9, 33.0]",,High Pass,77.820885,,Incomplete,,Nolan Roux,3179.0,,,,,,,1,From Goal Kick,Kévin Théophile-Catherine,3413.0,Right Back,6,Bastia,2736,"['0587eeec-9a0c-4899-a6fb-94738fedc517', '3a16c899-52b9-4249-b01c-e0e1b678c84d', 'e49ef893-0aae-4101-b628-9c3d29633be0']",9,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:02:09.760,Pass,True
,,,,,,,,,,,,,,,,,0.993367,,,,,,,,,,,,,,,419af8a2-23b2-4e13-ba12-810d5e564eb8,115,,"[16.3, 48.0]",3901220,2,,,,,0.7305083,,Keeper Arm,,,"[21.1, 52.3]",,Ground Pass,6.4443774,,,,Sébastien Squillaci,26481.0,,,,,,,1,From Goal Kick,Jean-Louis Leca,7282.0,Goalkeeper,6,Bastia,2736,['9960e38a-c32d-4150-a410-9be56cb1b0de'],15,,,,,,,,,,,,,,,,,Bastia,2736,00:02:15.388,Pass,
,,,,,,,,,,,,,,,,,1.390949,,,,,,,,,,,,,,,659f3b99-3df5-4a85-8c08-8e262bf0b616,118,,"[28.2, 52.5]",3901220,2,,,,,-1.3944302,,Right Foot,,,"[33.6, 22.2]",,Ground Pass,30.777428,,,,Mehdi Mostefa Sbaa,10522.0,,,,,,,1,From Goal Kick,Sébastien Squillaci,26481.0,Right Center Back,6,Bastia,2736,['4ccd5f81-9f37-40c7-b1ee-99fe14fb5215'],19,,,,,,,,,,,,,,,,,Bastia,2736,00:02:19.371,Pass,
,,,,,,,,,,,,,,,,,1.227748,,,,,,,,,,,,,,,c65283cd-2786-4927-a0dc-791b1cf5bf83,121,,"[33.6, 22.2]",3901220,2,,,,,3.1415927,,Left Foot,,,"[22.7, 22.2]",,Ground Pass,10.9,,,,Mathieu Peybernes,23850.0,,,,,,,1,From Goal Kick,Mehdi Mostefa Sbaa,10522.0,Left Defensive Midfield,6,Bastia,2736,['2a3cef16-c748-4ead-8d49-4775d601c4a0'],21,,,,,,,,,,,,,,,,,Bastia,2736,00:02:21.261,Pass,
,,,,,,,,,,,,,,,,,0.165601,,,,,,,,,,,,,,,3b5897d1-c8f4-4dc2-a3be-921eb6fd87e7,126,,"[44.6, 6.4]",3901220,2,,,,,-0.0344691,,Left Foot,,,"[47.5, 6.3]",,Low Pass,2.9017236,,Incomplete,,Gaël Danic,7349.0,,,,,,,1,From Goal Kick,Mathieu Peybernes,23850.0,Left Center Back,6,Bastia,2736,"['5972d1a6-fa1a-47c2-bfeb-c16fa4c442a9', '8c129325-8402-487f-a59d-591165735091', 'b9ea4e77-7da4-429d-bb2f-af25094f7d2d']",28,,,,,,,,,,,,,,,,,Bastia,2736,00:02:28.747,Pass,True
,,,,,,,,,,,,,,,,,3.123527,,,,,,,,,,,,,,,8cc79103-3d2f-4e8b-8df4-24a0fe090c5e,136,,"[23.6, 23.4]",3901220,2,,,,,2.353556,,Right Foot,,,"[4.7, 42.4]",,Ground Pass,26.79944,,,,Jean-Louis Leca,7282.0,,,,,,Recovery,1,From Goal Kick,Mathieu Peybernes,23850.0,Left Center Back,6,Bastia,2736,['d58a984b-98c0-46f8-ac45-06515a943d9a'],36,,,,,,,,,,,,,,,,,Bastia,2736,00:02:36.313,Pass,
,,,,,,,,,,,,,,,,,2.700414,,,,,,,,,,,,,,,09cc0034-c3cb-43fa-ae5a-3855ba90e882,138,,"[2.5, 42.0]",3901220,2,,,,,-0.4474009,,Right Foot,,,"[57.1, 15.8]",,High Pass,60.560715,,,,Evaeverson Lemos da Silva Brandão,401541.0,,,,,,,1,From Goal Kick,Jean-Louis Leca,7282.0,Goalkeeper,6,Bastia,2736,['31255d63-0ad7-4655-b2df-29366d493b3c'],39,,,,,,,,,,,,,,,,,Bastia,2736,00:02:39.436,Pass,
,,,,,,,,,,,,,,,,,1.824794,,,,,,,,,,,,,,,87af6052-ee23-4aec-b7a7-033998576ace,144,,"[55.9, 14.3]",3901220,2,,True,,,2.6111302,,Left Foot,,,"[45.5, 20.4]",,Ground Pass,12.056949,,,,Mathieu Peybernes,23850.0,,,,,,Free Kick,1,From Free Kick,Mehdi Mostefa Sbaa,10522.0,Left Defensive Midfield,7,Bastia,2736,['268f241d-ff1b-4d47-a46c-4f5933699840'],53,,,,,,,,,,,,,,,,,Bastia,2736,00:02:53.748,Pass,
,,,,,,,,,,,,,,,,,1.658363,,,,,,,,,,,,,,,ba3c56e7-4fb9-4988-a3b5-1a23ceb9bc57,146,,"[45.5, 20.4]",3901220,2,,,,,-0.94445276,,Right Foot,,,"[57.8, 3.4]",,Ground Pass,20.983088,,,,Julian Palmieri,4508.0,,,,,,,1,From Free Kick,Mathieu Peybernes,23850.0,Left Center Back,7,Bastia,2736,['aafca063-7353-4a8a-a458-d99d32862759'],57,,,,,,,,,,,,,,,,,Bastia,2736,00:02:57.335,Pass,
,,,,,,,,,,,,,,,,,1.851109,,,,,,,,,,,,,,,91b395e9-4081-4f50-bffc-14e6736ca6a3,150,,"[54.5, 8.8]",3901220,3,,,,,0.41934165,,Left Foot,,,"[62.8, 12.5]",,Ground Pass,9.087354,,Incomplete,,Evaeverson Lemos da Silva Brandão,401541.0,,,,,,,1,From Free Kick,Julian Palmieri,4508.0,Left Back,7,Bastia,2736,"['a0c6b69f-6080-43b7-986e-09c7f732ca8c', 'eb7aa813-ac87-47bc-ae03-44f0aba03482', 'f03dbe42-3757-4757-81bf-3063754388d9']",1,,,,,,,,,,,,,,,,,Bastia,2736,00:03:01.569,Pass,True
