bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.114577,,,,,,,,,2b397b8a-0b68-452d-96b8-9fbcf9dbb0d2,19,,"[46.8, 71.1]",3829476,0,,,,,0.5546816,,Right Foot,,"[56.0, 76.8]",,Ground Pass,,10.822661,,,,,Christophe Jallet,4410.0,,,,,,1,From Kick Off,Sergi Darder Moll,3236.0,Right Center Midfield,2,Lyon,137,"['5e540b21-264c-4c2f-b703-e062fb356146', 'cc6ebe81-0942-4705-8fd9-87abe9fcd710']",9,,,,,,,,,,,,,,,,,,Lyon,137,00:00:09.762,Pass,True
,,,,,,,,,,,,,,,,1.130533,,,,,,,,,8a6191c4-511b-423c-98c6-753054f064b6,22,,"[56.8, 75.2]",3829476,0,,,,,-0.27527243,,Right Foot,,"[69.9, 71.5]",,Ground Pass,,13.612494,,,,,Steed Malbranque,40407.0,,,,,,1,From Kick Off,Christophe Jallet,4410.0,Right Back,2,Lyon,137,['4de65bc3-de7e-4f20-b83c-f9a5c1ae05c5'],11,,,,,,,,,,,,,,,,,,Lyon,137,00:00:11.378,Pass,
,,,,,,,,,,,,,,,,1.489018,,,,,,,,,8691a76e-2d7e-4bc9-bbe8-2c0c335fce44,24,,"[72.1, 71.1]",3829476,0,,,,,2.6521997,,Right Foot,,"[62.9, 76.0]",,Ground Pass,,10.423532,,,,,Christophe Jallet,4410.0,,,,,,1,From Kick Off,Steed Malbranque,40407.0,Center Attacking Midfield,2,Lyon,137,['cd5f91e9-299d-4c17-9bbb-3ced221bd317'],12,,,,,,,,,,,,,,,,,,Lyon,137,00:00:12.508,Pass,
,,,,,,,,,,,,,,,,3.999672,,,,,,,,,3c57bcb4-6d9a-4991-aa1f-34944cf7b7a6,26,,"[64.5, 76.2]",3829476,0,,,,,-0.10234387,,Right Foot,,"[120.0, 70.5]",,Low Pass,,55.791935,,,Out,,Steed Malbranque,40407.0,,,,,,1,From Kick Off,Christophe Jallet,4410.0,Right Back,2,Lyon,137,['894b639a-9796-405c-ad41-3d33d42fddab'],13,,,,,,,,,,,,,,,,,,Lyon,137,00:00:13.997,Pass,
,,,,,,,,,,,,,,,,2.82454,,,,,,,,,5ffab0a1-522a-4852-80ab-0559296a4a6d,28,,"[6.0, 36.0]",3829476,0,,,,,-0.490042,,Right Foot,,"[67.3, 3.3]",,High Pass,,69.47647,,,Incomplete,,Mehdi Mostefa Sbaa,10522.0,,,,,Goal Kick,1,From Goal Kick,Jean-Louis Leca,7282.0,Goalkeeper,3,Bastia,2736,"['3e246b6f-93e2-49e1-b8dd-f9d70eb9fc57', 'fd701b68-e849-48da-b564-3f5e1eb20512']",48,,,,,,,,,,,,,,,,,,Bastia,2736,00:00:48.219,Pass,
,,,,,,,,,,,,,,,,3.56982,,,,,,,,,fd701b68-e849-48da-b564-3f5e1eb20512,30,,"[52.8, 76.8]",3829476,0,,,,True,-0.078625455,,,,"[85.8, 74.2]",,High Pass,,33.102264,,,Incomplete,,Aldo Kalulu Kyatengwa,7225.0,,,,,Recovery,1,From Goal Kick,Sergi Darder Moll,3236.0,Right Center Midfield,3,Bastia,2736,"['3d8aa261-b99e-4126-9174-e8e55fc297c9', '4e0e4387-aed5-4f8e-b23a-439a54311474', '5ffab0a1-522a-4852-80ab-0559296a4a6d', 'edb1d89a-9bfa-411e-abc6-0e8299ab4905']",51,,,,,,,,,,,,,,,,,,Lyon,137,00:00:51.044,Pass,True
,,,,,,,,,,,,,,,,2.542619,,,,,,,,,4e0e4387-aed5-4f8e-b23a-439a54311474,34,,"[34.3, 5.9]",3829476,0,,,,True,2.3188674,,,,"[22.7, 18.4]",,Low Pass,,17.053152,,,,,François Modesto,401194.0,,,,,Recovery,1,From Goal Kick,Florian Marange,40528.0,Left Center Back,3,Bastia,2736,"['4a4e83b4-c4e1-4a25-8d04-3f42f623bdd1', 'da036006-f55b-411e-8b9c-2540ffe4326f', 'fd701b68-e849-48da-b564-3f5e1eb20512']",54,,,,,,,,,,,,,,,,,,Bastia,2736,00:00:54.613,Pass,True
,,,,,,,,,,,,,,,,1.312158,,,,,,,,,a704f35b-b3d5-443f-bba3-7f74eb1347f4,36,,"[14.6, 18.8]",3829476,0,,,,,-0.8216517,,Left Foot,,"[23.9, 8.8]",,Low Pass,,13.656135,,,,,Florian Marange,40528.0,,,,,,1,From Goal Kick,François Modesto,401194.0,Center Back,3,Bastia,2736,['325d2b73-5914-4997-b36b-c8b18eda11a4'],57,,,,,,,,,,,,,,,,,,Bastia,2736,00:00:57.156,Pass,
,,,,,,,,,,,,,,,,2.509802,,,,,,,,,fd42ad0b-2a24-4336-874b-2778f6c21597,38,,"[23.9, 6.5]",3829476,0,,,,,0.78738624,,Right Foot,,"[49.0, 31.7]",,High Pass,,35.567543,,,,,Gaël Danic,7349.0,,,,,,1,From Goal Kick,Florian Marange,40528.0,Left Center Back,3,Bastia,2736,['53140c93-b2a5-42aa-9eb3-cf01d3590640'],58,,,,,,,,,,,,,,,,,,Bastia,2736,00:00:58.468,Pass,
,,,,,,,,,,,,,,,,1.903277,,,,,,,,,01ab9186-3400-4071-aeb1-ba9711425321,40,,"[49.2, 32.5]",3829476,1,,,,,1.2304144,,Head,,"[56.0, 51.7]",,High Pass,,20.368603,,,Incomplete,,François Kamano,3405.0,,,,,,1,From Goal Kick,Gaël Danic,7349.0,Center Attacking Midfield,3,Bastia,2736,"['3374cffb-ef25-44cd-8ad7-51c01efeaba2', '668f73a8-8a1a-48be-933a-d13431b59b9c']",1,,,,,,,,,,,,,,,,,,Bastia,2736,00:01:01.041,Pass,
,,,,,,,,,,,,,,,,1.9399,,,,,,,,,668f73a8-8a1a-48be-933a-d13431b59b9c,42,,"[64.1, 28.4]",3829476,1,,,,True,-0.23974311,,,,"[86.6, 22.9]",,Low Pass,,23.16247,,,Incomplete,,,,,,,,Recovery,1,From Goal Kick,Jérémy Morel,2983.0,Left Back,3,Bastia,2736,"['01ab9186-3400-4071-aeb1-ba9711425321', '4d0850a5-e727-4a6f-a26a-71509c229d72', '8534e353-77fa-47b9-be4f-6b071b4c4942']",2,,,,,,,,,,,,,,,,,,Lyon,137,00:01:02.945,Pass,True
,,,,,,,,,,,,,,,,4.610589,,,,,,,,,4d0850a5-e727-4a6f-a26a-71509c229d72,44,,"[33.5, 57.2]",3829476,1,,,,,-0.033575166,,Right Foot,,"[99.0, 55.0]",,High Pass,,65.536934,,,Incomplete,,Floyd Ayité,15689.0,,,,,Recovery,1,From Goal Kick,Alexander Djiku,2989.0,Right Center Back,3,Bastia,2736,"['2ce1040b-6682-441f-befc-cf7d3c453597', '668f73a8-8a1a-48be-933a-d13431b59b9c', 'ad368e79-7699-47b3-a320-d04c2dd64363']",4,,,,,,,,,,,,,,,,,,Bastia,2736,00:01:04.885,Pass,
,,,,,,,,,,,,,,,,3.329228,,,,,,,,,dae67d3b-a790-4a18-837e-21cf8d5b48a8,48,,"[21.7, 25.7]",3829476,1,,,,,0.31265354,,Left Foot,,"[64.7, 39.6]",,High Pass,,45.19082,,,Incomplete,,Steed Malbranque,40407.0,,,,,,1,From Keeper,Anthony Lopes,2947.0,Goalkeeper,4,Lyon,137,"['3fa5c379-c64f-4b4d-90e5-01538e349b41', 'f6008a96-3c23-47f4-adb4-2ed6367f01f9']",9,,,,,,,,,,,,,,,,,,Lyon,137,00:01:09.575,Pass,
,,,,,,,,,,,,,,,,1.245507,,,,,,,,,0f1191fd-6d05-4bdf-9675-e7ee56b709eb,52,,"[42.2, 13.8]",3829476,1,,,,,-0.8473876,,Left Foot,,"[49.0, 6.1]",,Ground Pass,,10.272779,,,,,Julian Palmieri,4508.0,,,,,Recovery,1,From Keeper,Florian Marange,40528.0,Left Center Back,4,Lyon,137,['0955254e-cc37-4b12-af4c-c67dc33c82e5'],15,,,,,,,,,,,,,,,,,,Bastia,2736,00:01:15.214,Pass,
,,,,,,,,,,,,,,,,4.410506,,,,,,,,,baf2f83e-a701-42ca-8697-a9eae6e33a11,55,,"[50.4, 6.7]",3829476,1,,,,,0.2705134,,Left Foot,,"[109.9, 23.2]",,High Pass,,61.745445,,,Incomplete,,Gaël Danic,7349.0,,,,,,1,From Keeper,Julian Palmieri,4508.0,Left Wing Back,4,Lyon,137,"['0b6fb549-912f-451b-8c7d-cd2ae786d657', '0e9f4a53-33f9-4060-bbf6-0397ce05dbc3']",17,,,,,,,,,,,,,,,,,,Bastia,2736,00:01:17.859,Pass,
,,,,,,,,,,,,,,,,1.572637,,,,,,,,,5d723146-c363-40ee-8367-b976c4f38d33,59,,"[10.4, 60.3]",3829476,1,,,,,0.6853319,,Keeper Arm,,"[24.1, 71.5]",,Ground Pass,,17.69548,,,,,Maxime Gonalons,6982.0,,,,,,1,From Keeper,Anthony Lopes,2947.0,Goalkeeper,5,Lyon,137,['93960835-57ff-4c21-8e61-59fc926592ce'],22,,,,,,,,,,,,,,,,,,Lyon,137,00:01:22.754,Pass,
,,,,,,,,,,,,,,,,1.350264,,,,,,,,,00c0f249-26e7-462a-a1cf-5a572bfaeaf2,62,,"[25.3, 70.7]",3829476,1,,,,,0.36616576,,Right Foot,,"[38.6, 75.8]",,Ground Pass,,14.244297,,,,,Christophe Jallet,4410.0,,,,,,1,From Keeper,Maxime Gonalons,6982.0,Center Defensive Midfield,5,Lyon,137,['e6b9b1c6-9d52-42dc-8ed9-a450d0604c8f'],26,,,,,,,,,,,,,,,,,,Lyon,137,00:01:26.377,Pass,
,,,,,,,,,,,,,,,,1.116254,,,,,,,,,5472bd9d-de82-425f-ae54-5a353a07ffc8,65,,"[47.2, 74.6]",3829476,1,,,,,-0.38219556,,Right Foot,,"[57.4, 70.5]",,Ground Pass,,10.993179,,,,,Steed Malbranque,40407.0,,,,,,1,From Keeper,Christophe Jallet,4410.0,Right Back,5,Lyon,137,['3bb9fa6c-37d9-4cd3-b677-142c39570b96'],29,,,,,,,,,,,,,,,,,,Lyon,137,00:01:29.308,Pass,
,,,,,,,,,,,,,,,,1.124075,,,,,,,,,24640ce6-d7aa-44c8-8c41-488bd385d8e4,68,,"[55.2, 69.1]",3829476,1,,,,,2.317454,,Right Foot,,"[49.0, 75.8]",,Ground Pass,,9.128527,,,,,Christophe Jallet,4410.0,,,,,,1,From Keeper,Steed Malbranque,40407.0,Center Attacking Midfield,5,Lyon,137,['c07423b9-eb24-472b-b8e1-80614befa5d5'],31,,,,,,,,,,,,,,,,,,Lyon,137,00:01:31.227,Pass,
,,,,,,,,,,,,,,,,1.917427,,,,,,,,,126ad39f-5c49-4d01-8044-e55620285d71,72,,"[49.0, 77.4]",3829476,1,,,,,-2.5558124,,Right Foot,,"[38.6, 70.5]",,Ground Pass,,12.480785,,,,,Maxime Gonalons,6982.0,,,,,,1,From Keeper,Christophe Jallet,4410.0,Right Back,5,Lyon,137,"['5f4fe7ee-4c5d-4e0d-96f5-ee5357a48d57', 'de297f17-d6ea-48a8-8ec0-0b12c248fb1e']",32,,,,,,,,,,,,,,,,,,Lyon,137,00:01:32.688,Pass,True
,,,,,,,,,,,,,,,,2.332793,,,,,,,,,3fc52e8a-9b3d-4088-952c-e8f759e41a1a,75,,"[40.4, 63.7]",3829476,1,,,,,-1.6666554,,Right Foot,,"[36.4, 22.1]",,Ground Pass,,41.791866,,,,,Samuel Yves Umtiti,5492.0,,True,,,,1,From Keeper,Maxime Gonalons,6982.0,Center Defensive Midfield,5,Lyon,137,['7c454ef9-5ea6-4aaa-9026-a9409f2a7eed'],36,,,,,,,,,,,,,,,,,,Lyon,137,00:01:36.443,Pass,
,,,,,,,,,,,,,,,,1.934695,,,,,,,,,7815b35c-b230-4b3b-b676-63ab3dd07cff,79,,"[36.4, 28.6]",3829476,1,,,,,2.9368117,,Left Foot,,"[10.4, 34.0]",,Ground Pass,,26.55485,,,,,Anthony Lopes,2947.0,,,,,,1,From Keeper,Samuel Yves Umtiti,5492.0,Left Center Back,5,Lyon,137,"['2c73ee01-7cc7-4c7c-83a7-2ecc2bd1532c', 'acecf76b-8eda-4c00-8268-f7814998a0f3']",39,,,,,,,,,,,,,,,,,,Lyon,137,00:01:39.737,Pass,True
,,,,,,,,,,,,,,,,2.32491,,,,,,,,,def7cab9-7fec-46dc-91e5-8fe631bc0fa1,82,,"[13.3, 34.2]",3829476,1,,,,,1.1807151,,Left Foot,,"[25.1, 62.9]",,Ground Pass,,31.031113,,,,,Milan Biševac,3103.0,,,,,,1,From Keeper,Anthony Lopes,2947.0,Goalkeeper,5,Lyon,137,['1f4ce075-4bd1-4e77-9cbb-60b753559424'],44,,,,,,,,,,,,,,,,,,Lyon,137,00:01:44.865,Pass,
,,,,,,,,,,,,,,,,3.204327,,,,,,,,,89402f4f-c98e-490d-9264-6b13236d126f,85,,"[26.1, 64.1]",3829476,1,,,,,-2.1708465,,Right Foot,,"[11.8, 43.2]",,Ground Pass,,25.323902,,,,,Anthony Lopes,2947.0,,,,,,1,From Keeper,Milan Biševac,3103.0,Right Center Back,5,Lyon,137,['de58b210-f812-428a-8d15-3baff78a591f'],48,,,,,,,,,,,,,,,,,,Lyon,137,00:01:48.495,Pass,
,,,,,,,,,,,,,,,,3.389691,,,,,,,,,ab844e72-333f-4610-99cc-442b932b2803,88,,"[23.9, 31.8]",3829476,2,,,,,-0.4296182,,Left Foot,,"[71.7, 9.9]",,High Pass,,52.578037,,,,,Jérémy Morel,2983.0,,,,,,1,From Keeper,Anthony Lopes,2947.0,Goalkeeper,5,Lyon,137,['0b6a3113-3efc-4304-b0af-c5e86f5eb60d'],1,,,,,,,,,,,,,,,,,,Lyon,137,00:02:01.634,Pass,
,,,,,,,,,,,,,,,,1.363484,,,,,,,,,844749a1-b14d-4262-8884-66ac88fcb1fc,91,,"[72.3, 9.9]",3829476,2,,,,True,0.7727406,,,,"[80.3, 17.7]",,High Pass,,11.1731825,,,,,Steed Malbranque,40407.0,,,,,,1,From Keeper,Jérémy Morel,2983.0,Left Back,5,Lyon,137,"['44cf039c-7bb1-4978-92fe-889c484aaace', '4fde6490-6bcc-4cb2-a4dd-08a0c45accea']",5,,,,,,,,,,,,,,,,,,Lyon,137,00:02:05.024,Pass,True
,,,,,,,,,,,,,,,,1.006904,,,,,,,,,18d8a711-6a1f-4e2f-a39d-a28de1dbe63d,100,,"[42.6, 56.8]",3829476,2,,,,,-0.61377007,,Right Foot,,"[55.8, 47.5]",,Ground Pass,,16.147137,,,,,Gaël Danic,7349.0,,,,,,1,From Keeper,Seko Fofana,7791.0,Right Defensive Midfield,5,Lyon,137,['bc2553ce-e438-493b-9e15-5e5a568a86aa'],9,,,,,,,,,,,,,,,,,,Bastia,2736,00:02:09.530,Pass,
,,,,,,,,,,,,,,,,1.229577,,,,,,,,,4fbe62d7-99d7-4e1c-9399-57768cb70813,104,,"[55.6, 38.7]",3829476,2,,,,,-0.9108232,,Left Foot,,"[75.7, 12.8]",,Ground Pass,,32.784447,,,Pass Offside,,Floyd Ayité,15689.0,,,Through Ball,True,,1,From Keeper,Gaël Danic,7349.0,Center Attacking Midfield,5,Lyon,137,['29adb049-d881-49ef-bab9-79beeaf4dc1c'],11,,,,,,,,,,,,,,,,,,Bastia,2736,00:02:11.645,Pass,
,,,,,,,,,,,,,,,,2.206308,,,,,,,,,e5430099-c5af-4da2-925b-d5b272765219,106,,"[45.6, 70.7]",3829476,2,,,,,-2.1211822,,Right Foot,,"[40.2, 61.9]",,Ground Pass,,10.324728,,,,,Milan Biševac,3103.0,,,,,Free Kick,1,From Free Kick,Christophe Jallet,4410.0,Right Back,6,Lyon,137,['38101afb-e84d-41b1-a0be-a314d2cca158'],26,,,,,,,,,,,,,,,,,,Lyon,137,00:02:26.012,Pass,
,,,,,,,,,,,,,,,,2.854615,,,,,,,,,cdb5a43d-f5f0-4ac6-90ff-4bfefeaa551d,109,,"[45.6, 42.4]",3829476,2,,,,,-1.5846363,,Right Foot,,"[45.2, 13.5]",,Ground Pass,,28.902767,,,,,Samuel Yves Umtiti,5492.0,,,,,,1,From Free Kick,Milan Biševac,3103.0,Right Center Back,6,Lyon,137,['1004959a-c961-4bec-876b-2b1076c03a39'],29,,,,,,,,,,,,,,,,,,Lyon,137,00:02:29.992,Pass,
,,,,,,,,,,,,,,,,0.962075,,,,,,,,,18600bab-a26e-4fc7-af75-c04c2a202d32,111,,"[45.6, 11.5]",3829476,2,,,,,0.022095852,,Left Foot,,"[63.7, 11.9]",,Ground Pass,,18.10442,,,,,Alexandre Lacazette,3451.0,,,,,,1,From Free Kick,Samuel Yves Umtiti,5492.0,Left Center Back,6,Lyon,137,['d466b5a6-dd98-4c93-b205-91349f4f7ae3'],32,,,,,,,,,,,,,,,,,,Lyon,137,00:02:32.846,Pass,
,,,,,,,,,,,,,,,,1.325845,,,,,,,,,102a578a-0fd7-40ec-baa7-d39619d86118,115,,"[56.2, 16.1]",3829476,2,,,,,2.5025508,,Left Foot,,"[41.8, 26.8]",,Ground Pass,,17.940178,,,,,Maxime Gonalons,6982.0,,,,,,1,From Free Kick,Alexandre Lacazette,3451.0,Right Center Forward,6,Lyon,137,['36d393fa-b9de-41d7-b0b2-a00c0f241f92'],36,,,,,,,,,,,,,,,,,,Lyon,137,00:02:36.963,Pass,
,,,,,,,,,,,,,,,,2.20262,,,,,,,,,06ee22ce-a938-44b6-9e3c-458f43087b10,119,,"[40.6, 28.6]",3829476,2,,,,,2.8992596,,Right Foot,,"[13.9, 35.2]",,Ground Pass,,27.503635,,,,,Anthony Lopes,2947.0,,,,,,1,From Free Kick,Maxime Gonalons,6982.0,Center Defensive Midfield,6,Lyon,137,['e5b92bbc-afa8-4572-94d7-58d315620b51'],39,,,,,,,,,,,,,,,,,,Lyon,137,00:02:39.407,Pass,
,,,,,,,,,,,,,,,,1.982351,,,,,,,,,470697bf-707d-4f52-9ef0-e662e72fe86c,122,,"[12.7, 34.4]",3829476,2,,,,,0.7878919,,Left Foot,,"[32.7, 54.5]",,Ground Pass,,28.35507,,,,,Sergi Darder Moll,3236.0,,,,,,1,From Free Kick,Anthony Lopes,2947.0,Goalkeeper,6,Lyon,137,['2522ed9b-2fd5-4d30-9582-5ab3d80fee7f'],46,,,,,,,,,,,,,,,,,,Lyon,137,00:02:46.213,Pass,
