ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_lost_in_play,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,2.73223,,,,,,,,,,,,,,2a71f157-898b-4f2e-9819-82ae03fb89a8,16,,,"[29.3, 57.1]",3900520,0,,,,0.15771532,,Right Foot,,,"[70.8, 63.7]",,High Pass,,42.02154,,,,Bryan Dabo,3421.0,,,,,,1,From Kick Off,Vitorino Hilton da Silva,3674.0,Right Center Back,2,Montpellier,139,['a280e8cc-6078-4e17-8381-68bb78b755bc'],11,,,,,,,,,,,,,,,,,,Montpellier,139,00:00:11.845,Pass,
,,,,,,,,,,,,,,,,0.239264,,,,,,,,,,,,,,97036f38-7175-4f05-886c-8356b8832ec0,20,,,"[71.5, 78.2]",3900520,0,,,,3.035927,,Left Foot,,,"[64.9, 78.9]",,Ground Pass,,6.6370173,,Incomplete,,Mathieu Deplagne,2975.0,,,,,,1,From Kick Off,Bryan Dabo,3421.0,Right Midfield,2,Montpellier,139,"['71b2fd06-cd7e-4df3-acf5-64e987a5db50', '9e6c43f2-bd66-4655-8589-8ab8bdedb1b8', 'a8f41782-4373-420e-a270-31b156d36181']",17,,,,,,,,,,,,,,,,,,Montpellier,139,00:00:17.455,Pass,True
,,,,,,,,,,,,,,,,1.493066,,,,,,,,,,,,,,7dd30a20-e16b-498d-8f93-94bc33b9d8cf,24,,,"[54.6, 1.4]",3900520,0,,,,2.7583084,,Right Foot,,,"[42.2, 6.4]",,Ground Pass,,13.370116,,,,Jérémy Morel,2983.0,,,,,,1,Regular Play,Sergi Darder Moll,3236.0,Left Center Midfield,3,Lyon,137,['521474c8-ce62-4c59-a8ed-5a4c166a8f70'],18,,,,,,,,,,,,,,,,,,Lyon,137,00:00:18.656,Pass,
,,,,,,,,,,,,,,,,0.895723,,,,,,,,,,,,,,08dbba12-59a3-4bd0-a1b9-def935a5c388,27,,,"[42.4, 6.6]",3900520,0,,,,2.5869806,,Left Foot,,,"[31.1, 13.6]",,Ground Pass,,13.2924795,,,,Maxime Gonalons,6982.0,,,,,,1,Regular Play,Jérémy Morel,2983.0,Left Back,3,Lyon,137,['7fad2120-27b1-4897-882a-f86739a6f62e'],20,,,,,,,,,,,,,,,,,,Lyon,137,00:00:20.755,Pass,
,,,,,,,,,,,,,,,,2.567213,,,,,,,,,,,,,,4ceaf025-4b41-457d-ab57-542ba502656f,30,,,"[23.4, 19.2]",3900520,0,,,,1.3953341,,Right Foot,,,"[29.8, 55.3]",,Ground Pass,,36.662926,,,,Milan Biševac,3103.0,,,,,,1,Regular Play,Maxime Gonalons,6982.0,Left Center Back,3,Lyon,137,['cdd37ad7-21fa-4bf3-b18a-6ac24fe1baa0'],24,,,,,,,,,,,,,,,,,,Lyon,137,00:00:24.768,Pass,
,,,,,,,,,,,,,,,,1.253018,,,,,,,,,,,,,,32575b31-a633-47df-938a-508e7993b50f,33,,,"[33.9, 56.4]",3900520,0,,,,0.8422987,,Right Foot,,,"[48.8, 73.1]",,Ground Pass,,22.380795,,,,Rafael Pereira da Silva,3156.0,,,,,,1,Regular Play,Milan Biševac,3103.0,Right Center Back,3,Lyon,137,['427f2147-1956-47d0-9a3d-025524e0481d'],28,,,,,,,,,,,,,,,,,,Lyon,137,00:00:28.897,Pass,
,,,,,,,,,,,,,,,,1.244,,,,,,,,,,,,,,d2c9c428-7f0d-4a7b-80b4-4e0a15ddeddd,35,,,"[48.8, 73.1]",3900520,0,,,,-0.3780584,,Right Foot,,,"[62.9, 67.5]",,Ground Pass,,15.171354,,,,Jordan Ferri,3118.0,,,,,,1,Regular Play,Rafael Pereira da Silva,3156.0,Right Back,3,Lyon,137,['fa4aa803-74a1-49da-8a7a-4124b48c07f4'],30,,,,,,,,,,,,,,,,,,Lyon,137,00:00:30.150,Pass,
,,,,,,,,,,,,,,,,0.732,,,,,,,,,,,,,,80a4df0c-533f-486b-8d87-bd5cf5862310,41,,,"[55.9, 74.4]",3900520,0,,,,-1.053509,,Right Foot,,,"[62.5, 62.8]",,Ground Pass,,13.346161,,,,Jordan Ferri,3118.0,,,,,Free Kick,1,From Free Kick,Rafael Pereira da Silva,3156.0,Right Back,4,Lyon,137,['32ec91b2-c23f-4cf1-9e1a-d416e0574b33'],56,,,,,,,,,,,,,,,,,,Lyon,137,00:00:56.284,Pass,
,,,,,,,,,,,,,,,,0.840329,,,,,,,,,,,,,,d6e23980-0d29-42f9-92e1-fd5aa945aaca,44,,,"[62.3, 63.2]",3900520,0,,,,2.4737601,,Right Foot,,,"[55.2, 68.8]",,Ground Pass,,9.042677,,,,Rafael Pereira da Silva,3156.0,,,,,,1,From Free Kick,Jordan Ferri,3118.0,Right Center Midfield,4,Lyon,137,"['2ae7ea95-76cf-499c-a28d-e9a83c1047ce', 'f7d24649-7da6-491a-9a9b-fa947f02723e']",57,,,,,,,,,,,,,,,,,,Lyon,137,00:00:57.016,Pass,True
,,,,,,,,,,,,,,,,2.171841,,,,,,,,,,,,,,76ecf945-0357-48b1-8294-1edcd82bba24,47,,,"[55.0, 68.0]",3900520,0,,,,-1.9315895,,Other,,,"[40.7, 30.1]",,Low Pass,,40.508022,,,,Maxime Gonalons,6982.0,,,,,,1,From Free Kick,Rafael Pereira da Silva,3156.0,Right Back,4,Lyon,137,['84dc4c49-0549-4c43-80db-19d9703ffa8f'],58,,,,,,,,,,,,,,,,,,Lyon,137,00:00:58.576,Pass,
,,,,,,,,,,,,,,,,1.063845,,,,,,,,,,,,,,66233f3a-de86-4ba6-8164-ace69ef40981,50,,,"[44.1, 28.4]",3900520,1,,,,-1.3055228,,Right Foot,,,"[48.8, 11.1]",,Ground Pass,,17.927074,,,,Jérémy Morel,2983.0,,,,,,1,From Free Kick,Maxime Gonalons,6982.0,Left Center Back,4,Lyon,137,['84c95507-c5b6-411a-a932-96624b55e6bf'],2,,,,,,,,,,,,,,,,,,Lyon,137,00:01:02.275,Pass,
,,,,,,,,,,,,,,,,0.931533,,,,,,,,,,,,,,dbcdbb5f-d9e6-47ee-af55-a98c05052218,53,,,"[48.8, 11.1]",3900520,1,,,,1.0878274,,Right Foot,,,"[57.4, 27.5]",,Ground Pass,,18.518099,,,,Corentin Tolisso,5480.0,,,,,,1,From Free Kick,Jérémy Morel,2983.0,Left Back,4,Lyon,137,['ddf14c01-9093-4f46-8bbc-83c6425d5b1a'],4,,,,,,,,,,,,,,,,,,Lyon,137,00:01:04.357,Pass,
,,,,,,,,,,,,,,,,1.000763,,,,,,,,,,,,,,7dd198d1-56cb-4be1-b8fd-ca6841964857,56,,,"[76.9, 21.5]",3900520,1,,,,0.90439844,,Right Foot,,,"[85.0, 31.8]",,Ground Pass,,13.103435,,,,Claudio Beauvue,6600.0,,,,,,1,From Free Kick,Corentin Tolisso,5480.0,Center Defensive Midfield,4,Lyon,137,['f49fd53e-1cb5-4bb9-a4de-ef82ca898d4e'],7,,,,,,,,,,,,,,,,,,Lyon,137,00:01:07.712,Pass,
,,,,,,,,,,,,,,,,1.159667,,,,,,,,,,,,,,f1d521b5-fcf3-419d-ac6d-0f0fd5896f1b,63,,,"[50.8, 23.2]",3900520,1,,,,1.6483107,,Right Foot,,,"[48.4, 54.1]",,Ground Pass,,30.993063,,,,Milan Biševac,3103.0,,,,,,1,From Free Kick,Maxime Gonalons,6982.0,Left Center Back,4,Lyon,137,['f03cc338-a61c-4e72-8212-638041780a85'],13,,,,,,,,,,,,,,,,,,Lyon,137,00:01:13.649,Pass,
,,,,,,,,,,,,,,,,0.959095,,,,,,,,,,,,,,f5e56d7a-7823-4eac-b397-87d08f1ec1da,66,,,"[39.0, 50.0]",3900520,1,,,,0.12970254,,Right Foot,,,"[50.5, 51.5]",,Ground Pass,,11.597413,,,,Jordan Ferri,3118.0,,,,,,1,From Free Kick,Milan Biševac,3103.0,Right Center Back,4,Lyon,137,['6d1a9767-81a9-4536-b2d5-9ab5ef7448ea'],16,,,,,,,,,,,,,,,,,,Lyon,137,00:01:16.562,Pass,
,,,,,,,,,,,,,,,,1.052423,,,,,,,,,,,,,,65ccbf1a-f239-49fc-8db9-483b1ecc0b19,69,,,"[49.9, 51.5]",3900520,1,,,,-2.1380472,,Right Foot,,,"[34.1, 26.7]",,Ground Pass,,29.405441,,,,Maxime Gonalons,6982.0,,,,,,1,From Free Kick,Jordan Ferri,3118.0,Right Center Midfield,4,Lyon,137,['ee4c822b-f05e-4572-88f2-7c0094b50dcb'],18,,,,,,,,,,,,,,,,,,Lyon,137,00:01:18.554,Pass,
,,,,,,,,,,,,,,,,1.062571,,,,,,,,,,,,,,8da7f1d0-3b8e-48f0-9445-4b6e0ac13f6c,72,,,"[34.1, 26.7]",3900520,1,,,,-0.26527357,,Right Foot,,,"[51.4, 22.0]",,Ground Pass,,17.927074,,,,Sergi Darder Moll,3236.0,,,,,,1,From Free Kick,Maxime Gonalons,6982.0,Left Center Back,4,Lyon,137,['be054227-2d18-4320-ad2f-4d7e414c226f'],20,,,,,,,,,,,,,,,,,,Lyon,137,00:01:20.788,Pass,
,,,,,,,,,,,,,,,,1.749474,,,,,,,,,,,,,,d5992308-3a5a-479c-a093-7d540fa7bd9c,76,,,"[56.7, 22.2]",3900520,1,,,,-1.6133238,,Right Foot,,,"[55.9, 3.4]",,Ground Pass,,18.817013,,,,Jérémy Morel,2983.0,,,,,,1,From Free Kick,Sergi Darder Moll,3236.0,Left Center Midfield,4,Lyon,137,"['85208a7c-c92d-4363-9dcb-8a79ab6681a5', '899b54a6-96a6-4e4a-a170-fa07e379569c']",23,,,,,,,,,,,,,,,,,,Lyon,137,00:01:23.261,Pass,True
,,,,,,,,,,,,,,,,3.48421,,,,,,,,,,,,,,8a73823e-6952-41cc-bff0-5bf9cb4459db,79,,,"[62.7, 3.4]",3900520,1,,,,0.7568345,,Left Foot,,,"[111.3, 49.3]",,High Pass,,66.84886,,Incomplete,,Alexandre Lacazette,3451.0,,True,Through Ball,True,,1,From Free Kick,Jérémy Morel,2983.0,Left Back,4,Lyon,137,"['0dd09730-218b-4a56-9aa3-28b35c0aeb6f', 'bcd6b1ec-647f-4843-8301-b212af904282']",26,,,,,,,,,,,,,,,,,,Lyon,137,00:01:26.653,Pass,
,,,,,,,,,,,,,,,,3.367297,,,,,,,,,,,,,,d2b803ae-008a-4c8c-a540-77af358f5e82,83,,,"[18.0, 39.7]",3900520,1,,,,0.44808465,,Right Foot,,,"[69.8, 64.6]",,High Pass,,57.473907,,,,Rodrigue Casimir Ninga,3020.0,,,,,,1,From Keeper,Laurent Pionnier,40645.0,Goalkeeper,5,Montpellier,139,['4ab30ebb-d3ec-4bf2-bb1c-42306960dc3c'],40,,,,,,,,,,,,,,,,,,Montpellier,139,00:01:40.413,Pass,
,,,,,,,,,,,,,,,,0.240644,,,,,,,,,,,,,,a5f3565a-3730-4e22-8f60-a0681ba69725,93,,,"[77.7, 72.9]",3900520,1,,,,-0.20668322,,Right Foot,,,"[83.9, 71.6]",,Ground Pass,,6.3348246,,Incomplete,,Rodrigue Casimir Ninga,3020.0,,,,,,1,From Keeper,Bryan Dabo,3421.0,Right Midfield,5,Montpellier,139,"['1948d9e2-93b5-44d8-863e-7b530cd185e2', '62f701d5-a3a1-4809-aaa1-8d3ad4bf9d90']",53,,,,,,,,,,,,,,,,,,Montpellier,139,00:01:53.891,Pass,
,,,,,,,,,,,,,,,,0.979288,,,,,,,,,,,,,,e59462d2-1597-41c1-bb1d-48a8eee5d0e3,98,,,"[101.2, 57.5]",3900520,1,,,,-1.7506498,,Right Foot,,,"[98.2, 41.0]",,Ground Pass,,16.77051,,,,Ryad Boudebouz,6661.0,,,,,,1,From Keeper,Bryan Dabo,3421.0,Right Midfield,5,Montpellier,139,['5e013130-84bb-411a-91e3-3b3cb6b00f47'],56,,,,,,,,,,,,,,,,,,Montpellier,139,00:01:56.938,Pass,
,,,,,,,,,,,,,,,,1.132236,,,,,,,,,,,,,,0d463f14-f2ca-4f11-b43b-b260c8cc8495,102,,,"[101.6, 39.5]",3900520,1,,,,-1.0906214,9bfe2c10-450f-43b4-9b26-e9203f4e6bec,Left Foot,,,"[106.6, 29.9]",,Ground Pass,,10.824047,,,,Jérôme Roussillon,3676.0,True,,,,,1,From Keeper,Ryad Boudebouz,6661.0,Center Attacking Midfield,5,Montpellier,139,"['7a50e698-8a5c-4a1f-88bf-c2f49cd47f20', 'f6cc9992-011d-44a6-a91e-1ede227a8b08']",58,,,,,,,,,,,,,,,,,,Montpellier,139,00:01:58.856,Pass,True
,,,,,,,,,,,,,,,,0.818395,,,,,,,,,,,,,,8b405f6d-d46d-4f77-8161-1aabd55b0c0a,111,,,"[76.8, 0.1]",3900520,2,,,,1.0402384,,,,,"[85.6, 15.1]",,Low Pass,,17.390802,,,,Ryad Boudebouz,6661.0,,,,,Throw-in,1,From Throw In,Ramy Bensebaini,3191.0,Left Back,6,Montpellier,139,['cbe6abe4-a85d-41e2-8cbf-5117309671cf'],12,,,,,,,,,,,,,,,,,,Montpellier,139,00:02:12.903,Pass,
,,,,,,,,,,,,,,,,0.70689,,,,,,,,,,,,,,147f1dd8-2c11-4dd7-9622-e338c1343e0c,113,,,"[85.6, 14.9]",3900520,2,,,,-1.6412677,,Left Foot,,,"[85.0, 6.4]",,Ground Pass,,8.521151,,,,Ramy Bensebaini,3191.0,,,,,,1,From Throw In,Ryad Boudebouz,6661.0,Center Attacking Midfield,6,Montpellier,139,['956dc061-7ec4-4255-9bb6-2e8b98838719'],13,,,,,,,,,,,,,,,,,,Montpellier,139,00:02:13.721,Pass,
,,,,,,,,,,,,,,,,0.647698,,,,,,,,,,,,,,5f008e67-6b8d-40be-86cd-57785e04840e,117,,,"[91.8, 7.2]",3900520,2,,,,0.80357796,,Left Foot,,,"[97.2, 12.8]",,Ground Pass,,7.77946,,,,Rodrigue Casimir Ninga,3020.0,,,,,,1,From Throw In,Ramy Bensebaini,3191.0,Left Back,6,Montpellier,139,"['331fe278-a371-4e4f-a431-198c7f9c4dfa', 'c7836f04-3d2a-4d2d-bedc-44cfca750713']",16,,,,,,,,,,,,,,,,,,Montpellier,139,00:02:16.186,Pass,True
,,,,,,,,,,,,,,,,1.587007,,,,,,,,,,,,,,6f753cec-aa15-492c-9843-4ac010f2f76b,121,,,"[27.9, 65.8]",3900520,2,,,,-0.9185095,,Right Foot,,,"[43.1, 45.9]",,Ground Pass,,25.040966,,,,Sergi Darder Moll,3236.0,,,,,Recovery,1,Regular Play,Corentin Tolisso,5480.0,Center Defensive Midfield,7,Lyon,137,['1817049a-d6f1-436c-b4ad-af3227d916f4'],18,,,,,,,,,,,,,,,,,,Lyon,137,00:02:18.198,Pass,
,,,,,,,,,,,,,,,,1.410209,,,,,,,,,,,,,,4d58bbc5-0461-4a04-9be4-98f6f068ab04,124,,,"[41.3, 39.3]",3900520,2,,,,-1.7842143,,Left Foot,,,"[34.3, 7.0]",,Ground Pass,,33.049812,,,,Jérémy Morel,2983.0,,,,,,1,Regular Play,Sergi Darder Moll,3236.0,Left Center Midfield,7,Lyon,137,['edb43da1-cf03-4574-bd04-4826f9702208'],21,,,,,,,,,,,,,,,,,,Lyon,137,00:02:21.322,Pass,
,,,,,,,,,,,,,,,,0.752485,,,,,,,,,,,,,,d83f9aaa-af7d-4238-adb0-5f74095ec63f,127,,,"[54.2, 2.1]",3900520,2,,,,1.5549246,,Left Foot,,,"[54.4, 14.7]",,Ground Pass,,12.601587,,,,Sergi Darder Moll,3236.0,,,,,,1,Regular Play,Jérémy Morel,2983.0,Left Back,7,Lyon,137,['9d1a99f8-72e3-4f4e-a0c4-c24be1454e90'],27,,,,,,,,,,,,,,,,,,Lyon,137,00:02:27.792,Pass,
,,,,,,,,,,,,,,,,1.74902,,,,,,,,,,,,,,2d551600-205d-4587-9b59-a3f103267709,130,,,"[54.4, 14.7]",3900520,2,,,,1.5458972,,Right Foot,,,"[55.7, 66.9]",,Ground Pass,,52.216187,,,,Jordan Ferri,3118.0,,True,,,,1,Regular Play,Sergi Darder Moll,3236.0,Left Center Midfield,7,Lyon,137,['4ad0662c-9908-4b8c-90f6-2ae00e22e82b'],31,,,,,,,,,,,,,,,,,,Lyon,137,00:02:31.517,Pass,
,,,,,,,,,,,,,,,,0.730182,,,,,,,,,,,,,,2ee8c2f6-ba6b-44fa-81fd-575062cda8bd,133,,,"[63.2, 68.4]",3900520,2,,,,-0.2965458,,Right Foot,,,"[70.4, 66.2]",,Ground Pass,,7.528612,,,,Mathieu Valbuena,18868.0,,,,,,1,Regular Play,Jordan Ferri,3118.0,Right Center Midfield,7,Lyon,137,['d2a1f427-3676-4ce2-99f2-f0aaa18de9fc'],35,,,,,,,,,,,,,,,,,,Lyon,137,00:02:35.126,Pass,
,,,,,,,,,,,,,,,,0.720446,,,,,,,,,,,,,,109bb27a-2f81-47b6-8035-d63c962c8ac7,137,,,"[69.8, 66.9]",3900520,2,,,,-1.8559141,,Right Foot,,,"[68.1, 61.1]",,Ground Pass,,6.0440054,,,,Jordan Ferri,3118.0,,,,,,1,Regular Play,Mathieu Valbuena,18868.0,Center Attacking Midfield,7,Lyon,137,"['3b443838-73af-493c-a63e-add6b4b61e2b', '786cacae-cf5d-40bc-9fa7-0ef784cb9298']",36,,,,,,,,,,,,,,,,,,Lyon,137,00:02:36.599,Pass,True
,,,,,,,,,,,,,,,,1.42434,,,,,,,,,,,,,,951c1cd5-90b8-40f9-ae37-911bc41556b3,139,,,"[68.3, 61.1]",3900520,2,,,,0.57770884,,Right Foot,,,"[84.1, 71.4]",,Ground Pass,,18.860806,,,,Rafael Pereira da Silva,3156.0,,,,,,1,Regular Play,Jordan Ferri,3118.0,Right Center Midfield,7,Lyon,137,['85c4f8be-06fd-4ad9-a743-dd65d07f3fbb'],37,,,,,,,,,,,,,,,,,,Lyon,137,00:02:37.319,Pass,
