50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,2.525623,,,,,,,,,,,,,,10e9ac21-873a-4891-9eab-295f59a35ad2,18,,,"[49.7, 57.0]",3900496,0,,,,-1.3628749,,Right Foot,,,,"[59.7, 9.6]",,High Pass,,48.44337,,,,Ramy Bensebaini,3191.0,,True,,,Free Kick,1,From Free Kick,Vitorino Hilton da Silva,3674.0,Right Center Back,3,Montpellier,139,['0cc70c39-c03f-492e-add1-cb595b1ca36e'],19,,,,,,,,,,,,,,,,,Montpellier,139,00:00:19.126,Pass,
,,,,,,,,,,,,,,,,1.397925,,,,,,,,,,,,,,42665dbd-28df-4a4c-aca8-393acad5f20d,21,,,"[64.0, 7.0]",3900496,0,,,,2.7409682,,Left Foot,,,,"[55.5, 10.6]",,Ground Pass,,9.2309265,,,,Daniel Congré,3011.0,,,,,,1,From Free Kick,Ramy Bensebaini,3191.0,Left Back,3,Montpellier,139,['68cd1757-e4eb-4b20-b4b9-97fff0aee973'],23,,,,,,,,,,,,,,,,,Montpellier,139,00:00:23.091,Pass,
,,,,,,,,,,,,,,,,2.448018,,,,,,,,,,,,,,2df6cf2c-9cc8-40aa-af0c-dc8a3acf6026,24,,,"[45.8, 24.3]",3900496,0,,,,1.9668778,,Right Foot,,,,"[36.6, 46.3]",,Ground Pass,,23.846174,,,,Vitorino Hilton da Silva,3674.0,,,,,,1,From Free Kick,Daniel Congré,3011.0,Left Center Back,3,Montpellier,139,['041a6ff2-a8fe-49db-a3c6-99a237d77901'],26,,,,,,,,,,,,,,,,,Montpellier,139,00:00:26.674,Pass,
,,,,,,,,,,,,,,,,1.660523,,,,,,,,,,,,,,dd39e2ce-a4c9-4740-b147-8ea2d44431b9,28,,,"[34.1, 54.9]",3900496,0,,,,0.8171896,,Right Foot,,,,"[47.8, 69.5]",,Ground Pass,,20.021238,,,,Mathieu Deplagne,2975.0,,,,,,1,From Free Kick,Vitorino Hilton da Silva,3674.0,Right Center Back,3,Montpellier,139,"['0b6dfa17-c971-4e97-8925-bb8b892fd3ca', '1e7d8fa9-c18a-4958-bc24-97853d310307']",29,,,,,,,,,,,,,,,,,Montpellier,139,00:00:29.202,Pass,True
,,,,,,,,,,,,,,,,1.531432,,,,,,,,,,,,,,3305086e-635e-40e4-a1c5-5d3848a3da24,31,,,"[48.8, 69.9]",3900496,0,,,,0.14017884,,Right Foot,,,,"[65.1, 72.2]",,Ground Pass,,16.46147,,,,Souleymane Camara,3679.0,,,,,,1,From Free Kick,Mathieu Deplagne,2975.0,Right Back,3,Montpellier,139,['7ddf9071-8c23-44d8-a431-c99bd67b67f4'],31,,,,,,,,,,,,,,,,,Montpellier,139,00:00:31.402,Pass,
,,,,,,,,,,,,,,,,1.947299,,,,,,,,,,,,,,4b8a90d0-aa7e-4fd3-b7f6-a5e9666ebb44,37,,,"[35.1, 0.1]",3900496,0,True,,,0.14876358,,,,,,"[73.8, 5.9]",,High Pass,,39.132214,,Incomplete,,Martin Braithwaite Christensen,4447.0,,,,,Throw-in,1,From Throw In,William Matheus da Silva,44065.0,Left Back,4,Toulouse,130,"['c908d42b-01f5-49bb-95ee-9bcdbf8c284c', 'd13cdff6-e3be-44b5-b939-3dc15d7b759c']",46,,,,,,,,,,,,,,,,,Toulouse,130,00:00:46.926,Pass,
,,,,,,,,,,,,,,,,2.927452,,,,,,,,,,,,,,0e9e904b-00df-472d-9619-5214b2746f63,40,,,"[41.1, 73.7]",3900496,0,,,,-0.37239844,,Right Foot,,,,"[47.5, 71.2]",,High Pass,,6.8709536,,Incomplete,,,,,,,,Recovery,1,From Throw In,Mathieu Deplagne,2975.0,Right Back,4,Toulouse,130,['b61cc80f-0e23-4a8a-9eaa-76833c4761bf'],50,,,,,,,,,,,,,,,,,Montpellier,139,00:00:50.787,Pass,
,,,,,,,,,,,,,,,,0.722572,,,,,,,,,,,,,,b61cc80f-0e23-4a8a-9eaa-76833c4761bf,41,,,"[72.6, 8.9]",3900496,0,,,,0.18311082,,Head,,,,"[80.7, 10.4]",,Low Pass,,8.237719,,,,Martin Braithwaite Christensen,4447.0,,,,,Recovery,1,From Throw In,Zinédine Machach,3032.0,Left Center Midfield,4,Toulouse,130,"['0e9e904b-00df-472d-9619-5214b2746f63', 'ed4cb370-cf69-4671-b57b-4d56d17ab60b']",53,,,,,,,,,,,,,,,,,Toulouse,130,00:00:53.715,Pass,
,,,,,,,,,,,,,,,,1.61633,,,,,,,,,,,,,,e80b0a30-9a2f-4d25-9b0b-a09a0052bae6,51,,,"[45.0, 68.6]",3900496,1,,,,-2.4105625,,Right Foot,,,,"[14.0, 40.8]",,Ground Pass,,41.639404,,,,Laurent Pionnier,40645.0,,,,,Free Kick,1,From Free Kick,Vitorino Hilton da Silva,3674.0,Right Center Back,6,Montpellier,139,['846081dc-fcfe-41db-97d3-4670fa545648'],6,,,,,,,,,,,,,,,,,Montpellier,139,00:01:06.917,Pass,
,,,,,,,,,,,,,,,,3.174743,,,,,,,,,,,,,,9bae628c-9ae4-4a4b-ae8d-6d0067a26dd1,55,,,"[15.2, 41.4]",3900496,1,,,,-0.28514433,,Right Foot,,,,"[74.9, 23.9]",,High Pass,,62.212055,,Incomplete,,,,,,,,,1,From Free Kick,Laurent Pionnier,40645.0,Goalkeeper,6,Montpellier,139,"['9cfd3272-0526-4cad-be39-24bf69482d73', 'bbbda57f-745a-45fd-8cb2-846cf9040992']",8,,,,,,,,,,,,,,,,,Montpellier,139,00:01:08.613,Pass,True
,,,,,,,,,,,,,,,,2.764099,,,,,,,,,,,,,,ade59972-4b67-46df-afb2-f9f5c6292cac,57,,,"[63.4, 32.0]",3900496,1,,,,-1.5399181,,Left Foot,,,,"[64.2, 6.1]",,High Pass,,25.912352,,,,Ramy Bensebaini,3191.0,,,,,Recovery,1,From Free Kick,Jonas Martin,2950.0,Left Defensive Midfield,6,Montpellier,139,['185b736b-49d4-4af1-b698-5be2e310ec41'],15,,,,,,,,,,,,,,,,,Montpellier,139,00:01:15.113,Pass,
,,,,,,,,,,,,,,,,1.628459,,,,,,,,,,,,,,061d60ed-902a-4a0f-afb2-a2c9241cdea2,64,,,"[48.0, 80.0]",3900496,1,,,,-0.17021193,,,,,,"[67.2, 76.7]",,High Pass,,19.48153,,Incomplete,,Wissam Ben Yedder,6723.0,,,,,Throw-in,1,From Throw In,Wergiton do Rosário Calmon,3030.0,Right Back,7,Toulouse,130,"['1d3eef64-07af-4da9-84ec-2c6dbf45ff6e', 'f4617d7b-e78d-4f22-9e17-97696e865f37']",38,,,,,,,,,,,,,,,,,Toulouse,130,00:01:38.815,Pass,
,,,,,,,,,,,,,,,,1.622367,,,,,,,,,,,,,,1d3eef64-07af-4da9-84ec-2c6dbf45ff6e,67,,,"[52.9, 3.4]",3900496,1,,,True,0.0,,,,,,"[58.7, 3.4]",,High Pass,,5.8,,,,Jérôme Roussillon,3676.0,,,,,Recovery,1,Regular Play,Ramy Bensebaini,3191.0,Left Back,8,Montpellier,139,"['01b3e7ab-ca78-4f64-a674-c490fe7d2c41', '061d60ed-902a-4a0f-afb2-a2c9241cdea2', '067be344-27bc-4427-9451-e6262f0f3630']",40,,,,,,,,,,,,,,,,,Montpellier,139,00:01:40.443,Pass,True
,,,,,,,,,,,,,,,,0.840701,,,,,,,,,,,,,,ee2887c4-121c-4a6a-96f4-4e5cf7497ba9,69,,,"[58.7, 3.4]",3900496,1,,,,0.13800602,,Head,,,,"[65.9, 4.4]",,Low Pass,,7.2691126,,Incomplete,,Souleymane Camara,3679.0,,,,,,1,Regular Play,Jérôme Roussillon,3676.0,Left Wing,8,Montpellier,139,"['31fcb908-d443-4e68-bb00-5185b64d1598', '9f8df148-8e07-43bb-b271-ca91cd343ef8']",42,,,,,,,,,,,,,,,,,Montpellier,139,00:01:42.305,Pass,
,,,,,,,,,,,,,,,,0.902953,,,,,,,,,,,,,,9f8df148-8e07-43bb-b271-ca91cd343ef8,71,,,"[54.2, 75.7]",3900496,1,,,,-0.1798535,,Left Foot,,,,"[67.4, 73.3]",,High Pass,,13.416408,,Incomplete,,,,,,,,Recovery,1,Regular Play,Wergiton do Rosário Calmon,3030.0,Right Back,8,Montpellier,139,"['111795a2-ccaa-4e76-a53b-5dbac07c513e', 'ee2887c4-121c-4a6a-96f4-4e5cf7497ba9']",43,,,,,,,,,,,,,,,,,Toulouse,130,00:01:43.145,Pass,
,,,,,,,,,,,,,,,,1.662408,,,,,,,,,,,,,,111795a2-ccaa-4e76-a53b-5dbac07c513e,72,,,"[52.7, 6.8]",3900496,1,,,,0.07233733,,Head,,,,"[73.4, 8.3]",,High Pass,,20.754276,,Incomplete,,Ramy Bensebaini,3191.0,,,,,Recovery,1,Regular Play,Daniel Congré,3011.0,Left Center Back,8,Montpellier,139,"['42e18792-22f0-4ab5-b289-6f2b50349749', '9f8df148-8e07-43bb-b271-ca91cd343ef8', 'e630c227-3fd0-4003-914f-fe2e51a4f2be']",44,,,,,,,,,,,,,,,,,Montpellier,139,00:01:44.048,Pass,
,,,,,,,,,,,,,,,,1.677134,,,,,,,,,,,,,,ed8c3ddb-4923-4237-9c84-dc6fd6f30294,76,,,"[61.7, 10.8]",3900496,1,,,True,-0.91846544,,,,,,"[67.2, 3.6]",,High Pass,,9.060353,,,,Jérôme Roussillon,3676.0,,,,,Recovery,1,Regular Play,Jonas Martin,2950.0,Left Defensive Midfield,8,Montpellier,139,"['2005be60-a19a-432a-924b-588e429f7b1c', 'c42a3051-cbbc-476e-bf3e-fefb3522f15e']",48,,,,,,,,,,,,,,,,,Montpellier,139,00:01:48.255,Pass,True
,,,,,,,,,,,,,,,,3.838368,,,,,,,,,,,,,,57206053-caa4-4cef-b9cf-63ab02d6fc22,80,,,"[65.1, 3.1]",3900496,1,,,,-0.1233377,,Left Foot,,,,"[89.3, 0.1]",,Low Pass,,24.38524,,Out,,Ramy Bensebaini,3191.0,,,,,,1,Regular Play,Jérôme Roussillon,3676.0,Left Wing,8,Montpellier,139,"['513af064-1724-430d-943a-3c896e9872bd', '79dd5432-c121-4fef-b4b1-d770a254087e']",50,,,,,,,,,,,,,,,,,Montpellier,139,00:01:50.149,Pass,True
,,,,,,,,,,,,,,,,1.220481,,,,,,,,,,,,,,878edb84-9923-447f-bd64-f082aa98226e,82,,,"[41.5, 80.0]",3900496,1,,,,-0.70649254,,,,,,"[53.1, 70.1]",,Low Pass,,15.250246,,Incomplete,,Jean-Daniel Akpa Akpro,31174.0,,,,,Throw-in,1,From Throw In,Wergiton do Rosário Calmon,3030.0,Right Back,9,Toulouse,130,"['0a48f9dd-abcc-42c2-868c-cf6d70cfde37', 'e685af56-02af-4aed-b9cd-74b1a56c9943']",59,,,,,,,,,,,,,,,,,Toulouse,130,00:01:59.525,Pass,
,,,,,,,,,,,,,,,,4.206742,,,,,,,,,,,,,,ae8eee9d-9a0b-4e52-b8db-0b66d7dd5c66,91,,,"[52.7, 63.3]",3900496,2,,,,-0.035849612,,Right Foot,,,,"[100.1, 61.6]",,High Pass,,47.430477,,Incomplete,,Martin Braithwaite Christensen,4447.0,,,,,,1,From Throw In,Étienne Didot,3189.0,Center Defensive Midfield,9,Toulouse,130,"['67c243df-3bce-4058-949a-858dbcb83a3e', '71b22edc-d8b5-4f19-a6c5-5c98fa0ce720']",3,,,,,,,,,,,,,,,,,Toulouse,130,00:02:03.614,Pass,
,,,,,,,,,,,,,,,,2.068428,,,,,,,,,,,,,,edfd737d-5943-4b58-a004-68880c81bb6b,96,,,"[4.1, 24.3]",3900496,2,,,,-1.1071488,,Left Foot,,,,"[14.8, 2.9]",,Ground Pass,,23.925928,,,,Ramy Bensebaini,3191.0,,,,,,1,Regular Play,Vitorino Hilton da Silva,3674.0,Right Center Back,10,Montpellier,139,"['0434b985-82e0-447b-90bf-69ccddc90d22', 'ea9dd431-9630-436a-9e0e-6ffd6132e267']",10,,,,,,,,,,,,,,,,,Montpellier,139,00:02:10.523,Pass,True
,,,,,,,,,,,,,,,,1.020955,,,,,,,,,,,,,,9ef82e74-a09b-4bf0-be63-b1f745737e93,99,,,"[14.8, 1.9]",3900496,2,,,,0.14349365,,Left Foot,,,,"[41.1, 5.7]",,High Pass,,26.573107,,,,Jérôme Roussillon,3676.0,,,,,,1,Regular Play,Ramy Bensebaini,3191.0,Left Back,10,Montpellier,139,['e5ae1208-608a-4c4a-9cbb-840c4eb14694'],13,,,,,,,,,,,,,,,,,Montpellier,139,00:02:13.043,Pass,
,,,,,,,,,,,,,,,,1.072509,,,,,,,,,,,,,,80c9493e-1f92-4bd0-b6db-f407cd1fbc8d,103,,,"[74.1, 80.0]",3900496,2,,,,-0.4201967,,,,,,"[88.2, 73.7]",,Low Pass,,15.443445,,,,Wissam Ben Yedder,6723.0,,,,,Throw-in,1,From Throw In,Wergiton do Rosário Calmon,3030.0,Right Back,11,Toulouse,130,['3ec95d0b-32a1-4be5-8a14-04efef95e882'],17,,,,,,,,,,,,,,,,,Toulouse,130,00:02:17.857,Pass,
,,,,,,,,,,,,,,,,1.123438,,,,,,,,,,,,,,0239ecca-db0f-48a7-b6e1-6f967da8d96f,111,,,"[24.9, 4.0]",3900496,2,,,,0.094688065,,Left Foot,,,,"[42.8, 5.7]",,High Pass,,17.980545,,Incomplete,,,,,,,,,1,Regular Play,Ramy Bensebaini,3191.0,Left Back,12,Montpellier,139,"['6d5a6a0a-1e8e-403b-a27d-2c94fa3919af', 'f1880641-e244-46e9-add7-293d5536445f']",23,,,,,,,,,,,,,,,,,Montpellier,139,00:02:23.186,Pass,True
,,,,,,,,,,,,,,,,0.891828,,,,,,,,,,,,,,d9f9c87e-0366-48e6-ac89-948713b47cf9,122,,,"[71.1, 73.3]",3900496,2,,,,0.38237903,,Left Foot,,,,"[80.3, 77.0]",,Ground Pass,,9.916148,,,,Wergiton do Rosário Calmon,3030.0,,,,,Free Kick,1,From Free Kick,Étienne Didot,3189.0,Center Defensive Midfield,14,Toulouse,130,['21d19b12-a5c4-4f9a-b241-f73b7f1f8266'],42,,,,,,,,,,,,,,,,,Toulouse,130,00:02:42.073,Pass,
,,,,,,,,,,,,,,,,0.567047,,,,,,,,,,,,,,bfd59b00-ec83-4229-934f-95b51220436b,125,,,"[81.8, 76.3]",3900496,2,,,,-1.192654,,Right Foot,,,,"[84.7, 69.0]",,Ground Pass,,7.8549347,,,,Jean-Daniel Akpa Akpro,31174.0,,,,,,1,From Free Kick,Wergiton do Rosário Calmon,3030.0,Right Back,14,Toulouse,130,['d78a399b-827d-464d-8a83-8170b0317270'],43,,,,,,,,,,,,,,,,,Toulouse,130,00:02:43.508,Pass,
,,,,,,,,,,,,,,,,0.887887,,,,,,,,,,,,,,2e865c69-64e5-4c82-af9e-828f5a0f9ddd,133,,,"[31.5, 18.8]",3900496,2,,,,2.6682365,,Left Foot,,,,"[27.4, 20.9]",,Ground Pass,,4.6065173,,,,Daniel Congré,3011.0,,,,,,1,Regular Play,Jonas Martin,2950.0,Left Defensive Midfield,15,Montpellier,139,['feedc171-8c4e-415c-9185-385554596a9b'],46,,,,,,,,,,,,,,,,,Montpellier,139,00:02:46.866,Pass,
,,,,,,,,,,,,,,,,1.127472,,,,,,,,,,,,,,3860bef8-642c-45e6-9a29-70c24f1fee4b,137,,,"[27.9, 20.3]",3900496,2,,,,-1.8345762,,Right Foot,,,,"[24.2, 6.6]",,Ground Pass,,14.190842,,,,Ramy Bensebaini,3191.0,,,,,,1,Regular Play,Daniel Congré,3011.0,Left Center Back,15,Montpellier,139,"['ce516c2b-cd26-4c24-b344-539daeac5c4e', 'f7892bf3-c363-44a3-9bea-550f5204b399']",47,,,,,,,,,,,,,,,,,Montpellier,139,00:02:47.834,Pass,True
,,,,,,,,,,,,,,,,2.060266,,,,,,,,,,,,,,0df64d5a-202f-4c66-a2be-295365c8fab3,141,,,"[24.4, 4.0]",3900496,2,,,,0.3227436,,Left Foot,,,,"[54.6, 14.1]",,High Pass,,31.844152,,Incomplete,,Mathieu Deplagne,2975.0,,,,,,1,Regular Play,Ramy Bensebaini,3191.0,Left Back,15,Montpellier,139,"['afe96bf6-7f8f-4cd8-8a2b-c10d9f3348ee', 'c44ec899-0885-4a73-89ef-005464f1190d', 'f3a81ee0-92f6-4e90-8526-bfa0b1e77b06']",50,,,,,,,,,,,,,,,,,Montpellier,139,00:02:50.236,Pass,True
,,,,,,,,,,,,,,,,0.580121,,,,,,,,,,,,,,b732cdad-ab43-4904-910e-9ee7089d360b,150,,,"[76.2, 70.8]",3900496,2,,,,-1.091277,,Left Foot,,,,"[78.8, 65.8]",,Ground Pass,,5.635601,,,,Óscar Guido Trejo,11540.0,,,,,Recovery,1,Regular Play,Wergiton do Rosário Calmon,3030.0,Right Back,16,Toulouse,130,"['26ccaf7f-fd63-4d52-a00f-934c28adca40', 'fe0e4e4a-bf05-4faa-9473-1966b158385c']",58,,,,,,,,,,,,,,,,,Toulouse,130,00:02:58.120,Pass,True
,,,,,,,,,,,,,,,,3.347177,,,,,,,,,,,,,,ddaeaaa1-09ae-4786-a4c1-9caf38a1dee6,163,,,"[3.9, 8.3]",3900496,3,,,,-0.19599827,,Left Foot,,,,"[45.2, 0.1]",,High Pass,,42.106174,,Out,,,,,,,,,1,Regular Play,Ramy Bensebaini,3191.0,Left Back,16,Toulouse,130,,12,,,,,,,,,,,,,,,,,Montpellier,139,00:03:12.204,Pass,
