50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.858569,,,,,,,,,,,,,5d4f4d37-e751-4b0a-9026-0aeeb6ed1e92,51,,"[54.4, 25.8]",3900556,0,,,,-2.2712927,,Right Foot,,,"[50.1, 20.7]",,Ground Pass,,6.670832,,,Nicolas Maurice-Belay,42430.0,,,,,,,1,Regular Play,Abdoulaye Traoré,40518.0,Center Defensive Midfield,3,Bordeaux,146,['7012ae55-5d88-48c7-a446-7ea91d607bcc'],36,,,,,,,,,,,,,,,,,,Bordeaux,146,00:00:36.189,Pass,
,,,,,,,,,,,,,,,,,,1.097997,,,,,,,,,,,,,b40e992c-ae58-4876-98d5-9e834313d293,54,,"[55.2, 21.8]",3900556,0,,,,-1.3888316,,Left Foot,,,"[57.5, 9.3]",,Ground Pass,,12.709839,,,Abdoulaye Traoré,40518.0,,,,,,,1,Regular Play,Nicolas Maurice-Belay,42430.0,Left Center Midfield,3,Bordeaux,146,['ffe4ad58-e45e-44c3-a2f0-d9226db6c389'],39,,,,,,,,,,,,,,,,,,Bordeaux,146,00:00:39.388,Pass,
,,,,,,,,,,,,,,,,,,0.337745,,,,,,,,,,,,,981ef676-b6ad-4638-b9f5-092f2f7f818d,57,,"[57.5, 9.3]",3900556,0,,,,0.3326197,,Right Foot,,,"[63.0, 11.2]",,Ground Pass,,5.8189344,Incomplete,,Wahbi Khazri,3196.0,,,,,,,1,Regular Play,Abdoulaye Traoré,40518.0,Center Defensive Midfield,3,Bordeaux,146,"['b7893d29-7b62-4794-85ee-9da4307d0f49', 'd90c5824-c7f6-41be-a8b6-3645d3f58b4f']",40,,,,,,,,,,,,,,,,,,Bordeaux,146,00:00:40.526,Pass,
,,,,,,,,,,,,,,,,,,0.970335,,,,,,,,,,,,,fb4129df-bc07-40e5-8fe4-fb1fc9f22a25,60,,"[57.0, 9.7]",3900556,0,,,,1.5385494,,Right Foot,,,"[57.3, 19.0]",,Ground Pass,,9.304837,,,Nicolas Maurice-Belay,42430.0,,,,,,Recovery,1,Regular Play,Abdoulaye Traoré,40518.0,Center Defensive Midfield,3,Bordeaux,146,['8ad5b969-67d4-479d-a6cd-c8a2551485ec'],41,,,,,,,,,,,,,,,,,,Bordeaux,146,00:00:41.735,Pass,
,,,,,,,,,,,,,,,,,,0.725408,,,,,,,,,,,,,6abb2410-9e88-4ca4-8a08-2eadacbb66b6,63,,"[57.3, 19.0]",3900556,0,,,,-1.5886515,,Right Foot,,,"[57.1, 7.8]",,Ground Pass,,11.201786,,,Abdoulaye Traoré,40518.0,,,,,,,1,Regular Play,Nicolas Maurice-Belay,42430.0,Left Center Midfield,3,Bordeaux,146,['1fcd6004-32e8-4a14-8953-f89f880ddcd2'],42,,,,,,,,,,,,,,,,,,Bordeaux,146,00:00:42.914,Pass,
,,,,,,,,,,,,,,,,,,0.951645,,,,,,,,,,,,,fcbe577a-092e-4b33-ae0d-cb9381d9cfb2,66,,"[57.0, 7.6]",3900556,0,,,,1.2031262,,Right Foot,,,"[62.2, 21.1]",,Ground Pass,,14.466859,,,Nicolas Maurice-Belay,42430.0,,,,,,,1,Regular Play,Abdoulaye Traoré,40518.0,Center Defensive Midfield,3,Bordeaux,146,['8a084c65-3d9f-48c8-ab49-71011cdab7da'],44,,,,,,,,,,,,,,,,,,Bordeaux,146,00:00:44.896,Pass,
,,,,,,,,,,,,,,,,,,1.803897,,,,,,,,,,,,,7be855c2-d2f3-408d-9e0a-ca763d54cfd1,69,,"[63.8, 22.4]",3900556,0,,,,-0.8464156,,Left Foot,,,"[78.4, 5.9]",,Ground Pass,,22.032022,,,Diego Armando Valentin Contento,4628.0,,,,,,,1,Regular Play,Nicolas Maurice-Belay,42430.0,Left Center Midfield,3,Bordeaux,146,['8235c67b-ae09-46fe-9a06-be5951fda485'],47,,,,,,,,,,,,,,,,,,Bordeaux,146,00:00:47.405,Pass,
,,,,,,,,,,,,,,,,,,0.983327,,,,,,,,,,,,,0481b1c3-e266-45b3-84a3-0688de1d04d5,73,,"[78.4, 5.9]",3900556,0,,,,2.6286576,,Left Foot,,,"[69.7, 10.8]",,Ground Pass,,9.984989,,,Abdoulaye Traoré,40518.0,,,,,,,1,Regular Play,Diego Armando Valentin Contento,4628.0,Left Back,3,Bordeaux,146,"['1a571518-4fa5-4f05-aa46-ee281e3873c2', '8037b16e-b38d-4e36-b3dd-187e83aed572']",51,,,,,,,,,,,,,,,,,,Bordeaux,146,00:00:51.071,Pass,True
,,,,,,,,,,,,,,,,,,0.148285,,,,,,,,,,,,,a7192f3b-f89b-41eb-9608-24818c6831d3,76,,"[69.7, 10.8]",3900556,0,,,,0.16183743,,Right Foot,,,"[74.6, 11.6]",,Low Pass,,4.9648767,Incomplete,,,,,,,,,,1,Regular Play,Abdoulaye Traoré,40518.0,Center Defensive Midfield,3,Bordeaux,146,['477b81dd-0e85-4ded-ba89-5bdc65c2c563'],53,,,,,,,,,,,,,,,,,,Bordeaux,146,00:00:53.253,Pass,
,,,,,,,,,,,,,,,,,,1.673886,,,,,,,,,,,,,f50183f5-f4a7-4ea1-b7e0-545561eea019,81,,"[43.6, 66.0]",3900556,0,,,,0.6055447,,Right Foot,,,"[63.1, 79.5]",,Ground Pass,,23.717083,Out,,Gilles Sunu,3111.0,,,,,,,1,Regular Play,Billy Ketkeophomphone,4441.0,Center Forward,3,Bordeaux,146,['f165060d-f7a9-4f22-bcc0-67abd5747626'],58,,,,,,,,,,,,,,,,,,Angers,145,00:00:58.803,Pass,
,,,,,,,,,,,,,,,,,,1.379925,,,,,,,,,,,,,08d3ed2d-4ac7-47c7-b0da-ed09698281f6,83,,"[49.9, 0.1]",3900556,1,,,,2.299776,,,,,"[35.7, 16.0]",,Low Pass,,21.317833,,,Cédric Yambéré,3779.0,,,,,,Throw-in,1,From Throw In,Diego Armando Valentin Contento,4628.0,Left Back,4,Bordeaux,146,['ec7299e2-4c1d-43b2-9109-0fd10a05634c'],7,,,,,,,,,,,,,,,,,,Bordeaux,146,00:01:07.109,Pass,
,,,,,,,,,,,,,,,,,,1.597284,,,,,,,,,,,,,d59e125f-7594-43c9-aff4-db6b9c68c1f2,86,,"[35.1, 20.9]",3900556,1,,,,1.552726,,Left Foot,,,"[35.7, 54.1]",,Ground Pass,,33.20542,,,Frédéric Guilbert,2946.0,,,,,,,1,From Throw In,Cédric Yambéré,3779.0,Left Center Back,4,Bordeaux,146,['9aed9553-42cd-4aa8-82c4-33624496a024'],10,,,,,,,,,,,,,,,,,,Bordeaux,146,00:01:10.460,Pass,
,,,,,,,,,,,,,,,,,,2.672683,,,,,,,,,,,,,e73ed294-08f0-48f2-99ba-61aa5cf3f666,89,,"[35.9, 48.9]",3900556,1,,,,-1.5844941,,Right Foot,,,"[35.5, 19.7]",,Ground Pass,,29.20274,,,Cédric Yambéré,3779.0,,,,,,,1,From Throw In,Frédéric Guilbert,2946.0,Right Center Back,4,Bordeaux,146,['88a69795-fb01-4377-a925-f08549e22df5'],14,,,,,,,,,,,,,,,,,,Bordeaux,146,00:01:14.976,Pass,
,,,,,,,,,,,,,,,,,,0.570033,,,,,,,,,,,,,cdec0942-1b97-4cc0-8751-ae23265d607c,92,,"[55.2, 19.7]",3900556,1,,,,0.64110875,,Right Foot,,,"[61.9, 24.7]",,Ground Pass,,8.3600235,,,Abdoulaye Traoré,40518.0,,,,,,,1,From Throw In,Cédric Yambéré,3779.0,Left Center Back,4,Bordeaux,146,['ad8b7335-a565-4018-b7a1-8506385da156'],22,,,,,,,,,,,,,,,,,,Bordeaux,146,00:01:22.825,Pass,
,,,,,,,,,,,,,,,,,,1.110553,,,,,,,,,,,,,4305e185-42ed-4379-b4f5-62ce1d4cdc34,95,,"[61.5, 24.3]",3900556,1,,,,-1.519413,,Right Foot,,,"[62.4, 6.8]",,Ground Pass,,17.523129,,,Diego Armando Valentin Contento,4628.0,,,,,,,1,From Throw In,Abdoulaye Traoré,40518.0,Center Defensive Midfield,4,Bordeaux,146,['a278b34d-6a81-4b84-9f6f-6ba983360520'],24,,,,,,,,,,,,,,,,,,Bordeaux,146,00:01:24.842,Pass,
,,,,,,,,,,,,,,,,,,0.861379,,,,,,,,,,,,,aa733eee-ca52-4e3c-853f-55280d61f9c6,98,,"[62.4, 6.8]",3900556,1,,,,0.7730531,,Left Foot,,,"[70.6, 14.8]",,Ground Pass,,11.456003,,,Wahbi Khazri,3196.0,,,,,,,1,From Throw In,Diego Armando Valentin Contento,4628.0,Left Back,4,Bordeaux,146,['6d211e86-9ebc-44bf-8470-15fe7fd96d3e'],25,,,,,,,,,,,,,,,,,,Bordeaux,146,00:01:25.992,Pass,
,,,,,,,,,,,,,,,,,,1.722445,,,,,,,,,,,,,ea4bcfae-76dd-460d-8637-4d1711282f7d,105,,"[63.4, 27.1]",3900556,1,,,,1.895605,,Right Foot,,,"[56.8, 46.7]",,Ground Pass,,20.681393,,,Frédéric Guilbert,2946.0,,,,,,,1,From Throw In,Wahbi Khazri,3196.0,Left Midfield,4,Bordeaux,146,['b61db7e2-34d8-4f8a-8135-6e1f79cf2184'],30,,,,,,,,,,,,,,,,,,Bordeaux,146,00:01:30.697,Pass,
,,,,,,,,,,,,,,,,,,0.87545,,,,,,,,,,,,,22e8f0c1-cf4d-4a92-a47f-106435f5e224,108,,"[64.0, 60.5]",3900556,1,,,,0.46942788,,Right Foot,,,"[77.8, 67.5]",,Ground Pass,,15.473849,,,Jaroslav Plašil,3150.0,,,,,,,1,From Throw In,Frédéric Guilbert,2946.0,Right Center Back,4,Bordeaux,146,['93b2b4ef-c661-4c7a-8336-79d842e13445'],34,,,,,,,,,,,,,,,,,,Bordeaux,146,00:01:34.630,Pass,
,,,,,,,,,,,,,,,,,,1.777438,,,,,,,,,,,,,50312cdc-9599-4074-bd8d-8792f98540dc,111,,"[70.8, 61.1]",3900556,1,,,,-0.15616481,,Left Foot,,,"[94.3, 57.4]",,Ground Pass,,23.789494,,,Wahbi Khazri,3196.0,,,,,,,1,From Throw In,Jaroslav Plašil,3150.0,Right Center Midfield,4,Bordeaux,146,['f93dd5a4-243a-4143-a94e-cb1e97d85e0f'],38,,,,,,,,,,,,,,,,,,Bordeaux,146,00:01:38.739,Pass,
,,,,,,,,,,,,,,,,,,1.079314,,,,,,,,,,,,,767ec2c9-2209-44f2-b93d-68b881e4b1fb,115,,"[94.3, 57.4]",3900556,1,,,,-1.3588387,,Right Foot,,,"[96.0, 49.5]",,Ground Pass,,8.080841,Incomplete,,Nicolas Maurice-Belay,42430.0,,,,,,,1,From Throw In,Wahbi Khazri,3196.0,Left Midfield,4,Bordeaux,146,"['10231f80-730a-4812-8d62-f76cb07c63c2', '3970bdfc-6f98-43f7-ac47-e44b6c9c34dd', 'ff595159-348c-40c0-b6a1-e846861fc973']",40,,,,,,,,,,,,,,,,,,Bordeaux,146,00:01:40.556,Pass,True
,,,,,,,,,,,,,,,,,,1.889095,,,,,,,,,,,,,ff595159-348c-40c0-b6a1-e846861fc973,117,,"[24.1, 30.6]",3900556,1,,,,-1.069843,,Left Foot,,,"[40.8, 0.1]",,High Pass,,34.77269,Out,,Abdoul Razzagui Camara,3078.0,,,,,,Recovery,1,From Throw In,Ismaël Traoré,3045.0,Right Center Back,4,Bordeaux,146,"['767ec2c9-2209-44f2-b93d-68b881e4b1fb', '93fe3deb-ebff-4e46-91d2-6d1d48bb79e2']",41,,,,,,,,,,,,,,,,,,Angers,145,00:01:41.636,Pass,
,,,,,,,,,,,,,,,,,,1.33325,,,,,,,,,,,,,ee9f61ce-eabf-428a-a977-22dbc48bd0d8,119,,"[79.1, 80.0]",3900556,1,,,,-1.7017787,,,,,"[76.9, 63.3]",,Low Pass,,16.844286,,,Abdoulaye Traoré,40518.0,,,,,,Throw-in,1,From Throw In,André Biyogo Poko,30338.0,Right Back,5,Bordeaux,146,['baf60922-56c3-41ab-9a99-e3c79e3e483b'],56,,,,,,,,,,,,,,,,,,Bordeaux,146,00:01:56.190,Pass,
,,,,,,,,,,,,,,,,,,1.915003,,,,,,,,,,,,,8fe20a4b-b238-4a4d-a17b-0b04558f3942,123,,"[76.5, 63.5]",3900556,1,,,,-2.2124972,,Right Foot,,,"[63.2, 45.7]",,Ground Pass,,22.220036,,,Cédric Yambéré,3779.0,,,,,,,1,From Throw In,Abdoulaye Traoré,40518.0,Center Defensive Midfield,5,Bordeaux,146,"['08e5edca-26c6-46cf-bb38-823c3df14f8c', 'ad624a97-1083-4572-9c37-001467df805b']",58,,,,,,,,,,,,,,,,,,Bordeaux,146,00:01:58.377,Pass,True
