50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,a98433f6-e7e1-4602-89aa-2767ba879cb5,1,,,3901231,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Rennes,134,,0,,,,,,,,,,,,,,,,,,"{'formation': 4141, 'lineup': [{'player': {'id': 3354, 'name': 'Benoît Guy Robert Costil'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 4475, 'name': 'Romain Danzé'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 29}, {'player': {'id': 3022, 'name': 'Fallou Diagne'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 14}, {'player': {'id': 40699, 'name': 'Sylvain Armand'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 22}, {'player': {'id': 2985, 'name': 'Ludovic Baal'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 24}, {'player': {'id': 29714, 'name': 'Yacouba Sylla'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 20}, {'player': {'id': 5477, 'name': 'Ousmane Dembélé'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 23}, {'player': {'id': 8672, 'name': 'Gélson da Conceição Tavares Fernandes'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 6}, {'player': {'id': 2990, 'name': 'Benjamin André'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 21}, {'player': {'id': 5667, 'name': 'Kamil Grosicki'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 10}, {'player': {'id': 3018, 'name': 'Giovanni-Guy Yann Sio'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 13}]}",Rennes,134,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,13ea3f0c-27e1-436e-86dc-0f1ec0485f6f,2,,,3901231,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Rennes,134,,0,,,,,,,,,,,,,,,,,,"{'formation': 4231, 'lineup': [{'player': {'id': 3444, 'name': 'Danijel Subašić'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 3247, 'name': 'Fábio Henrique Tavares'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 8277, 'name': 'Wallace Fortuna dos Santos'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 13}, {'player': {'id': 10805, 'name': 'Ricardo Alberto Silveira de Carvalho'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 6}, {'player': {'id': 3374, 'name': 'Andrea Raggi'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 24}, {'player': {'id': 3406, 'name': 'Jérémy Toulalan'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 28}, {'player': {'id': 3955, 'name': 'Tiemoué Bakayoko'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 14}, {'player': {'id': 5727, 'name': 'Nabil Dirar'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 7}, {'player': {'id': 3193, 'name': 'Bernardo Mota Veiga de Carvalho e Silva'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 10}, {'player': {'id': 9931, 'name': 'Hélder Wander Sousa Azevedo Costa'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 18}, {'player': {'id': 3553, 'name': 'Lacina Traoré'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 19}]}",AS Monaco,129,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,aaf3b9c2-c1d0-4cfa-bcf8-d999af867572,3,,,3901231,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Rennes,134,['f2f0914a-c4e4-4085-8887-570159ba3446'],0,,,,,,,,,,,,,,,,,,,Rennes,134,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,f2f0914a-c4e4-4085-8887-570159ba3446,4,,,3901231,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Rennes,134,['aaf3b9c2-c1d0-4cfa-bcf8-d999af867572'],0,,,,,,,,,,,,,,,,,,,AS Monaco,129,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,d3388611-595b-4b80-b234-376f72c8aba8,1876,,,3901231,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,,,,104,AS Monaco,129,['d7fb0d10-bd14-4305-8490-69736f93559d'],0,,,,,,,,,,,,,,,,,,,Rennes,134,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,d7fb0d10-bd14-4305-8490-69736f93559d,1877,,,3901231,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,,,,104,AS Monaco,129,['d3388611-595b-4b80-b234-376f72c8aba8'],0,,,,,,,,,,,,,,,,,,,AS Monaco,129,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,0.369281,,,,,,,,,,,,,,ef7b9053-b10c-42fe-af0c-9b0aa03c798c,5,,"[60.0, 40.0]",3901231,0,,,,1.5042281,,Right Foot,,,"[60.1, 41.5]",,Ground Pass,,1.5033296,,,,Gélson da Conceição Tavares Fernandes,8672.0,,,,,Kick Off,1,From Kick Off,Benjamin André,2990.0,Left Center Midfield,2,Rennes,134,['5e31a9f4-e897-443c-9d9a-c1381718c363'],1,,,,,,,,,,,,,,,,,,,Rennes,134,00:00:01.288,Pass,
,,,,,,,,,,,,,,,,,,1.409738,,,,,,,,,,,,,,1d48df7c-c3e9-4a16-8f0f-7aa8d70660a2,8,,"[60.3, 41.7]",3901231,0,,,,-2.7641966,,Right Foot,,,"[49.2, 37.3]",,Ground Pass,,11.940268,,,,Yacouba Sylla,29714.0,,,,,,1,From Kick Off,Gélson da Conceição Tavares Fernandes,8672.0,Right Center Midfield,2,Rennes,134,['c9e0f893-2f41-4aea-8b7a-51dc91fda2b9'],1,,,,,,,,,,,,,,,,,,,Rennes,134,00:00:01.857,Pass,
,,,,,,,,,,,,,,,,,,2.667047,,,,,,,,,,,,,,f6a6b8cd-0bd2-4b2d-8393-5962d425cadb,11,,"[49.2, 37.3]",3901231,0,,,,0.70119876,,Right Foot,,,"[91.6, 73.1]",,High Pass,,55.49234,,Incomplete,,Giovanni-Guy Yann Sio,3018.0,,,,,,1,From Kick Off,Yacouba Sylla,29714.0,Center Defensive Midfield,2,Rennes,134,"['c9a0c99b-661f-4e70-a7c2-2f300950e62a', 'f77f344e-83c8-4cdf-b091-7aad0e71f396']",4,,,,,,,,,,,,,,,,,,,Rennes,134,00:00:04.273,Pass,
,,,,,,,,,,,,,,,,,,2.455701,,,,,,,,,,,,,,f77f344e-83c8-4cdf-b091-7aad0e71f396,13,,"[28.5, 7.0]",3901231,0,,,,-0.16910122,,Head,,,"[49.0, 3.5]",,High Pass,,20.796635,,Incomplete,,Tiemoué Bakayoko,3955.0,,,,,Recovery,1,From Kick Off,Andrea Raggi,3374.0,Left Back,2,Rennes,134,"['a1272523-0021-46ff-98d5-ebf4360b0abd', 'f6a6b8cd-0bd2-4b2d-8393-5962d425cadb', 'f97fa2d7-4f75-4f7e-aa53-f98dfffd80e3']",6,,,,,,,,,,,,,,,,,,,AS Monaco,129,00:00:06.940,Pass,
,,,,,,,,,,,,,,,,,,1.121216,,,,,,,,,,,,,,f97fa2d7-4f75-4f7e-aa53-f98dfffd80e3,15,,"[71.1, 76.6]",3901231,0,,,,-0.18863922,,Head,,,"[82.1, 74.5]",,High Pass,,11.198661,,Incomplete,,,,,,,,Recovery,1,From Kick Off,Romain Danzé,4475.0,Right Back,2,Rennes,134,"['3d9fbc7c-c56e-49f0-93a5-046b4bcb1c45', 'f77f344e-83c8-4cdf-b091-7aad0e71f396']",9,,,,,,,,,,,,,,,,,,,Rennes,134,00:00:09.396,Pass,
,,,,,,,,,,,,,,,,,,2.175849,,,,,,,,,,,,,,3d9fbc7c-c56e-49f0-93a5-046b4bcb1c45,16,,"[38.0, 5.6]",3901231,0,,,,0.18394345,,Head,,,"[50.9, 8.0]",,High Pass,,13.121357,,,,Tiemoué Bakayoko,3955.0,,,,,Recovery,1,From Counter,Hélder Wander Sousa Azevedo Costa,9931.0,Left Wing,3,AS Monaco,129,"['4d5025fa-e319-48d5-b214-c3395d80ab86', 'f97fa2d7-4f75-4f7e-aa53-f98dfffd80e3']",10,,,,,,,,,,,,,,,,,,,AS Monaco,129,00:00:10.517,Pass,
