50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,2.905052,,,,,,,,,,,,,,9e00dc98-9949-4f29-b9bf-dae43be78503,21,,"[10.5, 42.8]",3900597,0,,,,,0.5767822,,Right Foot,,,,"[62.3, 76.5]",,High Pass,,61.797493,,Incomplete,,Bouna Sarr,4351.0,,,,,,1,From Kick Off,Steve Mandanda,3543.0,Goalkeeper,2,Marseille,147,"['30a186eb-ec68-4060-8b54-2497dbdad41e', 'ace83f36-649a-42de-973c-1d41d3c27ff2']",18,,,,,,,,,,,,,,,,,Marseille,147,00:00:18.196,Pass,
,,,,,,,,,,,,,,,,,,,,,1.206089,,,,,,,,,,,,,,8835af78-64a4-4434-99d9-db37b1cec5fd,25,,"[68.7, 80.0]",3900597,0,,,,,-0.17398064,,,,,,"[85.2, 77.1]",,Low Pass,,16.75291,,,,Bouna Sarr,4351.0,,,,,Throw-in,1,From Throw In,Brice Dja Djédjé,7857.0,Right Back,3,Marseille,147,['4880fa45-751a-4b6d-afbf-4cf3659c7afa'],34,,,,,,,,,,,,,,,,,Marseille,147,00:00:34.426,Pass,
,,,,,,,,,,,,,,,,,,,,,0.937479,,,,,,,,,,,,,,6aeda97b-2fda-4669-9ba9-355017bd123b,33,,"[96.1, 80.0]",3900597,0,,,,,-0.48783645,,,,,,"[105.9, 74.8]",,High Pass,,11.094143,,,,Bouna Sarr,4351.0,,,,,Throw-in,1,From Throw In,Brice Dja Djédjé,7857.0,Right Back,4,Marseille,147,['21520f0b-849f-49d3-97b7-009d54786a5d'],51,,,,,,,,,,,,,,,,,Marseille,147,00:00:51.998,Pass,
,,,,,,,,,,,,,,,,,,,,,1.911017,,,,,,,,,,,,,,5508c962-470d-4fee-a5e7-1821903d0a0c,40,,"[107.1, 78.4]",3900597,1,,,,,-1.620417,,Right Foot,True,,,"[104.9, 34.1]",,High Pass,,44.354595,,Incomplete,,Georges-Kévin Nkoudou Mbida,3639.0,,True,,,Free Kick,1,From Free Kick,Brice Dja Djédjé,7857.0,Right Back,5,Marseille,147,"['5c7308f2-276a-4e02-8672-3371e01d5cc1', 'b38d6716-8010-4c07-9fce-c75a1c60a435']",26,,,,,,,,,,,,,,,,,Marseille,147,00:01:26.853,Pass,
,,,,,,,,,,,,,,,,,,,,,1.437376,,,,,,,,,,,,,,7269c720-7a49-4031-a7e1-7edd37315e89,51,,"[103.6, 9.4]",3900597,1,,,,,1.2120256,,Right Foot,True,,,"[115.6, 41.4]",,High Pass,,34.176014,,Incomplete,,Bouna Sarr,4351.0,,,,,,1,From Free Kick,Georges-Kévin Nkoudou Mbida,3639.0,Left Wing,5,Marseille,147,"['13e43b94-dc2b-4120-b6f8-e6198d22d0d5', '4d7660c8-c895-4fdd-a876-aefc79051ae6']",38,,,,,,,,,,,,,,,,,Marseille,147,00:01:38.087,Pass,
,,,,,,,,,,,,,,,,,,,,,2.429163,,,,,,,,,,,,,,6fcfc1ff-40ed-4cbd-a3de-37156483a23e,55,,"[12.6, 40.9]",3900597,1,,,,,-1.0630597,,Keeper Arm,,,,"[27.4, 14.3]",,Ground Pass,,30.440105,,,,Jérémy Morel,2983.0,,,,,,1,From Keeper,Anthony Lopes,2947.0,Goalkeeper,6,Lyon,137,['89ba72fb-8922-46f0-88fd-ec4391b9a31e'],42,,,,,,,,,,,,,,,,,Lyon,137,00:01:42.318,Pass,
,,,,,,,,,,,,,,,,,,,,,1.299956,,,,,,,,,,,,,,f0778bbd-9ca4-4d1e-8724-d3ce8be8b4a2,58,,"[75.0, 15.9]",3900597,1,,,,,2.336589,,Left Foot,,,,"[70.0, 21.1]",,Ground Pass,,7.2138753,,,,Clément Grenier,3361.0,,,,,,1,From Keeper,Jérémy Morel,2983.0,Left Back,6,Lyon,137,['39f2c60c-acab-483f-9981-ef862d4fb028'],50,,,,,,,,,,,,,,,,,Lyon,137,00:01:50.895,Pass,
,,,,,,,,,,,,,,,,,,,,,1.100442,,,,,,,,,,,,,,282ecf91-c546-4569-a755-193b8970e750,61,,"[70.2, 21.2]",3900597,1,,,,,1.6392605,,Right Foot,,,,"[69.0, 38.7]",,Ground Pass,,17.541094,,,,Sergi Darder Moll,3236.0,,,,,,1,From Keeper,Clément Grenier,3361.0,Left Center Midfield,6,Lyon,137,['c2576969-befe-417e-9361-d8e7096a6222'],52,,,,,,,,,,,,,,,,,Lyon,137,00:01:52.936,Pass,
,,,,,,,,,,,,,,,,,,,,,0.883661,,,,,,,,,,,,,,3ef718e8-e267-45fc-a0f5-c5693e8b9e52,63,,"[70.0, 40.3]",3900597,1,,,,,-2.4342961,,Right Foot,,,,"[63.8, 35.0]",,Ground Pass,,8.156592,,,,Maxime Gonalons,6982.0,,,,,,1,From Keeper,Sergi Darder Moll,3236.0,Right Center Midfield,6,Lyon,137,['cfb558ff-926d-4dcd-8679-1c54b8cd95d7'],54,,,,,,,,,,,,,,,,,Lyon,137,00:01:54.037,Pass,
,,,,,,,,,,,,,,,,,,,,,1.568314,,,,,,,,,,,,,,dde23c8d-467f-40df-b21d-2cd02cfefe03,67,,"[63.1, 39.2]",3900597,1,,,,,1.2157506,,Right Foot,,,,"[77.3, 77.5]",,High Pass,,40.847645,,,,Christophe Jallet,4410.0,,,,,,1,From Keeper,Maxime Gonalons,6982.0,Center Defensive Midfield,6,Lyon,137,"['1fab456b-0af6-4224-99f0-4960629be4ef', '5911909c-64df-450f-bcdf-310fca2906fd']",56,,,,,,,,,,,,,,,,,Lyon,137,00:01:56.272,Pass,True
,,,,,,,,,,,,,,,,,,,,,1.075837,,,,,,,,,,,,,,037a1e22-4e16-4df8-acf0-fee50a3625c8,70,,"[77.3, 77.5]",3900597,1,,,,,-2.4539213,,Right Foot,,,,"[71.7, 72.9]",,Ground Pass,,7.2470684,,,,Sergi Darder Moll,3236.0,,,,,,1,From Keeper,Christophe Jallet,4410.0,Right Back,6,Lyon,137,['2e7143a2-9777-43c6-9bdb-ef42983a28c1'],59,,,,,,,,,,,,,,,,,Lyon,137,00:01:59.314,Pass,
,,,,,,,,,,,,,,,,,,,,,0.499731,,,,,,,,,,,,,,1280ada6-1b67-4d6b-80d4-e9790e0f368b,74,,"[71.2, 75.2]",3900597,2,,,,,-0.17736182,,Right Foot,,,,"[81.8, 73.3]",,Ground Pass,,10.768937,,,,Rachid Ghezzal,3372.0,,,,,,1,From Keeper,Sergi Darder Moll,3236.0,Right Center Midfield,6,Lyon,137,"['8cc299a1-edce-466f-b4e2-56160b5e83e8', '9d5a27ec-6e76-40d2-a353-441b036c23b3']",2,,,,,,,,,,,,,,,,,Lyon,137,00:02:02.453,Pass,True
,,,,,,,,,,,,,,,,,,,,,1.519025,,,,,,,,,,,,,,6227d02c-7cbc-4886-bf48-2de795b671e7,80,,"[76.1, 74.5]",3900597,2,,,,,-2.4800851,,Right Foot,,,,"[61.2, 62.9]",,Ground Pass,,18.88306,,,,Maxime Gonalons,6982.0,,,,,Free Kick,1,From Free Kick,Christophe Jallet,4410.0,Right Back,7,Lyon,137,['6fc56e4b-c8ee-419f-8fac-b0c2f49a5307'],13,,,,,,,,,,,,,,,,,Lyon,137,00:02:13.995,Pass,
,,,,,,,,,,,,,,,,,,,,,1.126962,,,,,,,,,,,,,,f417343a-7a07-4343-8644-06418ab14aed,84,,"[55.6, 53.1]",3900597,2,,,,,-1.4335691,,Left Foot,,,,"[58.5, 32.1]",,Ground Pass,,21.199293,,,,Clément Grenier,3361.0,,,,,,1,From Free Kick,Maxime Gonalons,6982.0,Center Defensive Midfield,7,Lyon,137,"['52b46985-6e71-4586-99ad-fae2dafb1892', 'a73ad9bf-1c7f-49e8-b116-2b967a6b945d']",16,,,,,,,,,,,,,,,,,Lyon,137,00:02:16.579,Pass,True
,,,,,,,,,,,,,,,,,,,,,1.883684,,,,,,,,,,,,,,4e7ccc70-c233-48cd-b6ae-ab4e1d94f57e,86,,"[58.5, 32.1]",3900597,2,,,,,-2.7377985,,Right Foot,,,,"[47.5, 27.4]",,Ground Pass,,11.962023,,,,Samuel Yves Umtiti,5492.0,,,,,,1,From Free Kick,Clément Grenier,3361.0,Left Center Midfield,7,Lyon,137,['d9a399af-d91d-4a60-91ed-12203fd2be37'],17,,,,,,,,,,,,,,,,,Lyon,137,00:02:17.706,Pass,
,,,,,,,,,,,,,,,,,,,,,5.127634,,,,,,,,,,,,,,75f9d685-58b7-4448-bad1-eddc4eec10a4,89,,"[44.3, 26.3]",3900597,2,,,,,-0.024885053,,Left Foot,,,,"[112.6, 24.6]",,High Pass,,68.32115,,Incomplete,,,,,,,,,1,From Free Kick,Samuel Yves Umtiti,5492.0,Left Center Back,7,Lyon,137,['c74ee20c-d6cc-423d-8567-f45d5e6c25b0'],20,,,,,,,,,,,,,,,,,Lyon,137,00:02:20.366,Pass,
,,,,,,,,,,,,,,,,,,,,,2.024476,,,,,,,,,,,,,,2e810c87-31b1-403e-9159-a6c2f72413eb,92,,"[11.7, 44.7]",3900597,2,,,,,-1.0204902,,Keeper Arm,,,,"[24.4, 24.0]",,Ground Pass,,24.285387,,,,Rolando Jorge Pires da Fonseca,19813.0,,,,,,1,From Free Kick,Steve Mandanda,3543.0,Goalkeeper,7,Lyon,137,['118f5a6a-4a1b-4472-8a21-c7b0dfdbe296'],32,,,,,,,,,,,,,,,,,Marseille,147,00:02:32.223,Pass,
,,,,,,,,,,,,,,,,,,,,,1.095474,,,,,,,,,,,,,,5e3c59ea-0b52-49f3-aae3-7649a23e0de2,98,,"[70.9, 72.3]",3900597,2,,,,,-1.3883809,,Left Foot,,,,"[72.8, 62.0]",,Low Pass,,10.473777,,,,Sergi Darder Moll,3236.0,,,,,Recovery,1,From Free Kick,Rachid Ghezzal,3372.0,Right Wing,7,Lyon,137,"['26d3ca24-744f-4a44-a808-f42bbfdafd49', '49e656e0-26e3-43b3-9ce5-779b0eb513ad']",38,,,,,,,,,,,,,,,,,Lyon,137,00:02:38.258,Pass,True
,,,,,,,,,,,,,,,,,,,,,1.255767,,,,,,,,,,,,,,168b8ea0-cd6f-488c-a384-a0784d46af4a,100,,"[72.8, 62.0]",3900597,2,,,,,0.112202816,,Right Foot,,,,"[79.9, 62.8]",,Ground Pass,,7.1449285,,,,Alexandre Lacazette,3451.0,,,,,,1,From Free Kick,Sergi Darder Moll,3236.0,Right Center Midfield,7,Lyon,137,['7b6d0def-0073-4350-82b4-642f52852bc2'],39,,,,,,,,,,,,,,,,,Lyon,137,00:02:39.353,Pass,
,,,,,,,,,,,,,,,,,,,,,0.855584,,,,,,,,,,,,,,4d314e6c-6356-445a-ab4d-8a442f3d82e4,102,,"[79.9, 62.8]",3900597,2,,,,,-1.2960459,,Right Foot,,,,"[84.1, 47.9]",,Ground Pass,,15.480633,,,,Clément Grenier,3361.0,,,,,,1,From Free Kick,Alexandre Lacazette,3451.0,Center Forward,7,Lyon,137,['fa6c77da-3a6f-4e32-bdb1-a64933342c9d'],40,,,,,,,,,,,,,,,,,Lyon,137,00:02:40.609,Pass,
,,,,,,,,,,,,,,,,,,,,,1.755326,,,,,,,,,,,,,,9b62314e-91b7-4c18-95d3-919050b5fb37,106,,"[88.4, 47.7]",3900597,2,,,,,0.45155838,,Right Foot,,,,"[111.7, 59.0]",,Ground Pass,,25.89556,,,,Rachid Ghezzal,3372.0,,,,,,1,From Free Kick,Clément Grenier,3361.0,Left Center Midfield,7,Lyon,137,"['13b804f1-9652-4db1-bc72-5ed62cf5a1a7', 'a29d6502-5abd-4351-97a8-472f772aac59']",42,,,,,,,,,,,,,,,,,Lyon,137,00:02:42.194,Pass,True
,,,,,,,,,,,,,,,,,,,,,0.158559,,,,,,,,,,,,,,e5db6cca-949a-4867-a44b-99dba8ab6f18,110,,"[111.3, 60.2]",3900597,2,,,,,-1.7529646,,Right Foot,,,,"[110.6, 56.4]",,Ground Pass,,3.8639357,,Incomplete,,Alexandre Lacazette,3451.0,,,,,,1,From Free Kick,Rachid Ghezzal,3372.0,Right Wing,7,Lyon,137,"['42261d71-b86b-4173-9c6e-8a4d33a50fc4', '95487bb5-efc0-4ba0-93af-6be7d7a9346e']",44,,,,,,,,,,,,,,,,,Lyon,137,00:02:44.520,Pass,
,,,,,,,,,,,,,,,,,,,,,1.871388,,,,,,,,,,,,,,36fc869c-3a0b-4084-baba-e78b061d184f,113,,"[120.0, 80.0]",3900597,2,,True,,,-1.8475945,,Left Foot,,,,"[117.5, 71.2]",,Ground Pass,,9.148224,,,,Mathieu Valbuena,18868.0,,,,,Corner,1,From Corner,Rachid Ghezzal,3372.0,Right Wing,8,Lyon,137,['ad28d387-704e-4a35-858c-24f098ddd329'],52,,,,,,,,,,,,,,,,,Lyon,137,00:02:52.260,Pass,
,,,,,,,,,,,,,,,,,,,,,2.156902,,,,,,,,,,,,,,ff2173c5-8f21-4a70-ac3d-c238072ea9bb,116,,"[117.1, 66.8]",3900597,2,,,,,-1.687058,,Right Foot,True,,,"[112.3, 25.7]",,High Pass,,41.37934,,Incomplete,,,,,True,,,,1,From Corner,Mathieu Valbuena,18868.0,Left Wing,8,Lyon,137,"['1d61285e-dcb7-4e4d-ac2a-e7fa43c6ea2f', 'd746c64c-cc9e-465b-a976-0411763c7a69']",54,,,,,,,,,,,,,,,,,Lyon,137,00:02:54.774,Pass,True
,,,,,,,,,,,,,,,,,,,,,1.234177,,,,,,,,,,,,,,3f520d63-9067-46cb-99cb-ac6f6d76c24f,118,,"[89.0, 0.1]",3900597,3,,,,,0.28342125,,,,,,"[99.3, 3.1]",,Low Pass,,10.728001,,,,Clément Grenier,3361.0,,,,,Throw-in,1,From Throw In,Jérémy Morel,2983.0,Left Back,9,Lyon,137,['9e19a746-9cb5-4fdc-9ff9-51d0fcc68698'],13,,,,,,,,,,,,,,,,,Lyon,137,00:03:13.198,Pass,
,,,,,,,,,,,,,,,,,,,,,0.237339,,,,,,,,,,,,,,4eb41076-16af-44b2-846f-6d43778526e3,123,,"[95.4, 5.3]",3900597,3,,,,,3.1415927,,Right Foot,,,,"[89.3, 5.3]",,Ground Pass,,6.1,,Unknown,,Mathieu Valbuena,18868.0,,,,,,1,From Throw In,Clément Grenier,3361.0,Left Center Midfield,9,Lyon,137,"['ccb3d646-c6e6-4d3a-aba2-c68b353cd2b4', 'd0e8fb3e-646b-4875-97d6-27fe6a9b0ee9']",15,,,,,,,,,,,,,,,,,Lyon,137,00:03:15.032,Pass,True
,,,,,,,,,,,,,,,,,,,,,1.133742,,,,,,,,,,,,,,dcb21a55-32e0-47ed-a561-bb405b53d43a,127,,"[95.0, 5.0]",3900597,4,,,,,1.1291534,,Right Foot,True,,,"[108.9, 34.4]",,High Pass,,32.5203,,Unknown,,Alexandre Lacazette,3451.0,,,,,Free Kick,1,From Free Kick,Mathieu Valbuena,18868.0,Left Wing,10,Lyon,137,['43a06d12-d775-4017-b552-7a18578e11a8'],6,,,,,,,,,,,,,,,,,Lyon,137,00:04:06.396,Pass,
,,,,,,,,,,,,,,,,,,,,,2.553591,,,,,,,,,,,,,,73be48af-7702-4d04-a060-038a2042b0fc,131,,"[9.4, 40.9]",3900597,4,,,,,0.10717397,,Right Foot,,,,"[81.9, 48.7]",,High Pass,,72.91838,,Incomplete,,Michy Batshuayi Tunga,3457.0,,,,,Free Kick,1,From Free Kick,Steve Mandanda,3543.0,Goalkeeper,11,Marseille,147,"['755ec916-8570-4e29-8094-90fdaae172be', 'f8da9fad-8c8e-4b55-bbff-eada0099ce34']",35,,,,,,,,,,,,,,,,,Marseille,147,00:04:35.482,Pass,
,,,,,,,,,,,,,,,,,,,,,0.83039,,,,,,,,,,,,,,755ec916-8570-4e29-8094-90fdaae172be,133,,"[38.2, 31.4]",3900597,4,,,,,0.14862844,,Head,,,,"[56.9, 34.2]",,High Pass,,18.908464,,,,Sergi Darder Moll,3236.0,,,,,Recovery,1,Regular Play,Samuel Yves Umtiti,5492.0,Left Center Back,12,Lyon,137,"['73be48af-7702-4d04-a060-038a2042b0fc', 'd8e5e372-b91e-4136-94fb-bef42bff7e00']",38,,,,,,,,,,,,,,,,,Lyon,137,00:04:38.035,Pass,
,,,,,,,,,,,,,,,,,,,,,2.032196,,,,,,,,,,,,,,ab2e0ede-05da-45a2-9dd0-947a4d9ce084,135,,"[56.9, 34.2]",3900597,4,,,,,-1.5220544,,Head,,,,"[57.3, 26.0]",,High Pass,,8.20975,,,,Mathieu Valbuena,18868.0,,,,,,1,Regular Play,Sergi Darder Moll,3236.0,Right Center Midfield,12,Lyon,137,['a9469517-db3b-4e73-abcf-0cf04d1ee0bf'],38,,,,,,,,,,,,,,,,,Lyon,137,00:04:38.866,Pass,
,,,,,,,,,,,,,,,,,,,,,1.096222,,,,,,,,,,,,,,11159254-e375-4d59-8e75-1d7ff76d068a,139,,"[54.3, 30.8]",3900597,4,,,,,0.4896158,,Right Foot,,,,"[69.5, 38.9]",,Ground Pass,,17.22353,,,,Sergi Darder Moll,3236.0,,,,,,1,Regular Play,Mathieu Valbuena,18868.0,Left Wing,12,Lyon,137,"['4a7fa823-a763-4076-8940-76c14aaf5590', 'bfd7d74c-e713-4830-afb1-2ed08e2da9a6']",42,,,,,,,,,,,,,,,,,Lyon,137,00:04:42.940,Pass,True
