50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_follows_dribble,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,1.411016,,,,,,,,,,,,,,,2cd78984-9eb7-4c36-9005-2abd668df485,15,,"[51.4, 69.8]",3829509,0,,,,,-2.906744,,Right Foot,,,"[35.1, 65.9]",,Ground Pass,,16.76007,,,,Nicolas Alexis Julio N'Koulou Ndoubena,7472.0,,,,,,,1,From Kick Off,Javier Manquillo Gaitán,3075.0,Right Back,2,Marseille,147,['a8065547-6800-46a4-9b11-cc37849da1e6'],10,,,,,,,,,,,,,,,,,,,Marseille,147,00:00:10.605,Pass,
,,,,,,,,,,,,,,,2.420225,,,,,,,,,,,,,,,5ecb4041-0fe9-4710-b093-d8e5e5b895c3,18,,"[33.8, 64.8]",3829509,0,,,,,-1.5556841,,Right Foot,,,"[34.4, 25.1]",,Ground Pass,,39.704533,,,,Rolando Jorge Pires da Fonseca,19813.0,,,,,,,1,From Kick Off,Nicolas Alexis Julio N'Koulou Ndoubena,7472.0,Right Center Back,2,Marseille,147,['d5478a69-2d52-49b0-b21c-42baf149e962'],12,,,,,,,,,,,,,,,,,,,Marseille,147,00:00:12.946,Pass,
,,,,,,,,,,,,,,,0.842173,,,,,,,,,,,,,,,f831062a-72df-4fe8-a714-8c2a11426bcf,21,,"[35.9, 23.8]",3829509,0,,,,,0.8233546,,Right Foot,,,"[39.7, 27.9]",,Ground Pass,,5.59017,,,,Lassana Diarra,3181.0,,,,,,,1,From Kick Off,Rolando Jorge Pires da Fonseca,19813.0,Left Center Back,2,Marseille,147,['480b5fbc-c02f-4ca6-b5de-937923453c5e'],16,,,,,,,,,,,,,,,,,,,Marseille,147,00:00:16.894,Pass,
,,,,,,,,,,,,,,,1.597808,,,,,,,,,,,,,,,9a00aa81-0e4a-4d88-b0d1-f5b40f688300,24,,"[40.3, 30.3]",3829509,0,,,,,1.3214651,,Right Foot,,,"[45.8, 51.9]",,Ground Pass,,22.289234,,,,Nicolas Alexis Julio N'Koulou Ndoubena,7472.0,,,,,,,1,From Kick Off,Lassana Diarra,3181.0,Left Defensive Midfield,2,Marseille,147,['98f38a39-6741-4e44-ac9f-7c5905f8f486'],20,,,,,,,,,,,,,,,,,,,Marseille,147,00:00:20.494,Pass,
,,,,,,,,,,,,,,,2.025096,,,,,,,,,,,,,,,7c61b6a5-3155-4f56-b8e9-fb9e0eb521dc,27,,"[51.7, 51.5]",3829509,0,,,,,-1.5707964,,Right Foot,,,"[51.7, 22.9]",,Ground Pass,,28.6,,,,Rolando Jorge Pires da Fonseca,19813.0,,,,,,,1,From Kick Off,Nicolas Alexis Julio N'Koulou Ndoubena,7472.0,Right Center Back,2,Marseille,147,['aafb238a-208a-4fa2-8094-00be226d3378'],24,,,,,,,,,,,,,,,,,,,Marseille,147,00:00:24.611,Pass,
,,,,,,,,,,,,,,,1.504926,,,,,,,,,,,,,,,7767659b-726d-49ca-b818-bef9987fcc8b,30,,"[63.0, 24.9]",3829509,0,,,,,1.8666627,,Right Foot,,,"[57.3, 43.6]",,Ground Pass,,19.549425,,,,Nicolas Alexis Julio N'Koulou Ndoubena,7472.0,,,,,,,1,From Kick Off,Rolando Jorge Pires da Fonseca,19813.0,Left Center Back,2,Marseille,147,['3b4fecfb-1779-4956-87fd-224f883427a5'],31,,,,,,,,,,,,,,,,,,,Marseille,147,00:00:31.021,Pass,
,,,,,,,,,,,,,,,3.234662,,,,,,,,,,,,,,,4ab9902d-157c-449c-b9a2-5377f02106c6,33,,"[64.3, 50.0]",3829509,0,,,,,-0.8816252,,Right Foot,,,"[99.4, 7.4]",,High Pass,,55.197556,,Incomplete,,Benjamin Mendy,3261.0,,,True,,,,1,From Kick Off,Nicolas Alexis Julio N'Koulou Ndoubena,7472.0,Right Center Back,2,Marseille,147,"['197e49fe-a7cd-47f2-96ab-964f06b39500', '92106b49-ba25-490f-9a0b-9413ab009195']",34,,,,,,,,,,,,,,,,,,,Marseille,147,00:00:34.489,Pass,
,,,,,,,,,,,,,,,0.863686,,,,,,,,,,,,,,,18245a68-19b6-484a-a7b0-c4e385737ff3,38,,"[98.3, 0.1]",3829509,1,,,,,0.9460138,,,,,"[105.8, 10.5]",,Low Pass,,12.822247,,Incomplete,,Michy Batshuayi Tunga,3457.0,,,,,,Throw-in,1,From Throw In,Benjamin Mendy,3261.0,Left Back,3,Marseille,147,"['0050144a-a7fc-4dcd-a8af-bf573930e0ce', '980b79a2-8e62-48d3-b052-081190568024']",7,,,,,,,,,,,,,,,,,,,Marseille,147,00:01:07.782,Pass,
,,,,,,,,,,,,,,,0.927654,,,,,,,,,,,,,,,0050144a-a7fc-4dcd-a8af-bf573930e0ce,40,,"[14.3, 69.6]",3829509,1,,,,,0.7157436,,Other,,,"[18.9, 73.6]",,Low Pass,,6.0959,,,,Yann Jouffre,3102.0,,,,,,Interception,1,Regular Play,Pape Abdou Paye,7392.0,Right Back,4,Lorient,165,"['18245a68-19b6-484a-a7b0-c4e385737ff3', '7078fe25-e1fb-4035-b8ab-8ba52862d1d1']",8,,,,,,,,,,,,,,,,,,,Lorient,165,00:01:08.645,Pass,
,,,,,,,,,,,,,,,0.544463,,,,,,,,,,,,,,,8596d9a8-6f24-43ca-aeca-b1fa88f3cd1a,44,,"[21.5, 71.6]",3829509,1,,,,,-1.5912017,,Left Foot,,,"[21.3, 61.8]",,Ground Pass,,9.802041,,,,François Bellugou,3140.0,,,,,,,1,Regular Play,Yann Jouffre,3102.0,Right Midfield,4,Lorient,165,['6c7df473-9bdd-4fe4-b9cd-e7454e08e324'],10,,,,,,,,,,,,,,,,,,,Lorient,165,00:01:10.606,Pass,
,,,,,,,,,,,,,,,1.298334,,,,,,,,,,,,,,,2603d8ea-6359-4f6c-b075-2027613456f2,48,,"[21.8, 61.8]",3829509,1,,,,,1.6089457,,Right Foot,,,"[21.3, 74.9]",,Ground Pass,,13.109538,,,,Pape Abdou Paye,7392.0,,,,,,,1,Regular Play,François Bellugou,3140.0,Center Defensive Midfield,4,Lorient,165,['07e9b266-3ad3-4b12-a16f-fabcb4657e9a'],11,,,,,,,,,,,,,,,,,,,Lorient,165,00:01:11.284,Pass,
,,,,,,,,,,,,,,,0.078517,,,,,,,,,,,,,,,5192a74c-bd09-453c-a619-c87eaada1d48,51,,"[21.3, 76.2]",3829509,1,,,,,0.26625204,,Right Foot,,,"[23.5, 76.8]",,Low Pass,,2.280351,,Incomplete,,,,,,,,,,1,Regular Play,Pape Abdou Paye,7392.0,Right Back,4,Lorient,165,['8b801679-3434-4efe-b566-ab4a0052b4dd'],13,,,,,,,,,,,,,,,,,,,Lorient,165,00:01:13.653,Pass,
,,,,,,,,,,,,,,,1.737244,,,,,,,,,,,,,,,ac27edec-1869-4312-bc9b-e604db2ca9cb,53,,"[38.5, 80.0]",3829509,1,,,,,-0.06610563,,,,,"[67.2, 78.1]",,High Pass,,28.762823,,Incomplete,,Benjamin Moukandjo Bilé,33178.0,,,,,,Throw-in,1,From Throw In,Pape Abdou Paye,7392.0,Right Back,5,Lorient,165,"['0ec45987-9815-447d-b7e5-3656da8513f5', '4c90e49d-54f5-44fd-8104-e7acabb30d74']",29,,,,,,,,,,,,,,,,,,,Lorient,165,00:01:29.431,Pass,
,,,,,,,,,,,,,,,1.766974,,,,,,,,,,,,,,,de31af00-45a8-4d1d-ab6f-517490eb7ba8,56,,"[76.5, 80.0]",3829509,1,,,,,-0.26448837,,,,,"[105.3, 72.2]",,High Pass,,29.83756,,Incomplete,,Romain Philippoteaux,7338.0,,,,,,Throw-in,1,From Throw In,Pape Abdou Paye,7392.0,Right Back,6,Lorient,165,"['00f192d2-dce8-4edb-8263-3ef0686fa1d5', 'a10fa7b7-2e11-4d35-8a50-e0256515297f']",44,,,,,,,,,,,,,,,,,,,Lorient,165,00:01:44.430,Pass,
,,,,,,,,,,,,,,,1.458557,,,,,,,,,,,,,,,4ced50ae-adbb-4d9b-9e66-b913fc084c69,59,,"[116.0, 80.0]",3829509,2,,,,,-1.6531494,,,,,"[113.4, 48.5]",,High Pass,,31.607119,,Incomplete,,Didier Ndong Ibrahim,22587.0,,,,,,Throw-in,1,From Throw In,Pape Abdou Paye,7392.0,Right Back,7,Lorient,165,"['429aa68d-f327-4066-a082-aaf52fd89597', 'c69096a8-3feb-4beb-ab9d-e4919f8ed62f']",8,,,,,,,,,,,,,,,,,,,Lorient,165,00:02:08.059,Pass,
,,,,,,,,,,,,,,,1.457246,,,,,,,,,,,,,,,dba1b585-0147-4fe2-a0ea-e0273abfefd0,62,,"[120.0, 80.0]",3829509,2,,,,,-1.7405746,,Left Foot,,,"[113.4, 41.5]",,High Pass,True,39.06162,,Incomplete,,,,,,,Inswinging,,Corner,1,From Corner,Yann Jouffre,3102.0,Right Midfield,8,Lorient,165,['409df7b4-d132-4adb-9c9d-64cf9053c2b0'],27,,,,,,,,,,,,,,,,,,,Lorient,165,00:02:27.640,Pass,
,,,,,,,,,,,,,,,0.779378,,,,,,,,,,,,,,,49d51efc-22bf-46ab-b01e-58c3e083c5c1,71,,"[34.0, 16.6]",3829509,2,,,,,3.1415927,,Right Foot,,,"[26.8, 16.6]",,Ground Pass,,7.2,,,,Lucas Silva Borges,25199.0,,,,,,,1,Regular Play,Rémy Cabella,3420.0,Center Attacking Midfield,9,Marseille,147,['90f8d23e-c851-427d-a386-2e9f99c165c7'],39,,,,,,,,,,,,,,,,,,,Marseille,147,00:02:39.765,Pass,
,,,,,,,,,,,,,,,1.020994,,,,,,,,,,,,,,,361520b5-5209-474c-be78-2fcf491ff13b,74,,"[45.5, 25.5]",3829509,2,,,,,0.0,,Right Foot,,,"[56.5, 25.5]",,Ground Pass,,11.0,,,,Rémy Cabella,3420.0,,,,,,,1,Regular Play,Lucas Silva Borges,25199.0,Right Defensive Midfield,9,Marseille,147,['80a6b6d6-bc50-4443-81eb-f0f38bfc28b7'],46,,,,,,,,,,,,,,,,,,,Marseille,147,00:02:46.437,Pass,
,,,,,,,,,,,,,,,0.65924,,,,,,,,,,,,,,,8363b052-62c3-48ef-a6be-3e3d128dc071,76,,"[55.6, 25.3]",3829509,2,,,,,2.9708574,,Right Foot,,,"[46.9, 26.8]",,Ground Pass,,8.828363,,,,Lucas Silva Borges,25199.0,,,,,,,1,Regular Play,Rémy Cabella,3420.0,Center Attacking Midfield,9,Marseille,147,['9b5f7a98-e990-4768-82c7-5abe4184fb81'],47,,,,,,,,,,,,,,,,,,,Marseille,147,00:02:47.458,Pass,
,,,,,,,,,,,,,,,1.279934,,,,,,,,,,,,,,,f11c0f57-e7a7-46b6-9fd9-2d6ec13eeb14,79,,"[47.1, 20.5]",3829509,2,,,,,-1.2748703,,Right Foot,,,"[52.1, 4.1]",,Ground Pass,,17.145262,,,,Benjamin Mendy,3261.0,,,,,,,1,Regular Play,Lucas Silva Borges,25199.0,Right Defensive Midfield,9,Marseille,147,['ca577c9b-4202-46fb-9e8b-ebe8f605df6b'],49,,,,,,,,,,,,,,,,,,,Marseille,147,00:02:49.752,Pass,
,,,,,,,,,,,,,,,1.126223,,,,,,,,,,,,,,,643c4141-4fe8-424f-ae99-bf033cee5b95,81,,"[50.3, 4.8]",3829509,2,,,,,1.7637671,,Left Foot,,,"[48.6, 13.5]",,Ground Pass,,8.864536,,,,Lucas Silva Borges,25199.0,,,,,,,1,Regular Play,Benjamin Mendy,3261.0,Left Back,9,Marseille,147,['61c378a3-b9fa-4901-9214-1e3db89132b3'],51,,,,,,,,,,,,,,,,,,,Marseille,147,00:02:51.032,Pass,
,,,,,,,,,,,,,,,1.171899,,,,,,,,,,,,,,,deb72c7f-0223-48f1-827c-a1636203be0f,84,,"[51.2, 20.1]",3829509,2,,,,,1.715039,,Right Foot,,,"[48.6, 38.0]",,Ground Pass,,18.087841,,,,Lassana Diarra,3181.0,,,,,,,1,Regular Play,Lucas Silva Borges,25199.0,Right Defensive Midfield,9,Marseille,147,['6781dce7-fd67-4dde-979d-e5121f0741ea'],54,,,,,,,,,,,,,,,,,,,Marseille,147,00:02:54.106,Pass,
,,,,,,,,,,,,,,,1.471092,,,,,,,,,,,,,,,38758aae-7445-44ee-8035-c3bdf843b148,87,,"[49.9, 39.5]",3829509,2,,,,,0.0,,Right Foot,,,"[73.3, 39.5]",,Ground Pass,,23.4,,Incomplete,,Rémy Cabella,3420.0,,,,,,,1,Regular Play,Lassana Diarra,3181.0,Left Defensive Midfield,9,Marseille,147,"['5c135faa-b2b6-4caa-bd49-88f277e77fbd', '658d0e4d-b42a-4da2-97a4-490718ebe862']",56,,,,,,,,,,,,,,,,,,,Marseille,147,00:02:56.281,Pass,
,,,,,,,,,,,,,,,0.582479,,,,,,,,,,,,,,,5c135faa-b2b6-4caa-bd49-88f277e77fbd,89,,"[46.8, 40.6]",3829509,2,,,,,-0.5224034,,Right Foot,,,"[56.7, 34.9]",,Ground Pass,,11.423659,,,,Walid Mesloub,7766.0,,,,,,Recovery,1,Regular Play,François Bellugou,3140.0,Center Defensive Midfield,9,Marseille,147,"['38758aae-7445-44ee-8035-c3bdf843b148', '7576608c-fb01-42e7-a5ed-9b6d8335dde7']",57,,,,,,,,,,,,,,,,,,,Lorient,165,00:02:57.752,Pass,
,,,,,,,,,,,,,,,1.05493,,,,,,,,,,,,,,,a7b4de6a-2921-4408-b9af-c20f8013ee26,101,,"[83.1, 56.3]",3829509,3,,,,,1.5707964,,Right Foot,,,"[83.1, 69.2]",,Ground Pass,,12.9,,,,Yann Jouffre,3102.0,,,,,,,1,Regular Play,Benjamin Moukandjo Bilé,33178.0,Center Forward,10,Lorient,165,['1afa3c3d-7e1f-4399-82d0-d032e9cd64ca'],5,,,,,,,,,,,,,,,,,,,Lorient,165,00:03:05.485,Pass,
,,,,,,,,,,,,,,,1.993046,,,,,,,,,,,,,,,168f5d56-92ef-49af-a74e-97720983372b,104,,"[88.3, 65.0]",3829509,3,,,,,0.69410336,,Left Foot,,,"[103.8, 77.9]",,Ground Pass,,20.165813,,,,Pape Abdou Paye,7392.0,,,,,,,1,Regular Play,Yann Jouffre,3102.0,Right Midfield,10,Lorient,165,['25f38b2d-03bb-4e89-9bfc-bee1f58d42a8'],8,,,,,,,,,,,,,,,,,,,Lorient,165,00:03:08.405,Pass,
,,,,,,,,,,,,,,,2.602919,,,,,,,,,,,,,,,fb2f9899-4e3c-40cc-9b65-138e725e5ca0,107,,"[104.7, 76.0]",3829509,3,,,,,-2.9622538,,Right Foot,,,"[87.6, 72.9]",,Ground Pass,,17.378723,,,,Didier Ndong Ibrahim,22587.0,,,,,,,1,Regular Play,Pape Abdou Paye,7392.0,Right Back,10,Lorient,165,['7594a60a-6228-41e0-a70c-5d84fce96c21'],12,,,,,,,,,,,,,,,,,,,Lorient,165,00:03:12.584,Pass,
,,,,,,,,,,,,,,,1.800956,,,,,,,,,,,,,,,80bfcf98-2b50-46d6-b0b5-d06018005243,110,,"[86.3, 69.2]",3829509,3,,,,,-2.242566,,Right Foot,,,"[63.4, 40.4]",,Ground Pass,,36.7947,,,,François Bellugou,3140.0,,,,,,,1,Regular Play,Didier Ndong Ibrahim,22587.0,Right Center Midfield,10,Lorient,165,['903ced67-1cd5-4b12-a85e-bc8a049c9d8c'],16,,,,,,,,,,,,,,,,,,,Lorient,165,00:03:16.342,Pass,
,,,,,,,,,,,,,,,1.864838,,,,,,,,,,,,,,,7a73cccb-9c1e-4157-8ed8-df28ed602da9,113,,"[64.1, 27.5]",3829509,3,,,,,-1.6648575,,Right Foot,,,"[62.6, 11.6]",,Ground Pass,,15.970598,,,,Vincent Le Goff,7199.0,,,,,,,1,Regular Play,François Bellugou,3140.0,Center Defensive Midfield,10,Lorient,165,['35972d8c-b11d-41cb-9706-708a2cdd32f4'],19,,,,,,,,,,,,,,,,,,,Lorient,165,00:03:19.159,Pass,
,,,,,,,,,,,,,,,0.941492,,,,,,,,,,,,,,,152ba37b-8383-4656-8160-70dca53b6348,116,,"[63.9, 10.1]",3829509,3,,,,,-0.13255154,,Left Foot,,,"[75.9, 8.5]",,Ground Pass,,12.106196,,,,Romain Philippoteaux,7338.0,,,,,,,1,Regular Play,Vincent Le Goff,7199.0,Left Back,10,Lorient,165,['6ad20141-85fd-4afc-9e1b-1faeddff054b'],21,,,,,,,,,,,,,,,,,,,Lorient,165,00:03:21.104,Pass,
,,,,,,,,,,,,,,,0.911787,,,,,,,,,,,,,,,32737981-65cf-4a66-96c1-d5492187ede3,120,,"[80.9, 17.1]",3829509,3,,,,,1.354246,,Left Foot,,,"[82.0, 22.1]",,Ground Pass,,5.1195703,,,,Walid Mesloub,7766.0,,,,,,,1,Regular Play,Romain Philippoteaux,7338.0,Left Midfield,10,Lorient,165,"['04e3f5ab-720d-4340-88ac-4f427e4a280b', '9171beed-5c9c-4d47-8299-eb09a912b34f']",23,,,,,,,,,,,,,,,,,,,Lorient,165,00:03:23.642,Pass,True
,,,,,,,,,,,,,,,1.098003,,,,,,,,,,,,,,,25100d9f-354c-4276-afb9-dcd12d96d70e,123,,"[81.5, 16.4]",3829509,3,,,,,-2.1716516,,Right Foot,,,"[75.4, 7.5]",,Ground Pass,,10.78981,,,,Vincent Le Goff,7199.0,,,,,,,1,Regular Play,Walid Mesloub,7766.0,Left Center Midfield,10,Lorient,165,['0b1d1e49-14f3-4118-a7e8-4d590bfc2892'],26,,,,,,,,,,,,,,,,,,,Lorient,165,00:03:26.026,Pass,
