50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_penalty_saved_to_post,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.232434,,,,,,,,,,,,,,,,,94482d93-9a07-4d24-8775-6cba32e1f608,16,,"[24.5, 65.2]",3900627,0,,,,-0.66963893,,Head,,,,"[38.9, 53.8]",,High Pass,,18.366274,,,Renaud Cohade,3200.0,,,,,Recovery,1,Regular Play,Kévin Théophile-Catherine,3413.0,Right Back,3,Saint-Étienne,135,"['3ecc5d0b-cc9f-4df6-96e7-c3fd64324bef', '9e7961e1-09cd-4470-98f8-bfc542942e5d']",9,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:00:09.100,Pass,
,,,,,,,,,,,,,,,,2.23986,,,,,,,,,,,,,,,,,b5223638-8bc6-4b9b-8240-1f68aa54dfb8,24,,"[29.5, 53.3]",3900627,0,,,,2.5727448,,Right Foot,,,,"[11.2, 65.0]",,Ground Pass,,21.720497,,,Kévin Théophile-Catherine,3413.0,,,,,,1,Regular Play,Renaud Cohade,3200.0,Right Center Midfield,3,Saint-Étienne,135,"['a634091d-6382-4015-9d25-17ea620e7e5a', 'e7a3fb45-3d5e-4acf-a9ce-92b4849cc61c']",13,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:00:13.069,Pass,True
,,,,,,,,,,,,,,,,1.674795,,,,,,,,,,,,,,,,,ea0d0f97-b749-459d-b4f5-7f3289a1fe8f,27,,"[10.7, 66.0]",3900627,0,,,,0.24958692,,Right Foot,,,,"[36.2, 72.5]",,High Pass,,26.315395,,,Oussama Tannane,4265.0,,,,,,1,Regular Play,Kévin Théophile-Catherine,3413.0,Right Back,3,Saint-Étienne,135,['9598819d-1776-4261-8c57-57b44f6dd3c4'],15,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:00:15.547,Pass,
,,,,,,,,,,,,,,,,0.234368,,,,,,,,,,,,,,,,,1158cf64-5122-4d9e-a8b8-9817d779ef98,31,,"[24.5, 74.9]",3900627,0,,,,-2.7279034,,Left Foot,,,,"[20.4, 73.1]",,Ground Pass,,4.4777226,Incomplete,,Kévin Théophile-Catherine,3413.0,,,,,Recovery,1,Regular Play,Renaud Cohade,3200.0,Right Center Midfield,3,Saint-Étienne,135,"['16088692-ee4e-4555-be5c-ef6f12dc8efd', 'cd32094d-2817-46af-9765-fe559fe9685a']",18,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:00:18.972,Pass,
,,,,,,,,,,,,,,,,0.13234,,,,,,,,,,,,,,,,,b239353f-b2e4-4bd5-b7a6-e9c348585f7e,37,,"[95.9, 13.8]",3900627,0,,,,1.4677147,,Right Foot,,,,"[96.5, 19.6]",,Ground Pass,,5.8309517,Incomplete,,Jaroslav Plašil,3150.0,,,,,,1,Regular Play,Mauro Wilney Arambarri Rosa,6863.0,Right Defensive Midfield,3,Saint-Étienne,135,"['035ed35f-af0c-408a-afc5-eb67abd6310e', '44be7dde-034d-4f3f-8be0-d3fd4e279e51', 'b0437aac-073e-41e4-9ae3-03b24c21f925']",22,,,,,,,,,,,,,,,,,,,Bordeaux,146,00:00:22.212,Pass,True
,,,,,,,,,,,,,,,,0.652854,,,,,,,,,,,,,,,,,503bae94-23d1-41bd-b7c0-d24ab380bd18,40,,"[22.3, 65.3]",3900627,0,,,,-0.25412476,,Right Foot,,,,"[30.0, 63.3]",,Low Pass,,7.955501,Incomplete,,Oussama Tannane,4265.0,,,,,Recovery,1,Regular Play,Renaud Cohade,3200.0,Right Center Midfield,3,Saint-Étienne,135,"['833ecfd8-2e65-4b84-bb5a-cce0bde65e40', 'a81cca13-d0f4-41aa-bd00-ef030d4db1c6']",23,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:00:23.632,Pass,
,,,,,,,,,,,,,,,,4.099966,,,,,,,,,,,,,,,,,a830749d-5dc4-45d6-915d-864f882487ef,45,,"[63.6, 73.1]",3900627,0,,,,-0.068353005,,Right Foot,,,,"[104.5, 70.3]",,High Pass,,40.99573,Incomplete,,Oussama Tannane,4265.0,,,,,,1,Regular Play,Renaud Cohade,3200.0,Right Center Midfield,3,Saint-Étienne,135,"['1b4f9cbe-312a-4987-a63d-4c7adc2edb0f', '2f25f787-f1e1-4d18-91e1-1f04606e1851']",31,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:00:31.871,Pass,
,,,,,,,,,,,,,,,,1.137919,,,,,,,,,,,,,,,,,64d2c561-1085-4969-b746-35cec3d65a79,49,,"[104.5, 80.0]",3900627,0,,,,-1.9756881,,,,,,"[100.0, 69.5]",,Low Pass,,11.423659,,,Renaud Cohade,3200.0,,,,,Throw-in,1,From Throw In,Kévin Théophile-Catherine,3413.0,Right Back,4,Saint-Étienne,135,['7386496e-a29e-4673-8cfe-2322ff9c49d0'],49,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:00:49.382,Pass,
,,,,,,,,,,,,,,,,0.67461,,,,,,,,,,,,,,,,,fc5417ef-d904-470c-918c-0e11e3f4f5a4,53,,"[94.3, 69.7]",3900627,0,,,,-0.26060238,,Left Foot,,,,"[104.8, 66.9]",,Ground Pass,,10.866922,,,Oussama Tannane,4265.0,,,,,,1,From Throw In,Renaud Cohade,3200.0,Right Center Midfield,4,Saint-Étienne,135,"['d653d05b-d9f2-477c-952f-b5f3bfb4d38c', 'd98da3f0-1c7a-4606-9037-29d54bd20b5f']",51,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:00:51.514,Pass,True
,,,,,,,,,,,,,,,,1.160651,,,,,,,,,,,,,,,,,c6f1fcd2-00e7-4082-b425-a4b0b1cbe276,60,,"[18.6, 12.4]",3900627,0,,,,-0.53598493,,Right Foot,,,,"[31.9, 4.5]",,Ground Pass,,15.469324,,,Diego Alejandro Rolan Silva,6739.0,,,,,,1,From Throw In,Mauro Wilney Arambarri Rosa,6863.0,Right Defensive Midfield,4,Saint-Étienne,135,['998dc588-6b15-481a-b78d-8e8f8de3ffbd'],54,,,,,,,,,,,,,,,,,,,Bordeaux,146,00:00:54.615,Pass,
,,,,,,,,,,,,,,,,1.115751,,,,,,,,,,,,,,,,,066969e8-0488-4145-9e0b-76a6901323fb,69,,"[79.0, 75.6]",3900627,1,,,,-0.73611075,,Left Foot,,,,"[90.7, 65.0]",,Ground Pass,,15.787653,,,Oussama Tannane,4265.0,,,,,,1,From Throw In,Jérémy Clément,7442.0,Center Defensive Midfield,4,Saint-Étienne,135,"['0572515d-ccb1-4835-ad4b-10f84df3b34e', 'f3ad17e9-5d5d-4fa3-a935-1fddfbc3e255']",0,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:01:00.368,Pass,True
,,,,,,,,,,,,,,,,1.67389,,,,,,,,,,,,,,,,,9d7c17fc-8c69-4729-aa16-88eec4e7eaa0,73,,"[27.9, 19.6]",3900627,1,,,,-1.47804,,Right Foot,,,,"[28.7, 11.0]",,Ground Pass,,8.637129,,,Diego Armando Valentin Contento,4628.0,,,,,Recovery,1,Regular Play,Cédric Yambéré,3779.0,Left Center Back,5,Bordeaux,146,['be7a5600-0384-4648-a103-a89ec47dc455'],1,,,,,,,,,,,,,,,,,,,Bordeaux,146,00:01:01.858,Pass,
,,,,,,,,,,,,,,,,0.600113,,,,,,,,,,,,,,,,,fe35ac59-cf3c-4837-8d2b-d0c30592a2ab,75,,"[28.7, 11.2]",3900627,1,,,,-0.5271459,,Left Foot,,,,"[35.4, 7.3]",,Ground Pass,,7.752419,,,Diego Alejandro Rolan Silva,6739.0,,,,,,1,Regular Play,Diego Armando Valentin Contento,4628.0,Left Back,5,Bordeaux,146,['0a390a48-47e8-4a75-85ed-3d568e9d7ccd'],3,,,,,,,,,,,,,,,,,,,Bordeaux,146,00:01:03.532,Pass,
,,,,,,,,,,,,,,,,1.447964,,,,,,,,,,,,,,,,,30a7caf4-c606-401c-9359-8ae67c39348b,81,,"[35.6, 7.1]",3900627,1,,,,0.6051775,,Left Foot,,,,"[78.1, 36.5]",,High Pass,,51.677944,,,Enzo Crivelli,3184.0,,,,,Free Kick,1,From Free Kick,Diego Armando Valentin Contento,4628.0,Left Back,6,Bordeaux,146,['82eea43d-0a61-408f-9f26-c410751ee2a2'],23,,,,,,,,,,,,,,,,,,,Bordeaux,146,00:01:23.761,Pass,
,,,,,,,,,,,,,,,,1.234877,,,,,,,,,,,,,,,,,15b83752-2260-4232-88bf-62834c627934,83,,"[78.3, 36.6]",3900627,1,,,,-0.2013171,,Other,,,,"[88.1, 34.6]",,High Pass,,10.002,Incomplete,,Jaroslav Plašil,3150.0,,,,,,1,From Free Kick,Enzo Crivelli,3184.0,Center Forward,6,Bordeaux,146,"['50011f6c-5cc6-4f43-8126-789b593e021a', 'caf1d587-4871-4be9-83ee-7f1c17b8e90b']",25,,,,,,,,,,,,,,,,,,,Bordeaux,146,00:01:25.209,Pass,
,,,,,,,,,,,,,,,,1.20949,,,,,,,,,,,,,,,,,caf1d587-4871-4be9-83ee-7f1c17b8e90b,86,,"[32.0, 45.5]",3900627,1,,,True,-0.53728473,,,,,,"[36.7, 42.7]",,High Pass,,5.470832,,,Vincent Pajot,3414.0,,,,,Recovery,1,From Free Kick,Florentin Pogba,4802.0,Left Center Back,6,Bordeaux,146,"['15b83752-2260-4232-88bf-62834c627934', '4f874722-ac56-4191-be32-0b932ae86355', '8cc90377-6905-43de-895f-874b04ca162f']",26,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:01:26.444,Pass,True
,,,,,,,,,,,,,,,,2.425678,,,,,,,,,,,,,,,,,b579f297-32e4-4475-ba10-ff407fda557d,88,,"[37.2, 42.7]",3900627,1,,,,0.5800028,,Right Foot,,,,"[66.2, 61.7]",,High Pass,,34.669872,Incomplete,,Oussama Tannane,4265.0,,,,,,1,From Free Kick,Vincent Pajot,3414.0,Left Center Midfield,6,Bordeaux,146,"['96a33a15-f93d-4432-9f8b-108d305283fe', 'd35818e5-73e0-4210-83fc-eeda9924ed17']",27,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:01:27.653,Pass,
,,,,,,,,,,,,,,,,1.690182,,,,,,,,,,,,,,,,,d35818e5-73e0-4210-83fc-eeda9924ed17,91,,"[53.9, 18.4]",3900627,1,,,True,1.124951,,,,,,"[60.4, 32.0]",,High Pass,,15.073486,,,Clément Chantôme,7552.0,,,,,Recovery,1,From Free Kick,Diego Armando Valentin Contento,4628.0,Left Back,6,Bordeaux,146,"['5d9f6640-e980-4234-b5b1-475ae36e21c0', 'b579f297-32e4-4475-ba10-ff407fda557d', 'ea0b4d0a-f517-4c9d-a6e1-618725a05016']",30,,,,,,,,,,,,,,,,,,,Bordeaux,146,00:01:30.079,Pass,True
,,,,,,,,,,,,,,,,1.097729,,,,,,,,,,,,,,,,,0144c5af-deff-4f23-8f0a-891e34de8489,94,,"[58.1, 34.8]",3900627,1,,,,1.743657,,Right Foot,,,,"[55.9, 47.4]",,Ground Pass,,12.790622,Incomplete,,Mathieu Debuchy,4428.0,,,,,,1,From Free Kick,Clément Chantôme,7552.0,Left Defensive Midfield,6,Bordeaux,146,"['5abb8e04-7f4f-4d82-982b-9d810ab71783', '7094a699-f9d7-4731-8663-dea5e7a98c49']",32,,,,,,,,,,,,,,,,,,,Bordeaux,146,00:01:32.557,Pass,
,,,,,,,,,,,,,,,,0.798335,,,,,,,,,,,,,,,,,89da83fb-c4f3-4c1c-931b-8a41e35f9c25,103,,"[113.7, 22.5]",3900627,2,,,,1.4807626,,Left Foot,True,,,"[115.0, 36.9]",,Ground Pass,,14.458562,Incomplete,,Alexander Toft Søderlund,3423.0,,,,,Recovery,1,From Free Kick,Benjamin Corgnet,2944.0,Left Wing,8,Saint-Étienne,135,"['1e07fc8e-7ac9-4e02-9979-48196b85113a', 'de7d6bab-3df3-4bdf-a37c-b5d706766002']",38,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:02:38.787,Pass,
,,,,,,,,,,,,,,,,1.229309,,,,,,,,,,,,,,,,,f09cb95b-6703-4a4f-a680-e530ff914808,106,,"[120.0, 0.1]",3900627,3,,,,1.6947773,,Right Foot,,,,"[115.9, 33.0]",,High Pass,True,33.154488,Incomplete,,Benjamin Corgnet,2944.0,,,Inswinging,,Corner,1,From Corner,Renaud Cohade,3200.0,Right Center Midfield,9,Saint-Étienne,135,"['4e08e397-51f4-47b1-862a-10b74a3da9f2', '8fdb7578-db9b-4eed-b5f8-cc61595c1874']",6,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:03:06.585,Pass,
,,,,,,,,,,,,,,,,2.477182,,,,,,,,,,,,,,,,,fe2b3bb0-9ca8-4510-9403-69dfedb306b4,114,,"[61.0, 40.1]",3900627,3,True,,,3.112865,,Right Foot,,,,"[43.6, 40.6]",,Ground Pass,,17.407183,,,Jaroslav Plašil,3150.0,,,,,Kick Off,1,From Kick Off,Enzo Crivelli,3184.0,Center Forward,10,Bordeaux,146,['ced76989-6c1c-4787-8441-73931e16cb38'],55,,,,,,,,,,,,,,,,,,,Bordeaux,146,00:03:55.240,Pass,
,,,,,,,,,,,,,,,,1.015591,,,,,,,,,,,,,,,,,852f3ab2-25d0-4037-823b-580062f9cb72,119,,"[63.7, 64.1]",3900627,3,,,,0.8227639,,Right Foot,,,,"[74.0, 75.2]",,Ground Pass,,15.142655,,,Malcom Filipe Silva de Oliveira,3109.0,,,,,,1,From Kick Off,Jaroslav Plašil,3150.0,Center Attacking Midfield,10,Bordeaux,146,['54ae7675-a3b9-400a-b3db-ba4cde315dbb'],59,,,,,,,,,,,,,,,,,,,Bordeaux,146,00:03:59.502,Pass,
,,,,,,,,,,,,,,,,0.774927,,,,,,,,,,,,,,,,,d6686dcf-d7ce-4950-86d2-dfb76970317d,122,,"[86.5, 75.7]",3900627,4,,,,-2.7803888,,Left Foot,,,,"[77.5, 72.3]",,Ground Pass,,9.6208105,,,Clément Chantôme,7552.0,,,,,,1,From Kick Off,Malcom Filipe Silva de Oliveira,3109.0,Right Wing,10,Bordeaux,146,['c7979e3f-70c1-4a8f-a2c5-ac143210b27c'],3,,,,,,,,,,,,,,,,,,,Bordeaux,146,00:04:03.708,Pass,
,,,,,,,,,,,,,,,,0.814945,,,,,,,,,,,,,,,,,14b68158-29d1-48cc-a7db-35bce5f937ee,125,,"[84.0, 75.2]",3900627,4,,,,0.0,,Right Foot,,,,"[98.9, 75.2]",,Ground Pass,,14.9,,,Mathieu Debuchy,4428.0,,,,,,1,From Kick Off,Clément Chantôme,7552.0,Left Defensive Midfield,10,Bordeaux,146,['d21c775e-6194-4210-ad27-9dae754aa0d1'],5,,,,,,,,,,,,,,,,,,,Bordeaux,146,00:04:05.471,Pass,
,,,,,,,,,,,,,,,,1.041029,,,,,,,,,,,,,,,,,f93d468f-118a-460f-976a-dece0da09941,128,,"[100.3, 75.6]",3900627,4,,,,-3.0563297,,Right Foot,,,,"[88.6, 74.6]",,Ground Pass,,11.742658,,,Malcom Filipe Silva de Oliveira,3109.0,,,,,,1,From Kick Off,Mathieu Debuchy,4428.0,Right Back,10,Bordeaux,146,['51a9e01b-3a4a-4750-88f6-d2ba0f01cffa'],7,,,,,,,,,,,,,,,,,,,Bordeaux,146,00:04:07.001,Pass,
,,,,,,,,,,,,,,,,1.563695,,,,,,,,,,,,,,,,,a6f6f753-9442-4dab-a186-c550f53f74c7,134,,"[91.2, 80.0]",3900627,4,,,,-0.31131876,,,,,,"[111.4, 73.5]",,Low Pass,,21.220037,,,Malcom Filipe Silva de Oliveira,3109.0,,,,,Throw-in,1,From Throw In,Mathieu Debuchy,4428.0,Right Back,11,Bordeaux,146,['a1dc1137-905c-4f58-b10f-2519a239dfad'],18,,,,,,,,,,,,,,,,,,,Bordeaux,146,00:04:18.538,Pass,
,,,,,,,,,,,,,,,,0.940939,,,,,,,,,,,,,,,,,77513be5-c8c2-40ef-bdee-bf64599c8dd9,137,,"[104.0, 75.6]",3900627,4,,,,-2.284887,,Left Foot,,,,"[97.5, 68.1]",,Ground Pass,,9.924717,,,Jaroslav Plašil,3150.0,,,,,,1,From Throw In,Malcom Filipe Silva de Oliveira,3109.0,Right Wing,11,Bordeaux,146,['f6b19149-e355-416f-a0dc-8e8cc01c037c'],22,,,,,,,,,,,,,,,,,,,Bordeaux,146,00:04:22.017,Pass,
,,,,,,,,,,,,,,,,0.849609,,,,,,,,,,,,,,,,,ca806de2-1bf3-4293-8832-9c719ced9826,141,,"[97.5, 69.9]",3900627,4,,,,0.7704739,,Right Foot,,,,"[100.9, 73.2]",,Ground Pass,,4.738143,,,Malcom Filipe Silva de Oliveira,3109.0,,,,,,1,From Throw In,Jaroslav Plašil,3150.0,Center Attacking Midfield,11,Bordeaux,146,"['59f5cfbb-17e8-40f2-89f6-08848578d162', '981ce89f-3ce7-4580-b761-67193f469dd9']",22,,,,,,,,,,,,,,,,,,,Bordeaux,146,00:04:22.988,Pass,True
,,,,,,,,,,,,,,,,1.618599,,,,,,,,,,,,,,,,,33ce3942-fad2-4ad3-8d26-0a73fef1bb85,147,,"[19.2, 9.4]",3900627,4,,,,0.30551067,,Left Foot,,,,"[32.2, 13.5]",,Ground Pass,,13.631214,,,Renaud Cohade,3200.0,,,,,,1,From Throw In,Jérémy Clément,7442.0,Center Defensive Midfield,11,Bordeaux,146,['02c5f83a-a55d-4a53-83a6-3901bc6b493f'],25,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:04:25.653,Pass,
