50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,2.473948,,,,,,,,,,,,3d35504a-5967-467f-8953-0eec5a669a7e,15,,"[40.5, 52.6]",3829505,0,,,,,-1.3730154,,Right Foot,,,"[50.5, 2.7]",,Ground Pass,,50.89214,,,Benoît Assou-Ekotto,3047.0,,,True,,,,1,From Kick Off,Moustapha Bayal Sall,401468.0,Right Center Back,2,Saint-Étienne,135,['5284c248-a5c7-4c0b-9d2f-a0b830e8a7e9'],10,,,,,,,,,,,,,,,,Saint-Étienne,135,00:00:10.898,Pass,
,,,,,,,,,,,,,,,1.812639,,,,,,,,,,,,f2005d88-aa08-4089-aff8-4bfe795751d4,18,,"[49.9, 3.4]",3829505,0,,,,,0.3113426,,Left Foot,,,"[87.5, 15.5]",,Ground Pass,,39.49899,,,Robert Berič,4601.0,,,,,,,1,From Kick Off,Benoît Assou-Ekotto,3047.0,Left Back,2,Saint-Étienne,135,['16fa35c4-2c21-49d7-896b-a016a727eace'],14,,,,,,,,,,,,,,,,Saint-Étienne,135,00:00:14.618,Pass,
,,,,,,,,,,,,,,,3.403748,,,,,,,,,,,,906b2852-f258-4a82-9d12-d9568ac62ac9,24,,"[13.7, 35.7]",3829505,0,,,,,-0.055284664,,Drop Kick,,,"[91.4, 31.4]",,High Pass,,77.81889,Incomplete,,Damjan Đoković,31911.0,,,,,,,1,From Keeper,Clément Maury,401508.0,Goalkeeper,3,Gazélec Ajaccio,160,"['dfee4c93-7823-4dfe-9536-eb336fd4d65b', 'e3eb548d-1506-4a8a-b189-773bf898148b']",26,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:00:26.842,Pass,
,,,,,,,,,,,,,,,0.703967,,,,,,,,,,,,e37daf4a-7427-458a-a9b1-f2be9cdc0ae3,30,,"[93.7, 7.0]",3829505,0,,,,,2.7736118,,Right Foot,,,"[85.4, 10.2]",,Ground Pass,,8.895505,,,Mohamed Larbi,10616.0,,,,,,,1,From Keeper,Jacques Zoua Daogari,401505.0,Left Wing,3,Gazélec Ajaccio,160,"['53e2fb23-dc9c-491a-98b8-d66caeba43d2', '58271572-39b5-44e5-b022-74dc75e7d14b']",35,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:00:35.284,Pass,True
,,,,,,,,,,,,,,,1.140862,,,,,,,,,,,,89fe0670-26ac-4452-ab81-ed4f50424344,34,,"[83.9, 9.4]",3829505,0,,,,,-2.5766883,,Right Foot,,,"[76.8, 4.9]",,Ground Pass,,8.405951,,,Pablo Jean Antoine Martínez,3207.0,,,,,,,1,From Keeper,Mohamed Larbi,10616.0,Center Attacking Midfield,3,Gazélec Ajaccio,160,"['20b8efa3-4e87-415f-997d-e1d44d7d0845', 'c855d0ef-7e31-4169-b091-31afc888dc95']",36,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:00:36.356,Pass,True
,,,,,,,,,,,,,,,3.172047,,,,,,,,,,,,f058ec16-9f6e-4861-a0a1-380cd74974d0,37,,"[70.2, 4.4]",3829505,0,,,,,2.9499834,,Left Foot,,,"[33.6, 11.5]",,Ground Pass,,37.282303,,,Jérémie Bréchet,7603.0,,,,,,,1,From Keeper,Pablo Jean Antoine Martínez,3207.0,Left Back,3,Gazélec Ajaccio,160,['e96e2a03-5c90-4493-8e3c-92b1392031f9'],38,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:00:38.604,Pass,
,,,,,,,,,,,,,,,2.706183,,,,,,,,,,,,e1136277-9b3e-49b4-922d-3295b29fccd5,40,,"[32.3, 14.3]",3829505,0,,,,,1.5707964,,Left Foot,,,"[32.3, 51.9]",,Ground Pass,,37.6,,,Abdou Kader Mangane,2953.0,,,,,,,1,From Keeper,Jérémie Bréchet,7603.0,Left Center Back,3,Gazélec Ajaccio,160,['ba04d052-8c27-44ef-9868-e6a07b1c9ab4'],42,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:00:42.942,Pass,
,,,,,,,,,,,,,,,4.332832,,,,,,,,,,,,0a887b9d-3efc-4e5b-b5c2-9c798474cab3,43,,"[32.1, 50.6]",3829505,0,,,,,-1.6527551,,Right Foot,,,"[29.8, 22.6]",,Ground Pass,,28.094305,,,Jérémie Bréchet,7603.0,,,,,,,1,From Keeper,Abdou Kader Mangane,2953.0,Right Center Back,3,Gazélec Ajaccio,160,['bf476a0a-baa3-4f90-86ca-7c170d10580f'],45,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:00:45.728,Pass,
,,,,,,,,,,,,,,,2.121442,,,,,,,,,,,,140af4a5-c431-48e0-bb42-bf624ec0107d,45,,"[29.1, 7.9]",3829505,0,,,,,0.06241881,,Left Foot,,,"[62.7, 10.0]",,High Pass,,33.66556,Incomplete,,Pablo Jean Antoine Martínez,3207.0,,,,,,,1,From Keeper,Jérémie Bréchet,7603.0,Left Center Back,3,Gazélec Ajaccio,160,"['8503d868-8551-4881-8bc0-c1e88955e81b', 'e1a259d6-3cfd-48de-86bf-96c0a618065c']",50,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:00:50.061,Pass,
,,,,,,,,,,,,,,,0.87189,,,,,,,,,,,,8503d868-8551-4881-8bc0-c1e88955e81b,47,,"[57.4, 70.1]",3829505,0,,,,,0.10972699,,Head,,,"[69.2, 71.4]",,Low Pass,,11.871394,Incomplete,,Romain Hamouma,4260.0,,,,,,Interception,1,From Keeper,Fabien Lemoine,7200.0,Right Defensive Midfield,3,Gazélec Ajaccio,160,"['140af4a5-c431-48e0-bb42-bf624ec0107d', '28b51a6b-31e7-4d9d-ab19-eb81bcc3e71a', '9541828b-8e80-4661-a48f-0a74dccd7cb8']",52,,,,,,,,,,,,,,,,Saint-Étienne,135,00:00:52.183,Pass,
,,,,,,,,,,,,,,,1.561721,,,,,,,,,,,,28b51a6b-31e7-4d9d-ab19-eb81bcc3e71a,49,,"[50.9, 8.7]",3829505,0,,,,,0.46997663,,Right Foot,,,"[57.2, 11.9]",,High Pass,,7.0661163,,,Jérôme Le Moigne,401507.0,,,,,,Recovery,1,From Keeper,Pablo Jean Antoine Martínez,3207.0,Left Back,3,Gazélec Ajaccio,160,"['8503d868-8551-4881-8bc0-c1e88955e81b', 'f955643a-edc5-432e-9394-66bc125b4407']",53,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:00:53.055,Pass,
,,,,,,,,,,,,,,,0.965143,,,,,,,,,,,,0f9a874b-556a-448c-8f52-e5f021dd12f3,51,,"[57.2, 11.9]",3829505,0,,,,,0.36933365,,Head,,,"[63.4, 14.3]",,High Pass,,6.6483083,Incomplete,,Kévin Mayi,7430.0,,,,,,,1,From Keeper,Jérôme Le Moigne,401507.0,Right Defensive Midfield,3,Gazélec Ajaccio,160,"['50f6e115-7786-47c8-9e72-fc18bc0f1467', 'bfaa9ca6-8040-4885-8c7c-615c72e06bc3']",54,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:00:54.616,Pass,
,,,,,,,,,,,,,,,1.139818,,,,,,,,,,,,bfaa9ca6-8040-4885-8c7c-615c72e06bc3,53,,"[56.7, 65.8]",3829505,0,,,,,-0.015265989,,Head,,,"[69.8, 65.6]",,Low Pass,,13.101526,Incomplete,,Robert Berič,4601.0,,,,,,Recovery,1,From Keeper,Fabien Lemoine,7200.0,Right Defensive Midfield,3,Gazélec Ajaccio,160,"['0ec78cd3-f952-4297-943c-305bcb9539c0', '0f9a874b-556a-448c-8f52-e5f021dd12f3', 'a1300d7e-e537-4b92-9d96-b8112bbd2c44']",55,,,,,,,,,,,,,,,,Saint-Étienne,135,00:00:55.581,Pass,
,,,,,,,,,,,,,,,0.402859,,,,,,,,,,,,a1300d7e-e537-4b92-9d96-b8112bbd2c44,55,,"[50.3, 14.5]",3829505,0,,,,,1.1071488,,Left Foot,,,"[51.8, 17.5]",,Ground Pass,,3.354102,Incomplete,,Damjan Đoković,31911.0,,,,,,Interception,1,From Keeper,Pablo Jean Antoine Martínez,3207.0,Left Back,3,Gazélec Ajaccio,160,"['3686cb15-2365-4d15-b7fe-bb9af78ec9a0', 'af03152a-81c1-42bc-8599-56bc91afb24d', 'bfaa9ca6-8040-4885-8c7c-615c72e06bc3']",56,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:00:56.721,Pass,
,,,,,,,,,,,,,,,0.783332,,,,,,,,,,,,e4bf0532-bb64-46fb-9c50-71cac2fc861f,59,,"[88.0, 55.8]",3829505,0,,,,,-1.5707964,,Right Foot,,,"[88.0, 44.9]",,Ground Pass,,10.9,,,Valentin Eysseric,4254.0,,,,,,,1,Regular Play,Romain Hamouma,4260.0,Right Wing,4,Saint-Étienne,135,['69daeb54-55ae-4526-83aa-4e171e13ce9f'],59,,,,,,,,,,,,,,,,Saint-Étienne,135,00:00:59.641,Pass,
,,,,,,,,,,,,,,,0.826823,,,,,,,,,,,,8925877a-86af-4e2c-ab7b-7da404fef5b6,62,,"[92.5, 44.0]",3829505,1,,,,,-1.9732958,,Right Foot,,,"[88.2, 33.9]",,Ground Pass,,10.977249,,,Vincent Pajot,3414.0,,,,,,,1,Regular Play,Valentin Eysseric,4254.0,Center Attacking Midfield,4,Saint-Étienne,135,['9ffe2067-a042-4a2a-a8e2-e06cc8826e47'],1,,,,,,,,,,,,,,,,Saint-Étienne,135,00:01:01.174,Pass,
,,,,,,,,,,,,,,,1.79982,,,,,,,,,,,,f0d94b86-1ddb-4c24-b14e-2cba75b59854,64,,"[88.2, 35.7]",3829505,1,,,,,-0.76145065,,Right Foot,,,"[105.3, 19.4]",,Ground Pass,,23.62414,,,Kévin Monnet-Paquet,4431.0,,,,,,,1,Regular Play,Vincent Pajot,3414.0,Left Defensive Midfield,4,Saint-Étienne,135,['a2d806fe-b682-48a5-b868-f2986dba14fd'],2,,,,,,,,,,,,,,,,Saint-Étienne,135,00:01:02.001,Pass,
,,,,,,,,,,,,,,,0.112771,,,,,,,,,,,,76683e48-bfe3-4364-9318-bf334ebd29d1,68,,"[118.1, 14.1]",3829505,1,,,,,1.735945,,Left Foot,,,"[117.9, 15.3]",,Ground Pass,,1.2165525,Incomplete,,,,,,,,,,1,Regular Play,Kévin Monnet-Paquet,4431.0,Left Wing,4,Saint-Étienne,135,['1946c2b7-31ee-4d55-b018-bfb407b29de3'],6,,,,,,,,,,,,,,,,Saint-Étienne,135,00:01:06.378,Pass,
,,,,,,,,,,,,,,,6.977893,,,,,,,,,,,,3d4866bf-48af-4799-8ef9-ecd050db0c83,73,,"[9.9, 59.6]",3829505,1,,,,,-0.1274543,,Right Foot,,,"[101.2, 47.9]",,High Pass,,92.046616,Incomplete,,Khalid Boutaïb,5726.0,,,,,,,1,Regular Play,Abdou Kader Mangane,2953.0,Right Center Back,4,Saint-Étienne,135,"['94021c8d-8267-4e6e-8aa3-0bd5627b531a', 'fedfc9be-7524-4540-a1d1-1f75a8ee4b9f']",11,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:01:11.002,Pass,
,,,,,,,,,,,,,,,1.48758,,,,,,,,,,,,94021c8d-8267-4e6e-8aa3-0bd5627b531a,75,,"[18.9, 32.2]",3829505,1,,,,,-0.8639762,,Right Foot,,,"[30.6, 18.5]",,Ground Pass,,18.016104,,,Loïc Perrin,4263.0,,,,,,Recovery,1,Regular Play,Stéphane Ruffier,4259.0,Goalkeeper,4,Saint-Étienne,135,"['3d4866bf-48af-4799-8ef9-ecd050db0c83', 'dfd046cd-bb78-49da-8869-7100fe49cfe1']",17,,,,,,,,,,,,,,,,Saint-Étienne,135,00:01:17.980,Pass,
,,,,,,,,,,,,,,,0.943827,,,,,,,,,,,,19896bdf-2749-4dd0-9397-f4502ba84f63,78,,"[33.6, 17.5]",3829505,1,,,,,-0.21018259,,Right Foot,,,"[48.6, 14.3]",,Ground Pass,,15.337536,,,Vincent Pajot,3414.0,,,,,,,1,Regular Play,Loïc Perrin,4263.0,Left Center Back,4,Saint-Étienne,135,['f23d13c1-c7bc-4a4f-a265-9330f9dda6bc'],20,,,,,,,,,,,,,,,,Saint-Étienne,135,00:01:20.770,Pass,
,,,,,,,,,,,,,,,1.066681,,,,,,,,,,,,50d1724e-aaf0-4ecc-9fac-3dee616995f6,81,,"[49.0, 13.6]",3829505,1,,,,,-0.6842948,,Right Foot,,,"[64.2, 1.2]",,Ground Pass,,19.61632,,,Benoît Assou-Ekotto,3047.0,,,,,,,1,Regular Play,Vincent Pajot,3414.0,Left Defensive Midfield,4,Saint-Étienne,135,['aa3491a9-290d-4c9e-b72f-587bf9f570ba'],22,,,,,,,,,,,,,,,,Saint-Étienne,135,00:01:22.955,Pass,
,,,,,,,,,,,,,,,1.967068,,,,,,,,,,,,0b726a99-5126-4c3e-9ade-e253abdde622,84,,"[60.2, 2.1]",3829505,1,,,,,2.7180927,,Left Foot,,,"[40.9, 10.8]",,Ground Pass,,21.170261,,,Loïc Perrin,4263.0,,,,,,,1,Regular Play,Benoît Assou-Ekotto,3047.0,Left Back,4,Saint-Étienne,135,['c4b1ca33-76fa-438e-95c1-94d28aad40a4'],25,,,,,,,,,,,,,,,,Saint-Étienne,135,00:01:25.764,Pass,
,,,,,,,,,,,,,,,2.223696,,,,,,,,,,,,4222afc4-4541-4a51-b870-57c97f5e5bb7,87,,"[39.2, 13.2]",3829505,1,,,,,1.4964654,,Right Foot,,,"[42.0, 50.8]",,Ground Pass,,37.704113,,,Moustapha Bayal Sall,401468.0,,,,,,,1,Regular Play,Loïc Perrin,4263.0,Left Center Back,4,Saint-Étienne,135,['c498a555-c98c-4d8a-a37c-71bdbf502571'],28,,,,,,,,,,,,,,,,Saint-Étienne,135,00:01:28.721,Pass,
,,,,,,,,,,,,,,,0.748181,,,,,,,,,,,,36761581-58be-4b4b-8e65-f1b4a85b280e,90,,"[50.1, 51.5]",3829505,1,,,,,-0.36895955,,Right Foot,,,"[65.1, 45.7]",,Ground Pass,,16.082289,,,Fabien Lemoine,7200.0,,,,,,,1,Regular Play,Moustapha Bayal Sall,401468.0,Right Center Back,4,Saint-Étienne,135,['13cd5214-87a6-45ba-9b2d-b5899c9f0a56'],32,,,,,,,,,,,,,,,,Saint-Étienne,135,00:01:32.632,Pass,
,,,,,,,,,,,,,,,0.785352,,,,,,,,,,,,803548a7-3505-405e-953c-79e1c700630d,93,,"[67.7, 53.6]",3829505,1,,,,,0.5415676,,Right Foot,,,"[80.5, 61.3]",,Ground Pass,,14.937536,,,Romain Hamouma,4260.0,,,,,,,1,Regular Play,Fabien Lemoine,7200.0,Right Defensive Midfield,4,Saint-Étienne,135,['d1efa3d5-aaca-4eed-9279-6aa0e787037f'],35,,,,,,,,,,,,,,,,Saint-Étienne,135,00:01:35.205,Pass,
,,,,,,,,,,,,,,,0.630228,,,,,,,,,,,,e94a233f-2297-4aa1-9286-a6a0e6fa03bd,97,,"[85.0, 60.5]",3829505,1,,,,,-0.32695884,,Right Foot,,,"[96.5, 56.6]",,Ground Pass,,12.143311,Incomplete,,Robert Berič,4601.0,,,,Through Ball,True,,1,Regular Play,Romain Hamouma,4260.0,Right Wing,4,Saint-Étienne,135,"['176f1a19-d455-40c0-b109-231aa7f7de31', '2f2aeed8-2175-4f11-8c86-d5d4842bfe4b', 'b96cf07c-46e7-4221-8669-447aef9d180c']",37,,,,,,,,,,,,,,,,Saint-Étienne,135,00:01:37.463,Pass,True
,,,,,,,,,,True,,,,,0.723738,,,,,,,,,,,,2f2aeed8-2175-4f11-8c86-d5d4842bfe4b,99,,"[23.6, 23.5]",3829505,1,,,,,-1.022247,,Left Foot,,,"[29.1, 14.5]",,Ground Pass,,10.547511,,,Jacques Zoua Daogari,401505.0,,,,,,Interception,1,Regular Play,Jérémie Bréchet,7603.0,Left Center Back,5,Gazélec Ajaccio,160,"['3d90d9fc-21a4-46a4-a5f5-1bc30d0095c6', 'e94a233f-2297-4aa1-9286-a6a0e6fa03bd']",38,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:01:38.093,Pass,
,,,,,,,,,,,,,,,1.692625,,,,,,,,,,,,23e5e4ad-7311-44c6-83f3-bbd5197cca39,105,,"[54.2, 16.4]",3829505,1,,,,,1.8793898,,Right Foot,,,"[46.9, 39.3]",,Ground Pass,,24.03539,,,Jérôme Le Moigne,401507.0,,,,,,,1,Regular Play,Jacques Zoua Daogari,401505.0,Left Wing,5,Gazélec Ajaccio,160,['5cbe597d-85ac-4ed2-9689-7bcc01ce66c4'],45,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:01:45.113,Pass,
,,,,,,,,,,,,,,,1.64817,,,,,,,,,,,,7f7ee670-0fee-4385-8901-d013ed2be8e7,108,,"[50.1, 45.7]",3829505,1,,,,,1.343278,,Right Foot,,,"[54.8, 66.0]",,Ground Pass,,20.836987,,,Abdou Kader Mangane,2953.0,,,,,,,1,Regular Play,Jérôme Le Moigne,401507.0,Right Defensive Midfield,5,Gazélec Ajaccio,160,['368b7fb5-3888-486f-a362-1d7a6a1cbf5f'],48,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:01:48.446,Pass,
,,,,,,,,,,,,,,,0.702323,,,,,,,,,,,,f2384124-5bcb-4245-bc99-fb067769f487,111,,"[54.4, 69.7]",3829505,1,,,,,0.7737708,,Right Foot,,,"[63.1, 78.2]",,Ground Pass,,12.163059,,,Kévin Mayi,7430.0,,,,,,,1,Regular Play,Abdou Kader Mangane,2953.0,Right Center Back,5,Gazélec Ajaccio,160,['96f20fdf-7649-4313-9b02-6780b03eaac1'],51,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:01:51.703,Pass,
,,,,,,,,,,,,,,,1.740187,,,,,,,,,,,,5eeff391-a0d4-4f53-881e-39c93f2c877a,116,,"[98.0, 78.2]",3829505,1,,,,,-3.0656521,,Left Foot,,,"[70.4, 76.1]",,Ground Pass,,27.679775,,,Alassane Touré,90746.0,,,,,,,1,Regular Play,Kévin Mayi,7430.0,Right Wing,5,Gazélec Ajaccio,160,"['02a84ab8-09ac-435d-bb82-29bab0e3947c', '33ed9e0d-7c33-41f9-bd61-ed1f4ed8b11d', 'f923e2c8-8141-42b6-b3d8-d16c48d3b201']",58,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:01:58.108,Pass,True
