50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,1.428158,,,,,,,,,,,,,65f07494-1e0a-4878-ae28-39eb998e65e8,17,,"[35.6, 28.7]",3901188,0,,,,,-1.2659492,,Left Foot,,,,"[42.9, 5.5]",,Ground Pass,,24.32139,,,,,Benoît Assou-Ekotto,3047.0,,,,,,1,From Kick Off,Florentin Pogba,4802.0,Left Center Back,2,Saint-Étienne,135,['0de3a2aa-a063-40ae-bcfb-03abb5b6c668'],5,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:00:05.651,Pass,
,,,,,,,,,,,,,,,,,,,,1.2686,,,,,,,,,,,,,e82c3954-db06-49c7-b6cb-298852b82cd3,19,,"[42.9, 5.5]",3901188,0,,,,,2.0891006,,Left Foot,,,,"[35.6, 18.3]",,Ground Pass,,14.735332,,,,,Florentin Pogba,4802.0,,,,,,1,From Kick Off,Benoît Assou-Ekotto,3047.0,Left Back,2,Saint-Étienne,135,['ae77bd89-2bd8-4e7a-887d-1774dd330ae6'],7,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:00:07.080,Pass,
,,,,,,,,,,,,,,,,,,,,3.629591,,,,,,,,,,,,,612ff89b-6f05-457b-94bc-bb741e762b48,23,,"[33.7, 13.3]",3901188,0,,,,,-0.13970888,,Left Foot,,,,"[91.3, 5.2]",,High Pass,,58.166744,,,,,Jean-Christophe Bahebeck,8469.0,,,,,,1,From Kick Off,Florentin Pogba,4802.0,Left Center Back,2,Saint-Étienne,135,"['5fbe8ec7-14d1-4bba-adb6-b2c8b566000a', 'f84a84ee-a9c2-4b0f-bbf9-c41deb54ba81']",9,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:00:09.245,Pass,True
,,,,,,,,,,,,,,,,,,,,1.591856,,,,,,,,,,,,,1009f030-d23d-4fee-aa27-294a94cdc44c,27,,"[28.5, 80.0]",3901188,0,,,,,-0.13863973,,,,,,"[54.3, 76.4]",,High Pass,,26.049952,,,,,Souleymane Camara,3679.0,,,,,Throw-in,1,From Throw In,Mathieu Deplagne,2975.0,Right Back,3,Montpellier,139,['3a9993f7-4703-43d8-9ca3-d5f661f05d4a'],23,,,,,,,,,,,,,,,,,Montpellier,139,00:00:23.013,Pass,
,,,,,,,,,,,,,,,,,,,,1.332923,,,,,,,,,,,,,1824bcdb-64e7-478e-b7ce-e6a3daf9fc00,29,,"[54.3, 76.4]",3901188,0,,,,,-1.1458538,,Head,,,,"[62.4, 58.5]",,High Pass,,19.647392,,,Incomplete,,Bryan Dabo,3421.0,,,,,,1,From Throw In,Souleymane Camara,3679.0,Right Wing,3,Montpellier,139,"['777c1ec7-a254-4ba7-97d5-08a0d62614ff', 'bda27f8e-1ab4-401c-b427-cbedbb6651b4']",24,,,,,,,,,,,,,,,,,Montpellier,139,00:00:24.685,Pass,
,,,,,,,,,,,,,,,,,,,,1.234809,,,,,,,,,,,,,777c1ec7-a254-4ba7-97d5-08a0d62614ff,31,,"[57.7, 21.6]",3901188,0,,,,,-1.815775,,Head,,,,"[54.4, 8.4]",,High Pass,,13.606249,,,,,Florentin Pogba,4802.0,,,,,Recovery,1,From Throw In,Fabien Lemoine,7200.0,Right Defensive Midfield,3,Montpellier,139,"['1824bcdb-64e7-478e-b7ce-e6a3daf9fc00', '1adefab3-1378-4559-af83-5659cb88b611']",26,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:00:26.017,Pass,
,,,,,,,,,,,,,,,,,,,,3.206855,,,,,,,,,,,,,129de149-e18f-41fa-b261-9b97d8c8099f,33,,"[54.4, 8.4]",3901188,0,,,,,0.07762151,,Left Foot,,,,"[99.4, 11.9]",,High Pass,,45.135906,,,Pass Offside,,Alexander Toft Søderlund,3423.0,,,,,,1,From Throw In,Florentin Pogba,4802.0,Left Center Back,3,Montpellier,139,['46a983f4-bfc7-495c-945f-a1c44113ea71'],27,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:00:27.252,Pass,
,,,,,,,,,,,,,,,,,,,,0.19617,,,,,,,,,,,,,ccb099c5-4c9e-4ace-90cf-52365e586301,35,,"[22.8, 62.1]",3901188,0,,True,,,-1.3153101,,Right Foot,,,,"[26.3, 48.7]",,Ground Pass,,13.849548,,,,,Vitorino Hilton da Silva,3674.0,,,,,Free Kick,1,From Free Kick,Mathieu Deplagne,2975.0,Right Back,4,Montpellier,139,['83f6421b-3981-4a3c-8fd2-048a9646ad1c'],41,,,,,,,,,,,,,,,,,Montpellier,139,00:00:41.123,Pass,
,,,,,,,,,,,,,,,,,,,,3.337466,,,,,,,,,,,,,b2486ae4-215e-468a-a156-beb78fcf6811,37,,"[27.0, 48.7]",3901188,0,,,,,-1.0519689,,Right Foot,,,,"[46.3, 14.9]",,Low Pass,,38.9221,,,Incomplete,,Daniel Congré,3011.0,,,,,,1,From Free Kick,Vitorino Hilton da Silva,3674.0,Right Center Back,4,Montpellier,139,"['162f4540-1dfb-4e3c-a348-fba04d237702', '6c831d50-6c54-4440-96af-ad517abf6508']",41,,,,,,,,,,,,,,,,,Montpellier,139,00:00:41.657,Pass,
,,,,,,,,,,,,,,,,,,,,0.463226,,,,,,,,,,,,,31925b0e-88cd-45be-a697-f8ce9b1450fc,44,,"[48.5, 9.6]",3901188,0,,,,,-1.1127983,,Head,,,,"[52.0, 2.5]",,Low Pass,,7.915807,,,,,Jérôme Roussillon,3676.0,,,,,,1,From Free Kick,Daniel Congré,3011.0,Left Center Back,4,Montpellier,139,['6b550dda-b104-473f-8b03-bdb38a44fda7'],47,,,,,,,,,,,,,,,,,Montpellier,139,00:00:47.207,Pass,
,,,,,,,,,,,,,,,,,,,,0.493209,,,,,,,,,,,,,90c1b946-4653-408d-902b-cf4af00cd7d5,47,,"[54.7, 1.9]",3901188,0,,,True,,-1.5707964,,Left Foot,,,,"[54.7, 0.1]",,Ground Pass,,1.8,,,Injury Clearance,,,,,,,,,1,From Free Kick,Jérôme Roussillon,3676.0,Left Back,4,Montpellier,139,,51,,,,,,,,,,,,,,,,,Montpellier,139,00:00:51.164,Pass,
,,,,,,,,,,,,,,,,,,,,2.965404,,,,,,,,,,,,,d56f6c9c-69fa-4c80-8e54-4a971a7e1c4f,48,,"[70.3, 80.0]",3901188,1,,True,,,-0.42803925,,,,,,"[86.3, 72.7]",,Low Pass,,17.586643,,,Injury Clearance,,,,,,,,Throw-in,1,From Throw In,Kévin Théophile-Catherine,3413.0,Right Back,5,Saint-Étienne,135,,16,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:01:16.436,Pass,
,,,,,,,,,,,,,,,,,,,,2.425125,,,,,,,,,,,,,0d00e38e-2de5-4c7b-a903-617d7e025b2e,50,,"[20.4, 9.4]",3901188,1,,,,,1.4212795,,Right Foot,,,,"[25.1, 40.6]",,Ground Pass,,31.552021,,,,,Vitorino Hilton da Silva,3674.0,,,,,,1,Regular Play,Daniel Congré,3011.0,Left Center Back,6,Montpellier,139,['b0a23880-8f9f-4456-8abd-ebafe62cf45a'],20,,,,,,,,,,,,,,,,,Montpellier,139,00:01:20.205,Pass,
,,,,,,,,,,,,,,,,,,,,1.56895,,,,,,,,,,,,,f1ece135-46b7-40e5-b21e-f24201727cd3,54,,"[39.4, 39.7]",3901188,1,,,,,0.41362172,,Right Foot,,,,"[69.7, 53.0]",,Low Pass,,33.09048,,,,,Ryad Boudebouz,6661.0,,,,,,1,Regular Play,Vitorino Hilton da Silva,3674.0,Right Center Back,6,Montpellier,139,"['11b54a6a-6adc-41ce-8635-e918857b87bd', '95ecb8c4-a1da-40c5-8642-d5ea2e31f3b6']",25,,,,,,,,,,,,,,,,,Montpellier,139,00:01:25.667,Pass,True
,,,,,,,,,,,,,,,,,,,,1.25424,,,,,,,,,,,,,55899384-4dfe-4f17-a773-f639f7816ba9,57,,"[69.7, 52.9]",3901188,1,,,,,-1.2635375,,Right Foot,,,,"[73.0, 42.5]",,Low Pass,,10.911004,,,Incomplete,,,,,,,,,1,Regular Play,Ryad Boudebouz,6661.0,Center Forward,6,Montpellier,139,['4e690243-4580-4785-8d7a-70b5b121a29e'],27,,,,,,,,,,,,,,,,,Montpellier,139,00:01:27.454,Pass,
,,,,,,,,,,,,,,,,,,,,1.64651,,,,,,,,,,,,,c0900322-062e-43a8-b305-3a35db39f00b,60,,"[44.6, 36.9]",3901188,1,,,,,1.9089073,,Right Foot,,,,"[33.7, 67.9]",,Low Pass,,32.860462,,,,,Kévin Théophile-Catherine,3413.0,,,,,,1,Regular Play,Fabien Lemoine,7200.0,Right Defensive Midfield,7,Saint-Étienne,135,['b396bbb3-2d8c-423d-989c-6fe4b6444fa7'],29,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:01:29.224,Pass,
,,,,,,,,,,,,,,,,,,,,2.702784,,,,,,,,,,,,,1576cf61-c82a-43f2-87cd-764a95dc1fbf,63,,"[36.1, 68.0]",3901188,1,,,,,-0.24497867,,Right Foot,,,,"[78.1, 57.5]",,High Pass,,43.29261,,,,,Alexander Toft Søderlund,3423.0,,,,,,1,Regular Play,Kévin Théophile-Catherine,3413.0,Right Back,7,Saint-Étienne,135,['7d902fc8-9c92-43ff-9d4c-b941e60ad5ae'],32,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:01:32.669,Pass,
,,,,,,,,,,,,,,,,,,,,2.005108,,,,,,,,,,,,,94a8c7f7-3d8b-4308-ab08-f9eccb826a24,67,,"[80.7, 55.5]",3901188,1,,,,,0.49934673,,Right Foot,,,,"[101.6, 66.9]",,Ground Pass,,23.806932,,,Pass Offside,,Kévin Monnet-Paquet,4431.0,,,,,,1,Regular Play,Alexander Toft Søderlund,3423.0,Center Forward,7,Saint-Étienne,135,['667d77df-f8fb-48fc-ae80-84fa11215192'],36,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:01:36.968,Pass,
,,,,,,,,,,,,,,,,,,,,0.990067,,,,,,,,,,,,,883d6f50-297d-4254-96f6-b249989849d3,69,,"[20.6, 15.8]",3901188,1,,True,,,-1.2490457,,Right Foot,,,,"[24.5, 4.1]",,Ground Pass,,12.332883,,,,,Jérôme Roussillon,3676.0,,,,,Free Kick,1,From Free Kick,Daniel Congré,3011.0,Left Center Back,8,Montpellier,139,['40407de6-2307-4de4-8664-536508ea8b9f'],55,,,,,,,,,,,,,,,,,Montpellier,139,00:01:55.018,Pass,
,,,,,,,,,,,,,,,,,,,,2.069722,,,,,,,,,,,,,e8f6ca14-da71-4763-a399-7480abd3489f,71,,"[39.6, 7.0]",3901188,1,,,,,1.7550795,,Left Foot,,,,"[32.2, 46.7]",,High Pass,,40.383785,,,,,Vitorino Hilton da Silva,3674.0,,,,,,1,From Free Kick,Jérôme Roussillon,3676.0,Left Back,8,Montpellier,139,['a940d73a-3517-408f-9a33-2f800663f888'],59,,,,,,,,,,,,,,,,,Montpellier,139,00:01:59.257,Pass,
,,,,,,,,,,,,,,,,,,,,1.382858,,,,,,,,,,,,,35d0adef-35b0-4e74-8b73-e16a2eda8b8b,74,,"[41.7, 55.9]",3901188,2,,,,,-0.1689889,,Right Foot,,,,"[62.8, 52.3]",,Ground Pass,,21.404905,,,,,Souleymane Camara,3679.0,,,,,,1,From Free Kick,Vitorino Hilton da Silva,3674.0,Right Center Back,8,Montpellier,139,['e344cfe4-f765-4a65-930b-72cc0f0aaba0'],3,,,,,,,,,,,,,,,,,Montpellier,139,00:02:03.635,Pass,
,,,,,,,,,,,,,,,,,,,,0.476059,,,,,,,,,,,,,554f9770-67fd-4b1d-9848-a2868cfe49f0,79,,"[62.8, 51.6]",3901188,2,,,,,2.1897488,,Right Foot,,,,"[57.6, 58.9]",,Low Pass,,8.962701,,,,,Bryan Dabo,3421.0,,,,,,1,From Free Kick,Souleymane Camara,3679.0,Right Wing,8,Montpellier,139,['e6c89174-f89b-4649-a080-b56a91944244'],5,,,,,,,,,,,,,,,,,Montpellier,139,00:02:05.138,Pass,
,,,,,,,,,,,,,,,,,,,,1.080672,,,,,,,,,,,,,49421d3a-0d46-4145-9c2f-3ec69ef39ace,82,,"[57.6, 58.9]",3901188,2,,,,,1.6951513,,Right Foot,,,,"[55.7, 74.1]",,Ground Pass,,15.31829,,,,,Mathieu Deplagne,2975.0,,,,,,1,From Free Kick,Bryan Dabo,3421.0,Right Center Midfield,8,Montpellier,139,['98eed9f4-41e0-4057-88da-e3edc409054b'],6,,,,,,,,,,,,,,,,,Montpellier,139,00:02:06.455,Pass,
,,,,,,,,,,,,,,,,,,,,1.395949,,,,,,,,,,,,,0073dd07-523b-42e1-a016-c827b701633d,85,,"[55.7, 74.1]",3901188,2,,,,,-2.7043178,,Right Foot,,,,"[38.8, 66.2]",,Ground Pass,,18.655294,,,,,Vitorino Hilton da Silva,3674.0,,,,,,1,From Free Kick,Mathieu Deplagne,2975.0,Right Back,8,Montpellier,139,['64f7b4aa-451c-4673-af27-c80404df130e'],7,,,,,,,,,,,,,,,,,Montpellier,139,00:02:07.541,Pass,
,,,,,,,,,,,,,,,,,,,,2.506744,,,,,,,,,,,,,40247e53-14f6-4032-919e-fdda876d81d0,88,,"[42.4, 67.0]",3901188,2,,,,,-0.9374285,,Right Foot,,,,"[68.1, 32.0]",,High Pass,,43.42223,,,,,Jonas Martin,2950.0,,,,,,1,From Free Kick,Vitorino Hilton da Silva,3674.0,Right Center Back,8,Montpellier,139,['fc7bab3a-36ba-4602-8a09-d6a50605142c'],11,,,,,,,,,,,,,,,,,Montpellier,139,00:02:11.403,Pass,
,,,,,,,,,,,,,,,,,,,,1.171538,,,,,,,,,,,,,d516f213-6288-48c5-849f-c8d0dede2b90,92,,"[45.5, 53.8]",3901188,2,,,,,-1.6835239,,Right Foot,,,,"[44.3, 43.2]",,Ground Pass,,10.667708,,,,,Jérémy Clément,7442.0,,,,,Free Kick,1,From Free Kick,Moustapha Bayal Sall,401468.0,Right Center Back,9,Saint-Étienne,135,['5110ff3c-2eb5-4e84-95ee-eb74e97f3828'],22,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:02:22.452,Pass,
,,,,,,,,,,,,,,,,,,,,1.381499,,,,,,,,,,,,,f4d27f89-df70-4511-a20c-17cc7c7dc85a,95,,"[48.2, 50.6]",3901188,2,,,,,1.4273441,,Left Foot,,,,"[52.1, 77.6]",,Ground Pass,,27.280212,,,,,Kévin Théophile-Catherine,3413.0,,,,,,1,From Free Kick,Jérémy Clément,7442.0,Left Defensive Midfield,9,Saint-Étienne,135,['8cfedde8-a539-4d14-92eb-6e65db0952d7'],25,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:02:25.261,Pass,
,,,,,,,,,,,,,,,,,,,,3.013635,,,,,,,,,,,,,ad03c3ad-5892-4b63-994f-430c1cf71282,99,,"[43.5, 76.3]",3901188,2,,,,,-2.6329021,,Right Foot,,,,"[6.2, 55.5]",,Ground Pass,,42.707493,,,,,Stéphane Ruffier,4259.0,,,,,,1,From Free Kick,Kévin Théophile-Catherine,3413.0,Right Back,9,Saint-Étienne,135,"['2b985501-899d-4e53-9744-c093c7fdb09a', '4448ab9d-3595-4e28-bb28-1cd6206e3773']",28,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:02:28.712,Pass,True
,,,,,,,,,,,,,,,,,,,,2.560474,,,,,,,,,,,,,63c0c2e5-299d-43ac-a8f4-06a3d317f1a1,101,,"[6.2, 55.5]",3901188,2,,,,,-0.015732968,,Right Foot,,,,"[63.4, 54.6]",,High Pass,,57.20708,,,,,Alexander Toft Søderlund,3423.0,,,,,,1,From Free Kick,Stéphane Ruffier,4259.0,Goalkeeper,9,Saint-Étienne,135,['ab74a00b-bbe6-48f0-85af-4d9d204b16be'],31,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:02:31.726,Pass,
,,,,,,,,,,,,,,,,,,,,1.887059,,,,,,,,,,,,,af522c86-7010-428a-a8e3-b71edf5b2217,103,,"[63.4, 54.6]",3901188,2,,,,,0.96811974,,Head,,,,"[78.4, 76.4]",,High Pass,,26.462048,,,Incomplete,,Kévin Monnet-Paquet,4431.0,,,,,,1,From Free Kick,Alexander Toft Søderlund,3423.0,Center Forward,9,Saint-Étienne,135,"['895d70a2-4e2c-484c-b630-6fa30790269a', 'dd2d2440-79e4-4afa-90a9-85456e1ee9ea']",34,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:02:34.327,Pass,
,,,,,,,,,,,,,,,,,,,,1.677856,,,,,,,,,,,,,c2b8659c-803c-4aa1-bb4f-52e11b75f779,111,,"[111.7, 73.7]",3901188,2,,,,,-1.7688142,,Right Foot,True,,,"[105.5, 42.8]",,High Pass,,31.51587,,,Incomplete,,Valentin Eysseric,4254.0,,,,,,1,From Free Kick,Kévin Monnet-Paquet,4431.0,Right Wing,9,Saint-Étienne,135,"['a848854f-69be-4371-bddf-22d5c4426280', 'd4f152df-fc01-43b4-8194-f575080cdd69']",42,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:02:42.446,Pass,
,,,,,,,,,,,,,,,,,,,,1.176073,,,,,,,,,,,,,11c81c60-2a0c-4683-b028-56bfc58daf04,115,,"[15.5, 25.6]",3901188,2,,,,,-1.0279826,,Left Foot,,,,"[26.6, 7.2]",,Ground Pass,,21.488834,,,,,Jonas Martin,2950.0,,,,,,1,Regular Play,Vitorino Hilton da Silva,3674.0,Right Center Back,10,Montpellier,139,['902003bc-8900-426b-8476-d3685157f59d'],46,,,,,,,,,,,,,,,,,Montpellier,139,00:02:46.208,Pass,
