bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,b1d5f999-94e4-4d28-bdff-4c007cadc682,1,,,,3901219,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Lorient,165,,0,,,,,,,,,,,,,,,,"{'formation': 442, 'lineup': [{'player': {'id': 3008, 'name': 'Benjamin Lecomte'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 40}, {'player': {'id': 6335, 'name': 'Lamine Gassama'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 25}, {'player': {'id': 7346, 'name': 'Lindsay Rose'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 26}, {'player': {'id': 7211, 'name': 'Zargo Touré'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 5}, {'player': {'id': 5209, 'name': 'Raphaël Adelino José Guerreiro'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 14}, {'player': {'id': 22587, 'name': 'Didier Ndong Ibrahim'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 7}, {'player': {'id': 24646, 'name': 'Rafidine Abdullah'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 13}, {'player': {'id': 7338, 'name': 'Romain Philippoteaux'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 19}, {'player': {'id': 7567, 'name': 'Maxime Barthelmé'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 28}, {'player': {'id': 3552, 'name': 'Benjamin Jeannot'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 22}, {'player': {'id': 33178, 'name': 'Benjamin Moukandjo Bilé'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 12}]}",Lorient,165,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,4a27b120-c040-4423-85cf-63049b8744fe,2,,,,3901219,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Lorient,165,,0,,,,,,,,,,,,,,,,"{'formation': 4141, 'lineup': [{'player': {'id': 2981, 'name': 'Alban Lafont'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 40}, {'player': {'id': 3035, 'name': 'Steeve Yago'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 20}, {'player': {'id': 30447, 'name': 'Jean-Armel Kana-Biyik'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 3}, {'player': {'id': 8677, 'name': 'Marcel Tisserand'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 26}, {'player': {'id': 3024, 'name': 'Jacques François Moubandje'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 29}, {'player': {'id': 3036, 'name': 'Alexis Blin'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 27}, {'player': {'id': 16418, 'name': 'Adrien Regattin'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 17}, {'player': {'id': 16522, 'name': 'Tongo Hamed Doumbia'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 4}, {'player': {'id': 3189, 'name': 'Étienne Didot'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 8}, {'player': {'id': 4447, 'name': 'Martin Braithwaite Christensen'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 9}, {'player': {'id': 6723, 'name': 'Wissam Ben Yedder'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 10}]}",Toulouse,130,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,70db8653-fc28-4741-a5d2-405183ea4154,3,,,,3901219,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Lorient,165,['b6776de2-5b52-493f-b32e-9411fd3a4977'],0,,,,,,,,,,,,,,,,,Toulouse,130,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,b6776de2-5b52-493f-b32e-9411fd3a4977,4,,,,3901219,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Lorient,165,['70db8653-fc28-4741-a5d2-405183ea4154'],0,,,,,,,,,,,,,,,,,Lorient,165,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,3fa69921-f189-4c41-970d-da8939306564,2006,,,,3901219,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,,,,113,Toulouse,130,['536eb835-0aca-49ec-8a73-cd7581945dcb'],0,,,,,,,,,,,,,,,,,Lorient,165,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,536eb835-0aca-49ec-8a73-cd7581945dcb,2007,,,,3901219,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,,,,113,Toulouse,130,['3fa69921-f189-4c41-970d-da8939306564'],0,,,,,,,,,,,,,,,,,Toulouse,130,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.161219,,,,,,,,,,,,efbf6a7e-9b8d-4ca9-ba7f-a1d7d722f587,5,,,"[61.0, 40.1]",3901219,0,,,,,-2.070143,,Left Foot,,,"[59.8, 37.9]",,Ground Pass,,2.505993,,,,Étienne Didot,3189.0,,,,,Kick Off,1,From Kick Off,Wissam Ben Yedder,6723.0,Center Forward,2,Toulouse,130,['f95bff77-81ab-47d3-89d5-5fa68384dab6'],0,,,,,,,,,,,,,,,,,Toulouse,130,00:00:00.100,Pass,
,,,,,,,,,,,,,,,,4.440314,,,,,,,,,,,,00dbc5ca-a96f-428e-a622-6b50fb439b94,8,,,"[64.4, 40.6]",3901219,0,,,,,-0.7221025,,Right Foot,,,"[109.7, 0.7]",,High Pass,,60.366383,,Out,,Martin Braithwaite Christensen,4447.0,,,,,,1,From Kick Off,Étienne Didot,3189.0,Left Center Midfield,2,Toulouse,130,['6940324f-fde1-4960-b16c-81cdb95c0188'],4,,,,,,,,,,,,,,,,,Toulouse,130,00:00:04.267,Pass,
,,,,,,,,,,,,,,,,2.176434,,,,,,,,,,,,2b08076e-3397-4982-9cca-d53efc02aeed,10,,,"[10.4, 80.0]",3901219,0,,,,,-0.13693295,,,,,"[35.8, 76.5]",,High Pass,,25.640007,,,,Romain Philippoteaux,7338.0,,,,,Throw-in,1,From Throw In,Lamine Gassama,6335.0,Right Back,3,Lorient,165,['a978efc1-f6dd-49ab-a6ef-530051ad48e5'],19,,,,,,,,,,,,,,,,,Lorient,165,00:00:19.191,Pass,
,,,,,,,,,,,,,,,,0.66465,,,,,,,,,,,,43a8a662-7e5d-4020-86e4-a2d83db79fa4,12,,,"[35.8, 76.5]",3901219,0,,,,True,-0.15354379,,,,,"[44.2, 75.2]",,Low Pass,,8.5,,Incomplete,,Benjamin Jeannot,3552.0,,,,,,1,From Throw In,Romain Philippoteaux,7338.0,Right Midfield,3,Lorient,165,"['0fbf830d-3a70-4499-8682-729db5eebae1', 'dbb5302d-057f-4add-8d29-56cc03bd3869', 'dcdbb2bd-a4d4-4c70-aa75-1adc4142fca0']",21,,,,,,,,,,,,,,,,,Lorient,165,00:00:21.367,Pass,True
