50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,3f7b14ba-58f9-4a8f-9dde-03a6886e2b9f,1,,,3829490,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Saint-Étienne,135,,0,,,,,,,,,,,,,,,,,,"{'formation': 4231, 'lineup': [{'player': {'id': 4259, 'name': 'Stéphane Ruffier'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 16}, {'player': {'id': 4382, 'name': 'Kévin Malcuit'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 25}, {'player': {'id': 4263, 'name': 'Loïc Perrin'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 24}, {'player': {'id': 4802, 'name': 'Florentin Pogba'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 19}, {'player': {'id': 7347, 'name': 'Pierre-Yves Polomat'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 3}, {'player': {'id': 7200, 'name': 'Fabien Lemoine'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 18}, {'player': {'id': 7442, 'name': 'Jérémy Clément'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 6}, {'player': {'id': 4260, 'name': 'Romain Hamouma'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 21}, {'player': {'id': 4254, 'name': 'Valentin Eysseric'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 11}, {'player': {'id': 4256, 'name': 'Jonathan Bamba'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 17}, {'player': {'id': 4601, 'name': 'Robert Berič'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 27}]}",Saint-Étienne,135,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,b5551b4e-0744-42ca-8a16-49e5eb4ea75a,2,,,3829490,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Saint-Étienne,135,,0,,,,,,,,,,,,,,,,,,"{'formation': 41212, 'lineup': [{'player': {'id': 5653, 'name': 'Mouez Hassen'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 4270, 'name': 'Jérémy Pied'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 29}, {'player': {'id': 4373, 'name': 'Mathieu Bodmer'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 24}, {'player': {'id': 3229, 'name': 'Maxime Le Marchand'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 20}, {'player': {'id': 6352, 'name': 'Ricardo Domingos Barbosa Pereira'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 23}, {'player': {'id': 4506, 'name': 'Nampalys Mendy'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 22}, {'player': {'id': 4264, 'name': 'Vincent Koziello'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 26}, {'player': {'id': 3359, 'name': 'Jean Michaël Seri'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 6}, {'player': {'id': 134561, 'name': 'Wallyson Teixeira Mallmann'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 19}, {'player': {'id': 3210, 'name': 'Valère Germain'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 28}, {'player': {'id': 16462, 'name': 'Hatem Ben Arfa'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 9}]}",OGC Nice,136,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,76549e32-0ee6-49a3-b79f-195b04b4aa3e,3,,,3829490,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Saint-Étienne,135,['eb859f81-20b6-4853-b96d-a0a2ca805cf3'],0,,,,,,,,,,,,,,,,,,,OGC Nice,136,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,eb859f81-20b6-4853-b96d-a0a2ca805cf3,4,,,3829490,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Saint-Étienne,135,['76549e32-0ee6-49a3-b79f-195b04b4aa3e'],0,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0e638749-4052-40c7-b73a-ee004e8eced0,1987,,,3829490,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,,,,100,Saint-Étienne,135,['c837dc6c-9114-4b3a-be3c-0ed7be4a2b0c'],0,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,c837dc6c-9114-4b3a-be3c-0ed7be4a2b0c,1988,,,3829490,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,,,,100,Saint-Étienne,135,['0e638749-4052-40c7-b73a-ee004e8eced0'],0,,,,,,,,,,,,,,,,,,,OGC Nice,136,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,,1.016063,,,,,,,,,,,,,,,,47324a5b-914e-4491-9ca7-d9dbbc13b000,5,,"[61.0, 40.1]",3829490,0,,,,,2.010639,,Left Foot,,,,"[60.2, 41.8]",,Ground Pass,,1.8788295,,,,Hatem Ben Arfa,16462.0,,,,,Kick Off,1,From Kick Off,Wallyson Teixeira Mallmann,134561.0,Center Attacking Midfield,2,OGC Nice,136,['f4cae2f8-8b4b-49d5-960a-e86c9cf5a553'],0,,,,,,,,,,,,,,,,,,,OGC Nice,136,00:00:00.962,Pass,
,,,,,,,,,,,,,,,,,,,3.339575,,,,,,,,,,,,,,,,39cee16f-2509-49b9-911c-b71ed814f98c,8,,"[63.5, 40.4]",3829490,0,,,,,0.6867434,,Left Foot,,,,"[111.8, 80.0]",,High Pass,,62.458385,,Out,,,,,,,,,1,From Kick Off,Hatem Ben Arfa,16462.0,Left Center Forward,2,OGC Nice,136,,2,,,,,,,,,,,,,,,,,,,OGC Nice,136,00:00:02.802,Pass,
,,,,,,,,,,,,,,,,,,,1.757331,,,,,,,,,,,,,,,,cf11de60-4fec-49ae-9e6c-d235a961f975,9,,"[15.1, 0.1]",3829490,0,,,,,0.16756803,,,,,,"[35.2, 3.5]",,High Pass,,20.385534,,Incomplete,,Robert Berič,4601.0,,,,,Throw-in,1,From Throw In,Pierre-Yves Polomat,7347.0,Left Back,3,Saint-Étienne,135,"['7eece241-725c-4d76-92c5-9e5eeda0e778', '99e8e93f-bc61-4169-9025-1ceeac795611']",18,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:00:18.644,Pass,
,,,,,,,,,,,,,,,,,,,1.287379,,,,,,,,,,,,,,,,99e8e93f-bc61-4169-9025-1ceeac795611,11,,"[84.9, 76.6]",3829490,0,,,,,-1.9806714,,Head,,,,"[78.6, 62.1]",,High Pass,,15.809491,,Incomplete,,Nampalys Mendy,4506.0,,,,,Interception,1,From Throw In,Vincent Koziello,4264.0,Right Center Midfield,3,Saint-Étienne,135,"['844c15bc-6890-4208-b7b8-b5f99ea787af', 'cf11de60-4fec-49ae-9e6c-d235a961f975', 'd03382ce-887b-42ea-bf94-669a8f4a6ec6']",20,,,,,,,,,,,,,,,,,,,OGC Nice,136,00:00:20.401,Pass,
,,,,,,,,,,,,,,,,,,,1.253805,,,,,,,,,,,,,,,,02eab5b9-3ec3-4e86-b983-70e555ba5600,16,,"[43.4, 22.2]",3829490,0,,,,,1.0516502,,Right Foot,,,,"[46.2, 27.1]",,Low Pass,,5.6435804,,Incomplete,,Fabien Lemoine,7200.0,,,,,,1,From Throw In,Valentin Eysseric,4254.0,Center Attacking Midfield,3,Saint-Étienne,135,"['48fea7d7-3790-4853-9f11-24db88207526', '8ab4d659-e868-4871-bad9-0dca67f37f28']",22,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:00:22.633,Pass,
,,,,,,,,,,,,,,,,,,,2.314677,,,,,,,,,,,,,,,,48fea7d7-3790-4853-9f11-24db88207526,18,,"[73.9, 53.0]",3829490,0,,,,,0.6435011,,Left Foot,,,,"[77.5, 55.7]",,Ground Pass,,4.5,,,,Ricardo Domingos Barbosa Pereira,6352.0,,,,,Recovery,1,Regular Play,Nampalys Mendy,4506.0,Center Defensive Midfield,4,OGC Nice,136,"['02eab5b9-3ec3-4e86-b983-70e555ba5600', '3d1df402-ef62-4e66-b960-23dd31e0fe12']",23,,,,,,,,,,,,,,,,,,,OGC Nice,136,00:00:23.887,Pass,
,,,,,,,,,,,,,,,,,,,1.616893,,,,,,,,,,,,,,,,80ffcd9c-8462-49ff-843e-13acd9289d16,24,,"[56.6, 38.0]",3829490,0,,,,,-2.6926498,,Right Foot,,,,"[42.9, 31.4]",,Ground Pass,,15.206906,,,,Maxime Le Marchand,3229.0,,,,,Free Kick,1,From Free Kick,Nampalys Mendy,4506.0,Center Defensive Midfield,5,OGC Nice,136,['86109448-1a51-4dbe-90d0-58b0dd8f6fa6'],39,,,,,,,,,,,,,,,,,,,OGC Nice,136,00:00:39.058,Pass,
,,,,,,,,,,,,,,,,,,,1.749384,,,,,,,,,,,,,,,,adcf780f-b15a-463f-bf11-aaf7c00d2f18,27,,"[42.9, 31.4]",3829490,0,,,,,1.5099397,,Left Foot,,,,"[44.6, 59.3]",,Ground Pass,,27.951744,,,,Mathieu Bodmer,4373.0,,,,,,1,From Free Kick,Maxime Le Marchand,3229.0,Left Center Back,5,OGC Nice,136,['6adebae4-6f80-4a16-ba7a-b23664836f31'],40,,,,,,,,,,,,,,,,,,,OGC Nice,136,00:00:40.754,Pass,
,,,,,,,,,,,,,,,,,,,0.797071,,,,,,,,,,,,,,,,e63b80da-caa9-45a0-824e-5c94cd1b8ae3,30,,"[45.2, 59.3]",3829490,0,,,,,0.044613235,,Right Foot,,,,"[56.4, 59.8]",,Ground Pass,,11.211155,,,,Vincent Koziello,4264.0,,,,,,1,From Free Kick,Mathieu Bodmer,4373.0,Right Center Back,5,OGC Nice,136,['19f4106c-e949-4d05-ac41-6eb723baf76a'],42,,,,,,,,,,,,,,,,,,,OGC Nice,136,00:00:42.544,Pass,
,,,,,,,,,,,,,,,,,,,0.833745,,,,,,,,,,,,,,,,10765273-89f2-4b02-960c-0815ea30c56a,39,,"[65.2, 15.1]",3829490,0,,,,,-0.579564,,Right Foot,,,,"[76.2, 7.9]",,Ground Pass,,13.146863,,,,Robert Berič,4601.0,,,,,,1,From Free Kick,Jonathan Bamba,4256.0,Left Wing,5,OGC Nice,136,['3b2cda68-5d21-4a3e-86e9-f0e4f2fef251'],46,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:00:46.043,Pass,
,,,,,,,,,,,,,,,,,,,1.17582,,,,,,,,,,,,,,,,5f87c0c9-3d2b-4285-bf99-58349b582bda,45,,"[36.3, 64.6]",3829490,0,,,,,-2.1401095,,Left Foot,,,,"[28.3, 52.1]",,Ground Pass,,14.840822,,,,Maxime Le Marchand,3229.0,,,,,Recovery,1,From Free Kick,Nampalys Mendy,4506.0,Center Defensive Midfield,5,OGC Nice,136,['e13c44d9-8a6a-4767-95ba-d76312333062'],49,,,,,,,,,,,,,,,,,,,OGC Nice,136,00:00:49.663,Pass,
,,,,,,,,,,,,,,,,,,,1.635041,,,,,,,,,,,,,,,,da520c21-6fd4-438f-8e24-b689b97d6dc3,54,,"[32.7, 56.8]",3829490,0,,,,,0.16514868,,Left Foot,,,,"[47.7, 59.3]",,Ground Pass,,15.206906,,,,Wallyson Teixeira Mallmann,134561.0,,,,,,1,From Free Kick,Maxime Le Marchand,3229.0,Left Center Back,5,OGC Nice,136,"['0b489152-211d-457e-9f05-7bce67b0dca1', '949ff093-ed7c-44a7-a5d3-25a568b54558']",53,,,,,,,,,,,,,,,,,,,OGC Nice,136,00:00:53.794,Pass,True
,,,,,,,,,,,,,,,,,,,0.284154,,,,,,,,,,,,,,,,3c82aebe-376d-46d6-bead-4d9b06605edd,57,,"[46.3, 59.1]",3829490,0,,,,,-2.5269296,,Left Foot,,,,"[44.6, 57.9]",,Ground Pass,,2.0808651,,Incomplete,,Nampalys Mendy,4506.0,,,,,,1,From Free Kick,Wallyson Teixeira Mallmann,134561.0,Center Attacking Midfield,5,OGC Nice,136,"['3ce44146-4ba2-418d-9026-2c09c8beef5b', '5ea3ce4f-4d5d-4c58-a0db-895999e8f3be', '62f0c160-a47c-4223-a086-b1826a50be47']",55,,,,,,,,,,,,,,,,,,,OGC Nice,136,00:00:55.429,Pass,True
,,,,,,,,,,,,,,,,,,,2.240897,,,,,,,,,,,,,,,,20d7147c-ed1e-4b18-b199-e4422582d752,62,,"[71.9, 21.6]",3829490,0,,,,,1.8635094,,Right Foot,,,,"[63.1, 50.8]",,Ground Pass,,30.497213,,,,Kévin Malcuit,4382.0,,,,,,1,Regular Play,Jonathan Bamba,4256.0,Left Wing,6,Saint-Étienne,135,['725f1603-56bf-4ec5-91a3-3acbc616418f'],56,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:00:56.757,Pass,
,,,,,,,,,,,,,,,,,,,1.123298,,,,,,,,,,,,,,,,3c6cd9c2-ec6f-44e0-8506-33ec5a6c77bc,66,,"[91.0, 58.6]",3829490,1,,,,,-0.608325,,Right Foot,,,,"[107.8, 46.9]",,Ground Pass,,20.472664,,,,Robert Berič,4601.0,,,,,,1,Regular Play,Kévin Malcuit,4382.0,Right Back,6,Saint-Étienne,135,['01695583-f256-4e6f-a94b-11178ef32aa0'],7,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:01:07.543,Pass,
,,,,,,,,,,,,,,,,,,,2.155858,,,,,,,,,,,,,,,,93b98935-b110-4e02-9f70-5dd8a42c38d4,72,,"[14.1, 36.5]",3829490,1,,,,,-1.5471786,,Right Foot,,,,"[14.4, 23.8]",,Ground Pass,,12.703543,,,,Maxime Le Marchand,3229.0,,,,,,1,Regular Play,Mouez Hassen,5653.0,Goalkeeper,7,OGC Nice,136,['6f428abe-91dd-44fa-b415-98ce0068e238'],16,,,,,,,,,,,,,,,,,,,OGC Nice,136,00:01:16.544,Pass,
,,,,,,,,,,,,,,,,,,,0.939651,,,,,,,,,,,,,,,,7ddaa5bd-af5d-4a50-9bb7-c7f100679060,75,,"[14.6, 23.6]",3829490,1,,,,,0.0,,Left Foot,,,,"[36.3, 23.6]",,Ground Pass,,21.7,,,,Jean Michaël Seri,3359.0,,,,,,1,Regular Play,Maxime Le Marchand,3229.0,Left Center Back,7,OGC Nice,136,['d99adcca-7e22-4fac-babf-0e15179055e7'],19,,,,,,,,,,,,,,,,,,,OGC Nice,136,00:01:19.093,Pass,
,,,,,,,,,,,,,,,,,,,0.737216,,,,,,,,,,,,,,,,75bd7bef-ad96-47e3-959e-5a39b43a6046,88,,"[89.3, 67.9]",3829490,1,,,,,0.4291785,,Right Foot,,,,"[95.2, 70.6]",,Ground Pass,,6.4884515,,,,Valentin Eysseric,4254.0,,,,,,1,Regular Play,Romain Hamouma,4260.0,Right Wing,7,OGC Nice,136,"['8c848dbd-df48-4531-9bc8-bdc7fac1055e', 'a31e6dd0-ca0b-4297-b6f7-a1785fe4f4f5']",24,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:01:24.966,Pass,True
,,,,,,,,,,,,,,,,,,,0.545592,,,,,,,,,,,,,,,,f2d3a37b-5936-4253-a133-36550a4be1d8,94,,"[36.7, 4.0]",3829490,1,,,,,2.6485417,,Right Foot,,,,"[30.0, 7.6]",,Low Pass,,7.605919,,,,Jean Michaël Seri,3359.0,,,,,Recovery,1,Regular Play,Valère Germain,3210.0,Right Center Forward,7,OGC Nice,136,['32f5a0fc-964a-420f-b05f-95e3d2b42f15'],28,,,,,,,,,,,,,,,,,,,OGC Nice,136,00:01:28.628,Pass,
,,,,,,,,,,,,,,,,,,,1.120622,,,,,,,,,,,,,,,,155bb363-def2-4104-b8fe-09591c350d7c,98,,"[83.3, 80.0]",3829490,1,,True,,,-1.522558,,,,,,"[84.0, 65.5]",,Low Pass,,14.516887,,,,Fabien Lemoine,7200.0,,,,,Throw-in,1,From Throw In,Kévin Malcuit,4382.0,Right Back,8,Saint-Étienne,135,['592d13b6-065c-4b56-8d85-a1b1043a82c8'],34,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:01:34.972,Pass,
,,,,,,,,,,,,,,,,,,,0.843198,,,,,,,,,,,,,,,,0de7533b-f136-4f21-bbf1-3afe4b7230bb,100,,"[84.0, 66.0]",3829490,1,,,,,1.4346573,,Right Foot,,,,"[85.0, 73.3]",,Ground Pass,,7.368175,,,,Kévin Malcuit,4382.0,,,,,,1,From Throw In,Fabien Lemoine,7200.0,Right Defensive Midfield,8,Saint-Étienne,135,['74eb8601-d94e-476a-b413-517231be741f'],36,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:01:36.155,Pass,
,,,,,,,,,,,,,,,,,,,0.428349,,,,,,,,,,,,,,,,2b1e70bf-2ff3-43f9-9864-4e0d062777aa,104,,"[82.1, 69.5]",3829490,1,,,,,-2.5229483,,Right Foot,,,,"[76.2, 65.3]",,Ground Pass,,7.242237,,,,Fabien Lemoine,7200.0,,,,,,1,From Throw In,Kévin Malcuit,4382.0,Right Back,8,Saint-Étienne,135,"['ab46b858-3e60-4ce4-866d-916555f5deb0', 'dcfff82f-2529-4163-a7fb-19affe98a65c']",37,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:01:37.642,Pass,True
,,,,,,,,,,,,,,,,,,,5.422059,,,,,,,,,,,,,,,,21e3d8c2-3531-4dd6-9ba2-b6ebfc223c01,107,,"[76.8, 65.5]",3829490,1,,,,,0.41937277,,Right Foot,,,,"[109.1, 79.9]",,Low Pass,,35.36453,,Out,,Romain Hamouma,4260.0,,,,,,1,From Throw In,Fabien Lemoine,7200.0,Right Defensive Midfield,8,Saint-Étienne,135,['e28b7cb4-c604-4fa4-ae6b-20e515cbcb53'],38,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:01:38.110,Pass,
,,,,,,,,,,,,,,,,,,,2.181308,,,,,,,,,,,,,,,,2c169322-2474-4ec2-b5a7-7fb5c17a1da6,109,,"[8.7, 0.1]",3829490,1,,,,,0.2507494,,,,,,"[37.2, 7.4]",,High Pass,,29.420061,,Incomplete,,,,,,,,Throw-in,1,From Throw In,Ricardo Domingos Barbosa Pereira,6352.0,Left Back,9,OGC Nice,136,['8240af9a-611f-42f8-8798-83bb994885d6'],51,,,,,,,,,,,,,,,,,,,OGC Nice,136,00:01:51.664,Pass,
,,,,,,,,,,,,,,,,,,,1.85851,,,,,,,,,,,,,,,,8240af9a-611f-42f8-8798-83bb994885d6,110,,"[82.9, 72.7]",3829490,1,,,,,-1.4029005,,Head,,,,"[85.9, 55.0]",,High Pass,,17.952436,,,,Jonathan Bamba,4256.0,,,,,Recovery,1,Regular Play,Kévin Malcuit,4382.0,Right Back,10,Saint-Étienne,135,"['25bd2dd2-b20d-48b5-b2b0-8a69baf5366f', '2c169322-2474-4ec2-b5a7-7fb5c17a1da6']",53,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:01:53.845,Pass,
,,,,,,,,,,,,,,,,,,,1.203909,,,,,,,,,,,,,,,,7350613f-fb1e-4ad6-95e8-65c658b05b5d,113,,"[87.1, 55.0]",3829490,1,,,,True,-0.8836721,,,,,,"[93.5, 47.2]",,Low Pass,,10.089599,,,,Robert Berič,4601.0,,,,,,1,Regular Play,Jonathan Bamba,4256.0,Left Wing,10,Saint-Étienne,135,"['969a61c3-8e01-4326-8cef-a36caa0f06a9', 'cd2f7d36-065b-412d-9760-a24876c7a02e']",55,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:01:55.704,Pass,True
,,,,,,,,,,,,,,,,,,,1.146463,,,,,,,,,,,,,,,,707f6f2b-f905-44cd-8ccc-e06d6201fd04,115,,"[93.5, 47.2]",3829490,1,,,,,1.735945,,Right Foot,,,,"[91.6, 58.6]",,Low Pass,,11.557249,,Incomplete,,Jonathan Bamba,4256.0,,,,,,1,Regular Play,Robert Berič,4601.0,Center Forward,10,Saint-Étienne,135,"['0cd8140d-cea1-4cee-af97-c95b262ab727', '3649d591-6d3d-44ce-bf13-25e8df0fcca2']",56,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:01:56.908,Pass,
,,,,,,,,,,,,,,,,,,,0.898949,,,,,,,,,,,,,,,,304edd9c-cfae-4929-ad1c-f5af78b2f3f9,119,,"[28.3, 23.6]",3829490,1,,,,,2.3259008,,Right Foot,,,,"[23.5, 28.7]",,Ground Pass,,7.0035706,,,,Maxime Le Marchand,3229.0,,,,,,1,Regular Play,Vincent Koziello,4264.0,Right Center Midfield,10,Saint-Étienne,135,['8b89c570-3b36-4fe1-9dc6-05b4df0db7be'],58,,,,,,,,,,,,,,,,,,,OGC Nice,136,00:01:58.841,Pass,
,,,,,,,,,,,,,,,,,,,4.953808,,,,,,,,,,,,,,,,f9428cde-ae60-4622-8d36-097c14ceaab4,123,,"[20.5, 26.8]",3829490,1,,,,,0.5344247,,Left Foot,,,,"[72.2, 57.4]",,High Pass,,60.077034,,Incomplete,,,,,,,,,1,Regular Play,Maxime Le Marchand,3229.0,Left Center Back,10,Saint-Étienne,135,"['145abb15-33d1-4475-b684-ffc87eb0247f', '79167021-0d3c-478f-8fff-ee415ee8e2f6']",59,,,,,,,,,,,,,,,,,,,OGC Nice,136,00:01:59.780,Pass,True
,,,,,,,,,,,,,,,,,,,2.391232,,,,,,,,,,,,,,,,145abb15-33d1-4475-b684-ffc87eb0247f,124,,"[47.9, 22.7]",3829490,2,,,,,2.7610862,,Right Foot,,,,"[17.9, 34.7]",,Ground Pass,,32.31099,,,,Stéphane Ruffier,4259.0,,,,,Recovery,1,Regular Play,Florentin Pogba,4802.0,Left Center Back,10,Saint-Étienne,135,"['17edd21c-2e53-46e4-8201-79cfd76456f0', 'f9428cde-ae60-4622-8d36-097c14ceaab4']",4,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:02:04.734,Pass,
,,,,,,,,,,,,,,,,,,,1.142244,,,,,,,,,,,,,,,,166657d8-c9ac-4e7f-bedb-8e5ce6fae83e,127,,"[17.9, 36.6]",3829490,2,,,,,1.1338414,,Right Foot,,,,"[25.7, 53.3]",,Ground Pass,,18.431767,,,,Loïc Perrin,4263.0,,,,,,1,Regular Play,Stéphane Ruffier,4259.0,Goalkeeper,10,Saint-Étienne,135,['6339dc9a-b001-4ed0-8502-02f65d67cd69'],8,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:02:08.710,Pass,
,,,,,,,,,,,,,,,,,,,1.126079,,,,,,,,,,,,,,,,6dc2175d-1302-4a6d-8062-ac4fcf472a3e,130,,"[26.3, 53.9]",3829490,2,,,,,0.21866895,,Right Foot,,,,"[40.7, 57.1]",,Ground Pass,,14.751271,,,,Fabien Lemoine,7200.0,,,,,,1,Regular Play,Loïc Perrin,4263.0,Right Center Back,10,Saint-Étienne,135,['52ef8870-66cf-48c2-a88d-0b70ba97bc76'],10,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:02:10.673,Pass,
,,,,,,,,,,,,,,,,,,,1.684304,,,,,,,,,,,,,,,,849db57c-b94e-414c-852f-5a31899988a0,132,,"[40.7, 57.1]",3829490,2,,,,,-2.8450468,,Right Foot,,,,"[26.3, 52.7]",,Ground Pass,,15.057224,,,,Loïc Perrin,4263.0,,,,,,1,Regular Play,Fabien Lemoine,7200.0,Right Defensive Midfield,10,Saint-Étienne,135,['cd7bd7d2-74de-4921-9f4f-ae801e4876a8'],11,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:02:11.799,Pass,
,,,,,,,,,,,,,,,,,,,2.156643,,,,,,,,,,,,,,,,04b292c3-19a1-4915-9d2c-5944cf7621fc,135,,"[26.5, 52.2]",3829490,2,,,,,-2.394637,,Right Foot,,,,"[10.3, 37.2]",,Ground Pass,,22.078043,,,,Stéphane Ruffier,4259.0,,,,,,1,Regular Play,Loïc Perrin,4263.0,Right Center Back,10,Saint-Étienne,135,['49d05848-520e-42b0-9288-c1c83705e071'],13,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:02:13.926,Pass,
,,,,,,,,,,,,,,,,,,,3.533478,,,,,,,,,,,,,,,,affe6cdf-d6be-4c68-8a7f-9c46851fcf6a,138,,"[9.2, 38.3]",3829490,2,,,,,0.18854624,,Right Foot,,,,"[65.8, 49.1]",,High Pass,,57.621178,,Incomplete,,Robert Berič,4601.0,,,,,,1,Regular Play,Stéphane Ruffier,4259.0,Goalkeeper,10,Saint-Étienne,135,"['28d95b1f-9ef4-44ed-87dc-89f91fcd7241', '8e47a37d-2047-40b2-887a-c259b358b6a0', 'ee8ccc13-ffa5-46ed-a224-602a7bcd13a2']",16,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:02:16.083,Pass,True
,,,,,,,,,,,,,,,,,,,1.655377,,,,,,,,,,,,,,,,ad236335-5f62-440a-b817-badbb27d8546,145,,"[45.8, 42.9]",3829490,2,,,,,-0.22423474,,Right Foot,,,,"[80.0, 35.1]",,High Pass,,35.078197,,Incomplete,,Valère Germain,3210.0,,,,,,1,Regular Play,Mathieu Bodmer,4373.0,Right Center Back,10,Saint-Étienne,135,"['69cf139e-e836-4d00-82b6-728d0e175c29', 'e8858831-3a08-4aad-903e-a658da0d2b55']",23,,,,,,,,,,,,,,,,,,,OGC Nice,136,00:02:23.381,Pass,
