50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,cfebd7ad-5882-4a88-ba63-d2f5433881ae,1,,,,3829414,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Marseille,147,,0,,,,,,,,,,,,,,,,,,"{'formation': 4231, 'lineup': [{'player': {'id': 3543, 'name': 'Steve Mandanda'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 30}, {'player': {'id': 7857, 'name': 'Brice Dja Djédjé'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 26}, {'player': {'id': 13634, 'name': 'Stéphane Sparagna'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 15}, {'player': {'id': 8572, 'name': 'Karim Rekik'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 4}, {'player': {'id': 3261, 'name': 'Benjamin Mendy'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 23}, {'player': {'id': 10036, 'name': 'Jacques-Alaixys Romao'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 20}, {'player': {'id': 3951, 'name': 'Mario Lemina'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 8}, {'player': {'id': 15296, 'name': 'Romain Alessandrini'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 11}, {'player': {'id': 23933, 'name': 'Abdelaziz Barrada'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 19}, {'player': {'id': 3254, 'name': 'Florian Thauvin'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 10}, {'player': {'id': 3457, 'name': 'Michy Batshuayi Tunga'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 22}]}",Marseille,147,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,4e9c41d4-b47e-4cfb-b9da-8cbfe1adbeb1,2,,,,3829414,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Marseille,147,,0,,,,,,,,,,,,,,,,,,"{'formation': 4141, 'lineup': [{'player': {'id': 2963, 'name': 'Rémy Vercoutre'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 22111, 'name': 'Dennis Appiah'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 12}, {'player': {'id': 7444, 'name': 'Alaeddine Yahia'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 5}, {'player': {'id': 4386, 'name': 'Damien Da Silva'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 28}, {'player': {'id': 4474, 'name': 'Emmanuel Imorou'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 15}, {'player': {'id': 7344, 'name': 'Jordan Adéoti'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 18}, {'player': {'id': 7303, 'name': 'Lenny Nangis'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 10}, {'player': {'id': 2979, 'name': 'Jonathan Delaplace'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 6}, {'player': {'id': 2959, 'name': 'Julien Féret'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 25}, {'player': {'id': 2992, 'name': 'Vincent Bessat'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 11}, {'player': {'id': 3038, 'name': 'Andy Delort'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]}",Caen,140,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,5d50ce0b-8a30-4680-97fd-1f808d7eb218,3,,,,3829414,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Marseille,147,['8ca74277-3786-4107-8eca-e4e94ce8ac5a'],0,,,,,,,,,,,,,,,,,,,Marseille,147,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,8ca74277-3786-4107-8eca-e4e94ce8ac5a,4,,,,3829414,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Marseille,147,['5d50ce0b-8a30-4680-97fd-1f808d7eb218'],0,,,,,,,,,,,,,,,,,,,Caen,140,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,4b07de71-f495-4224-8101-060424bcc027,1596,,,,3829414,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,,,,101,Marseille,147,['e93d28a8-b5bf-45e8-a9a1-6528ddb0db51'],0,,,,,,,,,,,,,,,,,,,Marseille,147,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,e93d28a8-b5bf-45e8-a9a1-6528ddb0db51,1597,,,,3829414,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,,,,101,Marseille,147,['4b07de71-f495-4224-8101-060424bcc027'],0,,,,,,,,,,,,,,,,,,,Caen,140,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.642528,,,,,,,,,,,,,,8ef0229f-186b-4fbb-85d0-a063b71d68ff,5,,,"[60.0, 40.0]",3829414,0,,,,,1.5042281,,Right Foot,,,"[60.2, 43.0]",,Ground Pass,,3.0066593,,,,Michy Batshuayi Tunga,3457.0,,,,,Kick Off,1,From Kick Off,Abdelaziz Barrada,23933.0,Center Attacking Midfield,2,Marseille,147,['35cec770-9ca3-48f9-a3c6-57314461b14a'],0,,,,,,,,,,,,,,,,,,,Marseille,147,00:00:00.116,Pass,
,,,,,,,,,,,,,,,,0.328985,,,,,,,,,,,,,,4a826da4-0b4f-4d9e-9a02-0ecf1b7517e0,7,,,"[60.2, 43.9]",3829414,0,,,,,-2.4069982,,Right Foot,,,"[57.1, 41.1]",,Ground Pass,,4.1773195,,,,Mario Lemina,3951.0,,,,,,1,From Kick Off,Michy Batshuayi Tunga,3457.0,Center Forward,2,Marseille,147,['9b7d62c6-374f-4e5f-a418-ee8023b61e3f'],0,,,,,,,,,,,,,,,,,,,Marseille,147,00:00:00.758,Pass,
,,,,,,,,,,,,,,,,1.531881,,,,,,,,,,,,,,bdd67469-38ec-4657-8f8f-a83b47cd696e,10,,,"[56.8, 43.0]",3829414,0,,,,,1.9962945,,Right Foot,,,"[44.7, 69.7]",,Ground Pass,,29.31382,,,,Brice Dja Djédjé,7857.0,,,,,,1,From Kick Off,Mario Lemina,3951.0,Left Defensive Midfield,2,Marseille,147,['3c7eadbe-f75e-44d4-8520-28cb24bb0a12'],2,,,,,,,,,,,,,,,,,,,Marseille,147,00:00:02.448,Pass,
,,,,,,,,,,,,,,,,0.981634,,,,,,,,,,,,,,1ad19fc7-d29b-477f-9ea8-83a0b90002c0,13,,,"[47.0, 69.7]",3829414,0,,,,,0.6907101,,Right Foot,,,"[56.8, 77.8]",,Ground Pass,,12.714166,,,,Romain Alessandrini,15296.0,,,,,,1,From Kick Off,Brice Dja Djédjé,7857.0,Right Back,2,Marseille,147,['f66cd6eb-38fe-45ef-a20a-51a3e3d0d5fa'],4,,,,,,,,,,,,,,,,,,,Marseille,147,00:00:04.901,Pass,
