50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.215506,,,,,,,,,,,,,,1f35667b-173d-4152-8ae8-e40817ab691d,1979,,"[102.6, 3.0]",3900531,42,,,,1.4821404,,Right Foot,,,,"[103.4, 12.0]",Ground Pass,,9.035485,,Incomplete,Vincent Le Goff,7199.0,,,,,,1,From Throw In,Raphaël Adelino José Guerreiro,5209.0,Left Midfield,94,Lorient,165,"['06294f60-2c40-402c-9944-1defde72360c', '68f2a5a8-4ba3-4131-9394-bf5ab8975e9a']",30,,,,,,,,,,,,,,,,,,Lorient,165,00:42:30.301,Pass,
,,,,,,,,,,,,,,,,0.645786,,,,,,,,,,,,,,ad348f47-7bc6-49db-b7d3-e09242ab8bc3,1982,,"[97.2, 0.1]",3900531,42,True,,,0.45747486,,,,,,"[103.7, 3.3]",Low Pass,,7.2449985,,,Benjamin Jeannot,3552.0,,,,,Throw-in,1,From Throw In,Vincent Le Goff,7199.0,Left Back,95,Lorient,165,['10d34e84-db93-4eb8-89c7-a7f6de0f1377'],46,,,,,,,,,,,,,,,,,,Lorient,165,00:42:46.808,Pass,
,,,,,,,,,,,,,,,,0.505857,,,,,,,,,,,,,,4d1d6f74-5288-4fc3-a66d-fcb387c1c576,1984,,"[104.8, 4.4]",3900531,42,,,,-2.016902,,Right Foot,,,,"[103.7, 2.1]",Ground Pass,,2.5495098,,,Vincent Le Goff,7199.0,,,,,,1,From Throw In,Benjamin Jeannot,3552.0,Left Center Forward,95,Lorient,165,['2191124f-af3e-4a77-b189-dc865d8ae666'],47,,,,,,,,,,,,,,,,,,Lorient,165,00:42:47.988,Pass,
,,,,,,,,,,,,,,,,1.236718,,,,,,,,,,,,,,5fd0d436-50ac-4e4c-a52c-5bf35fc757b2,1988,,"[104.5, 1.9]",3900531,42,,,,3.0957532,,Left Foot,,,,"[93.6, 2.4]",Ground Pass,,10.911462,,,Raphaël Adelino José Guerreiro,5209.0,,,,,,1,From Throw In,Vincent Le Goff,7199.0,Left Back,95,Lorient,165,"['57ffa957-e854-45ad-8b62-0ab2ce815935', 'd59cd65c-a26d-4ea9-ac06-37f67c8ee1c4']",50,,,,,,,,,,,,,,,,,,Lorient,165,00:42:50.762,Pass,True
,,,,,,,,,,,,,,,,2.371302,,,,,,,,,,,,,,e1f12eb3-54d2-4e07-97f8-b24163baba64,1992,,"[93.3, 2.4]",3900531,42,,,,2.3212438,,Right Foot,,,True,"[72.6, 24.6]",Low Pass,,30.353418,,,Rémi Mulumba,7365.0,,,,,,1,From Throw In,Raphaël Adelino José Guerreiro,5209.0,Left Midfield,95,Lorient,165,"['6ca51337-1f7e-4e70-b557-8e65658d8ed1', 'bd5bce1f-b53c-4812-81b1-3c7aed00eb7f']",52,,,,,,,,,,,,,,,,,,Lorient,165,00:42:52.650,Pass,True
,,,,,,,,,,,,,,,,0.643683,,,,,,,,,,,,,,2d84a574-4d44-4a67-876a-176ea5ef67ac,1996,,"[75.9, 24.3]",3900531,42,,,,-0.08314123,,Right Foot,,,,"[89.1, 23.2]",Ground Pass,,13.245754,,,Yann Jouffre,3102.0,,,,,,1,From Throw In,Rémi Mulumba,7365.0,Left Defensive Midfield,95,Lorient,165,['369106ed-aa82-40f2-bc06-86ccc8a1c2ea'],56,,,,,,,,,,,,,,,,,,Lorient,165,00:42:56.274,Pass,
,,,,,,,,,,,,,,,,2.206812,,,,,,,,,,,,,,858ff9df-0906-4ee9-89d8-7be868e55b11,1999,,"[91.1, 23.2]",3900531,42,,,,-1.2057292,,Left Foot,,,,"[98.4, 4.1]",Ground Pass,,20.447495,,,Vincent Le Goff,7199.0,,,,,,1,From Throw In,Yann Jouffre,3102.0,Right Midfield,95,Lorient,165,['d0648608-36b4-4a79-a8ab-adc6e368c35e'],58,,,,,,,,,,,,,,,,,,Lorient,165,00:42:58.048,Pass,
,,,,,,,,,,,,,,,,2.848107,,,,,,,,,,,,,,b24f9540-8068-4171-81ce-1e5ec82367eb,2003,,"[101.7, 6.9]",3900531,43,,,,0.8474652,,Left Foot,,,,"[118.3, 25.7]",Ground Pass,,25.079872,,Incomplete,,,,,,,,1,From Throw In,Vincent Le Goff,7199.0,Left Back,95,Lorient,165,"['25d1ea19-86e6-4334-82b9-2f4a45c58603', 'c3a24595-17b8-4068-ba38-f6ce3e615089']",2,,,,,,,,,,,,,,,,,,Lorient,165,00:43:02.057,Pass,True
,,,,,,,,,,,,,,,,3.800123,,,,,,,,,,,,,,d512aa9f-3fb7-427b-969e-3a5d7ff52f38,2006,,"[16.1, 44.9]",3900531,43,,,,-0.34218797,,Drop Kick,,,,"[91.9, 17.9]",High Pass,,80.46515,,Incomplete,Paulin Puel,146696.0,,,,,,1,From Throw In,Yoan Cardinale,4257.0,Goalkeeper,95,Lorient,165,"['96b9ce9b-1569-49de-8eff-ad7d77e2a531', '992bb19b-f999-43a0-bf85-f926c46c2abb']",21,,,,,,,,,,,,,,,,,,OGC Nice,136,00:43:21.061,Pass,
,,,,,,,,,,,,,,,,2.777488,,,,,,,,,,,,,,96b9ce9b-1569-49de-8eff-ad7d77e2a531,2008,,"[28.2, 62.2]",3900531,43,,,,-0.4215672,,Head,,,,"[47.6, 53.5]",High Pass,,21.261467,,Incomplete,Benjamin Moukandjo Bilé,33178.0,,,,,Recovery,1,From Throw In,Pape Abdou Paye,7392.0,Right Back,95,Lorient,165,"['a106833d-547f-4704-87ca-02bd66987158', 'c3b925dd-e047-45c5-91f0-8375f4f65a52', 'd512aa9f-3fb7-427b-969e-3a5d7ff52f38']",24,,,,,,,,,,,,,,,,,,Lorient,165,00:43:24.861,Pass,
,,,,,,,,,,,,,,,,1.34969,,,,,,,,,,,,,,c3b925dd-e047-45c5-91f0-8375f4f65a52,2010,,"[72.5, 26.6]",3900531,43,,,,0.8633648,,Head,,,,"[84.3, 40.4]",Low Pass,,18.157093,,Incomplete,Alexandre Mendy,3403.0,,,,,Recovery,1,From Throw In,Maxime Le Marchand,3229.0,Left Center Back,95,Lorient,165,"['4fd69afd-3726-4c6d-92b2-03e8257acf03', '96b9ce9b-1569-49de-8eff-ad7d77e2a531', 'cd0da02f-df7a-474d-8d23-76736cbdaa4e']",27,,,,,,,,,,,,,,,,,,OGC Nice,136,00:43:27.638,Pass,
,,,,,,,,,,,,,,,,0.726793,,,,,,,,,,,,,,cd0da02f-df7a-474d-8d23-76736cbdaa4e,2012,,"[35.8, 39.7]",3900531,43,,,,0.8176451,,Right Foot,,,,"[40.3, 44.5]",Low Pass,,6.5795135,,,Didier Ndong Ibrahim,22587.0,,,,,Recovery,1,From Throw In,Rémi Mulumba,7365.0,Left Defensive Midfield,95,Lorient,165,"['50a49c0b-dde3-41a3-a112-fc5434a59e80', 'c3b925dd-e047-45c5-91f0-8375f4f65a52']",28,,,,,,,,,,,,,,,,,,Lorient,165,00:43:28.988,Pass,
,,,,,,,,,,,,,,,,1.158922,,,,,,,,,,,,,,26dfa911-5afe-4828-ab19-caa3d53f2f41,2021,,"[29.4, 33.6]",3900531,43,,,,0.36314702,,Left Foot,,,,"[34.4, 35.5]",Ground Pass,,5.3488317,,,Didier Ndong Ibrahim,22587.0,,,,,Recovery,1,From Throw In,Zargo Touré,7211.0,Left Center Back,95,Lorient,165,['3130b725-a7a0-4122-9bce-59476a7d2a12'],33,,,,,,,,,,,,,,,,,,Lorient,165,00:43:33.333,Pass,
,,,,,,,,,,,,,,,,1.555121,,,,,,,,,,,,,,f3cf03ca-586c-4a9c-a66a-8119bc94b91f,2027,,"[43.7, 21.5]",3900531,43,,,,-1.0263019,,Left Foot,,,,"[54.6, 3.5]",Ground Pass,,21.04305,,,Raphaël Adelino José Guerreiro,5209.0,,,,,,1,From Throw In,Didier Ndong Ibrahim,22587.0,Right Defensive Midfield,95,Lorient,165,['ab65b75c-9ae7-43ca-9363-e171d6a13e51'],37,,,,,,,,,,,,,,,,,,Lorient,165,00:43:37.592,Pass,
,,,,,,,,,,,,,,,,0.525537,,,,,,,,,,,,,,3131f0d8-10ea-4fdc-a345-1ce8b52caf54,2031,,"[67.5, 3.8]",3900531,43,,,,2.9060476,,Left Foot,,,,"[62.5, 5.0]",Ground Pass,,5.141984,,,Didier Ndong Ibrahim,22587.0,,,,,,1,From Throw In,Raphaël Adelino José Guerreiro,5209.0,Left Midfield,95,Lorient,165,"['239afa6a-8dc7-41cf-81f7-0e1f6047b12d', 'eca54bca-a59e-40d9-b9ae-3c2e75c7776d']",41,,,,,,,,,,,,,,,,,,Lorient,165,00:43:41.272,Pass,True
,,,,,,,,,,,,,,,,0.477012,,,,,,,,,,,,,,e1c1f8b4-3658-43e7-b3be-51c79140b102,2034,,"[62.5, 5.0]",3900531,43,,,,-0.046840712,,Right Foot,,,,"[68.9, 4.7]",Low Pass,,6.4070272,,Incomplete,Raphaël Adelino José Guerreiro,5209.0,,,,,,1,From Throw In,Didier Ndong Ibrahim,22587.0,Right Defensive Midfield,95,Lorient,165,"['3223c9c1-55ca-439e-a28c-24c9a736f40a', '926bfc71-6cb6-48f8-87c1-70a883bcd50a']",41,,,,,,,,,,,,,,,,,,Lorient,165,00:43:41.817,Pass,
,,,,,,,,,,,,,,,,0.854204,,,,,,,,,,,,,,3dbd8088-e89c-4ce2-bf0f-4257853f0658,2038,,"[52.0, 73.7]",3900531,43,,,,-0.45577377,,Left Foot,,,,"[57.1, 71.2]",Ground Pass,,5.6797886,,,Stéphan Raheriharimanana,403377.0,,,,,,1,Regular Play,Romain Genevois,2971.0,Right Center Back,96,OGC Nice,136,['69404b7a-7f16-4546-8c80-93e82f4e94ce'],43,,,,,,,,,,,,,,,,,,OGC Nice,136,00:43:43.812,Pass,
,,,,,,,,,,,,,,,,0.732694,,,,,,,,,,,,,,6fe91743-ea75-4222-b0c1-b7d387528131,2041,,"[57.1, 71.2]",3900531,43,,,,-1.670465,,Left Foot,,,,"[56.2, 62.2]",Ground Pass,,9.0448885,,,Wallyson Teixeira Mallmann,134561.0,,,,,,1,Regular Play,Stéphan Raheriharimanana,403377.0,Right Defensive Midfield,96,OGC Nice,136,['feeff92e-18e5-43fa-93d0-82e4bd455f74'],45,,,,,,,,,,,,,,,,,,OGC Nice,136,00:43:45.182,Pass,
,,,,,,,,,,,,,,,,1.049143,,,,,,,,,,,,,,a4231379-0c52-4a2d-85cf-e7d2ca10c995,2045,,"[65.8, 42.6]",3900531,43,,,,-1.9138203,,Left Foot,,,,"[63.8, 37.0]",Ground Pass,,5.9464273,,,Nampalys Mendy,4506.0,,,,,,1,Regular Play,Wallyson Teixeira Mallmann,134561.0,Center Attacking Midfield,96,OGC Nice,136,"['444e1e4c-1099-41af-94d6-0af253d5e40c', '83f6a239-3082-419c-8529-eddd59a3c322']",49,,,,,,,,,,,,,,,,,,OGC Nice,136,00:43:49.933,Pass,True
,,,,,,,,,,,,,,,,1.655472,,,,,,,,,,,,,,231a386b-79b1-484b-b772-5d1c9d4f674e,2048,,"[54.6, 44.0]",3900531,43,,,,1.3421392,,Right Foot,,,,"[61.0, 71.5]",Ground Pass,,28.234907,,,Romain Genevois,2971.0,,,,,,1,Regular Play,Nampalys Mendy,4506.0,Left Defensive Midfield,96,OGC Nice,136,['054db6bf-fb11-48b4-86f6-50d84560dcd4'],54,,,,,,,,,,,,,,,,,,OGC Nice,136,00:43:54.446,Pass,
,,,,,,,,,,,,,,,,1.80606,,,,,,,,,,,,,,94148596-0501-4c49-ab7b-bfc208993dee,2054,,"[52.1, 3.5]",3900531,44,True,,,2.8659017,,Right Foot,,,,"[36.9, 7.8]",Ground Pass,,15.796518,,,Zargo Touré,7211.0,,,,,Free Kick,1,From Free Kick,Vincent Le Goff,7199.0,Left Back,97,Lorient,165,['0896e80a-cd11-4046-93eb-c5b9a7f32448'],11,,,,,,,,,,,,,,,,,,Lorient,165,00:44:11.226,Pass,
,,,,,,,,,,,,,,,,0.880525,,,,,,,,,,,,,,125c6aea-a93b-4dbc-9e6f-5b2e86938c9a,2056,,"[35.5, 9.7]",3900531,44,,,,1.259798,,Right Foot,,,,"[40.0, 23.7]",Ground Pass,,14.705441,,,Rémi Mulumba,7365.0,,,,,,1,From Free Kick,Zargo Touré,7211.0,Left Center Back,97,Lorient,165,['ea54cf5c-3305-4b60-9d20-5ca5c497812b'],13,,,,,,,,,,,,,,,,,,Lorient,165,00:44:13.973,Pass,
,,,,,,,,,,,,,,,,1.075359,,,,,,,,,,,,,,d80987cb-021b-41fe-8d1d-faab6dd80856,2059,,"[42.8, 27.7]",3900531,44,,,,0.62791485,,Right Foot,,,,"[56.3, 37.5]",Ground Pass,,16.682026,,,Yann Jouffre,3102.0,,,,,,1,From Free Kick,Rémi Mulumba,7365.0,Left Defensive Midfield,97,Lorient,165,['fcf6b78c-cb5a-400a-9062-f3dfdc3e936f'],15,,,,,,,,,,,,,,,,,,Lorient,165,00:44:15.810,Pass,
,,,,,,,,,,,,,,,,1.331912,,,,,,,,,,,,,,5d4baff6-41e0-4e9a-a014-4b61d2146586,2063,,"[53.5, 27.7]",3900531,44,,,,-1.6667352,,Left Foot,,,,"[51.2, 3.8]",Ground Pass,,24.010414,,,Vincent Le Goff,7199.0,,,,,,1,From Free Kick,Yann Jouffre,3102.0,Right Midfield,97,Lorient,165,"['57d9740d-114d-426b-8a0b-52be939b457c', 'e5523c59-6252-4e6c-be21-26faa66d870c']",19,,,,,,,,,,,,,,,,,,Lorient,165,00:44:19.490,Pass,True
,,,,,,,,,,,,,,,,1.725403,,,,,,,,,,,,,,ffb25e6b-e360-47eb-af40-a85044bf83be,2066,,"[56.3, 4.4]",3900531,44,,,,0.9555432,,Left Foot,,,,"[75.1, 31.0]",Ground Pass,,32.572994,,,Benjamin Jeannot,3552.0,,,,,,1,From Free Kick,Vincent Le Goff,7199.0,Left Back,97,Lorient,165,['8c86b220-700e-4467-ae8e-caa9c2548ecb'],22,,,,,,,,,,,,,,,,,,Lorient,165,00:44:22.610,Pass,
,,,,,,,,,,,,,,,,1.752339,,,,,,,,,,,,,,80863f0c-c5ea-42e7-a3f2-98c9f2e7df6d,2069,,"[75.1, 31.0]",3900531,44,,,,1.3020933,,Right Foot,,,,"[84.6, 65.5]",Ground Pass,,35.784073,,,Pape Abdou Paye,7392.0,,,,,,1,From Free Kick,Benjamin Jeannot,3552.0,Left Center Forward,97,Lorient,165,['c2f94ec8-8a73-48b2-a49e-f11ec551aa9d'],25,,,,,,,,,,,,,,,,,,Lorient,165,00:44:25.464,Pass,
,,,,,,,,,,,,,,,,1.257248,,,,,,,,,,,,,,208a0efa-c6fc-4547-b87d-400e84ccf79d,2077,,"[26.2, 23.3]",3900531,44,,,,0.7522,,Right Foot,,,,"[40.2, 36.4]",Ground Pass,,19.173159,,,Wallyson Teixeira Mallmann,134561.0,,,,,,1,Regular Play,Nampalys Mendy,4506.0,Left Defensive Midfield,98,OGC Nice,136,"['4cbc95aa-5de7-4d99-af56-705d9fd0c501', 'adf045d3-4ea8-469c-9e6b-03e39851e733']",32,,,,,,,,,,,,,,,,,,OGC Nice,136,00:44:32.695,Pass,True
,,,,,,,,,,,,,,,,2.381773,,,,,,,,,,,,,,80ce4a84-4cd2-43aa-8d81-51dc9083d742,2080,,"[41.4, 38.4]",3900531,44,,,,-0.83156997,,Left Foot,,,,"[70.3, 6.7]",Ground Pass,,42.896385,,,Niklas Hult,16056.0,,,,,,1,Regular Play,Wallyson Teixeira Mallmann,134561.0,Center Attacking Midfield,98,OGC Nice,136,['24c3e3eb-8f4a-47d3-806c-9ba74af7f2bc'],35,,,,,,,,,,,,,,,,,,OGC Nice,136,00:44:35.800,Pass,
,,,,,,,,,,,,,,,,0.893886,,,,,,,,,,,,,,10b58760-e74e-4df0-9a34-86a5f4875ec6,2084,,"[96.6, 12.0]",3900531,44,,,,2.884269,,Left Foot,,,,"[89.0, 14.0]",Ground Pass,,7.858753,,,Nampalys Mendy,4506.0,,,,,,1,Regular Play,Niklas Hult,16056.0,Left Wing Back,98,OGC Nice,136,['665ce940-543a-40e9-98ad-5aa474460c0f'],44,,,,,,,,,,,,,,,,,,OGC Nice,136,00:44:44.959,Pass,
,,,,,,,,,,,,,,,,2.364723,,,,,,,,,,,,,,73da57d3-3d34-41e4-971a-d008b0a5d0d4,2087,,"[86.2, 17.4]",3900531,44,,,,-0.65931004,,Right Foot,,,,"[102.2, 5.0]",Ground Pass,,20.242529,,Incomplete,Niklas Hult,16056.0,,,,,,1,Regular Play,Nampalys Mendy,4506.0,Left Defensive Midfield,98,OGC Nice,136,"['71b7b243-604d-4601-a9a6-a39af45a0126', 'b214356b-88ee-4357-b960-e07e85223fbc']",45,,,,,,,,,,,,,,,,,,OGC Nice,136,00:44:45.875,Pass,
,,,,,,,,,,,,,,,,1.069293,,,,,,,,,,,,,,27b6a8b7-087a-4876-b671-cf6c35af14ed,2094,,"[92.4, 17.4]",3900531,44,,,,2.437979,,Right Foot,,,,"[79.2, 28.6]",Ground Pass,,17.311268,,,Paulin Puel,146696.0,,,,,,1,Regular Play,Nampalys Mendy,4506.0,Left Defensive Midfield,98,OGC Nice,136,['ae13f121-146c-4afb-89c0-444d82a91e7b'],54,,,,,,,,,,,,,,,,,,OGC Nice,136,00:44:54.444,Pass,
,,,,,,,,,,,,,,,,1.350946,,,,,,,,,,,,,,76a86541-327f-4011-aea8-baf7533c1ee2,2097,,"[79.0, 28.6]",3900531,44,,,,3.068993,,Right Foot,,,,"[68.0, 29.4]",Ground Pass,,11.029053,,,Stéphan Raheriharimanana,403377.0,,,,,,1,Regular Play,Paulin Puel,146696.0,Right Center Forward,98,OGC Nice,136,['b89d7fda-01fa-4d5b-9bde-6250d2fdf352'],56,,,,,,,,,,,,,,,,,,OGC Nice,136,00:44:56.080,Pass,
,,,,,,,,,,,,,,,,2.355119,,,,,,,,,,,,,,277e72ca-7e35-41eb-a6e5-83da56c886de,2100,,"[68.0, 29.4]",3900531,44,,,,1.472628,,Left Foot,,,,"[71.9, 69.0]",Ground Pass,,39.79158,,,Romain Genevois,2971.0,,,,,,1,Regular Play,Stéphan Raheriharimanana,403377.0,Right Defensive Midfield,98,OGC Nice,136,['b60a4956-9c72-4b93-8b3a-384374333650'],58,,,,,,,,,,,,,,,,,,OGC Nice,136,00:44:58.601,Pass,
,,,,,,,,,,,,,,,,0.989379,,,,,,,,,,,,,,90790d95-9f7b-4e67-a55d-affb15ed2832,2103,,"[71.9, 69.0]",3900531,45,,,,-2.3127437,,Right Foot,,,,"[67.5, 64.2]",Ground Pass,,6.511528,,,Wallyson Teixeira Mallmann,134561.0,,,,,,1,Regular Play,Romain Genevois,2971.0,Right Center Back,98,OGC Nice,136,['484b57ad-af36-4a5e-beec-d4d6c2108af8'],2,,,,,,,,,,,,,,,,,,OGC Nice,136,00:45:02.854,Pass,
,,,,,,,,,,,,,,,,1.498935,,,,,,,,,,,,,,d3073878-09dd-4373-9140-8766b7cea049,2107,,"[66.9, 62.5]",3900531,45,,,,-1.923648,,Left Foot,,,,"[54.6, 29.1]",Ground Pass,,35.592834,,,Maxime Le Marchand,3229.0,,,,,,1,Regular Play,Wallyson Teixeira Mallmann,134561.0,Center Attacking Midfield,98,OGC Nice,136,['6cce54bb-30bc-450f-a012-4e5d022edb02'],5,,,,,,,,,,,,,,,,,,OGC Nice,136,00:45:05.257,Pass,
,,,,,,,,,,,,,,,,0.982386,,,,,,,,,,,,,,cbe06c34-51c5-4cb9-af30-520034b4234b,2110,,"[63.8, 23.0]",3900531,45,,,,0.5259642,,Left Foot,,,,"[87.4, 36.7]",Ground Pass,,27.288277,,,Alexandre Mendy,3403.0,,,,,,1,Regular Play,Maxime Le Marchand,3229.0,Left Center Back,98,OGC Nice,136,['0f0f8f17-aa02-458e-bf57-a9db5a3ae45a'],9,,,,,,,,,,,,,,,,,,OGC Nice,136,00:45:09.856,Pass,
,,,,,,,,,,,,,,,,0.322083,,,,,,,,,,,,,,e1b2c9df-1e43-4a9c-9da8-5b5673f21a7c,2114,,"[88.5, 37.6]",3900531,45,,,,1.7126933,,Right Foot,,,,"[87.9, 41.8]",Ground Pass,,4.2426405,,Incomplete,Wallyson Teixeira Mallmann,134561.0,,,,,,1,Regular Play,Alexandre Mendy,3403.0,Left Center Forward,98,OGC Nice,136,"['0baed86e-2b7d-445d-b475-bdef7c7603e7', 'b4944b2b-ba9a-4a15-b5e7-d0562a17617e', 'f1fe8c5f-967a-4045-9c4f-046c3ced2a92']",12,,,,,,,,,,,,,,,,,,OGC Nice,136,00:45:12.145,Pass,True
,,,,,,,,,,,,,,,,1.224921,,,,,,,,,,,,,,d96697a1-7db6-407e-9e5c-67dd15e5a135,2118,,"[83.7, 32.0]",3900531,45,,,,-2.4641325,,Right Foot,,,,"[65.8, 17.6]",Ground Pass,,22.973246,,,Maxime Le Marchand,3229.0,,,,,Recovery,1,Regular Play,Alexandre Mendy,3403.0,Left Center Forward,98,OGC Nice,136,['9cf2aec4-1e0f-43c1-a530-d494f89c9ce8'],14,,,,,,,,,,,,,,,,,,OGC Nice,136,00:45:14.036,Pass,True
,,,,,,,,,,,,,,,,0.817549,,,,,,,,,,,,,,4419330b-3981-42dc-b10b-4522234f5a63,2123,,"[60.0, 40.0]",3900531,45,,,,1.3633001,,Right Foot,,,,"[60.4, 41.9]",Ground Pass,,1.9416488,,,Alexandre Mendy,3403.0,,,,,Kick Off,2,From Kick Off,Paulin Puel,146696.0,Right Center Forward,99,OGC Nice,136,['431e93cc-d7e7-4d71-9480-3a781d7678d0'],1,,,,,,,,,,,,,,,,,,OGC Nice,136,00:00:01.098,Pass,
,,,,,,,,,,,,,,,,1.03803,,,,,,,,,,,,,,9caf34f2-880e-411e-a967-82e5fb189b38,2125,,"[60.4, 42.3]",3900531,45,,,,-2.740643,,Right Foot,,,,"[51.2, 38.4]",Ground Pass,,9.992497,,,Nampalys Mendy,4506.0,,,,,,2,From Kick Off,Alexandre Mendy,3403.0,Left Center Forward,99,OGC Nice,136,['d3b1bc14-275d-458a-9a53-33049f540033'],1,,,,,,,,,,,,,,,,,,OGC Nice,136,00:00:01.915,Pass,
,,,,,,,,,,,,,,,,2.818315,,,,,,,,,,,,,,aaf515db-3df9-4e37-b808-036a65feede5,2128,,"[41.6, 36.7]",3900531,45,,,,1.9394073,,Right Foot,,,,"[32.6, 60.0]",Ground Pass,,24.97779,,,Romain Genevois,2971.0,,,,,,2,From Kick Off,Nampalys Mendy,4506.0,Left Defensive Midfield,99,OGC Nice,136,['ff3e980d-2a87-4463-9e20-03900e852cb1'],3,,,,,,,,,,,,,,,,,,OGC Nice,136,00:00:03.378,Pass,
,,,,,,,,,,,,,,,,2.358392,,,,,,,,,,,,,,0fe754c5-12d4-4f0a-880c-71f86f06b1e8,2131,,"[33.6, 60.5]",3900531,45,,,,0.3276423,,Right Foot,,,,"[89.5, 79.5]",High Pass,,59.04075,,Out,Alexandre Mendy,3403.0,,,,,,2,From Kick Off,Romain Genevois,2971.0,Right Center Back,99,OGC Nice,136,['54615d57-7330-4a9a-b9f8-19f7a0ceb4b7'],7,,,,,,,,,,,,,,,,,,OGC Nice,136,00:00:07.657,Pass,
,,,,,,,,,,,,,,,,0.839748,,,,,,,,,,,,,,880faadc-c3ff-4839-a238-7ce890161197,2133,,"[32.3, 0.1]",3900531,45,,,,0.9194214,,,,,,"[40.0, 10.2]",Low Pass,,12.700394,,,Rémi Mulumba,7365.0,,,,,Throw-in,2,From Throw In,Vincent Le Goff,7199.0,Left Back,100,Lorient,165,['50285d43-cddd-48bd-9a4c-bc3ca79858b9'],13,,,,,,,,,,,,,,,,,,Lorient,165,00:00:13.935,Pass,
,,,,,,,,,,,,,,,,1.927684,,,,,,,,,,,,,,27bf192a-8a6c-41cc-8874-06b220b0e4dd,2139,,"[37.7, 6.8]",3900531,45,True,,,1.7653829,,Left Foot,,,,"[29.6, 47.9]",High Pass,,41.89057,,,Pape Abdou Paye,7392.0,,True,,,Free Kick,2,From Free Kick,Vincent Le Goff,7199.0,Left Back,101,Lorient,165,['76b3ea6b-45c1-4b19-8ff5-e35c3dee39f8'],25,,,,,,,,,,,,,,,,,,Lorient,165,00:00:25.316,Pass,
,,,,,,,,,,,,,,,,0.863629,,,,,,,,,,,,,,683ffeed-8aa2-4e56-9079-14133ba3cf23,2141,,"[33.8, 59.4]",3900531,45,,,,1.0759974,,Right Foot,,,,"[41.3, 73.3]",Ground Pass,,15.794303,,,Yann Jouffre,3102.0,,,,,,2,From Free Kick,Pape Abdou Paye,7392.0,Right Back,101,Lorient,165,['495e3914-0c1e-497e-8582-8e358306a542'],28,,,,,,,,,,,,,,,,,,Lorient,165,00:00:28.550,Pass,
,,,,,,,,,,,,,,,,0.732373,,,,,,,,,,,,,,a838b718-08ed-499f-bcba-682be5b1b547,2145,,"[43.5, 76.3]",3900531,45,,,,-1.6399168,,Left Foot,,,,"[42.6, 63.3]",Ground Pass,,13.0311165,,,Didier Ndong Ibrahim,22587.0,,,,,,2,From Free Kick,Yann Jouffre,3102.0,Right Midfield,101,Lorient,165,"['2b6816bd-b7cc-498c-8a49-0e61a4532bc5', 'b83099be-8caf-4b9b-b17f-2164875a1020']",30,,,,,,,,,,,,,,,,,,Lorient,165,00:00:30.024,Pass,True
,,,,,,,,,,,,,,,,1.326629,,,,,,,,,,,,,,c5b31d53-b70b-4752-87d4-ed69b1d189b3,2152,,"[34.7, 61.3]",3900531,45,,,,-2.6374266,,Right Foot,,,,"[23.1, 54.9]",Ground Pass,,13.248396,,,Lamine Koné,13286.0,,,,,,2,From Free Kick,Didier Ndong Ibrahim,22587.0,Right Defensive Midfield,101,Lorient,165,"['08145e5f-e200-42c4-be4b-981508392b73', 'd2a8b274-e587-4e30-b1b2-53beff940d38', 'f411470c-41df-4897-a24e-8e94d594d073']",35,,,,,,,,,,,,,,,,,,Lorient,165,00:00:35.212,Pass,True
,,,,,,,,,,,,,,,,1.345104,,,,,,,,,,,,,,cf70a2fc-6671-45d7-a526-59d299a58366,2155,,"[23.4, 54.9]",3900531,45,,,,1.2082521,,Left Foot,,,,"[31.1, 75.2]",Ground Pass,,21.711287,,,Pape Abdou Paye,7392.0,,,,,,2,From Free Kick,Lamine Koné,13286.0,Right Center Back,101,Lorient,165,['40df0fb8-00ef-4a7b-9b26-373c01e6f217'],36,,,,,,,,,,,,,,,,,,Lorient,165,00:00:36.555,Pass,
