50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_follows_dribble,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,2.556201,,,,,,,,,,,,,918c2508-3c4c-4ae9-979a-aaba573b9abb,13,,,"[60.7, 58.1]",3901229,0,,,,,-1.0191413,,Right Foot,,,"[78.3, 29.5]",,High Pass,,33.581543,,,,Thibault Giresse,4434.0,,,,,Recovery,1,From Kick Off,Moustapha Elhadji Diallo,3121.0,Right Defensive Midfield,2,Guingamp,142,"['5f45239c-8fb5-48b5-8f0b-6946c4d7f8c5', 'fe1bc88b-1aea-4ea9-a7c0-018a897b69e1']",6,,,,,,,,,,,,,,,,,Guingamp,142,00:00:06.667,Pass,
,,,,,,,,,,,,,,,,,,,1.573344,,,,,,,,,,,,,db5ad95f-1dcd-4594-a00b-910b2ff6bcac,16,,,"[78.3, 29.5]",3901229,0,,,,True,-0.66596925,,,,,"[83.9, 25.1]",,High Pass,,7.1217976,,Incomplete,,Marcus Coco,3363.0,,,,,,1,From Kick Off,Thibault Giresse,4434.0,Left Midfield,2,Guingamp,142,"['7184095f-0668-4373-9491-2e8c7e36ec7f', 'deee0a04-4963-4d91-b9df-223ca8afdf99', 'e2782822-fca2-436a-bce3-06814d6e4d2e']",9,,,,,,,,,,,,,,,,,Guingamp,142,00:00:09.303,Pass,True
,,,,,,,,,,,,,,,,,,,1.172035,,,,,,,,,,,,,2ac0ade3-0e78-4e61-96e7-d3fb21354112,22,,,"[83.9, 7.7]",3901229,0,,,,,-2.7610862,,Right Foot,,,"[74.9, 4.1]",,Ground Pass,,9.693296,,,,Lars Christian Jacobsen,20199.0,,,,,,1,From Kick Off,Marcus Coco,3363.0,Right Center Forward,2,Guingamp,142,['b8561785-9ef9-4208-acd4-dbf275125f6c'],13,,,,,,,,,,,,,,,,,Guingamp,142,00:00:13.616,Pass,
,,,,,,,,,,,,,,,,,,,0.675022,,,,,,,,,,,,,06bda78d-14c8-4b52-9858-e898ab711eca,25,,,"[74.9, 4.1]",3901229,0,,,,,2.0187385,,Right Foot,,,"[71.2, 11.8]",,Ground Pass,,8.542833,,,,Younousse Sankharé,3348.0,,,,,,1,From Kick Off,Lars Christian Jacobsen,20199.0,Left Back,2,Guingamp,142,['93c618da-2880-46a1-8a87-2f286ac11dbe'],15,,,,,,,,,,,,,,,,,Guingamp,142,00:00:15.641,Pass,
,,,,,,,,,,,,,,,,,,,1.539889,,,,,,,,,,,,,7ab07ff5-56a1-465a-9f22-980ee43d375d,27,,,"[71.2, 11.8]",3901229,0,,,,,0.07677189,,Left Foot,,,"[98.5, 13.9]",,High Pass,,27.38065,,Incomplete,,Marcus Coco,3363.0,,,,,,1,From Kick Off,Younousse Sankharé,3348.0,Left Defensive Midfield,2,Guingamp,142,"['065168a1-af19-4ab3-a2a2-6f7673ac9eb6', '53d17dcb-bd21-4ecd-b78a-e6166c93994a']",16,,,,,,,,,,,,,,,,,Guingamp,142,00:00:16.316,Pass,
,,,,,,,,,,,,,,,,,,,1.656989,,,,,,,,,,,,,065168a1-af19-4ab3-a2a2-6f7673ac9eb6,29,,,"[21.6, 66.2]",3901229,0,,,,,-0.30522314,,Head,,,"[36.2, 61.6]",,Low Pass,,15.307514,,Incomplete,,,,,,,,Recovery,1,From Kick Off,Dennis Appiah,22111.0,Right Back,2,Guingamp,142,"['7ab07ff5-56a1-465a-9f22-980ee43d375d', '8c3a7a01-9404-4134-9fc2-2b4abd34f197']",17,,,,,,,,,,,,,,,,,Caen,140,00:00:17.856,Pass,
,,,,,,,,,,,,,,,,,,,1.479839,,,,,,,,,,,,,21aa0889-036f-42f0-9477-1ab8f3cba9da,36,,,"[91.2, 26.5]",3901229,1,,,,,0.6248862,,Left Foot,,,"[115.6, 44.1]",,High Pass,,30.085213,,Incomplete,,,,,,,,Free Kick,1,From Free Kick,Thibault Giresse,4434.0,Left Midfield,3,Guingamp,142,['bbda4d73-a0b9-462e-b0a8-4c2093bc55e7'],3,,,,,,,,,,,,,,,,,Guingamp,142,00:01:03.290,Pass,
,,,,,,,,,,,,,,,,,,,2.313828,,,,,,,,,,,,,67ae519d-7769-4598-9893-ca371b964b2c,39,,,"[10.2, 36.5]",3901229,1,,,,,-0.84963715,,Keeper Arm,,,"[34.2, 9.2]",,Ground Pass,,36.349552,,,,Vincent Bessat,2992.0,,,,,,1,From Keeper,Rémy Vercoutre,2963.0,Goalkeeper,4,Caen,140,['0ffaf167-fefe-402d-9abd-7d1aa59bdf89'],12,,,,,,,,,,,,,,,,,Caen,140,00:01:12.168,Pass,
,,,,,,,,,,,,,,,,,,,1.992735,,,,,,,,,,,,,0708cbfb-01b9-449a-ab99-44af40f550f6,42,,,"[36.2, 10.1]",3901229,1,,,,,2.3724532,,Left Foot,,,"[23.7, 22.2]",,Ground Pass,,17.397127,,,,Syam Ben Youssef,5656.0,,,,,,1,From Keeper,Vincent Bessat,2992.0,Left Back,4,Caen,140,['28b0c87f-a075-46cf-8b91-080011923056'],15,,,,,,,,,,,,,,,,,Caen,140,00:01:15.682,Pass,
,,,,,,,,,,,,,,,,,,,3.142899,,,,,,,,,,,,,c6844685-16d6-4bb0-90fe-9984d34291b2,46,,,"[25.3, 22.7]",3901229,1,,,,,1.0568315,,Right Foot,,,"[55.9, 76.9]",,High Pass,,62.241467,,,,Dennis Appiah,22111.0,,True,,,,1,From Keeper,Syam Ben Youssef,5656.0,Left Center Back,4,Caen,140,"['c44ff00e-1f3f-4226-badf-5c225bdfda6a', 'f58cfdb1-335e-43e2-b5c9-1d8037d0b66d']",19,,,,,,,,,,,,,,,,,Caen,140,00:01:19.275,Pass,True
,,,,,,,,,,,,,,,,,,,3.812223,,,,,,,,,,,,,eeeac9d3-e080-4333-a976-35637fe198be,48,,,"[55.9, 76.9]",3901229,1,,,,,-0.174843,,Head,,,"[89.3, 71.0]",,High Pass,,33.917107,,Incomplete,,Jeff Louis,7726.0,,,,,,1,From Keeper,Dennis Appiah,22111.0,Right Back,4,Caen,140,"['a91de444-f478-4333-9fb5-0a90d30ef480', 'c3745eab-391e-4a41-8b1d-077f6469a158']",22,,,,,,,,,,,,,,,,,Caen,140,00:01:22.418,Pass,
,,,,,,,,,,,,,,,,,,,2.42249,,,,,,,,,,,,,535e51fe-3e69-4130-8e61-cceada32a45d,56,,,"[87.5, 59.6]",3901229,2,,,,,-0.7181423,,Right Foot,,,"[118.4, 32.6]",,High Pass,,41.034252,,Incomplete,,,,,,,,Free Kick,1,From Free Kick,Julien Féret,2959.0,Left Center Midfield,5,Caen,140,['b1b80844-c03f-4afd-ad75-c67070bb7784'],9,,,,,,,,,,,,,,,,,Caen,140,00:02:09.486,Pass,
,,,,,,,,,,,,,,,,,,,0.924208,,,,,,,,,,,,,5b5d2fcc-a521-464e-b54e-bdc4ec815365,58,,,"[10.7, 49.2]",3901229,2,,True,,,0.98279375,,Keeper Arm,,,"[27.3, 74.1]",,Ground Pass,,29.926075,,,,Jonathan Martins-Pereira,3364.0,,,,,,1,From Keeper,Jonas Lössl,3322.0,Goalkeeper,6,Guingamp,142,['c878262e-cb88-458b-b18d-788ef9c299df'],25,,,,,,,,,,,,,,,,,Guingamp,142,00:02:25.004,Pass,
,,,,,,,,,,,,,,,,,,,0.92533,,,,,,,,,,,,,544e34cc-795f-4658-8d37-a52289d74bde,60,,,"[32.1, 74.8]",3901229,2,,,,,-2.320174,,Right Foot,,,"[21.4, 63.3]",,Ground Pass,,15.70796,,,,Christophe Kerbrat,2936.0,,,,,,1,From Keeper,Jonathan Martins-Pereira,3364.0,Right Back,6,Guingamp,142,['cb8ac8ea-94a1-45c6-ac9e-eedd92521edd'],26,,,,,,,,,,,,,,,,,Guingamp,142,00:02:26.311,Pass,
,,,,,,,,,,,,,,,,,,,0.893219,,,,,,,,,,,,,0b06bcef-43a0-479a-8348-77c3a403a9d3,63,,,"[25.5, 62.2]",3901229,2,,,,,-0.036569055,,Right Foot,,,"[33.7, 61.9]",,Ground Pass,,8.205486,,,,Moustapha Elhadji Diallo,3121.0,,,,,,1,From Keeper,Christophe Kerbrat,2936.0,Right Center Back,6,Guingamp,142,['89a9a215-0715-4ec0-b179-5c05135dd8d3'],29,,,,,,,,,,,,,,,,,Guingamp,142,00:02:29.822,Pass,
,,,,,,,,,,,,,,,,,,,1.939471,,,,,,,,,,,,,4c93b70f-ce03-42f9-a8f5-7c9400d6ad9d,66,,,"[34.0, 61.7]",3901229,2,,,,,-1.549966,,Right Foot,,,"[34.9, 18.5]",,Ground Pass,,43.209373,,,,Jérémy Sorbon,3124.0,,True,,,,1,From Keeper,Moustapha Elhadji Diallo,3121.0,Right Defensive Midfield,6,Guingamp,142,['18393ae1-0619-466d-a012-2c808147b5ce'],31,,,,,,,,,,,,,,,,,Guingamp,142,00:02:31.953,Pass,
,,,,,,,,,,,,,,,,,,,1.863594,,,,,,,,,,,,,b0ec0c7b-aba1-4cb5-9530-048022c3d3a0,69,,,"[41.3, 21.2]",3901229,2,,,,,1.5005603,,Right Foot,,,"[44.1, 61.0]",,Ground Pass,,39.898373,,,,Christophe Kerbrat,2936.0,,,,,,1,From Keeper,Jérémy Sorbon,3124.0,Left Center Back,6,Guingamp,142,['bf0cd7ff-3fca-4a83-8e49-784ab6421e1f'],37,,,,,,,,,,,,,,,,,Guingamp,142,00:02:37.220,Pass,
,,,,,,,,,,,,,,,,,,,0.907873,,,,,,,,,,,,,c9dd3d10-9b90-429a-8b77-b1eb34876d9d,72,,,"[57.5, 68.4]",3901229,2,,,,,-0.16514868,,Right Foot,,,"[76.7, 65.2]",,Ground Pass,,19.46484,,,,Ludovic Blas,3235.0,,,,,,1,From Keeper,Christophe Kerbrat,2936.0,Right Center Back,6,Guingamp,142,['56baf092-8318-49ea-b609-ebcd45cff12e'],41,,,,,,,,,,,,,,,,,Guingamp,142,00:02:41.886,Pass,
,,,,,,,,,,,,,,,,,,,1.20608,,,,,,,,,,,,,e932209b-100f-4242-8e1a-bc52b23fbd20,76,,,"[79.5, 66.8]",3901229,2,,,,,1.240499,,Left Foot,,,"[83.1, 77.3]",,Ground Pass,,11.1,,,,Jonathan Martins-Pereira,3364.0,,,,,,1,From Keeper,Ludovic Blas,3235.0,Right Midfield,6,Guingamp,142,"['22bb3f98-7e17-4f8b-ba03-c440db0eb487', 'a8bb4f23-338c-49ca-be14-c1f79b62050b']",43,,,,,,,,,,,,,,,,,Guingamp,142,00:02:43.725,Pass,True
,,,,,,,,,,,,,,,,,,,0.728189,,,,,,,,,,,,,59a2dfa1-58ff-45da-99c2-53e1ad534037,79,,,"[83.1, 77.3]",3901229,2,,,,,-1.5563046,,Right Foot,,,"[83.2, 70.4]",,Ground Pass,,6.9007244,,,,Ludovic Blas,3235.0,,,,,,1,From Keeper,Jonathan Martins-Pereira,3364.0,Right Back,6,Guingamp,142,['c9439f74-5ae0-429a-9f8f-ca32424b71cd'],45,,,,,,,,,,,,,,,,,Guingamp,142,00:02:45.642,Pass,
,,,,,,,,,,,,,,,,,,,1.10517,,,,,,,,,,,,,1847b91b-0692-46d5-8740-6c7fa5d9ade1,89,,,"[49.7, 17.5]",3901229,2,,,,,1.5102643,,Left Foot,,,"[51.1, 40.6]",,Ground Pass,,23.142385,,,,Julien Féret,2959.0,,,,,,1,Regular Play,Jeff Louis,7726.0,Right Midfield,7,Caen,140,['fe075b55-6411-4c0c-a8de-7099a4db238c'],52,,,,,,,,,,,,,,,,,Caen,140,00:02:52.167,Pass,
,,,,,,,,,,,,,,,,,,,2.844855,,,,,,,,,,,,,e6c9129b-d609-4d8c-bc68-d4e11649e71b,93,,,"[52.7, 43.7]",3901229,2,,,,,0.97611046,,Right Foot,,,"[71.3, 71.2]",,Ground Pass,,33.199547,,,,Dennis Appiah,22111.0,,,,,,1,Regular Play,Julien Féret,2959.0,Left Center Midfield,7,Caen,140,['a07e16f0-8b8e-471e-b6cd-bb9917443cee'],54,,,,,,,,,,,,,,,,,Caen,140,00:02:54.072,Pass,
,,,,,,,,,,,,,,,,,,,2.030212,,,,,,,,,,,,,f45cb6db-98b8-4427-ad01-480ac60a1fd7,96,,,"[90.9, 71.7]",3901229,2,,,,,-1.2354357,,Right Foot,True,,"[103.9, 34.4]",,High Pass,,39.500507,,Incomplete,,,,,,,,,1,Regular Play,Dennis Appiah,22111.0,Right Back,7,Caen,140,['fa2142ee-66dc-46c2-b264-24cfad31508b'],59,,,,,,,,,,,,,,,,,Caen,140,00:02:59.798,Pass,
,,,,,,,,,,,,,,,,,,,0.739485,,,,,,,,,,,,,2298360d-4fc3-486f-af1d-03985907e973,103,,,"[7.0, 36.1]",3901229,3,,True,,,-0.2745753,,Right Foot,,,"[28.3, 30.1]",,Ground Pass,,22.12894,,,,Jérémy Sorbon,3124.0,,,,,Goal Kick,1,From Goal Kick,Jonas Lössl,3322.0,Goalkeeper,8,Guingamp,142,['9807336d-3391-473a-9cd4-b9756f530706'],27,,,,,,,,,,,,,,,,,Guingamp,142,00:03:27.175,Pass,
,,,,,,,,,,,,,,,,,,,1.004524,,,,,,,,,,,,,4690d474-3d1a-4ee2-86fd-1ec441808bad,105,,,"[28.3, 30.1]",3901229,3,,,,,1.6092389,,Right Foot,,,"[27.1, 61.3]",,Ground Pass,,31.223068,,,,Christophe Kerbrat,2936.0,,,,,,1,From Goal Kick,Jérémy Sorbon,3124.0,Left Center Back,8,Guingamp,142,['25666a03-4c66-4ec2-b43e-3c91e8d68bb6'],28,,,,,,,,,,,,,,,,,Guingamp,142,00:03:28.387,Pass,
,,,,,,,,,,,,,,,,,,,1.245476,,,,,,,,,,,,,013688ec-890f-4251-ab4c-eeaee489abda,108,,,"[32.2, 61.5]",3901229,3,,,,,1.1020336,,Left Foot,,,"[40.1, 77.1]",,Ground Pass,,17.48628,,,,Jonathan Martins-Pereira,3364.0,,,,,,1,From Goal Kick,Christophe Kerbrat,2936.0,Right Center Back,8,Guingamp,142,['4d915a48-252c-4ff0-a2d5-cf3a8f8e1b75'],30,,,,,,,,,,,,,,,,,Guingamp,142,00:03:30.715,Pass,
,,,,,,,,,,,,,,,,,,,2.9499,,,,,,,,,,,,,7e827ddb-308d-4921-9746-f93f2d4505ad,111,,,"[45.2, 77.1]",3901229,3,,,,,-0.1784105,,Right Foot,,,"[100.1, 67.2]",,High Pass,,55.78548,,Incomplete,,Jimmy Briand,3213.0,,,,,,1,From Goal Kick,Jonathan Martins-Pereira,3364.0,Right Back,8,Guingamp,142,"['ca3c31b6-961c-42aa-8279-f2722410df60', 'e79ad6e7-98bd-4a74-af1b-88864ca33ce3']",33,,,,,,,,,,,,,,,,,Guingamp,142,00:03:33.885,Pass,
,,,,,,,,,,,,,,,,,,,1.801713,,,,,,,,,,,,,ca3c31b6-961c-42aa-8279-f2722410df60,114,,,"[20.0, 12.9]",3901229,3,,,,True,-1.2277724,,,,,"[23.5, 3.1]",,Low Pass,,10.406248,,,,Vincent Bessat,2992.0,,,,,Recovery,1,Regular Play,Syam Ben Youssef,5656.0,Left Center Back,9,Caen,140,"['7e827ddb-308d-4921-9746-f93f2d4505ad', 'd98eca10-84b0-474a-9f3c-cc21ef7fd617', 'f82520c1-bd24-47bd-9d35-1f8cf811049c']",36,,,,,,,,,,,,,,,,,Caen,140,00:03:36.835,Pass,True
,,,,,,,,,,,,,,,,,,,1.306008,,,,,,,,,,,,,f746a561-ee89-4696-b97f-b5542df4e779,118,,,"[25.0, 2.8]",3901229,3,,,,,1.6872878,,Left Foot,,,"[23.9, 12.2]",,Ground Pass,,9.464143,,,,Nicolas Seube,40698.0,,,,,,1,Regular Play,Vincent Bessat,2992.0,Left Back,9,Caen,140,"['0298d535-8608-43d2-bfdc-0d89bd1002bb', '4056634c-7206-4c46-98ee-d081d79dc0d8']",39,,,,,,,,,,,,,,,,,Caen,140,00:03:39.282,Pass,True
,,,,,,,,,,,,,,,,,,,1.104762,,,,,,,,,,,,,5a14d458-520d-4f1c-919b-c8d724453c20,122,,,"[26.6, 11.5]",3901229,3,,,,,0.30288488,,Right Foot,,,"[37.8, 15.0]",,Ground Pass,,11.7341385,,,,Julien Féret,2959.0,,,,,,1,Regular Play,Nicolas Seube,40698.0,Center Defensive Midfield,9,Caen,140,"['9c03ebf7-2c64-4cdf-9a48-625cb39cede0', 'c16c0ab9-294b-4df5-b8eb-8f01c2a3348c']",41,,,,,,,,,,,,,,,,,Caen,140,00:03:41.204,Pass,True
,,,,,,,,,,,,,,,,,,,1.919154,,,,,,,,,,,,,756de8b7-a3df-4aab-97b9-9fd2e35f1113,125,,,"[37.9, 15.2]",3901229,3,,,,,2.1167817,,Right Foot,,,"[23.5, 38.9]",,Ground Pass,,27.73175,,,,Alaeddine Yahia,7444.0,,,,,,1,Regular Play,Julien Féret,2959.0,Left Center Midfield,9,Caen,140,['57a3e68f-71b9-42a3-8967-0dc3170e1089'],42,,,,,,,,,,,,,,,,,Caen,140,00:03:42.309,Pass,
,,,,,,,,,,,,,,,,,,,2.273697,,,,,,,,,,,,,1f52a015-720c-47d4-9827-bea2e7103e5e,128,,,"[21.4, 47.2]",3901229,3,,,,,1.403095,,Right Foot,,,"[25.7, 72.6]",,Ground Pass,,25.761406,,,,Dennis Appiah,22111.0,,,,,,1,Regular Play,Alaeddine Yahia,7444.0,Right Center Back,9,Caen,140,['9cef46b3-08cf-43d9-9a7a-dc15550dae84'],45,,,,,,,,,,,,,,,,,Caen,140,00:03:45.828,Pass,
