50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.487267,,,,,,,,,,,,,,,7e188f36-b21f-48b0-8d3e-6c71d08e4fd4,17,,"[42.3, 67.0]",3901194,0,,,,,0.8550527,,Right Foot,,,"[52.3, 78.5]",,Ground Pass,,15.239751,,,,Fábio Henrique Tavares,3247.0,,,,,,1,From Kick Off,Andrea Raggi,3374.0,Right Center Back,2,AS Monaco,129,['272ce319-8fb7-4320-bfb5-4b53321b01b2'],12,,,,,,,,,,,,,,,,,AS Monaco,129,00:00:12.456,Pass,
,,,,,,,,,,,,,,,,,,1.99143,,,,,,,,,,,,,,,99b068b2-4190-4733-8885-5d8c63db3ec2,24,,"[51.5, 69.0]",3901194,0,,,,,-1.8954012,,Right Foot,,,"[40.9, 37.5]",,Ground Pass,,33.235672,,,,Ricardo Alberto Silveira de Carvalho,10805.0,,,,,,1,From Kick Off,Fábio Henrique Tavares,3247.0,Right Back,2,AS Monaco,129,['de3e23fb-261c-4119-9961-40b941b08bd6'],16,,,,,,,,,,,,,,,,,AS Monaco,129,00:00:16.355,Pass,
,,,,,,,,,,,,,,,,,,1.706986,,,,,,,,,,,,,,,ec5d38c6-5a34-47ed-a5db-42b15bb5586a,27,,"[47.4, 28.2]",3901194,0,,,,,-1.1182184,,Right Foot,,,"[58.0, 6.4]",,Ground Pass,,24.240461,,,,Elderson Uwa Echiejile,27558.0,,,,,,1,From Kick Off,Ricardo Alberto Silveira de Carvalho,10805.0,Left Center Back,2,AS Monaco,129,['3fa528da-bc9c-42f7-93e7-1a244bd7d154'],19,,,,,,,,,,,,,,,,,AS Monaco,129,00:00:19.990,Pass,
,,,,,,,,,,,,,,,,,,1.027548,,,,,,,,,,,,,,,8bb926e0-450e-4584-8e94-5d5a87e639b7,31,,"[41.5, 6.6]",3901194,0,,,,,2.2345755,,Left Foot,,,"[33.6, 16.7]",,Ground Pass,,12.822637,,,,Ricardo Alberto Silveira de Carvalho,10805.0,,,,,,1,From Kick Off,Elderson Uwa Echiejile,27558.0,Left Back,2,AS Monaco,129,['d87d03d6-1a72-4fb2-9e8f-d702b8f0ec79'],25,,,,,,,,,,,,,,,,,AS Monaco,129,00:00:25.984,Pass,
,,,,,,,,,,,,,,,,,,1.17355,,,,,,,,,,,,,,,baa421fd-62a8-4c6c-8380-4d04744192f5,34,,"[34.0, 17.5]",3901194,0,,,,,0.98034275,,Right Foot,,,"[40.3, 26.9]",,Ground Pass,,11.315918,,,,Jérémy Toulalan,3406.0,,,,,,1,From Kick Off,Ricardo Alberto Silveira de Carvalho,10805.0,Left Center Back,2,AS Monaco,129,['0e6b4849-5291-4fec-9b8f-1544f542fb74'],27,,,,,,,,,,,,,,,,,AS Monaco,129,00:00:27.929,Pass,
,,,,,,,,,,,,,,,,,,1.747898,,,,,,,,,,,,,,,77f90b6c-91cb-4992-8dde-a9777780f0e7,37,,"[28.9, 29.2]",3901194,0,,,,,1.476564,,Right Foot,,,"[32.0, 62.0]",,Ground Pass,,32.946167,,,,Andrea Raggi,3374.0,,,,,,1,From Kick Off,Jérémy Toulalan,3406.0,Right Defensive Midfield,2,AS Monaco,129,['86335cfe-210a-458c-bd96-6d67fdf36d09'],31,,,,,,,,,,,,,,,,,AS Monaco,129,00:00:31.340,Pass,
,,,,,,,,,,,,,,,,,,3.234285,,,,,,,,,,,,,,,0c3a757e-d06e-4d6d-8ecc-14c69d4f13e7,41,,"[45.4, 66.0]",3901194,0,,,,,-1.1200513,,Right Foot,,,"[75.6, 3.6]",,High Pass,,69.323875,,,,Thomas Lemar,3245.0,,True,,,,1,From Kick Off,Andrea Raggi,3374.0,Right Center Back,2,AS Monaco,129,"['981f4f90-40c2-4f32-b3d1-4670d7ca8ac1', 'e5bc6f5d-8b1c-479a-94ff-a8a5e9e6868a']",36,,,,,,,,,,,,,,,,,AS Monaco,129,00:00:36.252,Pass,True
,,,,,,,,,,,,,,,,,,1.639705,,,,,,,,,,,,,,,bf395534-7efd-47ef-9352-61b4ed0e377a,45,,"[44.5, 80.0]",3901194,0,,,,,-0.31763536,,,,,"[66.4, 72.8]",,High Pass,,23.0532,,Incomplete,,Enzo Crivelli,3184.0,,,,,Throw-in,1,From Throw In,André Biyogo Poko,30338.0,Right Back,3,Bordeaux,146,"['7a19a54e-1558-4e2e-b102-dfed41163c34', 'c2aaf45d-c4b4-453d-b5a9-f94670b0c700']",52,,,,,,,,,,,,,,,,,Bordeaux,146,00:00:52.512,Pass,
,,,,,,,,,,,,,,,,,,0.146208,,,,,,,,,,,,,,,c2aaf45d-c4b4-453d-b5a9-f94670b0c700,47,,"[53.7, 7.3]",3901194,0,,,,True,-0.32175055,,,,,"[54.9, 6.9]",,Low Pass,,1.264911,,Incomplete,,Thomas Lemar,3245.0,,,,,Recovery,1,From Throw In,Tiemoué Bakayoko,3955.0,Left Defensive Midfield,3,Bordeaux,146,"['3f3981b2-37a7-41a7-95f5-7be5e705bfaa', '8115ea51-d9f6-4b80-a366-9d546806287c', '96296106-e852-48bf-b765-9c8bee3cebe1', 'bf395534-7efd-47ef-9352-61b4ed0e377a']",54,,,,,,,,,,,,,,,,,AS Monaco,129,00:00:54.152,Pass,True
,,,,,,,,,,,,,,,,,,0.711483,,,,,,,,,,,,,,,ba6e61ab-873d-4a14-9180-ef7f298adc12,54,,"[62.1, 68.9]",3901194,0,,,,,2.7490225,,Right Foot,,,"[49.3, 74.2]",,Ground Pass,,13.85388,,,,André Biyogo Poko,30338.0,,,,,,1,From Throw In,Thomas Touré,3408.0,Right Wing,3,Bordeaux,146,"['5378bb6a-4277-4111-9093-0b9a0a1bd728', 'c2977260-7883-46d8-8ac2-adff97046bcf']",56,,,,,,,,,,,,,,,,,Bordeaux,146,00:00:56.181,Pass,True
,,,,,,,,,,,,,,,,,,0.128927,,,,,,,,,,,,,,,c0e022e2-8892-469a-bdac-94b6452ae59d,58,,"[50.0, 76.3]",3901194,0,,,,,-0.13255154,,Right Foot,,,"[51.5, 76.1]",,Low Pass,,1.5132746,,Incomplete,,,,,,,,,1,From Throw In,André Biyogo Poko,30338.0,Right Back,3,Bordeaux,146,"['2c424402-3143-48e8-a446-accc531839c0', 'b053a770-4bc3-4b31-96ac-f24808499e4b']",57,,,,,,,,,,,,,,,,,Bordeaux,146,00:00:57.873,Pass,True
,,,,,,,,,,,,,,,,,,0.603707,,,,,,,,,,,,,,,b8629ec1-a3d3-4e55-8e3a-ed5f979210b8,60,,"[60.9, 80.0]",3901194,1,,True,,,-0.8960554,,,,,"[68.1, 71.0]",,Low Pass,,11.525623,,,,Adam Ounas,10448.0,,,,,Throw-in,1,From Throw In,André Biyogo Poko,30338.0,Right Back,4,Bordeaux,146,['4be555ea-e557-48d4-a4a1-7af572024aad'],5,,,,,,,,,,,,,,,,,Bordeaux,146,00:01:05.053,Pass,
,,,,,,,,,,,,,,,,,,0.214471,,,,,,,,,,,,,,,2c3cb354-d592-4010-8814-becc91c8fa42,63,,"[68.8, 72.2]",3901194,1,,,,,-0.047583103,,Left Foot,,,"[70.9, 72.1]",,Ground Pass,,2.1023796,,Incomplete,,Thomas Touré,3408.0,,,,,,1,From Throw In,Adam Ounas,10448.0,Center Attacking Midfield,4,Bordeaux,146,"['7a09ea9a-5943-419c-9e17-303e044464e6', '821946fd-de86-4a25-bf1e-d14082f499c2', 'c912038d-a2f5-4e98-abc0-c3d399c4f991']",5,,,,,,,,,,,,,,,,,Bordeaux,146,00:01:05.657,Pass,True
,,,,,,,,,,,,,,,,,,0.604399,,,,,,,,,,,,,,,9db9635d-3bc0-4016-8087-9f08820a4bed,66,,"[47.7, 16.0]",3901194,1,,,,,-1.067397,,Right Foot,,,"[51.5, 9.1]",,Ground Pass,,7.877182,,,,Tiemoué Bakayoko,3955.0,,,,,Recovery,1,Regular Play,Jérémy Toulalan,3406.0,Right Defensive Midfield,5,AS Monaco,129,['5ee3c931-9e89-40ed-b5c5-c247e6b01e35'],7,,,,,,,,,,,,,,,,,AS Monaco,129,00:01:07.272,Pass,
,,,,,,,,,,,,,,,,,,1.091866,,,,,,,,,,,,,,,0ce53656-2f53-495f-b93f-33947939f438,74,,"[74.1, 18.0]",3901194,1,,,,,1.4966084,,Right Foot,,,"[75.2, 32.8]",,Ground Pass,,14.840822,,,,Farès Bahlouli,4454.0,,,,,,1,Regular Play,Tiemoué Bakayoko,3955.0,Left Defensive Midfield,5,AS Monaco,129,"['3a07300d-dcf0-4a8f-800d-8f524f7108a5', 'bd6911a4-64e6-48c3-a303-a6d456bdf3d7']",11,,,,,,,,,,,,,,,,,AS Monaco,129,00:01:11.950,Pass,True
,,,,,,,,,,,,,,,,,,2.686681,,,,,,,,,,,,,,,6d3425e3-25bb-475f-9f82-8de837c12776,78,,"[75.0, 50.0]",3901194,1,,,,,1.658483,,Right Foot,,,"[72.6, 77.3]",,Ground Pass,,27.40529,,,,Fábio Henrique Tavares,3247.0,,,,,,1,Regular Play,Farès Bahlouli,4454.0,Center Attacking Midfield,5,AS Monaco,129,['07b0870a-fd1f-4b0e-a378-d0bb4f0826db'],17,,,,,,,,,,,,,,,,,AS Monaco,129,00:01:17.201,Pass,
,,,,,,,,,,,,,,,,,,0.815705,,,,,,,,,,,,,,,3bf91975-7fec-498c-97c8-1956c72789e5,82,,"[75.6, 77.7]",3901194,1,,,,,0.20202516,,Right Foot,,,"[83.9, 79.4]",,Ground Pass,,8.472308,,,,Bernardo Mota Veiga de Carvalho e Silva,3193.0,,,,,,1,Regular Play,Fábio Henrique Tavares,3247.0,Right Back,5,AS Monaco,129,['53464131-7242-4d91-a3ff-1d4686889207'],20,,,,,,,,,,,,,,,,,AS Monaco,129,00:01:20.461,Pass,
,,,,,,,,,,,,,,,,,,2.480247,,,,,,,,,,,,,,,a6f6c176-fbd7-4e98-abb0-22751ffd3aa1,86,,"[62.2, 68.8]",3901194,1,,,,,-1.8101771,,Left Foot,,,"[50.9, 22.5]",,High Pass,,47.658997,,,,Ricardo Alberto Silveira de Carvalho,10805.0,,True,,,,1,Regular Play,Bernardo Mota Veiga de Carvalho e Silva,3193.0,Right Wing,5,AS Monaco,129,['6fe31ced-82e5-4fd6-98de-2bdd625f8c2d'],26,,,,,,,,,,,,,,,,,AS Monaco,129,00:01:26.083,Pass,
,,,,,,,,,,,,,,,,,,1.734434,,,,,,,,,,,,,,,7c2d597c-7101-49b6-ba54-19aa81d83952,89,,"[57.1, 17.5]",3901194,1,,,,,-0.43216196,,Right Foot,,,"[82.9, 5.6]",,Ground Pass,,28.412146,,,,Elderson Uwa Echiejile,27558.0,,,,,,1,Regular Play,Ricardo Alberto Silveira de Carvalho,10805.0,Left Center Back,5,AS Monaco,129,['7c1f3238-5219-4b08-86cd-22efb38fd35b'],30,,,,,,,,,,,,,,,,,AS Monaco,129,00:01:30.548,Pass,
,,,,,,,,,,,,,,,,,,3.478239,,,,,,,,,,,,,,,f28a10ae-528b-4018-9658-9681827f1d2f,93,,"[83.8, 3.3]",3901194,1,,,,,0.63902795,,Left Foot,,,"[116.1, 27.3]",,Ground Pass,,40.240402,,Incomplete,,Thomas Lemar,3245.0,,,,,,1,Regular Play,Elderson Uwa Echiejile,27558.0,Left Back,5,AS Monaco,129,"['ba492d90-4841-4b31-97b8-9fbd1d865c80', 'c6562f3d-977b-48d8-a869-c56bbc5f8666', 'f5d897e3-9f7b-43be-8301-9b76a0745715']",32,,,,,,,,,,,,,,,,,AS Monaco,129,00:01:32.879,Pass,True
,,,,,,,,,,,,,,,,,,3.19814,,,,,,,,,,,,,,,2c0d7f3f-c4c8-4d64-94ee-dc08db55270e,97,,"[16.3, 45.4]",3901194,1,,,,,0.3835013,,Drop Kick,,,"[73.8, 68.6]",,High Pass,,62.003952,,Incomplete,,Enzo Crivelli,3184.0,,,,,,1,From Keeper,Jérôme Prior,4509.0,Goalkeeper,6,Bordeaux,146,"['0e2cd06a-b351-4348-bdd6-6633cfe14822', 'd5347c44-6a3b-4078-8317-1d718dc31698']",44,,,,,,,,,,,,,,,,,Bordeaux,146,00:01:44.806,Pass,
,,,,,,,,,,,,,,,,,,0.911551,,,,,,,,,,,,,,,87e1a026-5eb4-40fb-8d53-743a20b1f15a,108,,"[36.1, 2.9]",3901194,1,,,,,2.5636907,,Right Foot,,,"[29.2, 7.4]",,Ground Pass,,8.237719,,,,Elderson Uwa Echiejile,27558.0,,,,,,1,From Keeper,Jérémy Toulalan,3406.0,Right Defensive Midfield,6,Bordeaux,146,"['624f2c85-5783-43a6-9448-af11b24028e8', '8fc856da-bc84-4c1d-aafb-7724e41d8ecc']",52,,,,,,,,,,,,,,,,,AS Monaco,129,00:01:52.810,Pass,True
,,,,,,,,,,,,,,,,,,1.193372,,,,,,,,,,,,,,,f68ba3ad-a097-4725-ae33-00b83cc45f57,119,,"[120.0, 80.0]",3901194,2,,,,,-1.6980807,,Left Foot,,,"[115.7, 46.4]",,High Pass,True,33.87403,,Incomplete,,,,,,Inswinging,,Corner,1,From Corner,Adam Ounas,10448.0,Center Attacking Midfield,7,Bordeaux,146,['468d88bf-84f6-403f-90b5-5a77c1fa178a'],30,,,,,,,,,,,,,,,,,Bordeaux,146,00:02:30.153,Pass,
,,,,,,,,,,,,,,,,,,2.000265,,,,,,,,,,,,,,,bc8e2bea-7cd8-4158-adc8-ee36278e72b0,122,,"[96.0, 80.0]",3901194,2,,,,,-1.0118272,,,,,"[111.2, 55.7]",,High Pass,,28.662344,,,,Enzo Crivelli,3184.0,,,,,Throw-in,1,From Throw In,André Biyogo Poko,30338.0,Right Back,8,Bordeaux,146,['fca32430-bb8b-42c0-944c-1299bd002877'],47,,,,,,,,,,,,,,,,,Bordeaux,146,00:02:47.046,Pass,
,,,,,,,,,,,,,,,,,,2.930807,,,,,,,,,,,,,,,ca7c3931-5a03-4829-9bed-4fb8e55287b3,130,,"[10.0, 22.7]",3901194,2,,,,,-0.38957414,,Left Foot,,,"[44.1, 8.7]",,High Pass,,36.86204,,,,Vágner Silva de Souza,18953.0,,,,,,1,From Throw In,Elderson Uwa Echiejile,27558.0,Left Back,8,Bordeaux,146,['cf28c253-df91-4047-af75-51ddea474211'],51,,,,,,,,,,,,,,,,,AS Monaco,129,00:02:51.356,Pass,
,,,,,,,,,,,,,,,,,,2.183854,,,,,,,,,,,,,,,801e8e99-753c-4536-aad3-5ab7e2ef6b6a,140,,"[76.8, 75.5]",3901194,3,,,,,-0.90471965,48094abc-4f57-4f3c-9248-8850da330f5b,Left Foot,,,"[109.1, 34.4]",,High Pass,,52.27332,,,,Enzo Crivelli,3184.0,True,True,,,Free Kick,1,From Free Kick,Adam Ounas,10448.0,Center Attacking Midfield,9,Bordeaux,146,['8512de69-dfe7-4a43-8df0-46a46878a297'],26,,,,,,,,,,,,,,,,,Bordeaux,146,00:03:26.618,Pass,
,,,,,,,,,,,,,,,,,,1.212638,,,,,,,,,,,,,,,084b4947-9b01-4215-b886-75899f850e6d,151,,"[70.4, 54.6]",3901194,3,,,,,-1.0146301,,Left Foot,,,"[84.2, 32.4]",,Low Pass,,26.139626,,Incomplete,,Thomas Lemar,3245.0,,,Through Ball,True,,1,From Free Kick,Bernardo Mota Veiga de Carvalho e Silva,3193.0,Right Wing,9,Bordeaux,146,"['304d37dd-7074-4083-8ae6-68d2cf98e38c', 'b8f1b091-4c8f-4edd-9fc9-41ae6e0afd44', 'ebb2ce75-40cc-409a-9f9c-31a8c308e06f']",39,,,,,,,,,,,,,,,,,AS Monaco,129,00:03:39.785,Pass,True
,,,,,,,,,,,,True,,,,,,1.596217,,,,,,,,,,,,,,,b8f1b091-4c8f-4edd-9fc9-41ae6e0afd44,153,,"[35.9, 47.7]",3901194,3,,,,,-1.2736155,,Right Foot,,,"[40.8, 31.7]",,Low Pass,,16.7335,,,,Pablo Nascimento Castro,4542.0,,,,,Interception,1,From Free Kick,Frédéric Guilbert,2946.0,Right Center Back,9,Bordeaux,146,"['084b4947-9b01-4215-b886-75899f850e6d', 'ae1b49aa-8658-45e7-bf39-3565ecdb0ca5']",40,,,,,,,,,,,,,,,,,Bordeaux,146,00:03:40.998,Pass,
,,,,,,,,,,,,,,,,,,3.101912,,,,,,,,,,,,,,,65a64d56-7340-4868-a51c-d0ee26d0eddc,156,,"[40.8, 30.6]",3901194,3,,,,,0.71123105,,Left Foot,,,"[75.5, 60.5]",,High Pass,,45.805023,,Incomplete,,Enzo Crivelli,3184.0,,,,,,1,From Free Kick,Pablo Nascimento Castro,4542.0,Left Center Back,9,Bordeaux,146,"['1016b309-8316-4469-aa0b-3e9bb4365601', '1fd0186a-afda-4def-9a8d-d5b1968a4f0f']",42,,,,,,,,,,,,,,,,,Bordeaux,146,00:03:42.620,Pass,
,,,,,,,,,,,,,,,,,,3.355263,,,,,,,,,,,,,,,ef40c7d6-b028-4968-a371-c2b0f9380b00,160,,"[47.2, 24.5]",3901194,3,,,,,1.7572832,,Head,,,"[41.2, 56.3]",,High Pass,,32.361088,,,,Andrea Raggi,3374.0,,,,,Recovery,1,Regular Play,Elderson Uwa Echiejile,27558.0,Left Back,10,AS Monaco,129,['0464d39f-15a0-4ce8-9897-7004aed5c79c'],46,,,,,,,,,,,,,,,,,AS Monaco,129,00:03:46.817,Pass,
