50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.341162,,,,,,,,,,,,,,,28811af9-6bb2-46e9-a89e-942c2f31b3f8,2454,,"[19.0, 27.4]",3900580,54,,,,-0.90530217,,Left Foot,,,"[33.6, 8.8]",,Ground Pass,,23.645718,,,Pierrick Capelle,3071.0,,,,,,2,Regular Play,Romain Saïss,5219.0,Center Defensive Midfield,122,Angers,145,['b4679b7e-d069-4066-9dfe-a820c6a6d346'],44,,,,,,,,,,,,,,,,,Angers,145,00:09:44.420,Pass,
,,,,,,,,,,,,,,,,,,0.814679,,,,,,,,,,,,,,,da3b175a-2a68-4753-bd72-8a777099afb6,2457,,"[65.0, 3.6]",3900580,54,,,,0.90619445,,Left Foot,,,"[72.6, 13.3]",,Ground Pass,,12.322743,,,Billy Ketkeophomphone,4441.0,,,,,,2,Regular Play,Pierrick Capelle,3071.0,Left Wing,122,Angers,145,['b1e926d1-bf32-48b3-8e17-c14a41967118'],50,,,,,,,,,,,,,,,,,Angers,145,00:09:50.140,Pass,
,,,,,,,,,,,,,,,,,,0.159695,,,,,,,,,,,,,,,f2f58a6c-73f2-4352-9ee8-33e1564442c7,2460,,"[73.1, 13.3]",3900580,54,,,,-0.4346702,,Right Foot,,,"[75.9, 12.0]",,Ground Pass,,3.0870697,,Incomplete,Pierrick Capelle,3071.0,,,,,,2,Regular Play,Billy Ketkeophomphone,4441.0,Center Forward,122,Angers,145,"['09aec169-7fcd-40b4-9642-c64fe6f25ca0', 'fc45c903-6fcb-4de0-bf93-84b8116656a1']",51,,,,,,,,,,,,,,,,,Angers,145,00:09:51.338,Pass,
,,,,,,,,,,,,,,,,,,1.067899,,,,,,,,,,,,,,,409ef56c-b09b-410f-9755-78dd0a712e6e,2463,,"[74.5, 0.1]",3900580,55,True,,,1.4735432,,,,,"[75.7, 12.4]",,Low Pass,,12.3583975,,,Gilles Sunu,3111.0,,,,,Throw-in,2,From Throw In,Yoann Andreu,3203.0,Left Back,123,Angers,145,['0c08a75e-a190-4c39-8b0f-9e81478b12e3'],3,,,,,,,,,,,,,,,,,Angers,145,00:10:03.969,Pass,
,,,,,,,,,,,,,,,,,,1.047099,,,,,,,,,,,,,,,efbc16e9-f590-4766-bc9b-0083dc6d9ab6,2466,,"[73.1, 18.3]",3900580,55,,,,-1.7495893,,Right Foot,,,"[70.1, 1.7]",,Ground Pass,,16.868906,,,Yoann Andreu,3203.0,,,,,,2,From Throw In,Gilles Sunu,3111.0,Right Wing,123,Angers,145,"['e65adcd6-c172-44ab-b492-805844c8a269', 'ea0a1413-17c7-465b-929d-311e2cc37096']",6,,,,,,,,,,,,,,,,,Angers,145,00:10:06.668,Pass,True
,,,,,,,,,,,,,,,,,,1.243671,,,,,,,,,,,,,,,83cbb4a5-da0f-4da5-bdda-59287dce292a,2469,,"[70.1, 1.7]",3900580,55,,,,2.8488796,,Left Foot,,,"[62.8, 3.9]",,Ground Pass,,7.6243033,,,Charles Diers,401484.0,,,,,,2,From Throw In,Yoann Andreu,3203.0,Left Back,123,Angers,145,['4ec54701-7f57-4b8b-b8ad-cf93d7df3eaf'],8,,,,,,,,,,,,,,,,,Angers,145,00:10:08.401,Pass,
,,,,,,,,,,,,,,,,,,0.850003,,,,,,,,,,,,,,,a0f74655-7c0d-47b3-8333-0ff95ebb0e9d,2471,,"[62.8, 3.9]",3900580,55,,,,1.4601392,,Left Foot,,,"[64.3, 17.4]",,Low Pass,,13.583077,,,Romain Saïss,5219.0,,,,,,2,From Throw In,Charles Diers,401484.0,Left Center Midfield,123,Angers,145,['b21e7aea-d8d0-4b92-88e1-377bbe084e32'],9,,,,,,,,,,,,,,,,,Angers,145,00:10:09.645,Pass,
,,,,,,,,,,,,,,,,,,1.188657,,,,,,,,,,,,,,,63b61fb1-889d-4a53-ba18-44d89a9ab6f5,2479,,"[73.1, 1.9]",3900580,55,,,,0.05258306,,Left Foot,,,"[82.6, 2.4]",,Ground Pass,,9.513149,,,Yoann Andreu,3203.0,,,,,,2,From Throw In,Romain Saïss,5219.0,Center Defensive Midfield,123,Angers,145,['60f18589-89a3-4a82-a9c4-3b655340c1d2'],13,,,,,,,,,,,,,,,,,Angers,145,00:10:13.808,Pass,
,,,,,,,,,,,,,,,,,,1.488986,,,,,,,,,,,,,,,26260cba-96bf-4555-a8a1-022d83cbc282,2483,,"[84.3, 2.2]",3900580,55,,,,0.067566164,,Left Foot,,,"[97.6, 3.1]",,Ground Pass,,13.330417,,,Gilles Sunu,3111.0,,,,,,2,From Throw In,Yoann Andreu,3203.0,Left Back,123,Angers,145,"['4f00a924-5c33-4b78-8b0a-a7d8b033e3ae', 'b81ebc38-405e-4d6c-a34e-4268ff9287c8']",15,,,,,,,,,,,,,,,,,Angers,145,00:10:15.713,Pass,True
,,,,,,,,,,,,,,,,,,0.078478,,,,,,,,,,,,,,,7da09034-0e86-4da9-aa95-06e88d33a313,2486,,"[103.9, 5.5]",3900580,55,,,,1.3815973,,Left Foot,,,"[104.8, 10.2]",,Low Pass,,4.7853947,,Incomplete,Billy Ketkeophomphone,4441.0,,,,,,2,From Throw In,Gilles Sunu,3111.0,Right Wing,123,Angers,145,"['3fd2232e-b108-4a75-8bea-6ca65ae944b5', 'e9bf5d36-e089-43eb-8e12-207528acf309']",18,,,,,,,,,,,,,,,,,Angers,145,00:10:18.310,Pass,
,,,,,,,,,,,,,,,,,,1.132819,,,,,,,,,,,,,,,9c1a9d1c-41b9-4ce6-87e7-6995d7d13e9d,2489,,"[120.0, 0.1]",3900580,55,,,,1.6541938,,Right Foot,,,"[117.3, 32.4]",,High Pass,True,32.41265,,Incomplete,,,,,Inswinging,,Corner,2,From Corner,Billy Ketkeophomphone,4441.0,Center Forward,124,Angers,145,['391aa3ce-50ec-462c-b519-c72560eb19d9'],47,,,,,,,,,,,,,,,,,Angers,145,00:10:47.999,Pass,
,,,,,,,,,,,,,,,,,,0.644508,,,,,,,,,,,,,,,8959dfe8-f4de-4702-ae9b-23e3ea19dfc4,2493,,"[108.6, 5.0]",3900580,55,,,,1.5653319,,Right Foot,,,"[108.7, 23.3]",,Low Pass,,18.300274,,Incomplete,Romain Thomas,3549.0,,,,,,2,From Corner,Billy Ketkeophomphone,4441.0,Center Forward,124,Angers,145,"['75e738a0-3412-4ebd-a354-b77590b0f472', '847b7b14-f527-4089-a09a-bdd45e36c11e']",53,,,,,,,,,,,,,,,,,Angers,145,00:10:53.344,Pass,
,,,,,,,,,,,,,,,,,,1.539086,,,,,,,,,,,,,,,75e738a0-3412-4ebd-a354-b77590b0f472,2495,,"[11.4, 56.8]",3900580,55,,,,-0.44259807,,Right Foot,,,"[30.6, 47.7]",,Low Pass,,21.247353,,Incomplete,Jean Michaël Seri,3359.0,,,,,Recovery,2,From Corner,Franck Honorat,7198.0,Left Center Forward,124,Angers,145,"['08e4572c-b282-4e3a-b1e4-857186590d6c', '8959dfe8-f4de-4702-ae9b-23e3ea19dfc4', 'bc5a96f5-b049-4f4c-b439-aa10ee0f883f']",53,,,,,,,,,,,,,,,,,OGC Nice,136,00:10:53.989,Pass,
,,,,,,,,,,,,,,,,,,0.862521,,,,,,,,,,,,,,,81a83310-7aea-47ec-8a8f-da44d1c073a7,2498,,"[23.9, 46.2]",3900580,55,,,,-0.061776962,,Right Foot,,,"[33.6, 45.6]",,Low Pass,,9.718539,,,Jean Michaël Seri,3359.0,,,,,Recovery,2,Regular Play,Nampalys Mendy,4506.0,Center Defensive Midfield,125,OGC Nice,136,['dd5e0a3f-8ab6-459c-a99e-356b105f7187'],56,,,,,,,,,,,,,,,,,OGC Nice,136,00:10:56.783,Pass,
,,,,,,,,,,,,,,,,,,2.861792,,,,,,,,,,,,,,,d8310997-bfa0-4d87-a01b-4563d30fdcc4,2502,,"[33.6, 46.5]",3900580,55,,,,0.74975437,,Right Foot,,,"[67.0, 77.6]",,High Pass,,45.637375,,,Valère Germain,3210.0,,,,,,2,Regular Play,Jean Michaël Seri,3359.0,Left Center Midfield,125,OGC Nice,136,['4bb87b0d-8f66-4db4-b0fd-5e139b61ac41'],59,,,,,,,,,,,,,,,,,OGC Nice,136,00:10:59.191,Pass,
,,,,,,,,,,,,,,,,,,0.781791,,,,,,,,,,,,,,,d472384d-c2c6-46b7-8f59-3119ff17bbd2,2506,,"[73.1, 77.7]",3900580,56,,,,-0.62090605,,Right Foot,,,"[87.5, 67.4]",,Low Pass,,17.70452,,Incomplete,Hatem Ben Arfa,16462.0,,,,,,2,Regular Play,Valère Germain,3210.0,Right Center Forward,125,OGC Nice,136,"['58385d46-f382-4d4c-a24c-199162a8b2b1', 'c48f0522-070a-4f02-9d22-e77d48c94d92']",3,,,,,,,,,,,,,,,,,OGC Nice,136,00:11:03.648,Pass,
,,,,,,,,,,,,,,,,,,1.102422,,,,,,,,,,,,,,,741b8d38-bbbe-4e22-bc27-95fc0cf15663,2514,,"[27.8, 12.0]",3900580,56,,,,-0.4717775,,Right Foot,,,"[37.6, 7.0]",,Ground Pass,,11.001818,,,Pierrick Capelle,3071.0,,,,,,2,Regular Play,Yoann Andreu,3203.0,Left Back,126,Angers,145,['7b939e67-49d0-44dd-b7ca-3c76ff5d5575'],8,,,,,,,,,,,,,,,,,Angers,145,00:11:08.686,Pass,
,,,,,,,,,,,,,,,,,,1.105164,,,,,,,,,,,,,,,e5e7fad3-cb13-46ee-8834-e5df4bf69ba2,2520,,"[59.0, 0.1]",3900580,56,,,,0.6392398,,,,,"[70.3, 8.5]",,Low Pass,,14.080128,,,Billy Ketkeophomphone,4441.0,,,,,Throw-in,2,From Throw In,Yoann Andreu,3203.0,Left Back,127,Angers,145,['8d8913d8-5d40-441d-be81-3eb817d5f6e0'],33,,,,,,,,,,,,,,,,,Angers,145,00:11:33.299,Pass,
,,,,,,,,,,,,,,,,,,0.702391,,,,,,,,,,,,,,,fb8aab03-d691-487e-812d-4ce2bac846e6,2523,,"[71.2, 9.4]",3900580,56,,,,1.6391827,,Left Foot,,,"[70.7, 16.7]",,Low Pass,,7.3171034,,,Charles Diers,401484.0,,,,,,2,From Throw In,Billy Ketkeophomphone,4441.0,Center Forward,127,Angers,145,"['bb037a92-8feb-4dde-9790-e20aa2755ebd', 'd95c7bd9-5b40-4c9a-a4eb-cc5ff94908a8']",34,,,,,,,,,,,,,,,,,Angers,145,00:11:34.404,Pass,True
,,,,,,,,,,,,,,,,,,1.769687,,,,,,,,,,,,,,,c28a4c4b-3f21-431d-9d68-a1333ea8c639,2531,,"[42.8, 66.6]",3900580,56,,,,-2.086788,,Left Foot,,,"[33.1, 49.5]",,Ground Pass,,19.659603,,,Paul Baysse,4443.0,,,,,,2,Regular Play,Nampalys Mendy,4506.0,Center Defensive Midfield,128,OGC Nice,136,['5ebcc4ea-414c-4200-ad4e-449197b810f5'],37,,,,,,,,,,,,,,,,,OGC Nice,136,00:11:37.896,Pass,
,,,,,,,,,,,,,,,,,,1.810637,,,,,,,,,,,,,,,409aba6e-d14a-484f-8489-b1ce10f0b491,2534,,"[40.4, 36.5]",3900580,56,,,,-1.7166072,,Right Foot,,,"[36.2, 7.9]",,Ground Pass,,28.906746,,,Niklas Hult,16056.0,,,,,,2,Regular Play,Paul Baysse,4443.0,Left Center Back,128,OGC Nice,136,['ea1f53fb-152b-41b5-8b4f-d269c97226b5'],40,,,,,,,,,,,,,,,,,OGC Nice,136,00:11:40.928,Pass,
,,,,,,,,,,,,,,,,,,0.789287,,,,,,,,,,,,,,,45b3f09d-67ab-435f-8dc0-dbbe705aa70b,2537,,"[45.9, 9.0]",3900580,56,,,,1.2608563,,Left Foot,,,"[50.8, 24.3]",,Ground Pass,,16.06549,,,Jean Michaël Seri,3359.0,,,,,,2,Regular Play,Niklas Hult,16056.0,Left Back,128,OGC Nice,136,['bde61137-fa9b-43d9-ab6a-47ec24f950ac'],45,,,,,,,,,,,,,,,,,OGC Nice,136,00:11:45.996,Pass,
,,,,,,,,,,,,,,,,,,2.614098,,,,,,,,,,,,,,,063dc0f7-8526-4181-9eed-358e53e97b36,2540,,"[50.8, 24.3]",3900580,56,,,,1.2535553,,Right Foot,,,"[68.3, 77.6]",,High Pass,,56.099377,,,Jérémy Pied,4270.0,,True,,,,2,Regular Play,Jean Michaël Seri,3359.0,Left Center Midfield,128,OGC Nice,136,['33afb35a-ede6-45b5-9324-e51613c7fb8c'],48,,,,,,,,,,,,,,,,,OGC Nice,136,00:11:48.653,Pass,
,,,,,,,,,,,,,,,,,,0.724082,,,,,,,,,,,,,,,60eb7d99-c2bb-4cfd-856a-465324816e76,2546,,"[42.3, 80.0]",3900580,56,True,,,-0.22311336,,,,,"[54.2, 77.3]",,Low Pass,,12.202458,,,Jérémy Pied,4270.0,,,,,Throw-in,2,From Throw In,Romain Genevois,2971.0,Right Center Back,129,OGC Nice,136,['e194dd16-ede6-4da8-a8d1-1e202322ff3f'],58,,,,,,,,,,,,,,,,,OGC Nice,136,00:11:58.366,Pass,
,,,,,,,,,,,,,,,,,,2.178901,,,,,,,,,,,,,,,5b72676e-7207-41ed-a41f-0591090c3af3,2548,,"[54.2, 77.3]",3900580,57,,,,-2.5938528,,Right Foot,,,"[44.2, 71.2]",,Ground Pass,,11.713667,,,Romain Genevois,2971.0,,,,,,2,From Throw In,Jérémy Pied,4270.0,Right Back,129,OGC Nice,136,['27b1a76c-6504-4944-8c6c-9bb815c0c426'],0,,,,,,,,,,,,,,,,,OGC Nice,136,00:12:00.178,Pass,
,,,,,,,,,,,,,,,,,,2.026988,,,,,,,,,,,,,,,72a75053-7a6d-4412-8403-9aec56c2e652,2550,,"[44.2, 69.1]",3900580,57,,,,-1.8064657,,Right Foot,,,"[36.9, 38.7]",,Ground Pass,,31.264196,,,Paul Baysse,4443.0,,,,,,2,From Throw In,Romain Genevois,2971.0,Right Center Back,129,OGC Nice,136,['84b671a2-9c5d-4cf2-acc9-63fc355fbeb5'],2,,,,,,,,,,,,,,,,,OGC Nice,136,00:12:02.357,Pass,
,,,,,,,,,,,,,,,,,,1.250833,,,,,,,,,,,,,,,891c5df3-a0db-4371-b5b5-7d9c2b68dd4c,2553,,"[55.3, 39.0]",3900580,57,,,,-1.3240223,,Right Foot,,,"[58.6, 25.9]",,Ground Pass,,13.509256,,,Nampalys Mendy,4506.0,,,,,,2,From Throw In,Paul Baysse,4443.0,Left Center Back,129,OGC Nice,136,['25fd3a2e-6e4e-4735-957a-71daa15042ef'],8,,,,,,,,,,,,,,,,,OGC Nice,136,00:12:08.649,Pass,
,,,,,,,,,,,,,,,,,,1.002942,,,,,,,,,,,,,,,757ffb9c-f516-4cf0-a33a-7d3606297bbe,2557,,"[56.7, 26.6]",3900580,57,,,,1.8875386,,Right Foot,,,"[50.8, 44.6]",,Ground Pass,,18.94228,,,Paul Baysse,4443.0,,,,,,2,From Throw In,Nampalys Mendy,4506.0,Center Defensive Midfield,129,OGC Nice,136,"['5ed09d79-f653-4ddc-88c0-a62a4eea6403', 'f7dea506-db98-4b0c-a454-f585f69d76fc']",11,,,,,,,,,,,,,,,,,OGC Nice,136,00:12:11.264,Pass,True
,,,,,,,,,,,,,,,,,,0.586628,,,,,,,,,,,,,,,354f44a1-8d82-4e3b-b203-dc92aefcab29,2560,,"[50.8, 44.6]",3900580,57,,,,0.23441568,,Right Foot,,,"[57.5, 46.2]",,Ground Pass,,6.8883963,,,Vincent Koziello,4264.0,,,,,,2,From Throw In,Paul Baysse,4443.0,Left Center Back,129,OGC Nice,136,['0fb1a80a-a836-4250-a5c8-9b6e9276daf4'],13,,,,,,,,,,,,,,,,,OGC Nice,136,00:12:13.322,Pass,
,,,,,,,,,,,,,,,,,,0.851801,,,,,,,,,,,,,,,b3182509-f0e6-40a1-97d4-b0a122313b32,2563,,"[69.5, 71.2]",3900580,57,,,,0.6287963,,Right Foot,,,"[79.4, 78.4]",,Ground Pass,,12.241323,,,Jérémy Pied,4270.0,,,,,,2,From Throw In,Vincent Koziello,4264.0,Right Center Midfield,129,OGC Nice,136,['d48932ce-9e6f-4e4e-bf19-077584305430'],20,,,,,,,,,,,,,,,,,OGC Nice,136,00:12:20.540,Pass,
,,,,,,,,,,,,,,,,,,0.103409,,,,,,,,,,,,,,,6a3a6b90-d06b-44ff-9a20-b580a97239ab,2567,,"[77.6, 77.9]",3900580,57,,,,-0.36397895,,Right Foot,,,"[79.7, 77.1]",,Ground Pass,,2.2472205,,Incomplete,Franck Honorat,7198.0,,,,,,2,From Throw In,Jérémy Pied,4270.0,Right Back,129,OGC Nice,136,"['143283ce-fed0-4745-9674-fe8a9a01ece9', '6b670a0a-f664-4c93-a656-95fb3e5bd363', 'b53cc207-82b4-4c29-ba0b-00ea09f2adf6']",22,,,,,,,,,,,,,,,,,OGC Nice,136,00:12:22.262,Pass,True
,,,,,,,,,,,,,,,,,,1.394342,,,,,,,,,,,,,,,8761a4c7-6786-4923-919b-c0eb5f2bba8e,2572,,"[67.6, 77.0]",3900580,57,,,,-2.8071845,,Right Foot,,,"[55.8, 72.9]",,Ground Pass,,12.491998,,,Romain Genevois,2971.0,,,,,,2,From Throw In,Jérémy Pied,4270.0,Right Back,129,OGC Nice,136,['7171b7f0-da10-4035-8734-814115b723ff'],24,,,,,,,,,,,,,,,,,OGC Nice,136,00:12:24.677,Pass,
,,,,,,,,,,,,,,,,,,0.602943,,,,,,,,,,,,,,,7c13116b-ca2b-44f9-9063-a7aa8ff323c9,2576,,"[64.5, 62.7]",3900580,57,,,,-1.4219064,,Right Foot,,,"[65.1, 58.7]",,Ground Pass,,4.0447497,,,Nampalys Mendy,4506.0,,,,,,2,From Throw In,Romain Genevois,2971.0,Right Center Back,129,OGC Nice,136,['82161770-ac1e-45be-a4b6-43e455ea769b'],29,,,,,,,,,,,,,,,,,OGC Nice,136,00:12:29.446,Pass,
,,,,,,,,,,,,,,,,,,0.967647,,,,,,,,,,,,,,,10d013b8-8877-4533-8322-45002755294a,2579,,"[65.6, 57.4]",3900580,57,,,,1.3164283,,Right Foot,,,"[69.5, 72.4]",,Ground Pass,,15.49871,,,Vincent Koziello,4264.0,,,,,,2,From Throw In,Nampalys Mendy,4506.0,Center Defensive Midfield,129,OGC Nice,136,['8305a7ef-044c-4881-8599-bae9771684d9'],30,,,,,,,,,,,,,,,,,OGC Nice,136,00:12:30.982,Pass,
,,,,,,,,,,,,,,,,,,0.602595,,,,,,,,,,,,,,,0f404908-5c4e-4ff1-9692-acd08d50234e,2582,,"[69.5, 72.4]",3900580,57,,,,-0.96163285,,Right Foot,,,"[72.5, 68.1]",,Ground Pass,,5.2430906,,,Nampalys Mendy,4506.0,,,,,,2,From Throw In,Vincent Koziello,4264.0,Right Center Midfield,129,OGC Nice,136,['9f6d8561-47a0-4a4e-90af-8ace96fd5cf7'],33,,,,,,,,,,,,,,,,,OGC Nice,136,00:12:33.199,Pass,
,,,,,,,,,,,,,,,,,,1.117854,,,,,,,,,,,,,,,720bf71e-163f-4c52-bebb-22e4a21e1835,2585,,"[72.5, 68.1]",3900580,57,,,,-1.036314,,Right Foot,,,"[82.8, 50.7]",,Ground Pass,,20.22004,,Incomplete,Franck Honorat,7198.0,,,,,,2,From Throw In,Nampalys Mendy,4506.0,Center Defensive Midfield,129,OGC Nice,136,"['245b2f82-9c2b-4729-9e26-72e61439484d', 'abe8bd8b-4f76-4b81-8742-13377f834010']",35,,,,,,,,,,,,,,,,,OGC Nice,136,00:12:35.509,Pass,
,,,,,,,,,,,,,,,,,,1.138433,,,,,,,,,,,,,,,cae979b6-239d-41a5-9602-e7af440bda95,2590,,"[37.2, 29.7]",3900580,57,,,,2.394637,,Right Foot,,,"[26.4, 39.7]",,Ground Pass,,14.718696,,,Ismaël Traoré,3045.0,,,,,,2,Regular Play,Cheikh N''Doye,5676.0,Right Center Midfield,130,Angers,145,"['3516829a-cdc0-43dc-988c-c2bf8d924df0', '843a5e96-4a0b-47b0-9fa4-ca53f314052a']",38,,,,,,,,,,,,,,,,,Angers,145,00:12:38.387,Pass,True
,,,,,,,,,,,,,,,,,,1.64837,,,,,,,,,,,,,,,2864bb8b-c0ec-4c75-bb13-b1cc2c920224,2593,,"[27.5, 41.6]",3900580,57,,,,1.4579445,,Left Foot,,,"[30.9, 71.6]",,Ground Pass,,30.192053,,,Vincent Manceau,3431.0,,,,,,2,Regular Play,Ismaël Traoré,3045.0,Right Center Back,130,Angers,145,['5ea22f90-4e3f-4394-a8e4-e4cb7e5cd208'],40,,,,,,,,,,,,,,,,,Angers,145,00:12:40.721,Pass,
,,,,,,,,,,,,,,,,,,3.593565,,,,,,,,,,,,,,,8674805b-03ea-4780-8393-3d69349b4b02,2596,,"[38.7, 73.1]",3900580,57,,,,-0.19237384,,Right Foot,,,"[96.2, 61.9]",,High Pass,,58.580627,,Incomplete,Gilles Sunu,3111.0,,,,,,2,Regular Play,Vincent Manceau,3431.0,Right Back,130,Angers,145,"['21f5d240-800b-48ef-a38a-242ea1dea99e', 'b6e6acb3-90db-4002-93a8-02550acc1b1b']",43,,,,,,,,,,,,,,,,,Angers,145,00:12:43.787,Pass,
,,,,,,,,,,,,,,,,,,2.908923,,,,,,,,,,,,,,,b6e6acb3-90db-4002-93a8-02550acc1b1b,2599,,"[23.9, 18.2]",3900580,57,,,,1.9202476,,Right Foot,,,"[15.3, 41.8]",,Ground Pass,,25.11812,,,Yoan Cardinale,4257.0,,,,,Recovery,2,Regular Play,Paul Baysse,4443.0,Left Center Back,131,OGC Nice,136,"['8674805b-03ea-4780-8393-3d69349b4b02', 'cd8067f5-70d8-488f-84e1-6038cc92ecfb']",47,,,,,,,,,,,,,,,,,OGC Nice,136,00:12:47.381,Pass,
,,,,,,,,,,,,,,,,,,2.889594,,,,,,,,,,,,,,,061efe94-3142-4a26-9a21-4b4902d90375,2603,,"[16.2, 44.3]",3900580,57,,,,0.34957048,,Right Foot,,,"[66.4, 62.6]",,High Pass,,53.431545,,Incomplete,Hatem Ben Arfa,16462.0,,,,,,2,Regular Play,Yoan Cardinale,4257.0,Goalkeeper,131,OGC Nice,136,"['46d070ce-ee7e-4488-98d5-31060466a975', 'a31014c7-54a5-486c-8505-dcc123f9529f']",51,,,,,,,,,,,,,,,,,OGC Nice,136,00:12:51.372,Pass,
,,,,,,,,,,,,,,,,,,1.442899,,,,,,,,,,,,,,,a31014c7-54a5-486c-8505-dcc123f9529f,2605,,"[53.7, 17.5]",3900580,57,,,,0.7410408,,Head,,,"[73.7, 35.8]",,Low Pass,,27.108854,,Incomplete,Cheikh N''Doye,5676.0,,,,,Recovery,2,Regular Play,Yoann Andreu,3203.0,Left Back,131,OGC Nice,136,"['061efe94-3142-4a26-9a21-4b4902d90375', '1cfd8434-1419-4ef4-8c95-248c338eb708', '828c3822-bba3-481f-bb68-c62d4a14f062']",54,,,,,,,,,,,,,,,,,Angers,145,00:12:54.262,Pass,
,,,,,,,,,,,,,,,,,,1.389503,,,,,,,,,,,,,,,8fdd6328-92b4-4538-a1e9-5740bdb9a9f8,2610,,"[46.2, 42.9]",3900580,57,,,,-1.4997863,,Right Foot,,,"[47.9, 19.0]",,Ground Pass,,23.960384,,,Jean Michaël Seri,3359.0,,,,,,2,Regular Play,Nampalys Mendy,4506.0,Center Defensive Midfield,131,OGC Nice,136,"['90ade864-55f6-4267-955a-e323cf06cd26', 'ec7819dc-825c-4518-b120-d668ff139257']",57,,,,,,,,,,,,,,,,,OGC Nice,136,00:12:57.066,Pass,True
,,,,,,,,,,,,,,,,,,1.430605,,,,,,,,,,,,,,,7e3b7b0d-1114-4415-93be-cbeec885f621,2613,,"[50.9, 18.7]",3900580,57,,,,-0.7617805,,Right Foot,,,"[63.9, 6.3]",,Ground Pass,,17.965523,,,Niklas Hult,16056.0,,,,,,2,Regular Play,Jean Michaël Seri,3359.0,Left Center Midfield,131,OGC Nice,136,['b123274a-4f54-4840-a512-df3a9e40a488'],59,,,,,,,,,,,,,,,,,OGC Nice,136,00:12:59.554,Pass,
,,,,,,,,,,,,,,,,,,0.843489,,,,,,,,,,,,,,,724d5d4b-e132-4b96-ba4c-d36e06bdf27f,2616,,"[101.5, 7.9]",3900580,58,,,,-1.6879051,,Left Foot,,,"[101.1, 4.5]",,Ground Pass,,3.4234486,,,Franck Honorat,7198.0,,,,,,2,Regular Play,Niklas Hult,16056.0,Left Back,131,OGC Nice,136,['fc27db1c-382f-4123-ac63-f2ba5901b049'],6,,,,,,,,,,,,,,,,,OGC Nice,136,00:13:06.094,Pass,
,,,,,,,,,,,,,,,,,,1.895522,,,,,,,,,,,,,,,8ea621d0-4294-4e60-be94-9ba7569e428b,2619,,"[97.5, 12.3]",3900580,58,,,,1.9279304,2676e7dc-f9ec-4059-b19e-594b2002ad0d,Right Foot,,,"[90.0, 32.4]",,Ground Pass,,21.45367,,,Jean Michaël Seri,3359.0,True,,,,,2,Regular Play,Franck Honorat,7198.0,Left Center Forward,131,OGC Nice,136,['e00144a5-1b2e-4c3c-9815-95f5e0304f4d'],7,,,,,,,,,,,,,,,,,OGC Nice,136,00:13:07.914,Pass,
,,,,,,,,,,,,,,,,,,0.13544,,,,,,,,,,,,,,,e2df300f-187d-4fda-b8c7-c7186e46d496,2628,,"[98.6, 51.6]",3900580,58,,,,1.665748,,Right Foot,,,"[98.4, 53.7]",,Ground Pass,,2.1095023,,Incomplete,Jérémy Pied,4270.0,,,,,Recovery,2,Regular Play,Jean Michaël Seri,3359.0,Left Center Midfield,131,OGC Nice,136,"['a95e9e28-74b5-4350-ad58-2a0177a425b2', 'ae2727d6-bfc2-4cbe-aa4b-9b70f5c8abaf', 'd12aa9bf-1c0d-4216-bd93-d6d5db409f7f']",14,,,,,,,,,,,,,,,,,OGC Nice,136,00:13:14.552,Pass,True
,,,,,,,,,,,,,,,,,,1.353663,,,,,,,,,,,,,,,6690ce25-c9ad-4fb0-9a48-6f1a9929f02a,2635,,"[105.1, 60.2]",3900580,58,,,,-1.0978898,,Right Foot,True,,"[116.1, 38.7]",,High Pass,,24.15057,,Incomplete,Hatem Ben Arfa,16462.0,,,,,,2,Regular Play,Jérémy Pied,4270.0,Right Back,131,OGC Nice,136,"['2e77d5d3-87a4-4a69-8d80-5b7f7ba8fcbf', 'c743a3b5-bc3d-4614-8cb5-286c08850c02']",18,,,,,,,,,,,,,,,,,OGC Nice,136,00:13:18.179,Pass,
