50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,3a4e8002-f282-4b2f-81e1-97ef73c2faf7,1,,,3901145,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Angers,145,,0,,,,,,,,,,,,,,,"{'formation': 433, 'lineup': [{'player': {'id': 34953, 'name': 'Denis Petrić'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 401482, 'name': 'Gaël Angoula'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 3045, 'name': 'Ismaël Traoré'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 8}, {'player': {'id': 3549, 'name': 'Romain Thomas'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 24}, {'player': {'id': 3431, 'name': 'Vincent Manceau'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 29}, {'player': {'id': 7230, 'name': 'Grégory Bourillon'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 6}, {'player': {'id': 401484, 'name': 'Charles Diers'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 20}, {'player': {'id': 3071, 'name': 'Pierrick Capelle'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 15}, {'player': {'id': 4441, 'name': 'Billy Ketkeophomphone'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 14}, {'player': {'id': 7212, 'name': 'Mohamed Saïd Benrahma'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 25}, {'player': {'id': 7337, 'name': 'Mohamed Lamine Yattara'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]}",Angers,145,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,3007072d-a8b5-4722-a877-b06360d28b55,2,,,3901145,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Angers,145,,0,,,,,,,,,,,,,,,"{'formation': 4231, 'lineup': [{'player': {'id': 42428, 'name': 'Jonathan Ligali'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 30}, {'player': {'id': 4669, 'name': 'William Jean Rémy'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 21}, {'player': {'id': 3674, 'name': 'Vitorino Hilton da Silva'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 4}, {'player': {'id': 3011, 'name': 'Daniel Congré'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 3}, {'player': {'id': 3676, 'name': 'Jérôme Roussillon'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 24}, {'player': {'id': 3421, 'name': 'Bryan Dabo'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 14}, {'player': {'id': 40530, 'name': 'Jamel Saihi'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 23}, {'player': {'id': 3679, 'name': 'Souleymane Camara'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 19}, {'player': {'id': 6661, 'name': 'Ryad Boudebouz'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 10}, {'player': {'id': 2980, 'name': 'Kévin Bérigaud'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 26}, {'player': {'id': 30255, 'name': 'Mustapha Yatabaré'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]}",Montpellier,139,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,f4f0711e-13cd-43d8-9276-758f3d51109a,3,,,3901145,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Angers,145,['9b12798c-9567-4da8-8b22-434180586e81'],0,,,,,,,,,,,,,,,,Angers,145,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,9b12798c-9567-4da8-8b22-434180586e81,4,,,3901145,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Angers,145,['f4f0711e-13cd-43d8-9276-758f3d51109a'],0,,,,,,,,,,,,,,,,Montpellier,139,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,bf8c02a7-a1cc-43ba-a74c-21ecc792eaa6,1969,,,3901145,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,94,Montpellier,139,['5fa4e036-14c0-465a-bbb1-9edb1693212f'],0,,,,,,,,,,,,,,,,Angers,145,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,5fa4e036-14c0-465a-bbb1-9edb1693212f,1970,,,3901145,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,94,Montpellier,139,['bf8c02a7-a1cc-43ba-a74c-21ecc792eaa6'],0,,,,,,,,,,,,,,,,Montpellier,139,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.185562,,,,,,,,,,,,b3096b02-b58d-4e14-a38b-19f4668a0db7,5,,"[61.0, 40.1]",3901145,0,,,,,-0.957589,,Right Foot,,,,"[62.9, 37.4]",,Ground Pass,,3.3015149,,,,Pierrick Capelle,3071.0,,,,,Kick Off,1,From Kick Off,Mohamed Lamine Yattara,7337.0,Center Forward,2,Angers,145,['1513edb1-a9d3-4ddd-8ea9-39f33439f7ec'],1,,,,,,,,,,,,,,,,Angers,145,00:00:01.527,Pass,
,,,,,,,,,,,,,,,,1.271754,,,,,,,,,,,,a838907d-0322-4478-bb7e-bc9b91c138c2,7,,"[62.3, 37.0]",3901145,0,,,,,2.415336,,Right Foot,,,,"[46.2, 51.3]",,Ground Pass,,21.533695,,,,Charles Diers,401484.0,,,,,,1,From Kick Off,Pierrick Capelle,3071.0,Left Center Midfield,2,Angers,145,['2d8bbf4b-a598-4fae-9d52-238a6c834c35'],1,,,,,,,,,,,,,,,,Angers,145,00:00:01.713,Pass,
,,,,,,,,,,,,,,,,2.724257,,,,,,,,,,,,cb4d3ab8-de01-4511-80bb-9c04d4ebf302,10,,"[45.6, 51.1]",3901145,0,,,,,-2.3606586,,Right Foot,,,,"[23.1, 28.8]",,Ground Pass,,31.6787,,,,Romain Thomas,3549.0,,,,,,1,From Kick Off,Charles Diers,401484.0,Right Center Midfield,2,Angers,145,['49c5fcc7-078c-4caf-ab3c-8a6116743d75'],3,,,,,,,,,,,,,,,,Angers,145,00:00:03.729,Pass,
,,,,,,,,,,,,,,,,1.461759,,,,,,,,,,,,8625830d-e6ca-48dd-8c46-b0ed73caa271,13,,"[23.6, 20.9]",3901145,0,,,,,-1.1458199,,Left Foot,,,,"[29.8, 7.2]",,Ground Pass,,15.03762,,,,Vincent Manceau,3431.0,,,,,,1,From Kick Off,Romain Thomas,3549.0,Left Center Back,2,Angers,145,['5b620014-52c0-4286-b688-cd6585d5b8d1'],6,,,,,,,,,,,,,,,,Angers,145,00:00:06.453,Pass,
,,,,,,,,,,,,,,,,2.363922,,,,,,,,,,,,2f946a46-f190-41a8-ba92-9db9f9c7027c,16,,"[29.1, 6.8]",3901145,0,,,,,0.15660188,,Right Foot,,,,"[76.6, 14.3]",,High Pass,,48.08846,,Incomplete,,Mohamed Lamine Yattara,7337.0,,,,,,1,From Kick Off,Vincent Manceau,3431.0,Left Back,2,Angers,145,"['8f8040a4-74c0-463d-852a-c6da51a4a19d', 'e1e89fdd-5d99-46fa-a964-2fb28cd17d3d']",9,,,,,,,,,,,,,,,,Angers,145,00:00:09.275,Pass,
,,,,,,,,,,,,,,,,1.780513,,,,,,,,,,,,21b9d065-c97c-46a3-9887-49a90145889b,19,,"[52.9, 11.5]",3901145,0,,,,,-0.1120824,,Head,,,,"[76.0, 8.9]",,High Pass,,23.24586,,Incomplete,,Mohamed Saïd Benrahma,7212.0,,,,,Recovery,1,From Kick Off,Grégory Bourillon,7230.0,Center Defensive Midfield,2,Angers,145,"['b13a41d3-f0e4-4f9d-9372-c127fc35b98e', 'c78dfcec-2a62-4a70-91bb-e3b45f6754ca']",14,,,,,,,,,,,,,,,,Angers,145,00:00:14.233,Pass,
,,,,,,,,,,,,,,,,1.300032,,,,,,,,,,,,c78dfcec-2a62-4a70-91bb-e3b45f6754ca,21,,"[44.1, 71.2]",3901145,0,,,,,-0.49472567,,Head,,,,"[59.3, 63.0]",,High Pass,,17.270784,,,,Ryad Boudebouz,6661.0,,,,,Recovery,1,From Kick Off,William Jean Rémy,4669.0,Right Back,2,Angers,145,"['053e1a7c-eff7-4519-a1a8-64b6fe06fe66', '21b9d065-c97c-46a3-9887-49a90145889b']",16,,,,,,,,,,,,,,,,Montpellier,139,00:00:16.013,Pass,
,,,,,,,,,,,,,,,,4.001382,,,,,,,,,,,,03ef1848-32be-4da0-b2f6-b15324aaac55,25,,"[64.2, 70.7]",3901145,0,,,,,-0.2147819,,Right Foot,,,,"[116.0, 59.4]",,Low Pass,,53.018204,,Incomplete,,Souleymane Camara,3679.0,,,,,,1,From Kick Off,Ryad Boudebouz,6661.0,Center Attacking Midfield,2,Angers,145,"['428f0c9a-bf8e-443e-b928-1a07c7503d3c', '80c98441-4a8b-4ebf-9d70-13272ec5bdd3']",20,,,,,,,,,,,,,,,,Montpellier,139,00:00:20.814,Pass,
,,,,,,,,,,,,,,,,1.202975,,,,,,,,,,,,48accd1f-9244-4143-97d2-370458469ec8,35,,"[120.0, 80.0]",3901145,0,,,,,-1.6789982,,Left Foot,,,,"[116.6, 48.7]",,High Pass,True,31.484123,,,,Souleymane Camara,3679.0,,,Inswinging,,Corner,1,From Corner,Ryad Boudebouz,6661.0,Center Attacking Midfield,4,Montpellier,139,['5ff70888-1465-431d-bc52-eaed1ff5ef26'],58,,,,,,,,,,,,,,,,Montpellier,139,00:00:58.175,Pass,
,,,,,,,,,,,,,,,,1.229433,,,,,,,,,,,,0483454e-ce9f-4016-89f8-695656f84e74,38,,"[115.8, 50.2]",3901145,0,,,,,2.3702781,f03b784a-b67a-4850-8dd4-cfbe83b318bf,Right Foot,,True,,"[108.6, 57.2]",True,Low Pass,,10.041912,,,,Kévin Bérigaud,2980.0,,,,,,1,From Corner,Souleymane Camara,3679.0,Right Wing,4,Montpellier,139,"['3d1683b4-45e4-4b8f-9543-c61f75b70cf2', 'e2cbc01c-63ae-4191-832a-de35135431bd']",59,,,,,,,,,,,,,,,,Montpellier,139,00:00:59.378,Pass,True
,,,,,,,,,,,,,,,,0.368405,,,,,,,,,,,,856236dc-d66b-452a-8381-68585ef69a3d,42,,"[61.0, 40.1]",3901145,1,,True,,,-1.2082521,,Right Foot,,,,"[62.1, 37.2]",,Ground Pass,,3.1016126,,,,Pierrick Capelle,3071.0,,,,,Kick Off,1,From Kick Off,Mohamed Lamine Yattara,7337.0,Center Forward,5,Angers,145,['0fdd4fa5-4b04-4493-9c4e-4d37a1dc2327'],35,,,,,,,,,,,,,,,,Angers,145,00:01:35.307,Pass,
,,,,,,,,,,,,,,,,1.600631,,,,,,,,,,,,9da7e8af-7aeb-4548-903a-88b64c34ac48,44,,"[62.1, 37.2]",3901145,1,,True,,,2.3430374,,Left Foot,,,,"[54.6, 44.9]",,Ground Pass,,10.748954,,,,Charles Diers,401484.0,,,,,,1,From Kick Off,Pierrick Capelle,3071.0,Left Center Midfield,5,Angers,145,['438e2918-03e0-486d-9dc5-c094d5ba4445'],35,,,,,,,,,,,,,,,,Angers,145,00:01:35.676,Pass,
,,,,,,,,,,,,,,,,2.131035,,,,,,,,,,,,18bcebc0-13e7-455e-bfad-487ac439b86c,46,,"[54.6, 54.5]",3901145,1,,,,,1.8545904,,Right Foot,,,,"[49.0, 73.7]",,Ground Pass,,20.0,,,,Gaël Angoula,401482.0,,,,,,1,From Kick Off,Charles Diers,401484.0,Right Center Midfield,5,Angers,145,['eea4e9ec-d9ee-475d-9837-9e511bf8c7e8'],39,,,,,,,,,,,,,,,,Angers,145,00:01:39.654,Pass,
,,,,,,,,,,,,,,,,2.705078,,,,,,,,,,,,ffe399d1-aa4c-4c95-b266-e87d2b99fbc3,48,,"[49.2, 74.2]",3901145,1,,,,,0.23337376,,Right Foot,,,,"[73.6, 80.0]",,High Pass,,25.079872,,Out,,Billy Ketkeophomphone,4441.0,,,,,,1,From Kick Off,Gaël Angoula,401482.0,Right Back,5,Angers,145,['f1de03b3-d753-4584-8a6c-3b952dc01f02'],41,,,,,,,,,,,,,,,,Angers,145,00:01:41.785,Pass,
,,,,,,,,,,,,,,,,0.71069,,,,,,,,,,,,fb0bb627-8b97-4db5-bcdf-22a81c00adbf,50,,"[49.7, 0.1]",3901145,1,,,,,1.9594858,,,,,,"[45.4, 10.6]",,Low Pass,,11.346365,,,,Jamel Saihi,40530.0,,,,,Throw-in,1,From Throw In,Jérôme Roussillon,3676.0,Left Back,6,Montpellier,139,['e4099c09-52f5-4564-8291-75c6fd858a63'],51,,,,,,,,,,,,,,,,Montpellier,139,00:01:51.374,Pass,
,,,,,,,,,,,,,,,,0.855828,,,,,,,,,,,,6b09b39f-4cec-42b0-87a5-db95da8fa75e,52,,"[45.0, 10.4]",3901145,1,,,,,-1.4382448,,Right Foot,,,,"[46.0, 2.9]",,Ground Pass,,7.566373,,,,Jérôme Roussillon,3676.0,,,,,,1,From Throw In,Jamel Saihi,40530.0,Left Defensive Midfield,6,Montpellier,139,['0ad78702-b71b-4ddf-9774-bf38e40d5046'],52,,,,,,,,,,,,,,,,Montpellier,139,00:01:52.085,Pass,
,,,,,,,,,,,,,,,,3.061598,,,,,,,,,,,,24cb5ee3-8275-4b3b-9de5-f775b0d2d829,56,,"[42.2, 3.1]",3901145,1,,,,,1.9772855,,Right Foot,,,True,"[29.2, 33.3]",,High Pass,,32.879173,,,,Vitorino Hilton da Silva,3674.0,,,,,,1,From Throw In,Jérôme Roussillon,3676.0,Left Back,6,Montpellier,139,"['b9b8d72e-f56e-4ade-ac82-3826fba2a696', 'c66ebadb-bd6c-4cb2-8c78-6618fead3419']",55,,,,,,,,,,,,,,,,Montpellier,139,00:01:55.792,Pass,True
,,,,,,,,,,,,,,,,3.086578,,,,,,,,,,,,8b0ad55e-46c2-4ae1-abc1-7aa931886d32,60,,"[29.6, 32.4]",3901145,1,,,,,-0.21524431,,Right Foot,,,,"[82.2, 20.9]",,High Pass,,53.842457,,Incomplete,,Mustapha Yatabaré,30255.0,,,,,,1,From Throw In,Vitorino Hilton da Silva,3674.0,Right Center Back,6,Montpellier,139,"['a013b255-cc77-4f8a-91ae-515b4a59d9b3', 'c3d7021b-ca7d-40c9-85d8-dfd722adb8df']",58,,,,,,,,,,,,,,,,Montpellier,139,00:01:58.904,Pass,
,,,,,,,,,,,,,,,,2.478174,,,,,,,,,,,,c3d7021b-ca7d-40c9-85d8-dfd722adb8df,62,,"[37.9, 59.2]",3901145,2,,,,,0.99509734,,Head,,,,"[51.4, 80.0]",,High Pass,,24.796976,,Out,,Billy Ketkeophomphone,4441.0,,,,,Recovery,1,From Throw In,Ismaël Traoré,3045.0,Right Center Back,6,Montpellier,139,"['8b0ad55e-46c2-4ae1-abc1-7aa931886d32', 'ecb462eb-94ad-4ec0-8db9-e8f43682fa65']",1,,,,,,,,,,,,,,,,Angers,145,00:02:01.991,Pass,
,,,,,,,,,,,,,,,,3.110746,,,,,,,,,,,,7e69d956-fa8a-4fdd-aa6c-49df8f865400,64,,"[70.9, 0.1]",3901145,2,,,,,2.9886608,,,,,,"[44.3, 4.2]",,High Pass,,26.914124,,,,Daniel Congré,3011.0,,,,,Throw-in,1,From Throw In,Jérôme Roussillon,3676.0,Left Back,7,Montpellier,139,['980b4196-1a3c-4cef-b792-733e22c55c10'],20,,,,,,,,,,,,,,,,Montpellier,139,00:02:20.517,Pass,
,,,,,,,,,,,,,,,,2.4,,,,,,,,,,,,6bc048ac-6d7e-4c77-a0f9-ad05e2f77189,67,,"[40.1, 5.3]",3901145,2,,,,,1.7897972,,Right Foot,,,,"[33.0, 37.2]",,Ground Pass,,32.680576,,,,Vitorino Hilton da Silva,3674.0,,,,,,1,From Throw In,Daniel Congré,3011.0,Left Center Back,7,Montpellier,139,['6051bf28-9a19-4fc6-adce-5941a126d28f'],24,,,,,,,,,,,,,,,,Montpellier,139,00:02:24.159,Pass,
,,,,,,,,,,,,,,,,1.330504,,,,,,,,,,,,26e39adb-7905-4494-842d-287189b9d715,70,,"[45.2, 49.3]",3901145,2,,,,,-0.23648769,,Right Foot,,,,"[81.3, 40.6]",,High Pass,,37.13354,,Incomplete,,Mustapha Yatabaré,30255.0,,,,,,1,From Throw In,Vitorino Hilton da Silva,3674.0,Right Center Back,7,Montpellier,139,"['048d9ae3-3966-4ee5-8852-e65b06fa382d', 'c9584d59-012a-4ac4-9be7-bd5e6fbe7a40']",29,,,,,,,,,,,,,,,,Montpellier,139,00:02:29.158,Pass,
,,,,,,,,,,,,,,,,1.331195,,,,,,,,,,,,048d9ae3-3966-4ee5-8852-e65b06fa382d,72,,"[38.8, 39.5]",3901145,2,,,,,-0.16789593,,Other,,,,"[44.7, 38.5]",,Low Pass,,5.9841456,,,,Charles Diers,401484.0,,,,,Recovery,1,Regular Play,Grégory Bourillon,7230.0,Center Defensive Midfield,8,Angers,145,"['26e39adb-7905-4494-842d-287189b9d715', 'af39cc27-b22a-4959-9689-b8a9f838edd2']",30,,,,,,,,,,,,,,,,Angers,145,00:02:30.489,Pass,
,,,,,,,,,,,,,,,,1.134298,,,,,,,,,,,,74f7d5ff-b910-4fb6-bf86-faa838497539,76,,"[54.6, 32.7]",3901145,2,,,,,-0.6737567,,Left Foot,,,,"[67.0, 22.8]",,Ground Pass,,15.867262,,,,Pierrick Capelle,3071.0,,,,,,1,Regular Play,Charles Diers,401484.0,Right Center Midfield,8,Angers,145,['84e3fb8e-96c3-4884-8709-927fccb8021a'],33,,,,,,,,,,,,,,,,Angers,145,00:02:33.362,Pass,
,,,,,,,,,,,,,,,,4.781594,,,,,,,,,,,,a5cdf631-c850-4eb1-ae4c-7167a2bb6e46,79,,"[72.3, 14.1]",3901145,2,,,,,0.8497079,,Left Foot,,,,"[110.8, 57.9]",,High Pass,,58.315434,,Incomplete,,Mohamed Lamine Yattara,7337.0,,True,,,,1,Regular Play,Pierrick Capelle,3071.0,Left Center Midfield,8,Angers,145,"['e2967a7f-bc00-4229-b971-5248da22cc7a', 'ee8b2917-ac87-4e31-8ecc-20e2d378b4ca']",36,,,,,,,,,,,,,,,,Angers,145,00:02:36.249,Pass,
,,,,,,,,,,,,,,,,2.92,,,,,,,,,,,,88d7c0f8-5138-4e5b-b0dd-34de88ce810c,84,,"[9.5, 30.9]",3901145,2,,,,,1.1471274,,Keeper Arm,,,,"[21.0, 56.4]",,Ground Pass,,27.973202,,,,Vitorino Hilton da Silva,3674.0,,,,,,1,Regular Play,Jonathan Ligali,42428.0,Goalkeeper,9,Montpellier,139,['d2d58e51-1b99-4c41-b769-942010f40dbf'],45,,,,,,,,,,,,,,,,Montpellier,139,00:02:45.030,Pass,
,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,835e4a00-c2b9-42fb-8d3a-b3484bd8aa3f,87,,"[21.0, 56.4]",3901145,2,,,,,-0.7594972,,Right Foot,,,,"[30.9, 47.0]",,Ground Pass,,13.65174,,,,Jamel Saihi,40530.0,,,,,,1,Regular Play,Vitorino Hilton da Silva,3674.0,Right Center Back,9,Montpellier,139,['5d5d5d41-8a5c-4d81-87d2-4f5ad7fe271f'],47,,,,,,,,,,,,,,,,Montpellier,139,00:02:47.981,Pass,
,,,,,,,,,,,,,,,,0.855993,,,,,,,,,,,,e8d48d5b-e1ae-4f1b-9688-5a41089494fe,90,,"[52.5, 50.4]",3901145,2,,,,,0.22423474,,Right Foot,,,,"[69.6, 54.3]",,Ground Pass,,17.539099,,,,Souleymane Camara,3679.0,,,,,,1,Regular Play,Jamel Saihi,40530.0,Left Defensive Midfield,9,Montpellier,139,['76fa9ea9-9ced-4769-9901-a394c9df0b85'],53,,,,,,,,,,,,,,,,Montpellier,139,00:02:53.181,Pass,
,,,,,,,,,,,,,,,,0.935696,,,,,,,,,,,,6a4bba9e-ccce-4a2c-80fa-4a3ce4e2b0cb,92,,"[69.6, 54.3]",3901145,2,,,,,0.94021857,,Right Foot,,,,"[76.9, 64.3]",,Ground Pass,,12.381034,,,,Bryan Dabo,3421.0,,,,,,1,Regular Play,Souleymane Camara,3679.0,Right Wing,9,Montpellier,139,['6874d7d5-6242-41be-a0ed-2797d33c99a7'],54,,,,,,,,,,,,,,,,Montpellier,139,00:02:54.037,Pass,
,,,,,,,,,,,,,,,,1.695949,,,,,,,,,,,,d4661516-8f6d-4f7d-ade9-955fa33b2675,96,,"[73.6, 55.8]",3901145,2,,,,,2.7540689,,Right Foot,,,,"[63.8, 59.8]",,Ground Pass,,10.584895,,,,Jamel Saihi,40530.0,,,,,,1,Regular Play,Bryan Dabo,3421.0,Right Defensive Midfield,9,Montpellier,139,['d93bfbf1-6154-41d9-8d7d-041bef39d714'],56,,,,,,,,,,,,,,,,Montpellier,139,00:02:56.134,Pass,
,,,,,,,,,,,,,,,,1.027935,,,,,,,,,,,,6d278c29-a92e-4ed6-924c-c3dc41c5168b,99,,"[65.7, 61.8]",3901145,2,,,,,0.15991312,,Right Foot,,,,"[90.5, 65.8]",,Ground Pass,,25.12051,,,,Souleymane Camara,3679.0,,,,,,1,Regular Play,Jamel Saihi,40530.0,Left Defensive Midfield,9,Montpellier,139,['26b5d8ba-be44-488b-8ff9-74483c5152da'],57,,,,,,,,,,,,,,,,Montpellier,139,00:02:57.845,Pass,
,,,,,,,,,,,,,,,,1.798586,,,,,,,,,,,,1d5bb746-f9e1-4df0-adeb-1de62bc5540c,104,,"[10.7, 6.4]",3901145,3,,,,,1.879499,,Left Foot,,,,"[2.6, 31.8]",,Ground Pass,,26.66027,,,,Denis Petrić,34953.0,,,,,,1,Regular Play,Romain Thomas,3549.0,Left Center Back,10,Angers,145,['e5202421-79fe-46a5-b953-6d1b182a0c71'],3,,,,,,,,,,,,,,,,Angers,145,00:03:03.966,Pass,
,,,,,,,,,,,,,,,,3.582274,,,,,,,,,,,,650919a7-19b6-46dd-80ed-8a3312760c4e,107,,"[4.3, 31.8]",3901145,3,,,,,-0.4135756,,Left Foot,,,,"[22.3, 23.9]",,High Pass,,19.657314,,,,Grégory Bourillon,7230.0,,,,,,1,Regular Play,Denis Petrić,34953.0,Goalkeeper,10,Angers,145,"['d3683687-1f52-4bae-9ee8-ee458273590e', 'deea3742-131a-4836-90e3-ad7fa6a8e9fa']",5,,,,,,,,,,,,,,,,Angers,145,00:03:05.764,Pass,True
,,,,,,,,,,,,,,,,2.123944,,,,,,,,,,,,9dc0fe87-c2b5-436e-b582-411638cb8091,109,,"[22.3, 23.9]",3901145,3,,,,,-1.016887,,Head,,,,"[33.0, 6.6]",,High Pass,,20.341583,,Incomplete,,Mohamed Saïd Benrahma,7212.0,,,,,,1,Regular Play,Grégory Bourillon,7230.0,Center Defensive Midfield,10,Angers,145,"['2b72d3ab-ebc7-4cd5-9cb5-2b81c1f7e8ed', 'fa913b40-d54b-46a7-b36f-c48cbfd1291c']",9,,,,,,,,,,,,,,,,Angers,145,00:03:09.346,Pass,
,,,,,,,,,,,,,,,,0.21256,,,,,,,,,,,,fa913b40-d54b-46a7-b36f-c48cbfd1291c,111,,"[87.1, 73.5]",3901145,3,,,,,-0.61320734,,Right Foot,,,,"[92.5, 69.7]",,High Pass,,6.6030297,,Incomplete,,Souleymane Camara,3679.0,,,,,Recovery,1,Regular Play,William Jean Rémy,4669.0,Right Back,10,Angers,145,"['1a655ee3-3c2e-41e3-8a80-f1e98423ce43', '2897a2f6-313e-4153-a52a-9919abd1e3fd', '9dc0fe87-c2b5-436e-b582-411638cb8091']",11,,,,,,,,,,,,,,,,Montpellier,139,00:03:11.470,Pass,
,,,,,,,,,,,,,,,,1.125763,,,,,,,,,,,,2897a2f6-313e-4153-a52a-9919abd1e3fd,113,,"[27.6, 10.4]",3901145,3,,,,,1.5707964,,Head,,,,"[27.6, 23.7]",,Low Pass,,13.3,,,,Pierrick Capelle,3071.0,,,,,Recovery,1,Regular Play,Mohamed Saïd Benrahma,7212.0,Left Wing,10,Angers,145,"['ac0558c6-fa20-4501-9257-fc35cef33192', 'fa913b40-d54b-46a7-b36f-c48cbfd1291c']",11,,,,,,,,,,,,,,,,Angers,145,00:03:11.683,Pass,
,,,,,,,,,,,,,,,,1.331329,,,,,,,,,,,,47e08e38-9e5e-4004-94d1-0413ffa006e2,116,,"[28.1, 22.4]",3901145,3,,,,,2.9541636,,Left Foot,,,,"[22.3, 23.5]",,Low Pass,,5.903389,,,,Grégory Bourillon,7230.0,,,,,,1,Regular Play,Pierrick Capelle,3071.0,Left Center Midfield,10,Angers,145,"['80d717ab-e571-49f8-afbb-e6730235028c', 'd4a22fc0-df01-47c7-911d-af3f0d5252ec']",12,,,,,,,,,,,,,,,,Angers,145,00:03:12.809,Pass,True
,,,,,,,,,,,,,,,,0.842413,,,,,,,,,,,,e049eba3-9994-4af6-aa5c-b0d813ed5f50,119,,"[21.0, 16.6]",3901145,3,,,,,-0.39358702,,Left Foot,,,,"[32.8, 11.7]",,Ground Pass,,12.776933,,,,Mohamed Saïd Benrahma,7212.0,,,,,,1,Regular Play,Grégory Bourillon,7230.0,Center Defensive Midfield,10,Angers,145,['9c17f8b1-2bcf-482e-9d90-3edf2a861131'],14,,,,,,,,,,,,,,,,Angers,145,00:03:14.907,Pass,
,,,,,,,,,,,,,,,,0.423209,,,,,,,,,,,,d6a995c2-390d-4840-98cc-9a760c5556e5,126,,"[90.5, 61.5]",3901145,3,,,,,0.6202495,,Right Foot,,,,"[93.3, 63.5]",,Ground Pass,,3.4409301,,,,William Jean Rémy,4669.0,,,,,Recovery,1,Regular Play,Ryad Boudebouz,6661.0,Center Attacking Midfield,11,Montpellier,139,"['2b5958cf-2361-4d78-8283-40eceb40b909', '46e12953-1783-49e6-b8c7-5f36f340d6f9']",16,,,,,,,,,,,,,,,,Montpellier,139,00:03:16.871,Pass,True
