50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.851784,,,,,,,,,,,,,c2e4bae3-02ec-462a-bfa5-5230ac46ef83,17,,,"[34.1, 70.4]",3829510,0,,,,-1.7252929,,Right Foot,,,"[30.3, 46.0]",,Ground Pass,,24.694128,,,,,Fallou Diagne,3022.0,,,,,,1,From Kick Off,Pedro Filipe Teodósio Mendes,3753.0,Right Center Back,2,Rennes,134,['d4584822-3552-45bf-a1c9-20fe7d65921d'],9,,,,,,,,,,,,,,,,,Rennes,134,00:00:09.526,Pass,
,,,,,,,,,,,,,,,,1.346902,,,,,,,,,,,,,0fa2c7cb-0c56-4154-93fa-a968329d7105,20,,,"[38.1, 40.0]",3829510,0,,,,-1.5077732,,Right Foot,,,"[39.4, 19.4]",,Ground Pass,,20.640978,,,,,Sylvain Armand,40699.0,,,,,,1,From Kick Off,Fallou Diagne,3022.0,Center Back,2,Rennes,134,['803bf156-3c25-4274-9d60-3592712ca7b5'],16,,,,,,,,,,,,,,,,,Rennes,134,00:00:16.576,Pass,
,,,,,,,,,,,,,,,,2.822946,,,,,,,,,,,,,1c164f0a-d4fa-4c1e-9f72-202d7a0e1379,23,,,"[42.6, 16.1]",3829510,0,,,,1.7396282,,Left Foot,,,"[38.1, 42.5]",,Ground Pass,,26.780777,,,,,Fallou Diagne,3022.0,,,,,,1,From Kick Off,Sylvain Armand,40699.0,Left Center Back,2,Rennes,134,['83c3d716-cd4b-47d1-8b11-f044a4001e61'],20,,,,,,,,,,,,,,,,,Rennes,134,00:00:20.243,Pass,
,,,,,,,,,,,,,,,,2.854549,,,,,,,,,,,,,a03fce80-fa62-4d5d-81a9-83a5555c735b,26,,,"[43.9, 48.4]",3829510,0,,,,0.8074659,,Right Foot,,,"[72.7, 78.5]",,High Pass,,41.658733,,,,,Steven Moreira,7197.0,,,,,,1,From Kick Off,Fallou Diagne,3022.0,Center Back,2,Rennes,134,['e44947b9-a5b3-4529-9710-a2bf37f9da63'],25,,,,,,,,,,,,,,,,,Rennes,134,00:00:25.682,Pass,
,,,,,,,,,,,,,,,,1.3771,,,,,,,,,,,,,aff5affc-e0f3-4189-a520-118337d1cf8b,29,,,"[72.7, 78.5]",3829510,0,,,,-0.68924886,,Right Foot,,,"[83.5, 69.6]",,High Pass,,13.994642,,,,,Giovanni-Guy Yann Sio,3018.0,,,,,,1,From Kick Off,Steven Moreira,7197.0,Right Wing Back,2,Rennes,134,['3a90d0ec-5540-4eca-bffe-c6346b84a4a9'],28,,,,,,,,,,,,,,,,,Rennes,134,00:00:28.577,Pass,
,,,,,,,,,,,,,,,,2.421924,,,,,,,,,,,,,6698b065-0c29-4beb-b3ea-210d3e19b740,32,,,"[83.1, 68.8]",3829510,0,,,,0.32009217,,Right Foot,,,"[101.2, 74.8]",,High Pass,,19.06856,,,,,Abdoulaye Doucouré,3292.0,,,,,,1,From Kick Off,Giovanni-Guy Yann Sio,3018.0,Right Center Forward,2,Rennes,134,"['2f88741b-39bc-44f8-8b08-4d27819f5042', '73d9063c-ee7c-4317-9d96-93adc2f55fcc']",29,,,,,,,,,,,,,,,,,Rennes,134,00:00:29.954,Pass,True
,,,,,,,,,,,,,,,,0.748767,,,,,,,,,,,,,e66a2446-5020-4f74-8b21-9e3c2d395730,35,,,"[112.6, 69.9]",3829510,0,,,,-1.5797247,,Right Foot,True,,"[112.4, 47.5]",,Low Pass,,22.400892,,,Incomplete,,Yacouba Sylla,29714.0,,,,,,1,From Kick Off,Abdoulaye Doucouré,3292.0,Center Attacking Midfield,2,Rennes,134,"['d9b4eb46-f921-4377-8ece-5fb895ac72c0', 'fe6ae805-4c05-45a7-8daf-48f438e80378']",33,,,,,,,,,,,,,,,,,Rennes,134,00:00:33.732,Pass,
,,,,,,,,,,,,,,,,2.506184,,,,,,,,,,,,,ed76c3e0-0040-4845-a2e7-848049f7a57f,38,,,"[120.0, 80.0]",3829510,1,,,,-1.7574643,4048de57-5327-489d-a4c6-212436f84226,Right Foot,,,"[110.5, 29.7]",,High Pass,,51.18926,,,,True,Fallou Diagne,3022.0,True,True,Outswinging,,Corner,1,From Corner,Pedro Henrique Konzen Medina da Silva,16503.0,Left Center Forward,3,Rennes,134,['5326538f-48f5-4990-b231-036974b368e5'],21,,,,,,,,,,,,,,,,,Rennes,134,00:01:21.674,Pass,
,,,,,,,,,,,,,,,,2.052612,,,,,,,,,,,,,54718f13-e0a9-48d2-9d99-08b098874d5a,43,,,"[9.1, 51.8]",3829510,1,True,,,0.82091624,,Keeper Arm,,,"[28.1, 72.2]",,Ground Pass,,27.87759,,,,,Jérémy Pied,4270.0,,,,,,1,Regular Play,Yoan Cardinale,4257.0,Goalkeeper,4,OGC Nice,136,['d9b20357-0a2b-47d5-b852-4733c902afe9'],29,,,,,,,,,,,,,,,,,OGC Nice,136,00:01:29.339,Pass,
,,,,,,,,,,,,,,,,0.859408,,,,,,,,,,,,,dba604c2-20fc-42ab-a560-6422ef87a90c,48,,,"[49.0, 80.0]",3829510,1,,,,-0.60683274,,,,,"[61.1, 71.6]",,Low Pass,,14.729901,,,,,Hatem Ben Arfa,16462.0,,,,,Throw-in,1,From Throw In,Jérémy Pied,4270.0,Right Back,5,OGC Nice,136,['8a3b62b2-6f29-4756-abff-7e8419344b21'],46,,,,,,,,,,,,,,,,,OGC Nice,136,00:01:46.866,Pass,
,,,,,,,,,,,,,,,,0.607742,,,,,,,,,,,,,a962c2de-55db-4772-bb56-483191621078,52,,,"[60.9, 70.9]",3829510,1,,,,2.9690146,,Right Foot,,,"[50.0, 72.8]",,Ground Pass,,11.064357,,,,,Jérémy Pied,4270.0,,,,,,1,From Throw In,Hatem Ben Arfa,16462.0,Left Center Forward,5,OGC Nice,136,"['758b226f-510d-4d82-a811-8e9e4c0180ab', 'bfa72601-1d0f-4bcd-9b3f-400e74736f7a']",47,,,,,,,,,,,,,,,,,OGC Nice,136,00:01:47.765,Pass,True
,,,,,,,,,,,,,,,,1.037261,,,,,,,,,,,,,acb986da-eaa3-4c0c-b3a4-32b472a2bb51,55,,,"[50.0, 72.8]",3829510,1,,,,-1.8058085,,Right Foot,,,"[48.3, 65.7]",,Ground Pass,,7.300685,,,,,Nampalys Mendy,4506.0,,,,,,1,From Throw In,Jérémy Pied,4270.0,Right Back,5,OGC Nice,136,['13849ab1-b366-4673-8383-694b38d7acda'],48,,,,,,,,,,,,,,,,,OGC Nice,136,00:01:48.453,Pass,
,,,,,,,,,,,,,,,,0.984288,,,,,,,,,,,,,ecd27bbe-9d46-41c2-a553-f3b6e30b4b83,62,,,"[67.5, 10.8]",3829510,1,,,,1.3503922,,Left Foot,,,"[71.6, 29.1]",,Ground Pass,,18.753666,,,,,Pedro Henrique Konzen Medina da Silva,16503.0,,,,,Recovery,1,Regular Play,Ludovic Baal,2985.0,Left Wing Back,6,Rennes,134,"['7ab93dde-c252-40ab-900d-7485a3cd4554', 'aa782f77-f6bb-4ac2-9800-a40a2d2b09f6']",50,,,,,,,,,,,,,,,,,Rennes,134,00:01:50.989,Pass,True
,,,,,,,,,,,,,,,,4.698884,,,,,,,,,,,,,8f5e45bd-8d8e-4efa-877c-8d0c0e11b193,70,,,"[42.3, 28.9]",3829510,1,,,,0.04186035,,Left Foot,,,"[80.5, 30.5]",,Ground Pass,,38.233494,True,,Incomplete,,Valère Germain,3210.0,,,,,Recovery,1,Regular Play,Ricardo Domingos Barbosa Pereira,6352.0,Left Back,6,Rennes,134,"['568a10f2-20b9-4b29-8a20-69fa90cc3ed6', '5969af25-f24f-40ae-9290-76240925e41d']",56,,,,,,,,,,,,,,,,,OGC Nice,136,00:01:56.979,Pass,
,,,,,,,,,,,,,,,,0.822692,,,,,,,,,,,,,568a10f2-20b9-4b29-8a20-69fa90cc3ed6,72,,,"[39.6, 49.6]",3829510,2,,,,-0.6365082,,Right Foot,,,"[46.5, 44.5]",,Ground Pass,,8.58021,,,,,Gélson da Conceição Tavares Fernandes,8672.0,,,,,Recovery,1,Regular Play,Fallou Diagne,3022.0,Center Back,6,Rennes,134,"['78f20b05-f5ca-4b31-af3a-7a1b6e37cfcb', '8f5e45bd-8d8e-4efa-877c-8d0c0e11b193']",1,,,,,,,,,,,,,,,,,Rennes,134,00:02:01.678,Pass,
,,,,,,,,,,,,,,,,2.298184,,,,,,,,,,,,,be9c76c4-93d7-469b-8a72-f98783b5aa7c,75,,,"[46.1, 42.9]",3829510,2,,,,-1.9447383,,Right Foot,,,"[36.8, 19.2]",,Ground Pass,,25.45938,,,,,Sylvain Armand,40699.0,,,,,,1,Regular Play,Gélson da Conceição Tavares Fernandes,8672.0,Left Defensive Midfield,6,Rennes,134,['62099fca-ff12-415a-8f53-26835bda48e9'],3,,,,,,,,,,,,,,,,,Rennes,134,00:02:03.645,Pass,
,,,,,,,,,,,,,,,,4.641062,,,,,,,,,,,,,6512ba56-c37c-40b5-a6ad-39c5c826223c,78,,,"[46.5, 16.8]",3829510,2,,,,-0.092137784,,Left Foot,,,"[113.6, 10.6]",,High Pass,,67.385826,,,,,Giovanni-Guy Yann Sio,3018.0,,,,,,1,Regular Play,Sylvain Armand,40699.0,Left Center Back,6,Rennes,134,['294685c3-6cae-49c0-9351-a6a5378fddc8'],9,,,,,,,,,,,,,,,,,Rennes,134,00:02:09.414,Pass,
,,,,,,,,,,,,,,,,1.059001,,,,,,,,,,,,,374b0e0f-7509-479a-957c-a439b78dc3d1,82,,,"[115.9, 5.5]",3829510,2,,,,-3.0977612,,Right Foot,,,"[104.5, 5.0]",,Ground Pass,,11.410959,,,,,Ludovic Baal,2985.0,,,,,,1,Regular Play,Giovanni-Guy Yann Sio,3018.0,Right Center Forward,6,Rennes,134,"['1d7cff92-7604-4703-bb75-8841b3163810', '3bc8d0f9-259a-4a84-a89c-4d45d0e11f52']",16,,,,,,,,,,,,,,,,,Rennes,134,00:02:16.064,Pass,True
,,,,,,,,,,,,,,,,0.832331,,,,,,,,,,,,,58bef9ee-6682-49e3-a3a3-00d80d3b784e,86,,,"[98.8, 6.1]",3829510,2,,,,2.608949,,Left Foot,,,"[89.3, 11.7]",,Ground Pass,,11.027693,,,,,Abdoulaye Doucouré,3292.0,,,,,,1,Regular Play,Ludovic Baal,2985.0,Left Wing Back,6,Rennes,134,['4925f769-33ce-4c9d-9b29-4ccded126854'],20,,,,,,,,,,,,,,,,,Rennes,134,00:02:20.087,Pass,
,,,,,,,,,,,,,,,,0.658382,,,,,,,,,,,,,922f6328-4d64-4b9a-a693-d1721c54fdfa,94,,,"[37.4, 64.0]",3829510,2,,,,-2.2455373,,Left Foot,,,"[31.0, 56.0]",,Ground Pass,,10.244999,,,,,Nampalys Mendy,4506.0,,,,,,1,Regular Play,Wallyson Teixeira Mallmann,134561.0,Center Attacking Midfield,6,Rennes,134,"['3b5afdaa-9ccd-497b-93e6-241b0533e90a', 'ce740fa3-38f2-42d0-9a79-6fb2f9b7195d']",24,,,,,,,,,,,,,,,,,OGC Nice,136,00:02:24.453,Pass,True
,,,,,,,,,,,,,,,,0.426794,,,,,,,,,,,,,de635427-5e29-4917-83b0-b55df5ab8a5d,98,,,"[30.4, 55.0]",3829510,2,,,,0.41012734,,Right Foot,,,"[35.0, 57.0]",,Ground Pass,,5.0159745,,,Incomplete,,Vincent Koziello,4264.0,,,,,,1,Regular Play,Nampalys Mendy,4506.0,Center Defensive Midfield,6,Rennes,134,"['8071cecb-4eff-4ca9-bbba-87e33f1467f2', '900b2572-49db-4749-b2b6-71ca0ce4b2d4', 'a01898a4-9a29-4d1c-8cf2-3c26a3fb4969']",25,,,,,,,,,,,,,,,,,OGC Nice,136,00:02:25.564,Pass,True
,,,,,,,,,,,,,,,,1.505068,,,,,,,,,,,,,2f31e002-35bd-4e4b-863d-7ae05daf2d50,104,,,"[79.0, 25.9]",3829510,2,,,,1.6879051,313d01ae-d742-4c83-936f-b12b6158d963,Right Foot,,,"[74.6, 63.3]",,Ground Pass,,37.657932,,,,,Steven Moreira,7197.0,True,,,,,1,Regular Play,Abdoulaye Doucouré,3292.0,Center Attacking Midfield,6,Rennes,134,['af440e5a-f9ea-4850-a7be-70b0e0370c6b'],28,,,,,,,,,,,,,,,,,Rennes,134,00:02:28.784,Pass,
,,,,,,,,,,,,,,,,0.636045,,,,,,,,,,,,,1496a392-6d8f-4e1f-a727-7368197a527c,116,,,"[33.2, 20.9]",3829510,2,,,,1.2691773,,Right Foot,,,"[36.0, 29.9]",,Ground Pass,,9.425497,,,,,Wallyson Teixeira Mallmann,134561.0,,,,,Recovery,1,Regular Play,Jean Michaël Seri,3359.0,Left Center Midfield,7,OGC Nice,136,"['37f1a1ef-292c-4951-801b-b75da351262d', 'dbc162c0-f386-448f-8e7b-87da5242bf99']",36,,,,,,,,,,,,,,,,,OGC Nice,136,00:02:36.335,Pass,True
,,,,,,,,,,,,,,,,0.827612,,,,,,,,,,,,,69ea0981-3a36-411d-8818-9b6434137d19,119,,,"[34.0, 31.5]",3829510,2,,,,-3.0648208,,Left Foot,,,"[27.5, 31.0]",,Ground Pass,,6.519202,,,,,Vincent Koziello,4264.0,,,,,,1,Regular Play,Wallyson Teixeira Mallmann,134561.0,Center Attacking Midfield,7,OGC Nice,136,['55e68a39-a8ba-4e80-8b59-28a87320e379'],37,,,,,,,,,,,,,,,,,OGC Nice,136,00:02:37.103,Pass,
,,,,,,,,,,,,,,,,0.811824,,,,,,,,,,,,,d353ce5c-07fa-45d0-ab3d-4b9a9838c387,122,,,"[27.5, 31.0]",3829510,2,,,,-0.7930316,,Right Foot,,,"[34.0, 24.4]",,Ground Pass,,9.263369,,,,,Jean Michaël Seri,3359.0,,,,,,1,Regular Play,Vincent Koziello,4264.0,Right Center Midfield,7,OGC Nice,136,['53140d5c-000e-42ee-aaae-6792e5edc7d1'],37,,,,,,,,,,,,,,,,,OGC Nice,136,00:02:37.987,Pass,
,,,,,,,,,,,,,,,,0.686606,,,,,,,,,,,,,56ef575d-4784-44ea-973b-17570cf57914,127,,,"[34.2, 23.9]",3829510,2,,,,1.5951817,,Right Foot,,,"[34.0, 32.1]",,Ground Pass,,8.202438,,,,,Vincent Koziello,4264.0,,,,,,1,Regular Play,Jean Michaël Seri,3359.0,Left Center Midfield,7,OGC Nice,136,"['484d0044-00a4-4920-8636-f7cfe259da73', '848c3a0f-a17b-43a2-ad24-2153f239e94d', 'fae1b64d-cff6-45ca-b9a1-b8788ad1a958']",40,,,,,,,,,,,,,,,,,OGC Nice,136,00:02:40.179,Pass,True
,,,,,,,,,,,,,,,,0.877206,,,,,,,,,,,,,684ece4e-e19c-4547-ba79-c241b10e9545,131,,,"[35.0, 32.8]",3829510,2,,,,-2.6413121,,Right Foot,,,"[27.5, 28.7]",,Ground Pass,,8.547514,,,,,Nampalys Mendy,4506.0,,,,,,1,Regular Play,Vincent Koziello,4264.0,Right Center Midfield,7,OGC Nice,136,"['08495eec-1990-4d6d-8684-858c93d0178a', '850ba85f-39fb-4a15-85ac-2b6e57e19a9b']",41,,,,,,,,,,,,,,,,,OGC Nice,136,00:02:41.300,Pass,True
,,,,,,,,,,,,,,,,1.573557,,,,,,,,,,,,,86b6b862-216b-4b0f-98c9-c61fa5457fac,134,,,"[27.5, 28.7]",3829510,2,,,,-1.5512866,,Right Foot,,,"[27.9, 8.2]",,Ground Pass,,20.503902,,,,,Ricardo Domingos Barbosa Pereira,6352.0,,,,,,1,Regular Play,Nampalys Mendy,4506.0,Center Defensive Midfield,7,OGC Nice,136,['5149da13-9314-43db-a3fd-8ee74b9f213c'],42,,,,,,,,,,,,,,,,,OGC Nice,136,00:02:42.257,Pass,
,,,,,,,,,,,,,,,,5.104525,,,,,,,,,,,,,ba14c9d2-37f7-4952-833d-d2d1ef1b8d5a,137,,,"[29.9, 4.2]",3829510,2,,,,-0.023664221,,Left Foot,,,"[97.5, 2.6]",,High Pass,,67.618935,,,,,Valère Germain,3210.0,,,,,,1,Regular Play,Ricardo Domingos Barbosa Pereira,6352.0,Left Back,7,OGC Nice,136,['768ed5da-7bf1-46a1-b6c2-af7a3b36e284'],45,,,,,,,,,,,,,,,,,OGC Nice,136,00:02:45.000,Pass,
,,,,,,,,,,,,,,,,0.367207,,,,,,,,,,,,,a3790383-a8f6-4581-82db-01ab118e2b1f,140,,,"[98.3, 3.6]",3829510,2,,,,1.9044985,,Right Foot,,,"[93.1, 18.6]",,Ground Pass,,15.875768,,,,,Wallyson Teixeira Mallmann,134561.0,,,,,,1,Regular Play,Valère Germain,3210.0,Right Center Forward,7,OGC Nice,136,['f42f9188-805e-4932-bb1f-479e261fdfce'],51,,,,,,,,,,,,,,,,,OGC Nice,136,00:02:51.966,Pass,
,,,,,,,,,,,,,,,,0.77215,,,,,,,,,,,,,b088df02-aa69-422f-93cb-e36ea11e7670,143,,,"[93.1, 18.6]",3829510,2,,,,1.8592259,,No Touch,,,"[90.4, 27.7]",,Ground Pass,,9.492102,,True,,,Hatem Ben Arfa,16462.0,,,,,,1,Regular Play,Wallyson Teixeira Mallmann,134561.0,Center Attacking Midfield,7,OGC Nice,136,['f29768a0-29f6-4507-bd37-a06ef5796964'],52,,,,,,,,,,,,,,,,,OGC Nice,136,00:02:52.453,Pass,
,,,,,,,,,,,,,,,,2.403674,,,,,,,,,,,,,524937e3-01e7-4266-9bd3-baab81946283,146,,,"[90.4, 27.7]",3829510,2,,,,0.13787563,62bebecc-2969-4c56-9cdb-7fa8c470c721,Left Foot,,,"[111.3, 30.6]",,High Pass,,21.100237,,,,,Wallyson Teixeira Mallmann,134561.0,True,,Through Ball,True,,1,Regular Play,Hatem Ben Arfa,16462.0,Left Center Forward,7,OGC Nice,136,['ebf6fcbd-696d-4369-a7c3-e61acd3d1167'],53,,,,,,,,,,,,,,,,,OGC Nice,136,00:02:53.305,Pass,
