50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_success_in_play,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,5.732665,,,,,,,,,,,,,af8c9cba-ebf3-40ad-aedc-4e70474e28df,42,,"[63.3, 26.5]",3901206,0,,,,,0.6799089,,Right Foot,,,"[119.7, 72.1]",,High Pass,,72.52806,,,Out,,,,,True,,,,1,Regular Play,Mehdi Mostefa Sbaa,10522.0,Left Defensive Midfield,4,Bastia,2736,,32,,,,,,,,,,,,,,,,,Bastia,2736,00:00:32.935,Pass,
,,,,,,,,,,,,,,,,,,3.072962,,,,,,,,,,,,,1fc7f89f-0f8b-4189-a06e-af1cf6590861,43,,"[7.0, 36.1]",3901206,0,,,,,-0.5585993,,Right Foot,,,"[64.6, 0.1]",,High Pass,,67.92467,,,Out,Martin Braithwaite Christensen,4447.0,,,,,,Goal Kick,1,From Goal Kick,Alban Lafont,2981.0,Goalkeeper,5,Toulouse,130,['4f0f80f3-a695-4073-ae6e-3a42c9ed35eb'],53,,,,,,,,,,,,,,,,,Toulouse,130,00:00:53.866,Pass,
,,,,,,,,,,,,,,,,,,1.149656,,,,,,,,,,,,,92d6f7fa-3132-4cf0-b166-7e2e1ceedec0,45,,"[52.1, 80.0]",3901206,1,,,,,-0.5758504,,,,,"[65.5, 71.3]",,Low Pass,,15.976545,,,,Floyd Ayité,15689.0,,,,,,Throw-in,1,From Throw In,Alexander Djiku,2989.0,Right Back,6,Bastia,2736,['a9d3fdcc-7858-466e-87be-56f6156f2e0d'],5,,,,,,,,,,,,,,,,,Bastia,2736,00:01:05.364,Pass,
,,,,,,,,,,,,,,,,,,0.054991,,,,,,,,,,,,,31acfce2-518c-4c39-a872-5d11c0b4b697,49,,"[65.5, 71.3]",3901206,1,,,,,-0.4636476,,Right Foot,,,"[67.1, 70.5]",,Low Pass,,1.7888544,,,Incomplete,François Kamano,3405.0,,,,,,,1,From Throw In,Floyd Ayité,15689.0,Center Forward,6,Bastia,2736,"['45989ce2-26bd-43a8-a45c-ab898830cdb6', '49c36d77-1c58-409d-baf4-190fc1c4603d']",6,,,,,,,,,,,,,,,,,Bastia,2736,00:01:06.553,Pass,
,,,,,,,,,,,,,,,,,,0.996876,,,,,,,,,,,,,8d3a2233-8626-4d6a-b362-671e9f957cc2,52,,"[59.3, 69.6]",3901206,1,,,,,-0.6267429,,Right Foot,,,"[70.9, 61.2]",,Low Pass,,14.322011,,,,François Kamano,3405.0,,,,,,Recovery,1,From Throw In,Yannick Cahuzac,4350.0,Right Defensive Midfield,6,Bastia,2736,['550ee38d-7df7-49a0-84dd-a4b03166d831'],7,,,,,,,,,,,,,,,,,Bastia,2736,00:01:07.610,Pass,
,,,,,,,,,,,,,,,,,,1.179312,,,,,,,,,,,,,69e91cd0-ba99-46ea-a9cd-4f323a2a6527,55,,"[70.9, 61.2]",3901206,1,,,,,1.7181578,,Right Foot,,,"[69.0, 74.0]",,Low Pass,,12.940248,,,Incomplete,Floyd Ayité,15689.0,,,,,,,1,From Throw In,François Kamano,3405.0,Right Wing,6,Bastia,2736,"['38cce906-f55a-4273-a394-82ef9f0878df', 'eafcefbe-1fee-4d7b-8417-1fbdf86150e9']",8,,,,,,,,,,,,,,,,,Bastia,2736,00:01:08.692,Pass,
,,,,,,,,,,,,,,,,,,1.589802,,,,,,,,,,,,,eafcefbe-1fee-4d7b-8417-1fbdf86150e9,57,,"[51.1, 6.1]",3901206,1,,,,,2.6744728,,Right Foot,,,"[39.6, 11.9]",,Ground Pass,,12.879829,,,,Jacques François Moubandje,3024.0,,,,,,Recovery,1,Regular Play,Martin Braithwaite Christensen,4447.0,Left Wing,7,Toulouse,130,"['69e91cd0-ba99-46ea-a9cd-4f323a2a6527', 'c50e4b11-38db-4452-9b6a-158c7537bdbe']",9,,,,,,,,,,,,,,,,,Toulouse,130,00:01:09.872,Pass,
,,,,,,,,,,,,,,,,,,2.076851,,,,,,,,,,,,,d2f4ef01-bcdf-4d09-97a7-cd3ec1322a79,61,,"[41.6, 14.0]",3901206,1,,,,,0.48463404,,Right Foot,,,"[68.0, 27.9]",,High Pass,,29.835716,,,,Wissam Ben Yedder,6723.0,,,,,,,1,Regular Play,Jacques François Moubandje,3024.0,Left Back,7,Toulouse,130,"['5856da7b-ed94-4c76-a5cd-5046e0c1f115', '6a60de68-faed-4a03-8002-bb82d62a00ad']",11,,,,,,,,,,,,,,,,,Toulouse,130,00:01:11.846,Pass,True
,,,,,,,,,,,,,,,,,,1.394561,,,,,,,,,,,,,39734105-d33d-409e-b259-da41e4b9d284,64,,"[68.0, 27.7]",3901206,1,,,,,-1.0500679,,Head,,,"[71.9, 20.9]",,High Pass,,7.839005,,,,Étienne Didot,3189.0,,,,,,,1,Regular Play,Wissam Ben Yedder,6723.0,Center Forward,7,Toulouse,130,"['6e9729cd-315a-402c-bc2e-7e9df98d5273', '898327dd-fd0b-4b5f-b15d-28f539e6c546']",13,,,,,,,,,,,,,,,,,Toulouse,130,00:01:13.923,Pass,True
,,,,,,,,,,,,,,,,,,2.044852,,,,,,,,,,,,,1327ec70-3368-442c-87a3-ec9d20fa0b9a,67,,"[71.9, 20.9]",3901206,1,,,,,-0.018865686,,Right Foot,,,"[93.1, 20.5]",,Ground Pass,,21.203773,,,Incomplete,Tongo Hamed Doumbia,16522.0,,,,,,,1,Regular Play,Étienne Didot,3189.0,Right Center Midfield,7,Toulouse,130,"['0a0e1e2a-615f-49f6-9c64-7ea7160d403e', '2eda5e50-591c-415e-bb39-ee97f4fae906']",15,,,,,,,,,,,,,,,,,Toulouse,130,00:01:15.351,Pass,
,,,,,,,,,,,,,,,,,,2.437355,,,,,,,,,,,,,48a89bf0-fc57-4170-9d20-7b2ec79cfe23,72,,"[56.4, 36.2]",3901206,1,,,,,-0.3132159,,Right Foot,,,"[98.7, 22.5]",,High Pass,,44.46324,,,Incomplete,Martin Braithwaite Christensen,4447.0,,,,,,Free Kick,1,From Free Kick,Étienne Didot,3189.0,Right Center Midfield,8,Toulouse,130,"['4bc8c884-ceae-4106-b56d-80c61671f82c', 'a80826d4-72e9-4346-917a-2f0cad29f663']",36,,,,,,,,,,,,,,,,,Toulouse,130,00:01:36.681,Pass,
,,,,,,,,,,,,,,,,,,2.018964,,,,,,,,,,,,,4bc8c884-ceae-4106-b56d-80c61671f82c,74,,"[21.4, 57.6]",3901206,1,,,,,0.67549795,,Head,,,"[37.5, 70.5]",,High Pass,,20.63056,,,,François Kamano,3405.0,,,,,,Recovery,1,From Free Kick,Alexander Djiku,2989.0,Right Back,8,Toulouse,130,"['2b59c2a0-5a6b-48b4-b5ad-9b1b041c515b', '48a89bf0-fc57-4170-9d20-7b2ec79cfe23']",39,,,,,,,,,,,,,,,,,Bastia,2736,00:01:39.118,Pass,
,,,,,,,,,,,,,,,,,,1.863798,,,,,,,,,,,,,31621038-525c-4bff-ae77-7d0bac936e07,76,,"[37.5, 70.5]",3901206,1,,,,True,-0.5191461,,,,,"[38.9, 69.7]",,High Pass,,1.6124516,,,Incomplete,Yannick Cahuzac,4350.0,,,,,,,1,From Free Kick,François Kamano,3405.0,Right Wing,8,Toulouse,130,"['6d7df09a-7186-45f0-a5e2-58f1b6efea58', 'a77c688a-b96c-43e4-9e5a-39322ef21a86', 'f70d9687-4f03-4ae6-a098-fc0c14ca53b5']",41,,,,,,,,,,,,,,,,,Bastia,2736,00:01:41.137,Pass,True
,,,,,,,,,,,,,,,,,,0.808291,,,,,,,,,,,,,80a7f2b9-9bb3-4379-a944-53359f744d77,82,,"[78.2, 17.9]",3901206,1,,,,,-2.5782764,,Right Foot,,,"[72.5, 14.3]",,Ground Pass,,6.7416615,,,,Étienne Didot,3189.0,,,,,,,1,From Free Kick,Tongo Hamed Doumbia,16522.0,Left Center Midfield,8,Toulouse,130,['e35cdb37-8a4e-42a5-8ca8-4db7ba6f41af'],43,,,,,,,,,,,,,,,,,Toulouse,130,00:01:43.476,Pass,
,,,,,,,,,,,,,,,,,,3.183537,,,,,,,,,,,,,d92b6964-e844-4afd-b110-d726cadf15e7,85,,"[71.9, 14.3]",3901206,1,,,,,0.22990443,,Left Foot,,,"[114.2, 24.2]",,High Pass,,43.443066,,,,Martin Braithwaite Christensen,4447.0,,,,,,,1,From Free Kick,Étienne Didot,3189.0,Right Center Midfield,8,Toulouse,130,['69a870d0-1dc9-42aa-91ee-ae956edfd39f'],44,,,,,,,,,,,,,,,,,Toulouse,130,00:01:44.958,Pass,
,,,,,,,,,,,,,,,,,,3.351681,,,,,,,,,,,,,b82ab790-93d3-42ed-93ce-9be5f4be07b4,90,,"[6.0, 44.0]",3901206,2,,,,,0.34401512,,Right Foot,,,"[63.5, 64.6]",,High Pass,,61.07872,,,Incomplete,,,,,,,,Goal Kick,1,From Goal Kick,Jean-Louis Leca,7282.0,Goalkeeper,9,Bastia,2736,['36bcb694-52a4-4756-aef6-240a4972fa4b'],16,,,,,,,,,,,,,,,,,Bastia,2736,00:02:16.411,Pass,
,,,,,,,,,,,,,,,,,,2.145994,,,,,,,,,,,,,36bcb694-52a4-4756-aef6-240a4972fa4b,91,,"[56.6, 15.5]",3901206,2,,,,,0.11649146,,Head,,,"[75.4, 17.7]",,High Pass,,18.928286,,,Incomplete,Martin Braithwaite Christensen,4447.0,,,,,,Recovery,1,From Goal Kick,Tongo Hamed Doumbia,16522.0,Left Center Midfield,9,Bastia,2736,"['332f6415-46de-4819-8671-e4df54559420', 'a1ba92d2-6e15-4f54-9dc4-8eeea212920d', 'b82ab790-93d3-42ed-93ce-9be5f4be07b4']",19,,,,,,,,,,,,,,,,,Toulouse,130,00:02:19.763,Pass,
,,,,,,,,,,,,,,,,,,1.289761,,,,,,,,,,,,,332f6415-46de-4819-8671-e4df54559420,93,,"[44.7, 62.4]",3901206,2,,,,,0.2234766,,Head,,,"[62.3, 66.4]",,High Pass,,18.048822,,,,Floyd Ayité,15689.0,,,,,,Recovery,1,From Goal Kick,Yannick Cahuzac,4350.0,Right Defensive Midfield,9,Bastia,2736,"['13191d51-0f8f-4234-8d55-198efc247628', '36bcb694-52a4-4756-aef6-240a4972fa4b']",21,,,,,,,,,,,,,,,,,Bastia,2736,00:02:21.909,Pass,
,,,,,,,,,,,,,,,,,,0.616344,,,,,,,,,,,,,9bb6cdb5-091d-47db-8cc0-3f142a771071,95,,"[62.3, 66.4]",3901206,2,,,,,1.218752,,Other,,,"[64.1, 71.3]",,Low Pass,,5.2201533,,,Incomplete,François Kamano,3405.0,,,,,,,1,From Goal Kick,Floyd Ayité,15689.0,Center Forward,9,Bastia,2736,"['3657ed4b-4148-40f3-9381-6eca9f043acc', '41d9c532-2101-4a6d-8552-9bda4cd70719']",23,,,,,,,,,,,,,,,,,Bastia,2736,00:02:23.198,Pass,
,,,,,,,,,,,,,,,,,,2.922518,,,,,,,,,,,,,8cf5ecc4-1ecf-42a6-acbb-11a6afc086f3,98,,"[58.0, 80.0]",3901206,2,,,,,-0.3814801,,,,,"[93.4, 65.8]",,High Pass,,38.14184,,,,Floyd Ayité,15689.0,,,,,,Throw-in,1,From Throw In,Alexander Djiku,2989.0,Right Back,10,Bastia,2736,['2f6824da-7016-45a1-902a-5e79988ec984'],33,,,,,,,,,,,,,,,,,Bastia,2736,00:02:33.115,Pass,
,,,,,,,,,,,,,,,,,,0.900673,,,,,,,,,,,,,068a413d-9e12-4732-ad81-dedb87d4ca21,106,,"[98.0, 69.1]",3901206,2,,,,,-2.7107203,,Right Foot,,,"[85.6, 63.4]",,Ground Pass,,13.647344,,,,Yannick Cahuzac,4350.0,,,,,,,1,From Throw In,Floyd Ayité,15689.0,Center Forward,10,Bastia,2736,['44710c31-c1d4-4d69-9a7e-f5b28e42ea69'],42,,,,,,,,,,,,,,,,,Bastia,2736,00:02:42.180,Pass,
,,,,,,,,,,,,,,,,,,3.519647,,,,,,,,,,,,,6f5df8c9-3325-4820-baf5-c025309e7a29,109,,"[85.6, 63.4]",3901206,2,,,,,0.3571967,,Right Foot,,,"[106.5, 71.2]",,Ground Pass,,22.308071,,,,Floyd Ayité,15689.0,,,,,,,1,From Throw In,Yannick Cahuzac,4350.0,Right Defensive Midfield,10,Bastia,2736,['f87337fb-7f52-4b5e-9491-73c1769556b2'],43,,,,,,,,,,,,,,,,,Bastia,2736,00:02:43.118,Pass,
,,,,,,,,,,,,,,,,,,1.47386,,,,,,,,,,,,,eca1da0f-e510-4844-a4f4-a4001b32f208,113,,"[118.8, 69.6]",3901206,2,,,,,-1.7339667,,Right Foot,,,"[116.1, 53.2]",,Ground Pass,,16.62077,,,Incomplete,,,,,,,,,1,From Throw In,Floyd Ayité,15689.0,Center Forward,10,Bastia,2736,['86fd4254-96dc-44df-9c68-c491f9cfc766'],48,,,,,,,,,,,,,,,,,Bastia,2736,00:02:48.723,Pass,
,,,,,,,,,,,,,,,,,,1.380912,,,,,,,,,,,,,a337f3e3-6c6f-49d6-a970-5ca43345566c,116,,"[4.2, 23.1]",3901206,2,,,,,-0.8559877,,Left Foot,,,"[18.0, 7.2]",,Ground Pass,,21.053503,,,,Martin Braithwaite Christensen,4447.0,,,,,,,1,Regular Play,Tongo Hamed Doumbia,16522.0,Left Center Midfield,11,Toulouse,130,['7dfbaad7-e7e7-4a83-84d6-22d3a7587de4'],51,,,,,,,,,,,,,,,,,Toulouse,130,00:02:51.266,Pass,
,,,,,,,,,,,,,,,,,,1.702347,,,,,,,,,,,,,e26be426-28fa-4b40-8cd4-545b4c189d2a,122,,"[20.7, 0.1]",3901206,3,,,,,0.3296244,,,,,"[51.1, 10.5]",,High Pass,,32.129738,,,,Wissam Ben Yedder,6723.0,,,,,,Throw-in,1,From Throw In,Jacques François Moubandje,3024.0,Left Back,12,Toulouse,130,['37d0e522-b912-4648-9888-56fed55e8ff2'],2,,,,,,,,,,,,,,,,,Toulouse,130,00:03:02.802,Pass,
,,,,,,,,,,,,,,,,,,4.435594,,,,,,,,,,,,,f56be9ad-ecfd-438e-b075-21c99354d3c0,127,,"[49.8, 11.3]",3901206,3,,True,,,-0.031508192,,Right Foot,,,"[119.6, 9.1]",,High Pass,,69.83466,,,,Martin Braithwaite Christensen,4447.0,,,,,,Free Kick,1,From Free Kick,Étienne Didot,3189.0,Right Center Midfield,13,Toulouse,130,['7f62e7fb-d48d-4fde-bd41-8d845778e368'],16,,,,,,,,,,,,,,,,,Toulouse,130,00:03:16.686,Pass,
