bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.231911,,,,,,,,,,,,,aab0a933-f2c1-4b7f-8d1f-feab4acab04b,13,,"[16.5, 24.2]",3829445,0,,,,,2.283154,,Head,,,"[8.9, 33.0]",,Low Pass,,11.627554,,,,Mouez Hassen,5653.0,,,,Recovery,1,Regular Play,Jonathan Correia Da Fonseca,41041.0,Left Back,3,OGC Nice,136,"['2130fd12-640f-48c9-b6c1-f45b4b9dc936', '60fcd1ea-dc1b-4901-80fe-9cce0181aab8']",8,,,,,,,,,,,,,,,,,OGC Nice,136,00:00:08.513,Pass,
,,,,,,,,,,,,,,,,1.599998,,,,,,,,,,,,,f7a24dcd-cfad-47f3-9d5c-c65c2c26607a,16,,"[13.8, 29.8]",3829445,0,,,,,-1.4605889,,Right Foot,,,"[16.5, 5.4]",,Ground Pass,,24.548931,,,,Jonathan Correia Da Fonseca,41041.0,,,,,1,Regular Play,Mouez Hassen,5653.0,Goalkeeper,3,OGC Nice,136,['63ad1ee8-298f-4409-84e1-6ca4facf9234'],11,,,,,,,,,,,,,,,,,OGC Nice,136,00:00:11.477,Pass,
,,,,,,,,,,,,,,,,1.199999,,,,,,,,,,,,,f25a5866-6dc1-47d2-a63c-5f5863f159e2,19,,"[29.7, 3.7]",3829445,0,,,,,2.5045223,,Left Foot,,,"[14.7, 14.8]",,Ground Pass,,18.660385,,,,Olivier Boscagli,7323.0,,,,,1,Regular Play,Jonathan Correia Da Fonseca,41041.0,Left Back,3,OGC Nice,136,['7bcf8aaf-f5a0-44f6-bbd3-f55fc9714bae'],16,,,,,,,,,,,,,,,,,OGC Nice,136,00:00:16.677,Pass,
,,,,,,,,,,,,,,,,1.251237,,,,,,,,,,,,,c19176c8-d025-480c-88ef-c5829fe60f6b,23,,"[20.6, 13.0]",3829445,0,,,,,-0.35144478,,Left Foot,,,"[44.6, 4.2]",,Ground Pass,,25.562473,,,,Hatem Ben Arfa,16462.0,,,,,1,Regular Play,Olivier Boscagli,7323.0,Left Center Back,3,OGC Nice,136,['ef2a9fc0-6098-4706-b9b6-464b5266ff29'],19,,,,,,,,,,,,,,,,,OGC Nice,136,00:00:19.877,Pass,
,,,,,,,,,,,,,,,,1.178707,,,,,,,,,,,,,fa4d0aab-88e1-4766-aa41-4a10f591b415,27,,"[74.0, 75.2]",3829445,0,,,,,-0.8803499,,Left Foot,,,"[77.8, 70.6]",,Ground Pass,,5.9665737,,Incomplete,,Gilles Sunu,3111.0,,,,Recovery,1,Regular Play,Vincent Manceau,3431.0,Right Back,3,OGC Nice,136,"['248a6872-cdb8-4b92-ad39-9f3bab104df1', '2bf1ed6e-00fe-42a2-a48e-4b4a4ab9e262']",21,,,,,,,,,,,,,,,,,Angers,145,00:00:21.809,Pass,
,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,d1bd752e-3ab5-4e8f-b254-0d1bae741b81,35,,"[37.0, 19.2]",3829445,0,,,,,1.8537732,,Left Foot,,,"[32.9, 33.3]",,Ground Pass,,14.684005,,,,Nampalys Mendy,4506.0,,,,,1,Regular Play,Jean Michaël Seri,3359.0,Left Center Midfield,3,OGC Nice,136,['7d4dfb64-f63b-47f4-bbbf-e9d57e5834ae'],25,,,,,,,,,,,,,,,,,OGC Nice,136,00:00:25.388,Pass,
,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,23906014-0863-47f3-b1bd-a9b838fe0483,38,,"[34.3, 37.1]",3829445,0,,,,,0.6799089,,Right Foot,,,"[43.7, 44.7]",,Ground Pass,,12.088011,,,,Vincent Koziello,4264.0,,,,,1,Regular Play,Nampalys Mendy,4506.0,Center Defensive Midfield,3,OGC Nice,136,['e25f1c69-22f0-4134-bc60-b6bc0ece4727'],28,,,,,,,,,,,,,,,,,OGC Nice,136,00:00:28.188,Pass,
,,,,,,,,,,,,,,,,0.529549,,,,,,,,,,,,,dbee121f-bb6d-447c-9df3-a350eccba5f0,41,,"[41.4, 42.7]",3829445,0,,,,,-2.5991611,,Right Foot,,,"[34.1, 38.3]",,Ground Pass,,8.523497,,,,Nampalys Mendy,4506.0,,,,,1,Regular Play,Vincent Koziello,4264.0,Right Center Midfield,3,OGC Nice,136,['e348ed32-ca23-44f2-a1c0-6b0631fbd205'],29,,,,,,,,,,,,,,,,,OGC Nice,136,00:00:29.975,Pass,
,,,,,,,,,,,,,,,,0.999964,,,,,,,,,,,,,2fbdd260-9453-4446-be0c-869734bf7ec0,44,,"[34.1, 38.3]",3829445,0,,,,,2.1228976,,Left Foot,,,"[26.4, 50.8]",,Ground Pass,,14.68128,,,,Paul Baysse,4443.0,,,,,1,Regular Play,Nampalys Mendy,4506.0,Center Defensive Midfield,3,OGC Nice,136,['e3154060-3415-4bbd-a694-e4bed4ca5d0d'],31,,,,,,,,,,,,,,,,,OGC Nice,136,00:00:31.347,Pass,
,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,c25a1e6f-d009-4c97-8488-d2701236c7be,47,,"[27.4, 51.4]",3829445,0,,,,,-1.6045673,,Right Foot,,,"[26.4, 21.8]",,Ground Pass,,29.616886,,,,Olivier Boscagli,7323.0,,,,,1,Regular Play,Paul Baysse,4443.0,Right Center Back,3,OGC Nice,136,['4fa1777c-8a30-45ed-b55b-1eb7c5844421'],35,,,,,,,,,,,,,,,,,OGC Nice,136,00:00:35.186,Pass,
,,,,,,,,,,,,,,,,1.799996,,,,,,,,,,,,,c5c3fff9-c57b-4a3c-b9a1-0d1c92046d82,50,,"[35.0, 21.5]",3829445,0,,,,,-0.7796511,,Right Foot,,,"[52.5, 4.2]",,Ground Pass,,24.607723,,,,Jonathan Correia Da Fonseca,41041.0,,,,,1,Regular Play,Olivier Boscagli,7323.0,Left Center Back,3,OGC Nice,136,['0c283563-02f8-4925-891f-d30b250a2f48'],38,,,,,,,,,,,,,,,,,OGC Nice,136,00:00:38.666,Pass,
,,,,,,,,,,,,,,,,1.599999,,,,,,,,,,,,,137627fc-4a72-408d-a3c9-a82311ac88de,53,,"[52.5, 4.2]",3829445,0,,,,,2.566948,,Left Foot,,,"[40.3, 12.1]",,Ground Pass,,14.534442,,,,Olivier Boscagli,7323.0,,,,,1,Regular Play,Jonathan Correia Da Fonseca,41041.0,Left Back,3,OGC Nice,136,['597281c1-2ef3-4c27-b9b3-df576cc83a41'],41,,,,,,,,,,,,,,,,,OGC Nice,136,00:00:41.266,Pass,
,,,,,,,,,,,,,,,,1.01559,,,,,,,,,,,,,7dad5f02-7f46-414e-a8c3-9d33669fc45f,56,,"[40.5, 12.1]",3829445,0,,,,,0.85296434,,Left Foot,,,"[46.7, 19.2]",,Ground Pass,,9.426028,,,,Nampalys Mendy,4506.0,,,,,1,Regular Play,Olivier Boscagli,7323.0,Left Center Back,3,OGC Nice,136,['6ef292a0-c5f2-4f19-adff-9db98ef7e088'],43,,,,,,,,,,,,,,,,,OGC Nice,136,00:00:43.266,Pass,
,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,7b6704b6-b0b9-471f-87db-f80152fe0487,59,,"[47.0, 19.8]",3829445,0,,,,,0.7474417,,Right Foot,,,"[55.2, 27.4]",,Ground Pass,,11.18034,,,,Alassane Pléa,3230.0,,,,,1,Regular Play,Nampalys Mendy,4506.0,Center Defensive Midfield,3,OGC Nice,136,['f9f39c5e-3d5c-47fd-8127-2d9df19f1ce6'],44,,,,,,,,,,,,,,,,,OGC Nice,136,00:00:44.962,Pass,
,,,,,,,,,,,,,,,,1.180552,,,,,,,,,,,,,3bad0e8e-66f5-4cb5-9157-11442ff0a01a,62,,"[56.0, 31.2]",3829445,0,,,,,0.6143123,,Right Foot,,,"[67.2, 39.1]",,Ground Pass,,13.705838,,,,Valère Germain,3210.0,,,,,1,Regular Play,Alassane Pléa,3230.0,Right Center Forward,3,OGC Nice,136,['ceb7f18e-7f90-473c-9ddf-1b3af0125b6b'],46,,,,,,,,,,,,,,,,,OGC Nice,136,00:00:46.676,Pass,
,,,,,,,,,,,,,,,,0.959998,,,,,,,,,,,,,4c818f35-200a-4aa9-93b8-ef5ea1b7d433,64,,"[67.2, 39.1]",3829445,0,,,,,2.7453532,,Right Foot,,,"[47.6, 47.3]",,Ground Pass,,21.246176,,,,Vincent Koziello,4264.0,,,,,1,Regular Play,Valère Germain,3210.0,Left Center Forward,3,OGC Nice,136,['c1f2baa9-f4c4-435a-9be9-a592a8893c28'],47,,,,,,,,,,,,,,,,,OGC Nice,136,00:00:47.857,Pass,
,,,,,,,,,,,,,,,,1.753778,,,,,,,,,,,,,24642699-b946-4172-ad44-3ea967d64d13,67,,"[53.4, 52.0]",3829445,0,,,,,0.98279375,,Right Foot,,,"[68.4, 74.5]",,Ground Pass,,27.041636,,,,Jérémy Pied,4270.0,,,,,1,Regular Play,Vincent Koziello,4264.0,Right Center Midfield,3,OGC Nice,136,['8d999ce3-8d43-4464-a50f-a032171b0cb5'],50,,,,,,,,,,,,,,,,,OGC Nice,136,00:00:50.705,Pass,
,,,,,,,,,,,,,,,,0.98019,,,,,,,,,,,,,186e9cff-c74a-4fa4-bb6b-2657d1053757,71,,"[88.0, 76.6]",3829445,0,,,,,-1.1560394,,Right Foot,,,"[93.9, 63.2]",,Low Pass,,14.641379,,,,Valère Germain,3210.0,,,,,1,Regular Play,Jérémy Pied,4270.0,Right Back,3,OGC Nice,136,['e72877d9-f5e2-42f5-bcc5-889f2c8663cb'],55,,,,,,,,,,,,,,,,,OGC Nice,136,00:00:55.339,Pass,
,,,,,,,,,,,,,,,,3.544185,,,,,,,,,,,,,37c54aa1-8157-4327-b17e-4d25333c21ef,76,,"[25.6, 11.6]",3829445,0,,,,,3.0902092,,Left Foot,,,"[8.1, 12.5]",,Low Pass,,17.523129,,,,Yoann Andreu,3203.0,,,,Recovery,1,Regular Play,Abdoul Razzagui Camara,3078.0,Left Midfield,3,OGC Nice,136,"['5d617a72-2c5f-433c-a4fc-ef514a20c239', '7ad11c8f-f537-4c7b-b588-49d7f8727200']",57,,,,,,,,,,,,,,,,,Angers,145,00:00:57.490,Pass,True
,,,,,,,,,,,,,,,,1.102088,,,,,,,,,,,,,6821db50-24e0-4f62-904e-cdbdc4c3ca67,79,,"[5.4, 8.4]",3829445,1,,,,,0.2551824,,Left Foot,,,"[23.8, 13.2]",,High Pass,,19.015783,,Incomplete,,Abdoul Razzagui Camara,3078.0,,,,,1,Regular Play,Yoann Andreu,3203.0,Left Back,3,OGC Nice,136,"['1cda0106-e592-45f6-88f5-2a632861bb03', '4ec88dba-ce3a-4c09-a449-486d38fff3f3']",1,,,,,,,,,,,,,,,,,Angers,145,00:01:01.659,Pass,
,,,,,,,,,,,,,,,,0.515152,,,,,,,,,,,,,4ec88dba-ce3a-4c09-a449-486d38fff3f3,81,,"[96.3, 66.9]",3829445,1,,,,,-0.071307465,,Right Foot,,,"[99.1, 66.7]",,Low Pass,,2.8071337,,,,Valère Germain,3210.0,,,,Recovery,1,Regular Play,Hatem Ben Arfa,16462.0,Center Attacking Midfield,3,OGC Nice,136,"['1d5edeb3-8668-4069-8313-a8f6615bbd03', '6821db50-24e0-4f62-904e-cdbdc4c3ca67']",2,,,,,,,,,,,,,,,,,OGC Nice,136,00:01:02.761,Pass,
,,,,,,,,,,,,,,,,1.038598,,,,,,,,,,,,,a7b54218-329c-45d8-8031-6fe2c56850e7,84,,"[97.4, 64.1]",3829445,1,,,,,-1.4155921,,Right Foot,,,"[99.7, 49.4]",,Ground Pass,,14.878844,,,,Alassane Pléa,3230.0,,,,,1,Regular Play,Valère Germain,3210.0,Left Center Forward,3,OGC Nice,136,['42def54b-1157-4799-b2ed-8bc7e9b65c73'],4,,,,,,,,,,,,,,,,,OGC Nice,136,00:01:04.076,Pass,
,,,,,,,,,,,,,,,,0.455044,,,,,,,,,,,,,406ca559-d756-4564-9980-b572c26a7d5e,88,,"[100.6, 57.0]",3829445,1,,,,,0.93934286,,Right Foot,,,"[105.5, 63.7]",,Ground Pass,,8.300602,,,,Valère Germain,3210.0,,,,,1,Regular Play,Alassane Pléa,3230.0,Right Center Forward,3,OGC Nice,136,['f1dd6d00-0f0f-409d-a677-3df96eff8848'],8,,,,,,,,,,,,,,,,,OGC Nice,136,00:01:08.315,Pass,
,,,,,,,,,,,,,,,,6.084076,,,,,,,,,,,,,35543da4-3e3e-457d-a1c2-5382f3542661,91,,"[109.7, 62.5]",3829445,1,,,,,-1.6825088,,Right Foot,True,,"[102.7, 0.1]",,Ground Pass,,62.7914,,Out,,Alassane Pléa,3230.0,,True,,,1,Regular Play,Valère Germain,3210.0,Left Center Forward,3,OGC Nice,136,['d4896e03-0d0e-493c-a22d-122bc0f37508'],9,,,,,,,,,,,,,,,,,OGC Nice,136,00:01:09.871,Pass,
,,,,,,,,,,,,,,,,1.577576,,,,,,,,,,,,,92ec6cc4-160c-43de-b505-8e1984514303,93,,"[18.3, 80.0]",3829445,1,,,,,-0.28647107,,,,,"[44.1, 72.4]",,High Pass,,26.896097,,,,Billy Ketkeophomphone,4441.0,,,,Throw-in,1,From Throw In,Vincent Manceau,3431.0,Right Back,4,Angers,145,['b6de8f09-76f5-4b8b-8309-b7622283af6e'],24,,,,,,,,,,,,,,,,,Angers,145,00:01:24.814,Pass,
,,,,,,,,,,,,,,,,1.797386,,,,,,,,,,,,,0d8bc6ab-fa0b-49f5-9a3b-ef620cb033c1,95,,"[43.8, 71.5]",3829445,1,,,,,-0.0506812,,Head,,,"[57.6, 70.8]",,High Pass,,13.817742,,Incomplete,,Gilles Sunu,3111.0,,,,,1,From Throw In,Billy Ketkeophomphone,4441.0,Right Midfield,4,Angers,145,"['67697fcf-2993-4b23-8ca1-8146bdf1682f', '9cf21a67-6239-44ec-baaf-9b3d809e69f0']",26,,,,,,,,,,,,,,,,,Angers,145,00:01:26.392,Pass,
,,,,,,,,,,,,,,,,1.255047,,,,,,,,,,,,,f524fdec-2e42-4252-80be-2ea4ff1b6822,99,,"[43.6, 80.0]",3829445,1,,True,,,-0.41590235,,,,,"[55.6, 74.7]",,Low Pass,,13.118308,,,,Billy Ketkeophomphone,4441.0,,,,Throw-in,1,From Throw In,Vincent Manceau,3431.0,Right Back,5,Angers,145,['9dc4b16a-87ed-4a48-a8f8-61af2aa838b8'],31,,,,,,,,,,,,,,,,,Angers,145,00:01:31.235,Pass,
,,,,,,,,,,,,,,,,0.688944,,,,,,,,,,,,,e0348bd2-ed9b-42e8-aa3a-d94c9597308b,102,,"[73.4, 69.7]",3829445,1,,,,,-1.5707964,,Left Foot,,,"[73.4, 58.3]",,Ground Pass,,11.4,,,,Gilles Sunu,3111.0,,,,,1,From Throw In,Billy Ketkeophomphone,4441.0,Right Midfield,5,Angers,145,['efbb9db5-0d5c-407a-832a-e9f5c466b992'],33,,,,,,,,,,,,,,,,,Angers,145,00:01:33.896,Pass,
,,,,,,,,,,,,,,,,2.629923,,,,,,,,,,,,,e31cdf30-90f4-452f-b789-df8d9683b673,107,,"[39.6, 21.8]",3829445,1,,,,,-1.2759451,,Right Foot,,,"[43.7, 8.3]",,Ground Pass,,14.108863,,Incomplete,,Jonathan Correia Da Fonseca,41041.0,,,,Recovery,1,From Throw In,Paul Baysse,4443.0,Right Center Back,5,Angers,145,"['521ef5a8-c17d-4cff-a4cc-2d16ba3f370a', 'd5c98fc3-ad43-4a6b-84a0-61439c389cec']",36,,,,,,,,,,,,,,,,,OGC Nice,136,00:01:36.052,Pass,
,,,,,,,,,,,,,,,,1.548456,,,,,,,,,,,,,8945fe45-28e4-49ad-a410-538459f1bf3f,111,,"[83.1, 69.7]",3829445,1,,,,,0.3068263,,Right Foot,,,"[103.3, 76.1]",,Ground Pass,,21.189621,,,,Vincent Manceau,3431.0,,,,,1,From Throw In,Cheikh N''Doye,5676.0,Right Center Midfield,5,Angers,145,['374ec44f-7f38-4f5d-bc1f-69f90f60e7cf'],40,,,,,,,,,,,,,,,,,Angers,145,00:01:40.560,Pass,
,,,,,,,,,,,,,,,,1.488292,,,,,,,,,,,,,b8fd5f7f-1c7d-4d4d-b512-7eceadffe851,114,,"[108.9, 76.8]",3829445,1,,,,,-1.5974172,,Right Foot,True,,"[108.0, 43.0]",,Low Pass,,33.81198,,Incomplete,,Gilles Sunu,3111.0,,,,,1,From Throw In,Vincent Manceau,3431.0,Right Back,5,Angers,145,"['0aa1eacd-0c25-4850-ada1-0e59c2ce2076', '3cf20fa2-5e94-45f6-a737-29db617ce664']",43,,,,,,,,,,,,,,,,,Angers,145,00:01:43.260,Pass,
,,,,,,,,,,,,,,,,0.721779,,,,,,,,,,,,,3cf20fa2-5e94-45f6-a737-29db617ce664,116,,"[12.1, 37.1]",3829445,1,,,,,-0.8163161,,Right Foot,,,"[16.8, 32.1]",,Ground Pass,,6.8622155,,,,Nampalys Mendy,4506.0,,,,Recovery,1,From Throw In,Paul Baysse,4443.0,Right Center Back,5,Angers,145,"['b8fd5f7f-1c7d-4d4d-b512-7eceadffe851', 'ef98deac-a598-4d1a-9e7d-282566304135']",44,,,,,,,,,,,,,,,,,OGC Nice,136,00:01:44.748,Pass,
,,,,,,,,,,,,,,,,0.481638,,,,,,,,,,,,,cb149fb1-e6f3-4dd2-9f1f-6a7570b50bff,119,,"[16.3, 32.1]",3829445,1,,,,,-0.9129077,,Right Foot,,,"[19.7, 27.7]",,Ground Pass,,5.5605755,,Incomplete,,Jean Michaël Seri,3359.0,,,,,1,From Throw In,Nampalys Mendy,4506.0,Center Defensive Midfield,5,Angers,145,"['78b2dce5-5c3c-415d-b29a-c3cabf7b36d2', 'aa27f3a4-1446-43a8-a72f-2695e6eb189b']",46,,,,,,,,,,,,,,,,,OGC Nice,136,00:01:46.118,Pass,
