50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,1.931993,,,,,,,,,,,,,f990967d-a665-4913-8822-e64ea42f0232,2171,,"[56.6, 29.7]",3829468,55,,,,,-1.0778972,,Right Foot,,,,"[68.9, 6.8]",,Ground Pass,,25.99423,,,,,Nicolas Benezet,3301.0,,,,,,2,From Throw In,Jérémy Sorbon,3124.0,Left Center Back,118,Guingamp,142,['2882d8c4-8e09-4cf2-afaf-9de7fb3eaf1b'],11,,,,,,,,,,,,,,,,Guingamp,142,00:10:11.935,Pass,
,,,,,,,,,,,,,,,,,,,2.048483,,,,,,,,,,,,,edba1139-5801-4ec3-a6a7-b1fab745c4f5,2177,,"[107.0, 8.4]",3829468,56,,,,,1.4827889,,Right Foot,True,,,"[110.6, 49.2]",,High Pass,,40.958515,,,,,Brou Benjamin Angoua,40527.0,,True,,,Free Kick,2,From Free Kick,Nicolas Benezet,3301.0,Left Midfield,119,Guingamp,142,['ece3925b-fa7f-44f1-a893-ea422a5d0479'],9,,,,,,,,,,,,,,,,Guingamp,142,00:11:09.308,Pass,
,,,,,,,,,,,,,,,,,,,3.471926,,,,,,,,,,,,,22b10693-e6d8-44d4-b077-268e8ce821dc,2181,,"[6.0, 36.0]",3829468,56,,True,,,-0.21445668,,Right Foot,,,,"[68.9, 22.3]",,High Pass,,64.37469,,,,,Jacques Zoua Daogari,401505.0,,,,,Goal Kick,2,From Goal Kick,Clément Maury,401508.0,Goalkeeper,120,Gazélec Ajaccio,160,['13aa5cd8-12db-4051-8e00-97527b1b643f'],32,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:11:32.378,Pass,
,,,,,,,,,,,,,,,,,,,2.684245,,,,,,,,,,,,,faea1b6a-3d33-4b75-b81a-a6bd6f0eae0f,2183,,"[68.9, 22.3]",3829468,56,,,,,0.024050344,,Head,,,,"[98.0, 23.0]",,High Pass,,29.108418,,,Incomplete,,Grégory Pujol,401506.0,,,,,,2,From Goal Kick,Jacques Zoua Daogari,401505.0,Left Midfield,120,Gazélec Ajaccio,160,"['3d78d35b-7e28-483e-9e3d-9d4c33dceacb', '8a0f3505-b586-4790-b06b-33e0cd2ce237']",35,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:11:35.878,Pass,
,,,,,,,,,,,,,,,,,,,0.523446,,,,,,,,,,,,,31b71568-9cfd-47a0-bba8-ea52ca96aacc,2192,,"[20.9, 61.3]",3829468,56,,,,,1.5582969,,Right Foot,,,,"[21.0, 69.3]",,Ground Pass,,8.000625,,,,,Lars Christian Jacobsen,20199.0,,,,,,2,Regular Play,Christophe Kerbrat,2936.0,Right Center Back,121,Guingamp,142,"['060633e8-6660-4c9c-af15-6f2239ec5719', '3014d53d-bd2a-496a-9ac5-7b4b4548eb68', '70fb1c82-551f-4ff6-b917-2744a05f1821']",41,,,,,,,,,,,,,,,,Guingamp,142,00:11:41.934,Pass,True
,,,,,,,,,,,,,,,,,,,1.461174,,,,,,,,,,,,,10aa2a0a-5c05-475c-8cea-77ef9c72184c,2195,,"[52.1, 75.6]",3829468,56,,,,,-1.9062446,,Right Foot,,,,"[48.3, 64.7]",,Ground Pass,,11.543396,,,,,Lionel Mathis,401512.0,,,,,,2,Regular Play,Lars Christian Jacobsen,20199.0,Right Back,121,Guingamp,142,['0595cddf-4649-47f4-91bc-f368063d7cb8'],47,,,,,,,,,,,,,,,,Guingamp,142,00:11:47.139,Pass,
,,,,,,,,,,,,,,,,,,,1.016801,,,,,,,,,,,,,e8fb18c3-1fec-431a-8b58-7d004e30b240,2198,,"[50.8, 63.4]",3829468,56,,,,,-1.5381992,,Right Foot,,,,"[51.4, 45.0]",,Ground Pass,,18.40978,,,,,Younousse Sankharé,3348.0,,,,,,2,Regular Play,Lionel Mathis,401512.0,Right Defensive Midfield,121,Guingamp,142,['e4ce726f-c6c0-4b5b-9f5a-8819a414c6c1'],49,,,,,,,,,,,,,,,,Guingamp,142,00:11:49.394,Pass,
,,,,,,,,,,,,,,,,,,,1.218199,,,,,,,,,,,,,141245cd-1ede-4f49-b89e-7298c87bfc94,2201,,"[52.0, 45.0]",3829468,56,,,,,1.2580953,,Left Foot,,,,"[56.3, 58.3]",,Ground Pass,,13.977839,,,,,Lionel Mathis,401512.0,,,,,,2,Regular Play,Younousse Sankharé,3348.0,Left Defensive Midfield,121,Guingamp,142,['5daccd39-4f14-44ab-93b0-f4ca54790efd'],51,,,,,,,,,,,,,,,,Guingamp,142,00:11:51.019,Pass,
,,,,,,,,,,,,,,,,,,,1.807744,,,,,,,,,,,,,5ce98958-2c2e-44a8-a567-4683985b3114,2204,,"[56.3, 58.4]",3829468,56,,,,,0.90770817,,Left Foot,,,,"[69.5, 75.3]",,Ground Pass,,21.444113,,,,,Lars Christian Jacobsen,20199.0,,,,,,2,Regular Play,Lionel Mathis,401512.0,Right Defensive Midfield,121,Guingamp,142,['b78ae4c4-317a-4b6b-ad0a-6e71efd34c8b'],52,,,,,,,,,,,,,,,,Guingamp,142,00:11:52.679,Pass,
,,,,,,,,,,,,,,,,,,,0.321,,,,,,,,,,,,,89d0405f-3f15-4715-863b-00afccfb063a,2207,,"[84.3, 66.3]",3829468,56,,,,,-0.9532941,,Right Foot,,,,"[89.2, 59.4]",,Low Pass,,8.46286,,,Incomplete,,Sloan Privat,4799.0,,,,,,2,Regular Play,Lars Christian Jacobsen,20199.0,Right Back,121,Guingamp,142,"['936b0aee-1b78-41e6-992d-69e671d7afd9', 'bd5eabd1-1fd0-4595-8c99-63596666bcf2']",57,,,,,,,,,,,,,,,,Guingamp,142,00:11:57.212,Pass,
,,,,,,,,,,,,,,,,,,,1.103177,,,,,,,,,,,,,0942d82a-fbbb-4666-80b6-cb4e71a38733,2210,,"[67.6, 80.0]",3829468,57,,,,,-1.7952124,,,,,,"[65.5, 70.8]",,Low Pass,,9.436631,,,,,Lionel Mathis,401512.0,,,,,Throw-in,2,From Throw In,Lars Christian Jacobsen,20199.0,Right Back,122,Guingamp,142,['efdf63e1-9c08-4427-ad8c-56477cc6bd9b'],2,,,,,,,,,,,,,,,,Guingamp,142,00:12:02.505,Pass,
,,,,,,,,,,,,,,,,,,,0.979598,,,,,,,,,,,,,38e76d03-0e71-446f-b5c0-85f07fabd446,2213,,"[78.9, 66.9]",3829468,57,,,,,0.59053427,,Left Foot,,,,"[88.0, 73.0]",,Ground Pass,,10.955364,,,,,Marcus Coco,3363.0,,,,,,2,From Throw In,Lionel Mathis,401512.0,Right Defensive Midfield,122,Guingamp,142,['224d693c-291e-49d2-8cae-c9c588e13b7e'],7,,,,,,,,,,,,,,,,Guingamp,142,00:12:07.733,Pass,
,,,,,,,,,,,,,,,,,,,1.175744,,,,,,,,,,,,,91200b08-ebe4-42ac-911b-b064b1c2597d,2217,,"[82.6, 77.1]",3829468,57,,,,,-3.0057878,,Right Foot,,,,"[66.5, 74.9]",,Ground Pass,,16.249615,,,,,Lars Christian Jacobsen,20199.0,,,,,,2,From Throw In,Marcus Coco,3363.0,Right Midfield,122,Guingamp,142,"['0b25a877-3d4d-4bb8-98b4-3fb5d0396524', 'f3b141b8-eb4d-4ae3-82e3-298bfb0a96c4']",11,,,,,,,,,,,,,,,,Guingamp,142,00:12:11.946,Pass,True
,,,,,,,,,,,,,,,,,,,1.411754,,,,,,,,,,,,,79e998e7-b552-4401-8317-86057d3fe73a,2220,,"[52.4, 73.6]",3829468,57,,,,,-2.2455373,,Right Foot,,,,"[46.0, 65.6]",,Ground Pass,,10.244999,,,,,Christophe Kerbrat,2936.0,,,,,,2,From Throw In,Lars Christian Jacobsen,20199.0,Right Back,122,Guingamp,142,['b25cc9c5-5589-4aeb-a159-41b14f8701d8'],15,,,,,,,,,,,,,,,,Guingamp,142,00:12:15.058,Pass,
,,,,,,,,,,,,,,,,,,,2.65302,,,,,,,,,,,,,c4749916-cb65-4268-bda3-0652c5032d55,2223,,"[43.8, 61.9]",3829468,57,,,,,-1.3728796,,Right Foot,,,,"[51.2, 25.0]",,Ground Pass,,37.634693,,,,,Jérémy Sorbon,3124.0,,,,,,2,From Throw In,Christophe Kerbrat,2936.0,Right Center Back,122,Guingamp,142,['d43bd733-45d0-4a3b-9dcd-5f3c204204e3'],18,,,,,,,,,,,,,,,,Guingamp,142,00:12:18.016,Pass,
,,,,,,,,,,,,,,,,,,,1.318368,,,,,,,,,,,,,cdba87c4-cfea-41b7-9b7c-6a5bf909fd90,2226,,"[51.2, 18.1]",3829468,57,,,,,-0.6063829,,Right Foot,,,,"[63.6, 9.5]",,Ground Pass,,15.090394,,,,,Brou Benjamin Angoua,40527.0,,,,,,2,From Throw In,Jérémy Sorbon,3124.0,Left Center Back,122,Guingamp,142,['feab406e-2624-4965-9917-476246dc5caa'],20,,,,,,,,,,,,,,,,Guingamp,142,00:12:20.948,Pass,
,,,,,,,,,,,,,,,,,,,1.005444,,,,,,,,,,,,,cc0c813c-eb91-4cbc-9470-e0f44fcddd61,2229,,"[68.0, 8.4]",3829468,57,,,,,-0.19739556,,Right Foot,,,,"[82.5, 5.5]",,Ground Pass,,14.787157,,,,,Nicolas Benezet,3301.0,,,,,,2,From Throw In,Brou Benjamin Angoua,40527.0,Left Back,122,Guingamp,142,['a78d196e-ebd6-4a11-853e-0a02959cb9ad'],24,,,,,,,,,,,,,,,,Guingamp,142,00:12:24.262,Pass,
,,,,,,,,,,,,,,,,,,,1.68838,,,,,,,,,,,,,ca50069c-0cba-4285-af7e-c14abe48829f,2235,,"[104.2, 4.9]",3829468,58,,,,,1.3758996,,Right Foot,True,,,"[111.8, 43.4]",,High Pass,,39.24296,,,Incomplete,,Jérémy Sorbon,3124.0,,,,,Free Kick,2,From Free Kick,Nicolas Benezet,3301.0,Left Midfield,123,Guingamp,142,"['ab9edef7-0189-4e9a-ae0a-00a7ccbc478a', 'de5927b4-fe65-4d61-a183-c9abef2faf2f']",27,,,,,,,,,,,,,,,,Guingamp,142,00:13:27.710,Pass,
,,,,,,,,,,,,,,,,,,,1.314599,,,,,,,,,,,,,dab70e1d-74ae-499f-aceb-18dd6606bebb,2239,,"[120.0, 80.0]",3829468,59,,,,,-1.8211154,52e33628-7b9e-4e24-a08f-60cae9a89c92,Right Foot,,,,"[111.0, 44.8]",,High Pass,,36.332355,,,,True,Jimmy Briand,3213.0,True,,Outswinging,,Corner,2,From Corner,Nicolas Benezet,3301.0,Left Midfield,124,Guingamp,142,['f6c991d8-41eb-4fef-b7af-e401ddf84831'],15,,,,,,,,,,,,,,,,Guingamp,142,00:14:15.216,Pass,
,,,,,,,,,,,,,,,,,,,1.372279,,,,,,,,,,,,,2f98640c-2639-4839-bdad-394ecd08967e,2246,,"[120.0, 80.0]",3829468,59,,,,,-1.7137927,,Right Foot,,,,"[114.5, 41.8]",,High Pass,,38.59391,,,Incomplete,True,Jimmy Briand,3213.0,,,Outswinging,,Corner,2,From Corner,Nicolas Benezet,3301.0,Left Midfield,125,Guingamp,142,"['1c5e6a26-a194-40ea-ab8c-a77051cafd7e', 'b40ec2ba-3498-4c63-a64f-acf64d1c0d15']",39,,,,,,,,,,,,,,,,Guingamp,142,00:14:39.090,Pass,
,,,,,,,,,,,,,,,,,,,2.71946,,,,,,,,,,,,,3f38432c-a640-47f6-8d88-8d8866ab18bc,2252,,"[61.2, 60.5]",3829468,59,,,,,0.37213603,,Right Foot,,,,"[92.2, 72.6]",,High Pass,,33.27777,,,Incomplete,,Nicolas Benezet,3301.0,,,,,Recovery,2,From Corner,Christophe Kerbrat,2936.0,Right Center Back,125,Guingamp,142,"['711563d7-7b84-4944-9814-719543a6d40d', 'b3285b12-5d06-4b82-b956-5cc2064ffcdc']",48,,,,,,,,,,,,,,,,Guingamp,142,00:14:48.225,Pass,
,,,,,,,,,,,,,,,,,,,1.01165,,,,,,,,,,,,,5c82c4f9-517b-4f76-9c3b-85c2115a0355,2255,,"[92.8, 80.0]",3829468,59,,,,,-1.6313283,,,,,,"[92.4, 73.4]",,Low Pass,,6.61211,,,,,Nicolas Benezet,3301.0,,,,,Throw-in,2,From Throw In,Lars Christian Jacobsen,20199.0,Right Back,126,Guingamp,142,['96786339-ecea-40f5-9168-35d18d165309'],55,,,,,,,,,,,,,,,,Guingamp,142,00:14:55.053,Pass,
,,,,,,,,,,,,,,,,,,,0.107659,,,,,,,,,,,,,83c28eb6-c03f-4f52-8f1b-6619af410dd2,2260,,"[94.7, 74.5]",3829468,59,,,,,0.50416595,,Right Foot,,,,"[97.6, 76.1]",,Ground Pass,,3.312099,,,Incomplete,,Lars Christian Jacobsen,20199.0,,,,,,2,From Throw In,Nicolas Benezet,3301.0,Left Midfield,126,Guingamp,142,"['589d3bc9-e314-4cd1-a4e6-a43b9f84a421', 'b1c52b28-0d1d-4724-86e3-34e181b39b66', 'e78334e1-4878-4452-a921-8c1562afd6f6']",57,,,,,,,,,,,,,,,,Guingamp,142,00:14:57.866,Pass,True
,,,,,,,,,,,,,,,,,,,0.765987,,,,,,,,,,,,,d73e0137-4a6d-41f6-b986-3b9fda1e6e65,2263,,"[103.2, 80.0]",3829468,60,,,,,-1.0934509,,,,,,"[106.2, 74.2]",,Low Pass,,6.529931,,,,,Lionel Mathis,401512.0,,,,,Throw-in,2,From Throw In,Lars Christian Jacobsen,20199.0,Right Back,127,Guingamp,142,['9890e78c-f852-440c-9b1e-bcd1a257e788'],4,,,,,,,,,,,,,,,,Guingamp,142,00:15:04.348,Pass,
,,,,,,,,,,,,,,,,,,,0.87622,,,,,,,,,,,,,30ee4468-ec1e-4ebe-b226-cdba31573a31,2266,,"[106.2, 74.2]",3829468,60,,,,,1.5707964,,Right Foot,,,,"[106.2, 78.1]",,Ground Pass,,3.9,,,,,Lars Christian Jacobsen,20199.0,,,,,,2,From Throw In,Lionel Mathis,401512.0,Right Defensive Midfield,127,Guingamp,142,['be51a849-e996-463f-8f1f-1303cdbe8ea0'],5,,,,,,,,,,,,,,,,Guingamp,142,00:15:05.431,Pass,
,,,,,,,,,,,,,,,,,,,0.410539,,,,,,,,,,,,,dfe737ec-bd3b-4637-b476-bed766eae701,2269,,"[107.5, 78.1]",3829468,60,,,,,-1.7731179,,Right Foot,,,,"[106.7, 74.2]",,Ground Pass,,3.981206,,,,,Lionel Mathis,401512.0,,,,,,2,From Throw In,Lars Christian Jacobsen,20199.0,Right Back,127,Guingamp,142,['0d4cad52-bf7c-406e-9489-4799113cb866'],8,,,,,,,,,,,,,,,,Guingamp,142,00:15:08.009,Pass,
,,,,,,,,,,,,,,,,,,,0.893199,,,,,,,,,,,,,f057d543-39dd-48de-b5ad-9424e44fe3fc,2273,,"[105.8, 74.0]",3829468,60,,,,,-0.3423966,,Right Foot,,,,"[115.9, 70.4]",,Ground Pass,,10.722406,,,,,Lars Christian Jacobsen,20199.0,,,,,,2,From Throw In,Lionel Mathis,401512.0,Right Defensive Midfield,127,Guingamp,142,['10fb5c32-e131-42bc-855f-b06efa73f27e'],8,,,,,,,,,,,,,,,,Guingamp,142,00:15:08.683,Pass,
,,,,,,,,,,,,,,,,,,,0.895637,,,,,,,,,,,,,be0b82a5-7f14-4b36-958f-92cc02423eb3,2277,,"[117.2, 69.8]",3829468,60,,,,,-1.7828082,,Right Foot,True,True,,"[112.4, 47.5]",,Low Pass,,22.810743,,,,,Jimmy Briand,3213.0,,,,,,2,From Throw In,Lars Christian Jacobsen,20199.0,Right Back,127,Guingamp,142,"['6328d3a6-43b2-4109-adea-4e04f1e55eba', 'e6cc6e2a-3d88-4e0c-bce8-1c6bb662249d']",9,,,,,,,,,,,,,,,,Guingamp,142,00:15:09.964,Pass,True
,,,,,,,,,,,,,,,,,,,1.302005,,,,,,,,,,,,,b814aa1f-cbc5-4d12-bfd3-97366e518a63,2283,,"[60.0, 40.0]",3829468,61,,True,,,-3.1096401,,Right Foot,,,,"[38.1, 39.3]",,Ground Pass,,21.911184,,,,,Abdou Kader Mangane,2953.0,,,,,Kick Off,2,From Kick Off,Grégory Pujol,401506.0,Center Forward,128,Gazélec Ajaccio,160,['2e675c2b-48ab-4a15-b539-35dd1592c88d'],11,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:16:11.305,Pass,
,,,,,,,,,,,,,,,,,,,1.604423,,,,,,,,,,,,,26b6e050-5ad6-4f1f-a460-fb90eb57f3d7,2285,,"[37.6, 39.3]",3829468,61,,True,,,1.5150403,,Right Foot,,,,"[38.8, 60.8]",,Ground Pass,,21.533463,,,,,Alexandre Coeff,7428.0,,,,,,2,From Kick Off,Abdou Kader Mangane,2953.0,Right Center Back,128,Gazélec Ajaccio,160,['f06d3e7a-731d-4584-91a3-d5e2318a2e9a'],16,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:16:16.711,Pass,
,,,,,,,,,,,,,,,,,,,1.411085,,,,,,,,,,,,,68c8c3b8-5947-46e4-9442-00b209e2afe4,2287,,"[50.0, 67.4]",3829468,61,,,,,-0.19011573,,Right Foot,,,,"[79.1, 61.8]",,Ground Pass,,29.633934,,,,,Grégory Pujol,401506.0,,,,,,2,From Kick Off,Alexandre Coeff,7428.0,Right Back,128,Gazélec Ajaccio,160,['a7118386-aceb-4d46-a933-ff47f1bc467b'],20,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:16:20.633,Pass,
,,,,,,,,,,,,,,,,,,,0.583831,,,,,,,,,,,,,d6df220c-de7c-458c-b3f9-7700f148d147,2290,,"[79.1, 61.8]",3829468,61,,,,,2.257614,,Right Foot,,,,"[75.0, 66.8]",,Low Pass,,6.4660654,,,Incomplete,,David Ducourtioux,401509.0,,,,,,2,From Kick Off,Grégory Pujol,401506.0,Center Forward,128,Gazélec Ajaccio,160,"['31281dc8-9569-4c1d-af25-2f77159e413f', 'b333f2d4-a1dd-4ce1-a8b9-16c9445519a8']",22,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:16:22.180,Pass,
,,,,,,,,,,,,,,,,,,,0.617206,,,,,,,,,,,,,ef6a47ae-5167-4798-80af-faceeb96ee8a,2295,,"[39.6, 5.5]",3829468,61,,,,,0.8869,,Left Foot,,,,"[49.3, 17.4]",,Ground Pass,,15.352524,,,,,Jimmy Briand,3213.0,,,,,,2,Regular Play,Younousse Sankharé,3348.0,Left Defensive Midfield,129,Guingamp,142,"['636c2a5a-a430-4682-9e68-2aed35667752', '6d49597b-c178-4de5-9077-e38ac97cf8e2']",24,,,,,,,,,,,,,,,,Guingamp,142,00:16:24.668,Pass,True
,,,,,,,,,,,,,,,,,,,1.517014,,,,,,,,,,,,,dab072b8-8da8-4acd-a7ee-569c99777bc5,2298,,"[49.3, 17.4]",3829468,61,,,,,-2.8132198,,Right Foot,,,,"[26.7, 9.7]",,Ground Pass,,23.87572,,,,,Brou Benjamin Angoua,40527.0,,,,,,2,Regular Play,Jimmy Briand,3213.0,Right Center Forward,129,Guingamp,142,['728ccae9-e496-467b-89af-4fde39020432'],25,,,,,,,,,,,,,,,,Guingamp,142,00:16:25.551,Pass,
,,,,,,,,,,,,,,,,,,,0.928219,,,,,,,,,,,,,c6ef400e-ae37-4fd4-9f34-ec7b599ab5fc,2301,,"[27.0, 9.8]",3829468,61,,,,,1.5707964,,Right Foot,,,,"[27.0, 24.3]",,Ground Pass,,14.5,,,,,Jérémy Sorbon,3124.0,,,,,,2,Regular Play,Brou Benjamin Angoua,40527.0,Left Back,129,Guingamp,142,['0102bc8b-415e-4563-b07d-83d626553a48'],27,,,,,,,,,,,,,,,,Guingamp,142,00:16:27.330,Pass,
,,,,,,,,,,,,,,,,,,,1.44542,,,,,,,,,,,,,7002a35f-278a-4d9c-977f-464d3c4a6faa,2304,,"[28.0, 29.7]",3829468,61,,,,,0.80667156,,Right Foot,,,,"[37.2, 39.3]",,Ground Pass,,13.296617,,,,,Lionel Mathis,401512.0,,,,,,2,Regular Play,Jérémy Sorbon,3124.0,Left Center Back,129,Guingamp,142,['d66c8d38-7af9-4500-b697-e46eed1b1967'],30,,,,,,,,,,,,,,,,Guingamp,142,00:16:30.038,Pass,
,,,,,,,,,,,,,,,,,,,2.138081,,,,,,,,,,,,,01bc9a1e-7ced-492a-8204-c8a944b5d8cf,2307,,"[37.4, 39.3]",3829468,61,,,,,1.1120089,,Right Foot,,,,"[53.7, 72.3]",,High Pass,,36.806114,,,,,Lars Christian Jacobsen,20199.0,,,,,,2,Regular Play,Lionel Mathis,401512.0,Right Defensive Midfield,129,Guingamp,142,['548ba3ad-9fa7-4bd5-ae1a-a075e2a4a0b4'],32,,,,,,,,,,,,,,,,Guingamp,142,00:16:32.862,Pass,
,,,,,,,,,,,,,,,,,,,0.846868,,,,,,,,,,,,,820189c4-b191-4c09-b052-4e2454ee575f,2310,,"[88.0, 64.7]",3829468,61,,,,,-1.693465,,Right Foot,,,,"[87.1, 57.4]",,Ground Pass,,7.3552704,,,,,Jimmy Briand,3213.0,,,,,,2,Regular Play,Lars Christian Jacobsen,20199.0,Right Back,129,Guingamp,142,['329772c1-1c3f-4242-a1e2-aab3739aa9b3'],39,,,,,,,,,,,,,,,,Guingamp,142,00:16:39.588,Pass,
,,,,,,,,,,,,,,,,,,,1.978061,,,,,,,,,,,,,fb2a5b34-718f-4840-977d-e15d3fb75985,2313,,"[86.1, 57.7]",3829468,61,,,,,0.06903904,,Right Foot,,,,"[104.9, 59.0]",,Low Pass,,18.844893,,,Incomplete,,Lars Christian Jacobsen,20199.0,,,,,,2,Regular Play,Jimmy Briand,3213.0,Right Center Forward,129,Guingamp,142,"['97e1bcdc-f3d2-430f-97e1-efd66d8cf1d6', 'c2cdf102-b94f-4d7a-93c0-e8c56c3f57a0']",40,,,,,,,,,,,,,,,,Guingamp,142,00:16:40.565,Pass,
,,,,,,,,,,,,,,,,,,,1.968784,,,,,,,,,,,,,9e828d65-eb05-4d36-b4a2-92bc447e534b,2317,,"[26.6, 23.2]",3829468,61,,,,,-1.5223495,,Left Foot,,,,"[27.4, 6.7]",,Ground Pass,,16.519382,,,,,Jérémie Bréchet,7603.0,,,,,,2,Regular Play,Pablo Jean Antoine Martínez,3207.0,Left Back,129,Guingamp,142,['6d057d73-c0ea-4e5f-8fb6-3ab31c14b253'],46,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:16:46.974,Pass,
,,,,,,,,,,,,,,,,,,,2.349702,,,,,,,,,,,,,4cd14c0e-35a6-46f5-b303-9864a1159d76,2320,,"[32.4, 5.9]",3829468,61,,,,,0.28540292,,Left Foot,,,,"[65.8, 15.7]",,High Pass,,34.808044,,,Incomplete,,Grégory Pujol,401506.0,,,,,,2,Regular Play,Jérémie Bréchet,7603.0,Left Center Back,129,Guingamp,142,"['78366474-5dd4-4bc1-8617-d20015d46b2b', 'e07581db-ae4c-478e-9bfa-63605eadf037']",49,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:16:49.023,Pass,
,,,,,,,,,,,,,,,,,,,2.900869,,,,,,,,,,,,,e07581db-ae4c-478e-9bfa-63605eadf037,2323,,"[54.3, 64.4]",3829468,61,,,,True,0.111890264,,,,,,"[72.1, 66.4]",,High Pass,,17.912006,,,,,Jimmy Briand,3213.0,,,,,Recovery,2,Regular Play,Christophe Kerbrat,2936.0,Right Center Back,129,Guingamp,142,"['4cd14c0e-35a6-46f5-b303-9864a1159d76', '5f510e6a-3cfe-48da-aef8-dabb215bcf29', '7c6197fb-d9ac-49a7-a3c7-d29e4997f1df']",51,,,,,,,,,,,,,,,,Guingamp,142,00:16:51.372,Pass,True
,,,,,,,,,,,,,,,,,,,0.517322,,,,,,,,,,,,,af327275-edbb-4a8f-837a-01caa8e97ecf,2327,,"[79.4, 76.6]",3829468,61,,,,,0.27829966,,Right Foot,,,,"[83.6, 77.8]",,Ground Pass,,4.368066,,,,,Marcus Coco,3363.0,,,,,,2,Regular Play,Jimmy Briand,3213.0,Right Center Forward,129,Guingamp,142,"['4851c350-121e-4a3a-86d9-69af7d331c92', 'f8dc4ce7-a1b0-410f-bf0a-47d219d77cb5']",57,,,,,,,,,,,,,,,,Guingamp,142,00:16:57.273,Pass,True
,,,,,,,,,,,,,,,,,,,0.758748,,,,,,,,,,,,,44216d11-e85d-4cf8-a14b-614aa9681281,2330,,"[89.6, 76.5]",3829468,61,,,,,-2.2181885,,Right Foot,,,,"[86.5, 72.4]",,Ground Pass,,5.140039,,,,,Sloan Privat,4799.0,,,,,,2,Regular Play,Marcus Coco,3363.0,Right Midfield,129,Guingamp,142,['1a97344a-eadf-4966-b53d-43de84b20195'],58,,,,,,,,,,,,,,,,Guingamp,142,00:16:58.450,Pass,
,,,,,,,,,,,,,,,,,,,1.123121,,,,,,,,,,,,,b6684e2c-a192-4990-8c77-2639e5f02f55,2336,,"[88.4, 68.8]",3829468,63,,,,,-0.83346236,a067dfbe-e521-46ae-940d-ae6306e2e670,Right Foot,True,,,"[107.2, 48.1]",,High Pass,,27.96301,,,,,Jimmy Briand,3213.0,True,,,,Free Kick,2,From Free Kick,Nicolas Benezet,3301.0,Left Midfield,130,Guingamp,142,['c1275d04-44d7-4168-85a7-9afeb9e5b954'],1,,,,,,,,,,,,,,,,Guingamp,142,00:18:01.922,Pass,
,,,,,,,,,,,,,,,,,,,1.258149,,,,,,,,,,,,,4c1c8b1f-fe2b-4fb3-bc2c-ef1ec5bac92e,2343,,"[114.3, 69.2]",3829468,63,,,,,2.756729,,Left Foot,,,,"[106.4, 72.4]",,Ground Pass,,8.523497,,,,,Lars Christian Jacobsen,20199.0,,,,,,2,From Free Kick,Jimmy Briand,3213.0,Right Center Forward,130,Guingamp,142,['824244f5-2937-4dda-aa14-f65ad046b7bd'],6,,,,,,,,,,,,,,,,Guingamp,142,00:18:06.870,Pass,
,,,,,,,,,,,,,,,,,,,1.300779,,,,,,,,,,,,,6a0a7548-ab89-4696-a1a3-238a32ecc958,2346,,"[104.9, 71.8]",3829468,63,,,,,-2.1783192,,Right Foot,,,,"[97.6, 61.3]",,Ground Pass,,12.788276,,,,,Nicolas Benezet,3301.0,,,,,,2,From Free Kick,Lars Christian Jacobsen,20199.0,Right Back,130,Guingamp,142,['a36682a4-5282-42f1-8e46-772c5057535a'],8,,,,,,,,,,,,,,,,Guingamp,142,00:18:08.933,Pass,
