50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.741801,,,,,,,,,,,,97b810b8-2c56-4755-995d-30d44b212d71,994,,"[94.9, 23.1]",3829493,25,,,,,0.019799393,,Right Foot,,,,"[115.1, 23.5]",,Ground Pass,,20.20396,,,,Djibril Sidibé,3446.0,,,,,,1,From Throw In,Sofiane Boufal,3625.0,Left Wing,65,Lille,143,['7ed4d635-a211-4700-bde8-80df966d5890'],13,,,,,,,,,,,,,,,,,,Lille,143,00:25:13.453,Pass,
,,,,,,,,,,,,,,,,,1.04976,,,,,,,,,,,,d8315a9a-95b3-4f7f-ab05-706b7d65b927,997,,"[115.1, 23.5]",3829493,25,,,,,2.0647378,19c50272-d5ce-4172-95ec-f381f61dfcbf,Left Foot,True,True,,"[108.1, 36.5]",,Ground Pass,,14.764823,,,,Sofiane Boufal,3625.0,True,,,,,1,From Throw In,Djibril Sidibé,3446.0,Left Wing Back,65,Lille,143,['230d9321-7557-40d9-8eb3-9fb967561ce0'],15,,,,,,,,,,,,,,,,,,Lille,143,00:25:15.481,Pass,
,,,,,,,,,,,,,,,,,1.802958,,,,,,,,,,,,44f72465-acff-4cbc-be38-554438c106cc,1002,,"[120.0, 80.0]",3829493,25,,,,,-1.8088895,,Right Foot,,,,"[109.2, 35.5]",,High Pass,,45.791813,,Incomplete,True,Stopilla Sunzu,23203.0,,,True,Outswinging,Corner,1,From Corner,Sofiane Boufal,3625.0,Left Wing,66,Lille,143,"['7206b2f4-b851-468f-a3f5-fc16570318ff', 'd2ccf569-830d-460d-b969-04086d9c2205']",50,,,,,,,,,,,,,,,,,,Lille,143,00:25:50.212,Pass,
,,,,,,,,,,,,,,,,,3.080269,,,,,,,,,,,,fa2a162f-b5b5-4109-b88a-0be286de678a,1006,,"[86.5, 40.7]",3829493,25,,,,,2.0695732,,Head,,,,"[73.1, 65.3]",,High Pass,,28.012854,,,,Sébastien Corchia,6716.0,,,,,Recovery,1,From Corner,Djibril Sidibé,3446.0,Left Wing Back,66,Lille,143,['c1cb3c1d-83f0-408b-9cbe-8c604348166c'],54,,,,,,,,,,,,,,,,,,Lille,143,00:25:54.330,Pass,
,,,,,,,,,,,,,,,,,1.853331,,,,,,,,,,,,3f83e82e-4c98-4282-8c06-4b72c1893968,1009,,"[73.1, 67.5]",3829493,25,,,,,0.61072594,,Right Foot,,,,"[85.1, 75.9]",,Ground Pass,,14.647867,,,,Lenny Nangis,7303.0,,,,,,1,From Corner,Sébastien Corchia,6716.0,Right Wing Back,66,Lille,143,['08d672b0-f416-47f5-aa6a-3902b92ab198'],57,,,,,,,,,,,,,,,,,,Lille,143,00:25:57.666,Pass,
,,,,,,,,,,,,,,,,,2.320437,,,,,,,,,,,,6583a3e0-1528-454c-a5b3-12a1729ff6c6,1012,,"[76.5, 76.3]",3829493,26,,,,,0.058491763,,Right Foot,,,,"[98.7, 77.6]",,Ground Pass,,22.238031,,Incomplete,,Sébastien Corchia,6716.0,,,,,,1,From Corner,Lenny Nangis,7303.0,Right Wing,66,Lille,143,"['7e8ad191-7b6f-40e0-8ad2-546ac83c3ab0', 'd82d978e-5037-4182-a2dd-d8d194293fe7']",0,,,,,,,,,,,,,,,,,,Lille,143,00:26:00.358,Pass,
,,,,,,,,,,,,,,,,,0.921381,,,,,,,,,,,,55e442b8-0791-4718-949b-35148af4367e,1016,,"[105.7, 80.0]",3829493,26,,,,,-1.604874,,,,,,"[105.4, 71.2]",,Low Pass,,8.805112,,,,Sofiane Boufal,3625.0,,,,,Throw-in,1,From Throw In,Sébastien Corchia,6716.0,Right Wing Back,67,Lille,143,['a32852b6-0be8-43d7-bd61-c2d0167f013d'],17,,,,,,,,,,,,,,,,,,Lille,143,00:26:17.326,Pass,
,,,,,,,,,,,,,,,,,0.818538,,,,,,,,,,,,860edc13-28f4-442d-b37e-46508762fdc7,1020,,"[105.0, 73.3]",3829493,26,,,,,1.7650373,,Right Foot,,,,"[103.8, 79.4]",,Ground Pass,,6.2169123,,,,Sébastien Corchia,6716.0,,,,,,1,From Throw In,Sofiane Boufal,3625.0,Left Wing,67,Lille,143,"['04f7262b-4376-4da4-b70c-1810374f9522', 'ca3ece30-30f7-4319-858d-48bc364f110c']",18,,,,,,,,,,,,,,,,,,Lille,143,00:26:18.299,Pass,True
,,,,,,,,,,,,,,,,,0.37555,,,,,,,,,,,,8202b68e-e5f2-40d8-b6de-827d4a81d908,1024,,"[104.2, 78.0]",3829493,26,,,,,0.0,,Right Foot,,,,"[109.3, 78.0]",,Ground Pass,,5.1,,,,Sofiane Boufal,3625.0,,,,,,1,From Throw In,Sébastien Corchia,6716.0,Right Wing Back,67,Lille,143,"['6e7017e9-bd5a-483a-b601-5e92ad67ae3d', 'eade8f89-ee31-4fdb-a6d1-d8b488693aef']",20,,,,,,,,,,,,,,,,,,Lille,143,00:26:20.148,Pass,True
,,,,,,,,,,,,,,,,,1.357166,,,,,,,,,,,,e565dd4a-66ab-44d7-bc44-2c20f1b4863c,1026,,"[109.8, 78.0]",3829493,26,,,,,0.0,,Right Foot,,,,"[114.8, 78.0]",,Ground Pass,,5.0,,Incomplete,,Sébastien Corchia,6716.0,,,,,,1,From Throw In,Sofiane Boufal,3625.0,Left Wing,67,Lille,143,"['38871fd9-ef5c-4a54-93b8-aece6285c0dc', '6e7017e9-bd5a-483a-b601-5e92ad67ae3d', 'cf4d3e49-73c5-45f5-8983-16bc7e5ba546']",20,,,,,,,,,,,,,,,,,,Lille,143,00:26:20.524,Pass,True
,,,,,,,,,,,,,,,,,0.788404,,,,,,,,,,,,2fa7461d-cf5e-49c6-9e09-97e26ca59c5f,1029,,"[113.3, 80.0]",3829493,26,,,,,-1.3831565,,,,,,"[114.8, 72.1]",,Low Pass,,8.041144,,,,Lenny Nangis,7303.0,,,,,Throw-in,1,From Throw In,Sébastien Corchia,6716.0,Right Wing Back,68,Lille,143,['0b471f9d-4e75-4d9f-abf7-0b4cd8f22e29'],32,,,,,,,,,,,,,,,,,,Lille,143,00:26:32.403,Pass,
,,,,,,,,,,,,,,,,,0.806466,,,,,,,,,,,,223fa169-b567-470c-bcff-751918f4467e,1033,,"[113.8, 73.9]",3829493,26,,,,,2.2455373,,Right Foot,,,,"[110.2, 78.4]",,Ground Pass,,5.7628117,,,,Rio Antonio Zoba Mavuba,40522.0,,,,,,1,From Throw In,Lenny Nangis,7303.0,Right Wing,68,Lille,143,['ae9605d5-51f7-4052-8b58-9fb6cde2ec81'],33,,,,,,,,,,,,,,,,,,Lille,143,00:26:33.333,Pass,
,,,,,,,,,,,,,,,,,0.879493,,,,,,,,,,,,fa1ddda0-02ca-4624-bca0-23f02536d231,1036,,"[110.2, 78.4]",3829493,26,,,,,-3.085314,,Right Foot,,,,"[103.1, 78.0]",,Ground Pass,,7.1112585,,,,Gadji Celi Carmen Junior Tallo,10330.0,,,,,,1,From Throw In,Rio Antonio Zoba Mavuba,40522.0,Left Defensive Midfield,68,Lille,143,['efb2d041-54e7-4389-87b9-e0e7d7e74b7c'],35,,,,,,,,,,,,,,,,,,Lille,143,00:26:35.865,Pass,
,,,,,,,,,,,,,,,,,1.600902,,,,,,,,,,,,a229ec54-27f2-420a-9dbb-5ffceb7dc46f,1042,,"[108.2, 80.0]",3829493,26,,,,,-0.9140947,,,,,,"[111.9, 75.2]",,High Pass,,6.060528,,Incomplete,,Sofiane Boufal,3625.0,,,,,Throw-in,1,From Throw In,Sébastien Corchia,6716.0,Right Wing Back,69,Lille,143,"['c11c807c-a545-46b5-b2a4-6026062c7950', 'cab2e4e8-c050-4ab9-b5b0-1197948fc646']",51,,,,,,,,,,,,,,,,,,Lille,143,00:26:51.574,Pass,
,,,,,,,,,,,,,,,,,1.9701,,,,,,,,,,,,ff55aaeb-7c14-406e-8877-8a5fc634cdef,1045,,"[120.0, 80.0]",3829493,27,,,,,-1.8954496,56c6c6b8-9ec2-4913-95ce-86d91a4272b2,Right Foot,,,,"[106.1, 38.7]",,High Pass,,43.57637,,,True,Gadji Celi Carmen Junior Tallo,10330.0,True,,True,Outswinging,Corner,1,From Corner,Sofiane Boufal,3625.0,Left Wing,70,Lille,143,['b9bdf8de-1e8b-45dc-9fdf-1c12fe2b6fbb'],11,,,,,,,,,,,,,,,,,,Lille,143,00:27:11.078,Pass,
,,,,,,,,,,,,,,,,,1.585743,,,,,,,,,,,,af945d3f-f767-4f64-88e4-0b98407a8266,1052,,"[68.3, 42.8]",3829493,27,,,,,1.26229,,Head,,,,"[74.1, 61.0]",,Low Pass,,19.101831,,,,Mounir Obbadi,40697.0,,,,,Recovery,1,From Corner,Rio Antonio Zoba Mavuba,40522.0,Left Defensive Midfield,70,Lille,143,['b73c1bdf-97b5-4545-89c4-42e7930da94c'],18,,,,,,,,,,,,,,,,,,Lille,143,00:27:18.388,Pass,
,,,,,,,,,,,,,,,,,1.953114,,,,,,,,,,,,beca0ba8-a13e-4b34-8e51-8abcbfd92c05,1054,,"[74.1, 61.0]",3829493,27,,,,,1.0212363,,Right Foot,,,,"[83.9, 77.0]",,Low Pass,,18.76273,,,,Sofiane Boufal,3625.0,,,,,,1,From Corner,Mounir Obbadi,40697.0,Right Defensive Midfield,70,Lille,143,['56295a4f-b463-4329-a796-de5b9f22603a'],19,,,,,,,,,,,,,,,,,,Lille,143,00:27:19.974,Pass,
,,,,,,,,,,,,,,,,,0.94353,,,,,,,,,,,,a5018fff-464f-42e5-afc6-3a90defc6939,1057,,"[85.3, 75.3]",3829493,27,,,,,-0.64219904,a347c76b-10f3-4d45-ad2d-7fcdfc064c51,Right Foot,,,,"[97.6, 66.1]",,Ground Pass,,15.360013,,,,Lenny Nangis,7303.0,True,,,,,1,From Corner,Sofiane Boufal,3625.0,Left Wing,70,Lille,143,['819c99a0-0671-437f-9f29-dfae5db59464'],25,,,,,,,,,,,,,,,,,,Lille,143,00:27:25.040,Pass,
,,,,,,,,,,,,,,,,,1.74794,,,,,,,,,,,,4ca03d4a-2fea-4993-829a-13735de5ddb5,1067,,"[6.0, 44.0]",3829493,27,,True,,,0.8154643,,Right Foot,,,,"[31.8, 71.4]",,Ground Pass,,37.63509,,,,Bryan Dabo,3421.0,,,,,Goal Kick,1,From Goal Kick,Laurent Pionnier,40645.0,Goalkeeper,71,Montpellier,139,['1db1a819-c736-43f6-b3fe-089026884037'],37,,,,,,,,,,,,,,,,,,Montpellier,139,00:27:37.506,Pass,
,,,,,,,,,,,,,,,,,2.578449,,,,,,,,,,,,c2e8fac3-a912-40c8-bb8d-52be60d0d05f,1069,,"[31.8, 71.4]",3829493,27,,,,,0.15242298,,Right Foot,,,,"[65.0, 76.5]",,Ground Pass,,33.58943,,,,Ryad Boudebouz,6661.0,,,,,,1,From Goal Kick,Bryan Dabo,3421.0,Right Back,71,Montpellier,139,['2b381610-1e09-46d3-9f38-fc3b3563f826'],44,,,,,,,,,,,,,,,,,,Montpellier,139,00:27:44.475,Pass,
,,,,,,,,,,,,,,,,,2.042688,,,,,,,,,,,,7c3ff6ea-6cb3-4100-86b6-debdd7134a8e,1072,,"[65.5, 76.1]",3829493,27,,,,,-2.2662418,,Left Foot,,,,"[53.9, 62.2]",,Low Pass,,18.10442,,Incomplete,,Souleymane Camara,3679.0,,,,,,1,From Goal Kick,Ryad Boudebouz,6661.0,Center Attacking Midfield,71,Montpellier,139,"['2bc50ddb-88c5-4e0f-af6b-6061f34f86db', 'bb308ee1-120d-4b08-bcc9-8e1b6a286947']",47,,,,,,,,,,,,,,,,,,Montpellier,139,00:27:47.056,Pass,
,,,,,,,,,,,,,,,,,1.449138,,,,,,,,,,,,3092dec6-e1b7-45c9-a357-1d04a147e2fa,1077,,"[64.7, 18.9]",3829493,27,,,,,1.3978212,,Right Foot,,,,"[69.4, 45.8]",,Ground Pass,,27.307508,,,,Lenny Nangis,7303.0,,,,,,1,Regular Play,Mounir Obbadi,40697.0,Right Defensive Midfield,72,Lille,143,['4ff03b3b-05d7-4ef1-a8a1-af8ae07cf6f7'],50,,,,,,,,,,,,,,,,,,Lille,143,00:27:50.552,Pass,
,,,,,,,,,,,,,,,,,0.917278,,,,,,,,,,,,032c1774-e6c2-4f03-bc49-cc5f8f0862c5,1080,,"[66.6, 41.0]",3829493,27,,,,,-1.8014647,,Right Foot,,,,"[63.5, 27.8]",,Ground Pass,,13.55913,,,,Rio Antonio Zoba Mavuba,40522.0,,,,,,1,Regular Play,Lenny Nangis,7303.0,Right Wing,72,Lille,143,['c501f908-acf0-40c6-bb9e-ff28229c8ba8'],55,,,,,,,,,,,,,,,,,,Lille,143,00:27:55.591,Pass,
,,,,,,,,,,,,,,,,,1.368751,,,,,,,,,,,,1e039170-d874-422a-aea2-cee3f987a947,1083,,"[63.5, 27.8]",3829493,27,,,,,-1.073766,,Right Foot,,,,"[75.0, 6.6]",,Low Pass,,24.11825,,,,Djibril Sidibé,3446.0,,,,,,1,Regular Play,Rio Antonio Zoba Mavuba,40522.0,Left Defensive Midfield,72,Lille,143,['8913b5c3-6fd0-4478-adf3-cacc81e50934'],56,,,,,,,,,,,,,,,,,,Lille,143,00:27:56.658,Pass,
,,,,,,,,,,,,,,,,,0.942528,,,,,,,,,,,,cc507123-ae84-46d0-b285-a288845f444a,1085,,"[75.0, 6.6]",3829493,27,,,,,0.90397286,,Right Foot,,,,"[87.2, 22.1]",,High Pass,,19.725365,,,,Mounir Obbadi,40697.0,,,,,,1,Regular Play,Djibril Sidibé,3446.0,Left Wing Back,72,Lille,143,['e4e1807b-fa8e-489c-b254-4c420b3c02da'],58,,,,,,,,,,,,,,,,,,Lille,143,00:27:58.027,Pass,
,,,,,,,,,,,,,,,,,1.061117,,,,,,,,,,,,d956c302-0036-431d-bd80-3eb9caa5a8d4,1088,,"[87.2, 22.1]",3829493,27,,,,,1.5707964,,Right Foot,,,,"[87.2, 28.6]",,High Pass,,6.5,,,,Lenny Nangis,7303.0,,,,,,1,Regular Play,Mounir Obbadi,40697.0,Right Defensive Midfield,72,Lille,143,['da737807-dc21-48f6-9c8b-aee94bd0d9eb'],59,,,,,,,,,,,,,,,,,,Lille,143,00:27:59.025,Pass,
,,,,,,,,,,,,,,,,,1.957727,,,,,,,,,,,,e1fef403-bcd1-4a71-a6db-32c093c20498,1095,,"[92.0, 50.5]",3829493,28,,,,,0.89378005,,Right Foot,,,,"[109.2, 71.9]",,Ground Pass,,27.455418,,,,Sébastien Corchia,6716.0,,,,,Recovery,1,Regular Play,Lenny Nangis,7303.0,Right Wing,72,Lille,143,['3dcfb0a8-2fb7-4d73-9abd-d6d5af42c9ee'],4,,,,,,,,,,,,,,,,,,Lille,143,00:28:04.161,Pass,
,,,,,,,,,,,,,,,,,0.604646,,,,,,,,,,,,4d22b6e8-fff5-4266-9660-3651426387be,1098,,"[114.8, 68.0]",3829493,28,,,,,-1.6183795,,Right Foot,,,,"[114.0, 51.2]",,Low Pass,,16.819036,,Incomplete,,Gadji Celi Carmen Junior Tallo,10330.0,,,,,,1,Regular Play,Sébastien Corchia,6716.0,Right Wing Back,72,Lille,143,"['5ae57bdc-bef9-42ff-955b-62762cbaa5d8', 'cb5c593b-220e-458a-a790-e24f47305ef6']",7,,,,,,,,,,,,,,,,,,Lille,143,00:28:07.146,Pass,
,,,,,,,,,,,,,,,,,1.231442,,,,,,,,,,,,6844d9ef-f091-40ca-a65c-95a8972e29d9,1103,,"[99.9, 75.4]",3829493,28,,,,,-1.2332368,,Right Foot,True,,,"[110.5, 45.2]",,High Pass,,32.00625,,Incomplete,,Gadji Celi Carmen Junior Tallo,10330.0,,,,,,1,Regular Play,Lenny Nangis,7303.0,Right Wing,72,Lille,143,"['472fa0d9-e3ae-4c3e-ad64-ff7cb381a286', 'c2d36044-442d-41f6-aca9-a1509ed851bc']",12,,,,,,,,,,,,,,,,,,Lille,143,00:28:12.665,Pass,
,,,,,,,,,,,,,,,,,1.579578,,,,,,,,,,,,3a83b5a3-cf7b-4979-880b-7d547be5c72e,1108,,"[90.1, 36.6]",3829493,28,,,,True,2.1122437,5c391cce-1a4f-4788-ad37-4e9d92d01c5d,,,,,"[81.5, 50.9]",,Low Pass,,16.686821,,,,Stopilla Sunzu,23203.0,True,,,,Recovery,1,Regular Play,Rio Antonio Zoba Mavuba,40522.0,Left Defensive Midfield,72,Lille,143,"['9d50b10e-2387-40f2-ba5f-51da137351f7', 'b7b95ad5-23a7-4e8f-8aa9-cc2b4ae110ae']",15,,,,,,,,,,,,,,,,,,Lille,143,00:28:15.771,Pass,True
,,,,,,,,,,,,,,,,,3.693592,,,,,,,,,,,,e6d0642c-91dc-4e23-b17b-286adff0e3fa,1114,,"[6.0, 44.0]",3829493,28,,,,,0.33336034,,Right Foot,,,,"[65.2, 64.5]",,High Pass,,62.64894,,Incomplete,,Souleymane Camara,3679.0,,,,,Goal Kick,1,From Goal Kick,Laurent Pionnier,40645.0,Goalkeeper,73,Montpellier,139,"['19eeb544-1477-448f-84c5-b17187fdf46c', 'e9a8f832-9956-4896-9062-9958c995898d']",45,,,,,,,,,,,,,,,,,,Montpellier,139,00:28:45.581,Pass,
,,,,,,,,,,,,,,,,,2.152747,,,,,,,,,,,,e3ddc7e4-0f6b-4e4f-8800-810be3ae2198,1119,,"[27.4, 6.6]",3829493,28,,,,,2.163967,,Right Foot,,,,"[9.4, 33.3]",,Ground Pass,,32.200775,,,,Mike Maignan,3761.0,,,,,Recovery,1,Regular Play,Renato Civelli,29057.0,Center Back,74,Lille,143,['e028dfa2-02dc-4102-8858-2a5ccfe489aa'],52,,,,,,,,,,,,,,,,,,Lille,143,00:28:52.217,Pass,
,,,,,,,,,,,,,,,,,3.42453,,,,,,,,,,,,ab2fdbc8-98c7-4d0e-8de9-8266b68104b5,1122,,"[9.6, 33.1]",3829493,28,,,,,-0.09312395,,Left Foot,,,,"[53.5, 29.0]",,High Pass,,44.09104,,Incomplete,,Mounir Obbadi,40697.0,,,,,,1,Regular Play,Mike Maignan,3761.0,Goalkeeper,74,Lille,143,"['2f049fe2-3412-4b00-9ec8-b91443eb5a2e', '979592aa-b719-460b-a157-11d400514532']",54,,,,,,,,,,,,,,,,,,Lille,143,00:28:54.370,Pass,
,,,,,,,,,,,,,,,,,2.415597,,,,,,,,,,,,979592aa-b719-460b-a157-11d400514532,1124,,"[66.6, 51.1]",3829493,28,,,,True,-0.84151894,,,,,,"[91.8, 22.9]",,High Pass,,37.819042,,Incomplete,,Souleymane Camara,3679.0,,,,,Recovery,1,Regular Play,Ramy Bensebaini,3191.0,Left Defensive Midfield,74,Lille,143,"['12fb53dd-5f32-4d88-91cc-b94cfbe5ccc8', '8311534b-234e-40a9-99ca-cf13c12b67e0', 'ab2fdbc8-98c7-4d0e-8de9-8266b68104b5', 'c941c947-9441-46bc-958d-2a1798435907']",57,,,,,,,,,,,,,,,,,,Montpellier,139,00:28:57.794,Pass,True
,,,,,,,,,,,,,,,,,1.978017,,,,,,,,,,,,c89b6834-5fd6-4821-92d2-d9025e6ce5d4,1129,,"[25.2, 59.2]",3829493,29,,,,,-3.0225923,,Left Foot,,,,"[6.8, 57.0]",,Ground Pass,,18.531055,,,,Mike Maignan,3761.0,,,,,,1,Regular Play,Sébastien Corchia,6716.0,Right Wing Back,74,Lille,143,['7d8511e1-8a6f-4d54-8c0e-b7745e8729fe'],2,,,,,,,,,,,,,,,,,,Lille,143,00:29:02.336,Pass,
,,,,,,,,,,,,,,,,,4.243515,,,,,,,,,,,,66e350ef-a982-4bce-8dd2-b6ed649f3ede,1131,,"[6.8, 57.0]",3829493,29,,,,,0.13783985,,Right Foot,,,,"[72.4, 66.1]",,High Pass,,66.228165,,Incomplete,,Lenny Nangis,7303.0,,,,,,1,Regular Play,Mike Maignan,3761.0,Goalkeeper,74,Lille,143,"['74ff121d-821a-4ad1-a87b-f8d66c3dc463', '9c6cc131-19d5-4665-b054-62210341ec48']",4,,,,,,,,,,,,,,,,,,Lille,143,00:29:04.314,Pass,
,,,,,,,,,,,,,,,,,1.361447,,,,,,,,,,,,9c6cc131-19d5-4665-b054-62210341ec48,1134,,"[47.7, 14.0]",3829493,29,,,,True,0.7527301,,,,,,"[55.6, 21.4]",,Low Pass,,10.82451,,,,William Jean Rémy,4669.0,,,,,Recovery,1,Regular Play,Vitorino Hilton da Silva,3674.0,Right Center Back,74,Lille,143,"['2b653f5f-715f-490c-8bca-f929f006524f', '4ebb3643-b505-4826-9054-1addb56ec15a', '66e350ef-a982-4bce-8dd2-b6ed649f3ede']",8,,,,,,,,,,,,,,,,,,Montpellier,139,00:29:08.557,Pass,True
,,,,,,,,,,,,,,,,,0.078579,,,,,,,,,,,,6b3025d4-02e8-4267-9ce7-48848220ca5a,1136,,"[57.2, 21.4]",3829493,29,,,,,-2.176341,,Right Foot,,,,"[55.4, 18.8]",,Ground Pass,,3.1622777,,Incomplete,,Souleymane Camara,3679.0,,,,,,1,Regular Play,William Jean Rémy,4669.0,Right Defensive Midfield,74,Lille,143,"['3d070862-b4b5-4399-9442-9f56a91e3589', 'c50052b3-03de-4048-92f4-e356f257ee9b']",9,,,,,,,,,,,,,,,,,,Montpellier,139,00:29:09.919,Pass,
,,,,,,,,,,,,,,,,,2.088832,,,,,,,,,,,,3d070862-b4b5-4399-9442-9f56a91e3589,1138,,"[64.7, 61.3]",3829493,29,,,,,1.0375562,,Right Foot,,,,"[73.2, 75.7]",,Ground Pass,,16.721542,,Incomplete,,Lenny Nangis,7303.0,,,,,Recovery,1,Regular Play,Mounir Obbadi,40697.0,Right Defensive Midfield,74,Lille,143,"['31006e62-bf64-40af-8985-2dfa143a9577', '6b3025d4-02e8-4267-9ce7-48848220ca5a', 'de3024f4-7ee2-499d-992e-eb87d595fbce']",9,,,,,,,,,,,,,,,,,,Lille,143,00:29:09.997,Pass,
,,,,,,,,,,,,,,,,,1.624896,,,,,,,,,,,,de3024f4-7ee2-499d-992e-eb87d595fbce,1140,,"[46.9, 4.4]",3829493,29,,,,,0.36129338,,Left Foot,,,,"[68.6, 12.6]",,Low Pass,,23.19763,,Incomplete,,Souleymane Camara,3679.0,,,,,Recovery,1,Regular Play,Jérôme Roussillon,3676.0,Left Back,74,Lille,143,"['3d070862-b4b5-4399-9442-9f56a91e3589', '5d178c27-2193-4337-a649-ed81d705777f', '63cb94c5-98f6-420d-b8a4-af0ca2b540cf']",12,,,,,,,,,,,,,,,,,,Montpellier,139,00:29:12.086,Pass,
,,,,,,,,,,,,,,,,,0.958847,,,,,,,,,,,,4c46f4be-4a8a-48c3-bc1b-b30194ae649a,1144,,"[53.9, 64.3]",3829493,29,,,,,1.0010399,,Right Foot,,,,"[62.1, 77.1]",,Ground Pass,,15.201316,,,,Sébastien Corchia,6716.0,,,,,,1,Regular Play,Stopilla Sunzu,23203.0,Right Center Back,74,Lille,143,['6345784a-72c9-4a83-bf37-880d0b4eacdd'],15,,,,,,,,,,,,,,,,,,Lille,143,00:29:15.008,Pass,
,,,,,,,,,,,,,,,,,0.826848,,,,,,,,,,,,7d74b13f-d63f-427b-bc99-f1dd0bb385f3,1147,,"[65.4, 75.7]",3829493,29,,,,,3.1415927,,Right Foot,,,,"[46.5, 75.7]",,Ground Pass,,18.9,,,,Stopilla Sunzu,23203.0,,,,,,1,Regular Play,Sébastien Corchia,6716.0,Right Wing Back,74,Lille,143,['94602744-6c6e-43ab-93a5-e5715c140f00'],19,,,,,,,,,,,,,,,,,,Lille,143,00:29:19.209,Pass,
,,,,,,,,,,,,,,,,,0.808222,,,,,,,,,,,,e0882cd7-a576-4c22-93e9-3b4091b00668,1150,,"[46.8, 66.1]",3829493,29,,,,,0.65483207,,Right Foot,,,,"[58.0, 74.7]",,Ground Pass,,14.120907,,,,Rio Antonio Zoba Mavuba,40522.0,,,,,,1,Regular Play,Stopilla Sunzu,23203.0,Right Center Back,74,Lille,143,['5fc84f4a-67c4-435b-866a-b7459e046c86'],23,,,,,,,,,,,,,,,,,,Lille,143,00:29:23.684,Pass,
,,,,,,,,,,,,,,,,,0.832634,,,,,,,,,,,,49886d5e-ddb5-4827-83e8-d95e8b6903d9,1153,,"[58.4, 64.3]",3829493,29,,,,,-1.2860659,,Right Foot,,,,"[63.2, 47.9]",,Ground Pass,,17.088007,,,,Mounir Obbadi,40697.0,,,,,,1,Regular Play,Rio Antonio Zoba Mavuba,40522.0,Left Defensive Midfield,74,Lille,143,['140b2ab0-d073-4381-a6a5-9d08ec2bf954'],27,,,,,,,,,,,,,,,,,,Lille,143,00:29:27.789,Pass,
,,,,,,,,,,,,,,,,,0.93425,,,,,,,,,,,,c5aadca5-b6b8-46b0-a35c-434dfff08dd3,1156,,"[63.9, 47.2]",3829493,29,,,,,-1.6578243,,Right Foot,,,,"[62.6, 32.3]",,Ground Pass,,14.956604,,,,Rio Antonio Zoba Mavuba,40522.0,,,,,,1,Regular Play,Mounir Obbadi,40697.0,Right Defensive Midfield,74,Lille,143,['20cac146-90da-47be-8831-967a7aaf0365'],31,,,,,,,,,,,,,,,,,,Lille,143,00:29:31.390,Pass,
,,,,,,,,,,,,,,,,,1.63646,,,,,,,,,,,,3a8e645a-0f93-43d9-9fa3-67888ce8dce8,1159,,"[62.6, 26.5]",3829493,29,,,,,-0.10841674,,Left Foot,,,True,"[77.3, 24.9]",,Low Pass,,14.7868185,,,,Sofiane Boufal,3625.0,,,,,,1,Regular Play,Rio Antonio Zoba Mavuba,40522.0,Left Defensive Midfield,74,Lille,143,['9c256348-69d6-4c27-947b-846552aba4d2'],33,,,,,,,,,,,,,,,,,,Lille,143,00:29:33.951,Pass,
,,,,,,,,,,,,,,,,,0.339795,,,,,,,,,,,,d27a4bb1-4f22-4e01-a8ed-a77efc612a8e,1165,,"[72.4, 8.7]",3829493,29,,True,,,0.1640301,,Right Foot,,,,"[86.9, 11.1]",,Ground Pass,,14.697279,,,,Djibril Sidibé,3446.0,,,,,,1,Regular Play,Sofiane Boufal,3625.0,Left Wing,74,Lille,143,['b0dc432c-8992-40ae-8341-30d5aa7647e3'],40,,,,,,,,,,,,,,,,,,Lille,143,00:29:40.942,Pass,
,,,,,,,,,,,,,,,,,1.57338,,,,,,,,,,,,68bcae56-03b6-429f-9a66-c25681eb9e77,1167,,"[94.4, 12.4]",3829493,29,,,,,1.95809,,Right Foot,,,,"[91.3, 20.0]",,Ground Pass,,8.207923,,,,Sofiane Boufal,3625.0,,,,,,1,Regular Play,Djibril Sidibé,3446.0,Left Wing Back,74,Lille,143,['9d0ee5ee-9c6d-441d-b610-be436b3c5b22'],41,,,,,,,,,,,,,,,,,,Lille,143,00:29:41.282,Pass,
