50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,0.407534,,,,,,,,,,,,,,209543ef-1a1c-44c0-8aa1-67e92f05b3d8,17,,,"[99.0, 72.5]",3901192,0,,,,2.858497,,Right Foot,,,"[93.5, 74.1]",,Ground Pass,,5.7280016,,Incomplete,,Alexander Djiku,2989.0,,,,,1,From Kick Off,Floyd Ayité,15689.0,Right Center Forward,2,Bastia,2736,"['363307ec-ddee-4cae-9e80-3c2b9a8f36a0', 'd5576758-472f-4c1e-95e6-2e4a80784632', 'ea0fc39c-aa13-4193-acfe-d09512fbbc08']",9,,,,,,,,,,,,,,,,,,Bastia,2736,00:00:09.221,Pass,True
,,,,,,,,,,,,,,,1.097717,,,,,,,,,,,,,,75926554-eda6-44c9-b7f4-dcc48112e8dd,20,,,"[95.3, 80.0]",3901192,0,,,,-1.586668,,,,,"[95.1, 67.4]",,Low Pass,,12.601587,,Incomplete,,Gaël Danic,7349.0,,,,Throw-in,1,From Throw In,Alexander Djiku,2989.0,Right Back,3,Bastia,2736,"['89a9322c-8c62-4717-8ab4-ea8ddc8a7b49', 'c205e125-a618-44c6-a0f7-62a4656928e1']",14,,,,,,,,,,,,,,,,,,Bastia,2736,00:00:14.645,Pass,
,,,,,,,,,,,,,,,1.991007,,,,,,,,,,,,,,689f3be1-a48a-4fa5-89f2-6c3e297b49c8,25,,,"[20.4, 9.3]",3901192,0,,,,0.12208914,,Left Foot,,,"[53.0, 13.3]",,High Pass,,32.844482,,Incomplete,,Enzo Crivelli,3184.0,,,,,1,From Throw In,Valentín Vada,3356.0,Left Center Midfield,3,Bastia,2736,"['10fbb3cf-4a8f-431a-bdbb-5380ca2316c8', '79a7a24e-73bc-47f3-a8ab-60f37f7405d0', 'f58a3c25-463e-4f5d-a4f1-32480b73f13d']",16,,,,,,,,,,,,,,,,,,Bordeaux,146,00:00:16.571,Pass,True
,,,,,,,,,,,,,,,1.086133,,,,,,,,,,,,,,10fbb3cf-4a8f-431a-bdbb-5380ca2316c8,27,,,"[67.1, 66.8]",3901192,0,,,,0.6150896,,Head,,,"[76.3, 73.3]",,Low Pass,,11.264546,,,,Seko Fofana,7791.0,,,,Recovery,1,From Throw In,Sébastien Squillaci,26481.0,Right Center Back,3,Bastia,2736,"['40c45677-f6c6-48e3-b2ff-1676bfe8d346', '689f3be1-a48a-4fa5-89f2-6c3e297b49c8']",18,,,,,,,,,,,,,,,,,,Bastia,2736,00:00:18.562,Pass,
,,,,,,,,,,,,,,,1.644314,,,,,,,,,,,,,,fd5b302d-ac6b-448e-baf5-0fc47a954679,29,,,"[76.3, 73.3]",3901192,0,,,,-3.0223691,,Left Foot,,,"[57.1, 71.0]",,Ground Pass,,19.337269,,,,Sébastien Squillaci,26481.0,,,,,1,From Throw In,Seko Fofana,7791.0,Right Center Midfield,3,Bastia,2736,['8e7fe871-3969-408b-9832-16c65bc6edcb'],19,,,,,,,,,,,,,,,,,,Bastia,2736,00:00:19.648,Pass,
,,,,,,,,,,,,,,,1.082317,,,,,,,,,,,,,,b1570f27-2875-4abd-84b9-fb772cc6d9dc,32,,,"[55.9, 67.8]",3901192,0,,,,-1.4278922,,Right Foot,,,"[57.9, 53.9]",,Ground Pass,,14.043148,,,,François Modesto,401194.0,,,,,1,From Throw In,Sébastien Squillaci,26481.0,Right Center Back,3,Bastia,2736,['e8b483e1-4d5a-4d29-b728-ba8e2fa96259'],22,,,,,,,,,,,,,,,,,,Bastia,2736,00:00:22.951,Pass,
,,,,,,,,,,,,,,,2.775,,,,,,,,,,,,,,82d09302-bc56-4a44-9373-db7be00235a3,35,,,"[55.2, 69.8]",3901192,0,,,,-0.08837678,,Right Foot,,,"[102.6, 65.6]",,High Pass,,47.585712,,Incomplete,,Gaël Danic,7349.0,,,,,1,From Throw In,François Modesto,401194.0,Center Defensive Midfield,3,Bastia,2736,"['2cf537c0-4715-4685-972d-457c810cee6c', 'fb1eaede-96d2-440f-99b5-04539e142b6a']",27,,,,,,,,,,,,,,,,,,Bastia,2736,00:00:27.413,Pass,
,,,,,,,,,,,,,,,1.497959,,,,,,,,,,,,,,cba22723-7a63-468b-bf66-cca951c16c0d,38,,,"[104.8, 80.0]",3901192,0,,,,-1.3201786,,,,,"[111.2, 55.0]",,High Pass,,25.8062,,Incomplete,,Evaeverson Lemos da Silva Brandão,401541.0,,,,Throw-in,1,From Throw In,Alexander Djiku,2989.0,Right Back,4,Bastia,2736,"['265c369c-d0bc-4ce7-9687-6f5dac4a1e80', 'cb701527-358b-4224-9322-5d1bd95e1f09']",41,,,,,,,,,,,,,,,,,,Bastia,2736,00:00:41.684,Pass,
,,,,,,,,,,,,,,,1.275129,,,,,,,,,,,,,,fb18547f-1047-44c0-895a-694d7fe028ad,48,,,"[65.6, 68.4]",3901192,0,,,,0.86217004,,Right Foot,,,"[71.0, 74.7]",,Ground Pass,,8.29759,,,,Seko Fofana,7791.0,,,,,1,From Throw In,Sébastien Squillaci,26481.0,Right Center Back,4,Bastia,2736,['807d7c9e-367c-48f1-8e1a-cb39b02c0e88'],48,,,,,,,,,,,,,,,,,,Bastia,2736,00:00:48.940,Pass,
,,,,,,,,,,,,,,,0.983857,,,,,,,,,,,,,,bedc6103-c77b-4b2c-bff3-b3843f2e70b9,51,,,"[71.6, 74.8]",3901192,0,,,,-1.6831418,,Right Foot,,,"[69.4, 55.3]",,Ground Pass,,19.62371,,,,François Modesto,401194.0,,,,,1,From Throw In,Seko Fofana,7791.0,Right Center Midfield,4,Bastia,2736,['9d5385c1-70f4-4009-bb87-c02c876043a3'],51,,,,,,,,,,,,,,,,,,Bastia,2736,00:00:51.075,Pass,
,,,,,,,,,,,,,,,1.452614,,,,,,,,,,,,,,36b60be8-481e-41ae-93ad-667cde4d3ddd,53,,,"[69.4, 55.3]",3901192,0,,,,0.94417125,,Right Foot,,,"[83.3, 74.5]",,High Pass,,23.703375,,,,Alexander Djiku,2989.0,,,,,1,From Throw In,François Modesto,401194.0,Center Defensive Midfield,4,Bastia,2736,['91cce20f-1b8c-4140-a974-8b65359a634d'],52,,,,,,,,,,,,,,,,,,Bastia,2736,00:00:52.059,Pass,
,,,,,,,,,,,,,,,0.699179,,,,,,,,,,,,,,17984fce-6f88-4af0-96a1-5b122cd5a595,57,,,"[89.1, 67.1]",3901192,0,,,,-0.5255838,,Right Foot,,,"[94.1, 64.2]",,Low Pass,,5.7801385,,Incomplete,,Evaeverson Lemos da Silva Brandão,401541.0,,,,,1,From Throw In,Alexander Djiku,2989.0,Right Back,4,Bastia,2736,"['04155069-32ef-48b6-9c97-9daf6c0504e5', '057c31e4-7424-4cb7-8f70-9b07423f13d7', '1cefac76-17ab-4ba4-b575-92da08145bba']",55,,,,,,,,,,,,,,,,,,Bastia,2736,00:00:55.436,Pass,True
,,,,,,,,,,,,,,,0.912588,,,,,,,,,,,,,,a2c1d167-d178-4fa4-ad9d-6adf5f1be04d,62,,,"[21.6, 14.5]",3901192,0,,,,-0.8473876,,Right Foot,,,"[28.4, 6.8]",,Ground Pass,,10.272779,,,,Adam Ounas,10448.0,,,,,1,Regular Play,Pablo Nascimento Castro,4542.0,Left Center Back,5,Bordeaux,146,"['1bb9527f-2025-4f54-88bb-33d12ee84ee8', '1d4ffc93-b399-47b3-901b-a5926876eada']",56,,,,,,,,,,,,,,,,,,Bordeaux,146,00:00:56.996,Pass,True
,,,,,,,,,,,,,,,2.202751,,,,,,,,,,,,,,62f4e8b6-eab8-4122-89c3-0be3952de5d7,68,,,"[42.3, 5.4]",3901192,1,True,,,2.0665028,,Left Foot,,,"[35.0, 18.9]",,Ground Pass,,15.347313,,,,Pablo Nascimento Castro,4542.0,,,,Free Kick,1,From Free Kick,Diego Armando Valentin Contento,4628.0,Left Back,6,Bordeaux,146,['a0640274-d6c3-4bd3-ad40-ffe78d4b7bec'],11,,,,,,,,,,,,,,,,,,Bordeaux,146,00:01:11.528,Pass,
,,,,,,,,,,,,,,,1.572092,,,,,,,,,,,,,,83f870ad-92f9-408b-a61f-2f4ea6c938c0,70,,,"[35.0, 21.6]",3901192,1,,,,1.6571198,,Left Foot,,,"[32.3, 52.8]",,Ground Pass,,31.316608,,,,Frédéric Guilbert,2946.0,,,,,1,From Free Kick,Pablo Nascimento Castro,4542.0,Left Center Back,6,Bordeaux,146,['bf84410e-5379-4fb7-84fb-2accb35bb32a'],15,,,,,,,,,,,,,,,,,,Bordeaux,146,00:01:15.990,Pass,
,,,,,,,,,,,,,,,2.503236,,,,,,,,,,,,,,e590912c-5e03-4a48-ac24-1e153675d89c,74,,,"[35.9, 54.0]",3901192,1,,,,-0.015684988,,Right Foot,,,"[86.9, 53.2]",,High Pass,,51.006275,,Incomplete,,Enzo Crivelli,3184.0,,,,,1,From Free Kick,Frédéric Guilbert,2946.0,Right Center Back,6,Bordeaux,146,"['0f538bb6-fd72-4219-9455-5336fcc9123f', '2d937e47-9ae4-4963-8582-6e002afcf284', 'ffb482d8-5971-44f2-9940-85776e3f759b']",19,,,,,,,,,,,,,,,,,,Bordeaux,146,00:01:19.194,Pass,True
,,,,,,,,,True,,,,,,2.550566,,,,,,,,,,,,,,0f538bb6-fd72-4219-9455-5336fcc9123f,77,,,"[33.2, 26.9]",3901192,1,,,True,2.4653928,,,,,"[16.5, 40.3]",,Low Pass,,21.411446,,,,Sébastien Squillaci,26481.0,,,,Interception,1,Regular Play,Mathieu Peybernes,23850.0,Left Center Back,7,Bastia,2736,"['c09485c0-c5fc-46ae-8d40-61a7daec26d1', 'c40ec448-18c4-451c-aab2-eca084d9d881', 'e590912c-5e03-4a48-ac24-1e153675d89c']",21,,,,,,,,,,,,,,,,,,Bastia,2736,00:01:21.697,Pass,True
,,,,,,,,,,,,,,,2.400076,,,,,,,,,,,,,,f04944b9-5921-4cd4-8ca2-675bf0315a5b,79,,,"[16.5, 40.3]",3901192,1,,,,0.9725751,,Right Foot,,,"[27.2, 56.0]",,Ground Pass,,18.999474,,,,Alexander Djiku,2989.0,,,,,1,Regular Play,Sébastien Squillaci,26481.0,Right Center Back,7,Bastia,2736,['6f9a6aad-8e7a-4ee9-8da2-76e61c230201'],24,,,,,,,,,,,,,,,,,,Bastia,2736,00:01:24.247,Pass,
,,,,,,,,,,,,,,,1.265813,,,,,,,,,,,,,,c7993b06-d011-408d-b4db-085b7a16beb1,86,,,"[34.4, 56.2]",3901192,1,,,,1.0510521,,Right Foot,,,"[44.7, 74.2]",,Ground Pass,,20.738611,,,,Seko Fofana,7791.0,,,,,1,Regular Play,Alexander Djiku,2989.0,Right Back,7,Bastia,2736,['beec6bea-a216-44d8-a4b0-533c7941417d'],28,,,,,,,,,,,,,,,,,,Bastia,2736,00:01:28.834,Pass,
,,,,,,,,,,,,,,,3.084708,,,,,,,,,,,,,,301dc309-02fa-4b71-84cd-8be54c6330dd,89,,,"[47.0, 74.1]",3901192,1,,,,-1.149275,,Right Foot,,,"[72.2, 17.9]",,High Pass,,61.591232,,,,Floyd Ayité,15689.0,,True,,,1,Regular Play,Seko Fofana,7791.0,Right Center Midfield,7,Bastia,2736,['5161cf31-3461-49f3-80d1-a919fb318512'],31,,,,,,,,,,,,,,,,,,Bastia,2736,00:01:31.703,Pass,
,,,,,,,,,,,,,,,1.370328,,,,,,,,,,,,,,0e6f8000-554d-4041-8c2f-63f7607cb178,93,,,"[71.5, 16.2]",3901192,1,,,,-1.9812027,,Left Foot,,,"[65.8, 3.1]",,Ground Pass,,14.286357,,,,Florian Marange,40528.0,,,,,1,Regular Play,Floyd Ayité,15689.0,Right Center Forward,7,Bastia,2736,['bfe60368-8766-46fa-b422-673e0426a80b'],36,,,,,,,,,,,,,,,,,,Bastia,2736,00:01:36.712,Pass,
,,,,,,,,,,,,,,,0.884244,,,,,,,,,,,,,,44a0a84f-a4f1-4e6d-8e26-bdd193d10424,95,,,"[65.8, 3.1]",3901192,1,,,,1.7877972,,Left Foot,,,"[63.0, 15.8]",,Ground Pass,,13.004999,,,,Julian Palmieri,4508.0,,,,,1,Regular Play,Florian Marange,40528.0,Left Back,7,Bastia,2736,['76dde8b6-8a81-43b7-b918-678f5ea1c4b9'],38,,,,,,,,,,,,,,,,,,Bastia,2736,00:01:38.082,Pass,
,,,,,,,,,,,,,,,1.357701,,,,,,,,,,,,,,50f2c913-8b57-4c83-950a-8f7593e9e9da,98,,,"[63.0, 15.8]",3901192,1,,,,-1.0327522,,Right Foot,,,"[70.4, 3.4]",,Ground Pass,,14.440222,,,,Florian Marange,40528.0,,,,,1,Regular Play,Julian Palmieri,4508.0,Left Center Midfield,7,Bastia,2736,['fbc44d1b-ed5d-4b10-93bb-f7d885bee09f'],39,,,,,,,,,,,,,,,,,,Bastia,2736,00:01:39.925,Pass,
,,,,,,,,,,,,,,,0.726684,,,,,,,,,,,,,,16e3e8be-af91-4b28-a090-fb7a1be047d6,101,,,"[77.8, 3.4]",3901192,1,,,,2.5906103,,Left Foot,,,"[69.5, 8.5]",,Ground Pass,,9.741663,,,,Julian Palmieri,4508.0,,,,,1,Regular Play,Florian Marange,40528.0,Left Back,7,Bastia,2736,['d002fb64-b747-4ebe-89d2-d014bb5b6b79'],43,,,,,,,,,,,,,,,,,,Bastia,2736,00:01:43.938,Pass,
,,,,,,,,,,,,,,,3.114852,,,,,,,,,,,,,,cfd42076-dda0-4ab3-aa12-b96a53e8b3f8,105,,,"[69.4, 11.6]",3901192,1,,,,2.1411421,,Left Foot,,,"[46.5, 47.3]",,Ground Pass,,42.41344,,,,Sébastien Squillaci,26481.0,,,,,1,Regular Play,Julian Palmieri,4508.0,Left Center Midfield,7,Bastia,2736,"['13a70e20-8c6f-4631-9bbe-d5c17260f6a7', '9f9c5840-d365-452a-a5a6-8b8ff1e88666']",46,,,,,,,,,,,,,,,,,,Bastia,2736,00:01:46.788,Pass,True
,,,,,,,,,,,,,,,2.018618,,,,,,,,,,,,,,81bdb6d8-2772-45af-b5c5-5d92f1641f9b,108,,,"[47.3, 51.2]",3901192,1,,,,1.1205208,,Right Foot,,,"[60.4, 78.3]",,Ground Pass,,30.100166,,,,Alexander Djiku,2989.0,,,,,1,Regular Play,Sébastien Squillaci,26481.0,Right Center Back,7,Bastia,2736,['c25ca062-03b8-450a-aaf9-6c3ed8a31f55'],51,,,,,,,,,,,,,,,,,,Bastia,2736,00:01:51.564,Pass,
,,,,,,,,,,,,,,,1.800249,,,,,,,,,,,,,,3bae40c2-75f2-43ca-b534-a0b9511ad7a6,111,,,"[64.5, 75.4]",3901192,1,,,,-0.7050705,,Right Foot,,,"[94.7, 49.7]",,High Pass,,39.65514,,,,Floyd Ayité,15689.0,,,,,1,Regular Play,Alexander Djiku,2989.0,Right Back,7,Bastia,2736,['d7da3ef9-d61f-44c2-9ee3-2dcae42ff830'],55,,,,,,,,,,,,,,,,,,Bastia,2736,00:01:55.800,Pass,
,,,,,,,,,,,,,,,2.041889,,,,,,,,,,,,,,3f05e91c-3abe-44f8-9036-ecd9dc07b41e,114,,,"[94.7, 49.7]",3901192,1,,,True,-2.398275,,,,,"[84.8, 40.6]",,High Pass,,13.446933,,Incomplete,,Gaël Danic,7349.0,,,,,1,Regular Play,Floyd Ayité,15689.0,Right Center Forward,7,Bastia,2736,"['028d0df1-8351-4ed0-84db-fbd7d82f7443', '640e008c-3dfa-47cd-8b42-789cf578196c', '86fead88-2222-4dd5-a429-9f79dbb4f187']",57,,,,,,,,,,,,,,,,,,Bastia,2736,00:01:57.600,Pass,True
,,,,,,,,,,,,,,,0.504391,,,,,,,,,,,,,,028d0df1-8351-4ed0-84db-fbd7d82f7443,116,,,"[35.3, 39.5]",3901192,1,,,,1.6814536,,Right Foot,,,"[34.7, 44.9]",,Ground Pass,,5.433231,,,,Diego Alejandro Rolan Silva,6739.0,,,,Recovery,1,Regular Play,Cédric Yambéré,3779.0,Center Defensive Midfield,8,Bordeaux,146,"['3f05e91c-3abe-44f8-9036-ecd9dc07b41e', '6cf27332-b1f1-49e7-afaf-547c271dc27c']",59,,,,,,,,,,,,,,,,,,Bordeaux,146,00:01:59.642,Pass,
,,,,,,,,,,,,,,,0.841281,,,,,,,,,,,,,,a39dab69-e42d-47f5-9b95-a9d4d39e0b6e,118,,,"[34.7, 44.9]",3901192,2,,,,-3.0548544,,Right Foot,,,"[27.8, 44.3]",,Ground Pass,,6.926038,,,,Milan Gajić,4823.0,,,,,1,Regular Play,Diego Alejandro Rolan Silva,6739.0,Right Midfield,8,Bordeaux,146,['16270648-f7c2-4236-b8f6-5cdfd23950a4'],0,,,,,,,,,,,,,,,,,,Bordeaux,146,00:02:00.147,Pass,
,,,,,,,,,,,,,,,2.12288,,,,,,,,,,,,,,af5d115a-6130-4102-8bdb-56ccaba20e9d,121,,,"[29.0, 44.7]",3901192,2,,,,-0.059086073,,Right Foot,,,"[64.5, 42.6]",,High Pass,,35.562057,,,,Enzo Crivelli,3184.0,,,,,1,Regular Play,Milan Gajić,4823.0,Right Back,8,Bordeaux,146,['ff349668-71bf-4f76-bf5e-92658eff7945'],2,,,,,,,,,,,,,,,,,,Bordeaux,146,00:02:02.114,Pass,
,,,,,,,,,,,,,,,1.344299,,,,,,,,,,,,,,0ba77c3c-0ce8-4ef2-aab8-d0825c6b4f49,123,,,"[64.5, 42.6]",3901192,2,,,,2.8430936,,Other,,,"[58.0, 44.6]",,Low Pass,,6.8007355,,,,Jussiê Ferreira Vieira,401489.0,,,,,1,Regular Play,Enzo Crivelli,3184.0,Center Forward,8,Bordeaux,146,['5a6c81b1-3ba1-432c-9831-5050efd9403b'],4,,,,,,,,,,,,,,,,,,Bordeaux,146,00:02:04.237,Pass,
