50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.844803,,,,,,,,,,,,,f360a10b-0c41-4335-af81-da9bd5a7ca41,15,,,"[29.9, 19.7]",3900632,0,,,,1.6332152,,Right Foot,,,"[27.7, 54.9]",,Ground Pass,,35.268684,,,,Christophe Kerbrat,2936.0,,,,,,1,From Kick Off,Jérémy Sorbon,3124.0,Left Center Back,2,Guingamp,142,['800d06fc-04f2-4933-a7ca-88d8b35a8cc8'],10,,,,,,,,,,,,,,,,,,Guingamp,142,00:00:10.223,Pass,
,,,,,,,,,,,,,,,,,3.080715,,,,,,,,,,,,,a577bd03-505f-4cf2-8f8f-8f0ca9f21af7,18,,,"[38.7, 73.4]",3900632,0,,,,-0.25603473,,Right Foot,,,"[96.0, 58.4]",,High Pass,,59.23082,,Incomplete,,Yannis Salibur,3122.0,,,,,,1,From Kick Off,Christophe Kerbrat,2936.0,Right Center Back,2,Guingamp,142,"['b0a4a960-2530-42a7-9736-734739076b0a', 'b559b5d3-b188-4c4e-94e5-8c92929f7657']",16,,,,,,,,,,,,,,,,,,Guingamp,142,00:00:16.385,Pass,
,,,,,,,,,,,,,,,,,1.962509,,,,,,,,,,,,,b0a4a960-2530-42a7-9736-734739076b0a,20,,,"[24.1, 21.7]",3900632,0,,,,-0.8208443,,Head,,,"[37.7, 7.1]",,High Pass,,19.952944,,,,Adam Ounas,10448.0,,,,,Recovery,1,Regular Play,Maxime Poundjé,4442.0,Left Back,3,Bordeaux,146,"['440a70dd-cdf2-45cc-91c4-16da0d1b3f60', 'a577bd03-505f-4cf2-8f8f-8f0ca9f21af7']",19,,,,,,,,,,,,,,,,,,Bordeaux,146,00:00:19.466,Pass,
,,,,,,,,,,,,,,,,,0.908716,,,,,,,,,,,,,e806a484-0e83-4b3e-913d-6a03ad47f3a5,28,,,"[37.9, 4.4]",3900632,0,,,,0.05352027,,Left Foot,,,"[49.1, 5.0]",,Ground Pass,,11.21606,,,,Cheick Tidiane Diabaté,7130.0,,,,,,1,Regular Play,Adam Ounas,10448.0,Left Midfield,3,Bordeaux,146,"['8ae5ff41-6704-4928-a422-1399ee2a53dc', '96dd355f-505e-4da9-b883-09d0e32d22b0']",24,,,,,,,,,,,,,,,,,,Bordeaux,146,00:00:24.173,Pass,True
,,,,,,,,,,,,,,,,,0.727479,,,,,,,,,,,,,897ebc01-9dc0-4ebf-9470-07b0809089b9,32,,,"[51.4, 4.8]",3900632,0,,,,2.5393052,,Right Foot,,,"[45.0, 9.2]",,Ground Pass,,7.7665954,,Incomplete,,Adam Ounas,10448.0,,,,,,1,Regular Play,Cheick Tidiane Diabaté,7130.0,Left Center Forward,3,Bordeaux,146,"['b99bc724-a63e-4e02-9dbd-f1761a344320', 'daf6d72a-86c2-44dd-9179-79c839e9652f']",25,,,,,,,,,,,,,,,,,,Bordeaux,146,00:00:25.162,Pass,
,,,,,,,,,,,,,,,,,4.858844,,,,,,,,,,,,,70bde56f-d5bf-43a2-ad35-ab053ae3d50d,37,,,"[74.5, 76.8]",3900632,0,,,,-0.5068852,,Right Foot,,,"[114.3, 54.7]",,High Pass,,45.52417,,Incomplete,,Yannis Salibur,3122.0,,,,,,1,Regular Play,Moustapha Elhadji Diallo,3121.0,Right Defensive Midfield,3,Bordeaux,146,"['8fc42fdd-d945-4a4c-94c2-92d6edca89c9', 'b5cb18c7-596c-42a1-bbe1-dea62dcd3d0c', 'd7735b35-659c-4c1a-b22e-6135645dd472']",27,,,,,,,,,,,,,,,,,,Guingamp,142,00:00:27.264,Pass,True
,,,,,,,,,,,,,,,,,3.274913,,,,,,,,,,,,,e21240f3-6520-45fb-aadf-6b185d72764b,41,,,"[6.2, 29.0]",3900632,0,,,,-0.082803436,,Left Foot,,,"[79.7, 22.9]",,High Pass,,73.75269,,Unknown,,Cheick Tidiane Diabaté,7130.0,,,,,,1,Regular Play,Paul Bernardoni,7193.0,Goalkeeper,3,Bordeaux,146,['1514e964-4d97-40ab-b1e1-954d9f035464'],45,,,,,,,,,,,,,,,,,,Bordeaux,146,00:00:45.050,Pass,
,,,,,,,,,,,,,,,,,1.182783,,,,,,,,,,,,,ec6dc75e-6fa9-45a9-a4d1-ddfd45204fdc,45,,,"[78.3, 19.8]",3900632,1,,,,0.6973908,,Left Foot,,,"[107.9, 44.6]",,High Pass,,38.61606,,Incomplete,,,,,,,,Free Kick,1,From Free Kick,Adam Ounas,10448.0,Left Midfield,4,Bordeaux,146,['f7809eae-58a0-4655-a436-040bf31befb3'],55,,,,,,,,,,,,,,,,,,Bordeaux,146,00:01:55.494,Pass,
,,,,,,,,,,,,,,,,,2.000997,,,,,,,,,,,,,f0e197d0-0600-4666-b388-f01bb834a19a,49,,,"[80.0, 80.0]",3900632,2,,,,-2.9115384,,,,,"[53.1, 73.7]",,Low Pass,,27.627884,,,,Frédéric Guilbert,2946.0,,,,,Throw-in,1,From Throw In,Mathieu Debuchy,4428.0,Right Back,5,Bordeaux,146,['c0662259-ab9f-4bbd-abd1-8d97f33bd35b'],8,,,,,,,,,,,,,,,,,,Bordeaux,146,00:02:08.120,Pass,
,,,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,358e9fd4-3a37-4f40-aba8-363ceaf6b356,52,,,"[53.1, 73.7]",3900632,2,,,,-1.9184619,,Right Foot,,,"[45.2, 51.9]",,Ground Pass,,23.18728,,,,Cédric Yambéré,3779.0,,,,,,1,From Throw In,Frédéric Guilbert,2946.0,Right Center Back,5,Bordeaux,146,['2fea6d07-cb3b-47d7-95ff-75afb0b234f6'],11,,,,,,,,,,,,,,,,,,Bordeaux,146,00:02:11.108,Pass,
,,,,,,,,,,,,,,,,,2.523826,,,,,,,,,,,,,b484ddb1-c5fd-472e-ad63-d8079eae4917,55,,,"[44.5, 50.6]",3900632,2,,,,-2.8074315,,Right Foot,,,"[10.8, 38.9]",,Ground Pass,,35.67324,,,,Paul Bernardoni,7193.0,,,,,,1,From Throw In,Cédric Yambéré,3779.0,Left Center Back,5,Bordeaux,146,['b9b3d1d6-1bf7-40e7-babc-cf88da6506ac'],13,,,,,,,,,,,,,,,,,,Bordeaux,146,00:02:13.186,Pass,
,,,,,,,,,,,,,,,,,3.245013,,,,,,,,,,,,,cb4edb92-cf88-472b-8ffb-978eb9c609bc,58,,,"[13.3, 34.6]",3900632,2,,,,-0.097580664,,Left Foot,,,"[79.7, 28.1]",,High Pass,,66.71739,,Incomplete,,Cheick Tidiane Diabaté,7130.0,,,,,,1,From Throw In,Paul Bernardoni,7193.0,Goalkeeper,5,Bordeaux,146,"['94bedd17-dc96-4af5-ad00-059f98460206', 'f28bdb49-e584-4188-8730-5b5ecc4febf9']",18,,,,,,,,,,,,,,,,,,Bordeaux,146,00:02:18.355,Pass,
,,,,,,,,,,,,,,,,,0.873077,,,,,,,,,,,,,24a16c34-b48a-4a22-a93b-3eca2896c95c,68,,,"[68.3, 14.6]",3900632,2,,,,0.6435011,,Left Foot,,,"[73.5, 18.5]",,Ground Pass,,6.5,,,,Diego Alejandro Rolan Silva,6739.0,,,,,,1,From Throw In,Adam Ounas,10448.0,Left Midfield,5,Bordeaux,146,['19007602-0f2e-4bef-a986-9127e7dfb667'],26,,,,,,,,,,,,,,,,,,Bordeaux,146,00:02:26.746,Pass,
,,,,,,,,,,,,,,,,,2.821776,,,,,,,,,,,,,a665c951-5bb0-44ab-b938-26f311180fa4,74,,,"[70.8, 7.1]",3900632,2,True,,,1.6837515,,Left Foot,,,"[64.3, 64.4]",,Ground Pass,,57.667496,,,,Frédéric Guilbert,2946.0,,True,,,Free Kick,1,From Free Kick,Jaroslav Plašil,3150.0,Left Defensive Midfield,6,Bordeaux,146,['9424e43f-59f5-495b-b6de-620fa72cbc6e'],48,,,,,,,,,,,,,,,,,,Bordeaux,146,00:02:48.540,Pass,
,,,,,,,,,,,,,,,,,0.888949,,,,,,,,,,,,,02cd1782-071e-4a49-b71d-b18cdf18b619,76,,,"[64.3, 64.4]",3900632,2,,,,0.7676486,,Right Foot,,,"[72.9, 72.7]",,Ground Pass,,11.951987,,,,Mathieu Debuchy,4428.0,,,,,,1,From Free Kick,Frédéric Guilbert,2946.0,Right Center Back,6,Bordeaux,146,['09149513-7cdf-40d2-8fa9-8cf8b4ec177b'],52,,,,,,,,,,,,,,,,,,Bordeaux,146,00:02:52.087,Pass,
,,,,,,,,,,,,,,,,,0.938615,,,,,,,,,,,,,c8ecc509-702e-4a48-9be0-4536b0fe4131,79,,,"[72.5, 75.8]",3900632,2,,,,-3.0024967,,Right Foot,,,"[62.5, 74.4]",,Ground Pass,,10.097525,,,,Frédéric Guilbert,2946.0,,,,,,1,From Free Kick,Mathieu Debuchy,4428.0,Right Back,6,Bordeaux,146,['f75ddbb1-5e07-47fe-aee6-9b65f54648f0'],53,,,,,,,,,,,,,,,,,,Bordeaux,146,00:02:53.706,Pass,
,,,,,,,,,,,,,,,,,3.38981,,,,,,,,,,,,,e03dbb56-67b9-4789-93ca-828eb6b056e8,82,,,"[52.0, 71.4]",3900632,2,,,,-2.6968703,,Left Foot,,,"[26.4, 59.2]",,Ground Pass,,28.35842,,,,Paul Bernardoni,7193.0,,,,,,1,From Free Kick,Frédéric Guilbert,2946.0,Right Center Back,6,Bordeaux,146,['c0544fe3-130c-4379-a08e-1b707f7359a1'],55,,,,,,,,,,,,,,,,,,Bordeaux,146,00:02:55.707,Pass,
,,,,,,,,,,,,,,,,,1.286184,,,,,,,,,,,,,80c0301f-2f8e-42a8-9a7c-9e570c270c08,85,,,"[27.3, 57.5]",3900632,2,,,,0.86268497,,Left Foot,,,"[41.0, 73.5]",,Ground Pass,,21.06395,,,,Frédéric Guilbert,2946.0,,,,,,1,From Free Kick,Paul Bernardoni,7193.0,Goalkeeper,6,Bordeaux,146,['5a79cdfc-457e-4f41-9154-9b461918557f'],59,,,,,,,,,,,,,,,,,,Bordeaux,146,00:02:59.327,Pass,
,,,,,,,,,,,,,,,,,0.934879,,,,,,,,,,,,,0e0cb17b-74f0-44e1-9adc-9165e2539d23,88,,,"[43.9, 76.4]",3900632,3,,,,-1.3894765,,Right Foot,,,"[45.0, 70.4]",,Ground Pass,,6.1,,,,Clément Chantôme,7552.0,,,,,,1,From Free Kick,Frédéric Guilbert,2946.0,Right Center Back,6,Bordeaux,146,['0259d165-be3a-49a9-9464-14d366b691b9'],1,,,,,,,,,,,,,,,,,,Bordeaux,146,00:03:01.390,Pass,
,,,,,,,,,,,,,,,,,2.093125,,,,,,,,,,,,,d63cc9df-4295-43ce-b350-04cb47d68e65,91,,,"[42.9, 66.9]",3900632,3,,,,-2.3813992,,Right Foot,,,"[18.5, 43.7]",,Ground Pass,,33.668976,,,,Paul Bernardoni,7193.0,,,,,,1,From Free Kick,Clément Chantôme,7552.0,Right Defensive Midfield,6,Bordeaux,146,['2df38b9d-694a-4146-9c9c-e01fcd463802'],4,,,,,,,,,,,,,,,,,,Bordeaux,146,00:03:04.053,Pass,
,,,,,,,,,,,,,,,,,3.088077,,,,,,,,,,,,,7f00299d-13a7-4178-922e-621232d50fbb,94,,,"[24.1, 38.5]",3900632,3,,,,-0.066568166,,Left Foot,,,"[85.6, 34.4]",,High Pass,,61.636517,,,,Cheick Tidiane Diabaté,7130.0,,,,,,1,From Free Kick,Paul Bernardoni,7193.0,Goalkeeper,6,Bordeaux,146,['1580f35a-7534-4e49-a01a-82fb12c750fe'],9,,,,,,,,,,,,,,,,,,Bordeaux,146,00:03:09.962,Pass,
,,,,,,,,,,,,,,,,,2.090817,,,,,,,,,,,,,e1354d23-ec41-4e5f-a3b4-4e1f954e489e,96,,,"[85.6, 34.4]",3900632,3,,,,-0.22244726,,Head,,,"[110.8, 28.7]",,Low Pass,,25.836601,,Incomplete,,Diego Alejandro Rolan Silva,6739.0,,,,,,1,From Free Kick,Cheick Tidiane Diabaté,7130.0,Left Center Forward,6,Bordeaux,146,"['8388f891-f160-47b8-a28f-5180515c37a0', 'c752e350-8362-404e-816f-254973743474']",13,,,,,,,,,,,,,,,,,,Bordeaux,146,00:03:13.203,Pass,
,,,,,,,,,,,,,,,,,1.420826,,,,,,,,,,,,,b9e11da7-7492-44b0-b043-106efcde2f4e,100,,,"[105.8, 0.1]",3900632,3,,,,2.053114,,,,,"[95.8, 19.2]",,High Pass,,21.559452,,,,Cheick Tidiane Diabaté,7130.0,,,,,Throw-in,1,From Throw In,Maxime Poundjé,4442.0,Left Back,7,Bordeaux,146,['9e306ca4-5d16-4a4c-81fe-2c73ba792b14'],26,,,,,,,,,,,,,,,,,,Bordeaux,146,00:03:26.245,Pass,
,,,,,,,,,,,,,,,,,1.37275,,,,,,,,,,,,,4bc8b7d7-5298-4724-88bf-a28c90538c9c,104,,,"[93.3, 19.8]",3900632,3,,,,-0.99239033,,Right Foot,,,"[101.2, 7.7]",,Low Pass,,14.450605,,Incomplete,,Maxime Poundjé,4442.0,,,,,,1,From Throw In,Cheick Tidiane Diabaté,7130.0,Left Center Forward,7,Bordeaux,146,"['26908414-51e3-4934-8966-4fe73bda52bc', '2cf9e4f1-4847-4ca8-acae-619dd90fc739', 'c6e80a44-5bbf-43b9-a18b-5bf81e969d0f']",28,,,,,,,,,,,,,,,,,,Bordeaux,146,00:03:28.610,Pass,True
,,,,,,,,,,,True,,,,,,1.64347,,,,,,,,,,,,,26908414-51e3-4934-8966-4fe73bda52bc,106,,,"[18.9, 72.4]",3900632,3,,,,0.18897471,,Right Foot,,,"[37.2, 75.9]",,Low Pass,,18.631693,,,,Jimmy Briand,3213.0,,,,,Interception,1,Regular Play,Yannis Salibur,3122.0,Right Midfield,8,Guingamp,142,"['4bc8b7d7-5298-4724-88bf-a28c90538c9c', '674f5f90-653d-443d-a890-030e15f49295']",29,,,,,,,,,,,,,,,,,,Guingamp,142,00:03:29.983,Pass,
,,,,,,,,,,,,,,,,,1.383614,,,,,,,,,,,,,695c00b6-47a8-4c55-a4a8-e31268e9429c,109,,,"[38.7, 73.4]",3900632,3,,,,0.24497867,,Right Foot,,,"[50.3, 76.3]",,Ground Pass,,11.957006,,,,Yannis Salibur,3122.0,,,,,,1,Regular Play,Jimmy Briand,3213.0,Right Center Forward,8,Guingamp,142,['c2f6a6bf-097b-418e-9ed4-f6f6c77c4a3c'],32,,,,,,,,,,,,,,,,,,Guingamp,142,00:03:32.121,Pass,
,,,,,,,,,,,,,,,,,0.955426,,,,,,,,,,,,,0baffd19-6de5-44a0-8277-cb97f62df90d,112,,,"[75.5, 74.3]",3900632,3,,,,-1.384107,,Right Foot,,,"[77.2, 65.3]",,Ground Pass,,9.159148,,,,Jimmy Briand,3213.0,,,,,,1,Regular Play,Yannis Salibur,3122.0,Right Midfield,8,Guingamp,142,['2d660514-b9e9-499f-896a-2aa8eabbd126'],36,,,,,,,,,,,,,,,,,,Guingamp,142,00:03:36.368,Pass,
,,,,,,,,,,,,,,,,,0.071026,,,,,,,,,,,,,79df3485-09eb-499a-bfbf-c20cd29c2eda,116,,,"[77.4, 64.5]",3900632,3,,,,0.4636476,,Right Foot,,,"[77.8, 64.7]",,Ground Pass,,0.4472136,,Incomplete,,Yannis Salibur,3122.0,,,,,,1,Regular Play,Jimmy Briand,3213.0,Right Center Forward,8,Guingamp,142,"['3eea4c31-2d63-4aa6-b22d-a48dab491e6b', '70727da5-56ae-488c-b1d4-2c41680ba4be']",37,,,,,,,,,,,,,,,,,,Guingamp,142,00:03:37.620,Pass,
,,,,,,,,,,,,,,,,,2.625488,,,,,,,,,,,,,5af9acca-4398-48c1-9305-8fa62645cf67,123,,,"[27.6, 70.1]",3900632,3,,,,-2.5213432,,Right Foot,,,"[5.2, 54.1]",,Ground Pass,,27.527441,,,,Jonas Lössl,3322.0,,,,,Recovery,1,Regular Play,Christophe Kerbrat,2936.0,Right Center Back,8,Guingamp,142,['c92dce21-2bf2-4e4b-b79e-19216830c0c4'],43,,,,,,,,,,,,,,,,,,Guingamp,142,00:03:43.134,Pass,
,,,,,,,,,,,,,,,,,3.922543,,,,,,,,,,,,,599d15b2-fb03-43a1-a5a3-a7de37615a89,125,,,"[4.3, 53.9]",3900632,3,,,,0.23543157,,Right Foot,,,"[71.0, 69.9]",,High Pass,,68.5922,,Incomplete,,Yannis Salibur,3122.0,,,,,,1,Regular Play,Jonas Lössl,3322.0,Goalkeeper,8,Guingamp,142,"['2ae962e2-5056-4e27-8fe2-3f6a77c34117', 'fadac65d-0b92-43a1-bc1b-0fa61c56217d']",45,,,,,,,,,,,,,,,,,,Guingamp,142,00:03:45.759,Pass,
,,,,,,,,,,,,,,,,,2.053146,,,,,,,,,,,,,fadac65d-0b92-43a1-bc1b-0fa61c56217d,127,,,"[49.1, 10.2]",3900632,3,,,,0.9394036,,Head,,,"[60.8, 26.2]",,High Pass,,19.821453,,Incomplete,,Diego Alejandro Rolan Silva,6739.0,,,,,Recovery,1,Regular Play,Maxime Poundjé,4442.0,Left Back,8,Guingamp,142,"['18a68b53-e6a9-45e5-a895-3d197b08c13a', '242add48-674e-4b65-ae94-b444b3d9441f', '599d15b2-fb03-43a1-a5a3-a7de37615a89']",49,,,,,,,,,,,,,,,,,,Bordeaux,146,00:03:49.682,Pass,
,,,,,,,,,,,,,,,,,1.005515,,,,,,,,,,,,,242add48-674e-4b65-ae94-b444b3d9441f,130,,,"[59.3, 53.9]",3900632,3,,,,0.26107746,,Left Foot,,,"[72.4, 57.4]",,Low Pass,,13.559499,,,,Jimmy Briand,3213.0,,,,,Recovery,1,Regular Play,Thibault Giresse,4434.0,Left Defensive Midfield,8,Guingamp,142,"['0950140f-6620-4b79-93f1-8144c7fa1730', '2b998fc2-fb24-4912-865d-f2bc0f1c82ff', 'fadac65d-0b92-43a1-bc1b-0fa61c56217d']",51,,,,,,,,,,,,,,,,,,Guingamp,142,00:03:51.735,Pass,True
