50_50,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,3.084208,,,,,,,,,,,,,da912a35-d231-4454-8c2b-aa34746ede4d,21,,,"[44.9, 26.2]",3829504,0,,,,,2.7282622,,Right Foot,,,,"[10.7, 41.2]",,Ground Pass,,37.34488,,,,Jean-Louis Leca,7282.0,,,,,,Recovery,1,Regular Play,Julian Palmieri,4508.0,Left Back,4,Bastia,2736,['e2b88c56-63d0-40a4-8376-c04a4dd1724a'],19,,,,,,,,,,,,,,,,,,Bastia,2736,00:00:19.056,Pass,
,,,,,,,,,,,,,,,3.840161,,,,,,,,,,,,,9a5ebfc0-9dd4-48c1-b071-91be614d8d24,24,,,"[11.0, 41.2]",3829504,0,,,,,-0.44448274,,Right Foot,,,,"[72.1, 12.1]",,High Pass,,67.67584,,Incomplete,,Gaël Danic,7349.0,,,,,,,1,Regular Play,Jean-Louis Leca,7282.0,Goalkeeper,4,Bastia,2736,"['3a0f0284-f6a5-409e-9392-f864c4b29822', '4d6ba807-f9c4-4365-b59b-f7474a5f9c51']",22,,,,,,,,,,,,,,,,,,Bastia,2736,00:00:22.155,Pass,
,,,,,,,,,,,,,,,0.923363,,,,,,,,,,,,,4d6ba807-f9c4-4365-b59b-f7474a5f9c51,27,,,"[48.0, 68.0]",3829504,0,,,,True,-0.3061046,,,,,,"[69.2, 61.3]",,Low Pass,,22.233534,,Incomplete,,Javier Matías Pastore,4370.0,,,,,,Recovery,1,Regular Play,Serge Aurier,3481.0,Right Back,4,Bastia,2736,"['9a5ebfc0-9dd4-48c1-b071-91be614d8d24', 'a5e430b5-4193-40b9-85b9-f23ba95316b8', 'b2e4f05a-01cd-431b-949d-7dc38ae9e05c', 'f871468b-c8b9-456c-9fa9-c4fb36a9b380']",25,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:25.995,Pass,True
,,,,,,,,,,,,,,,0.95742,,,,,,,,,,,,,d158abd2-e381-4fab-b300-66a688ec86d9,36,,,"[56.6, 40.0]",3829504,0,,,,,0.23883119,,Right Foot,,,,"[68.1, 42.8]",,Ground Pass,,11.835962,,,,Abdoulaye Sadio Diallo,31711.0,,,,,,,1,Regular Play,Yannick Cahuzac,4350.0,Right Defensive Midfield,4,Bastia,2736,['f2add2c5-9777-41ef-b038-a60d8419c6ec'],30,,,,,,,,,,,,,,,,,,Bastia,2736,00:00:30.685,Pass,
,,,,,,,,,,,,,,,0.973075,,,,,,,,,,,,,81f3f7b6-8431-47ef-829f-0af7413895b4,40,,,"[68.1, 42.8]",3829504,0,,,,,-3.0367157,,Right Foot,,,,"[62.4, 42.2]",,Ground Pass,,5.731492,,,,Yannick Cahuzac,4350.0,,,,,,,1,Regular Play,Abdoulaye Sadio Diallo,31711.0,Right Center Forward,4,Bastia,2736,"['2c5bf810-3f75-4747-a155-895c2c03a434', 'fe02f54e-2322-4821-b4c3-ad9bb7b356cc']",31,,,,,,,,,,,,,,,,,,Bastia,2736,00:00:31.705,Pass,True
,,,,,,,,,,,,,,,0.192921,,,,,,,,,,,,,4e101462-bb80-4669-adf0-a18093439e7c,43,,,"[62.4, 42.2]",3829504,0,,,,,0.0,,Right Foot,,,,"[68.1, 42.2]",,Low Pass,,5.7,,Incomplete,,Floyd Ayité,15689.0,,,,,,,1,Regular Play,Yannick Cahuzac,4350.0,Right Defensive Midfield,4,Bastia,2736,"['8f351630-04ff-490a-9718-17bb1962ea94', 'a23d0bb4-afce-4769-8037-9a44d2e014f5', 'fc05012c-8f5c-4c2b-a3ed-1660d02df59a']",32,,,,,,,,,,,,,,,,,,Bastia,2736,00:00:32.678,Pass,True
,,,,,,,,,,,,,,,0.183218,,,,,,,,,,,,,5863fbdc-e66e-4d2d-b1a5-c3d5b205075e,48,,,"[39.0, 52.0]",3829504,1,,True,,,-1.5591689,,Right Foot,,,,"[39.3, 26.2]",,Ground Pass,,25.801744,,,,Marcos Aoás Corrêa,4372.0,,,,,,Free Kick,1,From Free Kick,Thiago Emiliano da Silva,3295.0,Right Center Back,5,Paris Saint-Germain,131,['74818f6b-c867-4874-a5da-006bf0a008b3'],8,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:08.721,Pass,
,,,,,,,,,,,,,,,0.973732,,,,,,,,,,,,,c269c91a-a5e4-4c6c-848a-033665ef6792,50,,,"[39.3, 26.2]",3829504,1,,,,,1.7812687,,Left Foot,,,,"[34.6, 48.2]",,Ground Pass,,22.496445,,,,Thiago Emiliano da Silva,3295.0,,,,,,,1,From Free Kick,Marcos Aoás Corrêa,4372.0,Left Center Back,5,Paris Saint-Germain,131,['14e944bf-b481-4f0a-b082-b8ceb638cefe'],9,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:09.455,Pass,
,,,,,,,,,,,,,,,1.103706,,,,,,,,,,,,,e75cae46-64f6-456a-9376-356eb16e5950,53,,,"[34.9, 48.2]",3829504,1,,,,,0.45660546,,Right Foot,,,,"[52.0, 56.6]",,Ground Pass,,19.051771,,,,Javier Matías Pastore,4370.0,,,,,,,1,From Free Kick,Thiago Emiliano da Silva,3295.0,Right Center Back,5,Paris Saint-Germain,131,['6595c9c6-30cb-4a71-af7d-15acb0f6f5fd'],11,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:11.608,Pass,
,,,,,,,,,,,,,,,0.982526,,,,,,,,,,,,,bfc562c2-5287-49eb-9883-84e2ba5ccbd6,56,,,"[52.0, 56.6]",3829504,1,,,,,-2.8411853,,Right Foot,,,,"[33.6, 50.9]",,Ground Pass,,19.26266,,,,Thiago Emiliano da Silva,3295.0,,,,,,,1,From Free Kick,Javier Matías Pastore,4370.0,Right Center Midfield,5,Paris Saint-Germain,131,['b0fc049b-b762-4e69-9206-9ce147eb3b35'],14,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:14.236,Pass,
,,,,,,,,,,,,,,,1.240526,,,,,,,,,,,,,47cc6fe3-b2c7-4fb8-a2d0-b1caeb21cac3,59,,,"[33.6, 56.3]",3829504,1,,,,,1.0013101,,Right Foot,,,,"[44.1, 72.7]",,Ground Pass,,19.473314,,,,Serge Aurier,3481.0,,,,,,,1,From Free Kick,Thiago Emiliano da Silva,3295.0,Right Center Back,5,Paris Saint-Germain,131,['655cee3d-ef0d-4925-af32-19131942ff50'],16,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:16.297,Pass,
,,,,,,,,,,,,,,,0.747424,,,,,,,,,,,,,ab79bf76-3a76-4060-9a54-7cfafe82f8d2,63,,,"[44.1, 72.7]",3829504,1,,,,,-1.3948567,,Right Foot,,,,"[45.7, 63.7]",,Ground Pass,,9.141116,,,,Javier Matías Pastore,4370.0,,,,,,,1,From Free Kick,Serge Aurier,3481.0,Right Back,5,Paris Saint-Germain,131,"['7b17419a-0d4a-41e8-a0d2-bab00c40b4a3', 'cc50f9ad-ccc3-4d72-a7a1-dc23d8331a22']",18,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:18.448,Pass,True
,,,,,,,,,,,,,,,1.514058,,,,,,,,,,,,,5d5750c6-aed8-4efa-81e0-9c9df2b0e7bf,67,,,"[45.7, 63.7]",3829504,1,,,,,0.8724261,,Left Foot,,,,"[52.5, 71.8]",,Ground Pass,,10.575916,,,,Serge Aurier,3481.0,,,,,,,1,From Free Kick,Javier Matías Pastore,4370.0,Right Center Midfield,5,Paris Saint-Germain,131,"['4cdf1d79-ac4f-4959-a1ae-ac5744692504', '9373618f-6964-4d8f-9335-e6dec870f697']",19,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:19.236,Pass,True
,,,,,,,,,,,,,,,1.134257,,,,,,,,,,,,,043df623-e8eb-4b5d-8ef0-a6f901d19abc,69,,,"[53.1, 72.7]",3829504,1,,,,,-0.9391057,,Right Foot,,,,"[65.1, 56.3]",,Ground Pass,,20.321417,,,,Lucas Rodrigues Moura da Silva,3745.0,,,,,,,1,From Free Kick,Serge Aurier,3481.0,Right Back,5,Paris Saint-Germain,131,['62102c1c-c3ab-4b16-aeb8-35c609596f9b'],20,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:20.750,Pass,
,,,,,,,,,,,,,,,1.268462,,,,,,,,,,,,,956e711d-6874-4db5-aa8d-fc6599d981d3,71,,,"[65.1, 56.3]",3829504,1,,,,,0.7547329,,Right Foot,,,,"[81.9, 72.1]",,Ground Pass,,23.062523,,,,Serge Aurier,3481.0,,,,,,,1,From Free Kick,Lucas Rodrigues Moura da Silva,3745.0,Right Wing,5,Paris Saint-Germain,131,['ee82b6d9-1316-4b65-ab64-dbb3969fffb8'],21,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:21.884,Pass,
,,,,,,,,,,,,,,,1.874745,,,,,,,,,,,,,dbc8e71a-2993-4646-852f-829787a82953,76,,,"[81.9, 72.1]",3829504,2,,,,,-0.9497782,,Right Foot,,,,"[108.3, 35.2]",,High Pass,,45.371468,,Incomplete,,Zlatan Ibrahimović,3672.0,,,,,,Free Kick,1,From Free Kick,Lucas Rodrigues Moura da Silva,3745.0,Right Wing,6,Paris Saint-Germain,131,"['24a7ba9e-025c-44aa-9f1a-3385b2ccac16', '47cabf74-c60d-445a-8047-6cab6fcdacf2']",3,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:02:03.860,Pass,
,,,,,,,,,,,,,,,3.063218,,,,,,,,,,,,,81074040-c2a2-4a59-94cd-7f85f51bea23,79,,,"[89.3, 47.3]",3829504,2,,,,,0.66620535,,Right Foot,,,,"[108.0, 62.0]",,Low Pass,,23.78613,,Incomplete,,Marcos Aoás Corrêa,4372.0,,,,,,Recovery,1,From Free Kick,Javier Matías Pastore,4370.0,Right Center Midfield,6,Paris Saint-Germain,131,"['370b4225-4773-4584-a4f5-f984fc4417fc', '4c0d7679-627b-4784-8d25-25ba6ac1aba1']",7,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:02:07.849,Pass,
,,,,,,,,,,,,,,,1.338181,,,,,,,,,,,,,16cf2f1e-9e3e-4c2c-97a4-ec22a08f0eff,83,,,"[7.4, 12.7]",3829504,2,,,,,1.3258177,,Left Foot,,,,"[10.1, 23.5]",,Ground Pass,,11.132385,,,,Julian Palmieri,4508.0,,,,,,,1,Regular Play,Gaël Danic,7349.0,Left Midfield,7,Bastia,2736,['925dcb38-8781-40eb-8e67-3b14dcb62ee8'],12,,,,,,,,,,,,,,,,,,Bastia,2736,00:02:12.022,Pass,
,,,,,,,,,,,,,,,2.713207,,,,,,,,,,,,,31e2f828-02e0-4a39-80cb-b2d66774a8a2,86,,,"[10.1, 23.5]",3829504,2,,,,,-0.27603835,,Left Foot,,,,"[62.7, 8.6]",,High Pass,,54.669643,,,,Floyd Ayité,15689.0,,,,,,,1,Regular Play,Julian Palmieri,4508.0,Left Back,7,Bastia,2736,['340a28ee-9d42-4046-9e59-924126fd319e'],13,,,,,,,,,,,,,,,,,,Bastia,2736,00:02:13.400,Pass,
,,,,,,,,,,,,,,,1.639327,,,,,,,,,,,,,2d402b6f-792a-4952-9bc7-3c8750add2eb,90,,,"[55.9, 8.0]",3829504,2,,,,,3.0520887,,Right Foot,,,,"[40.3, 9.4]",,Ground Pass,,15.662695,,,,Julian Palmieri,4508.0,,,,,,,1,Regular Play,Floyd Ayité,15689.0,Left Center Forward,7,Bastia,2736,['30abc313-ddfa-4892-9d45-0574e9db3c1f'],17,,,,,,,,,,,,,,,,,,Bastia,2736,00:02:17.925,Pass,
,,,,,,,,,,,,,,,2.575715,,,,,,,,,,,,,a4b71fad-69a4-43a8-92a7-983760947bc0,93,,,"[40.3, 9.4]",3829504,2,,,,,1.2539718,,Left Foot,,,,"[58.3, 64.3]",,High Pass,,57.775513,,,,Yannick Cahuzac,4350.0,,,True,,,,1,Regular Play,Julian Palmieri,4508.0,Left Back,7,Bastia,2736,['4c6eb802-1e1e-4809-8cd9-604caddc22db'],19,,,,,,,,,,,,,,,,,,Bastia,2736,00:02:19.604,Pass,
,,,,,,,,,,,,,,,1.868794,,,,,,,,,,,,,f7aca072-5176-4e6b-af02-9d96a7480cf9,96,,,"[79.5, 65.4]",3829504,2,,,,,0.7763075,,Right Foot,,,,"[90.6, 76.3]",,Ground Pass,,15.556992,,,,Gilles Cioni,40517.0,,,,,,,1,Regular Play,Yannick Cahuzac,4350.0,Right Defensive Midfield,7,Bastia,2736,['fdf44ae2-15b8-48f8-83cf-87114834a6fc'],24,,,,,,,,,,,,,,,,,,Bastia,2736,00:02:24.276,Pass,
,,,,,,,,,,,,,,,0.830607,,,,,,,,,,,,,5fb75856-8287-4444-b578-b214426b8312,99,,,"[90.6, 76.3]",3829504,2,,,,,-1.1479424,,Right Foot,,,,"[93.3, 70.3]",,Ground Pass,,6.5795135,,,,Abdoulaye Sadio Diallo,31711.0,,,,,,,1,Regular Play,Gilles Cioni,40517.0,Right Back,7,Bastia,2736,['c6fd8d86-afad-447e-8b39-ab3613e5a902'],28,,,,,,,,,,,,,,,,,,Bastia,2736,00:02:28.878,Pass,
,,,,,,,,,,,,,,,0.89044,,,,,,,,,,,,,2bb24861-eeca-4cb1-9c91-7c62778e33b6,102,,,"[91.2, 71.7]",3829504,2,,,,,-1.4711276,,Right Foot,,,,"[91.8, 65.7]",,Ground Pass,,6.0299253,,,,Axel Ngando,29875.0,,,,,,,1,Regular Play,Abdoulaye Sadio Diallo,31711.0,Right Center Forward,7,Bastia,2736,['f1fb7dd2-ce14-45ed-8348-59e358f12f49'],30,,,,,,,,,,,,,,,,,,Bastia,2736,00:02:30.967,Pass,
,,,,,,,,,,,,,,,0.599102,,,,,,,,,,,,,2cfba7b2-dda0-4d30-bd4f-c5e7ee6e06c2,105,,,"[91.8, 65.7]",3829504,2,,,,,2.0422564,,Left Foot,,,,"[89.2, 70.8]",,Ground Pass,,5.724509,,,,Abdoulaye Sadio Diallo,31711.0,,,,,,,1,Regular Play,Axel Ngando,29875.0,Right Midfield,7,Bastia,2736,['9532939f-788a-4965-a984-0b9f8f2d8626'],31,,,,,,,,,,,,,,,,,,Bastia,2736,00:02:31.919,Pass,
,,,,,,,,,,,,,,,1.101515,,,,,,,,,,,,,3fd1cc82-a805-4370-81fd-c1ed61b8b589,107,,,"[89.2, 70.8]",3829504,2,,,,,-2.2192788,,Right Foot,,,,"[79.5, 58.0]",,Ground Pass,,16.0602,,,,Seko Fofana,7791.0,,,,,,,1,Regular Play,Abdoulaye Sadio Diallo,31711.0,Right Center Forward,7,Bastia,2736,['f85adc93-550c-4cde-9e33-8efbb3002668'],32,,,,,,,,,,,,,,,,,,Bastia,2736,00:02:32.518,Pass,
,,,,,,,,,,,,,,,1.782631,,,,,,,,,,,,,f17e9426-bcad-4fca-bf66-3464d8409947,111,,,"[81.4, 56.6]",3829504,2,,,,,-1.8530816,,Right Foot,,,,"[71.8, 23.5]",,Ground Pass,,34.46404,,,,Julian Palmieri,4508.0,,,,,,,1,Regular Play,Seko Fofana,7791.0,Left Defensive Midfield,7,Bastia,2736,"['a0439175-e5ca-4f03-9a30-5c4e6ebba222', 'e64ab38c-f0bc-4480-9e80-1518f502ab73']",35,,,,,,,,,,,,,,,,,,Bastia,2736,00:02:35.127,Pass,True
,,,,,,,,,,,,,,,1.125356,,,,,,,,,,,,,713c97e4-3cdd-4e7e-b82e-18e90d61a568,114,,,"[74.8, 18.8]",3829504,2,,,,,-0.41216642,,Left Foot,,,,"[96.3, 9.4]",,Ground Pass,,23.46508,,,,Gaël Danic,7349.0,,,,,,,1,Regular Play,Julian Palmieri,4508.0,Left Back,7,Bastia,2736,['dd7d49c0-bb0d-4527-a537-0a6a4fb72b84'],38,,,,,,,,,,,,,,,,,,Bastia,2736,00:02:38.063,Pass,
,,,,,,,,,,,,,,,0.478312,,,,,,,,,,,,,ff17af6d-8f3e-48a2-8366-e3a0d410a5d5,117,,,"[96.3, 9.4]",3829504,2,,,,,1.6282045,,Left Foot,,,,"[95.8, 18.1]",,Ground Pass,,8.714356,,Incomplete,,Floyd Ayité,15689.0,,,,,,,1,Regular Play,Gaël Danic,7349.0,Left Midfield,7,Bastia,2736,"['be835b5e-29f3-4a2d-8a47-7e44ea8aeefc', 'e6b54624-7443-4de1-9006-e114100966a8']",40,,,,,,,,,,,,,,,,,,Bastia,2736,00:02:40.974,Pass,
,,,,,,,,,,,,,,,0.726225,,,,,,,,,,,,,e6b54624-7443-4de1-9006-e114100966a8,119,,,"[24.3, 62.0]",3829504,2,,,,,0.65962875,,Right Foot,,,,"[29.2, 65.8]",,Ground Pass,,6.2008066,,,,Lucas Rodrigues Moura da Silva,3745.0,,,,,,Recovery,1,Regular Play,Javier Matías Pastore,4370.0,Right Center Midfield,8,Paris Saint-Germain,131,"['5b18e860-d3e7-42ea-a946-cf8bcfa085dc', 'ff17af6d-8f3e-48a2-8366-e3a0d410a5d5']",41,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:02:41.453,Pass,
