ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.596839,,,,,,,,,,,,,288eb471-bd18-4ea3-b3d7-0c5ea8a58f15,18,,,"[30.1, 53.8]",3900630,0,,,,,1.0238504,,Right Foot,,,"[42.4, 74.0]",Ground Pass,,23.650158,,,,,Romain Danzé,4475.0,,,,,,1,From Throw In,Pedro Filipe Teodósio Mendes,3753.0,Right Center Back,3,Rennes,134,['cd0b59d0-6f02-41cd-b0da-e890382f64b7'],21,,,,,,,,,,,,,,,,Rennes,134,00:00:21.095,Pass,
,,,,,,,,,,,,,,,,,1.289063,,,,,,,,,,,,,26395e3e-d3ef-448c-af90-e6149218d3ef,21,,,"[42.4, 74.0]",3900630,0,,,,,-1.5058472,,Right Foot,,,"[43.2, 61.7]",Ground Pass,,12.325989,,,,,Gélson da Conceição Tavares Fernandes,8672.0,,,,,,1,From Throw In,Romain Danzé,4475.0,Right Back,3,Rennes,134,['dab87d23-dc1d-4992-9f1c-6c427d2c0587'],23,,,,,,,,,,,,,,,,Rennes,134,00:00:23.719,Pass,
,,,,,,,,,,,,,,,,,1.681129,,,,,,,,,,,,,7a328466-de77-48a1-ae48-bfef297f4038,24,,,"[43.6, 62.0]",3900630,0,,,,,-1.9881691,,Right Foot,,,"[29.1, 29.3]",Ground Pass,,35.770657,,,,,Benjamin André,2990.0,,,,,,1,From Throw In,Gélson da Conceição Tavares Fernandes,8672.0,Right Center Midfield,3,Rennes,134,['9dd2c798-8c3e-43f2-bfa4-27020ec916eb'],25,,,,,,,,,,,,,,,,Rennes,134,00:00:25.974,Pass,
,,,,,,,,,,,,,,,,,1.376386,,,,,,,,,,,,,e23a3008-52f4-497e-8452-171bb6d27301,27,,,"[29.1, 29.3]",3900630,0,,,,,-1.4668776,,Right Foot,,,"[30.8, 13.0]",Ground Pass,,16.38841,,,,,Sylvain Armand,40699.0,,,,,,1,From Throw In,Benjamin André,2990.0,Center Defensive Midfield,3,Rennes,134,['4b9a3634-dcbd-432d-945f-8380a235128a'],28,,,,,,,,,,,,,,,,Rennes,134,00:00:28.767,Pass,
,,,,,,,,,,,,,,,,,2.235448,,,,,,,,,,,,,f80235e8-b6c3-4483-bf8e-c016b98ccde2,30,,,"[49.5, 8.3]",3900630,0,,,,,0.30709702,,Left Foot,,,"[92.7, 22.0]",High Pass,,45.320305,,,,,Giovanni-Guy Yann Sio,3018.0,,,,,,1,From Throw In,Sylvain Armand,40699.0,Left Center Back,3,Rennes,134,['bc2dd00e-894c-4414-b09c-e5a5137a782e'],35,,,,,,,,,,,,,,,,Rennes,134,00:00:35.062,Pass,
,,,,,,,,,,,,,,,,,2.220063,,,,,,,,,,,,,67fd4162-2f57-406c-bfbd-6fe55798485d,33,,,"[92.7, 22.0]",3900630,0,,,,True,1.4304214,,,,,"[94.0, 31.2]",High Pass,,9.291394,,,Incomplete,,Paul-Georges Ntep de Madiba,4900.0,,,,,,1,From Throw In,Giovanni-Guy Yann Sio,3018.0,Center Forward,3,Rennes,134,"['35f7c6b2-166a-43c2-bef1-e9c8246cddbc', 'bacb9708-4740-4154-89b2-3bfe0cd3ff81', 'db79692b-49bc-4776-a065-d7b844b5e5b9']",37,,,,,,,,,,,,,,,,Rennes,134,00:00:37.297,Pass,True
,,,,,,,,,,,,,,,,,1.563773,,,,,,,,,,,,,35f7c6b2-166a-43c2-bef1-e9c8246cddbc,35,,,"[26.1, 48.9]",3900630,0,,,,,1.3050144,,Head,,,"[31.0, 66.9]",Low Pass,,18.655025,,,,,Gaël Angoula,401482.0,,,,,Recovery,1,Regular Play,Romain Thomas,3549.0,Left Center Back,4,Angers,145,"['2b7f7652-030f-4781-b08d-49b3012bfaa6', '67fd4162-2f57-406c-bfbd-6fe55798485d']",39,,,,,,,,,,,,,,,,Angers,145,00:00:39.517,Pass,
,,,,,,,,,,,,,,,,,2.118527,,,,,,,,,,,,,92588a56-a57f-464d-9f2c-2ce6905f5ba2,38,,,"[33.4, 72.8]",3900630,0,,,,,-0.46861446,,Right Foot,,,"[57.5, 60.6]",High Pass,,27.012033,,,,,Cheikh N''Doye,5676.0,,,,,,1,Regular Play,Gaël Angoula,401482.0,Right Back,4,Angers,145,['4dd4ad06-a4a2-4f31-95a9-c9cbbab100ae'],42,,,,,,,,,,,,,,,,Angers,145,00:00:42.361,Pass,
,,,,,,,,,,,,,,,,,1.524223,,,,,,,,,,,,,d2da432f-f446-4297-a34f-a85a1ce902ab,45,,,"[86.1, 43.7]",3900630,0,,,,,-1.2613044,,Right Foot,,,"[91.6, 26.5]",Ground Pass,,18.057962,,,,,Billy Ketkeophomphone,4441.0,,,,,,1,Regular Play,Charles Diers,401484.0,Left Center Midfield,4,Angers,145,['6cb600a6-5790-4b32-b60f-bd1019816731'],48,,,,,,,,,,,,,,,,Angers,145,00:00:48.908,Pass,
,,,,,,,,,,,,,,,,,1.370752,,,,,,,,,,,,,92a767f4-35db-433f-a83d-3e321e6ca335,49,,,"[93.0, 30.7]",3900630,0,,,,,-0.34688494,,Right Foot,,,"[114.3, 23.0]",Ground Pass,,22.649061,,,,,Charles Diers,401484.0,,,,,,1,Regular Play,Billy Ketkeophomphone,4441.0,Left Midfield,4,Angers,145,"['2c3ef143-1d91-4072-b0e1-cad174000ee1', '6aec704c-85f8-4aae-96ef-ecafb52dc924']",51,,,,,,,,,,,,,,,,Angers,145,00:00:51.940,Pass,True
,,,,,,,,,,,,,,,,,1.858224,,,,,,,,,,,,,b71c0987-9206-4bcd-a249-47282e790155,52,,,"[114.3, 23.3]",3900630,0,,,,,1.5028383,7530193d-f09f-418f-abe2-a496451b3295,Left Foot,True,,"[115.6, 42.4]",High Pass,,19.14419,,,,,Gilles Sunu,3111.0,True,,,,,1,Regular Play,Charles Diers,401484.0,Left Center Midfield,4,Angers,145,['19e5603a-c1a6-484c-9e2b-3addc7e81992'],53,,,,,,,,,,,,,,,,Angers,145,00:00:53.755,Pass,
,,,,,,,,,,,,,,,,,1.965241,,,,,,,,,,,,,4d03ebc8-f6ee-4368-ae12-fb942453dcfb,57,,,"[6.0, 44.0]",3900630,1,,True,,,0.1450228,,Right Foot,,,"[64.2, 52.5]",High Pass,,58.81743,,,,,Ousmane Dembélé,5477.0,,,,,Goal Kick,1,From Goal Kick,Benoît Guy Robert Costil,3354.0,Goalkeeper,5,Rennes,134,['1360d8ee-928f-47cd-97d7-104624602ef6'],32,,,,,,,,,,,,,,,,Rennes,134,00:01:32.917,Pass,
,,,,,,,,,,,,,,,,,1.081332,,,,,,,,,,,,,ad6c90ad-babe-4159-8b9d-a4e6121747b1,59,,,"[63.5, 52.5]",3900630,1,,True,,,-2.1486983,,Right Foot,,,"[53.0, 36.4]",Ground Pass,,19.221342,,,,,Sébastien Antoine Luc Salles Lamonge,45685.0,,,,,,1,From Goal Kick,Ousmane Dembélé,5477.0,Right Wing,5,Rennes,134,['6b5cfd24-8112-42e8-bf75-5011aee51360'],35,,,,,,,,,,,,,,,,Rennes,134,00:01:35.066,Pass,
,,,,,,,,,,,,,,,,,1.843527,,,,,,,,,,,,,4b30c686-5dd9-4096-9b75-08e5e77246f7,61,,,"[51.4, 28.3]",3900630,1,,,,,-1.4549382,,Right Foot,,,"[54.1, 5.1]",Ground Pass,,23.356585,,,,,Cheikh M''Bengue,3424.0,,,,,,1,From Goal Kick,Sébastien Antoine Luc Salles Lamonge,45685.0,Left Center Midfield,5,Rennes,134,['3bcf8a7f-16a6-47a1-a2a2-6b1db863d43e'],37,,,,,,,,,,,,,,,,Rennes,134,00:01:37.885,Pass,
,,,,,,,,,,,,,,,,,0.947095,,,,,,,,,,,,,d0618de2-5ff2-41d3-ba23-a874fefb2611,64,,,"[57.2, 3.0]",3900630,1,,,,,1.043853,,Left Foot,,,"[60.4, 8.5]",Ground Pass,,6.3631754,,,,,Paul-Georges Ntep de Madiba,4900.0,,,,,,1,From Goal Kick,Cheikh M''Bengue,3424.0,Left Back,5,Rennes,134,['3c23114c-f091-4bb9-87b2-572890f4d731'],40,,,,,,,,,,,,,,,,Rennes,134,00:01:40.784,Pass,
,,,,,,,,,,,,,,,,,0.896011,,,,,,,,,,,,,e821f1f4-9ba1-422f-aa30-2489bb30ddbb,68,,,"[60.2, 8.8]",3900630,1,,,,,2.1861358,,Left Foot,,,"[56.1, 14.6]",Ground Pass,,7.102816,,,,,Sébastien Antoine Luc Salles Lamonge,45685.0,,,,,,1,From Goal Kick,Paul-Georges Ntep de Madiba,4900.0,Left Wing,5,Rennes,134,"['3a89d169-f86e-4a67-81ec-50b2da36122f', 'f53e1777-2c15-4a5c-8892-a28bd28094d3']",41,,,,,,,,,,,,,,,,Rennes,134,00:01:41.776,Pass,True
,,,,,,,,,,,,,,,,,2.963849,,,,,,,,,,,,,6f4d26bb-da1d-4e88-8ce6-966f83bad42a,71,,,"[56.1, 17.0]",3900630,1,,,,,0.8445975,,Right Foot,,,"[93.4, 59.0]",High Pass,,56.171967,,,Incomplete,,Giovanni-Guy Yann Sio,3018.0,,True,,,,1,From Goal Kick,Sébastien Antoine Luc Salles Lamonge,45685.0,Left Center Midfield,5,Rennes,134,"['46f66b9b-e76b-4d5b-a15d-2a93f118df0f', 'ca173869-8cf2-4bdc-a838-ff1d5e8eb22a']",44,,,,,,,,,,,,,,,,Rennes,134,00:01:44.413,Pass,
,,,,,,,,,,,,,,,,,1.649163,,,,,,,,,,,,,46f66b9b-e76b-4d5b-a15d-2a93f118df0f,74,,,"[26.7, 21.1]",3900630,1,,,,True,0.24828991,,,,,"[33.8, 22.9]",High Pass,,7.324616,,,,,Billy Ketkeophomphone,4441.0,,,,,Recovery,1,Regular Play,Vincent Manceau,3431.0,Left Back,6,Angers,145,"['6aa6f4c8-62e2-43b7-80f6-70db98db526e', '6f4d26bb-da1d-4e88-8ce6-966f83bad42a', '9dc9a62d-b870-4a81-94f0-345252b065cc']",47,,,,,,,,,,,,,,,,Angers,145,00:01:47.376,Pass,True
,,,,,,,,,,,,,,,,,0.951555,,,,,,,,,,,,,dcff73c2-f749-415d-8e2a-5a3ddd66e13a,76,,,"[33.8, 22.9]",3900630,1,,,,,2.9498596,,Right Foot,,,"[16.8, 26.2]",Low Pass,,17.317333,,,,,Romain Thomas,3549.0,,,,,,1,Regular Play,Billy Ketkeophomphone,4441.0,Left Midfield,6,Angers,145,['213cc044-4e11-4133-aaa5-782681a6e84d'],49,,,,,,,,,,,,,,,,Angers,145,00:01:49.026,Pass,
,,,,,,,,,,,,,,,,,1.575316,,,,,,,,,,,,,438886a5-d3f7-4029-a297-7747cb33090e,78,,,"[16.9, 26.2]",3900630,1,,,,,-1.0679531,,Head,,,"[23.5, 14.2]",High Pass,,13.695254,,,,,Vincent Manceau,3431.0,,,,,,1,Regular Play,Romain Thomas,3549.0,Left Center Back,6,Angers,145,['cc8e747f-bba9-45db-9b51-b3144d6931a3'],49,,,,,,,,,,,,,,,,Angers,145,00:01:49.977,Pass,
,,,,,,,,,,,,,,,,,3.016049,,,,,,,,,,,,,e6b80137-21c3-4656-aad6-a455d78727a5,82,,,"[23.5, 14.4]",3900630,1,,,,,0.09510694,,Right Foot,,,"[53.9, 17.3]",High Pass,,30.53801,,,Incomplete,,,,,,,,,1,Regular Play,Vincent Manceau,3431.0,Left Back,6,Angers,145,"['6cfd55b2-f3a9-4f3c-8db1-d61120703c83', '6fd640ca-9bb2-49e7-b22e-a85cce31c26a']",51,,,,,,,,,,,,,,,,Angers,145,00:01:51.582,Pass,True
,,,,,,,,,,,,,,,,,1.016721,,,,,,,,,,,,,6f05a731-c0c3-4d8c-af30-5bac58bc4aad,86,,,"[76.3, 80.0]",3900630,2,,,,,-1.1226513,,,,,"[83.8, 64.4]",Low Pass,,17.309246,,,,,Ousmane Dembélé,5477.0,,,,,Throw-in,1,From Throw In,Romain Danzé,4475.0,Right Back,7,Rennes,134,['884013d5-9ebc-413d-b14a-1c03e2554744'],0,,,,,,,,,,,,,,,,Rennes,134,00:02:00.226,Pass,
,,,,,,,,,,,,,,,,,0.495602,,,,,,,,,,,,,7451dfde-ea08-42e9-afc3-08d6cf8a28ce,89,,,"[79.6, 66.3]",3900630,2,,,,,-3.0968463,,Right Foot,,,"[72.9, 66.0]",Ground Pass,,6.706713,,,,,Gélson da Conceição Tavares Fernandes,8672.0,,,,,,1,From Throw In,Ousmane Dembélé,5477.0,Right Wing,7,Rennes,134,['85990ef4-c177-44fc-9172-4df0016cb2f3'],2,,,,,,,,,,,,,,,,Rennes,134,00:02:02.424,Pass,
,,,,,,,,,,,,,,,,,0.271346,,,,,,,,,,,,,af215049-067b-4515-bd67-b676dc5ecad4,92,,,"[75.1, 70.3]",3900630,2,,,,,0.79592407,,Right Foot,,,"[79.8, 75.1]",Ground Pass,,6.7178864,,,Incomplete,,Romain Danzé,4475.0,,,,,,1,From Throw In,Gélson da Conceição Tavares Fernandes,8672.0,Right Center Midfield,7,Rennes,134,"['8cd08780-cac3-46cf-8601-6e2c3b5ab1ba', 'ec2b5b36-07c0-4b0c-925c-a89bfe3a82cb']",4,,,,,,,,,,,,,,,,Rennes,134,00:02:04.669,Pass,
,,,,,,,,,,,,,,,,,2.007143,,,,,,,,,,,,,e85200ed-7421-41ab-b6a7-10253685cfef,95,,,"[76.5, 80.0]",3900630,2,,True,,,-2.9348516,,,,,"[49.8, 74.4]",Low Pass,,27.280945,,,,,Pedro Filipe Teodósio Mendes,3753.0,,,,,Throw-in,1,From Throw In,Romain Danzé,4475.0,Right Back,8,Rennes,134,['02657a08-db90-4c9a-9a8d-32eee63fce3c'],9,,,,,,,,,,,,,,,,Rennes,134,00:02:09.112,Pass,
,,,,,,,,,,,,,,,,,2.55829,,,,,,,,,,,,,50b29b17-1fde-4b21-ae97-b4bba6f0c3d9,97,,,"[47.7, 63.4]",3900630,2,,,,,-1.5397183,,Right Foot,,,"[48.3, 44.1]",Ground Pass,,19.309324,,,,,Sylvain Armand,40699.0,,,,,,1,From Throw In,Pedro Filipe Teodósio Mendes,3753.0,Right Center Back,8,Rennes,134,['f849050e-9471-4f95-b948-a79a4ddb7236'],12,,,,,,,,,,,,,,,,Rennes,134,00:02:12.097,Pass,
,,,,,,,,,,,,,,,,,1.129988,,,,,,,,,,,,,06e64597-3bc0-4873-a03d-83e22f7a3180,101,,,"[56.4, 33.1]",3900630,2,,,,,-0.3444436,,Left Foot,,,"[78.7, 25.1]",Ground Pass,,23.691559,,,,,Paul-Georges Ntep de Madiba,4900.0,,,,,,1,From Throw In,Sylvain Armand,40699.0,Left Center Back,8,Rennes,134,"['91d1e9bd-56e5-4743-923e-3562da87b585', 'f6d646b7-9411-409e-b749-3c7d7b8eff55']",17,,,,,,,,,,,,,,,,Rennes,134,00:02:17.620,Pass,True
,,,,,,,,,,,,,,,,,2.099562,,,,,,,,,,,,,77010d06-4349-4a52-8c1b-204a3dad514e,105,,,"[69.5, 21.2]",3900630,2,,,,,3.0836864,,Right Foot,,,"[41.9, 22.8]",Ground Pass,,27.646338,,,,,Sylvain Armand,40699.0,,,,,,1,From Throw In,Paul-Georges Ntep de Madiba,4900.0,Left Wing,8,Rennes,134,"['620c5fc1-0512-4d16-9bf0-f5e845d2071b', 'd7988cd6-c75c-475c-b9f0-eb56ea5b4764']",20,,,,,,,,,,,,,,,,Rennes,134,00:02:20.697,Pass,True
,,,,,,,,,,,,,,,,,1.126822,,,,,,,,,,,,,a7ad6c82-89c1-4289-ab39-30e8615da927,108,,,"[56.3, 14.8]",3900630,2,,,,,0.96122843,,Left Foot,,,"[64.4, 26.4]",Ground Pass,,14.148145,,,,,Sébastien Antoine Luc Salles Lamonge,45685.0,,,,,,1,From Throw In,Sylvain Armand,40699.0,Left Center Back,8,Rennes,134,['31f1a6c5-48c2-4fac-b718-f8366fe5710d'],26,,,,,,,,,,,,,,,,Rennes,134,00:02:26.857,Pass,
,,,,,,,,,,,,,,,,,0.936089,,,,,,,,,,,,,3c756106-4efa-4d52-9f16-0e99d108f44a,116,,,"[63.2, 80.0]",3900630,2,,,,,-0.44170755,,,,,"[76.1, 73.9]",High Pass,,14.269548,,,Incomplete,,Gilles Sunu,3111.0,,,,,Throw-in,1,From Throw In,Gaël Angoula,401482.0,Right Back,9,Angers,145,"['1f723f4d-2718-4da7-98d0-9789f5c523e4', 'fd3c3b19-bdf5-44d5-b8ac-aa96dbf3e4f4']",41,,,,,,,,,,,,,,,,Angers,145,00:02:41.900,Pass,
,,,,,,,,,,,,,,,,,1.119785,,,,,,,,,,,,,c51d8511-d3b0-4cb5-a6eb-3dffb3706c45,122,,,"[42.5, 6.4]",3900630,2,,True,,,2.2037227,,Left Foot,,,"[24.6, 30.8]",Ground Pass,,30.261692,,,,,Pedro Filipe Teodósio Mendes,3753.0,,,,,Free Kick,1,From Free Kick,Cheikh M''Bengue,3424.0,Left Back,11,Rennes,134,['2366b90a-8844-429e-b52a-a4335aebcc1d'],58,,,,,,,,,,,,,,,,Rennes,134,00:02:58.297,Pass,
