ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.665818,,,,,,,,,,,,,,6c9be30d-6854-46bc-9af2-281a2c8a17dd,17,,"[32.8, 74.5]",3900503,0,,,,,-2.7163877,,Left Foot,,,,"[16.9, 67.3]",,Ground Pass,,17.454226,,,,Bakary Adama Soumaoro,3677.0,,,,,,1,Regular Play,Yaw Yeboah,23835.0,Right Wing,3,Lille,143,['1ce6df40-533e-4a0b-b491-1d5d31ef4eac'],13,,,,,,,,,,,,,,,,,Lille,143,00:00:13.011,Pass,
,,,,,,,,,,,,,,,,,1.82863,,,,,,,,,,,,,,0c25371e-005d-4568-8c63-54b1ffa06693,20,,"[13.7, 62.8]",3900503,0,,,,,-1.3049415,,Right Foot,,,,"[19.5, 41.5]",,Ground Pass,,22.075552,,,,Marko Baša,40523.0,,,,,,1,Regular Play,Bakary Adama Soumaoro,3677.0,Right Center Back,3,Lille,143,['bfddbcb5-e50c-47e7-b564-0038e916e91d'],15,,,,,,,,,,,,,,,,,Lille,143,00:00:15.932,Pass,
,,,,,,,,,,,,,,,,,1.72486,,,,,,,,,,,,,,b71cf606-f566-407c-a033-4addb32eb9ed,23,,"[44.4, 25.9]",3900503,0,,,,,-1.5929166,,Right Foot,,,,"[43.9, 3.3]",,Ground Pass,,22.60553,,,,Stopilla Sunzu,23203.0,,,,,,1,Regular Play,Marko Baša,40523.0,Center Back,3,Lille,143,['d67a2702-0e9a-49ed-9199-e1c169e44863'],24,,,,,,,,,,,,,,,,,Lille,143,00:00:24.146,Pass,
,,,,,,,,,,,,,,,,,1.957046,,,,,,,,,,,,,,b3a6a321-04e5-4776-9dd9-a84bc1447ff1,26,,"[46.5, 3.3]",3900503,0,,,,,1.984393,,Right Foot,,,,"[36.8, 25.4]",,Ground Pass,,24.135036,,,,Marko Baša,40523.0,,,,,,1,Regular Play,Stopilla Sunzu,23203.0,Left Center Back,3,Lille,143,['7ce5479f-e3d7-4adc-bf7e-8686e0ac5b90'],28,,,,,,,,,,,,,,,,,Lille,143,00:00:28.415,Pass,
,,,,,,,,,,,,,,,,,0.747357,,,,,,,,,,,,,,c9ded9a8-a703-4fae-a963-c00f1b33b6eb,30,,"[62.1, 43.6]",3900503,0,,,,,-0.82537687,,Right Foot,,,,"[69.3, 35.8]",,Ground Pass,,10.615084,,,,Sofiane Boufal,3625.0,,,,,,1,Regular Play,Marko Baša,40523.0,Center Back,3,Lille,143,"['8ab7ed53-aae7-4feb-badc-197b7c403e56', 'c20cc703-818f-4de8-be6a-853f364e5c44']",38,,,,,,,,,,,,,,,,,Lille,143,00:00:38.702,Pass,True
,,,,,,,,,,,,,,,,,1.9191,,,,,,,,,,,,,,9c339c4d-0e24-4f5d-af58-bb29f07a95af,32,,"[69.3, 35.8]",3900503,0,,,,,-2.9321494,,Left Foot,,,,"[48.6, 31.4]",,Ground Pass,,21.162466,,,,Rio Antonio Zoba Mavuba,40522.0,,,,,,1,Regular Play,Sofiane Boufal,3625.0,Left Wing,3,Lille,143,['80fef28a-f24a-44da-b87d-2d707b68e0af'],39,,,,,,,,,,,,,,,,,Lille,143,00:00:39.450,Pass,
,,,,,,,,,,,,,,,,,1.165051,,,,,,,,,,,,,,18e6f8a1-efe5-471a-88ef-36309c1bac5b,35,,"[50.4, 35.3]",3900503,0,,,,,1.4384938,,Right Foot,,,,"[53.9, 61.6]",,Ground Pass,,26.531868,,,,Mounir Obbadi,40697.0,,,,,,1,Regular Play,Rio Antonio Zoba Mavuba,40522.0,Left Defensive Midfield,3,Lille,143,['669ab497-90f4-4985-ac54-820f072cefd6'],42,,,,,,,,,,,,,,,,,Lille,143,00:00:42.877,Pass,
,,,,,,,,,,,,,,,,,2.134444,,,,,,,,,,,,,,8bfadbc9-632b-4330-9f61-df9c8365b1f7,38,,"[54.8, 62.5]",3900503,0,,,,,0.05007743,,Right Foot,,,,"[96.7, 64.6]",,High Pass,,41.95259,,Incomplete,,Serhou Guirassy,9102.0,,,,,,1,Regular Play,Mounir Obbadi,40697.0,Right Defensive Midfield,3,Lille,143,"['98943123-952a-492a-8547-fb494e69685e', 'e5619ec2-cab5-4bdc-8472-114ef79ce315']",46,,,,,,,,,,,,,,,,,Lille,143,00:00:46.244,Pass,
,,,,,,,,,,,,,,,,,1.75793,,,,,,,,,,,,,,4a00118c-0384-46e9-8e4f-e04a7f99598a,47,,"[88.7, 75.4]",3900503,1,,,,,-1.0203115,,Left Foot,True,,,"[109.2, 42.0]",,High Pass,,39.18941,,Incomplete,,,,,,,,Free Kick,1,From Free Kick,Yaw Yeboah,23835.0,Right Wing,4,Lille,143,['82d6d950-628f-4204-a19e-f6cb145101c0'],37,,,,,,,,,,,,,,,,,Lille,143,00:01:37.359,Pass,
,,,,,,,,,,,,,,,,,1.412061,,,,,,,,,,,,,,99239787-6cc8-4356-80e9-86c39204f6ee,49,,"[120.0, 80.0]",3900503,2,,,,,-1.755372,0013573e-f96f-4cc1-84e9-ce904affb729,Left Foot,,,,"[112.7, 40.9]",,High Pass,True,39.77562,,,,Marko Baša,40523.0,True,,Inswinging,,Corner,1,From Corner,Yaw Yeboah,23835.0,Right Wing,5,Lille,143,['85df33c1-887e-4a27-923f-fca7749a4cf9'],0,,,,,,,,,,,,,,,,,Lille,143,00:02:00.009,Pass,
,,,,,,,,,,,,,,,,,1.802627,,,,,,,,,,,,,,a9dc8fde-2035-4040-9fbd-8c84ea4b68e6,55,,"[81.5, 42.7]",3900503,2,,,,,-0.4636476,,Head,,,,"[99.9, 33.5]",,High Pass,,20.571825,,Pass Offside,,Stopilla Sunzu,23203.0,,,,,Recovery,1,From Corner,Mounir Obbadi,40697.0,Right Defensive Midfield,5,Lille,143,['4c65dc41-6215-4e52-a387-1764a3cdeebd'],5,,,,,,,,,,,,,,,,,Lille,143,00:02:05.660,Pass,
,,,,,,,,,,,,,,,,,3.157683,,,,,,,,,,,,,,72ed3672-1e39-4244-91ae-857987081cae,57,,"[14.1, 50.6]",3900503,2,,True,,,-0.5597658,,Right Foot,,,,"[75.7, 12.0]",,High Pass,,72.6947,,Incomplete,,,,,,,,Free Kick,1,From Free Kick,Jean-Louis Leca,7282.0,Goalkeeper,6,Bastia,2736,['95fcd174-b4a5-46ac-af53-87817102ec47'],30,,,,,,,,,,,,,,,,,Bastia,2736,00:02:30.480,Pass,
,,,,,,,,,,,,,,,,,0.772596,,,,,,,,,,,,,,dd8faa2d-deb2-43c3-91d2-08a7c88a0b6e,61,,"[95.5, 26.3]",3900503,2,,,,,1.6809258,,Right Foot,,,,"[93.2, 47.1]",,Low Pass,,20.926777,,,,Abdoulaye Sadio Diallo,31711.0,,,,,,1,From Free Kick,Gaël Danic,7349.0,Left Wing,6,Bastia,2736,"['bb165f65-1366-4a6c-906e-a63e01afaaf8', 'be7e256f-dba0-4521-b227-e6d5f74de27e']",40,,,,,,,,,,,,,,,,,Bastia,2736,00:02:40.313,Pass,True
,,,,,,,,,,,,,,,,,1.25323,,,,,,,,,,,,,,2c9f0af9-4dd8-44ea-bd43-4443924cc169,65,,"[90.5, 45.7]",3900503,2,,,,,-3.016129,,Right Foot,,,,"[79.4, 44.3]",,Ground Pass,,11.18794,,Incomplete,,Seko Fofana,7791.0,,,,,,1,From Free Kick,Abdoulaye Sadio Diallo,31711.0,Center Attacking Midfield,6,Bastia,2736,"['105516e8-8c69-4520-b46a-b7d850a525d0', '8a796a00-ecf9-4510-bdc9-157a806c2c8d', '8d6bca6e-4976-4605-a54c-34e66ce886bb']",42,,,,,,,,,,,,,,,,,Bastia,2736,00:02:42.198,Pass,True
,,,,,,,,,,,,,,,,,1.140966,,,,,,,,,,,,,,b18e8576-eeec-4c0c-aaf4-c7fa4fb8a0fc,72,,"[49.7, 31.4]",3900503,3,,,,,1.3532422,,Left Foot,,,,"[51.8, 40.9]",,Ground Pass,,9.729337,,,,Mounir Obbadi,40697.0,,,,,Free Kick,1,From Free Kick,Rio Antonio Zoba Mavuba,40522.0,Left Defensive Midfield,8,Lille,143,['fb10182e-7b38-4bd6-9c0c-eafdceea2d9c'],5,,,,,,,,,,,,,,,,,Lille,143,00:03:05.329,Pass,
,,,,,,,,,,,,,,,,,1.470755,,,,,,,,,,,,,,5e41ef37-14f1-4398-89dc-5e08920cfde9,74,,"[51.8, 40.9]",3900503,3,,,,,-1.7485412,,Left Foot,,,,"[48.8, 24.2]",,Ground Pass,,16.967321,,,,Rio Antonio Zoba Mavuba,40522.0,,,,,,1,From Free Kick,Mounir Obbadi,40697.0,Right Defensive Midfield,8,Lille,143,['357daeb7-6532-4771-8761-42feb07d8bf9'],6,,,,,,,,,,,,,,,,,Lille,143,00:03:06.470,Pass,
,,,,,,,,,,,,,,,,,1.260111,,,,,,,,,,,,,,9447d398-5aee-473e-a362-9ab34e460216,77,,"[47.4, 19.4]",3900503,3,,,,,-0.81783515,,Right Foot,,,,"[63.8, 1.9]",,Ground Pass,,23.983536,,,,Éric Bauthéac,40486.0,,,,,,1,From Free Kick,Rio Antonio Zoba Mavuba,40522.0,Left Defensive Midfield,8,Lille,143,['12f97605-cda1-4828-a7ea-7ed178e277fb'],9,,,,,,,,,,,,,,,,,Lille,143,00:03:09.322,Pass,
,,,,,,,,,,,,,,,,,1.350051,,,,,,,,,,,,,,dd05251f-db25-473a-9e6a-c48fbf426cf2,79,,"[63.8, 1.9]",3900503,3,,,,,3.097825,,Right Foot,,,,"[50.1, 2.5]",,Ground Pass,,13.713133,,,,Stopilla Sunzu,23203.0,,,,,,1,From Free Kick,Éric Bauthéac,40486.0,Left Wing Back,8,Lille,143,['27f354d2-c738-4a64-b22a-17beb5ae0db8'],10,,,,,,,,,,,,,,,,,Lille,143,00:03:10.582,Pass,
,,,,,,,,,,,,,,,,,2.017801,,,,,,,,,,,,,,def4cf80-c11d-4086-9e39-f90eededed54,82,,"[48.8, 2.8]",3900503,3,,,,,1.8925469,,Left Foot,,,,"[41.2, 25.6]",,Ground Pass,,24.03331,,,,Marko Baša,40523.0,,,,,,1,From Free Kick,Stopilla Sunzu,23203.0,Left Center Back,8,Lille,143,['c66fc4ec-2908-4aca-a129-28a497a99148'],13,,,,,,,,,,,,,,,,,Lille,143,00:03:13.530,Pass,
,,,,,,,,,,,,,,,,,1.991115,,,,,,,,,,,,,,6b0be89c-df2b-455c-a7b9-f0660af50fa8,85,,"[50.9, 41.1]",3900503,3,,,,,1.5707964,,Left Foot,,,,"[50.9, 67.6]",,Ground Pass,,26.5,,,,Bakary Adama Soumaoro,3677.0,,,,,,1,From Free Kick,Marko Baša,40523.0,Center Back,8,Lille,143,['20262a3d-bc52-4dbf-9362-3c2841796ba6'],19,,,,,,,,,,,,,,,,,Lille,143,00:03:19.307,Pass,
,,,,,,,,,,,,,,,,,1.685088,,,,,,,,,,,,,,69643ccf-9498-49b7-a71e-a8ef6518ab1f,88,,"[58.0, 62.3]",3900503,3,,,,,-1.987235,,Right Foot,,,,"[48.8, 41.5]",,Ground Pass,,22.74379,,,,Marko Baša,40523.0,,,,,,1,From Free Kick,Bakary Adama Soumaoro,3677.0,Right Center Back,8,Lille,143,['2aaa0a2b-8438-4046-acc2-119935ee8691'],23,,,,,,,,,,,,,,,,,Lille,143,00:03:23.595,Pass,
,,,,,,,,,,,,,,,,,2.10166,,,,,,,,,,,,,,972d4dc7-e381-4254-911d-46887077420d,91,,"[56.6, 35.8]",3900503,3,,,,,-1.5707964,,Right Foot,,,,"[56.6, 4.5]",,Ground Pass,,31.3,,,,Stopilla Sunzu,23203.0,,,,,,1,From Free Kick,Marko Baša,40523.0,Center Back,8,Lille,143,['c39d7132-148e-4b70-b4ea-3736ff7b0823'],27,,,,,,,,,,,,,,,,,Lille,143,00:03:27.681,Pass,
,,,,,,,,,,,,,,,,,1.800549,,,,,,,,,,,,,,c761983a-69b2-4d20-b7d4-e9fa86a49452,94,,"[56.6, 4.5]",3900503,3,,,,,1.902116,,Right Foot,,,,"[48.0, 29.5]",,Ground Pass,,26.43785,,,,Marko Baša,40523.0,,,,,,1,From Free Kick,Stopilla Sunzu,23203.0,Left Center Back,8,Lille,143,['877a45aa-1331-4efc-acfe-dfe6ad0fe6b8'],32,,,,,,,,,,,,,,,,,Lille,143,00:03:32.754,Pass,
,,,,,,,,,,,,,,,,,1.335874,,,,,,,,,,,,,,e893e233-574e-40f3-af43-31ffe16cbe01,97,,"[55.7, 37.1]",3900503,3,,,,,-0.1000367,,Right Foot,,,,"[82.6, 34.4]",,Ground Pass,,27.035162,,,,Serhou Guirassy,9102.0,,,,,,1,From Free Kick,Marko Baša,40523.0,Center Back,8,Lille,143,['bf72dd02-46b6-4b25-9efc-37ba5479f246'],38,,,,,,,,,,,,,,,,,Lille,143,00:03:38.965,Pass,
,,,,,,,,,,,,,,,,,1.250064,,,,,,,,,,,,,,ebc59150-c185-4239-ae23-9efccaa2dd7a,100,,"[82.6, 34.4]",3900503,3,,,,,2.6996024,,Right Foot,,,,"[71.4, 39.7]",,Ground Pass,,12.390722,,,,Yaw Yeboah,23835.0,,,,,,1,From Free Kick,Serhou Guirassy,9102.0,Center Forward,8,Lille,143,"['867b32a1-5289-4944-85b4-56c724918b60', 'f702f9b0-a82b-49b7-a0f8-b90994a7f0c5']",40,,,,,,,,,,,,,,,,,Lille,143,00:03:40.300,Pass,True
,,,,,,,,,,,,,,,,,1.118859,,,,,,,,,,,,,,edf14fdc-1f6e-4447-84c6-e03693439e9e,103,,"[67.4, 39.1]",3900503,3,,,,,1.776381,,Left Foot,,,,"[63.0, 60.2]",,Ground Pass,,21.553886,,,,Mounir Obbadi,40697.0,,,,,,1,From Free Kick,Yaw Yeboah,23835.0,Right Wing,8,Lille,143,['a3e04cff-495a-4de0-a1ea-d17fd3fa70c0'],43,,,,,,,,,,,,,,,,,Lille,143,00:03:43.534,Pass,
,,,,,,,,,,,,,,,,,0.700136,,,,,,,,,,,,,,c0ddc373-eb5b-482e-969a-8d7e9ea50d23,106,,"[61.2, 60.9]",3900503,3,,,,,-1.4229469,,Right Foot,,,,"[63.3, 46.8]",,Ground Pass,,14.255526,,,,Yaw Yeboah,23835.0,,,,,,1,From Free Kick,Mounir Obbadi,40697.0,Right Defensive Midfield,8,Lille,143,['c9f4b38b-fe35-4c96-abb6-2205047e4f65'],46,,,,,,,,,,,,,,,,,Lille,143,00:03:46.944,Pass,
,,,,,,,,,,,,,,,,,1.850981,,,,,,,,,,,,,,4b2a596e-c059-4330-8a8c-a1f8a31f6576,110,,"[69.1, 30.7]",3900503,3,,,,,-1.5293107,,Left Foot,,,,"[70.2, 4.2]",,Ground Pass,,26.52282,,,,Stopilla Sunzu,23203.0,,,,,,1,From Free Kick,Yaw Yeboah,23835.0,Right Wing,8,Lille,143,['cbed44c0-369e-4d95-a69b-7e1d6cd9d464'],52,,,,,,,,,,,,,,,,,Lille,143,00:03:52.092,Pass,
,,,,,,,,,,,,,,,,,1.099203,,,,,,,,,,,,,,ea8bed8f-5560-49f4-98d6-ccb4e7ca4600,113,,"[72.9, 4.9]",3900503,3,,,,,2.4719536,,Left Foot,,,,"[63.3, 12.5]",,Ground Pass,,12.244183,,,,Rio Antonio Zoba Mavuba,40522.0,,,,,,1,From Free Kick,Stopilla Sunzu,23203.0,Left Center Back,8,Lille,143,['8a4d527e-1084-4030-9244-8872c75dd5f8'],57,,,,,,,,,,,,,,,,,Lille,143,00:03:57.407,Pass,
,,,,,,,,,,,,,,,,,0.861633,,,,,,,,,,,,,,7d61fec8-8c01-49df-b9e2-6845eb53dc33,117,,"[63.3, 13.4]",3900503,3,,,,,2.0074234,,Right Foot,,,,"[57.7, 25.4]",,Ground Pass,,13.242356,,,,Mounir Obbadi,40697.0,,,,,,1,From Free Kick,Rio Antonio Zoba Mavuba,40522.0,Left Defensive Midfield,8,Lille,143,"['cfc36a56-536e-4038-b08f-a28c2f7899d6', 'dc70e408-2b90-4055-ade5-fcad06a00324']",59,,,,,,,,,,,,,,,,,Lille,143,00:03:59.955,Pass,True
,,,,,,,,,,,,,,,,,1.452366,,,,,,,,,,,,,,2764d5c2-7841-4e37-a6df-62d5cb7d33e1,120,,"[54.1, 22.7]",3900503,4,,,,,1.9524364,,Right Foot,,,,"[48.0, 37.9]",,Ground Pass,,16.37834,,,,Marko Baša,40523.0,,,,,,1,From Free Kick,Mounir Obbadi,40697.0,Right Defensive Midfield,8,Lille,143,['d6adc225-4779-435e-8c74-ea8a5f3d18c4'],2,,,,,,,,,,,,,,,,,Lille,143,00:04:02.804,Pass,
,,,,,,,,,,,,,,,,,0.964811,,,,,,,,,,,,,,8ffc11b8-e0ae-4b7d-860e-f9bc35c5c0d0,123,,"[55.7, 45.5]",3900503,4,,,,,0.73401487,,Right Foot,,,,"[64.9, 53.8]",,Ground Pass,,12.390722,,,,Yaw Yeboah,23835.0,,,,,,1,From Free Kick,Marko Baša,40523.0,Center Back,8,Lille,143,['d78ae3d3-1830-4238-be21-580f4d3e1841'],6,,,,,,,,,,,,,,,,,Lille,143,00:04:06.843,Pass,
,,,,,,,,,,,,,,,,,0.60525,,,,,,,,,,,,,,590a5042-b1bc-408c-9c19-67e414613a45,126,,"[65.9, 53.5]",3900503,4,,,,,-0.89213383,,Left Foot,,,,"[70.9, 47.3]",,Ground Pass,,7.964923,,,,Rio Antonio Zoba Mavuba,40522.0,,,,,,1,From Free Kick,Yaw Yeboah,23835.0,Right Wing,8,Lille,143,['d5b46af3-f9a3-46bd-b661-5181f318aa54'],8,,,,,,,,,,,,,,,,,Lille,143,00:04:08.396,Pass,
