50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,acf6b102-78dc-4b9e-9f27-ad8d0b9b125f,1,,,3829419,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Montpellier,139,,0,,,,,,,,,,,,,,,,,"{'formation': 433, 'lineup': [{'player': {'id': 7509, 'name': 'Geoffrey Jourdren'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 16}, {'player': {'id': 3421, 'name': 'Bryan Dabo'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 14}, {'player': {'id': 2975, 'name': 'Mathieu Deplagne'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 25}, {'player': {'id': 3191, 'name': 'Ramy Bensebaini'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 15}, {'player': {'id': 3011, 'name': 'Daniel Congré'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 3}, {'player': {'id': 7590, 'name': 'Joris Marveaux'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 6}, {'player': {'id': 3682, 'name': 'Paul Lasne'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 17}, {'player': {'id': 2950, 'name': 'Jonas Martin'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 8}, {'player': {'id': 6661, 'name': 'Ryad Boudebouz'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 10}, {'player': {'id': 34565, 'name': 'Anthony Mounier'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 7}, {'player': {'id': 3679, 'name': 'Souleymane Camara'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 19}]}",Montpellier,139,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,e4693217-2375-4c48-b598-71940698a349,2,,,3829419,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Montpellier,139,,0,,,,,,,,,,,,,,,,,"{'formation': 433, 'lineup': [{'player': {'id': 4547, 'name': 'Ludovic Butelle'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 3431, 'name': 'Vincent Manceau'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 29}, {'player': {'id': 3045, 'name': 'Ismaël Traoré'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 8}, {'player': {'id': 3549, 'name': 'Romain Thomas'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 24}, {'player': {'id': 3203, 'name': 'Yoann Andreu'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 21}, {'player': {'id': 5219, 'name': 'Romain Saïss'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 28}, {'player': {'id': 5676, 'name': ""Cheikh N''Doye""}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 17}, {'player': {'id': 3185, 'name': 'Thomas Mangani'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 5}, {'player': {'id': 4441, 'name': 'Billy Ketkeophomphone'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 14}, {'player': {'id': 3078, 'name': 'Abdoul Razzagui Camara'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 9}, {'player': {'id': 3111, 'name': 'Gilles Sunu'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 10}]}",Angers,145,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,3360fd1a-4efa-4ad6-8018-d6a3b5fb6703,3,,,3829419,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Montpellier,139,['98592b18-64d9-47d0-afd4-2bf4e3bdb81d'],0,,,,,,,,,,,,,,,,,,Angers,145,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,98592b18-64d9-47d0-afd4-2bf4e3bdb81d,4,,,3829419,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Montpellier,139,['3360fd1a-4efa-4ad6-8018-d6a3b5fb6703'],0,,,,,,,,,,,,,,,,,,Montpellier,139,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0e755f3e-d761-403f-a5e0-ae772603384f,1893,,,3829419,45,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,91,Angers,145,['c02c69a9-6413-4e72-b11e-85ba09386903'],0,,,,,,,,,,,,,,,,,,Montpellier,139,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,c02c69a9-6413-4e72-b11e-85ba09386903,1894,,,3829419,45,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,91,Angers,145,['0e755f3e-d761-403f-a5e0-ae772603384f'],0,,,,,,,,,,,,,,,,,,Angers,145,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,,0.382328,,,,,,,,,,,,,,b6f452c9-b89f-489e-96b8-cb1da1c77e52,5,,"[61.0, 40.1]",3829419,0,,,,2.331809,,Right Foot,,,"[59.0, 42.2]",,Ground Pass,,2.9,,,,Thomas Mangani,3185.0,,,,,Kick Off,1,From Kick Off,Gilles Sunu,3111.0,Center Forward,2,Angers,145,['f6c7f818-d854-4a67-a3e9-3fbf32a3e6d9'],1,,,,,,,,,,,,,,,,,,Angers,145,00:00:01.378,Pass,
,,,,,,,,,,,,,,,,,,,1.054336,,,,,,,,,,,,,,7d7413e1-457e-4841-9532-f1962739f4f1,8,,"[60.8, 41.8]",3829419,0,,,,2.4016178,,Left Foot,,,"[51.6, 50.2]",,Ground Pass,,12.45793,,,,Romain Saïss,5219.0,,,,,,1,From Kick Off,Thomas Mangani,3185.0,Left Center Midfield,2,Angers,145,['fb1e65ff-61e4-400e-a97a-7fbb604eb112'],1,,,,,,,,,,,,,,,,,,Angers,145,00:00:01.800,Pass,
,,,,,,,,,,,,,,,,,,,0.588029,,,,,,,,,,,,,,7baf7434-b36e-4691-921f-042be9041d28,12,,"[52.1, 51.1]",3829419,0,,,,0.92571294,,Right Foot,,,"[67.3, 71.3]",,Ground Pass,,25.280031,,,,Billy Ketkeophomphone,4441.0,,,,,,1,From Kick Off,Romain Saïss,5219.0,Center Defensive Midfield,2,Angers,145,"['2f846532-643d-4185-84f9-d58275aea5c5', '561bd76b-de24-4d89-88f0-06d655ebf650']",3,,,,,,,,,,,,,,,,,,Angers,145,00:00:03.901,Pass,True
,,,,,,,,,,,,,,,,,,,1.959705,,,,,,,,,,,,,,74fc4f8b-aa28-490d-9b8a-18759edc62a0,15,,"[67.3, 71.3]",3829419,0,,,,-0.35168174,,Left Foot,,,"[92.1, 62.2]",,Ground Pass,,26.416851,,Incomplete,,Gilles Sunu,3111.0,,,,,,1,From Kick Off,Billy Ketkeophomphone,4441.0,Right Wing,2,Angers,145,"['22777396-8f7f-485c-96e9-626ba05ea530', '73eb28b2-c2f1-402e-9985-e0a394d5dbb1']",6,,,,,,,,,,,,,,,,,,Angers,145,00:00:06.071,Pass,
,,,,,,,,,,,,,,,,,,,2.199444,,,,,,,,,,,,,,fc2ca457-f214-4264-868d-82e846d1565a,31,,"[48.3, 8.8]",3829419,0,,,,2.295356,,Right Foot,,,"[29.8, 29.7]",,Ground Pass,,27.911646,,,,Mathieu Deplagne,2975.0,,,,,,1,Regular Play,Jonas Martin,2950.0,Left Center Midfield,3,Montpellier,139,"['68fc98fa-ea26-400e-b55a-b2d0596144b8', '6f088a1e-0c06-456d-b468-a072dd36e44a']",15,,,,,,,,,,,,,,,,,,Montpellier,139,00:00:15.161,Pass,True
,,,,,,,,,,,,,,,,,,,2.618317,,,,,,,,,,,,,,2c4a3a44-a5a9-44f4-8536-bc8f5ec5ff55,34,,"[30.9, 29.7]",3829419,0,,,,1.3631835,,Right Foot,,,"[40.0, 72.9]",,Ground Pass,,44.148045,,,,Bryan Dabo,3421.0,,True,,,,1,Regular Play,Mathieu Deplagne,2975.0,Right Center Back,3,Montpellier,139,['91a9df9c-7cbd-4de1-9eb7-1d0fc460f4ce'],18,,,,,,,,,,,,,,,,,,Montpellier,139,00:00:18.033,Pass,
,,,,,,,,,,,,,,,,,,,2.578507,,,,,,,,,,,,,,941f8e63-9a42-4a7e-95fd-e07ba849dd6f,38,,"[35.9, 70.3]",3829419,0,,,,-1.8925469,,Right Foot,,,"[21.7, 27.7]",,Ground Pass,,44.904343,,,,Ramy Bensebaini,3191.0,,True,,,,1,Regular Play,Bryan Dabo,3421.0,Right Back,3,Montpellier,139,"['1a524b9c-ec04-4824-85ac-3dde12b98066', '9caea4a6-573b-42b6-a038-de75c667796c']",23,,,,,,,,,,,,,,,,,,Montpellier,139,00:00:23.167,Pass,True
,,,,,,,,,,,,,,,,,,,1.082323,,,,,,,,,,,,,,058c8681-a66b-4e7e-9ed4-99099322c185,41,,"[34.6, 26.0]",3829419,0,,,,-0.22679885,,Left Foot,,,"[55.4, 21.2]",,Ground Pass,,21.346663,,Incomplete,,Jonas Martin,2950.0,,,,,,1,Regular Play,Ramy Bensebaini,3191.0,Left Center Back,3,Montpellier,139,"['4d94250f-4d1d-4acf-a239-16d498d84818', '68bf9bca-5425-4b1f-999b-c985023cbd9e']",28,,,,,,,,,,,,,,,,,,Montpellier,139,00:00:28.060,Pass,
,,,,,,,,,,,,,,,,,,,2.25578,,,,,,,,,,,,,,3d4f23e6-8dfb-44e6-9f9c-59455331a423,45,,"[65.3, 56.8]",3829419,0,,,,-0.710271,,Right Foot,,,"[85.3, 39.6]",,Ground Pass,,26.378778,,Incomplete,,Gilles Sunu,3111.0,,,,,,1,Regular Play,Billy Ketkeophomphone,4441.0,Right Wing,3,Montpellier,139,"['7e78fcf8-e9a5-4679-87e9-32d3cba8ca24', '933b088a-e221-4ee3-829e-9eb023a29dda']",30,,,,,,,,,,,,,,,,,,Angers,145,00:00:30.287,Pass,
,,,,,,,,,,,,,,,,,,,1.807948,,,,,,,,,,,,,,ec9511ec-0824-44ae-84b5-3fb9f0ed9809,50,,"[34.6, 33.1]",3829419,0,,,,1.6224744,,Right Foot,,,"[32.8, 67.9]",,Ground Pass,,34.84652,,,,Bryan Dabo,3421.0,,,,,,1,Regular Play,Mathieu Deplagne,2975.0,Right Center Back,3,Montpellier,139,"['54c37d21-d947-4cde-96e2-0a790ce281f5', 'e03a0541-5b22-41de-a493-39d9a1715416']",33,,,,,,,,,,,,,,,,,,Montpellier,139,00:00:33.721,Pass,True
,,,,,,,,,,,,,,,,,,,1.513856,,,,,,,,,,,,,,11e84033-08e9-48ca-a94a-d4ff36d9046a,54,,"[32.8, 67.9]",3829419,0,,,,0.7690062,,Right Foot,,,"[45.2, 79.9]",,Ground Pass,,17.255724,,Out,,Ryad Boudebouz,6661.0,,,,,,1,Regular Play,Bryan Dabo,3421.0,Right Back,3,Montpellier,139,"['1a74ad80-0353-4f08-b131-78a8379499da', '51b0cd24-d61b-4dfe-9811-c770ab7ad8d8']",35,,,,,,,,,,,,,,,,,,Montpellier,139,00:00:35.898,Pass,True
,,,,,,,,,,,,,,,,,,,1.298308,,,,,,,,,,,,,,b76965f8-f504-43de-96a0-ebbb77d773c9,56,,"[78.2, 0.1]",3829419,0,,,,2.0573158,,,,,"[71.8, 12.2]",,Low Pass,,13.688316,,,,Cheikh N''Doye,5676.0,,,,,Throw-in,1,From Throw In,Yoann Andreu,3203.0,Left Back,4,Angers,145,['dbf327d6-87c6-47e2-864d-03d93a5a52b2'],41,,,,,,,,,,,,,,,,,,Angers,145,00:00:41.817,Pass,
,,,,,,,,,,,,,,,,,,,1.896115,,,,,,,,,,,,,,09e7890e-ba69-4686-b676-b6434eae29a4,60,,"[71.2, 13.1]",3829419,0,,,,2.062692,,Left Foot,,,"[54.0, 45.2]",,Ground Pass,,36.417717,,,,Ismaël Traoré,3045.0,,,,,,1,From Throw In,Cheikh N''Doye,5676.0,Right Center Midfield,4,Angers,145,"['220bd99d-fd17-42ac-bca2-09d630ee746b', 'df019bb0-e6d7-40b0-b973-e5ec4bde8773']",44,,,,,,,,,,,,,,,,,,Angers,145,00:00:44.875,Pass,True
,,,,,,,,,,,,,,,,,,,0.842338,,,,,,,,,,,,,,3b487864-5a00-4afb-83f2-44b9bd1f8310,63,,"[54.7, 47.0]",3829419,0,,,,-0.7638188,,Right Foot,,,"[61.8, 40.2]",,Ground Pass,,9.831073,,,,Cheikh N''Doye,5676.0,,,,,,1,From Throw In,Ismaël Traoré,3045.0,Right Center Back,4,Angers,145,['3f9d06e6-ff9a-44fc-915a-fce04894cc28'],49,,,,,,,,,,,,,,,,,,Angers,145,00:00:49.474,Pass,
,,,,,,,,,,,,,,,,,,,2.099162,,,,,,,,,,,,,,c68eae4a-b5e4-4746-b41d-ea14d0139263,66,,"[61.8, 40.2]",3829419,0,,,,-2.0480382,,Left Foot,,,"[48.2, 13.9]",,Ground Pass,,29.608276,,,,Romain Thomas,3549.0,,,,,,1,From Throw In,Cheikh N''Doye,5676.0,Right Center Midfield,4,Angers,145,['1d2cd24a-b8fc-453b-b385-7e67a2122768'],50,,,,,,,,,,,,,,,,,,Angers,145,00:00:50.356,Pass,
,,,,,,,,,,,,,,,,,,,1.018931,,,,,,,,,,,,,,e23ff65b-9a89-4a7a-a4a1-46e20a5601d4,68,,"[48.2, 13.9]",3829419,0,,,,-0.43815738,,Left Foot,,,"[62.5, 7.2]",,Ground Pass,,15.79177,,,,Yoann Andreu,3203.0,,,,,,1,From Throw In,Romain Thomas,3549.0,Left Center Back,4,Angers,145,['657bea37-0007-4cfe-9dd9-b18f578a44d9'],52,,,,,,,,,,,,,,,,,,Angers,145,00:00:52.455,Pass,
,,,,,,,,,,,,,,,,,,,1.482996,,,,,,,,,,,,,,d66cd50a-5ab1-4b48-94b3-063e351c72ae,71,,"[62.5, 7.2]",3829419,0,,,,2.8077946,,Left Foot,,,"[50.1, 11.5]",,Ground Pass,,13.124405,,,,Romain Thomas,3549.0,,,,,,1,From Throw In,Yoann Andreu,3203.0,Left Back,4,Angers,145,['db2786b6-0878-41d2-9bcb-f82e988c558e'],53,,,,,,,,,,,,,,,,,,Angers,145,00:00:53.584,Pass,
,,,,,,,,,,,,,,,,,,,1.046958,,,,,,,,,,,,,,850a8586-c38e-41d1-9006-94b306311b1d,74,,"[50.1, 11.5]",3829419,0,,,,1.1801893,,Left Foot,,,"[56.4, 26.8]",,Ground Pass,,16.546299,,,,Cheikh N''Doye,5676.0,,,,,,1,From Throw In,Romain Thomas,3549.0,Left Center Back,4,Angers,145,['b4472c02-abd3-46cd-9cd9-35f5e26f7e66'],55,,,,,,,,,,,,,,,,,,Angers,145,00:00:55.687,Pass,
,,,,,,,,,,,,,,,,,,,1.202343,,,,,,,,,,,,,,9493b350-9a37-4e22-9aef-bb59b30e6e43,77,,"[56.4, 26.8]",3829419,0,,,,0.0,,Left Foot,,,"[78.4, 26.8]",,Ground Pass,,22.0,,,,Gilles Sunu,3111.0,,,,,,1,From Throw In,Cheikh N''Doye,5676.0,Right Center Midfield,4,Angers,145,['55a4158d-24d6-417b-811e-fce3aa636fbf'],56,,,,,,,,,,,,,,,,,,Angers,145,00:00:56.936,Pass,
,,,,,,,,,,,,,,,,,,,1.341445,,,,,,,,,,,,,,2b568fd9-ef60-43a7-a48e-f97eb2e74b49,80,,"[78.4, 26.8]",3829419,0,,,,-1.2433962,,Right Foot,,,"[83.8, 10.9]",,Low Pass,,16.791962,,,,Thomas Mangani,3185.0,,,,,,1,From Throw In,Gilles Sunu,3111.0,Center Forward,4,Angers,145,['deaab2ba-2052-4b08-a7b6-1fe8c03a4512'],58,,,,,,,,,,,,,,,,,,Angers,145,00:00:58.178,Pass,
,,,,,,,,,,,,,,,,,,,0.949707,,,,,,,,,,,,,,89629b42-a1c5-4198-895a-803b2f2daf70,84,,"[83.8, 6.7]",3829419,1,,,,0.79457223,,Left Foot,,,"[89.2, 12.2]",,Ground Pass,,7.7077885,,,,Yoann Andreu,3203.0,,,,,,1,From Throw In,Thomas Mangani,3185.0,Left Center Midfield,4,Angers,145,"['075f8297-da21-4da2-a745-8469e2ecdf61', 'c1bf1e59-f93d-43d1-8d86-4c4a0ea4bd08']",2,,,,,,,,,,,,,,,,,,Angers,145,00:01:02.248,Pass,True
,,,,,,,,,,,,,,,,,,,1.627759,,,,,,,,,,,,,,32469176-0a91-4e5d-94b1-9ced2d1a8ca8,87,,"[93.6, 16.3]",3829419,1,,,,1.1474292,,Right Foot,True,,"[108.2, 48.7]",,High Pass,,35.537586,,,,Billy Ketkeophomphone,4441.0,,,,,,1,From Throw In,Yoann Andreu,3203.0,Left Back,4,Angers,145,['805c8a06-5358-4d23-a03c-ba98f334414a'],5,,,,,,,,,,,,,,,,,,Angers,145,00:01:05.241,Pass,
,,,,,,,,,,,,,,,,,,,0.727548,,,,,,,,,,,,,,fdec5d0d-0c23-4a14-9fc8-747fcf9001f0,89,,"[108.2, 48.7]",3829419,1,,,,-2.656558,,Head,,,"[100.8, 44.8]",,Low Pass,,8.364807,,Incomplete,,Cheikh N''Doye,5676.0,,,,,,1,From Throw In,Billy Ketkeophomphone,4441.0,Right Wing,4,Angers,145,"['33f9138b-ec2c-467f-8ff8-bbc68fb42379', 'de68ec1e-7d65-4bd5-bf9a-7b53259379c5']",6,,,,,,,,,,,,,,,,,,Angers,145,00:01:06.949,Pass,
,,,,,,,,,,,,,,,,,,,0.813426,,,,,,,,,,,,,,b19080a5-3c23-4168-a93a-1d1b5a6291eb,93,,"[98.2, 53.3]",3829419,1,,,,0.57637525,,Head,,,"[104.2, 57.2]",,Low Pass,,7.1561165,,,,Billy Ketkeophomphone,4441.0,,,,,Recovery,1,From Throw In,Cheikh N''Doye,5676.0,Right Center Midfield,4,Angers,145,['6c7e066c-cf67-4d10-a3a2-09c7c68ef300'],9,,,,,,,,,,,,,,,,,,Angers,145,00:01:09.849,Pass,
,,,,,,,,,,,,,,,,,,,2.434129,,,,,,,,,,,,,,f46efc24-d59b-46ca-8556-63d11d97c350,97,,"[104.2, 57.2]",3829419,1,,,,-0.78052014,,Right Foot,,,"[114.5, 47.0]",,High Pass,,14.495861,,Incomplete,,,,,,,,,1,From Throw In,Billy Ketkeophomphone,4441.0,Right Wing,4,Angers,145,"['94ac62bb-773c-454b-9553-ea0b038e5263', 'c8615b13-2a05-4ab1-b230-f8050b963ecd']",10,,,,,,,,,,,,,,,,,,Angers,145,00:01:10.702,Pass,True
,,,,,,,,,,,,,,,,,,,3.615939,,,,,,,,,,,,,,32172c22-7cee-486b-88d3-016eabfcb58e,100,,"[20.9, 66.2]",3829419,1,,,,-0.036650248,,Right Foot,,,"[80.9, 64.0]",,High Pass,,60.04032,,Incomplete,,Souleymane Camara,3679.0,,,,,,1,From Throw In,Geoffrey Jourdren,7509.0,Goalkeeper,4,Angers,145,"['d5776da4-d5b5-4f6c-9ba6-1f6932a2823f', 'e7a36c67-fad0-4c67-86da-2a640d4afd05']",26,,,,,,,,,,,,,,,,,,Montpellier,139,00:01:26.642,Pass,
,,,,,,,,,,,,,,,,,,,1.953843,,,,,,,,,,,,,,e7a36c67-fad0-4c67-86da-2a640d4afd05,103,,"[39.2, 16.1]",3829419,1,,,True,-0.01625873,,,,,"[63.8, 15.7]",,High Pass,,24.603252,,,,Thomas Mangani,3185.0,,,,,Recovery,1,From Throw In,Romain Thomas,3549.0,Left Center Back,4,Angers,145,"['32172c22-7cee-486b-88d3-016eabfcb58e', '754f8fd2-800d-4d56-af6f-0d4d9f8720c3', 'dd353d5e-5d56-4515-a4ab-c785b4d546b0']",30,,,,,,,,,,,,,,,,,,Angers,145,00:01:30.258,Pass,True
,,,,,,,,,,,,,,,,,,,0.829582,,,,,,,,,,,,,,9d777332-be9f-4959-b673-1ca4efdc8165,106,,"[63.8, 15.7]",3829419,1,,,,-0.114876606,,Left Foot,,,"[71.6, 14.8]",,Ground Pass,,7.8517513,,Incomplete,,Gilles Sunu,3111.0,,,,,,1,From Throw In,Thomas Mangani,3185.0,Left Center Midfield,4,Angers,145,"['bc26010b-4977-44a5-8384-f7143f23c1a5', 'e155ed95-ee0b-4a5b-8e2d-b4a4b3a9e703']",32,,,,,,,,,,,,,,,,,,Angers,145,00:01:32.316,Pass,
,,,,,,,,,,,,,,,,,,,1.286042,,,,,,,,,,,,,,9392d903-fbc5-496a-8d96-83f5af868f07,111,,"[50.0, 65.3]",3829419,1,,,,-1.1276938,,Right Foot,,,"[52.8, 59.4]",,Low Pass,,6.530697,,,,Joris Marveaux,7590.0,,,,,,1,Regular Play,Mathieu Deplagne,2975.0,Right Center Back,5,Montpellier,139,"['40cc6099-e72c-4362-8f32-da15648f3c22', 'af802a14-4fa8-43c2-948c-b10b483365ec']",33,,,,,,,,,,,,,,,,,,Montpellier,139,00:01:33.712,Pass,True
